"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","alpha_emp_ctrl","alpha_emp_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt","gene_symbol"
"12194",0.00741873200637225,0.00259189498650517,25814,11531,5.8,5.8,21.2,15.7,0.457788347205707,0.294292508917955,5.8,5.8,15.4,9.9,2.6551724137931,1.70689655172414,"Svip"
"12195",0.00468023976280857,0.00474124103876919,19394,19206,158.6,130.6,7198.8,5676.8,0.279884360156413,0.32516902785823,158.6,130.6,7040.2,5546.2,44.3896595208071,42.4670750382848,"Svip"
"12220",0.00250290098080757,0.000463545244842051,10198,3456,2.8,0.8,15.2,3.2,1.58163265306122,3.75,2.8,0.8,12.4,2.4,4.42857142857143,3,"-"
"12279",0.00699747624907007,0.00894714755790914,24993,28152,9,6,78,69.5,0.851851851851852,1.76388888888889,9,6,69,63.5,7.66666666666667,10.5833333333333,"-"
"12284",0.000685855142542244,0.0113676935911522,3050,30422,445,450.6,15262.5,313616.8,0.0748264108067163,1.54238398710483,445,450.6,14817.5,313166.2,33.2977528089888,694.998224589436,"-"
"12291",0.00370477198161804,0.000560454920016314,15554,4137,0.6,1.2,1.8,7.2,3.33333333333333,4.16666666666667,0.6,1.2,1.2,6,2,5,"-"
"12317",0.00100117636026595,0.000245474757594123,3948,2267,24.2,24.4,261.7,1250.8,0.405539239123011,2.05993012631013,24.2,24.4,237.5,1226.4,9.81404958677686,50.2622950819672,"-"
"12322",0.00144911803610644,0.00073874864555277,5726,5191,3.4,2.4,36.8,28.8,2.88927335640138,4.58333333333333,3.4,2.4,33.4,26.4,9.82352941176471,11,"-"
"12327",0.00213248570903658,0.00236956945169929,8487,10496,67.4,57.4,631.3,247.8,0.124131585203709,0.0577887311974165,67.4,57.4,563.9,190.4,8.36646884272997,3.31707317073171,"LOC100911716"
"12336",0.00596634617133225,0,22683,27,0.6,0,1.8,0,3.33333333333333,NA,0.6,0,1.2,0,2,NA,"Cyfip1"
"12344",0.00311923041878083,7.19037604459283e-05,12815,1610,2.6,2,8.3,7.5,0.843195266272189,1.375,2.6,2,5.7,5.5,2.19230769230769,2.75,"Cyfip1"
"12345",0.00187435943041889,0.000879698467169403,7479,5682,30.2,21,62.2,36,0.0350861804306829,0.0340136054421769,30.2,21,32,15,1.05960264900662,0.714285714285714,"Cyfip1"
"12347",0.00486350482401944,0.00484656632829447,20014,19484,10,14.4,57,108.8,0.47,0.455246913580247,10,14.4,47,94.4,4.7,6.55555555555555,"Nipa2"
"12349",0.00608570150788718,0.00926176538450884,23244,28569,5,3.8,12.5,14.2,0.3,0.720221606648199,5,3.8,7.5,10.4,1.5,2.73684210526316,"Nipa2"
"12350",0.000829176894838491,0.00868422709286416,3484,27822,5.2,5.2,1.2,23.7,-0.14792899408284,0.684171597633136,5.2,5.2,0,18.5,-0.769230769230769,3.55769230769231,"Nipa2"
"12351",0.00346879303146479,0.00851746423284011,14433,27628,4.4,2,10.8,9.5,0.330578512396694,1.875,4.4,2,6.4,7.5,1.45454545454545,3.75,"Nipa2"
"12377",0.00231564638852631,0.000495140250008308,9338,3707,151.6,130.8,1527.3,4317.2,0.0598584317847968,0.244695078042439,151.6,130.8,1375.7,4186.4,9.0745382585752,32.0061162079511,"Nipa1"
"12378",0.00612276415572769,0.000454908484278181,23360,3206,3.2,0.6,4.7,1.8,0.146484375,3.33333333333333,3.2,0.6,1.5,1.2,0.46875,2,"Nipa1"
"12384",0.0110390521722884,0,30173,28,2.4,0,28.8,0,4.58333333333333,NA,2.4,0,26.4,0,11,NA,"Nipa1"
"12385",0.00358127937500632,0.00466568235077949,14997,19011,50,44.2,541,597.7,0.1964,0.283317294895682,50,44.2,491,553.5,9.82,12.5226244343891,"Nipa1"
"12394",0.00207551767033187,0.00143434839039342,8270,7331,8,6,25,17.5,0.265625,0.319444444444444,8,6,17,11.5,2.125,1.91666666666667,"Nipa1"
"12441",0.00183079802534459,0.00660702477002722,7274,23942,12.6,15.2,37.8,119.7,0.158730158730159,0.452302631578947,12.6,15.2,25.2,104.5,2,6.875,"-"
"12443",0,0,30,29,0,0,0,0,NA,NA,0,0,0,0,NA,NA,"-"
"12448",0.00609655269719313,0.00112036887448978,23291,6402,3.2,2.6,4.7,8.3,0.146484375,0.843195266272189,3.2,2.6,1.5,5.7,0.46875,2.19230769230769,"Gabrg3"
"12692",0.00306067016618439,0.00572231525337973,12590,21551,4,4.8,6.5,22.7,0.15625,0.776909722222222,4,4.8,2.5,17.9,0.625,3.72916666666667,"Gabrg3"
"12709",0.00302493820929574,0.00593928641668323,12436,22026,89.6,129.6,959.3,5177.8,0.108331174266582,0.300556793933852,89.6,129.6,869.7,5048.2,9.70647321428571,38.9521604938272,"Gabra5"
"12921",0.00314640161753999,0.00622971118012845,12920,22975,1.4,4.4,3.8,8.3,1.22448979591837,0.201446280991736,1.4,4.4,2.4,3.9,1.71428571428571,0.886363636363636,"-"
"12931",0.00961092069631775,0.0059815818114122,28960,22133,3,0.6,8,1.8,0.555555555555556,3.33333333333333,3,0.6,5,1.2,1.66666666666667,2,"Ube3a"
"12933",0.0102915536636763,0.00289284075583872,29604,12840,4,3.4,28.5,16.8,1.53125,1.15916955017301,4,3.4,24.5,13.4,6.125,3.94117647058824,"Ube3a"
"12952",0.00996704450511915,0.00272718010311843,29302,12012,3.8,1.6,37.2,5.3,2.31301939058172,1.4453125,3.8,1.6,33.4,3.7,8.78947368421053,2.3125,"Ube3a"
"12994",2.68673504710344e-05,4.99713947515906e-05,1054,1441,18,20,62,97,0.135802469135802,0.1925,18,20,44,77,2.44444444444444,3.85,"Ube3a"
"12995",0.00146416943385977,0.00106630359026396,5799,6247,22.6,19.2,317.8,79.7,0.577962252329861,0.164116753472222,22.6,19.2,295.2,60.5,13.0619469026549,3.15104166666667,"Ube3a"
"13113",0.00170518049224956,0.0063094570195785,6782,23126,9,7,14.5,16.5,0.0679012345679012,0.193877551020408,9,7,5.5,9.5,0.611111111111111,1.35714285714286,"Ube3a"
"13454",0,0.0059815818114122,31,22134,0,0.6,0,1.8,NA,3.33333333333333,0,0.6,0,1.2,NA,2,"LOC102551177"
"13477",0.000876654514247164,0.00950205089141573,3611,28913,9,8.8,38,73.7,0.358024691358025,0.838068181818182,9,8.8,29,64.9,3.22222222222222,7.375,"-"
"13527",0.00493183219215762,0.00638701325477152,20212,23358,23.2,23.8,140.2,227.2,0.21737514863258,0.359084810394746,23.2,23.8,117,203.4,5.04310344827586,8.54621848739496,"Snurf"
"13528",0.00374521271364819,0.00916769524880573,15866,28478,2.6,11,5.8,56.5,0.473372781065089,0.37603305785124,2.6,11,3.2,45.5,1.23076923076923,4.13636363636364,"Snurf"
"13530",0.00224352384708575,0.0025305143996943,8971,11314,2,3,3.5,4.5,0.375,0.166666666666667,2,3,1.5,1.5,0.75,0.5,"Snurf"
"13533",0.00364826022327378,0.000141676196504985,15332,1891,805.4,528.4,79986.8,1338.8,0.12206746502331,0.00290251060003748,805.4,528.4,79181.4,810.4,98.313136329774,1.5336866010598,"Snurf"
"13538",0.0114881880445657,0.000560454920016314,30465,4138,3.4,1.2,31.8,7.2,2.45674740484429,4.16666666666667,3.4,1.2,28.4,6,8.35294117647059,5,"Snurf"
"13549",0.00557097901904801,0.009294975258895,21897,28589,20.4,23,133.3,481.5,0.271289888504421,0.866729678638941,20.4,23,112.9,458.5,5.5343137254902,19.9347826086957,"Snurf"
"13558",0.000331656638438754,0.000620138235855482,2157,4586,6,3.2,11,13.7,0.138888888888889,1.025390625,6,3.2,5,10.5,0.833333333333333,3.28125,"LOC103690242"
"13966",0.000795520224803186,0.000894101972226375,3386,5742,10.8,6.4,50.2,26.3,0.337791495198903,0.48583984375,10.8,6.4,39.4,19.9,3.64814814814815,3.109375,"-"
"14141",0.00132570329470261,0.012633888030033,5238,31024,8.2,11.8,30.7,241.2,0.334622248661511,1.64751508187302,8.2,11.8,22.5,229.4,2.74390243902439,19.4406779661017,"-"
"14269",0.00111079384426149,0.00216469881789522,4231,9791,8.6,8.6,13.3,9.3,0.0635478637101136,0.00946457544618714,8.6,8.6,4.7,0.700000000000001,0.546511627906977,0.0813953488372094,"LOC120099830"
"14290",0.00414589071433408,0.0041354995798039,17482,17481,5,6.2,14.5,17.7,0.38,0.299167533818939,5,6.2,9.5,11.5,1.9,1.85483870967742,"LOC102555470"
"14326",0.0104842769005153,0.000654546554838043,29784,4774,3.8,3.2,18.2,6.2,0.997229916897507,0.29296875,3.8,3.2,14.4,3,3.78947368421053,0.9375,"LOC103691146"
"14328",0.000799448343429602,0.000961544840015172,3397,5940,12.8,13.4,61.7,60.3,0.2984619140625,0.261194029850746,12.8,13.4,48.9,46.9,3.8203125,3.5,"LOC103691146"
"14370",0.00355046065195263,0.000304688471209212,14849,2474,46.6,45.4,393.3,170.3,0.159654810366741,0.0605969454093811,46.6,45.4,346.7,124.9,7.43991416309013,2.7511013215859,"LOC102555617"
"14372",0.00216290806445615,4.51640838623486e-05,8628,1428,8,7.6,14,55.3,0.09375,0.825831024930748,8,7.6,6,47.7,0.75,6.27631578947368,"LOC102555617"
"14431",0.00266571766950988,0.00179222636630017,10939,8462,4.8,2.6,2.2,8.3,-0.112847222222222,0.843195266272189,4.8,2.6,0,5.7,-0.541666666666667,2.19230769230769,"LOC102555866"
"14660",0.00241876263307852,0.00452640094532956,9816,18632,2.4,1.4,11.3,3.8,1.54513888888889,1.22448979591837,2.4,1.4,8.9,2.4,3.70833333333333,1.71428571428571,"-"
"14777",0.00495276168672027,0.00290807850701517,20255,12886,1.2,2,7.2,9.5,4.16666666666667,1.875,1.2,2,6,7.5,5,3.75,"-"
"14858",0.0103200832964212,0.000528132395124067,29625,3941,2,0.8,20,3.2,4.5,3.75,2,0.8,18,2.4,9,3,"-"
"14896",0.00155054052735494,0.00712281177213795,6165,25132,11.2,7.8,63.7,48.2,0.418526785714286,0.664036817882972,11.2,7.8,52.5,40.4,4.6875,5.17948717948718,"-"
"14901",0.00596634617133225,0,22684,30,0.6,0,1.8,0,3.33333333333333,NA,0.6,0,1.2,0,2,NA,"-"
"15086",0.00607848514220882,0.000454908484278181,23174,3207,1.2,0.6,2.7,1.8,1.04166666666667,3.33333333333333,1.2,0.6,1.5,1.2,1.25,2,"Mkrn3"
"15112",0.0101209832082984,0.00680873609136055,29468,24322,3.6,2.8,24.3,16.7,1.59722222222222,1.77295918367347,3.6,2.8,20.7,13.9,5.75,4.96428571428571,"LOC102548067"
"15120",8.71993202577199e-05,0.00626667787787647,1206,23048,18.8,14.4,77.7,132.8,0.166647804436397,0.570987654320988,18.8,14.4,58.9,118.4,3.13297872340426,8.22222222222222,"-"
"15145",0.000384335658065882,0.0071026291971186,2286,25102,160.2,129.2,17226.2,12212.7,0.664977143115425,0.723881902443233,160.2,129.2,17066,12083.5,106.529338327091,93.5255417956656,"LOC102548165"
"15183",0.00134057152107459,0.000598914211679588,5290,4426,0.8,1.4,3.2,9.8,3.75,4.28571428571429,0.8,1.4,2.4,8.4,3,6,"-"
"15215",0.00131006569359212,0.00353545683949654,5180,15387,5.2,6.4,3.2,35.3,-0.0739644970414201,0.70556640625,5.2,6.4,0,28.9,-0.384615384615385,4.515625,"-"
"15217",0.0107232793758547,0,29968,31,2.8,0,10.7,0,1.00765306122449,NA,2.8,0,7.9,0,2.82142857142857,NA,"-"
"15220",0.000112138970876576,0.00839621156997913,1276,27346,0.6,1.2,1.8,7.2,3.33333333333333,4.16666666666667,0.6,1.2,1.2,6,2,5,"Trpm1"
"15231",0.0103200832964212,0.0100287864254461,29626,29428,2,5.2,20,70.7,4.5,2.42233727810651,2,5.2,18,65.5,9,12.5961538461538,"Fan1"
"15240",0.00854754742377153,0.00524113967700706,27684,20359,2,3.6,8,20.3,1.5,1.28858024691358,2,3.6,6,16.7,3,4.63888888888889,"Mphosph10"
"15262",0.0041014733661427,0.00424439687553862,17312,17855,26.4,39.8,151.3,318.2,0.179206841138659,0.175753137547032,26.4,39.8,124.9,278.4,4.73106060606061,6.99497487437186,"Fam189a1"
"15292",0.00520388154789943,0.00059812231744813,20946,4420,17.2,14.2,95.7,34.7,0.265346133044889,0.101666336044436,17.2,14.2,78.5,20.5,4.56395348837209,1.44366197183099,"Fam189a1"
"15394",0.00263782946174306,0.00136300994522679,10823,7098,54.2,52.4,225.7,83.8,0.0583801963480889,0.0114358137637667,54.2,52.4,171.5,31.4,3.16420664206642,0.599236641221374,"Tjp1"
"15505",0.00456041490678237,0.00445078289676187,18973,18422,1,3.4,5,11.8,4,0.726643598615917,1,3.4,4,8.4,4,2.47058823529412,"Tjp1"
"15581",0.0013229139134101,0.00540989254214017,5225,20808,2,2.2,9.5,4.7,1.875,0.516528925619835,2,2.2,7.5,2.5,3.75,1.13636363636364,"Pcsk6"
"15598",0.00657233092271604,0.0113629561152135,24169,30419,8.4,5,74.3,36,0.933956916099773,1.24,8.4,5,65.9,31,7.84523809523809,6.2,"Lrrk1"
"15613",0.00322194141790196,0.00190289982344541,13261,8849,1.4,1.6,3.8,5.3,1.22448979591837,1.4453125,1.4,1.6,2.4,3.7,1.71428571428571,2.3125,"Lrrk1"
"15628",0.0131732384582448,0.00604804814541497,31191,22635,5.2,4.2,35.2,10.7,1.1094674556213,0.368480725623583,5.2,4.2,30,6.5,5.76923076923077,1.54761904761905,"Asb7"
"15653",0.000843761663257262,0.00455669383120722,3526,18746,4.4,4.2,26.3,24.2,1.13119834710744,1.13378684807256,4.4,4.2,21.9,20,4.97727272727273,4.76190476190476,"Adamts17"
"15654",0.00393680873009038,0.00693505822398416,16629,24575,200.6,183.2,13109.3,18607.7,0.320789873649242,0.548965146545642,200.6,183.2,12908.7,18424.5,64.3504486540379,100.570414847162,"Adamts17"
"15662",0.000153851632972234,0.00144116358349854,1669,7351,7,5,5.5,18.5,-0.0306122448979592,0.54,7,5,0,13.5,-0.214285714285714,2.7,"Mef2a"
"15663",0.00117841504069827,0.00595610455707643,4682,22057,8.2,7.6,1.2,40.3,-0.104104699583581,0.566135734072022,8.2,7.6,0,32.7,-0.853658536585366,4.30263157894737,"Mef2a"
"15664",0.00994459962478055,0.00447174825382793,29281,18478,9.6,10.4,59.3,32.8,0.539279513888889,0.207100591715976,9.6,10.4,49.7,22.4,5.17708333333333,2.15384615384615,"Mef2a"
"15671",0.00529629620144122,0.0117699369124001,21182,30665,16.6,23.4,104.3,447.8,0.31826099579039,0.77507487763898,16.6,23.4,87.7,424.4,5.28313253012048,18.1367521367521,"Mef2a"
"15724",0.00205358312939414,0.00396190120297294,8180,16839,4.6,1.2,23.8,2.7,0.907372400756144,1.04166666666667,4.6,1.2,19.2,1.5,4.17391304347826,1.25,"Mef2a"
"15735",0.00350722520771608,0.00440105989593007,14578,18310,14.6,13.4,27.3,39.3,0.0595796584725089,0.144241479171308,14.6,13.4,12.7,25.9,0.86986301369863,1.93283582089552,"Lrrc28"
"15772",0.00214381144311196,0.00360958543162284,8547,15725,52.6,62.6,263.8,604.3,0.0763347742485796,0.138232502118017,52.6,62.6,211.2,541.7,4.01520912547529,8.65335463258786,"Synm"
"15833",0.00127307874405764,0.00163899264916323,5008,7959,5.8,3.4,46.2,36.8,1.20095124851367,2.88927335640138,5.8,3.4,40.4,33.4,6.96551724137931,9.82352941176471,"-"
"15845",0.0100400757986912,0.00089403651992142,29375,5741,2.6,3.8,15.8,0.7,1.95266272189349,-0.214681440443213,2.6,3.8,13.2,0,5.07692307692308,-0.815789473684211,"Arrdc4"
"15940",0.0101112260859178,0.00464064538598184,29463,18965,11.6,9.8,70.8,25.7,0.439952437574316,0.165556018325698,11.6,9.8,59.2,15.9,5.10344827586207,1.62244897959184,"Nr2f2"
"15943",0.00148030505455878,5.56323431584549e-05,5855,1469,3.2,1.2,13.7,2.7,1.025390625,1.04166666666667,3.2,1.2,10.5,1.5,3.28125,1.25,"Nr2f2"
"15944",0,0.0107990417891257,32,30053,0,3.6,0,32.3,NA,2.21450617283951,0,3.6,0,28.7,NA,7.97222222222222,"Nr2f2"
"15997",0,0.00839621156997913,33,27347,0,1.2,0,7.2,NA,4.16666666666667,0,1.2,0,6,NA,5,"-"
"16074",0.000718624021604834,0.00312634378676183,3143,13743,3.6,5.6,5.3,10.8,0.131172839506173,0.165816326530612,3.6,5.6,1.7,5.2,0.472222222222222,0.928571428571429,"-"
"16086",0.00318670541932332,0.00881535534830685,13117,27988,13.2,8,40.7,47.5,0.157828282828283,0.6171875,13.2,8,27.5,39.5,2.08333333333333,4.9375,"-"
"16088",0.000888395403165197,0.00115655219079542,3646,6498,38.8,52.6,14.7,76.3,-0.0160086087788288,0.00856597608755367,38.8,52.6,0,23.7,-0.621134020618557,0.450570342205323,"Chd2"
"16124",0.00168640370375056,0.00644512705625425,6726,23497,3,1.4,20,3.8,1.88888888888889,1.22448979591837,3,1.4,17,2.4,5.66666666666667,1.71428571428571,"Chd2"
"16178",0,0.000399276141119725,34,2788,0,0.6,0,1.8,NA,3.33333333333333,0,0.6,0,1.2,NA,2,"Chd2"
"16183",0.00200716396981917,0.000467431270338352,7998,3628,19.4,13.8,176.8,179.7,0.418216601126581,0.871140516698172,19.4,13.8,157.4,165.9,8.11340206185567,12.0217391304348,"Chd2"
"16229",0.00343103218831224,0.00101846316315283,14251,6093,28.2,29.8,221.7,214.7,0.243322770484382,0.208211341831449,28.2,29.8,193.5,184.9,6.86170212765957,6.20469798657718,"-"
"16238",0.00030647719978406,0.00325837366113125,2094,14261,2,3.4,3.5,14.3,0.375,0.942906574394464,2,3.4,1.5,10.9,0.75,3.20588235294118,"Slco3a1"
"16340",0.00404559947175302,0.00239431822036913,17052,10581,1.8,3.6,7.2,15.3,1.66666666666667,0.902777777777778,1.8,3.6,5.4,11.7,3,3.25,"-"
"16357",0.00825915492032406,0.00733472276388877,27174,25486,3,2.2,11,4.2,0.888888888888889,0.413223140495868,3,2.2,8,2,2.66666666666667,0.909090909090909,"-"
"16359",0.003574582668113,0.00402617030669526,14954,17059,1.4,2,3.8,3.5,1.22448979591837,0.375,1.4,2,2.4,1.5,1.71428571428571,0.75,"-"
"16360",0.00293891986664842,0.00682230275273138,12081,24347,3.8,3.8,24.2,14.2,1.41274238227147,0.720221606648199,3.8,3.8,20.4,10.4,5.36842105263158,2.73684210526316,"-"
"16362",0.00165922903270229,0.00974311342693088,6592,29109,20.8,13,25.7,143.5,0.0113258136094675,0.772189349112426,20.8,13,4.9,130.5,0.235576923076923,10.0384615384615,"Sv2b"
"16364",0.00436675607724619,0.00175959827480239,18349,8352,380.2,302.2,21186.2,15943.2,0.143934322891604,0.171267751468275,380.2,302.2,20806,15641,54.7238295633877,51.7571144937128,"Sv2b"
"16366",0.00440245251533183,0.00318208858739661,18467,13992,2,2.2,9.5,4.7,1.875,0.516528925619835,2,2.2,7.5,2.5,3.75,1.13636363636364,"Sv2b"
"16432",0.00365636468279344,0.0108208938168634,15357,30069,10.2,8.2,34.7,76.7,0.235486351403306,1.01873884592504,10.2,8.2,24.5,68.5,2.40196078431373,8.35365853658537,"LOC103691165"
"16469",0.00172640847067175,0.00287386523383716,6852,12706,2,1.2,8,2.7,1.5,1.04166666666667,2,1.2,6,1.5,3,1.25,"Agbl1"
"16502",0.00771139055960755,0.0078429273377124,26283,26507,1,2.8,5,22.7,4,2.53826530612245,1,2.8,4,19.9,4,7.10714285714286,"-"
"16512",0.00361788621788049,0.00163272217184765,15209,7939,36.8,41,189.2,173,0.112535444234405,0.0785246876859012,36.8,41,152.4,132,4.14130434782609,3.21951219512195,"Ntrk3"
"16531",0.00539165255972844,0.00708053533762737,21428,25060,5,3,20,3.5,0.6,0.0555555555555556,5,3,15,0.5,3,0.166666666666667,"Ntrk3"
"16575",0.00187720624650195,0.000371412439263511,7494,2683,23.2,21.6,93.7,173.8,0.130982461355529,0.326217421124829,23.2,21.6,70.5,152.2,3.03879310344828,7.0462962962963,"Ntrk3"
"16703",0.000768472500868335,0.00235721602404016,3313,10452,117,100.6,348.5,1141.3,0.0169113887062605,0.102832310313072,117,100.6,231.5,1040.7,1.97863247863248,10.344930417495,"Mrpl46"
"16715",0,0.00753811480537335,35,25896,0,2.8,0,19.2,NA,2.09183673469388,0,2.8,0,16.4,NA,5.85714285714286,"Det1"
"16739",0.00411199774276219,0.00545972214709033,17344,20942,337.8,366,26147.7,54531,0.226186682819666,0.404349189286034,337.8,366,25809.9,54165,76.4058614564831,147.991803278689,"Mfge8"
"16752",0.00406830178608516,0.0028257471923668,17155,12492,64.8,46,796.7,350.5,0.174301745160799,0.14390359168242,64.8,46,731.9,304.5,11.2947530864198,6.6195652173913,"Rlbp1"
"16765",0.0062254440366413,0.00826992472338222,23593,27129,16,12.2,131.5,109.7,0.451171875,0.655065842515453,16,12.2,115.5,97.5,7.21875,7.99180327868852,"Fanci"
"16772",0.0105191580139123,0.00767891898641668,29804,26119,14,5.2,149.5,13.2,0.691326530612245,0.29585798816568,14,5.2,135.5,8,9.67857142857143,1.53846153846154,"Polg"
"16773",0.00318579729629485,0.00146043142631091,13113,7428,33.2,26.8,365.7,53.7,0.301658440992887,0.0374526620628202,33.2,26.8,332.5,26.9,10.0150602409639,1.00373134328358,"Polg"
"16788",0.00538663582846029,0.00136836743825169,21413,7109,6,5.6,18.5,9.8,0.347222222222222,0.133928571428571,6,5.6,12.5,4.2,2.08333333333333,0.75,"Kif7"
"16796",0.00635777222801721,0.00114203651740671,23828,6456,13.6,7.6,60.3,11.8,0.252487024221453,0.0727146814404432,13.6,7.6,46.7,4.2,3.43382352941176,0.552631578947369,"Pex11a"
"16805",0.00931596468346876,0.000690634253578532,28626,4966,2.6,2,6.3,20,0.547337278106509,4.5,2.6,2,3.7,18,1.42307692307692,9,"Anpep"
"16808",0.00188946513156526,0.0059815818114122,7550,22135,2.6,0.6,12.8,1.8,1.50887573964497,3.33333333333333,2.6,0.6,10.2,1.2,3.92307692307692,2,"-"
"16811",0.0051382657714746,0.00342034745956307,20778,14852,81.2,77.4,2070.2,1311.8,0.301663471571744,0.206050651336391,81.2,77.4,1989,1234.4,24.4950738916256,15.9483204134367,"Ap3s2"
"16823",0.00301597163208225,0.00854021729738054,12396,27676,4.2,3.2,3.2,10.7,-0.0566893424036281,0.732421875,4.2,3.2,0,7.5,-0.238095238095238,2.34375,"Ap3s2"
"16832",0.00618559361833804,0.00999663979219763,23513,29404,4.4,2.6,10.3,13.8,0.304752066115702,1.65680473372781,4.4,2.6,5.9,11.2,1.34090909090909,4.30769230769231,"-"
"16836",0.00281324228242272,0.00271438127112126,11590,11965,14,8.4,38,8.8,0.122448979591837,0.00566893424036282,14,8.4,24,0.4,1.71428571428571,0.0476190476190477,"Arpin"
"16837",0.00430440773229411,0.00308096875796549,18139,13580,24.4,17.2,116.8,129.7,0.155200214995969,0.380273120605733,24.4,17.2,92.4,112.5,3.78688524590164,6.5406976744186,"Arpin"
"16871",0.00396011657731832,0.00338784480715532,16709,14697,211.8,226.4,6463.7,7935.8,0.139367051247413,0.150406891083669,211.8,226.4,6251.9,7709.4,29.5179414542021,34.0521201413428,"Idh2"
"16896",0.00350891512996808,0.000509585679419287,14586,3749,31.8,28.4,133.2,39.8,0.100272932241604,0.0141341003769093,31.8,28.4,101.4,11.4,3.18867924528302,0.401408450704225,"Cib1"
"16914",0.00141613009571183,0.00266871799888755,5630,11815,16.4,11.4,60.3,20.8,0.163221296847115,0.0723299476762081,16.4,11.4,43.9,9.4,2.67682926829268,0.824561403508772,"Rccd1"
"16920",0.00491362850741917,0.00255203457713892,20153,11403,89.4,73,1797.8,777.5,0.213754135199115,0.132201163445299,89.4,73,1708.4,704.5,19.1096196868009,9.65068493150685,"Unc45a"
"16930",0.00167779198203786,0.000527355848985107,6685,3938,18,16.6,76.5,36.3,0.180555555555556,0.0714907824067353,18,16.6,58.5,19.7,3.25,1.18674698795181,"LOC108349446"
"16935",0.00471109529968201,0.00186243173574964,19481,8698,61.8,44.8,832.7,480.7,0.201846440653114,0.217185507015306,61.8,44.8,770.9,435.9,12.4741100323625,9.72991071428571,"Man2a2"
"16938",0.0114701377019373,0.00534303702520014,30445,20622,3.2,1.8,31.7,7.2,2.783203125,1.66666666666667,3.2,1.8,28.5,5.4,8.90625,3,"Man2a2"
"16939",0.00278112124665861,0.00585780623031251,11435,21833,5.8,5.2,14.2,30.7,0.249702734839477,0.943047337278106,5.8,5.2,8.4,25.5,1.44827586206897,4.90384615384615,"Man2a2"
"16940",0.00758718019558379,0.0107218732444542,26066,29957,1.8,2.2,7.2,24.2,1.66666666666667,4.54545454545454,1.8,2.2,5.4,22,3,10,"Man2a2"
"16941",0.00417482703430438,0.00473492341130841,17585,19183,3,2.8,9.5,7.7,0.722222222222222,0.625,3,2.8,6.5,4.9,2.16666666666667,1.75,"Man2a2"
"16942",0.00234739915596274,0.003176922805055,9450,13977,30.2,29.4,141.2,153.3,0.121705188368931,0.143343051506317,30.2,29.4,111,123.9,3.67549668874172,4.21428571428571,"Man2a2"
"16944",0.00456041490678237,0.00694440142989261,18974,24607,1,0.8,5,3.2,4,3.75,1,0.8,4,2.4,4,3,"Man2a2"
"16957",0.00363314292070944,0.00630585664368055,15261,23110,3,2,3.5,8,0.0555555555555556,1.5,3,2,0.5,6,0.166666666666667,3,"Man2a2"
"16969",0.0142284186195017,0.00857333638201062,31430,27725,14.8,6.6,496.7,38.3,2.20005478451424,0.7277318640955,14.8,6.6,481.9,31.7,32.5608108108108,4.8030303030303,"-"
"16970",0,0,36,32,0,0,0,0,NA,NA,0,0,0,0,NA,NA,"Fes"
"16972",0.0027622046316736,0.0043353887874213,11357,18141,44.2,42,184.7,521.5,0.0719170369157061,0.271825396825397,44.2,42,140.5,479.5,3.17873303167421,11.4166666666667,"Furin"
"16978",0.0109873106837763,0.00358304379597156,30153,15629,12.8,9.2,242.2,34.2,1.400146484375,0.295368620037807,12.8,9.2,229.4,25,17.921875,2.71739130434783,"-"
"16984",0.0152266264642953,0.000510540827436636,31575,3751,5.8,3.6,91.2,42.3,2.53864447086801,2.98611111111111,5.8,3.6,85.4,38.7,14.7241379310345,10.75,"Blm"
"16991",0.00785632807690026,0.00839621156997913,26654,27348,2,1.2,7.5,7.2,1.375,4.16666666666667,2,1.2,5.5,6,2.75,5,"Crtc3"
"17028",0.0106762078498404,0.000860162864428061,29894,5603,8.4,11.2,64.3,132.2,0.792233560090703,0.964604591836735,8.4,11.2,55.9,121,6.6547619047619,10.8035714285714,"Iqgap1"
"17074",0.000425154138426433,0.000787161587863427,2394,5385,48.2,42.8,119.2,92.2,0.0305607685818082,0.0269674207354354,48.2,42.8,71,49.4,1.47302904564315,1.15420560747664,"Wdr73"
"17075",0.00411524101065587,0.0059815818114122,17357,22136,3,0.6,3,1.8,0,3.33333333333333,3,0.6,0,1.2,0,2,"Wdr73"
"17082",0.00669885258722955,0.00312645624423815,24382,13745,5.6,1,43.8,5,1.21811224489796,4,5.6,1,38.2,4,6.82142857142857,4,"Nmb"
"17086",0.00208268204666428,0.00152341014529281,8299,7610,44,34.6,111.5,403.3,0.0348657024793388,0.307978883357279,44,34.6,67.5,368.7,1.53409090909091,10.6560693641618,"Sec11a"
"17087",0.00299606941303485,0.00380422398547864,12314,16381,172,153.6,3796.5,6134.8,0.122515548945376,0.253516303168403,172,153.6,3624.5,5981.2,21.0726744186047,38.9401041666667,"Sec11a"
"17096",0.00957811738452693,0.0111567513150687,28917,30305,7,10.8,73.5,331.7,1.35714285714286,2.75120027434842,7,10.8,66.5,320.9,9.5,29.712962962963,"-"
