"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","alpha_emp_ctrl","alpha_emp_trt","alpha_mu_ctrl","alpha_mu_trt","log_alpha_mu_ctrl","log_alpha_mu_trt","gene_symbol"
"184706",0.00453694957711488,0.00150454923915453,12860,24198,123.8,113.6,3018.2,2000.3,0.188850117835583,0.146199600773656,23.3796445880452,16.6082746478873,3.15186575439053,2.80990104393052,"Ppp3cb"
"184707",0.00146096375577171,0.000918786665652779,25971,25951,16.6,12.4,24.3,36.8,0.0279430976919727,0.158688865764828,0.463855421686747,1.96774193548387,-0.76818236650286,0.676886659688165,"Ppp3cb"
"184729",0.00177652812219443,0.00465137963736643,24707,12773,106.8,116.6,369.7,2830.3,0.0230487873304437,0.199601928865012,2.46161048689139,23.2735849056604,0.900815805209741,3.14731902241729,"Anxa7"
"184730",0.000541682108194166,0.00418714584932746,29072,14100,23.8,23.2,132.7,97.7,0.19225337193701,0.138414090368609,4.57563025210084,3.21120689655172,1.52074444926149,1.16664684671325,"Anxa7"
"184752",0.00277404222891333,0.00213158296106958,20350,22074,99.2,89.2,755.7,422.2,0.0667131406087409,0.0418518369563032,6.6179435483871,3.73318385650224,1.88978467945202,1.31726145039448,"Mrps16"
"184754",0.0080263583255817,0.00316776963009618,4894,17838,11.8,6,83.2,28.5,0.512783682849756,0.625,6.05084745762712,3.75,1.80019833787392,1.32175583998232,"Mrps16"
"184766",0.000273087961565809,0.00520516817545896,29742,11468,5.2,3.8,12.7,5.2,0.277366863905325,0.0969529085872576,1.44230769230769,0.368421052631579,0.366244394954883,-0.998528830111127,"Dnajc9"
"184767",0.00441896747144745,0.0010134352006154,13227,25686,50.6,48.4,426.3,290.8,0.146737177584402,0.103476538487808,7.42490118577075,5.00826446280992,2.0048393762865,1.61108944047257,"Dnajc9"
"184782",0.00705974875552649,0.000593381738413048,6622,27350,7.4,8.6,40.3,18.8,0.600803506208912,0.137912385073012,4.44594594594595,1.18604651162791,1.4919926575612,0.170625517030763,"Ecd"
"184804",0.0146492737357477,0.000454908484278181,258,28400,5,0.6,92,1.8,3.48,3.33333333333333,17.4,2,2.85647020622048,0.693147180559946,"-"
"184809",0.00241987721101777,0.00987985900720378,21927,2536,2,2.2,3.5,12.2,0.375,2.06611570247934,0.75,4.54545454545454,-0.287682072451781,1.51412773262978,"Kcnk5"
"184816",0.000149634641487215,0.0039330524602519,30096,15000,43.8,34.2,40.7,432.2,-0.00161589624903567,0.340275640367976,-0.0707762557077624,11.6374269005848,NA,2.45422636121588,"Saysd1"
"184886",0.00302107585330187,0.00196418523906656,19345,22643,48.8,36.6,217.7,121.8,0.0709234748723461,0.0636029741109021,3.46106557377049,2.32786885245902,1.24157651095465,0.844953193427949,"Gng2"
"184890",0.00599354947421277,0.0059536495547494,8746,9704,32.4,18.6,514.8,113.3,0.459533607681756,0.273731067175396,14.8888888888889,5.09139784946236,2.70061522261469,1.62755241947288,"Gng2"
"184905",0.00487556760572508,0.0026538564424302,11697,20015,70.6,57.8,1063.3,737.2,0.199162981807093,0.203362028711342,14.0609065155807,11.7543252595156,2.64339835909648,2.46422128004815,"Gng2"
"184908",0.00560719527688271,0.00302952091265889,9792,18393,6.2,2.8,39.2,14.7,0.858480749219563,1.51785714285714,5.32258064516129,4.25,1.67195826941543,1.44691898293633,"LOC102554918"
"184913",0.00605262994860532,0.00768011048937966,8628,5637,119.4,139.4,4604.3,10074.8,0.314589418336798,0.511281182522349,37.5619765494137,71.2725968436155,3.62599227674179,4.26651191755007,"Rtraf"
"184917",0.00866519051899238,0.00488921885128438,3928,12170,3.8,1.8,48.2,7.2,3.07479224376731,1.66666666666667,11.6842105263158,3,2.45823840270584,1.09861228866811,"-"
"184945",0.000480317314515942,0.00654203673142851,29222,7969,3.4,1.8,20.3,7.2,1.46193771626298,1.66666666666667,4.97058823529412,3,1.60353819030691,1.09861228866811,"Zfp385d"
"184947",0.00262560632488477,0.00645408186337781,21011,8196,1.6,2,4.8,3.5,1.25,0.375,2,0.75,0.693147180559945,-0.287682072451781,"Zfp385d"
"184962",0.000112138970876576,0.00948058286608405,30373,2898,0.6,1.6,1.8,12.8,3.33333333333333,4.375,2,7,0.693147180559946,1.94591014905531,"-"
"184963",0.00771139055960755,0.00694440142989261,5395,7019,1,0.8,5,3.2,4,3.75,4,3,1.38629436111989,1.09861228866811,"-"
"185096",0.00383419587960536,0.0052749376906436,15526,11297,24.4,21,164.8,155,0.235823703305563,0.303854875283447,5.75409836065574,6.38095238095238,1.74991235929255,1.85331736222749,"Ube2e2"
"185098",0.00352639465856474,0.00722909654986893,17095,6458,37.2,26.2,157.7,566.2,0.0870765406405365,0.786667443622167,3.23924731182796,20.6106870229008,1.17534099165161,3.02580972879127,"Ube2e2"
"185134",0.00113357346276764,0.00179365288504699,27442,23288,403.2,405.8,4083.7,11801.2,0.0226394449562232,0.0691999035182559,9.12822420634921,28.0813208477082,2.2113711747416,3.33510461678737,"Ube2e1"
"185139",0.00672820340301488,0.00642308829461399,7329,8310,825.4,602,297474.3,127353.5,0.435425453858411,0.349751934305361,359.400169614732,210.550664451827,5.88443644628795,5.34972631039411,"Rpl15"
"185142",0.00834897463722251,0.0131207268126197,4450,597,7.8,7.8,25.2,76.7,0.285996055226824,1.13247863247863,2.23076923076923,8.83333333333333,0.802346472524937,2.17853244432407,"Rpl15"
"185143",0.00518259262706813,0.00309030724378334,10878,18151,5.4,9,23.3,14.5,0.613854595336077,0.0679012345679012,3.31481481481481,0.611111111111111,1.19840175927648,-0.492476485097794,"Rpl15"
"185146",0.00703885237039657,0.00312728176011436,6692,17979,1.4,3.8,3.8,6.7,1.22448979591837,0.200831024930748,1.71428571428571,0.763157894736842,0.538996500732687,-0.270290329739912,"-"
"185171",0.000932200703120798,0.00520975501086104,27988,11464,72.4,50.8,77.8,661.2,0.00103018833368945,0.236530473060946,0.0745856353591159,12.0157480314961,-2.59580734582144,2.48621812538581,"Nr1d2"
"185282",0.00769931916646036,0.000755586637263157,5496,26487,2.4,1.8,6.3,16.2,0.677083333333333,4.44444444444444,1.625,8,0.485507815781701,2.07944154167984,"Rarb"
"185308",0.00400684404739575,0.00568929884815106,14848,10277,5.6,4.8,23.3,12.7,0.564413265306123,0.342881944444444,3.16071428571429,1.64583333333333,1.15079804183868,0.498246841559131,"-"
"185352",0.0113312652409668,0.00364058940617436,1380,15882,13.8,14.4,111.7,99.8,0.514072673808023,0.411844135802469,7.09420289855072,5.93055555555555,1.95927795737331,1.78011789421257,"Lrrc3b"
"185362",0.00827575708552271,0.00407343253649716,4525,14490,3.6,3,42.3,13.5,2.98611111111111,1.16666666666667,10.75,3.5,2.37490575457367,1.25276296849537,"-"
"185367",0.00149004658279309,0.01106724145613,25870,1521,3.8,2.4,20.7,28.8,1.17036011080332,4.58333333333333,4.44736842105263,11,1.49231255519669,2.39789527279837,"LOC498453"
"185399",0.00308551316270649,0.00306602968638896,19066,18234,4.8,6,8.7,45.5,0.169270833333333,1.09722222222222,0.8125,6.58333333333333,-0.207639364778245,1.88454120267902,"Psmd6"
"185414",0.00310475165175159,0.0084731324909989,19000,4188,78.6,131.2,703.8,13406.7,0.101198453858555,0.771228760782273,7.95419847328244,101.185213414634,2.07369989911216,4.61695263367428,"Thoc7"
"185423",0.000266408934709646,0.000454908484278181,29753,28401,3.6,0.6,24.3,1.8,1.59722222222222,3.33333333333333,5.75,2,1.74919985480926,0.693147180559946,"-"
"185448",0.00808141885661523,0.00247458909271744,4795,20646,1.4,1.2,3.8,2.7,1.22448979591837,1.04166666666667,1.71428571428571,1.25,0.538996500732687,0.22314355131421,"-"
"185492",0.00368337078237045,0.00573351504143877,16292,10188,39.4,21.4,1371.3,193.3,0.857983972789817,0.375360293475413,33.8045685279188,8.03271028037383,3.5205959569031,2.083521990361,"Cadps"
"185699",0.000282708022943741,0.0109320939914071,29719,1635,3,3.2,9,31.7,0.666666666666667,2.783203125,2,8.90625,0.693147180559945,2.18675327746892,"Cadps"
"185724",0.00084662990937749,0.000729227989515815,28228,26600,63.6,42,184.3,74,0.0298396028638108,0.018140589569161,1.89779874213837,0.761904761904762,0.64069465775741,-0.271933715483642,"Cadps"
"185726",0.00946241389736413,0.00981830422880849,2960,2594,3,2.8,8,19.2,0.555555555555556,2.09183673469388,1.66666666666667,5.85714285714286,0.510825623765991,1.76766191764899,"Cadps"
"185727",0.000467044406606971,0.0041059753710721,29260,14367,6,5,9.5,21,0.0972222222222222,0.64,0.583333333333333,3.2,-0.538996500732687,1.16315080980568,"Cadps"
"185728",0.00145535240175871,0.00210508534722744,25989,22169,226.4,202.6,1170.8,3045.8,0.0184248148934311,0.0692673429035568,4.17137809187279,14.0335636722606,1.42824645888233,2.6414518655858,"Cadps"
"185733",0.00305884999147581,0.00287386523383716,19179,19016,4.2,1.2,9.2,2.7,0.283446712018141,1.04166666666667,1.19047619047619,1.25,0.174353387144778,0.22314355131421,"Fezf2"
"185734",0.00475820952563709,0.00137398561489981,12145,24621,35.4,26,421.3,147.5,0.307941523827763,0.179733727810651,10.9011299435028,4.67307692307692,2.38886644840384,1.54181772475912,"Fezf2"
"185769",0.00413986647894415,0,14303,30961,3,0,17,0,1.55555555555556,NA,4.66666666666667,NA,1.54044504094715,NA,"-"
"185774",0.00183016484887402,0.00377217420453258,24497,15474,1.6,2.8,12.8,8.7,4.375,0.752551020408163,7,2.10714285714286,1.94591014905531,0.745332933730516,"-"
"185918",0.00307759459241137,0.00288641168475495,19100,18944,3,3.2,17,9.2,1.55555555555556,0.5859375,4.66666666666667,1.875,1.54044504094715,0.628608659422374,"Fhit"
"186070",0.00725700714589973,0.00387148471978682,6184,15144,8.6,9.2,47.8,19.2,0.530016224986479,0.118147448015123,4.55813953488372,1.08695652173913,1.51691454353695,0.0833816089390512,"Fhit"
"186179",0.0137243939401747,0.00241895674955898,427,20912,6.6,0.6,42.3,1.8,0.819559228650138,3.33333333333333,5.40909090909091,2,1.68808103975321,0.693147180559946,"Cfap20dc"
"186180",0.00397002279966652,0.00328094805481959,15012,17406,105.6,82.4,1419.8,832.3,0.117851096189164,0.110445730040532,12.4450757575758,9.10072815533981,2.52132502319161,2.20835442739192,"Cfap20dc"
"186181",0.00111686293343992,0.00648949294561443,27509,8120,4.6,1.4,1.8,3.8,-0.132325141776938,1.22448979591837,-0.608695652173913,1.71428571428571,NA,0.538996500732687,"Cfap20dc"
"186217",0.00527563478122719,0.00145920149348254,10629,24331,6,6.2,48.5,9.7,1.18055555555556,0.09105098855359,7.08333333333333,0.564516129032258,1.95774460670232,-0.571786323555678,"Fam107a"
"186218",0.00213885811475946,0.00207665706569825,23233,22247,106.8,102.4,463.7,705.8,0.0312898904459313,0.0575447082519531,3.34176029962547,5.892578125,1.20649770397002,1.77369361411955,"Fam107a"
"186224",0.00230760128088383,0.00526231333140076,22457,11330,470.6,579,13020.8,88944.5,0.0566691633814127,0.263587985956372,26.6685082872928,152.617443868739,3.28348340439467,5.02793442338379,"Fam107a"
"186244",0.00624350202571619,0.00698389784751336,8146,6888,6.8,4.4,15.7,26.3,0.192474048442907,1.13119834710744,1.30882352941176,4.97727272727273,0.269128664556033,1.60488209589824,"Pdhb"
"186245",0.000993114557865381,0.00538811410490578,27830,11023,20.8,25.4,24.7,168.8,0.00901442307692307,0.222270444540889,0.1875,5.64566929133858,-1.67397643357167,1.73088875414103,"Pdhb"
"186246",0.00209898359620089,0.00102695352186407,23388,25641,154.6,133,928.3,468.5,0.0323708138015059,0.0189665894058454,5.00452781371281,2.52255639097744,1.61034306540209,0.925272828189983,"Pdhb"
"186270",0.000112138970876576,0.0059815818114122,30374,9390,0.6,0.6,1.8,1.8,3.33333333333333,3.33333333333333,2,2,0.693147180559946,0.693147180559946,"LOC103693818"
"186275",0.00215656586073575,0.0104516931633509,23150,1955,7.4,4.6,8.8,50.3,0.0255661066471877,2.15973534971645,0.189189189189189,9.93478260869565,-1.66500776358891,2.29604199440511,"LOC103693818"
"186277",0.0032413386044047,0.000283429735001867,18389,29349,13.2,6.4,33.2,7.8,0.114784205693297,0.0341796875,1.51515151515152,0.21875,0.415515443961666,-1.51982575374441,"LOC103693818"
"186295",0.00030874595220209,0.0061601262128069,29654,8917,58.2,55,680.7,2103.5,0.18377794310412,0.677190082644628,10.6958762886598,37.2454545454545,2.36985827360147,3.61752991175445,"-"
"186297",0.00653326117487171,0.000612762846804437,7653,27206,7,6,35,12.5,0.571428571428571,0.180555555555556,4,1.08333333333333,1.38629436111989,0.0800427076735364,"-"
"186377",0.0070993746000027,0.00244425543998928,6525,20766,6,4.6,15.5,11.8,0.263888888888889,0.340264650283554,1.58333333333333,1.56521739130435,0.45953232937844,0.448024722526961,"Gpr137c"
"186394",0.0143638204054319,0.00144235224651311,308,24401,5.4,3.8,61.8,6.2,1.93415637860082,0.166204986149585,10.4444444444444,0.631578947368421,2.34607020493378,-0.45953232937844,"Psmc6"
"186395",0.00432327830679256,0.000367520043824553,13561,29091,42.4,33.6,282.3,81.8,0.133443841224635,0.0426941609977324,5.65801886792453,1.43452380952381,1.73307380760774,0.360832954087396,"Psmc6"
"186397",0.00994913832765049,0.00367721734081553,2469,15761,10.8,8.2,77.7,45.7,0.573559670781893,0.557703747769185,6.19444444444444,4.57317073170732,1.82365283300401,1.52020677870616,"Psmc6"
"186398",0.000812861807299432,0.00214274227903529,28329,22038,51.4,39.2,87.3,91.7,0.0135883964935124,0.0341654518950437,0.698443579766537,1.33928571428571,-0.358900876966886,0.292136422801161,"Psmc6"
"186400",0.00226584215124468,0.0027843800531665,22613,19523,29.2,21.8,85.7,121.7,0.0662647776318259,0.210209578318323,1.93493150684932,4.58256880733945,0.660071928878159,1.52225971585946,"Psmc6"
"186401",0.00160016948211076,0.00394044909826752,25421,14978,12,7.6,74,31.3,0.430555555555556,0.410318559556787,5.16666666666667,3.11842105263158,1.64222773525709,1.1373268008488,"Psmc6"
"186408",0.00186997901186785,0.0059815818114122,24301,9391,1.4,0.6,3.8,1.8,1.22448979591837,3.33333333333333,1.71428571428571,2,0.538996500732687,0.693147180559946,"Styx"
"186450",0.00442262807499053,0.000320917366420117,13206,29236,34.8,25.4,768.7,307.8,0.606008059188797,0.437720875441751,21.0890804597701,11.1181102362205,3.04875539277059,2.4085753315946,"-"
"186468",0.00785632807690026,0.00308157921969024,5100,18176,2,3.6,7.5,12.3,1.375,0.671296296296296,2.75,2.41666666666667,1.01160091167848,0.882389180198474,"-"
"186484",0.00255006652452281,0.00279968505799534,21356,19451,1.2,2.2,2.7,4.2,1.04166666666667,0.413223140495868,1.25,0.909090909090909,0.22314355131421,-0.0953101798043249,"Cgrrf1"
"186490",0.0039791358166632,0.00766463047389056,14986,5668,42.6,40.8,506.3,889.7,0.255515880887831,0.509960111495579,10.8849765258216,20.8063725490196,2.38738353812209,3.03525931233381,"Cgrrf1"
"186601",0.00902237371285104,0.0119474573957015,3476,1014,4.2,3.8,18.2,33.2,0.793650793650794,2.03601108033241,3.33333333333333,7.73684210526316,1.20397280432594,2.0459936076123,"Samd4a"
"186609",0.00646695494981506,0.0102434151688758,7769,2170,13.4,15,78.8,125,0.364223657830252,0.488888888888889,4.88059701492537,7.33333333333333,1.58526755150629,1.99243016469021,"Samd4a"
"186627",0.00794392471212076,0.00220736841203635,4993,21826,9.4,8.8,30.8,12.7,0.242191036668176,0.0503615702479339,2.27659574468085,0.443181818181818,0.822681232751847,-0.81377516834856,"-"
"186647",0.00826451373116439,0.000511014919395695,4576,28003,7.2,5,36.7,3,0.569058641975309,-0.08,4.09722222222222,-0.4,1.41030923732376,NA,"Mapk1ip1l"
"186649",0.007879164564014,0.000257467643998765,5067,29446,5,2.4,16,12.8,0.44,1.80555555555556,2.2,4.33333333333333,0.78845736036427,1.46633706879343,"-"
"186655",0.00261919312500081,0.00908095714911131,21052,3357,8,6.6,11,38.3,0.046875,0.7277318640955,0.375,4.8030303030303,-0.980829253011726,1.56924703185086,"-"
"186677",0.0095295311024898,0,2898,30962,1.8,0,7.2,0,1.66666666666667,NA,3,NA,1.09861228866811,NA,"Fbxo34"
"186693",0.00357450658334836,0.00109380488809433,16805,25438,33.6,26.2,291.3,258.7,0.228263180272109,0.338704038226211,7.66964285714286,8.87404580152672,2.03727005068916,2.18313081426036,"Fbxo34"
"186696",0.0134521015634405,0.00206752635579459,489,22276,12.2,6.6,185.2,26.3,1.16232195646332,0.452249770431589,14.1803278688525,2.98484848484849,2.65185564275857,1.09354898671156,"Atg14"
"186759",0.00511581563265994,0.000701499552193092,11025,26748,53.2,32,574.7,92.5,0.184259992085477,0.05908203125,9.80263157894737,1.890625,2.28265087809323,0.636907462237069,"Ktn1"
"186760",0.00346032653373564,0.00272800561899464,17363,19730,2.2,3.2,9.2,9.7,1.44628099173554,0.634765625,3.18181818181818,2.03125,1.15745278869104,0.70865136709591,"-"
"186808",0.00411965401326336,0.00375335616912081,14382,15541,10.4,8,58.3,15,0.442862426035503,0.109375,4.60576923076923,0.875,1.52730969826954,-0.133531392624523,"Peli2"
"186809",0.0068233324138735,0.0100077521181075,7187,2344,7,4.4,16,38.3,0.183673469387755,1.75103305785124,1.28571428571429,7.70454545454545,0.251314428280906,2.04181047346219,"Peli2"
"186852",0.000445183193262017,0.00282384385309646,29315,19270,10.8,11.6,24.7,18.3,0.119170096021948,0.0497919143876338,1.28703703703704,0.577586206896552,0.252342706006472,-0.548897571715398,"Tmem260"
"186866",0.00899630987646168,0.01106724145613,3507,1522,4.4,2.4,24.3,28.8,1.02789256198347,4.58333333333333,4.52272727272727,11,1.50911519080623,2.39789527279837,"-"
"186870",0.00597794510476509,0.0123467335368213,8785,843,12.8,8,221.7,144.5,1.2750244140625,2.1328125,16.3203125,17.0625,2.79241049763695,2.83688307294518,"-"
"186872",0.000834488378839511,0.0141958298802183,28253,364,101.6,94.8,2043.3,12133.7,0.188102563705127,1.33958455731809,19.1112204724409,126.992616033755,2.95027562185603,4.84412894330182,"-"
"186887",0.00990988648518612,0,2509,30963,1.8,0,16.2,0,4.44444444444444,NA,8,NA,2.07944154167984,NA,"Ap5m1"
"186895",0.0100400757986912,0.000454908484278181,2379,28402,2.6,0.6,15.8,1.8,1.95266272189349,3.33333333333333,5.07692307692308,2,1.62470538456489,0.693147180559946,"Naa30"
"186905",0.00054006173040653,0.000248289850002816,29076,29476,64.6,40.2,80.3,106.7,0.00376213708556586,0.041149971535358,0.243034055727554,1.65422885572139,-1.41455369843429,0.503334952036833,"Naa30"
"186906",0.000383330645901382,0.00292233413599257,29473,18826,8.2,6.6,3.7,25.3,-0.0669244497323022,0.429292929292929,-0.548780487804878,2.83333333333333,NA,1.04145387482816,"Naa30"
"186909",0.00387042326206033,0.00616017364185118,15380,8916,3.2,5.2,9.7,55.7,0.634765625,1.86760355029586,2.03125,9.71153846153846,0.70865136709591,2.27331471069393,"-"
"186962",0.00743083898026268,0.00300453965320031,5915,18491,3.8,7.6,14.7,32.3,0.754847645429363,0.427631578947368,2.86842105263158,3.25,1.05376172250276,1.17865499634165,"Parp2"
"186963",0.00495399960354481,0.0082471392648617,11488,4667,2.8,2,8.7,7.5,0.752551020408163,1.375,2.10714285714286,2.75,0.745332933730516,1.01160091167848,"-"
"186980",0.000165631621335407,0.00487257780783797,30040,12217,40.4,50,8.3,781,-0.0196671894912263,0.2924,-0.794554455445544,14.62,NA,2.68239045432163,"Apex1"
"186990",0.00324224464144759,0.00216331938432196,18386,21972,42.8,39.4,690.2,157.3,0.353415145427548,0.075948877837615,15.1261682242991,2.99238578680203,2.71642623890439,1.09607099123944,"Pnp"
"187000",0.00508816595797167,0.00264512759772892,11089,20048,1.8,2.2,7.2,4.2,1.66666666666667,0.413223140495868,3,0.909090909090909,1.09861228866811,-0.0953101798043249,"-"
"187009",0.00543968694582999,0.00360854553454477,10202,16036,25,12.8,183.5,29.7,0.2536,0.1031494140625,6.34,1.3203125,1.84687876844913,0.277868451003456,"LOC120096961"
"187012",0.000847154817230174,0.00721488052575947,28225,6479,7,2.8,24,22.7,0.346938775510204,2.53826530612245,2.42857142857143,7.10714285714286,0.887303195000903,1.96110031454929,"Trnay-gua"
"187013",0.00210019785775683,0.00891674037395984,23383,3637,2.2,2.6,4.7,8.3,0.516528925619835,0.843195266272189,1.13636363636364,2.19230769230769,0.127833371509885,0.784954729813068,"LOC108352909"
"187017",0.00361678038294871,0.00276867792113525,16552,19567,178.6,182.6,3860.8,4071.3,0.115436849253056,0.116628017596624,20.6170212765957,21.2962760131435,3.02611701018071,3.05853222236626,"Rnase4"
"187021",0.011522719831738,0.00436032188067687,1266,13552,17.8,9.8,282.7,77.2,0.836068678197197,0.701790920449813,14.8820224719101,6.87755102040816,2.70015393897998,1.92826263224174,"LOC120096963"
"187025",0.00125599261294287,6.83003682434624e-05,26844,30161,30.8,22,72.7,47.5,0.0441684938438185,0.0526859504132231,1.36038961038961,1.15909090909091,0.307771136948563,0.147635998806065,"Mettl17"
"187050",0.00242738580693236,0.00130463428007205,21891,24826,49.4,37.8,316.3,87.2,0.109369109475651,0.0345735001819658,5.40283400809717,1.30687830687831,1.6869236322166,0.267641321568335,"Arhgef40"
"187059",0.00646210968315819,0.00407868198796678,7774,14467,3.6,2.2,14.3,4.7,0.825617283950617,0.516528925619835,2.97222222222222,1.13636363636364,1.0893098960058,0.127833371509885,"-"
"187067",0,0,31123,30964,0,0,0,0,NA,NA,NA,NA,NA,NA,"Rab2b"
"187073",0.00596634617133225,0.00280832181855921,8894,19372,0.6,0.8,1.8,3.2,3.33333333333333,3.75,2,3,0.693147180559946,1.09861228866811,"Tox4"
"187080",0.000709899969760465,0.00864793910790547,28638,3957,7,6.6,12,73.8,0.102040816326531,1.54269972451791,0.714285714285714,10.1818181818182,-0.336472236621213,2.32060359849672,"Tox4"
"187081",0.00349576684417648,0.00122741366275279,17223,25073,13.4,8.2,116.3,24.2,0.573067498329249,0.237953599048186,7.67910447761194,1.95121951219512,2.03850293588314,0.668454567969574,"Tox4"
"187082",0.00994747117608753,0.00336311254366719,2474,17138,5.4,3.2,39.8,9.2,1.17969821673525,0.5859375,6.37037037037037,1.875,1.85165761080912,0.628608659422374,"Tox4"
"187083",0.00408914092914811,0.00528704239000564,14532,11278,38.8,20,279.7,89,0.16001966202572,0.1725,6.20876288659794,3.45,1.8259616629916,1.23837423104327,"Tox4"
"187087",0.00573116897788133,0.000122487860098489,9547,29970,3.4,2.2,4.8,9.2,0.121107266435986,1.44628099173554,0.411764705882353,3.18181818181818,-0.887303195000903,1.15745278869104,"Mettl3"
"187105",0.00079067332192467,0.000208274831123733,28383,29599,2.8,2.4,2.7,15.3,-0.0127551020408163,2.23958333333333,-0.0357142857142856,5.375,NA,1.68175857401373,"LOC691091"
"187106",0.00447297709873387,0.0147283624596853,13049,262,19.4,33.4,122.8,1545.8,0.274736953980232,1.35573165047151,5.3298969072165,45.2814371257485,1.67333189600505,3.81289717203412,"LOC691091"
"187143",0.00323791303120601,0.00658049602309178,18400,7869,3.8,2,24.2,9.5,1.41274238227147,1.875,5.36842105263158,3.75,1.68053383411783,1.32175583998232,"LOC100362843"
"187148",0.00115470545709523,0,27225,30965,0.6,0,1.8,0,3.33333333333333,NA,2,NA,0.693147180559946,NA,"LOC100362843"
"187165",0.00422174334987803,0.00267366193326506,13979,19932,81.6,64,1395.3,399,0.197294910611303,0.081787109375,16.0992647058824,5.234375,2.7787736005054,1.65524744846539,"Abhd4"
"187182",0.00237199530706736,0.00695319837637123,22187,6939,172,206.2,2665,22592.7,0.0842685235262304,0.526512731887623,14.4941860465116,108.566925315228,2.6737476067101,4.68736680600511,"Oxa1l"
"187184",0.0113519481481701,0.00646310717010809,1376,8184,8.8,5.8,96.2,36.7,1.12861570247934,0.918549346016647,9.93181818181818,5.32758620689655,2.29574356117733,1.67289826635133,"Slc7a7"
"187192",0.0036904740841869,0.000978055983439141,16261,25770,97.4,84.8,1209.3,468.2,0.117205452651906,0.0533163492346031,11.4158110882957,4.52122641509434,2.43499933206071,1.50878328781369,"Mrpl52"
"187193",0.00767654225741304,0.0129033689973807,5551,658,16.6,24,273.3,583.5,0.931557555523298,0.971354166666667,15.4638554216867,23.3125,2.7385053925146,3.14898969740403,"Mrpl52"
"187197",0.00740873067625422,0.0112072493308358,5955,1421,5.4,7.8,13.3,25.7,0.270919067215363,0.294214332675871,1.46296296296296,2.29487179487179,0.380463805902747,0.830676979151163,"Mmp14"
"187199",0.0177321920334056,0.00271333317087235,59,19798,10,7.4,237.5,45.3,2.275,0.692111029948868,22.75,5.12162162162162,3.12456514539696,1.63347111187826,"Mmp14"
"187206",0.00982337204595893,0.0140295642993649,2602,391,11.8,41.2,190.2,1906.7,1.28124102269463,1.09900791780564,15.1186440677966,45.2791262135922,2.71592868867429,3.81284613630573,"LOC102550180"
"187208",0.000347279777843469,0.00892938628012262,29567,3624,6.6,8.4,24.3,41.3,0.40633608815427,0.466269841269841,2.68181818181818,3.91666666666667,0.986494990547404,1.36524095192206,"LOC102550180"
"187219",0.003229721149531,0.00355583209461266,18429,16300,89.2,63,819.7,507.5,0.0918101108005389,0.111992945326279,8.18946188340807,7.05555555555556,2.10284819160479,1.95381532856243,"Lrp10"
"187223",0.00464841218236315,0.00727617385446994,12505,6374,2.2,1.6,10.2,5.3,1.65289256198347,1.4453125,3.63636363636364,2.3125,1.29098418131557,0.838329190404443,"-"
"187226",0.00115470545709523,0.00751623558603972,27226,5904,0.6,2.4,1.8,15.3,3.33333333333333,2.23958333333333,2,5.375,0.693147180559946,1.68175857401373,"Rem2"
"187241",0.00409154091638103,0.000584233421731411,14521,27434,22.4,19.2,73.3,58.2,0.101442920918367,0.105794270833333,2.27232142857143,2.03125,0.820801964695483,0.708651367095911,"RGD1308430"
"187280",0.00222892178246145,0.00171619594674291,22857,23555,245.2,256.6,2599.2,4242.3,0.0391530434921454,0.0605328751969061,9.60032626427406,15.5327357755261,2.26179708375817,2.74294978233679,"Bcl2l2"
"187297",0.0118887364226085,0.00577772424855648,1062,10106,6.2,7.6,73.2,220.8,1.74297606659729,3.69113573407202,10.8064516129032,28.0526315789474,2.38014332733992,3.3340824449994,"Pabpn1"
"187298",0.00839400856179596,0.000786862397049153,4301,26377,5.2,2,49.7,20,1.6457100591716,4.5,8.55769230769231,9,2.14683056358481,2.19722457733622,"Pabpn1"
"187299",0.00241816509228309,0.00397232426234586,21944,14840,175.8,173.2,4524.7,6165.2,0.140715416344719,0.1997450517097,24.7377701934016,34.5958429561201,3.20833123329052,3.54373352906872,"Pabpn1"
"187303",0.0141210564147429,0.000403730743563039,345,28709,26.6,29.6,462.3,321.3,0.615778167222568,0.332930058436815,16.3796992481203,9.85472972972973,2.79604271733574,2.28795151554366,"Pabpn1"
"187314",0.00600011834700276,0.00237508861481109,8732,21234,307.8,234.8,31053.2,16747.7,0.324521082988076,0.299520923240338,99.8875893437297,70.3275127768314,4.60404544714373,4.25316308465591,"Cmtm5"
"187329",0,0.00350699271869476,31124,16495,0,0.6,0,1.8,NA,3.33333333333333,NA,2,NA,0.693147180559946,"Myh6"
"187334",0.00808141885661523,0,4796,30966,1.4,0,3.8,0,1.22448979591837,NA,1.71428571428571,NA,0.538996500732687,NA,"LOC108352923"
"187357",0.00631626858269873,0.000152211112797402,8017,29820,32.2,37.4,355.2,1190.3,0.311523475174569,0.824230032314335,10.0310559006211,30.8262032085561,2.30568587067229,3.42836508181842,"Ngdn"
"187426",0.00215601480425779,0.00704308166352294,23153,6778,122.8,151.8,1327.7,12695.2,0.0799013782639604,0.54434185470446,9.81188925081433,82.631093544137,2.28359483921619,4.41438604485204,"Thtpa"
