"rank","feature_id","gene_symbol","region","abs_loading","mu","variance","nb1","nb2","alpha_mu","log_nb1","log_nb2","log_alpha_mu","nb_gap","nb_support","var_fit","d1","d2"
9298,"106560","Zfp148","middle",0.00200143548066211,61,766,61,705,11.5573770491803,4.12713438504509,6.55961523749324,2.44732393863896,2.43248085244815,0.464021793589001,4.68414210243686,0.000305550054447032,-7.39851156534064e-07
9299,"521683","Sik3","middle",0.00200172057337589,30,103.5,30,73.5,2.45,3.43398720448515,4.31079912538551,0.896088024556636,0.876811920900368,0.342785840375647,4.68444728254351,0.000304810136662274,-7.39984412982031e-07
9300,"160213","Cabp7","middle",0.0020020692501019,177.2,3536.2,177.2,3359,18.9559819413093,5.18290651503671,8.11969625295725,2.94211955144131,2.93678973792054,0.518289503010274,4.68475172266576,0.000304070085621068,-7.40117669429997e-07
9301,"404187","-","middle",0.0020021283962844,6.4,4.8,6.4,0,NA,2.00148000021012,0,NA,-2.00148000021012,0.0964345860860062,4.68505542267034,0.000303329901323414,-7.40250925877964e-07
9302,"382173","-","middle",0.00200227909166716,5.4,7.3,5.4,1.9,0.351851851851852,1.85629799036563,1.06471073699243,-1.04454506739783,-0.791587253373198,0.190203233774172,4.68535838242399,0.000302589583769313,-7.4038418232593e-07
9303,"248646","Zadh2","middle",0.00200242894924542,6.8,19.7,6.8,12.9,1.89705882352941,2.05412373369555,2.63188884013665,0.640304699185565,0.5777651064411,0.297832246841421,4.68566060179346,0.000301849132958762,-7.40517438773897e-07
9304,"491397","Zfc3h1","middle",0.00200268640593652,43.6,153.3,43.6,109.7,2.51605504587156,3.79773385902602,4.70682383971459,0.922692216926196,0.909089980688573,0.351534924867406,4.68596208064549,0.000301108548891764,-7.40650695221863e-07
9305,"228359","Ryr2","middle",0.00200291783403286,68.4,692.8,68.4,624.4,9.12865497076023,4.23988686751276,6.43839144502374,2.21141836401277,2.19850457751098,0.449682569467537,4.68626281884682,0.000300367831568318,-7.40783951669829e-07
9306,"95606","Tlk2","middle",0.00200302604137852,144.4,3953.3,144.4,3808.9,26.3774238227147,4.97948856509942,8.24535822105713,3.27250848606537,3.26586965595772,0.53760110040689,4.68656281626421,0.000299626980988424,-7.40917208117795e-07
9307,"136643","Rgl1","middle",0.00200313218643747,52,214.5,52,162.5,3.125,3.97029191355212,5.09681299033731,1.13943428318836,1.12652107678519,0.369860148727384,4.68686207276438,0.000298885997152083,-7.41050464565762e-07
9308,"384959","Capza2","middle",0.00200376820542703,235.2,3913.7,235.2,3678.5,15.639880952381,5.46467890376326,8.21053215236665,2.74982412334785,2.74585324860339,0.510059654312956,4.68716058821409,0.000298144880059293,-7.41183721013728e-07
9309,"245505","-","middle",0.00200381763117671,10,14.5,10,4.5,0.45,2.39789527279837,1.70474809223843,-0.798507696217772,-0.693147180559945,0.21087539137082,4.68745836248008,0.000297403629710056,-7.41316977461694e-07
9310,"509161","Pias1","middle",0.00200403459783593,9.8,36.2,9.8,26.4,2.69387755102041,2.37954613413017,3.31054301339402,0.990981624475744,0.930996879263851,0.328388455354811,4.68775539542909,0.00029666224610437,-7.41450233909661e-07
9311,"578057","Slc6a8","middle",0.00200524451068247,29.6,152.8,29.6,123.2,4.16216216216216,3.42100000895834,4.82189316949938,1.4260346897694,1.40089316054104,0.379320636433364,4.68805168692787,0.000295920729242237,-7.41583490357627e-07
9312,"238658","Smad2","middle",0.00200551115373556,3,13.5,3,10.5,3.5,1.38629436111989,2.4423470353692,1.25276296849537,1.05605267424931,0.322598713727848,4.68834723684316,0.000295179079123654,-7.41716746805593e-07
9313,"174018","-","middle",0.00200574641844943,29.8,139.2,29.8,109.4,3.67114093959731,3.42751468997953,4.70411013384299,1.30050249647652,1.27659544386347,0.370722455319682,4.6886420450417,0.000294437295748624,-7.4185000325356e-07
9314,"121196","Mmp17","middle",0.00200576327452494,12.2,79.2,12.2,67,5.49180327868852,2.58021682959233,4.21950770517611,1.70325666765176,1.63929087558378,0.381646638304605,4.68893611139024,0.000293695379117147,-7.41983259701526e-07
9315,"488842","Anks1b","middle",0.00200589069732495,33.8,348.7,33.8,314.9,9.31656804733728,3.54961738678043,5.75542570780804,2.23179432561801,2.20580832102761,0.437930650008319,4.68922943575552,0.000292953329229222,-7.42116516149492e-07
9316,"77182","P3h4","middle",0.00200607822722232,35.2,170.7,35.2,135.5,3.84943181818182,3.58905911883173,4.91632461462501,1.3479255577157,1.32726549579329,0.377127491020433,4.68952201800428,0.000292211146084848,-7.42249772597459e-07
9317,"327752","Chn1","middle",0.00200627664231749,378.4,60372.3,378.4,59993.9,158.546247357294,5.93859105750091,11.0020148375915,5.06604633219144,5.06342378009062,0.680605995188591,4.68981385800326,0.000291468829684027,-7.42383029045425e-07
9318,"39178","Slc1a5","middle",0.00200753401768341,6.6,22.8,6.6,16.2,2.45454545454546,2.02814824729229,2.84490938381941,0.897941593205959,0.816761136527123,0.31454897767175,4.69010495561922,0.000290726380026758,-7.42516285493391e-07
9319,"310325","Specc1l","middle",0.00200785605450322,53.6,509.8,53.6,456.2,8.51119402985075,4.00003388275086,6.12512093192066,2.14138224177353,2.1250870491698,0.440261437720879,4.6903953107189,0.000289983797113041,-7.42649541941358e-07
9320,"26283","Ppp1r32","middle",0.00200806389783333,6.6,46.8,6.6,40.2,6.09090909090909,2.02814824729229,3.71843825635548,1.8067973465926,1.6902900090632,0.376515343903828,4.69068492316903,0.000289241080942875,-7.42782798389324e-07
9321,"560055","-","middle",0.00200877891077325,8.2,21.2,8.2,13,1.58536585365854,2.21920348405499,2.63905732961526,0.460815203191329,0.419853845560264,0.289243907108847,4.69097379283637,0.000288498231516261,-7.4291605483729e-07
9322,"56716","Chrm1","middle",0.00200903857111667,2.2,9.2,2.2,7,3.18181818181818,1.16315080980568,2.07944154167984,1.15745278869104,0.916290731874155,0.309933131780588,4.69126191958765,0.0002877552488332,-7.43049311285257e-07
9323,"324041","-","middle",0.00200903857111667,2.2,9.2,2.2,7,3.18181818181818,1.16315080980568,2.07944154167984,1.15745278869104,0.916290731874155,0.309933131780588,4.69154930328961,0.000287012132893691,-7.43182567733223e-07
9324,"141306","Enah","middle",0.00200989240762727,4.4,8.3,4.4,3.9,0.886363636363636,1.68639895357023,1.58923520511658,-0.120627987788615,-0.0971637484536476,0.241685597340519,4.69183594380902,0.000286268883697734,-7.43315824181189e-07
9325,"216114","Tmem14c","middle",0.00200993557489187,314.2,5724.7,314.2,5410.5,17.2199236155315,5.75320735798372,8.5962815977352,2.84606706319018,2.84307423975148,0.52209650265482,4.69212184101259,0.000285525501245329,-7.43449080629156e-07
9326,"61230","Wbp1l","middle",0.00200993904540975,107.4,3074.3,107.4,2966.9,27.6247672253259,4.68582808900555,7.99560991099729,3.31871273356987,3.30978182199174,0.535366063275333,4.69240699476709,0.000284781985536476,-7.43582337077122e-07
9327,"323179","Rab14","middle",0.0020101061917762,29.2,164.7,29.2,135.5,4.64041095890411,3.40784192438082,4.91632461462501,1.53480293104552,1.50848269024419,0.386628619623804,4.69269140493924,0.000284038336571175,-7.43715593525088e-07
9328,"448355","-","middle",0.0020102736109815,163,12161.5,163,11998.5,73.6104294478528,5.0998664278242,9.39262026123539,4.29878672015022,4.29275383341119,0.611530991650958,4.69297507139581,0.000283294554349426,-7.43848849973055e-07
9329,"231928","Mib1","middle",0.00201037644318869,6.6,16.8,6.6,10.2,1.54545454545455,2.02814824729229,2.41591377830105,0.435318071257846,0.387765531008764,0.28368654820648,4.69325799400353,0.000282550638871229,-7.43982106421021e-07
9330,"377880","Usp5","middle",0.00201083698268971,640.8,21580.7,640.8,20939.9,32.6777465667915,6.46427672867576,9.94945946344361,3.48669431310979,3.48518273476785,0.579908435733391,4.69354017262913,0.000281806590136583,-7.44115362868988e-07
9331,"339187","Pmepa1","middle",0.00201094936936434,339.2,22462.2,339.2,22123,65.221108490566,5.82953367996176,10.0044182711146,4.17778316639224,4.17488459115281,0.616540154585844,4.69382160713938,0.00028106240814549,-7.44248619316954e-07
9332,"350162","Ccdc34","middle",0.00201101811152498,3.6,20.3,3.6,16.7,4.63888888888889,1.52605630349505,2.87356463957978,1.53447487396065,1.34750833608473,0.345257549521499,4.69410229740101,0.000280318092897949,-7.4438187576492e-07
9333,"405965","Dctn3","middle",0.00201103790301887,502.4,25727.3,502.4,25224.9,50.2087977707006,6.22138508270122,10.1356265234753,3.91619026573885,3.91424144077411,0.605461399011775,4.69438224328076,0.00027957364439396,-7.44515132212887e-07
9334,"340325","Kcnt1","middle",0.00201124860134675,67,658.5,67,591.5,8.82835820895522,4.21950770517611,6.38435087300929,2.17796906402748,2.16484316783318,0.446964066941141,4.69466144464537,0.000278829062633524,-7.44648388660853e-07
9335,"444886","Trappc6b","middle",0.00201162659297954,117.2,1393.2,117.2,1276,10.8873720136519,4.772378104972,7.15226885603254,2.38760358676182,2.37989075106054,0.47194429514492,4.6949399013616,0.000278084347616639,-7.44781645108819e-07
9336,"407996","Hdhd3","middle",0.00201274485445144,9,12.5,9,3.5,0.388888888888889,2.30258509299405,1.50407739677627,-0.944461608840851,-0.798507696217772,0.200699980426286,4.69521761329619,0.000277339499343306,-7.44914901556785e-07
9337,"465557","Calm1","middle",0.00201296712854935,65.8,784.7,65.8,718.9,10.9255319148936,4.2017030805426,6.57911231347526,2.39110242765855,2.37740923293266,0.461505605549905,4.69549458031587,0.000276594517813526,-7.45048158004752e-07
9338,"331627","Aqr","middle",0.00201325274466601,27,156,27,129,4.77777777777778,3.3322045101752,4.86753445045558,1.56397553835734,1.53532994028038,0.387184358861253,4.6957708022874,0.000275849403027297,-7.45181414452718e-07
9339,"277809","Mllt11","middle",0.00201334291062999,1852,469099.5,1852,467247.5,252.293466522678,7.52456122628536,13.0546165150398,5.53059295964258,5.53005528875442,0.742121705689312,4.69604627907751,0.000275104154984619,-7.45314670900685e-07
9340,"86562","Hint1","middle",0.00201372755043477,5.6,22.3,5.6,16.7,2.98214285714286,1.88706964903238,2.87356463957978,1.09264212168161,0.986494990547404,0.324491309124541,4.69632101055295,0.000274358773685495,-7.45447927348651e-07
9341,"5882","Lnpep","middle",0.0020137619690614,27.2,342.7,27.2,315.5,11.5992647058824,3.33932197794407,5.75732324158423,2.45094170867932,2.41800126364016,0.449099118796229,4.69659499658046,0.000273613259129922,-7.45581183796617e-07
9342,"243188","Slc35a4","middle",0.00201389578146561,67.6,599.8,67.6,532.2,7.87278106508876,4.22829253473184,6.27889658830455,2.06341137549467,2.05060405357271,0.439134346341754,4.69686823702679,0.000272867611317902,-7.45714440244584e-07
9343,"55804","Ppp1ca","middle",0.00201410745074241,441,13489.5,441,13048.5,29.5884353741497,6.0913098820777,9.47650509784059,3.38738358816886,3.38519521576289,0.566128057510098,4.69714073175868,0.000272121830249433,-7.4584769669255e-07
9344,"559386","Rai2","middle",0.0020144927460658,14.6,27.8,14.6,13.2,0.904109589041096,2.74727091425549,2.65324196460721,-0.100804699121966,-0.0940289496482762,0.261722689206064,4.69741248064287,0.000271375915924517,-7.45980953140516e-07
9345,"367761","Chchd3","middle",0.0020149873229176,138.6,1607.3,138.6,1468.7,10.5966810966811,4.93878119032827,7.29281357731264,2.36054084800401,2.35403238698437,0.473145122794409,4.69768348354611,0.000270629868343153,-7.46114209588483e-07
9346,"161469","Cep68","middle",0.00201510960145898,37.8,197.7,37.8,159.9,4.23015873015873,3.65842024662923,5.08078305399834,1.44223951721437,1.42236280736911,0.385018004972495,4.69795374033514,0.00026988368750534,-7.46247466036449e-07
9347,"240365","Rmc1","middle",0.00201542951648778,79.6,539.8,79.6,460.2,5.78140703517588,4.38949864951258,6.1338317883949,1.75464708475093,1.74433313888232,0.420614075746879,4.6982232508767,0.000269137373411079,-7.46380722484415e-07
9348,"120571","Stx1a","middle",0.00201594425072835,601.8,32873.7,601.8,32271.9,53.6256231306082,6.40158546675234,10.3819831477575,3.98202699733187,3.9803976810052,0.613366581149501,4.69849201503754,0.000268390926060371,-7.46513978932382e-07
9349,"226940","Pou6f2","middle",0.00201690072900454,7.4,31.3,7.4,23.9,3.22972972972973,2.12823170584927,3.21486780347066,1.17239845872734,1.08663609762139,0.335353986370678,4.6987600326844,0.000267644345453214,-7.46647235380348e-07
9350,"119165","Sdk1","middle",0.00201694419357338,5.2,30.7,5.2,25.5,4.90384615384615,1.82454929205105,3.27714473299218,1.590019826577,1.45259544094113,0.356742129999237,4.69902730368403,0.00026689763158961,-7.46780491828314e-07
9351,"220337","Frmd4a","middle",0.0020169826518626,2,7.5,2,5.5,2.75,1.09861228866811,1.87180217690159,1.01160091167848,0.773189888233482,0.298683315145621,4.69929382790316,0.000266150784469558,-7.46913748276281e-07
9352,"254141","Maf","middle",0.0020169826518626,2,7.5,2,5.5,2.75,1.09861228866811,1.87180217690159,1.01160091167848,0.773189888233482,0.298683315145621,4.69955960520855,0.000265403804093058,-7.47047004724247e-07
9353,"428875","-","middle",0.0020169826518626,2,7.5,2,5.5,2.75,1.09861228866811,1.87180217690159,1.01160091167848,0.773189888233482,0.298683315145621,4.69982463546693,0.00026465669046011,-7.47180261172213e-07
9354,"543247","-","middle",0.0020169826518626,3,7.5,3,4.5,1.5,1.38629436111989,1.70474809223843,0.405465108108164,0.318453731118535,0.268163474136214,4.70008891854505,0.000263909443570714,-7.4731351762018e-07
9355,"136911","Cacna1e","middle",0.00201751163903168,185.2,5802.7,185.2,5617.5,30.3320734341253,5.22682136484297,8.63382000334796,3.41220568184741,3.40699863850499,0.551941313054635,4.70035245430965,0.00026316206342487,-7.47446774068146e-07
9356,"113529","-","middle",0.00201837077906404,3,9.5,3,6.5,2.16666666666667,1.38629436111989,2.01490302054226,0.773189888233482,0.628608659422374,0.291355585728119,4.70061524262748,0.000262414550022576,-7.47580030516112e-07
9357,"430652","Dab1","middle",0.00201838963424435,15,20.5,15,5.5,0.366666666666667,2.77258872223978,1.87180217690159,-1.00330210886378,-0.90078654533819,0.203286876510874,4.70087728336528,0.000261666903363836,-7.47713286964079e-07
9358,"55977","Sptbn2","middle",0.00201845883591643,6.6,36.8,6.6,30.2,4.57575757575758,2.02814824729229,3.44041809481544,1.52077227534844,1.41226984752315,0.356878776655044,4.70113857638979,0.000260919123448648,-7.47846543412045e-07
9359,"50635","Timm10b","middle",0.00201858119828895,16.8,52.2,16.8,35.4,2.10714285714286,2.87919845729804,3.5945687746427,0.745332933730516,0.715370317344656,0.321655372703777,4.70139912156776,0.000260171210277013,-7.47979799860011e-07
9360,"450305","Wars1","middle",0.00201858911881351,157,1976,157,1819,11.5859872611465,5.06259503302697,7.50659178007084,2.44979637316981,2.44399674704387,0.481673555025959,4.70165891876592,0.000259423163848929,-7.48113056307978e-07
9361,"407405","Frrs1l","middle",0.0020188936486802,18.2,100.7,18.2,82.5,4.53296703296703,2.95491027903374,4.42484663185681,1.51137669925789,1.46993635282307,0.376062335259422,4.70191796785104,0.000258674984164397,-7.48246312755944e-07
9362,"368029","Slc13a4","middle",0.00201916310373091,86.6,298.3,86.6,211.7,2.4445727482679,4.47278099794235,5.35988272220619,0.89387036257243,0.887101724263846,0.362147745172347,4.70217626868983,0.000257926671223417,-7.4837956920391e-07
9363,"11310","Prmt1","middle",0.00202068855546887,83.8,4760.2,83.8,4676.4,55.8042959427208,4.44029554279786,8.45049767897797,4.02185085464463,4.01020213618011,0.579890800254875,4.70243382114906,0.000257178225025989,-7.48512825651877e-07
9364,"85953","Ppp2ca","middle",0.00202077381486795,150.2,2697.2,150.2,2547,16.9573901464714,5.01860346374543,7.84306401669205,2.83070373564942,2.82446055294662,0.507464336181333,4.70269062509547,0.000256429645572114,-7.48646082099843e-07
9365,"57954","-","middle",0.00202090653327843,34.4,219.3,34.4,184.9,5.375,3.56671182013973,5.2252088947274,1.68175857401373,1.65849707458767,0.399930854390318,4.70294668039579,0.000255680932861789,-7.48779338547809e-07
9366,"214633","Arl10","middle",0.0020212477677822,49.2,91.7,49.2,42.5,0.863821138211382,3.91601502669768,3.77276093809464,-0.146389547567891,-0.143254088603045,0.279726794335254,4.70320198691677,0.000254932086895017,-7.48912594995776e-07
9367,"90888","Sez6","middle",0.00202189416816027,762.8,112170.2,762.8,111407.4,146.050603041426,6.63830597479142,11.6209580075823,4.98395315783191,4.9826520327909,0.687707962371299,4.70345654452516,0.000254183107671798,-7.49045851443742e-07
9368,"340585","Olfm1","middle",0.00202193982710923,280.6,6975.8,280.6,6695.2,23.8602993585175,5.64048762428389,8.80929548030151,3.1722159630503,3.16880785601762,0.542807278239649,4.7037103530877,0.00025343399519213,-7.49179107891709e-07
9369,"373179","Rab7a","middle",0.00202226034031611,441.8,17247.2,441.8,16805.4,38.038478949751,6.09311820083448,9.72951504522837,3.63859825132967,3.63639684439389,0.583712596581352,4.70396341247113,0.000252684749456014,-7.49312364339675e-07
9370,"338549","Kcnb1","middle",0.00202238238117738,67.2,532.7,67.2,465.5,6.92708333333333,4.22244456484942,6.1452580202874,1.93543884918802,1.92281345543798,0.430094142947261,4.70421572254219,0.000251935370463451,-7.49445620787641e-07
9371,"266068","Rgs7bp","middle",0.00202256720354418,222.2,2991.7,222.2,2769.5,12.46399639964,5.40806823050716,7.9267830883074,2.52284420026763,2.51871485780025,0.493159951753423,4.70446728316763,0.000251185858214439,-7.49578877235607e-07
9372,"176708","Sdr39u1","middle",0.00202265751405445,120,3348.5,120,3228.5,26.9041666666667,4.79579054559674,8.08008260547253,3.29228116928448,3.28429205987579,0.535568695222376,4.7047180942142,0.00025043621270898,-7.49712133683574e-07
9373,"373651","Wnt7a","middle",0.00202283466373548,5,4.5,5,0,NA,1.79175946922805,0,NA,-1.79175946922805,0.104351717838386,4.70496815554863,0.000249686433947073,-7.4984539013154e-07
9374,"10346","Cebpg","middle",0.00202292524239991,10,37.5,10,27.5,2.75,2.39789527279837,3.3499040872746,1.01160091167848,0.952008814476234,0.33018130252587,4.70521746703768,0.000248936521928716,-7.49978646579507e-07
9375,"9212","Zfp780b-ps1","middle",0.00202378593563818,15.6,31.3,15.6,15.7,1.00641025641026,2.8094026953625,2.81540871942271,0.00638979809877121,0.00600602406021222,0.27003612962427,4.70546602854807,0.000248186476653913,-7.50111903027473e-07
9376,"394288","-","middle",0.00202477963537218,10.6,31.3,10.6,20.7,1.95283018867925,2.45100509811232,3.07731226054641,0.669279699153302,0.626307162434095,0.307955597168687,4.70571383994656,0.000247436298122661,-7.50245159475439e-07
9377,"403657","Nkain3","middle",0.00202505792429245,4,1.5,4,0,NA,1.6094379124341,0,NA,-1.6094379124341,0.111234514575918,4.7059609010999,0.000246685986334962,-7.50378415923405e-07
9378,"57828","Trpm6","middle",0.00202519836358688,10.2,45.7,10.2,35.5,3.48039215686275,2.41591377830105,3.59731226058845,1.24714497619114,1.1813984822874,0.34670030154596,4.70620721187482,0.000245935541290815,-7.50511672371372e-07
9379,"282845","Lmo4","middle",0.0020251991722682,12,102.5,12,90.5,7.54166666666667,2.56494935746154,4.51633897228148,2.02044320091788,1.95138961481994,0.40330825650347,4.70645277213806,0.000245184962990219,-7.50644928819338e-07
9380,"215049","Omd","middle",0.00202559841400162,5.8,1.7,5.8,0,NA,1.91692261218206,0,NA,-1.91692261218206,0.0996267007469811,4.70669758175638,0.000244434251433176,-7.50778185267304e-07
9381,"71223","Aloxe3","middle",0.00202637850513108,1.8,6.2,1.8,4.4,2.44444444444444,1.02961941718116,1.68639895357023,0.893817876022097,0.65677953638907,0.289253411964762,4.70694164059651,0.000243683406619685,-7.50911441715271e-07
9382,"229386","Celf2","middle",0.00202637850513108,1.8,6.2,1.8,4.4,2.44444444444444,1.02961941718116,1.68639895357023,0.893817876022097,0.65677953638907,0.289253411964762,4.7071849485252,0.000242932428549746,-7.51044698163237e-07
9383,"248056","Hdhd2","middle",0.00202637850513108,1.8,6.2,1.8,4.4,2.44444444444444,1.02961941718116,1.68639895357023,0.893817876022097,0.65677953638907,0.289253411964762,4.70742750540919,0.000242181317223358,-7.51177954611204e-07
9384,"339628","Kcnq2","middle",0.00202637850513108,1.8,6.2,1.8,4.4,2.44444444444444,1.02961941718116,1.68639895357023,0.893817876022097,0.65677953638907,0.289253411964762,4.70766931111523,0.000241430072640523,-7.5131121105917e-07
9385,"365592","-","middle",0.00202637850513108,1.8,6.2,1.8,4.4,2.44444444444444,1.02961941718116,1.68639895357023,0.893817876022097,0.65677953638907,0.289253411964762,4.70791036551005,0.00024067869480124,-7.51444467507136e-07
9386,"527721","-","middle",0.00202637850513108,1.8,6.2,1.8,4.4,2.44444444444444,1.02961941718116,1.68639895357023,0.893817876022097,0.65677953638907,0.289253411964762,4.70815066846041,0.000239927183705509,-7.51577723955103e-07
9387,"170429","Nop14","middle",0.00202652212356001,71,1305.5,71,1234.5,17.387323943662,4.27666611901606,7.11923102542866,2.85574143174392,2.84256490641261,0.495361035935422,4.70839021983304,0.00023917553935333,-7.51710980403069e-07
9388,"179310","Cog3","middle",0.00202711389657015,31.8,112.7,31.8,80.9,2.5440251572327,3.4904285153901,4.40549899085902,0.933747534278315,0.915070475468926,0.346473987845967,4.7086290194947,0.000238423761744703,-7.51844236851035e-07
9389,"505448","Sorl1","middle",0.00202729821430984,57,428.5,57,371.5,6.51754385964912,4.06044301054642,5.92023703781961,1.87449759632326,1.8597940272732,0.422787021845887,4.70886706731211,0.000237671850879628,-7.51977493299001e-07
9390,"433056","Col9a2","middle",0.00202825388401486,7.8,18.2,7.8,10.4,1.33333333333333,2.17475172148416,2.43361335540045,0.287682072451781,0.258861633916289,0.276862691004608,4.70910436315204,0.000236919806758105,-7.52110749746968e-07
9391,"330098","-","middle",0.00202829118334024,6.2,5.7,6.2,0,NA,1.97408102602201,0,NA,-1.97408102602201,0.0974689211008546,4.70934090688121,0.000236167629380134,-7.52244006194934e-07
9392,"326295","Dpp4","middle",0.00202850397374979,5.8,16.7,5.8,10.9,1.87931034482759,1.91692261218206,2.47653840011748,0.630904871682724,0.559615787935423,0.294289495775457,4.70957669836638,0.000235415318745714,-7.52377262642901e-07
9393,"265453","Pik3r1","middle",0.00202864371703671,3.4,21.8,3.4,18.4,5.41176470588235,1.48160454092422,2.96527306606928,1.68857523299282,1.48366852514507,0.354433265754952,4.70981173747428,0.000234662874854847,-7.52510519090867e-07
9394,"514834","Dag1","middle",0.00202963933721072,269.4,8973.3,269.4,8703.9,32.3084632516704,5.59990234416881,9.07164136448553,3.47532921608287,3.47173902031672,0.563236247699973,4.71004602407167,0.000233910297707533,-7.52643775538833e-07
9395,"201465","Vps36","middle",0.00202992462510506,22.8,153.2,22.8,130.4,5.71929824561403,3.16968558067743,4.87824610605051,1.74384611353216,1.70856052537308,0.396494899957458,4.71027955802528,0.00023315758730377,-7.52777031986799e-07
9396,"33431","LOC100360791","middle",0.00202999784249844,318.6,20853.3,318.6,20534.7,64.4529190207156,5.76707021389212,9.92992011395187,4.1659350196042,4.16284990005975,0.614563337875143,4.71051233920186,0.000232404743643559,-7.52910288434766e-07
9397,"189683","Rcbtb2","middle",0.00203011154883802,11,45,11,34,3.09090909090909,2.484906649788,3.55534806148941,1.12846525181779,1.07044141170141,0.3400038582698,4.71074436746815,0.000231651766726901,-7.53043544882732e-07
9398,"227929","Crem","middle",0.00203061634479044,14.2,22.7,14.2,8.5,0.598591549295775,2.72129542785223,2.2512917986065,-0.513175801110944,-0.470003629245735,0.234017136809096,4.71097564269089,0.000230898656553794,-7.53176801330699e-07
9399,"508996","Glce","middle",0.00203068508271897,109.2,2067.2,109.2,1958,17.9304029304029,4.70229689671881,7.58018941794454,2.88649775977965,2.87789252122573,0.505482654412943,4.71120616473684,0.00023014541312424,-7.53310057778665e-07
9400,"63750","Rbfox1","middle",0.0020312450101319,360.2,12781.2,360.2,12421,34.4836202109939,5.88943182154283,9.42722437311925,3.54048443480234,3.53779255157642,0.573115853648364,4.71143593347272,0.000229392036438236,-7.53443314226631e-07
9401,"298872","Serpini1","middle",0.00203130938988445,31.2,348.7,31.2,317.5,10.1762820512821,3.47196645255036,5.76362247501222,2.32005972351731,2.29165602246186,0.442574346202521,4.71166494876529,0.000228638526495786,-7.53576570674598e-07
9402,"520153","Kirrel3","middle",0.00203196378998996,98.8,609.7,98.8,510.9,5.17105263157895,4.60316818331742,6.23812929346354,1.64307627158293,1.63496111014612,0.416816936208735,4.7118932104813,0.000227884883296887,-7.53709827122564e-07
9403,"568365","Wdr13","middle",0.00203254110787608,421.2,11839.7,421.2,11418.5,27.1094491927825,6.04547913541422,9.34307769941438,3.29988234581183,3.29759856400016,0.559173202733352,4.71212071848747,0.000227131106841541,-7.5384308357053e-07
9404,"467847","Kif26a","middle",0.00203259455490613,7.8,42.2,7.8,34.4,4.41025641025641,2.17475172148416,3.56671182013973,1.48393283068381,1.39196009865557,0.357700490202096,4.71234747265056,0.000226377197129746,-7.53976340018497e-07
9405,"39328","Pnma8a","middle",0.00203305219311646,36,156.5,36,120.5,3.34722222222222,3.61091791264422,4.7999142627806,1.2081308144746,1.18899635013638,0.367825707205599,4.71257347345025,0.000225624992966291,-7.50431986892615e-07
9406,"440449","Babam2","middle",0.00203319536268544,164,3138.5,164,2974.5,18.1371951219512,5.10594547390058,7.99816737108491,2.89796480880376,2.89222189718433,0.513780823336255,4.71279872381794,0.000224876333155961,-7.46887633766734e-07
9407,"287442","-","middle",0.00203319633556027,3.4,12.3,3.4,8.9,2.61764705882353,1.48160454092422,2.29253475714054,0.962275845115978,0.810930216216329,0.306013853413198,4.71302322729801,0.000224131217698758,-7.43343280640852e-07
9408,"412201","Scp2","middle",0.00203319633556027,3.4,12.3,3.4,8.9,2.61764705882353,1.48160454092422,2.29253475714054,0.962275845115978,0.810930216216329,0.306013853413198,4.71324698743479,0.00022338964659468,-7.3979892751497e-07
9409,"365564","Rps4x-ps9","middle",0.00203320242187611,594.6,56898.3,594.6,56303.7,94.6917255297679,6.38956930080985,10.9385332919933,4.55062662076493,4.54896399118347,0.652873052348154,4.71347000777265,0.000222651619843727,-7.36254574389082e-07
9410,"264620","Cert1","middle",0.00203354146283145,57.2,664.2,57.2,607,10.6118881118881,4.06388535473739,6.41017488196617,2.36197489267375,2.34628952722877,0.456866726146221,4.71369229185593,0.000221917137445901,-7.32710221263201e-07
9411,"68606","Ltc4s","middle",0.00203463466799656,17.6,70.8,17.6,53.2,3.02272727272727,2.92316158071916,3.9926809084456,1.10615949430349,1.06951932772644,0.347378871951636,4.71391384322899,0.000221186199401201,-7.29165868137319e-07
9412,"350612","LOC120101631","middle",0.00203478422943893,50.8,278.7,50.8,227.9,4.48622047244094,3.94739014926544,5.43328522695852,1.5010105816672,1.48589507769308,0.394609111156982,4.71413466543618,0.000220458805709626,-7.25621515011437e-07
9413,"493004","-","middle",0.00203506107119116,8,5.5,8,0,NA,2.19722457733622,0,NA,-2.19722457733622,0.0890450587008512,4.71435476202186,0.000219734956371178,-7.22077161885556e-07
9414,"321535","Nacc2","middle",0.00203584107313315,71.2,624.2,71.2,553,7.76685393258427,4.27944004589878,6.31716468674728,2.0498651831044,2.0377246408485,0.439151061350842,4.71457413653038,0.000219014651385856,-7.18532808759674e-07
9415,"182045","Rbm26","middle",0.0020364645523641,37.6,545.3,37.6,507.7,13.5026595744681,3.65325227647079,6.23185845182872,2.6028866715575,2.57860617535793,0.465825411108718,4.71479279250609,0.000218297890753659,-7.14988455633793e-07
9416,"521007","Nectin1","middle",0.00203664613791853,125.6,1080.3,125.6,954.7,7.60111464968153,4.84103250971008,6.86244405627213,2.02829490096989,2.02141154656206,0.448129817954194,4.71501073349334,0.000217584674474588,-7.11444102507911e-07
9417,"351916","Bloc1s6","middle",0.00203691441793961,25.2,69.7,25.2,44.5,1.76587301587302,3.26575941076705,3.8177123259569,0.568645194654817,0.551952915189854,0.316947322994162,4.71522796303649,0.000216875002548644,-7.0789974938203e-07
