"rank","feature_id","abs_pc1_loading","mu","empirical_variance.x","nb1_mu","nb2_variance_minus_mu","alpha_hat","alpha_mu","log_nb1","log_nb2","nb_gap","log_alpha_mu","combined_nb_support","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d1","d2"
8409,"83846",0.00169925398668583,1591.4,504748.3,1591.4,503156.9,0.198675687842007,316.172489631771,7.37299759112616,13.1286593163214,5.75566172519523,5.75944575722202,0.632061065680997,504748.3,13.131817149349,5.25645316244934,0,0
8410,"39326",0.00169968622913729,7.8,19.2,7.8,11.4,0.187376725838264,1.46153846153846,2.17475172148416,2.51769647261099,0.34294475112683,0.90078654533819,0.18078936154592,19.2,3.00568260440716,5.25645316244934,0,0
8411,"476437",0.0016999889325619,466,31689.5,466,31223.5,0.143783731510988,67.0032188841202,6.1463292576689,10.3489583220553,4.20262906438643,4.21955504058695,0.502096912339744,31689.5,10.3637722304084,5.25645316244934,0,0
8412,"529800",0.00170026444679049,770.6,194318.3,770.6,193547.7,0.325934254364371,251.164936413185,6.64846628103157,12.1732844393725,5.52481815834097,5.53008338298957,0.603986921021954,194318.3,12.1772579613641,5.33609473088207,0,0
8413,"434979",0.00170110179940086,28,302,28,274,0.349489795918367,9.78571428571429,3.36729582998647,5.61677109766657,2.2494752676801,2.37822250719967,0.321824108467378,302,5.71373280550937,5.39044065542384,0,0
8414,"171217",0.00170121612916344,19.4,151.8,19.4,132.4,0.351790838558827,6.82474226804124,3.01553490085017,4.89335213348152,1.87781723263135,2.05729079889225,0.291334790969107,151.8,5.02912987673242,5.47227067367148,0,0
8415,"91723",0.00170132062010246,10.8,23.7,10.8,12.9,0.11059670781893,1.19444444444444,2.46809953147162,2.63188884013665,0.163789308665027,0.785928914010911,0.174853547950711,23.7,3.20680324363393,5.39044065542384,0,0
8416,"334264",0.00170135659057573,111,5004.5,111,4893.5,0.397167437707978,44.0855855855856,4.71849887129509,8.49586740470149,3.77736853340639,3.80856258534674,0.449253957151604,5004.5,8.51829258685954,5.33609473088207,0,0
8417,"389370",0.00170141581364246,48,440,48,392,0.170138888888889,8.16666666666667,3.89182029811063,5.97380961186926,2.08198931375863,2.21557371600442,0.318508196093044,440,6.08904487544685,5.33609473088207,0,0
8418,"378578",0.00170148217195389,31.8,206.7,31.8,174.9,0.172955974842767,5.5,3.4904285153901,5.16991565174351,1.67948713635341,1.87180217690159,0.285282748191411,206.7,5.33609473088207,5.33609473088207,0,0
8419,"334795",0.00170153409876476,76.2,906.2,76.2,830,0.142944730333905,10.8923884514436,4.34639945703073,6.72262979485545,2.37623033782472,2.47589856954044,0.345688815297488,906.2,6.81036293297349,5.39044065542384,0,0
8420,"71738",0.00170191313822252,11.8,106.7,11.8,94.9,0.681557023843723,8.04237288135593,2.54944517092557,4.56330598188939,2.01386081096382,2.20192162683609,0.293790759352569,106.7,4.67934958416234,5.33609473088207,0,0
8421,"377738",0.00170249124742548,25.4,114.8,25.4,89.4,0.138570277140554,3.51968503937008,3.27336401015227,4.50424426739813,1.23088025724586,1.50844230986098,0.252609253881447,114.8,4.7518645651389,5.39044065542384,0,0
8422,"416513",0.00170256739088942,163,7236.5,163,7073.5,0.266231322217622,43.3957055214724,5.0998664278242,8.86425204863601,3.76438562081181,3.7931427422709,0.454397844113467,7236.5,8.88703112188125,5.39044065542384,0,0
8423,"201802",0.00170272496848071,18.4,17.3,18.4,0,0,0,2.96527306606928,0,-2.96527306606928,0,0.0363690721827387,17.3,2.90690105984738,5.47227067367148,0,0
8424,"57375",0.00170284467575577,96.2,3926.2,96.2,3830,0.413855403460393,39.8128898128898,4.57677071146639,8.25088114470065,3.67411043323426,3.70899795830227,0.439734807586702,3926.2,8.27568198274384,5.39044065542384,0,0
8425,"558153",0.00170290843182538,53,394,53,341,0.121395514417942,6.43396226415094,3.98898404656427,5.8348107370626,1.84582669049833,2.00605899574581,0.304122078808696,394,5.97888576490112,5.39044065542384,0,0
8426,"24526",0.00170391042081682,370.8,9729.2,370.8,9358.4,0.0680647342286831,25.2384034519957,5.91835607528734,9.14413646485288,3.22578038956553,3.26722411816977,0.429643223890708,9729.2,9.18298972995338,5.45660234551375,0,0
8427,"313635",0.00170398345192336,85.4,2990.8,85.4,2905.4,0.3983732702971,34.0210772833724,4.45898767581001,7.97467048090699,3.51568280509698,3.55595008833124,0.426727101283281,2990.8,8.00363049194036,5.45660234551375,0,0
8428,"3339",0.00170410727551184,43.4,507.3,43.4,463.9,0.246288942215804,10.6889400921659,3.79323946943818,6.14182232869654,2.34858285925836,2.45864310346629,0.335140778193873,507.3,6.23107182445286,5.39044065542384,0,0
8429,"247725",0.00170440553336875,4.2,1.7,4.2,0,0,0,1.64865862558738,0,-1.64865862558738,0,0.0660075435883112,1.7,0.993251773010283,5.33609473088207,0,0
8430,"347021",0.00170442671734981,19.6,33.3,19.6,13.7,0.0356622240733028,0.698979591836734,3.02529107579554,2.68784749378469,-0.337443582010845,0.530027830749926,0.156131382456251,33.3,3.53514535417189,5.33609473088207,0,0
8431,"499736",0.00170450155663026,420.4,15220.3,420.4,14799.9,0.0837400789968505,35.2043292102759,6.04358250137009,9.60244326871412,3.55886076734403,3.58917870312533,0.455023567692004,15220.3,9.63045104169715,5.14458326660599,0,0
8432,"133201",0.00170450751515529,18.2,81.7,18.2,63.5,0.191703900495109,3.48901098901099,2.95491027903374,4.16666522380173,1.21175494476799,1.50163240778321,0.246514626489401,81.7,4.41521960202965,5.33609473088207,0,0
8433,"164234",0.00170455720165656,125,5278.5,125,5153.5,0.329824,41.228,4.83628190695148,8.54762539853644,3.71134349158496,3.74308350812745,0.446467796335813,5278.5,8.57158667524657,5.39044065542384,0,0
8434,"529782",0.00170471378732407,27.2,333.7,27.2,306.5,0.414278762975779,11.2683823529412,3.33932197794407,5.72847508724657,2.3891531093025,2.50702541245538,0.33096746310827,333.7,5.81323460821728,5.39044065542384,0,0
8435,"493729",0.00170480679433046,9.4,76.3,9.4,66.9,0.7571299230421,7.11702127659574,2.34180580614733,4.21803603456465,1.87623022841732,2.09396324901445,0.281607577930545,76.3,4.34769395559338,5.39044065542384,0,0
8436,"341259",0.00170502483158571,11.2,36.7,11.2,25.5,0.20328443877551,2.27678571428571,2.50143595173921,3.27714473299218,0.775708781252966,1.18686297675948,0.212098984391651,36.7,3.62966009445396,5.39044065542384,0,0
8437,"7505",0.00170502710893372,47.4,388.3,47.4,340.9,0.151729601737613,7.19198312236287,3.87949981372259,5.83451829664526,1.95501848292267,2.10315600803659,0.309740220732,388.3,5.96435025461641,5.39044065542384,0,0
8438,"517026",0.00170542585649385,107.6,5059.8,107.6,4952.2,0.42773386216332,46.0241635687732,4.68767140749983,8.50778911134094,3.82011770384111,3.85066158808097,0.451780674501534,5059.8,8.52927985255138,5.39044065542384,0,0
8439,"152095",0.00170587417820086,151,5511.5,151,5360.5,0.235099337748344,35.5,5.02388052084628,8.5869990656602,3.56311854481392,3.59731226058845,0.439014493526498,5511.5,8.6147735197551,5.33609473088207,0,0
8440,"569789",0.00170591304315231,24.6,218.3,24.6,193.7,0.320080639830789,7.8739837398374,3.24259235148552,5.27145991237815,2.02886756089264,2.18312382061758,0.304932061076624,218.3,5.39044065542384,5.33609473088207,0,0
8441,"424319",0.00170596319201579,2.8,7.7,2.8,4.9,0.625,1.75,1.33500106673234,1.77495235091167,0.439951284179334,1.01160091167848,0.174611206103619,7.7,2.16332302566054,5.33609473088207,0,0
8442,"17643",0.00170640016705174,28.6,365.3,28.6,336.7,0.41163382072473,11.7727272727273,3.38777436133001,5.82215792739152,2.43438356606151,2.54731221597543,0.334809044945115,365.3,5.90345266978477,5.33609473088207,0,0
8443,"381504",0.00170643736260026,9.6,20.3,9.6,10.7,0.116102430555556,1.11458333333333,2.36085400111802,2.45958884180371,0.0987348406856889,0.748857787573951,0.16940312721252,20.3,3.05870707271538,5.33609473088207,0,0
8444,"352182",0.00170653002338635,60.4,1510.3,60.4,1449.9,0.397433226612868,24.0049668874172,4.1174098351531,7.27993933252164,3.16252949736854,3.21907448063153,0.396597140758358,1510.3,7.32072548657607,5.39044065542384,0,0
8445,"402131",0.00170701388110688,16.6,87.3,16.6,70.7,0.256568442444477,4.25903614457831,2.86789890204411,4.27249074760557,1.40459184556147,1.65994776748306,0.257721827282732,87.3,4.48074010760991,5.45660234551375,0,0
8446,"156545",0.00170703715920479,24.6,294.3,24.6,269.7,0.445667261550664,10.9634146341463,3.24259235148552,5.60101119662026,2.35841884513474,2.48185321230111,0.327400273329761,294.3,5.68799178874988,5.45660234551375,0,0
8447,"512525",0.00170705102800742,9.8,68.7,9.8,58.9,0.613286130778842,6.01020408163265,2.37954613413017,4.0926765051214,1.71313037099123,1.94736681355178,0.271136854872502,68.7,4.24420031776648,5.45660234551375,0,0
8448,"400180",0.00170725227187096,38.6,278.3,38.6,239.7,0.1608768020618,6.20984455958549,3.67882911826043,5.48355134478903,1.80472222652859,1.97544739206106,0.296536330347574,278.3,5.63228647295113,5.47227067367148,0,0
8449,"296723",0.00170761704032045,6.4,122.3,6.4,115.9,2.82958984375,18.109375,2.00148000021012,4.76131886847802,2.7598388682679,2.9501790523275,0.338164800147789,122.3,4.8146204101703,5.47227067367148,0,0
8450,"374650",0.00170841715259405,3.6,16.8,3.6,13.2,1.01851851851852,3.66666666666667,1.52605630349505,2.65324196460721,1.12718566111217,1.54044504094715,0.221477976607367,16.8,2.87919845729804,5.63228647295113,0,0
8451,"348273",0.00170871806330012,43,779.5,43,736.5,0.398323418063818,17.1279069767442,3.78418963391826,6.60326608821397,2.81907645429571,2.89745257280427,0.367473842912253,779.5,6.65993473995549,5.47227067367148,0,0
8452,"374245",0.00170910750766687,26.2,146.2,26.2,120,0.174814987471593,4.58015267175572,3.30321697330195,4.79579054559674,1.49257357229479,1.71921613654863,0.270070360548861,146.2,4.99179220629478,5.45660234551375,0,0
8453,"133387",0.00170975880489529,7.4,8.3,7.4,0.9,0.0164353542731921,0.121621621621622,2.12823170584927,0.641853886172395,-1.48637781967687,0.114775514592428,0.0837490758823483,8.3,2.23001440015921,5.39044065542384,0,0
8454,"73275",0.00170984855026636,43.4,601.3,43.4,557.9,0.296194440315148,12.8548387096774,3.79323946943818,6.32597056627565,2.53273109683747,2.62863453693916,0.347795607607898,601.3,6.40075566004968,5.39044065542384,0,0
8455,"24167",0.00171017057387102,20.8,98.2,20.8,77.4,0.178901627218935,3.72115384615385,3.08190996979504,4.36182392735636,1.27991395756132,1.55205322865315,0.252838566748216,98.2,4.59713801429083,5.45660234551375,0,0
8456,"38589",0.001710765214349,13.8,115.7,13.8,101.9,0.535076664566268,7.38405797101449,2.69462718077007,4.63375764284,1.93913046206993,2.12633204203647,0.290780447190287,115.7,4.75960653929251,5.39044065542384,0,0
8457,"46141",0.00171104572702471,46.6,311.3,46.6,264.7,0.12189393799849,5.68025751072961,3.86283276123737,5.58236785276577,1.71953509152839,1.89915653631596,0.293725037836495,311.3,5.74396426428903,5.33609473088207,0,0
8458,"186397",0.0017111565805539,4.6,2.3,4.6,0,0,0,1.7227665977411,0,-1.7227665977411,0,0.064339289810995,2.3,1.19392246847243,5.33609473088207,0,0
8459,"556782",0.0017111565805539,4.6,2.3,4.6,0,0,0,1.7227665977411,0,-1.7227665977411,0,0.064339289810995,2.3,1.19392246847243,5.33609473088207,0,0
8460,"11569",0.00171131215402891,203,5569,203,5366,0.130214273581014,26.4334975369458,5.31811999384422,8.58802437217683,3.26990437833261,3.31176480454788,0.423123171938745,5569,8.62515033292133,5.13990762980039,0,0
8461,"118798",0.00171140034748886,7.6,30.8,7.6,23.2,0.401662049861496,3.05263157894737,2.15176220325946,3.18635263316264,1.03459042990318,1.39936644268724,0.223389476431249,30.8,3.45946628978613,5.13990762980039,0,0
8462,"163095",0.00171208653879005,7324.6,10239412.3,7324.6,10232087.7,0.190720083666439,1396.9483248232,8.89913034179352,16.1410392910852,7.24190894929166,7.2427609584648,0.762428784755769,10239412.3,16.1417548810123,5.04148775757902,0,0
8463,"526454",0.00171268935342389,37,396.5,37,359.5,0.262600438276114,9.71621621621622,3.63758615972639,5.887491956725,2.24990579699862,2.37175812843068,0.325987402640003,396.5,5.98519493409439,5.02912987673242,0,0
8464,"554540",0.00171352620988453,29.4,589.8,29.4,560.4,0.648340969040678,19.0612244897959,3.41444260841218,6.33043366392778,2.91599105551561,2.99878882203654,0.368560155440562,589.8,6.38147755065722,5.02912987673242,0,0
8465,"38772",0.00171358134788779,5.6,14.3,5.6,8.7,0.277423469387755,1.55357142857143,1.88706964903238,2.27212588550934,0.385056236476958,0.937492939524758,0.178974907523865,14.3,2.72785282839839,5.00058495824275,0,0
8466,"88402",0.00171387159792873,46,147.5,46,101.5,0.0479678638941399,2.20652173913043,3.85014760171006,4.62986279857846,0.779715196868405,1.16518677929078,0.23328988963079,147.5,5.00058495824275,5.04148775757902,0,0
8467,"173796",0.00171394363638224,13.8,89.2,13.8,75.4,0.395925225792901,5.46376811594203,2.69462718077007,4.33598269617247,1.64135551540241,1.8662124474228,0.270798290220003,89.2,4.50202942706858,5.04148775757902,0,0
8468,"252005",0.00171435127368406,10.8,17.2,10.8,6.4,0.0548696844993141,0.592592592592592,2.46809953147162,2.00148000021012,-0.466619531261495,0.465363249689233,0.140050811129996,17.2,2.90142159408275,5.00058495824275,0,0
8469,"331882",0.00171444391307656,525.8,33183.7,525.8,32657.9,0.118126433360761,62.1108786610879,6.26682096986913,10.3938726856143,4.12705171574521,4.14489315819116,0.498686083091796,33183.7,10.4098442053101,5.00058495824275,0,0
8470,"330885",0.00171444413292209,6.4,23.8,6.4,17.4,0.4248046875,2.71875,2.00148000021012,2.91235066461494,0.910870664404816,1.3133875903118,0.213384769199072,23.8,3.21084365317094,5.00058495824275,0,0
8471,"205153",0.00171466899996545,34,363.5,34,329.5,0.285034602076125,9.69117647058824,3.55534806148941,5.80060665929174,2.24525859780233,2.36941877235741,0.324405856322844,363.5,5.89852655144871,5.04148775757902,0,0
8472,"576838",0.00171480586332454,5,17.5,5,12.5,0.5,2.5,1.79175946922805,2.60268968544438,0.810930216216329,1.25276296849537,0.204166908198855,17.5,2.91777073208428,5.04148775757902,0,0
8473,"20143",0.00171488233783518,101.6,1394.8,101.6,1293.2,0.125279000558001,12.7283464566929,4.63083793273667,7.16564802262317,2.5348100898865,2.61946277965711,0.361079944851292,1394.8,7.24122300658305,5.04148775757902,0,0
8474,"106277",0.00171498809858299,2.8,7.2,2.8,4.4,0.561224489795918,1.57142857142857,1.33500106673234,1.68639895357023,0.351397886837889,0.944461608840852,0.169001825010218,7.2,2.10413415427021,5.04148775757902,0,0
8475,"160445",0.00171530655091554,121.6,7486.3,121.6,7364.7,0.498067163694598,60.5649671052632,4.80892702350211,8.90458936850795,4.09566234500584,4.12009299293564,0.473162308239673,7486.3,8.92096353088165,5.04148775757902,0,0
8476,"421174",0.0017153696234984,31.6,233.3,31.6,201.7,0.201990866848262,6.38291139240506,3.48431228837266,5.31172705345795,1.82741476508529,1.99916805843452,0.295050338988194,233.3,5.45660234551375,5.00058495824275,0,0
8477,"256440",0.0017156827843782,20.4,86.8,20.4,66.4,0.159554017685506,3.25490196078431,3.06339092202781,4.21064501791826,1.14725409589046,1.44807172081613,0.244025857894025,86.8,4.47506150064107,4.99179220629478,0,0
8478,"264304",0.00171583910383222,5.2,20.7,5.2,15.5,0.573224852071006,2.98076923076923,1.82454929205105,2.80336038090653,0.978811088855489,1.38147507468394,0.215376422277633,20.7,3.07731226054641,4.83469334426634,0,0
8479,"528506",0.00171592187005522,6.6,34.8,6.6,28.2,0.647382920110193,4.27272727272727,2.02814824729229,3.37416870927424,1.34602046198195,1.66254773774805,0.242006166390337,34.8,3.57794789340665,4.83469334426634,0,0
8480,"484924",0.0017162012159996,50.6,578.8,50.6,528.2,0.206299114187067,10.4387351778656,3.94352167248752,6.2713664322408,2.32784475975328,2.43700541846391,0.336057058682748,578.8,6.36268321648755,4.83469334426634,0,0
8481,"55093",0.00171644527007562,6.4,51.3,6.4,44.9,1.09619140625,7.015625,2.00148000021012,3.8264651170665,1.82498511685638,2.0813927618111,0.273731728585197,51.3,3.95699637107088,4.83469334426634,0,0
8482,"6377",0.00171648236956939,47.4,634.8,47.4,587.4,0.261443144795172,12.3924050632911,3.87949981372259,6.37740698872728,2.4979071750047,2.59468775995122,0.346734413855522,634.8,6.4548840484767,4.83469334426634,0,0
8483,"397118",0.00171652173830217,115.2,4819.7,115.2,4704.5,0.354493694540895,40.8376736111111,4.75531284441781,8.45648731629884,3.70117447188103,3.73379721618192,0.444466956515251,4819.7,8.48067442471582,4.99179220629478,0,0
8484,"409991",0.00171690163928753,188.2,8835.2,188.2,8647,0.244132849829641,45.9458023379384,5.24280465661778,9.06508335931904,3.82227870270127,3.84899379458456,0.460759130684374,8835.2,9.08661219896017,4.83469334426634,0,0
8485,"19528",0.00171719008741059,28.2,153.7,28.2,125.5,0.157813993259896,4.45035460992908,3.37416870927424,4.84024230816757,1.46607359889334,1.69568067260048,0.269423299462852,153.7,5.04148775757902,4.83469334426634,0,0
8486,"504403",0.00171743633235305,13.8,29.7,13.8,15.9,0.0834908632640202,1.15217391304348,2.69462718077007,2.82731362192903,0.132686441158958,0.766478453645495,0.176669863256762,29.7,3.42426265459315,4.99179220629478,0,0
8487,"412184",0.00171755149088976,8.6,17.8,8.6,9.2,0.124391563007031,1.06976744186047,2.26176309847379,2.32238772029023,0.060624621816435,0.727436254038577,0.165635172995504,17.8,2.9338568698359,4.99179220629478,0,0
8488,"231086",0.00171770190483115,35.2,1034.2,35.2,999,0.806269369834711,28.3806818181818,3.58905911883173,6.90775527898214,3.31869616015041,3.38033737735807,0.399368908602805,1034.2,6.94234992374664,4.99179220629478,0,0
8489,"506655",0.0017178429932211,10.4,43.3,10.4,32.9,0.30417899408284,3.16346153846154,2.43361335540045,3.5234150143864,1.08980165898595,1.42634682886112,0.230945555621616,43.3,3.79098467705109,4.99179220629478,0,0
8490,"369226",0.00171805371374244,7.4,22.3,7.4,14.9,0.272096420745069,2.01351351351351,2.12823170584927,2.76631910922619,0.638087403376918,1.10310667825595,0.198035932341022,22.3,3.14845336057166,4.83469334426634,0,0
8491,"550951",0.00171838148094664,114.6,5226.8,114.6,5112.2,0.389258944534293,44.60907504363,4.75013595623828,8.53958071029387,3.78944475405559,3.82010671083435,0.450606785740371,5226.8,8.5617458184653,4.8146204101703,0,0
8492,"505448",0.00171855776380219,51.6,540.3,51.6,488.7,0.1835451595457,9.47093023255814,3.96271611974366,6.19379295870827,2.23107683896461,2.3486028683625,0.329746702944384,540.3,6.29397365380293,4.8146204101703,0,0
8493,"46392",0.00171863712862299,22.2,169.7,22.2,147.5,0.299285772258745,6.64414414414414,3.14415227867226,5.00058495824275,1.85643267957049,2.03393988336195,0.291820995883751,169.7,5.13990762980039,4.75960653929251,0,0
8494,"323423",0.00171883332852399,55.4,1876.3,55.4,1820.9,0.593289369078184,32.8682310469314,4.03246915850401,7.50763519157164,3.47516603306763,3.52247743774009,0.417194898640973,1876.3,7.53758985333032,4.75960653929251,0,0
8495,"405965",0.00171883540904715,467.8,25165.7,467.8,24697.9,0.112859882275763,52.795852928602,6.1501762382628,10.1145139872114,3.96433774894862,3.9851963810852,0.485314419198661,25165.7,10.1332769710714,4.74927052996185,0,0
8496,"36057",0.00171897197809595,4,10.5,4,6.5,0.40625,1.625,1.6094379124341,2.01490302054226,0.405465108108164,0.965080896043587,0.176186845559063,10.5,2.4423470353692,4.74927052996185,0,0
8497,"64538",0.00171897197809595,4,10.5,4,6.5,0.40625,1.625,1.6094379124341,2.01490302054226,0.405465108108164,0.965080896043587,0.176186845559063,10.5,2.4423470353692,4.716711560721,0,0
8498,"423023",0.00171937651081874,131.2,4647.7,131.2,4516.5,0.262382185083284,34.4245426829268,4.88431592741759,8.41571402246638,3.5313980950488,3.56740487604887,0.434564319586021,4647.7,8.44434288960198,4.74927052996185,0,0
8499,"68685",0.00171942429076068,37,416.5,37,379.5,0.277209642074507,10.2567567567568,3.63758615972639,5.94148617730174,2.30390001757536,2.42096854896267,0.329677304915891,416.5,6.03428454429091,4.74927052996185,0,0
8500,"131118",0.00171953401134786,46.2,304.7,46.2,258.5,0.121109049680478,5.5952380952381,3.85439389259151,5.55875670260594,1.70436281001443,1.88634788790397,0.292585364901159,304.7,5.72260422889679,4.74927052996185,0,0
8501,"80612",0.00171996119697662,3.6,6.8,3.6,3.2,0.246913580246914,0.888888888888889,1.52605630349505,1.43508452528932,-0.0909717782057269,0.635988766719997,0.144937622043696,6.8,2.05412373369555,4.74927052996185,0,0
8502,"466306",0.00171996119697662,3.6,6.8,3.6,3.2,0.246913580246914,0.888888888888889,1.52605630349505,1.43508452528932,-0.0909717782057269,0.635988766719997,0.144937622043696,6.8,2.05412373369555,4.74927052996185,0,0
8503,"155408",0.0017201270458137,3.4,13.8,3.4,10.4,0.899653979238754,3.05882352941176,1.48160454092422,2.43361335540045,0.952008814476234,1.40089316054104,0.209445283630663,13.8,2.69462718077007,4.74927052996185,0,0
8504,"183390",0.00172045791065781,13,72.5,13,59.5,0.35207100591716,4.57692307692308,2.63905732961526,4.1026433650368,1.46358603542154,1.71863720439909,0.25822468555665,72.5,4.29728540621879,4.75960653929251,0,0
8505,"503023",0.00172046594279328,129.6,4698.8,129.6,4569.2,0.272038370675202,35.2561728395062,4.87213921684233,8.4273122466068,3.55517302976447,3.59060965203156,0.436042843234357,4698.8,8.45527523360125,4.75960653929251,0,0
8506,"124281",0.00172057736083725,6.2,6.7,6.2,0.5,0.0130072840790843,0.0806451612903226,1.97408102602201,0.405465108108164,-1.56861591791385,0.0775582343458745,0.0768738898366597,6.7,2.04122032885964,4.83469334426634,0,0
8507,"503127",0.00172117019647174,17.4,19.8,17.4,2.4,0.00792707094728499,0.137931034482759,2.91235066461494,1.22377543162212,-1.68857523299282,0.129211731480006,0.0890491142198097,19.8,3.03495298670727,4.83469334426634,0,0
8508,"68531",0.00172120200538933,98.8,834.2,98.8,735.4,0.0753372453244603,7.44331983805668,4.60316818331742,6.60177344935892,1.9986052660415,2.13337557700902,0.324075360835241,834.2,6.72767121712837,4.74927052996185,0,0
8509,"165026",0.00172126612926497,20.2,18.2,20.2,0,0,0,3.05400118167797,0,-3.05400118167797,0,0.0343717025379277,18.2,2.95491027903374,4.83469334426634,0,0
8510,"516889",0.00172128709154435,36.6,124.8,36.6,88.2,0.0658425154528352,2.40983606557377,3.62700405039585,4.49088103958596,0.863876989190115,1.22666421552801,0.234947758690561,124.8,4.83469334426634,5.00058495824275,0,0
8511,"189203",0.00172213327108641,2.4,5.3,2.4,2.9,0.503472222222222,1.20833333333333,1.22377543162212,1.3609765531356,0.137201121513485,0.792238083204176,0.153972216745174,5.3,1.84054963339749,5.00058495824275,0,0
8512,"484654",0.00172213327108641,2.4,5.3,2.4,2.9,0.503472222222222,1.20833333333333,1.22377543162212,1.3609765531356,0.137201121513485,0.792238083204176,0.153972216745174,5.3,1.84054963339749,5.04148775757902,0,0
8513,"492552",0.00172213327108641,2.4,5.3,2.4,2.9,0.503472222222222,1.20833333333333,1.22377543162212,1.3609765531356,0.137201121513485,0.792238083204176,0.153972216745174,5.3,1.84054963339749,5.00058495824275,0,0
8514,"439973",0.00172220944454645,34.2,385.7,34.2,351.5,0.300519818063678,10.2777777777778,3.56104608260405,5.86505062225232,2.30400453964827,2.42283422114562,0.328508246743377,385.7,5.95764919861325,5.00058495824275,0,0
8515,"535929",0.00172307453015197,10,17,10,7,0.07,0.7,2.39789527279837,2.07944154167984,-0.318453731118535,0.53062825106217,0.146770290682184,17,2.89037175789616,4.83469334426634,0,0
8516,"374676",0.00172318143474008,8.6,160.3,8.6,151.7,2.05110870740941,17.6395348837209,2.26176309847379,5.02847521222459,2.7667121137508,2.92528485635605,0.34181495310583,160.3,5.08326598513116,5.00058495824275,0,0
8517,"26973",0.00172346994737952,63.2,522.7,63.2,459.5,0.11504065854831,7.27056962025317,4.16200321069592,6.13231285569536,1.97030964499945,2.11270338456606,0.315196395822367,522.7,6.26091900128544,5.04148775757902,0,0
8518,"462281",0.0017236765022995,17,25.5,17,8.5,0.0294117647058824,0.5,2.89037175789616,2.2512917986065,-0.639079959289669,0.405465108108164,0.13824341380682,25.5,3.27714473299218,5.0720439222249,0,0
8519,"169774",0.00172421445763045,51.6,378.8,51.6,327.2,0.122889249444144,6.34108527131783,3.96271611974366,5.79362317865599,1.83090705891233,1.99348668882441,0.302712446512566,378.8,5.93964479837819,5.08326598513116,0,0
8520,"260075",0.00172474600086662,64.2,1499.2,64.2,1435,0.348162381964461,22.3520249221184,4.17745946893261,7.26961674960817,3.09215728067556,3.15068370078824,0.392617410409098,1499.2,7.31335371153554,5.0720439222249,0,0
8521,"129999",0.00172609874193746,129.6,5230.8,129.6,5101.2,0.303712277091907,39.3611111111111,4.87213921684233,8.53742709824705,3.66528788140472,3.69786672511417,0.443792808017785,5230.8,8.5625106661067,5.0720439222249,0,0
8522,"136493",0.00172628651865267,20,114.5,20,94.5,0.23625,4.725,3.04452243772342,4.55912624748668,1.51460380976326,1.7448425494403,0.267586287624352,114.5,4.74927052996185,5.04148775757902,0,0
8523,"7266",0.00172658347899479,21.8,244.7,21.8,222.9,0.469026176247791,10.2247706422018,3.1267605359604,5.41119952360471,2.28443898764431,2.41812300065358,0.320597686444666,244.7,5.50411127952713,5.04148775757902,0,0
8524,"76093",0.00172752173138789,9.8,25.7,9.8,15.9,0.165556018325698,1.62244897959184,2.37954613413017,2.82731362192903,0.447767487798854,0.964108606224648,0.190204343382193,25.7,3.2846635654062,5.04148775757902,0,0
8525,"515582",0.00172784129433876,267,9507.5,267,9240.5,0.129620278023257,34.6086142322097,5.59098698051086,9.13145948912273,3.54047250861188,3.57258758140217,0.446476093548463,9507.5,9.15994141439233,5.04148775757902,0,0
8526,"360617",0.001727897153843,3.8,3.2,3.8,0,0,0,1.56861591791385,0,-1.56861591791385,0,0.0678093949349655,3.2,1.43508452528932,5.04148775757902,0,0
8527,"339805",0.00172804812117272,10,26.5,10,16.5,0.165,1.65,2.39789527279837,2.86220088092947,0.464305608131098,0.974559639998131,0.191479700425166,26.5,3.31418600467253,4.83469334426634,0,0
8528,"279318",0.00172805539399816,17.8,97.7,17.8,79.9,0.252177755333923,4.48876404494382,2.9338568698359,4.39321382406445,1.45935695422854,1.7027031017507,0.262294422426582,97.7,4.59208494643944,5.04148775757902,0,0
8529,"487621",0.00172809002237807,58.2,450.7,58.2,392.5,0.115876052479305,6.74398625429553,4.08092154188996,5.97508106785746,1.8941595259675,2.04691657495921,0.308803142254632,450.7,6.11301824266056,5.04148775757902,0,0
8530,"339880",0.00172840620257756,4.2,6.2,4.2,2,0.113378684807256,0.476190476190476,1.64865862558738,1.09861228866811,-0.550046336919272,0.389464766761723,0.121143729655822,6.2,1.97408102602201,5.04148775757902,0,0
8531,"497129",0.00172905534823848,4.6,3.8,4.6,0,0,0,1.7227665977411,0,-1.7227665977411,0,0.064339289810995,3.8,1.56861591791385,5.04148775757902,0,0
8532,"321574",0.00172930079551262,60.4,1363.3,60.4,1302.9,0.357138941274505,21.5711920529801,4.1174098351531,7.17311505242943,3.05570521727633,3.11667440525131,0.38913260922189,1363.3,7.21839675556883,5.0720439222249,0,0
8533,"415928",0.00172940876261044,670.4,34405.3,670.4,33734.9,0.0750604935748828,50.3205548926014,6.50936508454593,10.4263178312294,3.91695274668351,3.93809135209353,0.487738972255382,34405.3,10.4459949661284,5.0720439222249,0,0
8534,"577411",0.00172977632391569,5,3.5,5,0,0,0,1.79175946922805,0,-1.79175946922805,0,0.062786182700909,3.5,1.50407739677627,5.04148775757902,0,0
