"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","nb_gap","log_alpha_mu","var_smooth","d1_sm","d2_sm","nb2_smooth","nb_gap_smooth","alpha_mu_smooth","combined_nb_support"
"60651","-",149,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0219151054572591,-0.000213680901655221,-3.09275799652527e-09,0,0,NA,0
"60661","Hif1an",150,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0221287879093389,-0.000213684006549865,-3.11703129204655e-09,0,0,NA,0
"60764","Twnk",151,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0223424734784499,-0.000213687135717805,-3.14130458756783e-09,0,0,NA,0
"61340","Taf5",152,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0225561621888656,-0.000213690289159041,-3.16557788308911e-09,0,0,NA,0
"61418","Neurl1",153,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0227698540648591,-0.000213693466873571,-3.18985117861039e-09,0,0,NA,0
"61768","LOC102554335",154,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0229835491307038,-0.000213696668861398,-3.21412447413167e-09,0,0,NA,0
"62254","Vti1a",155,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.023197247410673,-0.00021369989512252,-3.23839776965295e-09,0,0,NA,0
"62662","-",156,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0234109488624607,-0.000213702945919154,-2.86319549954861e-09,0,0,NA,0
"63502","-",157,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0236246531774439,-0.000213705621513519,-2.48799322944428e-09,0,0,NA,0
"64538","Rbfox1",158,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0238383599804203,-0.000213707921905613,-2.11279095933995e-09,0,0,NA,0
"65114","Zfp174",159,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0240520688961877,-0.000213709847095438,-1.73758868923562e-09,0,0,NA,0
"65138","-",160,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0242657795495438,-0.000213711397082992,-1.36238641913128e-09,0,0,NA,0
"65149","Zfp213",161,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0244794915652863,-0.000213712571868276,-9.87184149026954e-10,0,0,NA,0
"65155","-",162,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0246932045682129,-0.00021371337145129,-6.11981878922625e-10,0,0,NA,0
"65774","Stub1",163,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0249069181831214,-0.000213713795832034,-2.36779608818305e-10,0,0,NA,0
"66062","Nsg2",164,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0251206320348095,-0.000213713845010507,1.38422661286034e-10,0,0,NA,0
"66239","LOC100910596",165,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.025334345748075,-0.000213713518986711,5.13624931390372e-10,0,0,NA,0
"66344","Ranbp17",166,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0255480589477155,-0.000213712817760645,8.88827201494701e-10,0,0,NA,0
"68733","Adamts2",167,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0257617712585289,-0.000213711741332308,1.26402947159903e-09,0,0,NA,0
"68826","Phykpl",168,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0259754823053127,-0.000213710289701701,1.63923174170337e-09,0,0,NA,0
"68944","Ube2b",169,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.0261891917128648,-0.000213708462868825,2.01443401180768e-09,0,0,NA,0
"69012","Fstl4",170,0,0,0,NA,0,0,NA,0,0,0,0,NA,-0.026402899105983,-0.000213706260833678,2.38963628191203e-09,0,0,NA,0
