"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","alpha_emp_ctrl","alpha_emp_trt","alpha_mu_ctrl","alpha_mu_trt","log_alpha_mu_ctrl","log_alpha_mu_trt","gene_symbol"
"127123",0.00282028896440958,0.000668185243208536,18850,29343,65,54.2,1352.5,125.2,0.304733727810651,0.0241690608788007,19.8076923076923,1.309963099631,2.98607036264225,0.269998968595715,"Cux1"
"127128",0.00116352880609843,0.00252994912019295,26104,23574,27.6,28.6,198.8,189.3,0.224742701113212,0.196464374786053,6.20289855072464,5.61888111888112,1.82501669098454,1.72613255491766,"Cux1"
"127143",0.00232645730046992,0.00385009088889519,21089,17515,2,5.4,3.5,8.3,0.375,0.0994513031550069,0.75,0.537037037037037,-0.287682072451781,-0.6216882165778,"Sh2b2"
"127151",0.00916908032220843,0.00524309225142212,3384,11626,7.4,5.4,38.8,23.3,0.573411249086925,0.613854595336077,4.24324324324324,3.31481481481481,1.44532789270408,1.19840175927648,"Prkrip1"
"127152",0.00702723627386932,0.00247398047147953,6986,23800,1.8,4.2,2.7,24.2,0.277777777777778,1.13378684807256,0.5,4.76190476190476,-0.693147180559945,1.56064774826467,"Prkrip1"
"127155",0.00520927217453016,0.00066539976836625,11196,29347,5.2,3.4,25.7,21.8,0.758136094674556,1.5916955017301,3.94230769230769,5.41176470588235,1.37176626055698,1.68857523299282,"Prkrip1"
"127157",0.00462014797737901,0.00205526767176327,12794,25367,32,30.4,261.5,74.3,0.22412109375,0.0475025969529086,7.171875,1.44407894736842,1.97016712670087,0.36747171166895,"Prkrip1"
"127174",0.00126456518191207,0.00182825558169012,25711,26078,4,2.4,6.5,15.3,0.15625,2.23958333333333,0.625,5.375,-0.470003629245736,1.68175857401373,"Orai2"
"127180",0.000956052547248343,0.00628837442640115,26906,8387,18.2,15.6,84.2,119.3,0.199251298152397,0.42611768573307,3.62637362637363,6.6474358974359,1.28823314794368,1.89423120097999,"Orai2"
"127189",0.000448083964239699,0.0054026613628825,28907,11108,46.6,37,134.3,366.5,0.0403857134962884,0.240686632578524,1.88197424892704,8.90540540540541,0.632321358246537,2.18665844129834,"Lrwd1"
"127196",0.0118613290921276,0.00070937904375517,1108,29226,14.8,12,265.7,23.5,1.14545288531775,0.0798611111111111,16.9527027027027,0.958333333333333,2.83042727260231,-0.0425596144187959,"Zp3"
"127199",0.00699129159627401,0.00291460431771251,7089,22040,5.2,2.6,14.7,2.3,0.351331360946746,-0.0443786982248521,1.82692307692308,-0.115384615384615,0.602633173019113,NA,"Ssc4d"
"127268",0.00673150151519185,0.00264422677885022,7730,23156,3541.2,3284,4186069.2,1586118.5,0.333532336571701,0.146767268237392,1181.10471026771,481.983708891596,7.07420547464448,6.17791031449931,"Ywhag"
"127293",0.00333689154817428,0.00249916710312706,16876,23707,1,1.4,5,3.8,4,1.22448979591837,4,1.71428571428571,1.38629436111989,0.538996500732687,"Styxl1"
"127311",0.00168370548661572,0.0036988357224601,23883,18140,55.4,49.4,249.3,434.3,0.0631768953068592,0.157722631087217,3.5,7.7914979757085,1.25276296849537,2.05303313609582,"Tmem120a"
"127373",0.00860216381111121,0.00436277515474084,4156,15146,5.2,4,24.7,9,0.721153846153846,0.3125,3.75,1.25,1.32175583998232,0.22314355131421,"Hip1"
"127375",0.000185957824885669,0.000690693280571408,30021,29276,9.4,6.2,5.3,9.7,-0.0464010864644636,0.09105098855359,-0.436170212765957,0.564516129032258,NA,-0.571786323555678,"Hip1"
"127376",0.0138358487803899,0.00665482675708436,434,7551,5.6,3.2,56.3,16.7,1.61670918367347,1.318359375,9.05357142857143,4.21875,2.20315931285603,1.4395388756387,"Hip1"
"127377",0.00712127399900543,0.00356413349326275,6801,19015,11.6,10.4,51.3,108.3,0.295035671819263,0.905140532544379,3.42241379310345,9.41346153846154,1.23034608958083,2.24214074338914,"Hip1"
"127379",0.00808692665729144,0.0077772007215695,4991,5173,2.2,2.6,4.2,6.3,0.413223140495868,0.547337278106509,0.909090909090909,1.42307692307692,-0.0953101798043249,0.352821374622742,"Hip1"
"127382",0.0065792601233711,0.00958792128492006,8009,2518,12,4.4,65.5,44.3,0.371527777777778,2.06095041322314,4.45833333333333,9.06818181818182,1.49477500411396,2.2047717829716,"Hip1"
"127387",0.00908257112582984,0.00483353451313679,3495,13136,2,3.2,7.5,6.2,1.375,0.29296875,2.75,0.9375,1.01160091167848,-0.0645385211375712,"-"
"127413",0.00151015926161447,0.0040424573467969,24729,16619,194,153.8,1071,4364.7,0.0233021575087682,0.178017319370063,4.52061855670103,27.3790637191157,1.50864883330885,3.30977862347999,"Pom121"
"127417",0.00765985463573086,0.00269002654307569,5781,22902,1.4,1.8,3.8,7.2,1.22448979591837,1.66666666666667,1.71428571428571,3,0.538996500732687,1.09861228866811,"Fkbp6"
"127419",0.00132307506589808,0.00546141630850209,25501,10859,128.8,94,1855.2,5473,0.104066201149647,0.608759619737438,13.4037267080745,57.2234042553191,2.59553278083362,4.04696298000324,"Fzd9"
"127425",0.00897436507265227,0.0055457339075417,3621,10586,2.6,2.8,15.8,8.7,1.95266272189349,0.752551020408163,5.07692307692308,2.10714285714286,1.62470538456489,0.745332933730516,"-"
"127433",0.0103811009409406,0.00798655676042363,2135,4758,4.4,16.4,20.3,220.3,0.821280991735537,0.758105294467579,3.61363636363636,12.4329268292683,1.28471456830197,2.52034834275026,"-"
"127442",0.00591389435289209,0.00676525510237214,9432,7275,79.4,75.6,1882.8,2348.8,0.286055999340139,0.397735225777554,22.712846347607,30.0687830687831,3.12293068281272,3.40348752623748,"Vps37d"
"127450",0.00801331038615541,0.0116948648989941,5132,845,11.4,7.8,96.8,57.2,0.657125269313635,0.811965811965812,7.49122807017544,6.33333333333333,2.01373274539407,1.84582669049833,"Bud23"
"127454",0.00630721804759258,0.00221766625406482,8501,24799,7.4,5,22.3,13.5,0.272096420745069,0.34,2.01351351351351,1.7,0.699881212741289,0.53062825106217,"-"
"127457",0.00203787810014784,0.00535421010852972,22328,11273,1.6,1.6,5.3,5.3,1.4453125,1.4453125,2.3125,2.3125,0.838329190404443,0.838329190404443,"-"
"127459",0.00723520818215468,0.00874460286242271,6596,3603,3.6,2,11.3,8,0.594135802469136,1.5,2.13888888888889,3,0.760286483397574,1.09861228866811,"-"
"127463",0.00206705807890228,0.00115645550822747,22202,27996,26.2,20.6,134.7,12.8,0.158061884505565,-0.0183806202281082,4.1412213740458,-0.378640776699029,1.42099076221346,NA,"Tmem270"
"127480",0.000434341044778804,0.008101504833951,28967,4583,31,21,312,374.5,0.292403746097815,0.801587301587302,9.06451612903226,16.8333333333333,2.2043674648486,2.8233610476132,"Eln"
"127493",0.00186068545189462,0.00338402674002319,23157,19907,127.6,100.4,2270.8,1770.8,0.131631961163904,0.16571165537055,16.7962382445141,16.6374501992032,2.82115494731971,2.81165619043069,"Limk1"
"127512",0.00218607399902502,0.00440969252900962,21701,14824,594,532.2,27725,69978.7,0.0768940811028353,0.245188796768104,45.6750841750842,130.489477639985,3.82155294517609,4.87129259240066,"Eif4h"
"127566",0.0001002815385941,0.00990396857913918,30430,2168,1.2,4,7.2,19.5,4.16666666666667,0.96875,5,3.875,1.6094379124341,1.35454566280531,"Clip2"
"127584",0.000600182454611536,0.0057415714397073,28300,10009,324.6,194.4,14105.8,13820.3,0.130794657361124,0.360555957763891,42.4559457794208,70.0920781893004,3.74846696842427,4.24980978036944,"Clip2"
"127585",0.00273263529867063,0.00786288588870579,19258,4966,5.4,1.6,20.3,4.8,0.510973936899863,1.25,2.75925925925926,2,1.01496225938118,0.693147180559945,"Clip2"
"127649",0.00163219800240765,0.00334504334594107,24067,20066,73.4,66.6,348.3,611.8,0.0510249537824173,0.122915708501294,3.74523160762943,8.18618618618619,1.32048345955073,2.10244812227603,"Gtf2ird1"
"127710",0.00334079132024244,0.00401554656720629,16857,16706,541.4,458.4,57509.3,42638.8,0.194354100364241,0.200734248269267,105.2233099372,92.0165794066318,4.65608485310878,4.52196877175465,"Gtf2i"
"127718",0.000120657131326028,0.00892549087350231,30307,3360,9.4,6.4,23.8,33.3,0.162969669533726,0.65673828125,1.53191489361702,4.203125,0.426518517305997,1.43582829624217,"Ncf1"
"127719",0.00257198167872736,0.00545071443599933,20073,10891,12.8,11.4,114.7,76.8,0.6219482421875,0.503231763619575,7.9609375,5.73684210526316,2.07454676930311,1.7469089030627,"Gtf2ird2"
"127730",0.00286459494855521,0.0159302844594584,18640,59,15.4,10,274.8,189.5,1.09377635351661,1.795,16.8441558441558,17.95,2.82400376246276,2.88759011493429,"Rcc1l"
"127749",0.00777731544495397,0.00149337252910621,5582,27020,6,9,16.5,23.5,0.291666666666667,0.179012345679012,1.75,1.61111111111111,0.559615787935423,0.476924072090309,"-"
"128144",0.00999806335233587,0.00867233597320431,2450,3713,6.4,3.4,23.3,16.8,0.41259765625,1.15916955017301,2.640625,3.94117647058824,0.971015631563401,1.37147927533475,"Auts2l1"
"128147",0.00574648362780709,0.000705048996107759,9765,29230,9.6,10.2,65.3,35.7,0.604383680555556,0.245098039215686,5.80208333333333,2.5,1.75821704845945,0.916290731874155,"Auts2l1"
"128148",0.000108768216527285,0.00446903867584148,30374,14601,196.2,173.6,3226.2,6740.8,0.0787126660369653,0.21791182654123,15.4434250764526,37.8294930875576,2.73718335137215,3.63308903880781,"Auts2l1"
"128246",0,0.00475443105247818,31163,13407,0,1.2,0,7.2,NA,4.16666666666667,NA,5,NA,1.6094379124341,"Galnt17"
"128288",0.00261626982762599,0.00661314801776023,19770,7637,28,27.2,274.5,455.2,0.314413265306122,0.578503460207613,8.80357142857143,15.7352941176471,2.17515748330754,2.75590622227985,"Galnt17"
"128289",0.00193888847559617,0.00191807653101826,22751,25809,56.6,56.6,390.8,238.3,0.104321442395335,0.0567181510569491,5.90459363957597,3.21024734982332,1.77573063095216,1.16634799019299,"Galnt17"
"128292",0.00480402214979098,0.00964875049687349,12326,2460,4.4,2.8,24.8,19.2,1.05371900826446,2.09183673469388,4.63636363636364,5.85714285714286,1.53393035992596,1.76766191764899,"-"
"128316",0.00815836866685438,0.00618409837842345,4816,8664,1.6,1.4,4.8,3.8,1.25,1.22448979591837,2,1.71428571428571,0.693147180559945,0.538996500732687,"Caln1"
"128321",7.14420095629382e-05,0.0104919587338697,30672,1622,0.6,4.8,1.8,29.7,3.33333333333333,1.08072916666667,2,5.1875,0.693147180559946,1.64625188555682,"Tyw1"
"128330",0.00313255228872347,0.00828588142496892,17640,4261,6.8,4.8,5.7,38.7,-0.0237889273356401,1.47135416666667,-0.161764705882353,7.0625,NA,1.95479909647256,"Sbds"
"128333",0.00259837445683072,0.00390889366544731,19845,17253,130.2,111,2469.7,2585,0.138006989129332,0.200795389984579,17.968509984639,22.2882882882883,2.8886207805318,3.1040613516401,"Sbds"
"128348",0.00626368368690517,0.00677272126214333,8613,7176,0.8,1.2,3.2,2.7,3.75,1.04166666666667,3,1.25,1.09861228866811,0.22314355131421,"Tpst1"
"128356",0.00136068931055605,0.00306377034759995,25330,21511,30,22,131.5,118.5,0.112777777777778,0.199380165289256,3.38333333333333,4.38636363636364,1.21886141681969,1.47850055498662,"Asl"
"128371",0.00418595963228308,0.00787766088992573,14110,4926,3,2.2,8,10.2,0.555555555555556,1.65289256198347,1.66666666666667,3.63636363636364,0.510825623765991,1.29098418131557,"-"
"128375",0.00804335139515324,0.00542399384257905,5067,11045,105.6,161.8,4228.3,7625.7,0.369703785009183,0.285107589066757,39.0407196969697,46.1304079110012,3.66460519623588,3.83147234017102,"LOC100910788"
"128394",0.00228388004125486,0.0065970423975315,21306,7672,39.4,31.8,329.3,685.7,0.18674791929707,0.646631857917013,7.35786802030457,20.562893081761,1.99577021962372,3.0234881447811,"Psph"
"128404",0.00869810073287811,0.00473853254943077,4034,13498,5.4,5.8,44.3,13.2,1.33401920438957,0.219976218787158,7.2037037037037,1.27586206896552,1.97459529705417,0.24362208265775,"Zfp11"
"128424",0.000999931584400203,0.00441328004897659,26749,14808,161.4,97.6,2027.3,4019.8,0.0716277491404977,0.411746674281107,11.5607187112763,40.1864754098361,2.44761303356735,3.69353050642769,"LOC689271"
"128442",0.00648504028943325,0.0021912856986723,8174,24886,12.4,7.2,53.8,11.7,0.269250780437045,0.0868055555555555,3.33870967741935,0.625,1.20558440822028,-0.470003629245736,"Stx2"
"128482",0.0101832513815603,0,2283,31090,2.2,0,12.2,0,2.06611570247934,NA,4.54545454545454,NA,1.51412773262978,NA,"Rimbp2"
"128538",0.00287877352375839,0.00289260404382956,18601,22127,19.4,14.8,182.3,27.7,0.432830268891487,0.0588933528122717,8.39690721649485,0.871621621621621,2.12786344953872,-0.137399869402443,"Rimbp2"
"128539",0.00848303320354023,0.00971471723047941,4350,2371,2.6,3.8,6.8,18.2,0.621301775147929,0.997229916897507,1.61538461538461,3.78947368421053,0.479573080261886,1.33222713984961,"Rimbp2"
"128540",0.000887955215365394,0.00612270465489325,27188,8841,89.2,59.4,483.2,1395.3,0.0495183896720224,0.378617828112778,4.41704035874439,22.489898989899,1.48546986971197,3.11306627462717,"Rimbp2"
"128693",0.00800812945860013,8.46990697424587e-05,5147,30748,7,7.4,25,13.3,0.36734693877551,0.107742878013148,2.57142857142857,0.797297297297297,0.944461608840852,-0.22652764929845,"Tmem132d"
"128725",0.00436075600816764,0.00877850961822163,13635,3541,8,6,48.5,27.5,0.6328125,0.597222222222222,5.0625,3.58333333333333,1.62186043243266,1.27629346590556,"Tmem132d"
"128728",0.00904125771231878,0.0059774939277731,3545,9265,3.8,2.6,18.2,33.8,0.997229916897507,4.61538461538461,3.78947368421053,12,1.33222713984961,2.484906649788,"-"
"128733",0.00257940768967936,0.0104846577451351,20045,1632,6.2,5.8,31.7,46.7,0.663371488033299,1.21581450653983,4.11290322580645,7.05172413793104,1.41412916011333,1.95327214549638,"-"
"128734",0.0013049415207539,0.00323084556614228,25559,20540,33.4,36,134.3,286.5,0.0904478468213274,0.193287037037037,3.02095808383234,6.95833333333333,1.10557402737691,1.93993998206881,"Glt1d1"
"128758",0.00677965238788032,0.00367612455806998,7648,18226,182.2,140.6,11084.2,3960.3,0.328404751777579,0.19322290771718,59.8353457738749,27.1671408250356,4.09159655279837,3.30200818510868,"Slc15a4"
"128779",0.00565334211980737,0.00580167755237057,9937,9749,1,5,5,49.5,4,1.78,4,8.9,1.38629436111989,2.18605127673809,"-"
"128844",0.00118536883998003,0.00363274926050882,26020,18577,4.2,0.6,13.2,1.8,0.510204081632653,3.33333333333333,2.14285714285714,2,0.762140052046897,0.693147180559946,"Dhx37"
"128848",0.003465917697561,0.00244690090438142,16413,23898,61.8,52.8,877.7,654.7,0.213628889517286,0.215901916896235,13.2022653721683,11.3996212121212,2.58038843397111,2.43358012784151,"-"
"128854",0.000922114526736745,0.00365137842322174,27043,18325,2673,2270.2,599430.5,818278.7,0.0835218236598292,0.158331178357198,223.253834642724,359.44344110651,5.40830939606026,5.88455683823742,"Ubc"
"128876",0.000118662609361169,0.00701441411335766,30315,6634,1.8,3.2,16.2,16.7,4.44444444444444,1.318359375,8,4.21875,2.07944154167984,1.4395388756387,"Scarb1"
"128896",0.0104459435499138,0.00434192465469519,2074,15240,2.4,6,12.8,22.5,1.80555555555556,0.458333333333333,4.33333333333333,2.75,1.46633706879343,1.01160091167848,"Scarb1"
"128905",0.00347091081458941,0.00230503803147687,16398,24481,63.6,44.8,1552.3,415.2,0.368038250069222,0.184550382653061,23.4072327044025,8.26785714285714,3.15304506453694,2.11237536335108,"Scarb1"
"128951",0,0.00735746328646287,31164,5902,0,1.4,0,3.8,NA,1.22448979591837,NA,1.71428571428571,NA,0.538996500732687,"Ncor2"
"129016",0.00203743901647357,0.00241082013268905,22339,24012,739.6,586,46961.3,27605,0.0844991050956169,0.0786817551747836,62.4955381287182,46.1075085324232,4.13509516425346,3.8309758116298,"Ncor2"
"129049",0.000818558018448622,0.00355677616627708,27449,19045,49.6,28.4,259.8,233.8,0.0854415972944849,0.254661773457647,4.23790322580645,7.23239436619718,1.44406862471197,1.9785701523273,"Ccdc92"
"129051",0.00798556140845392,0.00199925519161791,5201,25550,85.8,101,3008.2,1021,0.396976760613124,0.0901872365454367,34.0606060606061,9.10891089108911,3.52814146898716,2.20925315320183,"Ccdc92"
"129054",0.00371228929758284,0.0037663834797508,15586,17842,100.2,185.4,1236.7,8563.3,0.11319676017227,0.243733773676904,11.3423153692615,45.1882416396979,2.42854045464183,3.81083691228107,"Dnah10"
"129055",0.00133386457437938,0.0113929009143257,25451,1004,18.8,20.8,211.2,1376.7,0.544363965595292,3.13401442307692,10.2340425531915,65.1875,2.3257196683957,4.17726773276099,"Dnah10"
"129066",0.00770752513081643,0.0038980887931966,5697,17301,17.6,15.6,204.3,96.8,0.602724690082645,0.333662064431295,10.6079545454545,5.20512820512821,2.36160414850357,1.64964433291214,"Eif2b1"
"129077",0.00116235922096753,0.00197828980487984,26111,25635,56,73.8,353.5,751.7,0.0948660714285714,0.124466624070035,5.3125,9.18563685636857,1.67006253425054,2.21764105283049,"Ddx55"
"129111",0,0.00677272126214333,31165,7177,0,1.2,0,2.7,NA,1.04166666666667,NA,1.25,NA,0.22314355131421,"Rilpl1"
"129116",0.00233212324973448,0.0065923384881537,21068,7681,238,302.4,3078.5,36511.8,0.0501465291999153,0.395965870916268,11.9348739495798,119.740079365079,2.47946469832571,4.78532338830874,"Rilpl1"
"129129",0.0121487496746601,0.00717122994210846,970,6308,61,36.4,3076,998.3,0.810266057511422,0.72598418065451,49.4262295081967,26.4258241758242,3.90048124498797,3.27434172051587,"Rilpl2"
"129131",0.00848641646777121,0.0119367654295119,4343,747,2.4,4.2,5.3,34.2,0.503472222222222,1.70068027210884,1.20833333333333,7.14285714285714,0.189241999638528,1.96611285637283,"Kmt5a"
"129176",0.00136484672050617,0.00193090572669291,25317,25758,2.8,4,7.7,7.5,0.625,0.21875,1.75,0.875,0.559615787935423,-0.133531392624523,"Sbno1"
"129178",0.00227571978434487,0.00291851302981134,21327,22030,10,12,8.5,21.5,-0.015,0.0659722222222222,-0.15,0.791666666666667,NA,-0.233614851181505,"Sbno1"
"129189",0.00558929683836796,0.00195555447041271,10104,25697,201.4,214.4,13075.3,2721.3,0.317388508839316,0.0545365233069726,63.9220456802383,11.6926305970149,4.15766430470433,2.45895877985336,"Cdk2ap1"
"129198",0.0122731781246171,0.00575777135242899,920,9922,3.6,1.6,28.8,12.8,1.94444444444444,4.375,7,7,1.94591014905531,1.94591014905531,"Mphosph9"
"129221",0.00991832361723724,0.000919623798053072,2532,28665,12.8,3.4,222.7,14.3,1.2811279296875,0.942906574394464,16.3984375,3.20588235294118,2.79718605590102,1.16498735761298,"Mphosph9"
"129247",0.00168784619438948,0.00590330411600319,23862,9447,8.4,6.8,76.8,24.7,0.969387755102041,0.387110726643599,8.14285714285714,2.63235294117647,2.09714111877924,0.967878100664648,"Pitpnm2"
"129269",0.00510836298114848,0.00276466766858797,11479,22638,27.2,30,168.7,128,0.191257569204152,0.108888888888889,5.20220588235294,3.26666666666667,1.64908274378134,1.18377009700842,"Pitpnm2"
"129280",0.00776389028562281,0.00158143811051294,5607,26800,4.2,2,9.2,7.5,0.283446712018141,1.375,1.19047619047619,2.75,0.174353387144778,1.01160091167848,"Pitpnm2"
"129281",0.00641785779555326,0.00363274926050882,8287,18578,3.4,0.6,4.3,1.8,0.0778546712802768,3.33333333333333,0.264705882352941,2,-1.32913594727994,0.693147180559946,"Pitpnm2"
"129285",0.00872496786768207,0.00578252030675975,3990,9854,9,10,61.5,42.5,0.648148148148148,0.325,5.83333333333333,3.25,1.76358859226136,1.17865499634165,"Pitpnm2"
"129290",0.00384557448431382,0.00530672568394546,15176,11439,49.4,38.2,633.3,643.7,0.239267976855874,0.414942024615553,11.8198380566802,15.8507853403141,2.46977931109561,2.76321904738062,"Pitpnm2"
"129292",0.00336741680313611,0.00624628157831937,16778,8505,9.8,8,27.7,21.5,0.186380674718867,0.2109375,1.8265306122449,1.6875,0.602418327170183,0.523248143764548,"LOC120095843"
"129294",0.00401540135760445,0.00312732808639505,14658,21207,5.6,4.2,19.3,7.2,0.436862244897959,0.170068027210884,2.44642857142857,0.714285714285714,0.894629235092976,-0.336472236621213,"-"
"129295",0.00551109346771346,0.00215091213459672,10262,25064,2,2,9.5,3.5,1.875,0.375,3.75,0.75,1.32175583998232,-0.287682072451781,"-"
"129308",0.00540182835555571,0.00614198371686182,10497,8783,60.2,47.6,1006.7,997.3,0.261172613988808,0.419152955299767,15.7225913621262,19.9516806722689,2.7550986183346,2.99331338401153,"Abcb9"
"129324",0.00659932921204049,0.00489446460799474,7972,12927,3.6,6,5.3,30.5,0.131172839506173,0.680555555555556,0.472222222222222,4.08333333333333,-0.750305594399894,1.40691364832263,"Vps37b"
"129325",0.00389993880990229,0.00590166898810465,14999,9450,52.8,75,619.2,2375.5,0.203168044077135,0.408977777777778,10.7272727272727,30.6733333333333,2.37278935166729,3.42339365605921,"Vps37b"
"129337",0.0043099534909548,0.00655341902593014,13754,7755,7.8,5.8,44.7,28.7,0.606508875739645,0.680737217598097,4.73076923076923,3.94827586206897,1.55408781735094,1.37327899300782,"Kntc1"
"129341",0,0.00437779558486054,31166,15002,0,1,0,5,NA,4,NA,4,NA,1.38629436111989,"Kntc1"
"129363",0.00197582051639078,0.00452594977446566,22584,14385,12.2,9.4,96.7,58.8,0.567723730180059,0.559076505205975,6.92622950819672,5.25531914893617,1.93531558262392,1.65924073491792,"Rsrc2"
"129369",0.00341261477729682,0.00572805779809342,16632,10034,48.4,54,847.3,1204.5,0.341037155931972,0.394547325102881,16.5061983471074,21.3055555555556,2.80373596776541,3.05896786291115,"Rsrc2"
"129391",0.00151033205045649,0.00853740851563263,24727,3921,18.2,7.4,30.7,38.8,0.0377369882864388,0.573411249086925,0.686813186813187,4.24324324324324,-0.375692949774494,1.44532789270408,"Zcchc8"
"129481",0.0036890272692245,0.00304508289353693,15679,21565,67.2,62.2,1278.7,561.2,0.268277884070295,0.128979228916161,18.0282738095238,8.02250803858521,2.89194129272748,2.08225109600638,"Clip1"
"129496",0.000933672464708791,0.00929917134421711,27002,2879,9.4,11.2,29.3,93.7,0.225215029425079,0.657684948979592,2.11702127659574,7.36607142857143,0.750010042454488,1.99688451503959,"Vps33a"
"129500",0.00584278553836493,0.00668355749557049,9569,7489,9.4,15.6,71.8,125.8,0.706201901312811,0.452827087442472,6.63829787234043,7.06410256410256,1.89285558609942,1.95502598246332,"Vps33a"
"129501",0.00329381514523942,0.00397460717810879,17053,16872,31.6,22,122.8,104,0.0913315173850344,0.169421487603306,2.88607594936709,3.72727272727273,1.05989777648742,1.31567679390594,"Vps33a"
"129502",0,0.00917383791671728,31167,3012,0,2.4,0,15.3,NA,2.23958333333333,NA,5.375,NA,1.68175857401373,"Vps33a"
"129510",0.00871827381787609,0.00410288054494757,3999,16305,18,19,174.5,138.5,0.483024691358025,0.331024930747922,8.69444444444444,6.28947368421053,2.16268425208404,1.83887739220512,"Diablo"
"129533",0.0128301044980855,0.00313997200163451,693,20982,4,0.6,38,1.8,2.125,3.33333333333333,8.5,2,2.14006616349627,0.693147180559946,"LOC120095967"
"129536",0.00526146095397033,0.00240918171546958,11066,24037,2.6,0.6,8.3,1.8,0.843195266272189,3.33333333333333,2.19230769230769,2,0.784954729813068,0.693147180559946,"LOC120095967"
"129543",0.0126978997404518,0,747,31091,5.2,0,32.7,0,1.01701183431953,NA,5.28846153846154,NA,1.66552737908514,NA,"-"
"129556",0.000623017470792374,0.0142029511572151,28207,165,22.8,14.4,97.7,383.3,0.144082794706063,1.77903163580247,3.28508771929825,25.6180555555556,1.18939335456278,3.24329739802068,"Rhof"
"129569",0.000674945893387557,0.00509699269069678,28012,12177,137,110.4,1368.5,4787.3,0.0656135116415366,0.383724860848561,8.98905109489051,42.3632246376812,2.19600729173247,3.74628064242703,"Rhof"
"129574",0.00864083779875089,0.00573852272205629,4099,10014,10.6,7.6,68.8,38.3,0.517977928088288,0.531509695290859,5.49056603773585,4.03947368421053,1.70303135361937,1.39611440730087,"Morn3"
"129610",0.000390977237120157,0.00697978802967601,29135,6704,12.6,8.4,60.8,50.8,0.303602922650542,0.600907029478458,3.82539682539683,5.04761904761905,1.34166220709912,1.61891665638864,"Kdm2b"
"129611",0.00264281555574347,0.00535692204725508,19692,11267,9.2,9.4,60.7,103.8,0.608459357277883,1.06835672249887,5.59782608695652,10.0425531914894,1.7223783236147,2.3068313838755,"Rnf34"
"129638",0.00348909982121334,0.00158096019005509,16345,26805,108.6,39.8,5376.3,310.7,0.446643875339581,0.171018408626045,48.5055248618785,6.80653266331658,3.88167770613356,1.91788283680066,"Anapc5"
"129639",0.00670689207346098,0.00186896648398582,7764,25951,6.6,6.2,40.8,27.2,0.785123966942149,0.54630593132154,5.18181818181818,3.38709677419355,1.64515599503618,1.21997314567238,"Anapc5"
"129647",0.00683633109814867,0.00359729642731119,7529,18916,20.8,25.2,190.7,142.7,0.39270525147929,0.18502771478962,8.16826923076923,4.66269841269841,2.10025704197061,1.53959433906684,"Camkk2"
"129656",4.71499392239553e-05,0.00286539435409275,30848,22229,114,108.8,774.5,1732.2,0.0508233302554632,0.137141138624568,5.79385964912281,14.9209558823529,1.75679867556788,2.70276665990523,"Camkk2"
"129657",0.0015599372301632,0.0106936631133753,24516,1468,16.4,25.6,102.8,659.3,0.321237358715051,0.966949462890625,5.26829268292683,24.75390625,1.66170634097986,3.20898330484395,"Camkk2"
"129658",0.000403766856580225,0.00882651518321833,29087,3483,5,5.6,2.5,68.8,-0.1,2.01530612244898,-0.5,11.2857142857143,NA,2.42353770341171,"Camkk2"
"129662",0.00295445217205676,0.00379020502267079,18309,17739,28,20.6,214.5,104.8,0.237882653061224,0.198416438872655,6.66071428571429,4.0873786407767,1.89622672890867,1.40790384545275,"P2rx4"
"129696",0.0160079318735587,0.00546499444186039,98,10850,9,7.4,128,20.8,1.46913580246914,0.244704163623083,13.2222222222222,1.81081081081081,2.58189891577531,0.593774706746742,"Ift81"
"129702",0.00855125856996456,0.00651163493672331,4226,7864,1.6,2.2,12.8,24.2,4.375,4.54545454545454,7,10,1.94591014905531,2.30258509299405,"Ift81"
"129763",0.00559526975892023,4.99468699138882e-05,10092,30794,4.6,2.8,28.8,7.2,1.14366729678639,0.561224489795918,5.26086956521739,1.57142857142857,1.66029632966759,0.451985123743057,"Atp2a2"
"129765",0.000325889385177986,0.00532116425323837,29419,11382,194.8,168,4328.2,15251.5,0.108925491948779,0.534421060090703,21.2186858316222,89.7827380952381,3.05488220061877,4.49739273071941,"Atp2a2"
"129775",0.00190017472560951,0.000828991994784149,22911,28901,16.2,16.8,140.7,17.7,0.474394147233653,0.00318877551020408,7.68518518518518,0.0535714285714285,2.03929447366642,-2.92673940206704,"Atp2a2"
"129776",0.00242156471939701,0.00253189452955932,20696,23566,249.4,243,8063.8,8074.5,0.125632713379794,0.132627140171722,31.3327987169206,32.2283950617284,3.44466543123039,3.47284789817817,"Atp2a2"
"129777",0.00496842636192816,0.003079458537757,11888,21442,561.4,448.2,70864.3,45286.2,0.223063454397748,0.223204285235543,125.227823298896,100.04016064257,4.83013466479824,4.60557171179152,"Atp2a2"
"129792",0.00742060028223029,0.0032552160580352,6257,20422,84.8,73,3330.7,876,0.451381163225347,0.150684931506849,38.2771226415094,11,3.64485239765487,2.39789527279837,"Fam216a"
"129801",0.00886102387944784,0.00405835493876977,3820,16503,3,1,18,5,1.66666666666667,4,5,4,1.6094379124341,1.38629436111989,"Rad9b"
"129813",0.0175483581031298,0.0173671205300348,24,26,43.4,26.2,1688.8,805.2,0.873558580560216,1.13484062700309,37.9124423963134,29.7328244274809,3.63527935362847,3.3922516351037,"Tctn1"
