"rank","feature_id","mu","empirical_variance.x","log_nb1","log_nb2","log_alpha_mu","nb_gap","abs_pc1_loading","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d1_spline","d2_spline"
96,"148950",0,0,0,0,0,0,0,0,0,0.914952624525865,0.010015107375321,-1.06321941821475e-07
97,"152961",0,0,0,0,0,0,0,0,0,0.924967678573321,0.0100150005526965,-1.07323307194074e-07
98,"153246",0,0,0,0,0,0,0,0,0,0.934982625297469,0.0100148927287067,-1.08324672566673e-07
99,"154567",0,0,0,0,0,0,0,0,0,0.944997463696946,0.0100147839033514,-1.09326037939272e-07
100,"154624",0,0,0,0,0,0,0,0,0,0.955012192770384,0.0100146740766308,-1.1032740331187e-07
101,"157801",0,0,0,0,0,0,0,0,0,0.965026811516419,0.0100145632485448,-1.11328768684469e-07
102,"160378",0,0,0,0,0,0,0,0,0,0.975041318933685,0.0100144514190934,-1.12330134057068e-07
103,"162005",0,0,0,0,0,0,0,0,0,0.985055714020817,0.0100143385882767,-1.13331499429667e-07
104,"164178",0,0,0,0,0,0,0,0,0,0.99506999577645,0.0100142247560945,-1.14332864802266e-07
105,"164319",0,0,0,0,0,0,0,0,0,1.00508416319922,0.0100141099225471,-1.15334230174865e-07
106,"164710",0,0,0,0,0,0,0,0,0,1.01509821528776,0.0100139940876342,-1.16335595547463e-07
107,"165513",0,0,0,0,0,0,0,0,0,1.0251121510407,0.010013877251356,-1.17336960920062e-07
108,"167271",0,0,0,0,0,0,0,0,0,1.03512596945668,0.0100137594137124,-1.18338326292661e-07
109,"167876",0,0,0,0,0,0,0,0,0,1.04513966953433,0.0100136405747034,-1.1933969166526e-07
110,"167948",0,0,0,0,0,0,0,0,0,1.0551532502723,0.010013520734329,-1.20341057037859e-07
111,"172218",0,0,0,0,0,0,0,0,0,1.0651667106692,0.0100133998925893,-1.21342422410457e-07
112,"172670",0,0,0,0,0,0,0,0,0,1.07518004972369,0.0100132780494842,-1.22343787783056e-07
113,"172678",0,0,0,0,0,0,0,0,0,1.08519326643438,0.0100131552050137,-1.23345153155655e-07
114,"173032",0,0,0,0,0,0,0,0,0,1.09520635979993,0.0100130313591779,-1.24346518528254e-07
115,"173973",0,0,0,0,0,0,0,0,0,1.10521932881895,0.0100129065119767,-1.25347883900853e-07
116,"175299",0,0,0,0,0,0,0,0,0,1.11523217249009,0.0100127806634101,-1.26349249273452e-07
117,"176216",0,0,0,0,0,0,0,0,0,1.12524488981198,0.0100126538134781,-1.2735061464605e-07
118,"177375",0,0,0,0,0,0,0,0,0,1.13525747978326,0.0100125259621808,-1.28351980018649e-07
119,"179352",0,0,0,0,0,0,0,0,0,1.14526994140256,0.0100123971095181,-1.29353345391248e-07
120,"181282",0,0,0,0,0,0,0,0,0,1.15528227366851,0.01001226725549,-1.30354710763847e-07
121,"182163",0,0,0,0,0,0,0,0,0,1.16529447557975,0.0100121364000966,-1.31356076136446e-07
122,"188598",0,0,0,0,0,0,0,0,0,1.17530654613491,0.0100120045433377,-1.32357441509045e-07
123,"191050",0,0,0,0,0,0,0,0,0,1.18531848433263,0.0100118716852136,-1.33358806881643e-07
124,"192832",0,0,0,0,0,0,0,0,0,1.19533028917155,0.010011737825724,-1.34360172254242e-07
125,"193785",0,0,0,0,0,0,0,0,0,1.20534195965029,0.010011602964869,-1.35361537626841e-07
126,"198939",0,0,0,0,0,0,0,0,0,1.2153534947675,0.0100114671026487,-1.3636290299944e-07
127,"200239",0,0,0,0,0,0,0,0,0,1.2253648935218,0.010011330239063,-1.37364268372039e-07
128,"204325",0,0,0,0,0,0,0,0,0,1.23537615491184,0.010011192374112,-1.38365633744637e-07
129,"205128",0,0,0,0,0,0,0,0,0,1.24538727793624,0.0100110535077956,-1.39366999117236e-07
130,"206511",0,0,0,0,0,0,0,0,0,1.25539826159364,0.0100109136401138,-1.40368364489835e-07
131,"209591",0,0,0,0,0,0,0,0,0,1.26540910488268,0.0100107727710666,-1.41369729862434e-07
132,"213626",0,0,0,0,0,0,0,0,0,1.27541980680198,0.010010630900654,-1.42371095235033e-07
133,"217452",0,0,0,0,0,0,0,0,0,1.2854303663502,0.0100104880288761,-1.43372460607632e-07
134,"219016",0,0,0,0,0,0,0,0,0,1.29544078252595,0.0100103441557328,-1.4437382598023e-07
135,"219795",0,0,0,0,0,0,0,0,0,1.30545105432787,0.0100101992812241,-1.45375191352829e-07
136,"221755",0,0,0,0,0,0,0,0,0,1.31546118075461,0.0100100534053501,-1.46376556725428e-07
137,"224097",0,0,0,0,0,0,0,0,0,1.32547116080479,0.0100099065281107,-1.47377922098027e-07
138,"226263",0,0,0,0,0,0,0,0,0,1.33548099347704,0.0100097586495059,-1.48379287470626e-07
139,"227681",0,0,0,0,0,0,0,0,0,1.34549067777001,0.0100096097695358,-1.49380652843224e-07
140,"231439",0,0,0,0,0,0,0,0,0,1.35550021268232,0.0100094598882002,-1.50382018215823e-07
141,"234055",0,0,0,0,0,0,0,0,0,1.36550959721262,0.0100093090054993,-1.51383383588422e-07
142,"234287",0,0,0,0,0,0,0,0,0,1.37551883035953,0.010009157121433,-1.52384748961021e-07
143,"236699",0,0,0,0,0,0,0,0,0,1.3855279111217,0.0100090042360014,-1.5338611433362e-07
144,"239156",0,0,0,0,0,0,0,0,0,1.39553683849775,0.0100088503492044,-1.54387479706219e-07
145,"239378",0,0,0,0,0,0,0,0,0,1.40554561148632,0.010008695461042,-1.55388845078817e-07
146,"239640",0,0,0,0,0,0,0,0,0,1.41555422908604,0.0100085395715142,-1.56390210451416e-07
147,"239927",0,0,0,0,0,0,0,0,0,1.42556269029556,0.0100083826806211,-1.57391575824015e-07
148,"240818",0,0,0,0,0,0,0,0,0,1.4355709941135,0.0100082247883626,-1.58392941196614e-07
149,"241384",0,0,0,0,0,0,0,0,0,1.4455791395385,0.0100080658947387,-1.59394306569213e-07
150,"244404",0,0,0,0,0,0,0,0,0,1.45558712556919,0.0100079059997494,-1.60395671941812e-07
151,"245046",0,0,0,0,0,0,0,0,0,1.46559495120421,0.0100077451033948,-1.6139703731441e-07
152,"248999",0,0,0,0,0,0,0,0,0,1.47560261544219,0.0100075832056748,-1.62398402687009e-07
153,"253384",0,0,0,0,0,0,0,0,0,1.48561011728177,0.0100074203065894,-1.63399768059608e-07
154,"253668",0,0,0,0,0,0,0,0,0,1.49561745572158,0.0100072564061387,-1.64401133432207e-07
155,"254102",0,0,0,0,0,0,0,0,0,1.50562462976026,0.0100070915043226,-1.65402498804806e-07
156,"254747",0,0,0,0,0,0,0,0,0,1.51563163292524,0.0100069091875622,-1.99231022023347e-07
157,"255516",0,0,0,0,0,0,0,0,0,1.52563843685921,0.0100066930422785,-2.33059545241887e-07
158,"258449",0,0,0,0,0,0,0,0,0,1.53564500773362,0.0100064430684717,-2.66888068460428e-07
159,"259682",0,0,0,0,0,0,0,0,0,1.54565131171997,0.0100061592661416,-3.00716591678968e-07
160,"263321",0,0,0,0,0,0,0,0,0,1.55565731498973,0.0100058416352883,-3.3454511489751e-07
161,"264175",0,0,0,0,0,0,0,0,0,1.56566298371438,0.0100054901759118,-3.6837363811605e-07
162,"266766",0,0,0,0,0,0,0,0,0,1.57566828406538,0.0100051048880121,-4.02202161334591e-07
163,"268168",0,0,0,0,0,0,0,0,0,1.58567318221423,0.0100046857715891,-4.36030684553131e-07
164,"268523",0,0,0,0,0,0,0,0,0,1.59567764433239,0.010004232826643,-4.69859207771673e-07
165,"271734",0,0,0,0,0,0,0,0,0,1.60568163659134,0.0100037460531736,-5.03687730990213e-07
166,"272030",0,0,0,0,0,0,0,0,0,1.61568512516256,0.010003225451181,-5.37516254208753e-07
167,"272032",0,0,0,0,0,0,0,0,0,1.62568807621753,0.0100026710206652,-5.71344777427294e-07
168,"272923",0,0,0,0,0,0,0,0,0,1.63569045592772,0.0100020827616261,-6.05173300645835e-07
169,"273517",0,0,0,0,0,0,0,0,0,1.6456922304646,0.0100014606740639,-6.39001823864376e-07
170,"276997",0,0,0,0,0,0,0,0,0,1.65569336599967,0.0100008047579784,-6.72830347082916e-07
171,"277440",0,0,0,0,0,0,0,0,0,1.66569382870439,0.0100001150133697,-7.06658870301457e-07
172,"280767",0,0,0,0,0,0,0,0,0,1.67569358475023,0.00999939144023781,-7.40487393519998e-07
173,"281904",0,0,0,0,0,0,0,0,0,1.68569260030869,0.00999863403858268,-7.74315916738538e-07
174,"282994",0,0,0,0,0,0,0,0,0,1.69569084155122,0.00999784280840433,-8.08144439957079e-07
175,"283189",0,0,0,0,0,0,0,0,0,1.70568827464932,0.00999701774970276,-8.41972963175619e-07
176,"287721",0,0,0,0,0,0,0,0,0,1.71568486577446,0.00999615886247798,-8.75801486394161e-07
177,"289718",0,0,0,0,0,0,0,0,0,1.7256805810981,0.00999526614672997,-9.09630009612701e-07
178,"291395",0,0,0,0,0,0,0,0,0,1.73567538679174,0.00999433960245875,-9.43458532831242e-07
179,"293108",0,0,0,0,0,0,0,0,0,1.74566924902685,0.00999337922966431,-9.77287056049782e-07
180,"293745",0,0,0,0,0,0,0,0,0,1.7556621339749,0.00999238502834665,-1.01111557926832e-06
181,"300214",0,0,0,0,0,0,0,0,0,1.76565400780737,0.00999135699850578,-1.04494410248686e-06
182,"301552",0,0,0,0,0,0,0,0,0,1.77564483669573,0.00999029514014168,-1.0787726257054e-06
183,"301942",0,0,0,0,0,0,0,0,0,1.78563458681147,0.00998919945325437,-1.11260114892394e-06
184,"302565",0,0,0,0,0,0,0,0,0,1.79562322432607,0.00998806993784383,-1.14642967214249e-06
185,"304391",0,0,0,0,0,0,0,0,0,1.80561071541099,0.00998690659391008,-1.18025819536103e-06
186,"306174",0,0,0,0,0,0,0,0,0,1.81559702623771,0.00998570942145311,-1.21408671857957e-06
187,"307948",0,0,0,0,0,0,0,0,0,1.82558212297772,0.00998447842047292,-1.24791524179811e-06
188,"308614",0,0,0,0,0,0,0,0,0,1.83556597180248,0.00998321359096951,-1.28174376501665e-06
189,"313849",0,0,0,0,0,0,0,0,0,1.84554853888348,0.00998191493294289,-1.31557228823519e-06
190,"314148",0,0,0,0,0,0,0,0,0,1.8555297903922,0.00998058244639304,-1.34940081145373e-06
191,"314423",0,0,0,0,0,0,0,0,0,1.8655096925001,0.00997921613131998,-1.38322933467227e-06
192,"314966",0,0,0,0,0,0,0,0,0,1.87548821137866,0.0099778159877237,-1.41705785789081e-06
193,"316181",0,0,0,0,0,0,0,0,0,1.88546531319937,0.0099763820156042,-1.45088638110935e-06
194,"323477",0,0,0,0,0,0,0,0,0,1.8954409641337,0.00997491421496148,-1.48471490432789e-06
195,"325069",0,0,0,0,0,0,0,0,0,1.90541513035312,0.00997341258579554,-1.51854342754643e-06
196,"326011",0,0,0,0,0,0,0,0,0,1.91538777802911,0.00997187712810639,-1.55237195076497e-06
197,"327631",0,0,0,0,0,0,0,0,0,1.92535887333316,0.00997030784189401,-1.58620047398352e-06
198,"329507",0,0,0,0,0,0,0,0,0,1.93532838243673,0.00996870472715842,-1.62002899720206e-06
199,"329629",0,0,0,0,0,0,0,0,0,1.9452962715113,0.00996706778389961,-1.6538575204206e-06
200,"330409",0,0,0,0,0,0,0,0,0,1.95526250672835,0.00996539701211758,-1.68768604363914e-06
201,"331087",0,0,0,0,0,0,0,0,0,1.96522705425936,0.00996369241181233,-1.72151456685768e-06
202,"333697",0,0,0,0,0,0,0,0,0,1.9751898802758,0.00996195398298386,-1.75534309007622e-06
203,"336490",0,0,0,0,0,0,0,0,0,1.98515095094915,0.00996018172563218,-1.78917161329476e-06
204,"337169",0,0,0,0,0,0,0,0,0,1.99511023245089,0.00995837563975727,-1.8230001365133e-06
205,"337203",0,0,0,0,0,0,0,0,0,2.00506769095249,0.00995653572535915,-1.85682865973184e-06
206,"337732",0,0,0,0,0,0,0,0,0,2.01502329262543,0.00995466198243781,-1.89065718295038e-06
207,"342283",0,0,0,0,0,0,0,0,0,2.02497700364119,0.00995275441099325,-1.92448570616892e-06
208,"342515",0,0,0,0,0,0,0,0,0,2.03492879017125,0.00995081301102547,-1.95831422938746e-06
209,"342983",0,0,0,0,0,0,0,0,0,2.04487861838707,0.00994883778253448,-1.992142752606e-06
210,"344588",0,0,0,0,0,0,0,0,0,2.05482645446014,0.00994682872552026,-2.02597127582454e-06
211,"345116",0,0,0,0,0,0,0,0,0,2.06477226456194,0.00994478583998283,-2.05979979904309e-06
212,"346010",0,0,0,0,0,0,0,0,0,2.07471601486393,0.00994270912592217,-2.09362832226163e-06
213,"348696",0,0,0,0,0,0,0,0,0,2.08465767153761,0.0099405985833383,-2.12745684548017e-06
214,"348814",0,0,0,0,0,0,0,0,0,2.09459720075443,0.00993845421223121,-2.16128536869871e-06
215,"350519",0,0,0,0,0,0,0,0,0,2.10453456868589,0.0099362760126009,-2.19511389191725e-06
216,"352240",0,0,0,0,0,0,0,0,0,2.11446974150346,0.00993406398444738,-2.22894241513579e-06
217,"353201",0,0,0,0,0,0,0,0,0,2.12440268537861,0.00993181812777063,-2.26277093835433e-06
218,"353305",0,0,0,0,0,0,0,0,0,2.13433336648283,0.00992953844257067,-2.29659946157287e-06
219,"353693",0,0,0,0,0,0,0,0,0,2.14426175098758,0.00992722492884749,-2.33042798479141e-06
220,"357633",0,0,0,0,0,0,0,0,0,2.15418780506435,0.00992487758660109,-2.36425650800995e-06
221,"364996",0,0,0,0,0,0,0,0,0,2.16411149488461,0.00992249641583147,-2.39808503122849e-06
222,"365592",0,0,0,0,0,0,0,0,0,2.17403278661984,0.00992008141653863,-2.43191355444703e-06
223,"365984",0,0,0,0,0,0,0,0,0,2.18395164644151,0.00991763258872257,-2.46574207766557e-06
224,"366035",0,0,0,0,0,0,0,0,0,2.19386804052111,0.0099151499323833,-2.49957060088411e-06
225,"368651",0,0,0,0,0,0,0,0,0,2.2037819350301,0.0099126334475208,-2.53339912410265e-06
226,"369101",0,0,0,0,0,0,0,0,0,2.21369329613998,0.00991008313413509,-2.56722764732119e-06
227,"370928",0,0,0,0,0,0,0,0,0,2.2236020900222,0.00990749899222616,-2.60105617053974e-06
228,"370945",0,0,0,0,0,0,0,0,0,2.23350828284825,0.00990488102179401,-2.63488469375828e-06
229,"374487",0,0,0,0,0,0,0,0,0,2.24341184078961,0.00990222922283865,-2.66871321697682e-06
230,"375097",0,0,0,0,0,0,0,0,0,2.25331273001776,0.00989954359536006,-2.70254174019536e-06
231,"375156",0,0,0,0,0,0,0,0,0,2.26321091670416,0.00989682413935826,-2.7363702634139e-06
232,"376936",0,0,0,0,0,0,0,0,0,2.2731063670203,0.00989407085483323,-2.77019878663244e-06
233,"377901",0,0,0,0,0,0,0,0,0,2.28299904713765,0.00989128374178499,-2.80402730985098e-06
234,"383929",0,0,0,0,0,0,0,0,0,2.29288892322769,0.00988846280021353,-2.83785583306952e-06
235,"385795",0,0,0,0,0,0,0,0,0,2.3027759614619,0.00988560803011885,-2.87168435628806e-06
236,"391779",0,0,0,0,0,0,0,0,0,2.31266012801176,0.00988271943150095,-2.9055128795066e-06
237,"392061",0,0,0,0,0,0,0,0,0,2.32254138904873,0.00987979700435984,-2.93934140272514e-06
238,"392588",0,0,0,0,0,0,0,0,0,2.3324197107443,0.00987684074869551,-2.97316992594368e-06
239,"400636",0,0,0,0,0,0,0,0,0,2.34229505926995,0.00987385066450795,-3.00699844916222e-06
240,"401132",0,0,0,0,0,0,0,0,0,2.35216740079714,0.00987082675179718,-3.04082697238076e-06
241,"404651",0,0,0,0,0,0,0,0,0,2.36203670149737,0.00986776901056319,-3.07465549559931e-06
242,"404898",0,0,0,0,0,0,0,0,0,2.3719029275421,0.00986467744080598,-3.10848401881785e-06
243,"406755",0,0,0,0,0,0,0,0,0,2.38176604510281,0.00986155204252555,-3.14231254203639e-06
244,"410116",0,0,0,0,0,0,0,0,0,2.39162602035097,0.00985839281572191,-3.17614106525493e-06
245,"411807",0,0,0,0,0,0,0,0,0,2.40148281945807,0.00985519976039505,-3.20996958847347e-06
246,"412588",0,0,0,0,0,0,0,0,0,2.41133640859559,0.00985197287654496,-3.24379811169201e-06
247,"416490",0,0,0,0,0,0,0,0,0,2.42118675393499,0.00984871216417166,-3.27762663491055e-06
248,"418302",0,0,0,0,0,0,0,0,0,2.43103382164776,0.00984541762327514,-3.31145515812909e-06
249,"418936",0,0,0,0,0,0,0,0,0,2.44087757790537,0.0098420892538554,-3.34528368134763e-06
250,"421074",0,0,0,0,0,0,0,0,0,2.45071798887929,0.00983872705591244,-3.37911220456617e-06
251,"421935",0,0,0,0,0,0,0,0,0,2.46055502074102,0.00983533102944627,-3.41294072778471e-06
252,"423086",0,0,0,0,0,0,0,0,0,2.47038863966201,0.00983190117445687,-3.44676925100325e-06
253,"423527",0,0,0,0,0,0,0,0,0,2.48021881181376,0.00982843749094426,-3.48059777422179e-06
254,"424752",0,0,0,0,0,0,0,0,0,2.49004550336773,0.00982493997890843,-3.51442629744033e-06
255,"424825",0,0,0,0,0,0,0,0,0,2.4998686804954,0.00982140863834938,-3.54825482065888e-06
256,"425959",0,0,0,0,0,0,0,0,0,2.50968830936825,0.00981784346926711,-3.58208334387742e-06
257,"427181",0,0,0,0,0,0,0,0,0,2.51950435615776,0.00981424447166163,-3.61591186709596e-06
258,"427196",0,0,0,0,0,0,0,0,0,2.5293167870354,0.00981061164553292,-3.6497403903145e-06
259,"428485",0,0,0,0,0,0,0,0,0,2.53912556817265,0.009806944990881,-3.68356891353304e-06
260,"429208",0,0,0,0,0,0,0,0,0,2.54893066574099,0.00980324450770585,-3.71739743675158e-06
