"rank","feature_id","gene_symbol","abs_loading","mu","variance","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","log_alpha_mu","nb_gap","var_fit","d1","d2","nb_support"
19571,"520680","Ubash3b",0.00507371670691164,5,13,5,8,1.6,2.63905732961526,1.79175946922805,2.19722457733622,0.470003629245736,0.405465108108165,5.28687126782798,-0.000157297177079034,8.1817962854386e-07,0.264607350021769
19572,"304787","-",0.005073735932465,2.6,8.3,2.6,5.7,2.19230769230769,2.23001440015921,1.28093384546206,1.90210752639692,0.784954729813068,0.621173680934856,5.28671438006179,-0.000156478034248716,8.2010603209286e-07,0.272766772082095
19573,"403585","Wwp1",0.005073735932465,2.6,8.3,2.6,5.7,2.19230769230769,2.23001440015921,1.28093384546206,1.90210752639692,0.784954729813068,0.621173680934856,5.28655831240162,-0.000155656965014849,8.2203243564186e-07,0.272766772082095
19574,"357222","Mmp24",0.00507400411138654,40.2,646.7,40.2,606.5,15.0870646766169,6.47342762618887,3.71843825635548,6.4093521752147,2.71383773275913,2.69091391885922,5.28640306677389,-0.000154833969377433,8.23958839190861e-07,0.448433980881567
19575,"215628","Rnf182",0.00507428085337462,17.8,125.2,17.8,107.4,6.03370786516854,4.83786795010711,2.9338568698359,4.68582808900555,1.79736172477672,1.75197121916964,5.286248645105,-0.000154009047336468,8.25885242739861e-07,0.373161373168579
19576,"143147","Cntnap5a",0.00507429904576769,99.4,2585.3,99.4,2485.9,25.0090543259557,7.85798356188399,4.60916220725763,7.81879223390774,3.21923793233761,3.20963002665011,5.28609504932135,-0.000153182198891951,8.27811646288868e-07,0.497736595480181
19577,"500304","-",0.00507449087345797,3.6,6.3,3.6,2.7,0.75,1.98787434815435,1.52605630349505,1.30833281965018,-0.287682072451781,-0.217723483844871,5.28594228134935,-0.000152353424043887,8.29738049837869e-07,0.215294677227648
19578,"29285","-",0.00507454781371742,25.8,232.7,25.8,206.9,8.01937984496124,5.45403824154481,3.28840188751681,5.33705719486397,2.08186109282393,2.04865530734716,5.2857903431154,-0.000151522722792275,8.31664453386869e-07,0.398625910227452
19579,"108017","Ephb3",0.00507496570240409,39,1455.5,39,1416.5,36.3205128205128,7.28379157639949,3.68887945411394,7.25665003560191,3.59238267314092,3.56777058148797,5.28563923768408,-0.000150686680604245,8.40419922673487e-07,0.50638299840499
19580,"557934","Gpkow",0.00507541982509517,12,53.5,12,41.5,3.45833333333333,3.9982007016692,2.56494935746154,3.74950407593037,1.24078677744865,1.18455471846883,5.28548897267268,-0.000149841882946929,8.49175391960106e-07,0.329387084376259
19581,"277173","Adar",0.00507577533353995,193.2,12259.7,193.2,12066.5,62.4560041407868,9.41415430410824,5.26888855585722,9.39827116753465,4.13446237511725,4.12938261167742,5.28533955683667,-0.000148988329820325,8.57930861246724e-07,0.570058126187608
19582,"96531","Prkar1a",0.00507589190897871,18.6,270.8,18.6,252.2,13.5591397849462,5.60506650171704,2.97552956623647,5.53417969027002,2.60706084281166,2.55865012403355,5.28519099893153,-0.000148126021224435,8.66686330533343e-07,0.427674306317975
19583,"450912","Igha",0.00507619026922084,4.4,24.3,4.4,19.9,4.52272727272727,3.23080439573347,1.68639895357023,3.03974915897077,1.50911519080623,1.35335020540054,5.28504330771271,-0.000147254957159259,8.75441799819961e-07,0.32820405697534
19584,"453246","Sos1",0.00507670043514338,25.6,283.3,25.6,257.7,10.06640625,5.65003001865695,3.28091121578765,5.55566908919198,2.3092037661728,2.27475787340433,5.2848964919357,-0.000146375137624796,8.8419726910658e-07,0.413590391339704
19585,"414732","Adprs",0.00507702762884521,108.2,5544.7,108.2,5436.5,50.2449168207024,8.62077813167261,4.6931810633108,8.60107467539694,3.91690938402542,3.90789361208613,5.28475056035596,-0.000145486562621046,8.92952738393198e-07,0.545656000966651
19586,"412400","Btf3l4",0.00507704270268315,31.4,398.3,31.4,366.9,11.6847133757962,5.98971301406918,3.47815842279828,5.90781116211073,2.45828143844703,2.42965273931245,5.28460552172895,-0.00014458923214801,9.01708207679817e-07,0.427104029178116
19587,"221593","Pip4k2a",0.00507731749324327,11,38.5,11,27.5,2.5,3.67630067190708,2.484906649788,3.3499040872746,0.916290731874155,0.864997437486605,5.28446138481015,-0.000143683146205687,9.10463676966435e-07,0.306624947853997
19588,"234949","Fgf1",0.00507741530290169,28.4,442.8,28.4,414.4,14.5915492957746,6.09537401049849,3.38099467434464,6.02924191144201,2.68044254577811,2.64824723709738,5.28431815835503,-0.000142768304794077,9.19219146253053e-07,0.440107601436823
19589,"56072","LOC102554272",0.00507750168000129,9.8,72.7,9.8,62.9,6.41836734693878,4.30000279919529,2.37954613413017,4.15731936138349,1.85916377802987,1.77777322725332,5.28417585111905,-0.000141844707913181,9.27974615539672e-07,0.366381312537151
19590,"63774","Rbfox1",0.00507818773196399,2.8,15.2,2.8,12.4,4.42857142857143,2.78501124223834,1.33500106673234,2.59525470695687,1.48807705542983,1.26025364022453,5.28403447185769,-0.000140912355562998,9.3673008482629e-07,0.317824718964874
19591,"188932","Ccdc25",0.00507818773196399,2.8,15.2,2.8,12.4,4.42857142857143,2.78501124223834,1.33500106673234,2.59525470695687,1.48807705542983,1.26025364022453,5.28389402932641,-0.000139971247743529,9.45485554112909e-07,0.317824718964874
19592,"221168","Cacnb2",0.00507818773196399,2.8,15.2,2.8,12.4,4.42857142857143,2.78501124223834,1.33500106673234,2.59525470695687,1.48807705542983,1.26025364022453,5.28375453228069,-0.000139021384454773,9.54241023399527e-07,0.317824718964874
19593,"42497","Kdelr1",0.00507852588246955,158.4,7158.8,158.4,7000.4,44.1944444444444,8.87623732660366,5.07141676635611,8.85386540804012,3.78859908988168,3.782448641684,5.28361598947599,-0.000138062765696727,9.62996492686176e-07,0.54363225495074
19594,"333968","Ddrgk1",0.00507909752346877,68.2,2322.7,68.2,2254.5,33.0571847507331,7.75091602185957,4.23700086262362,7.72112695684845,3.49823893301172,3.48412609422483,5.28347840966779,-0.000137095391469398,9.71751961972795e-07,0.509831818913023
19595,"340546","Rxra",0.00507964332033861,39.4,443.3,39.4,403.9,10.251269035533,6.09650000994186,3.6988297849671,6.00364012303812,2.32740150626548,2.30481033807101,5.28334180161154,-0.000136119261772782,9.80507431259413e-07,0.422375315422158
19596,"189032","Stmn4",0.00507966379253881,424.2,84181.7,424.2,83757.5,197.44813767091,11.3407447159371,6.05255964646779,11.3356929370746,5.28547595578597,5.28313329060682,5.28320617406273,-0.000135134376606879,9.89262900546032e-07,0.660108476303644
19597,"466171","Glrx5",0.00507972145778077,390,51677,390,51287,131.505128205128,10.8527874380172,5.96870755998537,10.8452120856671,4.87904584861506,4.87650452568173,5.28307153577682,-0.00013414073597169,9.9801836983265e-07,0.631608182480286
19598,"336829","Rbm39",0.0050803351701989,77,2178,77,2101,27.2857142857143,7.68662133494462,4.35670882668959,7.6506445514369,3.30636327899132,3.29393572474731,5.28293789550928,-0.000133138339867214,1.00677383911927e-06,0.499148095726396
19599,"276432","Arfip1",0.00508075786180029,8.4,46.8,8.4,38.4,4.57142857142857,3.86702563949741,2.24070968927596,3.67376581630389,1.51982575374441,1.43305612702793,5.28280526201558,-0.000132127188293452,1.01552930840589e-06,0.341201499905145
19600,"243044","LOC102557111",0.00508102440527405,30.6,628.3,30.6,597.7,19.5326797385621,6.44460809053289,3.45315712059287,6.39476063793131,2.97208894687187,2.94160351733844,5.28267364405118,-0.000131107281250403,1.02428477769251e-06,0.460827751807297
19601,"372338","Tet3",0.00508123221066408,7.4,41.8,7.4,34.4,4.64864864864865,3.75653810258775,2.12823170584927,3.56671182013973,1.53657656416923,1.43848011429046,5.28254305037157,-0.000130078618738067,1.03304024697912e-06,0.339937071999583
19602,"60797","Sfxn3",0.00508125300334509,5,11.5,5,6.5,1.3,2.52572864430826,1.79175946922805,2.01490302054226,0.262364264467491,0.22314355131421,5.2824134897322,-0.000129041200756445,1.04179571626574e-06,0.251840857548957
19603,"121317","-",0.00508164955792216,40.2,620.7,40.2,580.5,14.4402985074627,6.43245766127529,3.71843825635548,6.36561097195872,2.67002280551297,2.64717271560324,5.28228497088854,-0.000127995027305536,1.05055118555236e-06,0.445518544338573
19604,"508357","Ptpn9",0.00508217414426786,3.4,5.3,3.4,1.9,0.558823529411765,1.84054963339749,1.48160454092422,1.06471073699243,-0.581921545449721,-0.416893803931787,5.28215750259607,-0.000126940098385341,1.05930665483898e-06,0.198939917896434
19605,"432655","Slc2a1",0.00508265181510861,113,5270.5,113,5157.5,45.641592920354,8.570070231017,4.7361984483945,8.54840111854043,3.82081942623307,3.81220267014594,5.28203109361026,-0.000125876413995859,1.0680621241256e-06,0.540000351508244
19606,"537477","Stat1",0.00508273670818844,23,360.5,23,337.5,14.6739130434783,5.89026204159882,3.17805383034795,5.82452409235233,2.68607129438344,2.64647026200438,5.28190575268657,-0.00012480397413709,1.07681759341222e-06,0.436735874305199
19607,"29311","Blnk",0.00508291047209615,15.6,76.8,15.6,61.2,3.92307692307692,4.35414143118435,2.8094026953625,4.13035499974513,1.36687627526279,1.32095230438264,5.28178148858048,-0.000123722778809035,1.08557306269883e-06,0.34235736937847
19608,"313052","Zup1",0.0050829642579736,6.4,14.8,6.4,8.4,1.3125,2.76000994003292,2.00148000021012,2.24070968927596,0.271933715483642,0.239229689065834,5.28165831004744,-0.000122632828011693,1.09432853198545e-06,0.256302329233167
19609,"376986","Erc1",0.00508296858199242,5,18.5,5,13.5,2.7,2.9704144655697,1.79175946922805,2.67414864942653,0.993251773010283,0.882389180198474,5.28153622584294,-0.000121534121745064,1.10308400127207e-06,0.297513514131355
19610,"471171","Washc4",0.00508298551547713,12.8,59.2,12.8,46.4,3.625,4.09767235231478,2.62466859216316,3.85862222870103,1.28785428830664,1.23395363653787,5.28141524472244,-0.000120426660009149,1.11183947055869e-06,0.333631200176938
19611,"141782","LOC100911719",0.00508320355838246,64.8,2056.7,64.8,1991.9,30.7391975308642,7.62934413317338,4.18661983833127,7.5973461433393,3.425538632723,3.41072630500803,5.28129537544141,-0.000119310442803943,1.12059493984534e-06,0.504106975439733
19612,"90320","Crk",0.00508329855657329,18.4,126.8,18.4,108.4,5.89130434782609,4.85046654194343,2.96527306606928,4.69501088998788,1.77347742439061,1.7297378239186,5.28117662675533,-0.000118185470129455,1.12935040913196e-06,0.372171637659754
19613,"339312","Prelid3b",0.00508349824625531,29.4,396.8,29.4,367.4,12.4965986394558,5.98594936641987,3.41444260841218,5.90916930438115,2.52545649843639,2.49472669596898,5.28105900741964,-0.00011705174198568,1.13810587841858e-06,0.430411704221129
19614,"175355","-",0.00508378919818973,98.4,5515.3,98.4,5416.9,55.0497967479675,8.61546262467139,4.59915211366253,8.59746356547951,4.00823817102686,3.99831145181698,5.28094252618984,-0.000115909258372618,1.14686134770519e-06,0.550109481786953
19615,"298434","-",0.00508420895302137,9,42.5,9,33.5,3.72222222222222,3.77276093809464,2.30258509299405,3.54095932403731,1.3143208614948,1.23837423104327,5.28082719182139,-0.00011475801929027,1.15561681699181e-06,0.32901515469552
19616,"294252","-",0.00508444827997128,42,680.5,42,638.5,15.202380952381,6.52429625113659,3.76120011569356,6.4606866210189,2.72145205718923,2.69948650532534,5.28071301306975,-0.000113598024738635,1.16437228627843e-06,0.449705318228415
19617,"496227","Hsf1",0.00508497917427818,39.6,423.3,39.6,383.7,9.68939393939394,6.05044075220828,3.70376806660769,5.95246380975825,2.27103187899247,2.24869574315056,5.2805999986904,-0.000112429274717713,1.17312775556505e-06,0.418714819477504
19618,"231592","Nid1",0.00508552380763306,3.8,14.7,3.8,10.9,2.86842105263158,2.75366071235426,1.56861591791385,2.47653840011748,1.05376172250276,0.907922482203638,5.28048815743881,-0.000111251769227505,1.18188322485167e-06,0.296296260982108
19619,"80926","Rbfox3",0.00508571297314184,53.2,932.7,53.2,879.5,16.531954887218,6.83915518748988,3.9926809084456,6.78048992793626,2.80529516783001,2.78780901949066,5.28037749807044,-0.000110065508268011,1.19063869413829e-06,0.459396889817467
19620,"531956","Zfp105",0.00508572134115869,14.2,92.2,14.2,78,5.49295774647887,4.53474772169155,2.72129542785223,4.36944785246702,1.70346686208238,1.64815242461479,5.28026802934076,-0.000108870491839229,1.1993941634249e-06,0.362891593571394
19621,"76428","Tbkbp1",0.00508586530364711,89.4,2312.8,89.4,2223.4,24.8702460850112,7.74664647359479,4.50424426739813,7.70724249531341,3.21367215262005,3.20299822791528,5.28015976000525,-0.000107666719941161,1.20814963271152e-06,0.495545032475143
19622,"56217","Kat5",0.00508696094092552,6,30.5,6,24.5,4.08333333333333,3.44998754583159,1.94591014905531,3.23867845216438,1.40691364832263,1.29276830310907,5.28005269881937,-0.000106454192573807,1.21690510199814e-06,0.327539127685364
19623,"94555","Wipf2",0.00508706763286554,59.4,1960.8,59.4,1901.4,32.010101010101,7.58161769813022,4.10098910494077,7.55087152593652,3.46605150955633,3.44988242099575,5.27994685453859,-0.000105232909737166,1.22566057128476e-06,0.505298997797786
19624,"397109","Brk1",0.00508718036975915,291.4,20538.8,291.4,20247.4,69.4831846259437,9.9301197463368,5.67812272787562,9.91583105706737,4.2410847754685,4.23770832919174,5.27984223591838,-0.000104002871431238,1.23441604057138e-06,0.58415924704793
19625,"526143","Gnb5",0.00508779859669325,406.2,36239.2,406.2,35833,88.2151649433776,10.4979242789055,6.00930446523631,10.4866524423598,4.47977888636661,4.47734797712353,5.27973885171422,-0.000102764077656023,1.243171509858e-06,0.605704640137358
19626,"156546","-",0.0050885431377099,8.8,53.7,8.8,44.9,5.10227272727273,4.00186370942794,2.28238238567653,3.8264651170665,1.62968607326405,1.54408273138997,5.27963671068156,-0.000101516528411522,1.25192697914462e-06,0.349273808251398
19627,"57811","Carnmt1",0.00508880823641873,4.6,13.3,4.6,8.7,1.89130434782609,2.66025953726586,1.7227665977411,2.27212588550934,0.637266722165489,0.549359287768234,5.27953582157588,-0.000100260223697735,1.26068244843123e-06,0.273598417807274
19628,"396313","Itpr1",0.00508935248080732,241.6,36901.3,241.6,36659.7,151.737168874172,10.5160291587095,5.49141399650995,10.5094606155922,5.0221498719935,5.01804661908225,5.27943619315266,-9.89951635146558e-05,1.26943791771788e-06,0.632995341450183
19629,"518716","B3gat1",0.0050896039209677,268.6,48545.3,268.6,48276.7,179.734549516009,10.7902732607226,5.59693937903815,10.7847250353029,5.1914810375021,5.18778565626473,5.27933783416734,-9.77213478622948e-05,1.2781933870045e-06,0.646078017203529
19630,"463646","Dlst",0.00509028905749479,312.2,23413.2,312.2,23101,73.9942344650865,10.0610979549011,5.74684196411665,10.0476744728486,4.30398717753486,4.30083250873198,5.27924075337542,-9.64387767406472e-05,1.28694885629112e-06,0.589521782816599
19631,"29569","Crtac1",0.00509143988026879,157.4,6338.3,157.4,6180.9,39.2687420584498,8.75452363124099,5.06512347938033,8.7293809465664,3.67042883493322,3.66425746718608,5.27914495953235,-9.51474501497131e-05,1.29570432557774e-06,0.535653460257932
19632,"336438","Pxmp4",0.00509184030486335,21.4,176.3,21.4,154.9,7.23831775700935,5.17784321308016,3.10906095886099,5.04921477606373,1.97938882539502,1.94015381720274,5.27905046139361,-9.38473680894923e-05,1.30445979486436e-06,0.38851087847568
19633,"477220","-",0.00509196342020249,6.4,26.3,6.4,19.9,3.109375,3.30688670219091,2.00148000021012,3.03974915897077,1.13442174136482,1.03826915876064,5.27895726771466,-9.25385305599849e-05,1.31321526415098e-06,0.311085453824391
19634,"11408","Rps11",0.00509211182559187,696.8,136556.7,696.8,135859.9,194.976894374282,11.8245025149129,6.54793252875267,11.8193868471897,5.27288106115491,5.27145431843704,5.27886538725098,-9.12209375611909e-05,1.32197073343759e-06,0.667693478981022
19635,"90231","Pitpna",0.00509217146498845,14.8,250.7,14.8,235.9,15.9391891891892,5.52823790214127,2.76000994003292,5.46763811116474,2.76878080564356,2.70762817113182,5.27877482875803,-8.98945890931102e-05,1.33072620272421e-06,0.434262613903409
19636,"523052","Ptpn9",0.00509328385374073,5.2,49.7,5.2,44.5,8.55769230769231,3.92592591059714,1.82454929205105,3.8177123259569,2.14683056358481,1.99316303390586,5.27868560099128,-8.8559485155743e-05,1.33948167201083e-06,0.373109359065636
19637,"92731","Supt4h1",0.00509364329360067,60.4,1103.3,60.4,1042.9,17.2665562913907,7.00696692905309,4.1174098351531,6.95071897841425,2.8487714681864,2.83330914326116,5.27859771270621,-8.72156257490891e-05,1.34823714129745e-06,0.464489315227633
19638,"175526","Bmp4",0.00509446699754286,11.2,37.7,11.2,26.5,2.36607142857143,3.65583960003574,2.50143595173921,3.31418600467253,0.861230954691128,0.812750052933315,5.27851117265828,-8.58630108731486e-05,1.35699261058407e-06,0.303355432623542
19639,"117122","Ube2l3",0.00509489556084691,24.8,154.2,24.8,129.4,5.21774193548387,5.04471460774912,3.25037449192757,4.87060664949255,1.65206472889586,1.62023215756498,5.27842598960295,-8.45016405279215e-05,1.36574807987069e-06,0.369410965552258
19640,"3407","RGD1566325",0.00509496931369057,207.6,11291.3,207.6,11083.7,53.3896917148362,9.33187635650187,5.34041854256667,9.31332105808473,3.9776176882837,3.97290251551805,5.27834217229571,-8.31315147134078e-05,1.3745035491573e-06,0.560836771929363
19641,"246786","Nedd4l",0.00509523188147809,172.8,9757.2,172.8,9584.4,55.4652777777778,9.18586323616902,5.15790521283129,9.16799638648171,4.01575719934139,4.01009117365042,5.27825972949202,-8.17526334296074e-05,1.38325901844392e-06,0.560247785036487
19642,"1346","Pex3",0.00509536062798312,19.2,85.7,19.2,66.5,3.46354166666667,4.4624538837865,3.00568260440716,4.21212759787848,1.24229166862807,1.20644499347133,5.27817866994734,-8.03649966765205e-05,1.39201448773054e-06,0.337804953929517
19643,"112943","Trmt10c",0.00509554883827661,14.4,115.3,14.4,100.9,7.00694444444444,4.75617305952462,2.73436750941958,4.62399194022868,1.94690172077761,1.8896244308091,5.27809900241715,-7.89686044541469e-05,1.40076995701716e-06,0.379245673246307
19644,"322137","Crat",0.00509561726837487,37.8,495.7,37.8,457.9,12.1137566137566,6.2079862221133,3.65842024662923,6.12883232140079,2.49434171703751,2.47041207477156,5.27802073565692,-7.75634567624867e-05,1.40952542630378e-06,0.432754984164652
19645,"264264","Scamp1",0.00509562693348653,444,107310,444,106866,240.689189189189,11.5834864396738,6.09807428216624,11.5793403496362,5.48350642973462,5.48126606746997,5.27794387842212,-7.61495536015399e-05,1.4182808955904e-06,0.674074146628866
19646,"518672","Eepd1",0.00509585185998136,62.2,1618.2,62.2,1556,25.016077170418,7.38968747909315,4.14630430115281,7.350516171834,3.2195187049932,3.20421187068119,5.27786843946821,-7.47268949713015e-05,1.42703636487705e-06,0.489680641119785
19647,"267312","Mrps30",0.00509591289421499,73.4,3213.3,73.4,3139.9,42.7779291553134,8.07536488357177,4.30945594183905,8.05226466203725,3.75602229564094,3.7428087201982,5.27779442755066,-7.32954808717814e-05,1.43579183416366e-06,0.528267205265808
19648,"415103","Hpca",0.00509645325155784,1936.2,1045873.7,1936.2,1043937.5,539.168216093379,13.8603641267567,7.56899891052907,13.8585111376436,6.29002761144633,6.28951222711452,5.27772185142495,-7.18553113029747e-05,1.44454730345028e-06,0.752768629442611
19649,"157958","LOC100361259",0.00509689483570474,8.2,196.2,8.2,188,22.9268292682927,5.28421844216853,2.21920348405499,5.24174701505964,3.13230780855974,3.02254353100465,5.27765071984655,-7.04063862648814e-05,1.4533027727369e-06,0.447278960745003
19650,"1742","-",0.00509693052953102,5,16,5,11,2.2,2.83321334405622,1.79175946922805,2.484906649788,0.78845736036427,0.693147180559945,5.27758104157091,-6.89487057575015e-05,1.46205824202352e-06,0.284525942592991
19651,"437027","Ctnnbip1",0.005097053372811,338,29551,338,29213,86.4289940828402,10.293906702439,5.82600010738045,10.2824033254108,4.45932319917825,4.45640321803031,5.27751282535352,-6.7482269780835e-05,1.47081371131014e-06,0.601218620344268
19652,"283592","Ak5",0.0050973809553115,46.4,968.3,46.4,921.9,19.8685344827586,6.87657416149856,3.85862222870103,6.82752088627153,2.98913729857234,2.9688986575705,5.27744607994984,-6.60070783348818e-05,1.47956918059676e-06,0.469257702849425
19653,"231747","Usp14",0.00509795165513455,21.2,166.7,21.2,145.5,6.86320754716981,5.12217666882916,3.10009228887823,4.98702542845712,1.92617490493358,1.88693313957889,5.27738081411534,-6.4523131419642e-05,1.48832464988337e-06,0.384814168507024
19654,"578204","Plxna3",0.00509827637657906,12.8,94.2,12.8,81.4,6.359375,4.55597994179732,2.62466859216316,4.41158543691543,1.84993010208292,1.78691684475227,5.27731703660549,-6.30304290351156e-05,1.49708011916999e-06,0.370688240690056
19655,"398849","Vamp1",0.00509832790939405,546,104327.5,546,103781.5,190.076007326007,11.5552998539025,6.30444880242198,11.5500526420515,5.24742403072433,5.24560383962953,5.27725475617576,-6.15289711813026e-05,1.50583558845661e-06,0.661859648587319
19656,"88120","Tvp23b",0.00509847100291385,12.2,56.2,12.2,44,3.60655737704918,4.04655389838575,2.58021682959233,3.80666248977032,1.28275368217905,1.22644566017799,5.27719398158162,-6.0018757858203e-05,1.51459105774323e-06,0.332437769783232
19657,"323495","Strbp",0.00509892583279927,133.4,6520.3,133.4,6386.9,47.8778110944528,8.78282902154892,4.90082042808905,8.76216085486046,3.86865216315462,3.86134042677141,5.27713472157854,-5.84997890658168e-05,1.52334652702985e-06,0.546028031042956
19658,"356765","Kif3b",0.00509947017349059,80.4,1998.8,80.4,1918.4,23.8606965174129,7.60080245454175,4.39937527300849,7.55976791618353,3.17223260808833,3.16039264317503,5.27707698492198,-5.69720648041439e-05,1.53210199631647e-06,0.490960521562213
19659,"276803","Naxe",0.00509976323287964,33.2,891.7,33.2,858.5,25.8584337349398,6.79425057818532,3.53222564406856,6.7563508248229,3.25263680441509,3.22412518075434,5.27702078036742,-5.54355850731845e-05,1.54085746560309e-06,0.480936621761714
19660,"52364","Mettl9",0.00509981318744354,41,698,41,657,16.0243902439024,6.54965074223381,3.73766961828337,6.48920493132532,2.7741119517803,2.75153531304195,5.27696611667032,-5.38903498729384e-05,1.5496129348897e-06,0.452789016120444
19661,"164517","LOC120096571",0.00509982828324886,3.4,5.3,3.4,1.9,0.558823529411765,1.84054963339749,1.48160454092422,1.06471073699243,-0.581921545449721,-0.416893803931787,5.27691300258616,-5.23363592034057e-05,1.55836840417632e-06,0.198939917896434
19662,"219253","-",0.00509982828324886,3.4,5.3,3.4,1.9,0.558823529411765,1.84054963339749,1.48160454092422,1.06471073699243,-0.581921545449721,-0.416893803931787,5.2768614468704,-5.07736130645864e-05,1.56712387346294e-06,0.198939917896434
19663,"58990","Smarca2",0.00510037069851609,78.2,2023.7,78.2,1945.5,24.8785166240409,7.61317682041747,4.37197629882038,7.57378816705051,3.21400464487334,3.20181186823013,5.27681145827852,-4.92021114564804e-05,1.57587934274956e-06,0.493264348584307
19664,"480684","Zfp707l1",0.00510070960508186,7.2,25.2,7.2,18,2.5,3.26575941076705,2.10413415427021,2.94443897916644,0.916290731874155,0.840304824896233,5.27676304556598,-4.76218543790823e-05,1.58463481203621e-06,0.299141212085834
19665,"156791","Nsun7",0.00510085494690876,2.2,12.2,2.2,10,4.54545454545454,2.58021682959233,1.16315080980568,2.39789527279837,1.51412773262978,1.23474446299269,5.27671621748825,-4.60328418324031e-05,1.59339028132283e-06,0.314483148725873
19666,"167093","Pds5a",0.00510085494690876,2.2,12.2,2.2,10,4.54545454545454,2.58021682959233,1.16315080980568,2.39789527279837,1.51412773262978,1.23474446299269,5.27667098280081,-4.44350738164373e-05,1.60214575060945e-06,0.314483148725873
19667,"187073","Tox4",0.00510085494690876,2.2,12.2,2.2,10,4.54545454545454,2.58021682959233,1.16315080980568,2.39789527279837,1.51412773262978,1.23474446299269,5.27662735025911,-4.28285503311849e-05,1.61090121989606e-06,0.314483148725873
19668,"275535","Pdcd10",0.00510085494690876,2.2,12.2,2.2,10,4.54545454545454,2.58021682959233,1.16315080980568,2.39789527279837,1.51412773262978,1.23474446299269,5.27658532861863,-4.12132713766458e-05,1.61965668918268e-06,0.314483148725873
19669,"277040","Pklr",0.00510085494690876,2.2,12.2,2.2,10,4.54545454545454,2.58021682959233,1.16315080980568,2.39789527279837,1.51412773262978,1.23474446299269,5.27654492663485,-3.95892369528201e-05,1.6284121584693e-06,0.314483148725873
19670,"349777","Qser1",0.00510085494690876,2.2,12.2,2.2,10,4.54545454545454,2.58021682959233,1.16315080980568,2.39789527279837,1.51412773262978,1.23474446299269,5.27650615306322,-3.79564470597079e-05,1.63716762775592e-06,0.314483148725873
19671,"374693","Foxp1",0.00510085494690876,2.2,12.2,2.2,10,4.54545454545454,2.58021682959233,1.16315080980568,2.39789527279837,1.51412773262978,1.23474446299269,5.27646901665922,-3.6314901697309e-05,1.64592309704254e-06,0.314483148725873
19672,"411185","Plaa",0.00510085494690876,2.2,12.2,2.2,10,4.54545454545454,2.58021682959233,1.16315080980568,2.39789527279837,1.51412773262978,1.23474446299269,5.27643352617831,-3.46646008656234e-05,1.65467856632916e-06,0.314483148725873
19673,"435080","Ahdc1",0.00510085494690876,2.2,12.2,2.2,10,4.54545454545454,2.58021682959233,1.16315080980568,2.39789527279837,1.51412773262978,1.23474446299269,5.27639969037598,-3.30055445646513e-05,1.66343403561577e-06,0.314483148725873
19674,"439369","Mta3",0.00510085494690876,2.2,12.2,2.2,10,4.54545454545454,2.58021682959233,1.16315080980568,2.39789527279837,1.51412773262978,1.23474446299269,5.27636751800767,-3.13377327943926e-05,1.67218950490239e-06,0.314483148725873
19675,"456197","Grhl1",0.00510085494690876,2.2,12.2,2.2,10,4.54545454545454,2.58021682959233,1.16315080980568,2.39789527279837,1.51412773262978,1.23474446299269,5.27633701782888,-2.96611655548472e-05,1.68094497418901e-06,0.314483148725873
19676,"525350","Sltm",0.00510085494690876,2.2,12.2,2.2,10,4.54545454545454,2.58021682959233,1.16315080980568,2.39789527279837,1.51412773262978,1.23474446299269,5.27630819859505,-2.79758428460152e-05,1.68970044347563e-06,0.314483148725873
19677,"480991","LOC108348051",0.00510162226126137,31.4,327.8,31.4,296.4,9.43949044585987,5.79544966318202,3.47815842279828,5.69507803402605,2.24490200050772,2.21691961122777,5.27628106906167,-2.62817646678966e-05,1.69845591276225e-06,0.412917882115625
19678,"428865","Hook1",0.00510163507002345,3.4,5.3,3.4,1.9,0.558823529411765,1.84054963339749,1.48160454092422,1.06471073699243,-0.581921545449721,-0.416893803931787,5.27625563798421,-2.45789310204914e-05,1.70721138204887e-06,0.198939917896434
19679,"136389","LOC100911717",0.00510163876856062,3.8,14.7,3.8,10.9,2.86842105263158,2.75366071235426,1.56861591791385,2.47653840011748,1.05376172250276,0.907922482203638,5.27623191411812,-2.28673419037996e-05,1.71596685133548e-06,0.296296260982108
19680,"160779","Igfbp3",0.00510176820746629,15.6,78.3,15.6,62.7,4.01923076923077,4.3732381286408,2.8094026953625,4.15418456257812,1.39109053338338,1.34478186721562,5.27620990621889,-2.11469973178211e-05,1.7247223206221e-06,0.343954119953305
19681,"187711","Mphosph8",0.00510253516984218,19.4,206.3,19.4,186.9,9.6340206185567,5.33416701944173,3.01553490085017,5.23590990641942,2.26530064839223,2.22037500556925,5.27618962304198,-1.94178972625499e-05,1.73347778990875e-06,0.405733193950699
19682,"93851","Snf8",0.00510301323413201,110.4,6181.8,110.4,6071.4,54.9945652173913,8.72952652227816,4.71312732749318,8.71150919305856,4.00723436612077,3.99838186556538,5.27617107334285,-1.76800417379982e-05,1.74223325919537e-06,0.552017103317396
19683,"242338","Wdr36",0.00510310346652581,4.6,8.3,4.6,3.7,0.804347826086957,2.23001440015921,1.7227665977411,1.54756250871601,-0.21772348384487,-0.17520408902509,5.27615426587699,-1.59334307441599e-05,1.75098872848199e-06,0.222130806977394
