"rank","feature_id","mu","empirical_variance","nb1_mu","nb2_variance_minus_mu","alpha_hat","alpha_mu","log_nb1","log_nb2","log_alpha_mu","nb_gap","combined_nb_support","abs_pc1_loading"
143,"79918",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
144,"80653",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
145,"80746",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
146,"80913",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
147,"82228",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
148,"83889",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
149,"83973",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
150,"84702",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
151,"85603",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
152,"86595",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
153,"86782",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
154,"87222",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
155,"88480",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
156,"88665",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
157,"88908",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
158,"88976",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
159,"90462",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
160,"91474",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
161,"91618",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
162,"91651",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
163,"91818",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
164,"92470",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
165,"92712",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
166,"92782",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
167,"93927",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
168,"94987",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
169,"96247",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
170,"96256",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
171,"97938",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
172,"98043",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
173,"100261",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
174,"101181",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
175,"101706",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
176,"102633",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
177,"107250",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
178,"107499",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
179,"109051",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
180,"109152",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
181,"109875",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
182,"111017",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
183,"111314",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
184,"112739",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
185,"113468",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
186,"113742",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
187,"113923",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
188,"113932",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
189,"114956",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
190,"115087",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
191,"115442",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
192,"115669",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
193,"116087",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
194,"116399",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
195,"116407",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
196,"117173",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
197,"117756",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
198,"118444",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
199,"118832",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
200,"119458",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
201,"120001",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
202,"120242",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
203,"121426",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
204,"121993",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
205,"122774",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
206,"122778",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
207,"126257",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
208,"126847",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
209,"127108",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
210,"128292",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
211,"128539",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
212,"129295",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
213,"130036",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
214,"131006",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
215,"131955",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
216,"132609",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
217,"132691",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
218,"132927",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
219,"133468",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
220,"134342",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
221,"134363",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
222,"134367",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
223,"134762",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
224,"135736",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
225,"135829",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
226,"136223",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
227,"136397",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
228,"136414",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
229,"136891",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
230,"137407",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
231,"137699",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
232,"138025",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
233,"138541",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
234,"139449",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
235,"139459",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
236,"139563",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
237,"140083",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
238,"140819",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
239,"141065",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
240,"141415",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
241,"142226",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
242,"143458",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
243,"144318",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
244,"145259",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
245,"145851",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
246,"146294",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
247,"146780",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
248,"146840",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
249,"146908",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
250,"147488",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
251,"147641",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
252,"147691",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
253,"147793",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
254,"148937",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
255,"149240",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
256,"150407",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
257,"150666",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
258,"150667",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
259,"151833",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
260,"151970",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
261,"153203",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
262,"153414",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
263,"153852",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
264,"154407",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
265,"154567",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
266,"154619",0,0,0,0,0,0,0,0,0,0,0.100284702540682,0
