"feature_id","rank_trt","iod_local_amplitude_trt","cv2_local_amplitude_trt","window_left_trt","window_right_trt","window_n_trt","rank_ctrl","iod_local_amplitude_ctrl","cv2_local_amplitude_ctrl","window_left_ctrl","window_right_ctrl","window_n_ctrl","combined_rank","composite_iod_amplitude","composite_cv2_amplitude","regime_difference","local_window_left_rank","local_window_right_rank","local_window_n"
"17082",15421,0.0970756357821756,0.62045506288996,15345,15497,153,18464,0.238881768964347,0.581420026348496,18388,18540,153,16942,0.335957404746523,1.20187508923846,-0.865917684491933,15345,18540,153
"254257",16923,0.424959054158535,0.867410585982725,16847,16999,153,16961,0.152439651028544,1.07467457355233,16885,17037,153,16942,0.577398705187079,1.94208515953505,-1.36468645434798,16847,17037,153
"510008",29612,0.0408612691871895,0.275095734570641,29536,29688,153,4271,0.122065308067249,0.194861839467194,4195,4347,153,16942,0.162926577254439,0.469957574037835,-0.307030996783396,4195,29688,153
"262450",24622,0.203675494463823,0.223583372134044,24546,24698,153,9264,0.0654588553588837,0.266326306344126,9188,9340,153,16943,0.269134349822707,0.48990967847817,-0.220775328655463,9188,24698,153
"484821",24901,0.152206530827243,0.271327600359655,24825,24977,153,8985,0.248170982173178,0.455537405825453,8909,9061,153,16943,0.400377513000421,0.726865006185108,-0.326487493184686,8909,24977,153
"565910",29398,0.196310811443254,0.132793228611263,29322,29474,153,4488,0.216238574925228,0.649691757498658,4412,4564,153,16943,0.412549386368482,0.782484986109921,-0.369935599741439,4412,29474,153
"157864",17240,0.103490826786583,0.111738482122746,17164,17316,153,16649,0.0703250275373648,0.29711199720623,16573,16725,153,16944,0.173815854323948,0.408850479328976,-0.235034625005028,16573,17316,153
"212453",8365,0.158280517516687,0.330729443900054,8289,8441,153,25522,0.21606476206216,0.63927226443775,25446,25598,153,16944,0.374345279578847,0.970001708337804,-0.595656428758957,8289,25598,153
"389289",29139,0.204179115200532,0.627305736998096,29063,29215,153,4749,0.368982280342607,0.242387958569452,4673,4825,153,16944,0.573161395543138,0.869693695567548,-0.29653230002441,4673,29215,153
"59151",17668,0.123639144785557,0.418839580292115,17592,17744,153,16220,0.185205478977878,0.952892148285173,16144,16296,153,16944,0.308844623763434,1.37173172857729,-1.06288710481385,16144,17744,153
"92730",16397,0.131340370039652,1.03222886478761,16321,16473,153,17490,0.0807489171493216,0.237903770408593,17414,17566,153,16944,0.212089287188974,1.27013263519621,-1.05804334800723,16321,17566,153
"468811",21830,0.127104763305397,0.122403916509938,21754,21906,153,12060,0.0785610900638858,0.421653553727083,11984,12136,153,16945,0.205665853369283,0.544057470237021,-0.338391616867739,11984,21906,153
"298878",16853,0.0881652123516687,0.268428163144563,16777,16929,153,17040,9.99200722162641e-16,2.66453525910038e-15,16964,17116,153,16946,0.0881652123516697,0.268428163144566,-0.180262950792896,16777,17116,153
"421185",16007,0.236419061839115,0.329852105300233,15931,16083,153,17886,0.368252730069798,0.818770575657254,17810,17962,153,16946,0.604671791908913,1.14862268095749,-0.543950889048574,15931,17962,153
"469948",26230,0.158466531385784,0.333254744764417,26154,26306,153,7662,0.20097779498974,0.515767581874996,7586,7738,153,16946,0.359444326375524,0.849022326639414,-0.48957800026389,7586,26306,153
"414425",10446,0.0950152997756959,0.162585632908304,10370,10522,153,23448,0.0692977119501847,0.776017065758424,23372,23524,153,16947,0.164313011725881,0.938602698666728,-0.774289686940847,10370,23524,153
"184588",23552,0.192239530613733,1.32379136356758,23476,23628,153,10345,0.128439507825533,0.131554919265909,10269,10421,153,16948,0.320679038439266,1.45534628283349,-1.13466724439422,10269,23628,153
"147982",25613,0.149209696646722,1.19407001766376,25537,25689,153,8288,0.20813101616659,0.292459325735763,8212,8364,153,16950,0.357340712813311,1.48652934339952,-1.12918863058621,8212,25689,153
"218861",12586,0.15193470340455,0.274794104101602,12510,12662,153,21315,0.177028010486538,0.425163708569016,21239,21391,153,16950,0.328962713891087,0.699957812670618,-0.370995098779531,12510,21391,153
"337341",12120,0.117040902026929,0.328933205186331,12044,12196,153,21780,0.213128409843193,0.865842890634667,21704,21856,153,16950,0.330169311870122,1.194776095821,-0.864606783950876,12044,21856,153
"265445",20754,0.20229688874133,0.723704654636094,20678,20830,153,13151,0.209738629317144,0.982037923415191,13075,13227,153,16952,0.412035518058474,1.70574257805129,-1.29370705999281,13075,20830,153
"373468",30325,0.239561253154534,0.326488230035466,30249,30401,153,3581,0.0968340530671412,0.234915002656635,3505,3657,153,16953,0.336395306221675,0.561403232692101,-0.225007926470425,3505,30401,153
"119165",21420,0.116561183476733,1.03058165661059,21344,21496,153,12489,0.334429838170763,0.980813627786119,12413,12565,153,16954,0.450991021647496,2.01139528439671,-1.56040426274922,12413,21496,153
"29964",8742,0.0327010174678435,0.154560821496489,8666,8818,153,25165,0.383965843706392,0.546595702791819,25089,25241,153,16954,0.416666861174235,0.701156524288308,-0.284489663114073,8666,25241,153
"350156",21477,0.166789544677158,0.828133048142604,21401,21553,153,12434,0.284651704743737,0.976141000515781,12358,12510,153,16956,0.451441249420895,1.80427404865839,-1.35283279923749,12358,21553,153
"26548",20307,0.171073167570285,0.20609796061035,20231,20383,153,13608,0.166829250592855,0.267230098455912,13532,13684,153,16958,0.337902418163139,0.473328059066262,-0.135425640903122,13532,20383,153
"439602",25089,0.211516350922466,1.09522143000504,25013,25165,153,8827,0.202731912268064,0.461141182473511,8751,8903,153,16958,0.41424826319053,1.55636261247855,-1.14211434928802,8751,25165,153
"334168",22844,0.260655474280156,0.612919432596755,22768,22920,153,11075,0.21824245605967,0.697828217875212,10999,11151,153,16960,0.478897930339826,1.31074765047197,-0.831849720132141,10999,22920,153
"503330",9694,0.221782649241504,0.661004071793286,9618,9770,153,24227,0.0952673474494077,0.455953299533576,24151,24303,153,16960,0.317049996690912,1.11695737132686,-0.79990737463595,9618,24303,153
"570684",25124,0.0934904200476012,0.974643030029256,25048,25200,153,8796,0.102020337282738,0.556668235221878,8720,8872,153,16960,0.195510757330339,1.53131126525113,-1.33580050792079,8720,25200,153
"81677",12210,0.237600480031688,0.619436442269944,12134,12286,153,21709,0.206544340406253,1.13722258084454,21633,21785,153,16960,0.444144820437941,1.75665902311448,-1.31251420267654,12134,21785,153
"30559",20014,0.176681492186617,0.228711438016035,19938,20090,153,13910,0.173022551985923,0.50012441421859,13834,13986,153,16962,0.34970404417254,0.728835852234624,-0.379131808062084,13834,20090,153
"97806",18530,0.253487894755381,0.495740046681021,18454,18606,153,15393,0.0569002495187476,0.163661637559017,15317,15469,153,16962,0.310388144274128,0.659401684240038,-0.34901353996591,15317,18606,153
"497609",28527,0.251233871706063,1.0764301616,28451,28603,153,5399,0.121505682662246,0.589536609826609,5323,5475,153,16963,0.372739554368309,1.66596677142661,-1.2932272170583,5323,28603,153
"398220",23152,0.28299046486768,1.18783832617555,23076,23228,153,10777,0.271308446826879,0.260672183037968,10701,10853,153,16964,0.554298911694559,1.44851050921352,-0.894211597518961,10701,23228,153
"435522",6895,0.179650362452776,0.532178152818233,6819,6971,153,27034,0.0579607661566115,0.264938532724045,26958,27110,153,16964,0.237611128609387,0.797116685542278,-0.559505556932891,6819,27110,153
"319427",8749,0.0425472168788019,0.292459620846785,8673,8825,153,25182,0.1379848050492,0.238179682084592,25106,25258,153,16966,0.180532021928002,0.530639302931377,-0.350107281003375,8673,25258,153
"374069",23132,0.29314694511686,1.11457475425414,23056,23208,153,10799,0.119508684656466,0.204787026639679,10723,10875,153,16966,0.412655629773326,1.31936178089381,-0.906706151120488,10723,23208,153
"152783",13436,0.151445311115822,0.538641200982966,13360,13512,153,20499,0.0638677392998943,0.498178996727802,20423,20575,153,16968,0.215313050415716,1.03682019771077,-0.821507147295051,13360,20575,153
"230749",25230,0.0855577702604933,0.469498147140257,25154,25306,153,8707,0.133818321533909,0.513040712947259,8631,8783,153,16968,0.219376091794402,0.982538860087516,-0.763162768293114,8631,25306,153
"178156",27432,0.152697658806574,0.531162921804935,27356,27508,153,6506,0.0956745055882493,0.292819103502552,6430,6582,153,16969,0.248372164394823,0.823982025307487,-0.575609860912664,6430,27508,153
"109830",11504,0.119491708945134,0.292319426080212,11428,11580,153,22435,0.24188342209527,1.20431772546726,22359,22511,153,16970,0.361375131040404,1.49663715154747,-1.13526202050707,11428,22511,153
"280496",3656,0.0333320282807108,0.156748467445141,3580,3732,153,30284,0.103677941948519,0.159167787742263,30208,30360,153,16970,0.137009970229229,0.315916255187403,-0.178906284958174,3580,30360,153
"302223",28858,0.203272658895003,0.364105840155389,28782,28934,153,5086,0.262845629797084,0.216190746927168,5010,5162,153,16972,0.466118288692087,0.580296587082557,-0.11417829839047,5010,28934,153
"339758",19143,0.356375860697881,1.01117564030574,19067,19219,153,14802,0.104459082900576,0.138408309285296,14726,14878,153,16972,0.460834943598456,1.14958394959103,-0.688749005992577,14726,19219,153
"426432",24474,0.286947807544493,1.09258100399165,24398,24550,153,9470,0.0344050765052089,0.772274476075836,9394,9546,153,16972,0.321352884049702,1.86485548006749,-1.54350259601779,9394,24550,153
"427815",15255,0.207268071551425,0.327393631787572,15179,15331,153,18688,0.171024911949644,0.611658440204337,18612,18764,153,16972,0.378292983501069,0.93905207199191,-0.56075908849084,15179,18764,153
"521683",28245,0.0475190332217608,0.55123293667566,28169,28321,153,5699,0.158386075141607,0.234304807745502,5623,5775,153,16972,0.205905108363368,0.785537744421163,-0.579632636057795,5623,28321,153
"264155",26564,0.146324974513846,0.508193121524528,26488,26640,153,7382,0.174953275807638,0.186650464824197,7306,7458,153,16973,0.321278250321484,0.694843586348725,-0.373565336027241,7306,26640,153
"161856",7537,0.14949152570199,0.0877339139649962,7461,7613,153,26412,0.214182215771871,0.472328600822948,26336,26488,153,16974,0.36367374147386,0.560062514787944,-0.196388773314084,7461,26488,153
"31074",7005,0.437919266623794,0.260090258263517,6929,7081,153,26942,0.112214337859768,0.165282685426064,26866,27018,153,16974,0.550133604483563,0.425372943689581,0.124760660793982,6929,27018,153
"415759",20042,0.100462618174788,0.0595820706002996,19966,20118,153,13907,0.159302236686926,0.533052527811378,13831,13983,153,16974,0.259764854861714,0.592634598411678,-0.332869743549963,13831,20118,153
"444905",22332,0.187534095865431,1.07385662777233,22256,22408,153,11625,0.132524416520027,0.59767789504258,11549,11701,153,16978,0.320058512385458,1.67153452281491,-1.35147601042945,11549,22408,153
"351802",13508,0.16521414964518,0.20784583735076,13432,13584,153,20450,0.137504566067946,0.284028492169455,20374,20526,153,16979,0.302718715713127,0.491874329520215,-0.189155613807088,13432,20526,153
"530654",21223,0.0916023216414033,0.246479974215617,21147,21299,153,12735,0.251352067003609,0.605895806336775,12659,12811,153,16979,0.342954388645012,0.852375780552393,-0.509421391907381,12659,21299,153
"256615",27766,0.102691110063461,0.265134673827561,27690,27842,153,6195,0.0928490385813348,0.179575348840444,6119,6271,153,16980,0.195540148644795,0.444710022668005,-0.24916987402321,6119,27842,153
"369424",26976,0.223050420172513,0.372866028134013,26900,27052,153,6985,2.22044604925031e-16,3.10862446895044e-15,6909,7061,153,16980,0.223050420172513,0.372866028134016,-0.149815607961503,6909,27052,153
"496048",6719,0.286394448012288,0.364551524289709,6643,6795,153,27241,0.317158571255277,1.15662241284736,27165,27317,153,16980,0.603553019267565,1.52117393713706,-0.917620917869499,6643,27317,153
"221061",13032,0.0400833959320153,0.14544359879801,12956,13108,153,20933,0.233645524625899,1.11992538871709,20857,21009,153,16982,0.273728920557915,1.2653689875151,-0.991640066957189,12956,21009,153
"321574",9284,0.147262983467954,0.141424721272415,9208,9360,153,24681,0.250849465126521,0.332249980925553,24605,24757,153,16982,0.398112448594475,0.473674702197968,-0.0755622536034934,9208,24757,153
"470644",9354,0.154678264676477,0.109892462714924,9278,9430,153,24611,0.146964244384435,0.336655312090443,24535,24687,153,16982,0.301642509060912,0.446547774805367,-0.144905265744455,9278,24687,153
"294149",11163,0.0514359177495578,0.240679476817604,11087,11239,153,22803,0.106388724874705,0.601511068462742,22727,22879,153,16983,0.157824642624263,0.842190545280346,-0.684365902656083,11087,22879,153
"251538",11833,0.125866878734087,0.300449208065402,11757,11909,153,22134,0.0913782368993452,1.08677756256657,22058,22210,153,16984,0.217245115633432,1.38722677063197,-1.16998165499854,11757,22210,153
"34901",26415,0.130658660840709,0.433807856170461,26339,26491,153,7552,0.125523010718098,0.372555794499931,7476,7628,153,16984,0.256181671558807,0.806363650670392,-0.550181979111585,7476,26491,153
"510190",16135,0.0908394863254216,0.0981694683946444,16059,16211,153,17832,0.203081310228299,0.453999647346791,17756,17908,153,16984,0.293920796553721,0.552169115741435,-0.258248319187715,16059,17908,153
"175584",28495,0.118117274738324,0.761211354401894,28419,28571,153,5475,0.11436303910159,0.59018141211709,5399,5551,153,16985,0.232480313839915,1.35139276651898,-1.11891245267907,5399,28571,153
"355333",4264,0.113702615344664,0.382587242929731,4188,4340,153,29707,0.189716810476966,0.842843533901032,29631,29783,153,16986,0.30341942582163,1.22543077683076,-0.922011351009132,4188,29783,153
"468337",5072,0.0713310883002123,0.255848674634763,4996,5148,153,28899,0.0768726531168795,0.362335105775855,28823,28975,153,16986,0.148203741417092,0.618183780410618,-0.469980038993526,4996,28975,153
"542201",7350,0.056561541310657,0.201168158710061,7274,7426,153,26623,0.0707289396450506,0.352508577081608,26547,26699,153,16986,0.127290480955708,0.553676735791669,-0.426386254835961,7274,26699,153
"86140",16591,0.184296266539604,0.90878797910409,16515,16667,153,17380,0.126473557036661,0.1273451631846,17304,17456,153,16986,0.310769823576265,1.03613314228869,-0.725363318712425,16515,17456,153
"254647",27212,0.156441418686882,0.470593718273449,27136,27288,153,6762,0.197039366270474,0.611148575349944,6686,6838,153,16987,0.353480784957355,1.08174229362339,-0.728261508666037,6686,27288,153
"223523",16118,0.214832832687534,0.340261220466346,16042,16194,153,17857,0.191291054841713,0.38613822235493,17781,17933,153,16988,0.406123887529247,0.726399442821275,-0.320275555292028,16042,17933,153
"566542",11297,0.243929290212691,0.193616930249846,11221,11373,153,22678,0.12080257771413,0.480539158736065,22602,22754,153,16988,0.364731867926821,0.67415608898591,-0.309424221059089,11221,22754,153
"108964",22674,0.0881018588625011,0.419269120546232,22598,22750,153,11306,0.132744847040158,0.273556512460345,11230,11382,153,16990,0.220846705902659,0.692825633006578,-0.471978927103919,11230,22750,153
"232041",3983,0.211936988926027,0.0653710994156427,3907,4059,153,30000,0.0439261682950018,0.231883001382812,29924,30076,153,16992,0.255863157221029,0.297254100798455,-0.0413909435774258,3907,30076,153
"241916",16568,0.103109920832139,0.974146771339292,16492,16644,153,17416,0.0946571185995708,0.371942487399792,17340,17492,153,16992,0.19776703943171,1.34608925873908,-1.14832221930737,16492,17492,153
"162941",27332,0.182768403537921,0.675279156013858,27256,27408,153,6654,0.145181128242257,0.130657018213242,6578,6730,153,16993,0.327949531780177,0.805936174227099,-0.477986642446922,6578,27408,153
"121952",25259,0.12175060500158,0.324303151166532,25183,25335,153,8728,0.105727718691924,0.469748660165351,8652,8804,153,16994,0.227478323693504,0.794051811331883,-0.566573487638379,8652,25335,153
"23735",17095,0.148605496156961,0.389071030076593,17019,17171,153,16892,0.33237854084291,1.07993360696128,16816,16968,153,16994,0.480984036999871,1.46900463703787,-0.988020600037999,16816,17171,153
"76251",6493,0.197721267546513,0.530008238914888,6417,6569,153,27494,0.218519723799545,0.522388077864889,27418,27570,153,16994,0.416240991346058,1.05239631677978,-0.63615532543372,6417,27570,153
"161418",25171,0.260453702492669,1.09338677494088,25095,25247,153,8819,0.141103965505408,0.453806974663166,8743,8895,153,16995,0.401557667998077,1.54719374960405,-1.14563608160597,8743,25247,153
"165457",20216,0.295827477850253,1.01256791735068,20140,20292,153,13774,0.140549369098153,0.267464222328272,13698,13850,153,16995,0.436376846948406,1.28003213967895,-0.843655292730546,13698,20292,153
"23065",14295,0.0814832159740035,0.358903292653849,14219,14371,153,19695,0.0888203146023443,0.1546331216814,19619,19771,153,16995,0.170303530576348,0.513536414335249,-0.343232883758901,14219,19771,153
"334609",17069,0.12570826796582,0.350768546937616,16993,17145,153,16921,0.115704238560284,1.13291859798483,16845,16997,153,16995,0.241412506526103,1.48368714492244,-1.24227463839634,16845,17145,153
"213004",24284,0.0882596554729389,0.199233144361642,24208,24360,153,9708,0.0890143992946832,0.139613418228691,9632,9784,153,16996,0.177274054767622,0.338846562590334,-0.161572507822711,9632,24360,153
"223697",12598,0.115445412076951,0.147531853202963,12522,12674,153,21399,0.295027921063593,0.469079975708155,21323,21475,153,16998,0.410473333140544,0.616611828911118,-0.206138495770574,12522,21475,153
"4595",16409,0.114631500524411,1.08127648488153,16333,16485,153,17588,0.198801234808343,0.155801284876361,17512,17664,153,16998,0.313432735332754,1.23707776975789,-0.923645034425135,16333,17664,153
"118745",30398,0.122974864890239,0.278357766937916,30322,30474,153,3601,0.101894369032379,0.119851815223228,3525,3677,153,17000,0.224869233922618,0.398209582161144,-0.173340348238526,3525,30474,153
"281077",23398,0.254033440396597,0.39179377011169,23322,23474,153,10601,0.110897014965303,0.268670711579034,10525,10677,153,17000,0.3649304553619,0.660464481690724,-0.295534026328824,10525,23474,153
"310465",17480,0.214022421569098,0.558565047045704,17404,17556,153,16525,0.14057309060081,0.328475522590452,16449,16601,153,17002,0.354595512169908,0.887040569636156,-0.532445057466248,16449,17556,153
"392209",10199,0.185573882423341,0.446707244147547,10123,10275,153,23804,0.196928708530322,0.241170195877203,23728,23880,153,17002,0.382502590953663,0.687877440024749,-0.305374849071086,10123,23880,153
"490266",6322,0.0977193670914858,0.565497890422193,6246,6398,153,27682,0.0696299816736428,0.260412562987767,27606,27758,153,17002,0.167349348765129,0.825910453409961,-0.658561104644832,6246,27758,153
"236932",10716,0.0795569173642434,0.168220921739703,10640,10792,153,23290,0.0920014752236966,0.611300260581629,23214,23366,153,17003,0.17155839258794,0.779521182321332,-0.607962789733392,10640,23366,153
"403160",23657,4.44089209850063e-16,1.66533453693773e-15,23581,23733,153,10349,0.123794313512917,0.294328827185382,10273,10425,153,17003,0.123794313512918,0.294328827185383,-0.170534513672466,10273,23733,153
"86935",8588,0.229206485400937,0.125907255278435,8512,8664,153,25426,0.154364437745244,0.227558733272417,25350,25502,153,17007,0.383570923146181,0.353465988550852,0.0301049345953288,8512,25502,153
"241223",18989,0.0603649005497573,0.233332110306947,18913,19065,153,15028,0.112390435546331,0.209898898581741,14952,15104,153,17008,0.172755336096088,0.443231008888688,-0.2704756727926,14952,19065,153
"546181",17374,0.0798037614149507,0.106787460841588,17298,17450,153,16643,0.139534743764671,0.326746507947973,16567,16719,153,17008,0.219338505179621,0.433533968789561,-0.21419546360994,16567,17450,153
"19391",25480,0.16883714213327,1.06536256510299,25404,25556,153,8540,0.0877963331950014,0.096326462822617,8464,8616,153,17010,0.256633475328272,1.1616890279256,-0.905055552597332,8464,25556,153
"20793",8567,0.0898025861388305,0.119033671850048,8491,8643,153,25454,0.19708234416612,1.07611198362429,25378,25530,153,17010,0.28688493030495,1.19514565547433,-0.908260725169384,8491,25530,153
"215708",8234,0.226085807265918,0.390698680457717,8158,8310,153,25786,0.0674902722385013,0.411823415895924,25710,25862,153,17010,0.293576079504419,0.802522096353641,-0.508946016849222,8158,25862,153
"470610",9575,0.136207284493139,0.813211516549927,9499,9651,153,24447,0.321385043367627,0.979723576612741,24371,24523,153,17011,0.457592327860766,1.79293509316267,-1.3353427653019,9499,24523,153
"77824",15894,0.081747063104558,0.376557561306981,15818,15970,153,18128,0.180381243175361,0.601912699756213,18052,18204,153,17011,0.262128306279919,0.978470261063194,-0.716341954783275,15818,18204,153
"396866",13802,0.132802486696164,0.555208190227859,13726,13878,153,20225,0.131068057882658,0.234065811964683,20149,20301,153,17014,0.263870544578822,0.789274002192542,-0.52540345761372,13726,20301,153
"496616",8119,0.0584312793180288,0.24197265827388,8043,8195,153,25910,0.289470045885537,0.492996947956271,25834,25986,153,17014,0.347901325203566,0.734969606230152,-0.387068281026586,8043,25986,153
"497438",6726,0.275364168919623,0.381576014384336,6650,6802,153,27303,0.108122240824741,0.568600925267674,27227,27379,153,17014,0.383486409744364,0.95017693965201,-0.566690529907646,6650,27379,153
"315514",5153,0.0567345404223261,0.553710843203589,5077,5229,153,28877,0.119947144441539,0.193418617156567,28801,28953,153,17015,0.176681684863865,0.747129460360156,-0.570447775496291,5077,28953,153
"395522",23914,0.229267375133531,0.91566130258434,23838,23990,153,10116,0.153187888325192,0.399856169944542,10040,10192,153,17015,0.382455263458723,1.31551747252888,-0.933062209070158,10040,23990,153
"246102",6803,0.109130883261287,0.101567627840268,6727,6879,153,27230,0.164358810827252,0.61573719145963,27154,27306,153,17016,0.273489694088539,0.717304819299898,-0.443815125211358,6727,27306,153
"432028",22080,0.088255298374861,0.443655966228107,22004,22156,153,11952,0.0700219390564598,0.208878766658017,11876,12028,153,17016,0.158277237431321,0.652534732886124,-0.494257495454804,11876,22156,153
"440670",30434,0.247009712644285,0.242773440722885,30358,30510,153,3597,0.123694788242574,0.169142973172711,3521,3673,153,17016,0.370704500886859,0.411916413895597,-0.0412119130087376,3521,30510,153
"497786",3832,0.0555318802144029,0.420644454250578,3756,3908,153,30199,0.177204677787813,0.981852410099236,30123,30275,153,17016,0.232736558002216,1.40249686434981,-1.1697603063476,3756,30275,153
"549055",7334,0.0675687964921963,0.270531658009418,7258,7410,153,26699,0.141413639597886,0.559514195236261,26623,26775,153,17016,0.208982436090082,0.830045853245679,-0.621063417155597,7258,26775,153
"317415",20459,0.0580769898406288,0.152785793601652,20383,20535,153,13577,0.118706031320471,0.0763866038923879,13501,13653,153,17018,0.1767830211611,0.22917239749404,-0.0523893763329397,13501,20535,153
"55294",10994,0.243664683897805,0.085748087221873,10918,11070,153,23044,0.150308458730933,0.491694221664602,22968,23120,153,17019,0.393973142628738,0.577442308886475,-0.183469166257737,10918,23120,153
"263939",15030,0.142790647461879,0.299737099503545,14954,15106,153,19011,0.286776862165425,0.503562844009139,18935,19087,153,17020,0.429567509627304,0.803299943512684,-0.37373243388538,14954,19087,153
"289751",3990,0.23772905493388,0.144116488256259,3914,4066,153,30051,0.0561620613621017,0.374616933069774,29975,30127,153,17020,0.293891116295981,0.518733421326033,-0.224842305030052,3914,30127,153
"378447",5625,0.160093314159894,0.294748841861292,5549,5701,153,28416,0.174095147478511,0.321939462934097,28340,28492,153,17020,0.334188461638405,0.616688304795389,-0.282499843156984,5549,28492,153
"398036",22095,0.12097150867703,0.794169164277264,22019,22171,153,11946,0.0746005479013547,0.273244339739904,11870,12022,153,17020,0.195572056578385,1.06741350401717,-0.871841447438783,11870,22171,153
"563282",13209,0.219651269129827,0.383236545167165,13133,13285,153,20831,0.378002694778843,0.88996397810115,20755,20907,153,17020,0.59765396390867,1.27320052326832,-0.675546559359645,13133,20907,153
"159506",14907,0.112425290255487,0.563892974809278,14831,14983,153,19137,0.110138952280977,0.641335575084668,19061,19213,153,17022,0.222564242536464,1.20522854989395,-0.982664307357481,14831,19213,153
"352639",26570,0.125277593746432,0.235363377578324,26494,26646,153,7473,0.220150439356075,0.229314636830622,7397,7549,153,17022,0.345428033102507,0.464678014408946,-0.119249981306439,7397,26646,153
"450071",12851,0.173284627824614,0.385173459108046,12775,12927,153,21193,0.167526410150458,0.598969992803177,21117,21269,153,17022,0.340811037975072,0.984143451911223,-0.64333241393615,12775,21269,153
"470167",19981,0.24211499527155,0.251486667082645,19905,20057,153,14065,0.235083327890607,0.951680236496031,13989,14141,153,17023,0.477198323162156,1.20316690357868,-0.72596858041652,13989,20057,153
"222360",20069,0.258438282005955,0.914098576642573,19993,20145,153,13979,0.161399748016265,0.935759148818761,13903,14055,153,17024,0.41983803002222,1.84985772546133,-1.43001969543911,13903,20145,153
"278519",18290,0.364395791562856,0.877239605411887,18214,18366,153,15757,0.115469930029576,0.35033947093325,15681,15833,153,17024,0.479865721592432,1.22757907634514,-0.747713354752705,15681,18366,153
"62392",17448,0.153423668045434,0.0721623785357224,17372,17524,153,16600,0.125237706502958,0.105331361541175,16524,16676,153,17024,0.278661374548392,0.177493740076898,0.101167634471494,16524,17524,153
"83450",4187,0.136539601429831,0.20554225408705,4111,4263,153,29863,0.1036298222607,0.174453086474387,29787,29939,153,17025,0.240169423690531,0.379995340561436,-0.139825916870905,4111,29939,153
"194926",12138,0.117697455614689,0.339121848694049,12062,12214,153,21914,0.0622026577012633,0.324237199922209,21838,21990,153,17026,0.179900113315952,0.663359048616257,-0.483458935300305,12062,21990,153
"394431",6185,0.213089378376026,0.257325914863031,6109,6261,153,27868,0.169770725813578,0.539308156468906,27792,27944,153,17026,0.382860104189604,0.796634071331937,-0.413773967142333,6109,27944,153
"445758",20610,0.262808704079362,0.46807289760909,20534,20686,153,13441,0.105968950896568,0.218258833716391,13365,13517,153,17026,0.368777654975929,0.686331731325481,-0.317554076349552,13365,20686,153
"579164",23422,0.176794604929455,0.395472862459428,23346,23498,153,10631,0.157249451731332,0.568384853191674,10555,10707,153,17026,0.334044056660787,0.963857715651102,-0.629813658990315,10555,23498,153
"80919",19150,0.20111591235036,0.800790905137546,19074,19226,153,14902,0.148976977903658,0.287542901962297,14826,14978,153,17026,0.350092890254018,1.08833380709984,-0.738240916845825,14826,19226,153
"260137",16760,0.133549496924388,0.167481280506763,16684,16836,153,17296,0.188148934248602,0.29233184226905,17220,17372,153,17028,0.32169843117299,0.459813122775813,-0.138114691602823,16684,17372,153
"41215",7054,0.3449131337984,0.469790230621584,6978,7130,153,27003,0.168415494787041,0.192215924096672,26927,27079,153,17028,0.513328628585441,0.662006154718256,-0.148677526132815,6978,27079,153
"481963",13758,0.0804479926300701,0.587067202781327,13682,13834,153,20298,0.318266643706011,1.02679073158652,20222,20374,153,17028,0.398714636336081,1.61385793436784,-1.21514329803176,13682,20374,153
"80204",5522,0.165699495872104,0.205959917017026,5446,5598,153,28534,0.10324662183848,0.13072609079336,28458,28610,153,17028,0.268946117710584,0.336686007810385,-0.0677398900998014,5446,28610,153
"457305",12432,0.217755962657975,0.637141460494604,12356,12508,153,21626,0.21129999441473,1.1673755562515,21550,21702,153,17029,0.429055957072705,1.8045170167461,-1.3754610596734,12356,21702,153
"88121",10962,0.200854322567466,0.235123344937165,10886,11038,153,23096,0.0630926360129251,0.350465443943392,23020,23172,153,17029,0.263946958580391,0.585588788880557,-0.321641830300166,10886,23172,153
"404887",10976,0.216681830468588,0.258840795780998,10900,11052,153,23085,0.134362609923528,0.2907797093103,23009,23161,153,17030,0.351044440392116,0.549620505091298,-0.198576064699182,10900,23161,153
"449039",7139,0.268467238558515,0.404352804587688,7063,7215,153,26921,0.124754955562821,0.416371512808837,26845,26997,153,17030,0.393222194121336,0.820724317396525,-0.42750212327519,7063,26997,153
"379296",18349,0.24873092994676,0.137157998629846,18273,18425,153,15713,0.0984474316519481,0.453840050088274,15637,15789,153,17031,0.347178361598708,0.59099804871812,-0.243819687119412,15637,18425,153
"81260",24081,0.154172757029301,0.311261005495908,24005,24157,153,9984,0.0778370387270115,0.116123148152838,9908,10060,153,17032,0.232009795756312,0.427384153648745,-0.195374357892433,9908,24157,153
"405732",14653,0.232647298103984,0.624710856893216,14577,14729,153,19416,0.287652048864402,1.13608815241605,19340,19492,153,17034,0.520299346968386,1.76079900930927,-1.24049966234088,14577,19492,153
"458950",3451,0.23079104356475,0.358414830057882,3375,3527,153,30617,0.0828761915608993,0.363077679076014,30541,30693,153,17034,0.313667235125649,0.721492509133896,-0.407825274008246,3375,30693,153
"415663",13332,0.280902948989024,0.162732070675702,13256,13408,153,20738,0.140876782304986,0.426122269098414,20662,20814,153,17035,0.421779731294009,0.588854339774116,-0.167074608480107,13256,20814,153
"76399",15638,0.205460115837923,0.167169635329628,15562,15714,153,18432,0.225725932599744,0.474131085560657,18356,18508,153,17035,0.431186048437667,0.641300720890285,-0.210114672452619,15562,18508,153
