"feature_id","gene_symbol","ctrl_abs_loading","trt_abs_loading","ctrl_rank","trt_rank","mu_ctrl","mu_trt","var_ctrl","var_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt"
"303878","Extl2",0.00719097240764497,0.00221658781648921,25600,10815,140.2,118.4,25461.7,1579.8,140.2,118.4,25321.5,1461.4,180.609843081312,12.3429054054054
"303886","Vcam1",0,0,585,805,0,0,0,0,0,0,0,0,NA,NA
"303910","Dbt",0.00480577858944864,0.00311671704348705,18525,14123,10.8,13.2,34.7,73.2,10.8,13.2,23.9,60,2.21296296296296,4.54545454545455
"303918","Sass6",0.0114784392621309,0.00565732651639735,30776,22394,5.4,3.2,30.8,3.7,5.4,3.2,25.4,0.5,4.7037037037037,0.15625
"303926","-",0.00556020146689206,0.00356969208471375,21439,15565,23,13.2,274.5,38.2,23,13.2,251.5,25,10.9347826086957,1.89393939393939
"303931","Frrs1",0.00740565553196471,0.00811055801070653,26044,26827,75.4,85.4,5098.3,9907.3,75.4,85.4,5022.9,9821.9,66.6167108753316,115.010538641686
"303989","Plppr5",0.00478061585950915,0.00973874626469542,18383,28843,1.2,2.6,7.2,5.8,1.2,2.6,6,3.2,5,1.23076923076923
"303991","Plppr5",0.0108070205946978,0.0121301298806854,30338,30664,3.4,3.4,24.8,22.8,3.4,3.4,21.4,19.4,6.29411764705882,5.70588235294118
"303995","Plppr5",0.00441476602655604,0.00190902977432441,16818,9397,36.4,31.6,259.3,149.3,36.4,31.6,222.9,117.7,6.12362637362637,3.7246835443038
"304088","LOC120100931",0.00425456314305364,4.84422560539502e-05,15952,2200,9,2.4,29.5,15.3,9,2.4,20.5,12.9,2.27777777777778,5.375
"304139","LOC120100932",0.00310278437101761,0.000505436877289537,10018,3900,9.2,12.6,22.7,23.3,9.2,12.6,13.5,10.7,1.46739130434783,0.849206349206349
"304188","Dpyd",0.00214386713332913,0.00219055575033239,6655,10605,3.2,1.4,4.7,3.8,3.2,1.4,1.5,2.4,0.46875,1.71428571428571
"304314","-",0.00297618834108586,0.00938628746006789,9376,28472,1.2,2.2,2.7,4.7,1.2,2.2,1.5,2.5,1.25,1.13636363636364
"304317","LOC108350096",0.000264539786435189,0.00352029885483044,1828,15381,0.8,1.6,3.2,5.3,0.8,1.6,2.4,3.7,3,2.3125
"304320","-",0.00512848227730393,0.00122499440223955,19883,6612,1.6,9.8,5.3,105.7,1.6,9.8,3.7,95.9,2.3125,9.78571428571428
"304332","-",0.00384666762839523,0.00848852567733985,13902,27401,2,3.4,7.5,20.3,2,3.4,5.5,16.9,2.75,4.97058823529412
"304343","-",0.00440190608963921,0.00454141491645112,16661,19080,1,6,5,12.5,1,6,4,6.5,4,1.08333333333333
"304364","Tlcd4",0.00120045449238233,0.00500742915587302,4156,20476,62.2,64,683.7,2250,62.2,64,621.5,2186,9.991961414791,34.15625
"304381","Alg14",0.00467789919635191,0.00430234479327486,17861,18561,23.8,9,303.7,15.5,23.8,9,279.9,6.5,11.7605042016807,0.722222222222222
"304390","LOC120100935",0.000294507581604037,0.00900009155447741,1949,28033,1,1.6,5,4.8,1,1.6,4,3.2,4,2
"304391","LOC120100935",0.00340577945591951,0,11678,806,0.6,0,1.8,0,0.6,0,1.2,0,2,NA
"304411","Cnn3",0.0067448202335926,0.0152118391196787,24641,31535,49.2,41.8,1366.2,680.7,49.2,41.8,1317,638.9,26.7682926829268,15.2846889952153
"304412","Cnn3",0.00432352291858063,0.0047342350175089,16195,19606,4,6.2,10.5,54.2,4,6.2,6.5,48,1.625,7.74193548387097
"304427","F3",0.00379838899316397,0.00136809846041411,13697,7177,33,34,162.5,69.5,33,34,129.5,35.5,3.92424242424242,1.04411764705882
"304463","-",0.0112572019402728,0.00253577388648016,30650,11837,9,3.2,126,3.2,9,3.2,117,0,13,0
"304466","Abca4",0.00417310661692406,0.0129364639335182,15614,31024,7,15.4,33.5,239.8,7,15.4,26.5,224.4,3.78571428571429,14.5714285714286
"304484","Gclm",0.00229469460669169,0.0119116448556599,7067,30550,3.8,5,6.7,34,3.8,5,2.9,29,0.763157894736842,5.8
"304489","-",0.000608211914222497,0.00686670594190848,2768,24921,11.6,24.6,57.3,249.3,11.6,24.6,45.7,224.7,3.93965517241379,9.13414634146342
"304502","Dnttip2",0.00373381144607427,0.00489136287429889,13311,20226,4.2,4.2,16.2,18.2,4.2,4.2,12,14,2.85714285714286,3.33333333333333
"304507","Dnttip2",0.0062650715590569,0.000571698394609233,23493,4139,12.6,11,75.3,16,12.6,11,62.7,5,4.97619047619048,0.454545454545455
"304509","Dnttip2",0.00202680448178481,0.000506130618173568,6305,3903,11.6,9.4,53.8,16.8,11.6,9.4,42.2,7.4,3.63793103448276,0.787234042553192
"304512","-",0.00517017055396817,0.000829678576791464,20026,5130,2.2,1.4,12.2,3.8,2.2,1.4,10,2.4,4.54545454545454,1.71428571428571
"304513","-",0.0052026260995148,0.00688567480836782,20138,24950,36.6,36.6,397.3,645.3,36.6,36.6,360.7,608.7,9.8551912568306,16.6311475409836
"304544","Bcar3",0.00115722350594508,0.00297211419156834,4065,13547,7.6,14,22.3,122,7.6,14,14.7,108,1.93421052631579,7.71428571428571
"304548","-",0.010323233204696,0.009989633290123,29914,29109,15.8,20.6,428.2,490.3,15.8,20.6,412.4,469.7,26.1012658227848,22.8009708737864
"304566","Pde5a",0.00970824241982515,0.00394362764251897,29283,17010,8.2,4.6,57.2,17.8,8.2,4.6,49,13.2,5.97560975609756,2.8695652173913
"304568","-",0.00463855327311303,0.0046149773626923,17709,19286,5,7.6,16,24.8,5,7.6,11,17.2,2.2,2.26315789473684
"304572","LOC691807",0.00343557618510013,0.00699303972191917,11910,25101,14.6,3.2,161.8,31.7,14.6,3.2,147.2,28.5,10.0821917808219,8.90625
"304573","LOC691807",0.0031386038523195,0.00445285283235566,10186,18872,147.6,179,4466.8,6026.5,147.6,179,4319.2,5847.5,29.2628726287263,32.6675977653631
"304623","Sec24d",0.0028763096588603,0.00327629510844499,9012,14597,5.4,1.4,50.3,9.8,5.4,1.4,44.9,8.4,8.31481481481481,6
"304628","Prss12",0.00838192777777106,0.00150239102901119,27586,7793,15.4,9.8,128.8,139.2,15.4,9.8,113.4,129.4,7.36363636363636,13.2040816326531
"304666","Tram1l1",0.0049214419290719,0.00243332990682928,18995,11465,26,22.6,192.5,117.8,26,22.6,166.5,95.2,6.40384615384615,4.21238938053097
"304667","Tram1l1",7.57828545433501e-05,0.00126375465896778,1242,6761,8.2,6.8,3.7,50.7,8.2,6.8,0,43.9,-0.548780487804878,6.45588235294118
"304684","-",0.004080841860234,0.0114460212958487,15210,30289,1.8,3.2,6.2,31.7,1.8,3.2,4.4,28.5,2.44444444444444,8.90625
"304687","-",0.0087472877363084,0.0062498730814358,28106,23627,2,3,7.5,11,2,3,5.5,8,2.75,2.66666666666667
"304691","-",0.00440190608963921,0,16662,807,1,0,5,0,1,0,4,0,4,NA
"304787","-",0.005073735932465,0.00137218588049856,19572,7195,2.6,5.6,8.3,30.8,2.6,5.6,5.7,25.2,2.19230769230769,4.5
"304863","Camk2d",0.0102132398195265,0.000799647285594728,29839,4990,3.6,2.6,14.3,8.3,3.6,2.6,10.7,5.7,2.97222222222222,2.19230769230769
"304900","Camk2d",0.00250359363212226,0.00662299517768954,7691,24522,8.8,4.8,17.7,8.7,8.8,4.8,8.9,3.9,1.01136363636364,0.8125
"304902","Camk2d",0.00362566472843766,0.000989096168128554,12779,5699,52.6,44.2,1022.8,411.2,52.6,44.2,970.2,367,18.4448669201521,8.30316742081448
"304920","Ank2",0.00442945122651663,0.0027575805065555,16869,12744,6.4,8.2,26.3,32.2,6.4,8.2,19.9,24,3.109375,2.92682926829268
"304921","Ank2",0.00254659722625221,0.0122161265325065,7842,30704,6.6,10.8,60.3,92.7,6.6,10.8,53.7,81.9,8.13636363636364,7.58333333333333
"304962","Tifa",0.00354256200646701,0.0143594316170497,12397,31401,7.8,4.8,18.2,43.7,7.8,4.8,10.4,38.9,1.33333333333333,8.10416666666667
"304969","-",0,0.01173089225989,586,30442,0,3.4,0,24.8,0,3.4,0,21.4,NA,6.29411764705882
"304971","-",0.00581128524271575,0.00436668224373755,22216,18681,4.4,4.2,10.3,16.7,4.4,4.2,5.9,12.5,1.34090909090909,2.97619047619048
"304999","-",0.00457548754492337,0.0037135184375458,17452,16370,77.6,38,1639.3,446.5,77.6,38,1561.7,408.5,20.125,10.75
"305063","Elovl6",0.0100085500452351,0.00366995550064671,29618,15890,3.6,1.4,17.3,3.8,3.6,1.4,13.7,2.4,3.80555555555556,1.71428571428571
"305064","Elovl6",0.00243924579752396,0.00474609022295053,7501,19799,3.6,1.6,14.3,5.3,3.6,1.6,10.7,3.7,2.97222222222222,2.3125
"305073","Elovl6",0.000556774779846431,0.00205779902189931,2687,9876,4.6,11.2,3.3,220.7,4.6,11.2,0,209.5,-0.282608695652174,18.7053571428571
"305076","LOC120100941",0.00867713015275733,0.00203541745778237,27991,9790,3.8,10.6,16.7,61.3,3.8,10.6,12.9,50.7,3.39473684210526,4.78301886792453
"305086","Pla2g12a",0.0072347384299695,0.00164264634325734,25671,8299,6.8,6.2,33.7,14.2,6.8,6.2,26.9,8,3.95588235294118,1.29032258064516
"305087","Pla2g12a",0.00468191627174097,0.00402861821684663,17881,17189,3,7,17,8,3,7,14,1,4.66666666666667,0.142857142857143
"305093","Casp6",0.00434538164666918,0.00164728624356483,16339,8316,1,2.8,5,16.7,1,2.8,4,13.9,4,4.96428571428571
"305228","Col25a1",0.00264801165287171,0.00761924452238534,8194,25989,29.2,50.2,243.7,819.7,29.2,50.2,214.5,769.5,7.3458904109589,15.3286852589641
"305241","Etnppl",0.00389380234673446,0.00333803373757207,14088,14836,24.6,12,368.3,14.5,24.6,12,343.7,2.5,13.9715447154472,0.208333333333333
"305266","-",0.000227862169390754,0.00578471941239269,1680,22682,0.6,3,1.8,9.5,0.6,3,1.2,6.5,2,2.16666666666667
"305267","-",0.00245407896404866,0.00399877758671856,7528,17126,32.6,59.8,231.3,1927.7,32.6,59.8,198.7,1867.9,6.09509202453988,31.2357859531773
"305282","Lef1",0.00340577945591951,0,11679,808,0.6,0,1.8,0,0.6,0,1.2,0,2,NA
"305307","Lef1",0.00837665376817067,0.00149211777305244,27578,7721,9,1.8,56.5,2.7,9,1.8,47.5,0.9,5.27777777777778,0.5
"305308","Hadh",0.00302115377603946,0.00231442408313911,9607,11109,6.8,11.2,54.7,82.2,6.8,11.2,47.9,71,7.04411764705882,6.33928571428571
"305311","Sgms2",0,0.00307138508719379,587,13930,0,1.8,0,7.2,0,1.8,0,5.4,NA,3
"305316","-",0.00445468865521231,0.00171275009078838,16963,8553,2,1.8,8,6.2,2,1.8,6,4.4,3,2.44444444444444
"305339","Papss1",0.000413343987009525,0.00286073156492855,2321,13194,41,66.4,134,2253.3,41,66.4,93,2186.9,2.26829268292683,32.9352409638554
"305342","-",6.08192743053726e-06,0.00498625686384783,1121,20429,12,8.4,75.5,60.8,12,8.4,63.5,52.4,5.29166666666667,6.23809523809524
"305367","-",0,0,588,809,0,0,0,0,0,0,0,0,NA,NA
"305452","Ppa2",0.00472994320323937,0.00231430300640848,18117,11108,115.8,64.8,3365.2,335.7,115.8,64.8,3249.4,270.9,28.0604490500864,4.18055555555556
"305454","-",0.00161130828845047,0.00109957727390147,5164,6112,11.8,9.2,9.7,3.7,11.8,9.2,0,0,-0.177966101694915,-0.597826086956522
"305465","-",0.0105090422427432,0.00367969610717743,30102,16278,4.8,5.8,28.7,12.7,4.8,5.8,23.9,6.9,4.97916666666667,1.18965517241379
"305466","-",0.00539803272335892,0.0158119594034072,20891,31593,1.6,7.2,12.8,71.7,1.6,7.2,11.2,64.5,7,8.95833333333333
"305470","-",0.000227862169390754,6.27455424426098e-05,1681,2277,0.6,8,1.8,86,0.6,8,1.2,78,2,9.75
"305487","-",0.0030128659581303,0.00963592220792453,9549,28742,1.4,6.6,3.8,22.3,1.4,6.6,2.4,15.7,1.71428571428571,2.37878787878788
"305516","Cxxc4",0.00309874741083974,0.00641045168279596,9999,23931,18.2,15,99.7,144,18.2,15,81.5,129,4.47802197802198,8.6
"305517","Cxxc4",0.00085802734490815,0.00110855068020667,3329,6142,8.2,8,94.7,17.5,8.2,8,86.5,9.5,10.5487804878049,1.1875
"305551","-",0.00544950805299055,0.0126943622090164,21094,30929,5.8,8.4,15.7,94.8,5.8,8.4,9.9,86.4,1.70689655172414,10.2857142857143
"305571","Tacr3",0.00296838132598068,0.000197968037218045,9336,2768,33,43.2,243.5,224.2,33,43.2,210.5,181,6.37878787878788,4.18981481481481
"305592","Bdh2",0.00309248812316795,0.00456257494531283,9948,19143,11.6,3,76.8,11,11.6,3,65.2,8,5.62068965517241,2.66666666666667
"305597","Slc9b2",0.00317791728652875,0.0029786978815435,10389,13596,1.2,2.2,2.7,10.2,1.2,2.2,1.5,8,1.25,3.63636363636364
"305638","Ube2d3",0.0030358131863276,0.000654085316262913,9683,4473,80.8,39.4,1061.7,108.3,80.8,39.4,980.9,68.9,12.1398514851485,1.74873096446701
"305639","Ube2d3",0.00386212653633497,0.000393316271418936,13970,3495,129.8,90,2615.7,619.5,129.8,90,2485.9,529.5,19.1517719568567,5.88333333333333
"305640","Ube2d3",0.00214362281782367,0.00125160269671154,6654,6716,180,171,3316.5,1769.5,180,171,3136.5,1598.5,17.425,9.34795321637427
"305642","Ube2d3",0.0101557961071098,0.00304031849861822,29774,13787,12,3,156.5,18,12,3,144.5,15,12.0416666666667,5
"305651","Manba",0.00523510736855793,0.00162872092880381,20243,8236,13.8,6.6,75.7,4.3,13.8,6.6,61.9,0,4.48550724637681,-0.348484848484848
"305685","-",0.00698415291661351,0.00035203272410977,25173,3352,5.4,18.2,18.8,280.2,5.4,18.2,13.4,262,2.48148148148148,14.3956043956044
"305690","-",0.00439938345025257,0.00923114229468597,16580,28261,2.4,4,10.8,19.5,2.4,4,8.4,15.5,3.5,3.875
"305793","Ppp3ca",0.00274832617169511,6.35901136905711e-06,8549,1855,0.6,0.8,1.8,3.2,0.6,0.8,1.2,2.4,2,3
"305841","Ppp3ca",0.00486417488382162,0.0125667779695831,18741,30887,25.2,84.6,220.7,15794.8,25.2,84.6,195.5,15710.2,7.75793650793651,185.699763593381
"305842","Ppp3ca",0.00461738930088709,0.00257151803411927,17607,12111,306.2,173.6,29496.2,3760.8,306.2,173.6,29190,3587.2,95.3298497713913,20.6635944700461
"305845","Ppp3ca",0.0037735808097526,0.00485739803693002,13479,20142,31.8,20,163.7,137,31.8,20,131.9,117,4.14779874213836,5.85
"305846","Ppp3ca",0.00515747666550879,0.00407047039559658,19982,17304,1459.6,1275.6,1201589.8,393109.3,1459.6,1275.6,1200130.2,391833.7,822.232255412442,307.175995609909
"305849","Ppp3ca",0.00152699407029557,0.004070482403267,4919,17306,31.6,27,653.8,541.5,31.6,27,622.2,514.5,19.6898734177215,19.0555555555556
"305853","Ppp3ca",0.00152735204244509,0.00804452718084156,4921,26731,69.6,35.8,1126.8,708.2,69.6,35.8,1057.2,672.4,15.1896551724138,18.7821229050279
"305854","Ppp3ca",0.00238236654949536,0.00368694030063232,7331,16298,81.8,162,1763.7,15629.5,81.8,162,1681.9,15467.5,20.5611246943765,95.4783950617284
"305859","Ppp3ca",0.00433058523682669,0.000205250584750025,16232,2799,261,211.4,22899.5,5813.8,261,211.4,22638.5,5602.4,86.7375478927203,26.5014191106906
"305882","Emcn",0.00099607814654822,0,3693,810,2.4,0,12.8,0,2.4,0,10.4,0,4.33333333333333,NA
"305890","Ddit4l",0.00704445440687191,0,25291,811,2.2,0,4.2,0,2.2,0,2,0,0.909090909090909,NA
"305891","Ddit4l",0,0,589,812,0,0,0,0,0,0,0,0,NA,NA
"305898","H2az1",0.00163111282108652,0.00107927225260169,5223,6040,116.4,69.4,5031.3,870.3,116.4,69.4,4914.9,800.9,42.2242268041237,11.5403458213256
"305899","H2az1",0.00206504498475366,0.00628095208095282,6417,23687,32.2,28.2,318.2,577.7,32.2,28.2,286,549.5,8.88198757763975,19.4858156028369
"305936","Dnajb14",0.00224271079748922,0.00451897505927994,6929,19033,13.2,19.6,82.7,152.8,13.2,19.6,69.5,133.2,5.26515151515152,6.79591836734694
"305946","Lamtor3",0.00695746542490895,0.000747710030332402,25102,4804,6,6.8,15.5,0.7,6,6.8,9.5,0,1.58333333333333,-0.897058823529412
"305947","Lamtor3",0.00173652499206804,0.00251779565724344,5508,11721,15.8,17.6,47.2,31.8,15.8,17.6,31.4,14.2,1.9873417721519,0.806818181818182
"305948","Lamtor3",0,0.00233168426612396,590,11166,0,3.6,0,5.3,0,3.6,0,1.7,NA,0.472222222222222
"305962","Trmt10a",0.00519386837886598,0.00426806897554577,20101,18375,4,0.8,7.5,3.2,4,0.8,3.5,2.4,0.875,3
"305979","Adh6",0.00510866918387926,0.00734197145091746,19756,25671,1.4,4.8,9.8,49.7,1.4,4.8,8.4,44.9,6,9.35416666666667
"305986","Adh5",0.00557317527978626,0.0044630437655275,21478,18892,23.2,27.4,291.2,117.3,23.2,27.4,268,89.9,11.551724137931,3.28102189781022
"306013","Eif4e",0.00906564365573872,0.00533146548118016,28539,21345,18,3.4,216.5,4.8,18,3.4,198.5,1.4,11.0277777777778,0.411764705882353
"306015","Eif4e",0.00131528916566177,0.0022124583185377,4441,10795,10.2,13.6,70.7,21.8,10.2,13.6,60.5,8.2,5.93137254901961,0.602941176470588
"306016","Eif4e",0.00326687778920686,0.00500819519187888,10780,20479,26.8,17.8,176.7,62.7,26.8,17.8,149.9,44.9,5.59328358208955,2.52247191011236
"306018","Eif4e",0.00567615914309481,0.00220029437096928,21848,10710,30.8,36.4,275.7,263.3,30.8,36.4,244.9,226.9,7.9512987012987,6.23351648351648
"306020","Eif4e",0.00373319118853253,0.00201113762172326,13306,9703,57.2,37.4,503.2,315.3,57.2,37.4,446,277.9,7.7972027972028,7.43048128342246
"306021","Eif4e",0.00170984011950128,0.014153186568014,5439,31352,10,5.6,37.5,49.3,10,5.6,27.5,43.7,2.75,7.80357142857143
"306089","Tspan5",0.00744410727528314,0.00218419673896333,26100,10432,2.8,0.6,7.7,1.8,2.8,0.6,4.9,1.2,1.75,2
"306099","Tspan5",0.0035111781428454,0.000805430401026746,12258,5011,7.2,7.8,60.2,10.7,7.2,7.8,53,2.9,7.36111111111111,0.371794871794872
"306105","Tspan5",0.0046908895133615,0.00503519302951446,17914,20521,13.4,4.8,50.8,25.7,13.4,4.8,37.4,20.9,2.7910447761194,4.35416666666667
"306107","Tspan5",0.000284119552224785,0.00120496433020028,1896,6543,53.6,94.4,674.3,2432.3,53.6,94.4,620.7,2337.9,11.580223880597,24.7658898305085
"306109","Tspan5",0.00874047317484204,0.0048297014131606,28089,20093,23.8,10,626.7,33.5,23.8,10,602.9,23.5,25.3319327731092,2.35
"306115","LOC120100955",0.00568745593780876,0.00220810525201021,21889,10767,1.4,3,9.8,8,1.4,3,8.4,5,6,1.66666666666667
"306174","-",0,0.00754589120054679,591,25919,0,3.8,0,14.2,0,3.8,0,10.4,NA,2.73684210526316
"306175","-",0.000443029414025253,0.00850590131439954,2407,27417,287.8,463.2,26697.2,195928.2,287.8,463.2,26409.4,195465,91.7630298818624,421.988341968912
"306203","-",0.000613720005343752,0.00602807924205527,2807,23171,1.2,3.4,2.7,11.8,1.2,3.4,1.5,8.4,1.25,2.47058823529412
"306215","-",0.000771384368919778,0.00535361558053071,3180,21381,2.6,2.8,8.3,10.7,2.6,2.8,5.7,7.9,2.19230769230769,2.82142857142857
"306217","-",0.000439188191073741,0.00661995832695826,2404,24516,8,4,27,6,8,4,19,2,2.375,0.5
"306218","-",0.000847223403461373,0.00305224455368246,3306,13824,3.4,14.2,9.8,222.2,3.4,14.2,6.4,208,1.88235294117647,14.6478873239437
"306220","-",0.00280494450810314,0.0134624238928002,8752,31178,5.4,11.8,17.3,160.7,5.4,11.8,11.9,148.9,2.2037037037037,12.6186440677966
"306254","Unc5c",0.00368799492931611,0.00362787225596182,13083,15703,4.6,1.8,75.8,16.2,4.6,1.8,71.2,14.4,15.4782608695652,8
"306399","Unc5c",0.00395398750184485,0.00392202949259033,14577,16946,0.8,2.4,3.2,15.3,0.8,2.4,2.4,12.9,3,5.375
"306400","Unc5c",0.00630208374525224,0.00279907738167745,23601,12897,39.2,21.8,738.7,245.7,39.2,21.8,699.5,223.9,17.844387755102,10.2706422018349
"306401","Unc5c",0.00307303612318854,0.000784560153000032,9862,4924,7.4,3.4,29.3,16.8,7.4,3.4,21.9,13.4,2.95945945945946,3.94117647058824
"306413","-",0.00510866918387926,0.00367631451201577,19757,16148,1.4,0.6,9.8,1.8,1.4,0.6,8.4,1.2,6,2
"306435","Gbp2",0.00602640473518861,0.00557441917846122,22877,22198,2.2,1.4,24.2,3.8,2.2,1.4,22,2.4,10,1.71428571428571
"306448","Kyat3",0.0106695600470797,0.013058622083972,30240,31052,4.2,3.8,19.2,28.2,4.2,3.8,15,24.4,3.57142857142857,6.42105263157895
"306450","Kyat3",0.00770312718875902,0.00880250879246977,26537,27763,4.4,4,96.8,17,4.4,4,92.4,13,21,3.25
"306459","Gtf2b",0.00370931282418119,0.00760587503663744,13177,25972,146.6,74,9680.8,2361.5,146.6,74,9534.2,2287.5,65.0354706684857,30.9121621621622
"306540","Selenof",0.00361806665570026,0.00140735599720116,12740,7306,228.2,317.4,14448.7,29184.8,228.2,317.4,14220.5,28867.4,62.3159509202454,90.9495904221802
"306547","LOC120100963",0,0,592,813,0,0,0,0,0,0,0,0,NA,NA
"306608","Znhit6",0.0146622300487051,0.00284115858096596,31642,13132,10.2,2.6,156.2,2.3,10.2,2.6,146,0,14.3137254901961,-0.115384615384615
"306620","Znhit6",0.00396975523224489,0.00203923129383425,14705,9806,5.2,9,13.2,10.5,5.2,9,8,1.5,1.53846153846154,0.166666666666667
"306624","Znhit6",0.00430430396722874,0.000513213235974327,16130,3929,123.8,71.2,4354.7,1204.2,123.8,71.2,4230.9,1133,34.1752827140549,15.9129213483146
"306694","Ddah1",0.00288010112963238,0.000343265219875589,9028,3314,35.8,20.8,359.2,170.7,35.8,20.8,323.4,149.9,9.03351955307263,7.20673076923077
"306702","Bcl10",0.00256688609868878,0.0025857407176773,7915,12165,8.8,7.6,64.7,14.8,8.8,7.6,55.9,7.2,6.35227272727273,0.947368421052632
"306709","RGD1560065",0.00595173833955209,0.00345577430779447,22665,15148,28.4,22,262.8,139,28.4,22,234.4,117,8.25352112676056,5.31818181818182
"306711","RGD1560065",0.00446977014847974,0.00019821697720444,17021,2770,60,48.2,946.5,86.7,60,48.2,886.5,38.5,14.775,0.798755186721992
"306724","Syde2",0.00811975936514103,0.0021759039083386,27175,10303,10.6,15.4,140.8,14.8,10.6,15.4,130.2,0,12.2830188679245,-0.0389610389610389
"306760","Ssx2ip",0.00243334692371947,0.00145156455506553,7476,7469,191,117.8,5966,4696.7,191,117.8,5775,4578.9,30.2356020942408,38.8701188455008
"306767","Ctbs",0.00358553213089783,0.00233711714165802,12604,11176,17.2,18.4,95.7,68.3,17.2,18.4,78.5,49.9,4.56395348837209,2.71195652173913
"306771","Gng5",0.00298935000100111,0.00356456193607343,9455,15548,3.6,9,14.3,25.5,3.6,9,10.7,16.5,2.97222222222222,1.83333333333333
"306792","Ttll7",0.00201142581157789,0.0071791123110023,6261,25377,11.2,17.4,31.7,202.3,11.2,17.4,20.5,184.9,1.83035714285714,10.6264367816092
"306826","Ttll7",0.0099226043501961,0.00835916962831875,29526,27193,7.6,2.4,38.3,11.3,7.6,2.4,30.7,8.9,4.03947368421053,3.70833333333333
"306864","Ttll7",0.00540694575778402,0,20957,814,4.2,0,33.2,0,4.2,0,29,0,6.90476190476191,NA
"306870","Ttll7",0.000698632619319556,0.000479042043074218,3009,3819,4.6,7.4,3.3,3.3,4.6,7.4,0,0,-0.282608695652174,-0.554054054054054
"306876","Ttll7",0.000409490172563535,0.00887155773388326,2313,27910,12.8,14.6,36.7,114.3,12.8,14.6,23.9,99.7,1.8671875,6.82876712328767
"306882","Ttll7",0.00527753875960435,0.00379686637027748,20359,16604,1354.4,807.4,703665.3,130955.3,1354.4,807.4,702310.9,130147.9,518.540239220319,161.193832053505
"306892","-",0.00589103056795664,0.00219055575033239,22475,10606,2,1.4,20,3.8,2,1.4,18,2.4,9,1.71428571428571
"306935","Adgrl2",0.00972160412911104,0.00834694140076053,29293,27082,3.6,5.2,14.3,15.7,3.6,5.2,10.7,10.5,2.97222222222222,2.01923076923077
"306985","-",0.00945405083054845,0.0043375082189173,28991,18624,2.4,9.6,11.3,311.3,2.4,9.6,8.9,301.7,3.70833333333333,31.4270833333333
"306995","-",0.000447967074965851,0.00282303333220882,2430,12992,1.6,1,4.8,5,1.6,1,3.2,4,2,4
"307002","-",0.00349266853572326,0.00845107609432462,12174,27366,81.6,126,4711.3,21657.5,81.6,126,4629.7,21531.5,56.7365196078431,170.884920634921
"307051","Adgrl4",0.00490767773635498,0.000606399261336188,18940,4273,40.4,24,1586.8,31,40.4,24,1546.4,7,38.2772277227723,0.291666666666667
"307063","-",0.000227862169390754,0.00187838348067431,1682,9133,0.6,4.6,1.8,18.3,0.6,4.6,1.2,13.7,2,2.97826086956522
"307065","-",0,0.00148664041879409,593,7645,0,1.8,0,2.7,0,1.8,0,0.9,NA,0.5
"307086","Fubp1",0.00964776312135541,0.0034768692663062,29232,15245,12.4,5,90.3,56,12.4,5,77.9,51,6.28225806451613,10.2
"307105","Fubp1",0.00217008168336461,0.00350791333396845,6718,15332,49.6,51.4,846.3,720.3,49.6,51.4,796.7,668.9,16.0625,13.0136186770428
"307112","Fubp1",0.00261318134260502,0.00114964430195081,8072,6346,74.2,75.8,2108.7,2466.7,74.2,75.8,2034.5,2390.9,27.4191374663073,31.542216358839
"307118","LOC120100972",0.00889813533678758,0.00610622623155366,28306,23327,2.8,1.8,7.7,16.2,2.8,1.8,4.9,14.4,1.75,8
"307127","Usp33",0.00997547227509637,0.00345667023032811,29571,15151,21.2,22.4,331.7,252.8,21.2,22.4,310.5,230.4,14.6462264150943,10.2857142857143
"307129","Usp33",0.00912599750617833,0.00775773426031384,28620,26275,2.2,1.2,9.2,2.7,2.2,1.2,7,1.5,3.18181818181818,1.25
"307175","Usp33",0.00263709458086626,0.00163374523368362,8161,8260,124.8,116,2810.7,1606,124.8,116,2685.9,1490,21.5216346153846,12.8448275862069
"307201","Zzz3",0.00467907806904561,0.000110406519133987,17867,2451,2.6,4.2,8.3,21.2,2.6,4.2,5.7,17,2.19230769230769,4.04761904761905
"307204","Zzz3",0.00359033323338302,0.000170133886014466,12623,2672,10,10,33.5,9.5,10,10,23.5,0,2.35,-0.05
"307210","LOC120100976",0.00484412939744407,0.00775773426031384,18664,26276,2.2,1.2,10.2,2.7,2.2,1.2,8,1.5,3.63636363636364,1.25
"307241","Pigk",0.0149966982893042,0.0043201008668506,31670,18590,8.6,4.8,159.8,24.2,8.6,4.8,151.2,19.4,17.5813953488372,4.04166666666667
"307243","Pigk",0.00836019540075298,0.00168727213231204,27564,8466,6,9,48,17.5,6,9,42,8.5,7,0.944444444444444
"307245","Pigk",0.00157121056135628,0.00940531142169962,5037,28500,14.8,1.8,64.7,7.2,14.8,1.8,49.9,5.4,3.37162162162162,3
"307259","-",0.00128383095896407,0,4372,815,5.6,0,8.3,0,5.6,0,2.7,0,0.482142857142857,NA
"307295","Msh4",0.00384666762839523,0.00876560645817314,13903,27727,2,8.2,7.5,217.2,2,8.2,5.5,209,2.75,25.4878048780488
"307355","Cryz",0.0108070205946978,0.0089909649786728,30339,28011,3.4,4.6,24.8,22.8,3.4,4.6,21.4,18.2,6.29411764705882,3.95652173913044
