"index","rank","d1_here","d2_here","var_fit_here"
10814,10814,0.000719084982448099,9.77974489712811e-09,4.61956211761289
10817,10817,0.000719087870136121,-7.8546195492714e-09,4.62171939011754
11524,11524,8.77558256092178e-05,-9.28731884188656e-09,4.89505047954021
11529,11529,8.77510462272969e-05,7.37556607352909e-09,4.89548921200546
11824,11824,0.000172817216283622,5.93966053713768e-09,4.93293774717076
11827,11827,0.000172811856717426,-9.51270466803493e-09,4.93345620236954
12107,12107,0.000122665849334895,-8.40977937121628e-09,4.97437157341326
12113,12113,0.000122663056222918,7.47874204539054e-09,4.97510751246437
12222,12222,0.000132988837974694,6.80108063023897e-09,4.98900461276898
12226,12226,0.000132983400176844,-9.51997955560856e-09,4.9895365790067
12891,12891,-0.000431758611782358,-4.14905881782673e-09,4.91840716225648
12892,12892,-0.00043175668821592,7.99619169293932e-09,4.91797540359437
13382,13382,-0.000154741831853964,9.23595224391799e-09,4.77509511034915
13384,13384,-0.000154737273785519,-4.67788379891277e-09,4.77478563588146
13908,13908,-0.000459654673272713,-7.40978256079076e-09,4.61400893873086
13909,13909,-0.000459656346925122,4.0624777421261e-09,4.61354928226474
14225,14225,-0.000213649421563481,6.00029728258652e-09,4.50777903886141
14226,14226,-0.000213650210457464,-7.5780852465471e-09,4.50756539017693
14583,14583,-0.000612685529786149,3.34333038195771e-09,4.36235020293974
15211,15211,7.49382358274762e-05,3.89828107758943e-09,4.21763083854456
15212,15212,7.49378116757998e-05,-4.74658443050802e-09,4.21770577728872
15422,15422,1.51700870889319e-05,-3.66510841835086e-09,4.22699967341534
15887,15887,0.00137338535493894,5.16351812473347e-09,4.55854000818414
15888,15888,0.00137338313501786,-9.60336027976142e-09,4.5599133936597
16918,16918,-0.000541335121488386,-8.46494583869218e-09,4.79988506595329
16927,16927,-0.000541335921928394,8.28707028137219e-09,4.7950129331818
17701,17701,-6.3136649678905e-05,4.10819907112963e-09,4.53029100301738
17703,17703,-6.31420252252152e-05,-9.48374538135232e-09,4.53016472887313
17891,17891,-9.04696587149854e-05,4.06226434122005e-09,4.51570920800565
18337,18337,0.000522641618086694,-2.08101247898376e-10,4.62366096453348
19243,19243,-0.000500950146144935,-7.63513203944892e-09,4.65269088458286
19245,19245,-0.000500948076749659,9.7045273162499e-09,4.65168898058008
20068,20068,0.000402047313342839,8.47093722439805e-09,4.59722622453482
20074,20074,0.000402044388553383,-9.44586704300008e-09,4.59963855339092
21226,21226,-0.000394245439204212,-8.13250923061747e-09,4.65001613586253
21233,21233,-0.000394246757166859,7.75594847415201e-09,4.64725634829736
21662,21662,-0.000250623593656514,9.04868448898131e-09,4.50562779559671
21665,21665,-0.000250622709844045,-8.45947617625274e-09,4.50487593927258
22491,22491,-0.00197117071930379,6.92048967451985e-09,3.66089895184871
23381,23381,0.00163827364238797,-3.83099397078895e-09,3.71570723877279
24575,24575,-0.00156231392947917,-1.8931909451205e-09,3.65607462705586
25469,25469,0.00048967753884156,8.49732616437897e-09,3.27850521478513
25472,25472,0.000489679490379333,-7.19630098256282e-09,3.27997426209918
26148,26148,-0.000244700695614681,-8.42444274952938e-10,3.37912056111415
26589,26589,0.00015604610854634,6.37387545887734e-09,3.36510751797919
26591,26591,0.000156047879875635,-4.60254616411976e-09,3.36541961562641
27006,27006,-0.000105693890276681,-8.97874166854518e-09,3.37702076850743
27011,27011,-0.000105695475677363,8.34458139555147e-09,3.37649225900229
27618,27618,0.000350425350180394,5.63547750804371e-09,3.43392448528602
27619,27619,0.000350426760599448,-2.81463940162877e-09,3.43427491204558
28048,28048,4.68087448178058e-06,-8.96669086613924e-09,3.51115219845315
28050,28050,4.68026342950229e-06,8.35563858784344e-09,3.51116155381696
28435,28435,0.000188508319092199,6.82042437869321e-09,3.54694544641442
28437,28437,0.000188506493737902,-8.64577867522848e-09,3.54732246638265
28758,28758,4.38183731599957e-05,-4.27773940849637e-09,3.58403991394192
28760,28760,4.38231664299081e-05,9.07100932090926e-09,3.58412755103192
29256,29256,0.000207040916681274,9.26385506688273e-09,3.65466185539621
29277,29277,0.000207036691552834,-9.66624825156323e-09,3.65901036596396
29313,29313,0.000206479313916951,-9.5320971080875e-09,3.66645328656173
29350,29350,0.000206479375557888,9.53542905061916e-09,3.67409084703007
29607,29607,0.000216085105547615,9.33094820752256e-09,3.72839580781225
29619,29619,0.000216082630398725,-9.74347302254202e-09,3.73098904312099
29842,29842,0.000190326813787056,-9.98816913456881e-09,3.77647352631478
29850,29850,0.000190321988779765,8.78191731176166e-09,3.77799602141791
31746,31746,0.00280161961234574,4.51432301267315e-09,6.17158029837176
31748,31748,0.00280161650407655,-7.62259220710216e-09,6.17718353853382
