"dataset_name","feature_id","gene_symbol","log2FoldChange","lfc_shrunk","Apeglm_L2FC","regulation_direction","stat","pvalue","padj","empirical_p","empirical_q","empirical_bh","lfdr","HBFSS","pi_valueE","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","weak_cnh_flag","strong_cnh_flag","standard_flag","hbfss_flag","final_class","weak_hbfss_overlap","strong_hbfss_overlap","standard_hbfss_overlap","any_overlap","baseMean.x","lfcSE","pval","padjc","qval","gene_empirical_pvalue","HBFSS_core_pass","raw_lfc_pass","shrunk_lfc_pass","padj_strong_effect","padj_weak_effect","effect_class","hc_pass","standard_significant","HBFSS_significant","display_weak_flag","display_strong_flag","display_standard_flag","display_hbfss_flag","R2_1","R2_2","R2_3","R2_4","R2_5","ZT8_1","ZT8_2","ZT8_3","ZT8_4","ZT8_5","dispGeneEst","dispFit","dispersion","dispIter","baseMean.y","dispOutlier","neglog10_padj","neglog10_empirical_p","neglog10_padjc"
"RT2_ZT8_RawEVS_leading_edge_dataset","339719","Stmn3",0.109503094215625,1.72225649864918e-06,1.72225649864918e-06,"upregulated",0.42416014818096,0.67144902226615,0.999778494783935,0.560323545655623,0.971626270755735,0.983270365417787,1,4.33252786520562e-07,4.33252786520562e-07,0.0122361568998881,1.91235496284797,0.0017879250996647,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,2290.60140193301,0.258164503867788,0.560323545655623,0.983270365417787,0.971626270755735,0.560323545655623,FALSE,FALSE,FALSE,1,0.0017879250996647,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3766.77146367631,2918.14167674516,2109.02774371383,1500.52769801155,1590.10011201102,2423.95389324758,2056.56864024086,2355.37318074714,1981.32056177134,2204.22904916528,0.0821582127939607,0.0765092830399377,0.0796105893854167,9,2290.60140193301,FALSE,9.6209148857582e-05,0.251561127428102,0.00732704975221357
"RT2_ZT8_RawEVS_leading_edge_dataset","189162","-",0.0958388898631447,6.77860642762943e-07,6.77860642762943e-07,"upregulated",0.24822394520525,0.803961140406253,0.999778494783935,0.733250305369284,0.978171750568228,0.994711596171192,1,9.13401947184476e-08,9.13401947184476e-08,0.0122361568998881,1.91235496284797,0.0195167885198711,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1379.42760338846,0.386098487734122,0.733250305369284,0.994711596171192,0.978171750568228,0.733250305369284,FALSE,FALSE,FALSE,1,0.0195167885198711,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3015.52224755365,1805.08597914751,588.208074425238,826.377572817954,889.150183407127,1436.50901145378,1440.94809322784,1535.6390659669,1283.90260361311,972.933202271475,0.246617796596217,0.0793736130452219,0.178318728797114,8,1379.42760338846,FALSE,9.6209148857582e-05,0.134747747481174,0.00230281910079411
"RT2_ZT8_RawEVS_leading_edge_dataset","111059","-",-0.158394599129742,-1.25744884880336e-06,-1.25744884880336e-06,"downregulated",-0.439130784974587,0.660566773805695,0.999778494783935,0.546565037447851,0.970932788923864,0.983270365417787,1,3.29901956972101e-07,3.29901956972101e-07,0.0122361568998881,1.91235496284797,0.0197851634742344,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1813.60688540406,0.360700284629119,0.546565037447851,0.983270365417787,0.970932788923864,0.546565037447851,FALSE,FALSE,FALSE,1,0.0197851634742344,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3137.87982566119,2356.77445534808,957.465457163013,1139.19661354054,977.48907851885,1535.74970309135,1314.94388769886,1693.39055761461,2855.02789283023,2168.15138257387,0.184767808456407,0.0776497717028539,0.15570817319856,8,1813.60688540406,FALSE,9.6209148857582e-05,0.262358152608791,0.00732704975221357
"RT2_ZT8_RawEVS_leading_edge_dataset","60635","Scd2",0.498427803017846,6.24682116088662e-06,6.24682116088662e-06,"upregulated",1.73612249593804,0.0825421774878505,0.999778494783935,0.0171418206628031,0.514339817573124,0.528172520147012,0.805309410151768,1.10315304310597e-05,1.10315304310597e-05,0.0122361568998881,1.91235496284797,0.0565889051833487,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1479.58380908464,0.287092531882978,0.0171418206628031,0.528172520147012,0.514339817573124,0.0171418206628031,FALSE,FALSE,FALSE,1,0.0565889051833487,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3095.12045696769,1890.25893687672,1152.74580380318,1122.46832259281,1400.93965182613,1147.47049705937,1196.13992248582,1290.69402257211,1521.24829590864,978.75218075396,0.106747248815995,0.0788861859748562,0.098300217719092,8,1479.58380908464,FALSE,9.6209148857582e-05,1.76594305278527,0.277224198091178
"RT2_ZT8_RawEVS_leading_edge_dataset","278624","Atp1a1",-0.104796166613801,-1.90658307589894e-06,-1.90658307589894e-06,"downregulated",-0.439725134960262,0.66013619579507,0.999778494783935,0.546022283053986,0.970904736333793,0.983270365417787,1,5.01030267690967e-07,5.01030267690967e-07,0.0122361568998881,1.91235496284797,0.000832042759156234,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,3168.74618294351,0.238321984080514,0.546022283053986,0.983270365417787,0.970904736333793,0.546022283053986,FALSE,FALSE,FALSE,1,0.000832042759156234,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3898.99658840542,3672.11592755262,2583.61816191206,2604.59490056185,2508.05645686762,2908.99277362619,4942.06494685452,2821.17031244872,3442.3724864456,2305.47927476052,0.0664811651898134,0.0753075737653037,0.0678988470283441,9,3168.74618294351,FALSE,9.6209148857582e-05,0.262789633467576,0.00732704975221357
"RT2_ZT8_RawEVS_leading_edge_dataset","91106","Aldoc",-0.0264640916320854,-1.58183943345433e-06,-1.58183943345433e-06,"downregulated",-0.201551011807249,0.840267746058992,0.999778494783935,0.781991759822315,0.979504417478705,0.994711596171192,1,1.68937008240628e-07,1.68937008240628e-07,0.0122361568998881,1.91235496284797,1.82993709262528e-10,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,3918.8597568239,0.131302201833618,0.781991759822315,0.994711596171192,0.979504417478705,0.781991759822315,FALSE,FALSE,FALSE,1,1.82993709262528e-10,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4212.78457097154,3647.91906456137,4403.86769604891,3934.49403090653,3215.72782314305,4171.83057471423,3979.03280459731,4159.47660340905,3527.50735433422,3935.95704555278,0.00960100975723981,0.0747075753362755,0.0204481496071348,6,3918.8597568239,FALSE,9.6209148857582e-05,0.106797823260553,0.00230281910079411
"RT2_ZT8_RawEVS_leading_edge_dataset","321367","Ptgds",0.143743435746221,4.07239674879107e-06,4.07239674879107e-06,"upregulated",0.749057611972239,0.453822481917522,0.999778494783935,0.303744367768712,0.948883545167839,0.968743472096449,1,2.10743178659739e-06,2.10743178659739e-06,0.0122361568998881,1.91235496284797,0.000112092351114028,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,4252.56844087947,0.191899038803904,0.303744367768712,0.968743472096449,0.948883545167839,0.303744367768712,FALSE,FALSE,FALSE,1,0.000112092351114028,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4289.75143461984,2714.88802761863,5025.21425354036,5016.81445522478,5275.36836678051,4395.12213089876,3891.72989076652,3841.6790529624,4046.05609511031,4029.06070127254,0.0347146874134794,0.0745086790203755,0.0439929237141133,9,4252.56844087947,FALSE,9.6209148857582e-05,0.517491766297819,0.013791210980645
"RT2_ZT8_RawEVS_leading_edge_dataset","88697","Vamp2",-0.037904007514258,-8.63072875927872e-07,-8.63072875927872e-07,"downregulated",-0.178738453735775,0.858143073644629,0.999778494783935,0.806144165972984,0.980106257571994,0.994711596171192,1,8.0772646901834e-08,8.0772646901834e-08,0.0122361568998881,1.91235496284797,9.05699520337435e-05,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,6479.20853063397,0.212064089858865,0.806144165972984,0.994711596171192,0.980106257571994,0.806144165972984,FALSE,FALSE,FALSE,1,9.05699520337435e-05,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5677.12848961343,5333.9564777919,9169.89167132141,7206.54774028289,4584.02049199311,7340.08965524356,6575.61946853381,6049.62629424242,5359.19693618012,7496.00808113705,0.0436168286938869,0.0737059905616511,0.0538590834815534,9,6479.20853063397,FALSE,9.6209148857582e-05,0.0935872846368819,0.00230281910079411
"RT2_ZT8_RawEVS_leading_edge_dataset","120174","Fis1",0.359977661051232,2.21381091471148e-06,2.21381091471148e-06,"upregulated",0.874730170911434,0.381720739740853,0.999778494783935,0.229758153154554,0.933517466568405,0.954595924085813,1,1.41402538311474e-06,1.41402538311474e-06,0.0122361568998881,1.91235496284797,0.0777777053425576,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,772.660051720692,0.411529947202061,0.229758153154554,0.954595924085813,0.933517466568405,0.229758153154554,FALSE,FALSE,FALSE,1,0.0777777053425576,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2145.20463553064,385.214058820755,574.005867396862,449.991026493987,786.408207570666,610.330253571038,829.827696412287,610.354862229655,575.305319368501,759.958589812528,0.267044432441872,0.0850282566891078,0.202094864400219,8,772.660051720692,FALSE,9.6209148857582e-05,0.638729068376207,0.0201804243075282
"RT2_ZT8_RawEVS_leading_edge_dataset","340103","Nsmf",0.137016969446584,1.01465682185624e-06,1.01465682185624e-06,"upregulated",0.363471712044702,0.716252540593106,0.999778494783935,0.6177530832695,0.974195975042692,0.984597015576717,1,2.12251066739619e-07,2.12251066739619e-07,0.0122361568998881,1.91235496284797,0.0215170231554061,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1041.00039277239,0.376967353733797,0.6177530832695,0.984597015576717,0.974195975042692,0.6177530832695,FALSE,FALSE,FALSE,1,0.0215170231554061,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2338.60854931353,1169.19241973737,910.124767068427,545.342284896059,486.824128496127,1113.97676363169,998.133313797425,1204.64775440063,784.272722367822,858.881224014771,0.216406966409945,0.0817145285217473,0.169710231947903,8,1041.00039277239,FALSE,9.6209148857582e-05,0.209185078311819,0.00674148495624291
"RT2_ZT8_RawEVS_leading_edge_dataset","377785","Eno2",-0.0907928851086263,-1.77899800056342e-06,-1.77899800056342e-06,"downregulated",-0.406549927504608,0.684338579992522,0.999778494783935,0.576719688815027,0.972410680651604,0.983270365417787,1,4.25243181681953e-07,4.25243181681953e-07,0.0122361568998881,1.91235496284797,0.000357987045954666,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1768.97760223308,0.223325301435694,0.576719688815027,0.983270365417787,0.972410680651604,0.576719688815027,FALSE,FALSE,FALSE,1,0.000357987045954666,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2605.69014453752,1211.77889860197,1563.42629037372,1354.99156676628,1828.23104666001,1781.37041489433,2007.96701810826,1715.18894555138,2076.77480758584,1544.35688925149,0.0503080894818732,0.0777879451795556,0.0593288723224951,9,1768.97760223308,FALSE,9.6209148857582e-05,0.239035221819965,0.00732704975221357
"RT2_ZT8_RawEVS_leading_edge_dataset","469966","Atp5f1d",-0.170597688617118,-3.94728833658417e-06,-3.94728833658417e-06,"downregulated",-0.805989504891137,0.420248900588192,0.999778494783935,0.268465649370142,0.942552283680514,0.964184901800962,1,2.25434087515958e-06,2.25434087515958e-06,0.0122361568998881,1.91235496284797,0.000540678629977558,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,2272.56870624412,0.211662419401057,0.268465649370142,0.964184901800962,0.942552283680514,0.268465649370142,FALSE,FALSE,FALSE,1,0.000540678629977558,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2850.40530075261,1353.08857847089,2696.0523008867,1838.43917515573,1952.09754089275,2554.20730102189,2533.584561172,2244.08667391204,2388.93598984409,2314.78964033249,0.0456385066372168,0.0765436914316535,0.0533609181053142,9,2272.56870624412,FALSE,9.6209148857582e-05,0.571111275116628,0.015839673429518
"RT2_ZT8_RawEVS_leading_edge_dataset","156760","Uchl1",0.155274994115742,2.5630441808784e-06,2.5630441808784e-06,"upregulated",0.617089478973566,0.537175707855932,0.999778494783935,0.396856892952638,0.960401831817491,0.983270365417787,1,1.02871897547711e-06,1.02871897547711e-06,0.0122361568998881,1.91235496284797,0.00219257693471463,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1721.27585262317,0.251624763355256,0.396856892952638,0.983270365417787,0.960401831817491,0.396856892952638,FALSE,FALSE,FALSE,1,0.00219257693471463,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2664.89542426698,2084.80171532639,1621.41863573959,948.494096736397,1745.65338383818,1647.39548118362,1647.95500231117,1290.1203807843,1749.99450659925,1812.0298994458,0.0744943643025312,0.07794355312273,0.0754593522820096,9,1721.27585262317,FALSE,9.6209148857582e-05,0.401366072091879,0.00732704975221357
"RT2_ZT8_RawEVS_leading_edge_dataset","310222","S100b",0.141173565667876,7.37282745912963e-06,7.37282745912963e-06,"upregulated",0.938280999002746,0.348100021839839,0.999778494783935,0.197663916106598,0.923548118726885,0.942907687846437,1,5.19100583291393e-06,5.19100583291393e-06,0.0122361568998881,1.91235496284797,1.47283924151232e-06,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,2189.32204980671,0.150459793833535,0.197663916106598,0.942907687846437,0.923548118726885,0.197663916106598,FALSE,FALSE,FALSE,1,1.47283924151232e-06,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2883.29712282453,1811.86110078506,2329.16195265366,2387.12711824134,2069.24259745395,2149.8014825988,2114.1705627684,2089.20339120339,1976.16087280839,2083.19429672959,0.01509128224576,0.0767098835372815,0.0267275514134934,6,2189.32204980671,FALSE,9.6209148857582e-05,0.704072604667564,0.0255308232979954
"RT2_ZT8_RawEVS_leading_edge_dataset","436469","Rps21-ps1",0.0414104865387773,1.26916353979938e-06,1.26916353979938e-06,"upregulated",0.223582537872097,0.823082152475621,0.999778494783935,0.758863857096463,0.978892957758018,0.994711596171192,1,1.52091648352083e-07,1.52091648352083e-07,0.0122361568998881,1.91235496284797,1.08088442415276e-05,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,2887.85659494058,0.185213420211137,0.758863857096463,0.994711596171192,0.978892957758018,0.758863857096463,FALSE,FALSE,FALSE,1,1.08088442415276e-05,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3289.84004363346,3547.26011451775,3300.82961684505,2086.01788118216,2420.67776713754,2982.18278370889,3022.30087261655,3165.92902692243,2609.08271892979,2454.44512391213,0.0306718783607505,0.0756124635183082,0.0408517506574998,9,2887.85659494058,FALSE,9.6209148857582e-05,0.119836131107363,0.00230281910079411
"RT2_ZT8_RawEVS_leading_edge_dataset","9850","Aplp1",-0.212218491424868,-2.20506455238881e-06,-2.20506455238881e-06,"downregulated",-0.672386150341398,0.501337897435675,0.999778494783935,0.355919177217605,0.956047447477707,0.976823391403051,1,9.89299149084819e-07,9.89299149084819e-07,0.0122361568998881,1.91235496284797,0.0144565156438646,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1668.36047896667,0.315619962304572,0.355919177217605,0.976823391403051,0.956047447477707,0.355919177217605,FALSE,FALSE,FALSE,1,0.0144565156438646,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2305.71672724161,654.283175283493,1326.72283990079,1540.6755962861,1902.166861047,1132.58439331374,2067.36900071478,2246.95488285109,2073.33501494388,1433.79629808428,0.138461337619637,0.0781265786900431,0.119035798639633,10,1668.36047896667,FALSE,9.6209148857582e-05,0.448648611222327,0.0101839491495423
"RT2_ZT8_RawEVS_leading_edge_dataset","214671","Cplx2",-0.0176032309635697,2.8996250915912e-06,2.8996250915912e-06,"upregulated",-0.0563827595273224,0.955036891009477,0.999778494783935,0.938295729556105,0.982860110651103,0.994711596171192,1,8.0204384702299e-08,8.0204384702299e-08,0.0122361568998881,1.91235496284797,0.00354099818143288,1,FALSE,FALSE,FALSE,FALSE,"BG",FALSE,FALSE,FALSE,FALSE,1189.65587236971,0.312209461032843,0.938295729556105,0.994711596171192,0.982860110651103,0.938295729556105,FALSE,FALSE,FALSE,1,0.00354099818143288,"weak_effect",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2150.46732706214,1190.48565916967,854.499456207287,602.218474118347,1111.91783194973,852.229439437608,1157.43863078764,1173.6710978589,1587.46430426645,1216.16650283934,0.129524301670789,0.0805222466506275,0.116224980094469,9,1189.65587236971,FALSE,9.6209148857582e-05,0.0276602602642972,0.00230281910079411
