"index","rank","d1_here","d2_here","d1_left","d1_right","var_fit_here"
22384,22384,-6.58602394733803e-05,3.70948924777403e-09,-6.58614624697389e-05,-6.58540434912433e-05,5.16413128469556
22875,22875,8.32312746312032e-05,-1.19495777792565e-09,8.32301490175208e-05,8.3227759101965e-05,5.17236583944783
23779,23779,-0.000559894394966556,4.45549913474355e-09,-0.000559896443842605,-0.000559887532844335,4.9528060868577
24271,24271,-0.00029728257005358,-1.97758366367931e-10,-0.000297286495756565,-0.000297286891273297,4.73863809365227
24569,24569,-0.000456249348014013,8.24497523344822e-09,-0.00045625149837533,-0.000456235008424863,4.6272660133963
24907,24907,-0.000198332426477299,-2.86884445582546e-09,-0.000198334787162924,-0.000198340524851836,4.51808872682665
25233,25233,-0.00032392342664893,1.57309590413987e-09,-0.000323923233591566,-0.000323920087399757,4.42972042270209
25477,25477,-0.000291793607739343,-2.79114561182123e-09,-0.000291792654372025,-0.000291798236663248,4.35466195859968
25632,25632,-0.000324273283809814,3.95353536057071e-09,-0.000324272212552613,-0.000324264305481892,4.30728867993303
25998,25998,-1.08584281558134e-06,-2.21863737362846e-09,-1.09048683782657e-06,-1.09492411257382e-06,4.24508534186763
26543,26543,-0.00041062923263753,6.43183955781631e-10,-0.000410626402096244,-0.000410625115728332,4.12329131071372
26972,26972,-0.000200571891136914,-3.55573424321198e-09,-0.000200570291908685,-0.000200577403377172,3.99634675058585
27010,27010,-0.000201089983536092,3.8857034965941e-10,-0.000201089943631805,-0.000201089166491105,3.98871271603184
27729,27729,-3.66596132626892e-05,-4.41100208851355e-10,-3.66594620632584e-05,-3.66603442636761e-05,3.90375621174492
27923,27923,-5.23562316724423e-05,4.08596411116107e-09,-5.23560050589054e-05,-5.2347833130683e-05,3.89555661013017
28251,28251,0.000123039613986159,-5.81572362791972e-10,0.000123039142626227,0.000123037979481502,3.91038239128678
28493,28493,9.38990929516477e-05,1.76484051467954e-10,9.38998571965786e-05,9.39002101646816e-05,3.93656039507912
29052,29052,0.000161748074185653,-1.8753330319214e-09,0.000161748644222078,0.000161744893556014,4.00664952771829
29400,29400,8.49448680772459e-05,2.81753039813078e-09,8.4943804426528e-05,8.49494394873242e-05,4.0502810718511
31743,31743,0.00250404556379644,-8.34003301140287e-09,0.00250404940395058,0.00250403272388456,6.01518242837759
