"feature_id","gene_symbol","baseMean_original","dispGeneEst_original","dispFit_original","dispersion_original","baseMean_leading_edge","dispGeneEst_leading_edge","dispFit_leading_edge","dispersion_leading_edge","baseMean_remainder","dispGeneEst_remainder","dispFit_remainder","dispersion_remainder","pc1_loading_trt_selected_space","pc1_loading_ctrl_selected_space","pc1_loading_trt_raw_view","pc1_loading_ctrl_raw_view","comparison_name"
"577939","Zfp275",12.7224879879228,0.0411723759495586,0.639466239972775,0.23993373773045,NA,NA,NA,NA,12.8776524258864,0.0342485954043261,0.384740298016351,0.163965161209034,-0.000376442566917081,0.00185801391013146,-0.00262060889954843,-0.00039962811966295,"RT2_ZT8"
"577940","-",3.46330069848846,2.16209574303112,2.16409040683493,2.16418608497675,3.42260008350397,2.1758888603074,2.34211675970114,2.27037537260395,NA,NA,NA,NA,-0.00811122352877981,-0.00428597071026462,-0.0093682087616228,0.0057708936389147,"RT2_ZT8"
"577954","Zfp92",20.4862003783184,0.619720466582716,0.423349626652401,0.532449819337804,20.2266161866705,0.634453142482387,0.513263887647248,0.573202459944016,NA,NA,NA,NA,-0.011677113055617,-0.000336145232725939,-0.0102600059896462,-0.00086463534298912,"RT2_ZT8"
"577964","Bgn",61.3033165670332,0.0597363680660408,0.187546743365782,0.0994739780720223,NA,NA,NA,NA,62.1471129639392,0.0618563327120073,0.105806008316037,0.076314681179593,0.00238833213646095,0.00164635211088356,-0.000941750621360923,0.00259420074813469,"RT2_ZT8"
"577999","Atp2b3",5.43703585288218,0.24514138282647,1.40360889596399,0.668130296191722,5.41465838935333,0.282534901209654,1.5322382096835,0.820631856676175,NA,NA,NA,NA,-0.00393720647550118,-0.00105538635619136,-0.00463283577605856,-0.00212606620568047,"RT2_ZT8"
"57800","-",9.20895259611486,0.588619489264052,0.857043862183559,0.691256441646772,9.08571446931332,0.598032360293057,0.970018661141985,0.764810737066472,NA,NA,NA,NA,-0.00719241744519776,0.00441418196030557,-0.00816629812422529,0.000970507524283454,"RT2_ZT8"
"578001","Atp2b3",0.551352050489088,10,13.2282058371789,10,NA,NA,NA,NA,0.563324498236054,10,8.07599392885607,10,0.000974179595093825,-0.00281356020900403,0.000454908484278212,0.000112138970876696,"RT2_ZT8"
"578023","Atp2b3",248.418072971455,0.106917612617721,0.0984025499592816,0.10403128407397,NA,NA,NA,NA,251.611760566186,0.107104131860461,0.0509078155690778,0.0871727558838049,0.000614513000616863,-0.00258997947259649,-0.00182799296835737,0.00180851166159276,"RT2_ZT8"
"578024","Atp2b3",0.753420391448664,10,9.69894227656006,10,0.745334857375251,10,10.2494288072654,10,NA,NA,NA,NA,-0.00640373679838571,-0.00366438465071104,-0.00694440142989277,0.00014493751729286,"RT2_ZT8"
"578034","Atp2b3",2.25302732848895,0.578536573032288,3.28941807796329,1.93439346314419,2.19373656821502,0.507891248035096,3.57524455965982,2.25411421342211,NA,NA,NA,NA,-0.00708958056112076,0.00581014976921779,-0.00644512705625423,0.00653230116292423,"RT2_ZT8"
