"feature_id","gene_symbol_trt","pc1_loading_trt","pc1_loading_abs_trt","rank_trt","gene_symbol_ctrl","pc1_loading_ctrl","pc1_loading_abs_ctrl","rank_ctrl","gene_symbol","combined_rank"
"301512","Arnt",-0.00685019164466187,0.00685019164466187,7226,"Arnt",-0.00365777213719875,0.00365777213719875,15860,"Arnt",11543
"113630","Abhd10",0.00279574750429679,0.00279574750429679,17565,"Abhd10",-0.00765769794402216,0.00765769794402216,5522,"Abhd10",11544
"71210","Vamp2",0.00803416482174341,0.00803416482174341,5325,"Vamp2",-0.00315092597497168,0.00315092597497168,17767,"Vamp2",11546
"318855","Lrrc20",-0.00576271710430094,0.00576271710430094,9340,"Lrrc20",0.00428682132309771,0.00428682132309771,13751,"Lrrc20",11546
"29689","-",-0.00875537143856961,0.00875537143856961,4293,"-",0.00284401355245349,0.00284401355245349,18801,"-",11547
"147394","Trmt1l",0.00733293336960142,0.00733293336960142,6396,"Trmt1l",-0.00341109530372867,0.00341109530372867,16698,"Trmt1l",11547
"118427","-",-0.00538804055677396,0.00538804055677396,10058,"-",-0.00445265630760758,0.00445265630760758,13036,"-",11547
"548287","Cnot11",0.00267795266340276,0.00267795266340276,18207,"Cnot11",-0.00802386306118365,0.00802386306118365,4889,"Cnot11",11548
"345930","Ubr3",-0.00208070879838611,0.00208070879838611,20772,"Ubr3",0.0102880834066357,0.0102880834066357,2324,"Ubr3",11548
"39295","Pnma8b",0.00174544428315556,0.00174544428315556,22283,"Pnma8b",0.0127771920753348,0.0127771920753348,815,"Pnma8b",11549
"416926","Vwa5b1",-0.00960060248094844,0.00960060248094844,3185,"Vwa5b1",0.00253253463915837,0.00253253463915837,19915,"Vwa5b1",11550
"191391","Pibf1",0.00171199769334071,0.00171199769334071,22419,"Pibf1",0.0131729048848258,0.0131729048848258,682,"Pibf1",11550
"446309","Gpr135",-0.00233500467045639,0.00233500467045639,19625,"Gpr135",-0.00910848063642012,0.00910848063642012,3477,"Gpr135",11551
"499066","Cntn1",-0.00580325314331987,0.00580325314331987,9270,"Cntn1",0.00426408879080985,0.00426408879080985,13836,"Cntn1",11553
"511152","Slc17a5",0.0139628615905,0.0139628615905,482,"Slc17a5",-0.00175703510572339,0.00175703510572339,22625,"Slc17a5",11554
"74677","-",0.00963947274769856,0.00963947274769856,3141,"-",-0.00251923125076914,0.00251923125076914,19966,"-",11554
"344096","Kcnj3",-0.00894027280885567,0.00894027280885567,4045,"Kcnj3",-0.00278117381165105,0.00278117381165105,19062,"Kcnj3",11554
"219746","Akr1c14",0.00573038949571255,0.00573038949571255,9386,"Akr1c14",0.00429673036761598,0.00429673036761598,13723,"Akr1c14",11554
"152819","Cdc7",0.00190155818190934,0.00190155818190934,21488,"Cdc7",0.0111880296617385,0.0111880296617385,1620,"Cdc7",11554
"287495","Taf9",0.0084024227262829,0.0084024227262829,4824,"Taf9",0.00298976038755086,0.00298976038755086,18286,"Taf9",11555
"382819","Rundc3b",0.00553838953477922,0.00553838953477922,9793,"Rundc3b",0.00435269116482234,0.00435269116482234,13317,"Rundc3b",11555
"44905","Chsy1",0.00344422261833651,0.00344422261833651,15153,"Chsy1",0.00635543433787544,0.00635543433787544,7957,"Chsy1",11555
"9440","LOC102550499",-0.00749849769667229,0.00749849769667229,6199,"LOC102550499",0.00338310214100002,0.00338310214100002,16914,"LOC102550499",11556
"412037","Ttc4",-0.00710759514583467,0.00710759514583467,6851,"Ttc4",-0.00354587452701727,0.00354587452701727,16262,"Ttc4",11556
"156569","Limch1",0.00289410834813716,0.00289410834813716,17266,"Limch1",0.00747676155612301,0.00747676155612301,5847,"Limch1",11556
"568851","FAM120C",-0.00648631557639425,0.00648631557639425,7837,"FAM120C",-0.00382515530540379,0.00382515530540379,15280,"FAM120C",11558
"70806","Map2k4",0.00332636617250769,0.00332636617250769,15540,"Map2k4",0.00653227014064686,0.00653227014064686,7578,"Map2k4",11559
"494113","Angpt1",-0.01284502244198,0.01284502244198,831,"Angpt1",-0.00184451313138485,0.00184451313138485,22290,"Angpt1",11560
"83061","Adcy9",-0.00330455328147723,0.00330455328147723,15602,"Adcy9",0.00656045858872885,0.00656045858872885,7518,"Adcy9",11560
"320707","-",-0.00326078696502995,0.00326078696502995,15836,"-",-0.00670219787250288,0.00670219787250288,7284,"-",11560
"509852","Tpm1",0.0122307737845685,0.0122307737845685,1106,"Tpm1",0.00191622928865467,0.00191622928865467,22016,"Tpm1",11561
"349672","Fbxo3",-0.00532252116310585,0.00532252116310585,10175,"Fbxo3",-0.00448343874613698,0.00448343874613698,12950,"Fbxo3",11562
"242631","Apc",-0.00274130601802165,0.00274130601802165,17760,"Apc",0.00774285369022342,0.00774285369022342,5366,"Apc",11563
"42826","Nav2",-0.0026207622556039,0.0026207622556039,18377,"Nav2",-0.00815461248774997,0.00815461248774997,4749,"Nav2",11563
"279703","Fndc7",0.0072562595252397,0.0072562595252397,6519,"Fndc7",0.00344476130684879,0.00344476130684879,16609,"Fndc7",11564
"506429","Rnf214",0.00350909203269428,0.00350909203269428,14925,"Rnf214",0.00629312445560502,0.00629312445560502,8204,"Rnf214",11564
"125226","Flt1",-0.00270476536455444,0.00270476536455444,17982,"Flt1",-0.00788089881931088,0.00788089881931088,5146,"Flt1",11564
"282443","-",0.00559997436751303,0.00559997436751303,9657,"-",0.0043277540965838,0.0043277540965838,13476,"-",11566
"397530","Syn2",0.00196381819405578,0.00196381819405578,21238,"Syn2",0.0108137307499929,0.0108137307499929,1894,"Syn2",11566
"138641","-",-0.00828203226694636,0.00828203226694636,4953,"-",0.00303321002165596,0.00303321002165596,18181,"-",11567
"226186","Sox4",0.0038427531802889,0.0038427531802889,13839,"Sox4",0.00578203986156007,0.00578203986156007,9297,"Sox4",11568
"329574","Slc35c1",-0.00382525096081528,0.00382525096081528,13891,"Slc35c1",-0.00580504865884872,0.00580504865884872,9244,"Slc35c1",11568
"302976","Wdr77",0.00208946052663887,0.00208946052663887,20741,"Wdr77",0.0102056225468944,0.0102056225468944,2395,"Wdr77",11568
"15215","-",0.00290210992229434,0.00290210992229434,17172,"-",0.00740191175222779,0.00740191175222779,5971,"-",11572
"571537","-",0.00275868901887878,0.00275868901887878,17688,"-",-0.00770308053281257,0.00770308053281257,5458,"-",11573
"549373","-",-0.00745698008962483,0.00745698008962483,6248,"-",0.00338310214100002,0.00338310214100002,16899,"-",11574
"112704","-",0.00556101497188728,0.00556101497188728,9753,"-",0.0043277540965838,0.0043277540965838,13394,"-",11574
"72015","Txndc17",-0.00682143692390677,0.00682143692390677,7265,"Txndc17",-0.00365777213719875,0.00365777213719875,15885,"Txndc17",11575
"56502","Nrxn2",0.00403246296138422,0.00403246296138422,13199,"Nrxn2",-0.00555056634562079,0.00555056634562079,9954,"Nrxn2",11576
"62637","-",-0.00390054708213392,0.00390054708213392,13624,"-",-0.00573757853754426,0.00573757853754426,9527,"-",11576
"97059","-",-0.00297476478756036,0.00297476478756036,16971,"-",0.00727523670100469,0.00727523670100469,6182,"-",11576
"113306","-",-0.00553694098478306,0.00553694098478306,9794,"-",-0.00433498761960115,0.00433498761960115,13360,"-",11577
"234743","Slc25a2",0.00200078772280463,0.00200078772280463,21094,"Slc25a2",0.0106209200459244,0.0106209200459244,2060,"Slc25a2",11577
"108287","Klhl24",0.00414994665629851,0.00414994665629851,12865,"Klhl24",0.00541732608041635,0.00541732608041635,10291,"Klhl24",11578
"546991","-",0.00326496969705664,0.00326496969705664,15734,"-",-0.00661501606568759,0.00661501606568759,7421,"-",11578
"513327","Cldn18",0.00937298963653648,0.00937298963653648,3485,"Cldn18",-0.0025989338300085,0.0025989338300085,19673,"Cldn18",11579
"170859","Patz1",0.00490744420387854,0.00490744420387854,11144,"Patz1",0.00480733313477454,0.00480733313477454,12014,"Patz1",11579
"65634","Unkl",-0.00956027433272671,0.00956027433272671,3242,"Unkl",0.00253253463915837,0.00253253463915837,19917,"Unkl",11580
"176906","Xpo4",-0.00539377481620518,0.00539377481620518,10046,"Xpo4",-0.0044205081084385,0.0044205081084385,13114,"Xpo4",11580
"4673","Map3k4",-0.00169164639916047,0.00169164639916047,22495,"Map3k4",0.0132110960630351,0.0132110960630351,669,"Map3k4",11582
"76014","Cacna1g",-0.00159019672896608,0.00159019672896608,22894,"Cacna1g",0.0151393311806521,0.0151393311806521,269,"Cacna1g",11582
"252549","Zfp827",-0.00437237349815721,0.00437237349815721,12338,"Zfp827",-0.0052167233345319,0.0052167233345319,10828,"Zfp827",11583
"261632","-",0.0101176095987717,0.0101176095987717,2625,"-",-0.00233520215786707,0.00233520215786707,20542,"-",11584
"502050","Endod1",-0.00270476536455444,0.00270476536455444,18099,"Endod1",-0.00794272327898344,0.00794272327898344,5071,"Endod1",11585
"59463","-",0.0064852582069175,0.0064852582069175,7843,"-",-0.00381316889137055,0.00381316889137055,15330,"-",11586
"346865","Ube2e3",-0.00637995299671225,0.00637995299671225,7999,"Ube2e3",0.00386394686697216,0.00386394686697216,15172,"Ube2e3",11586
"65201","Flywch1",0.00430332086479281,0.00430332086479281,12527,"Flywch1",0.00529126454656963,0.00529126454656963,10644,"Flywch1",11586
"440317","-",-0.0037115078538072,0.0037115078538072,14243,"-",0.00593160207823111,0.00593160207823111,8928,"-",11586
"261689","Ctu2",0.00313053039321534,0.00313053039321534,16313,"Ctu2",0.00689209219094274,0.00689209219094274,6858,"Ctu2",11586
"221168","Cacnb2",0.00769714863342964,0.00769714863342964,5870,"Cacnb2",0.0032632788342633,0.0032632788342633,17305,"Cacnb2",11588
"330247","Prr5l",0.006239734484617,0.006239734484617,8312,"Prr5l",0.00393815029759884,0.00393815029759884,14864,"Prr5l",11588
"16991","Crtc3",0.00418096568458335,0.00418096568458335,12792,"Crtc3",-0.00538353469774902,0.00538353469774902,10385,"Crtc3",11588
"550181","-",0.0120694227356757,0.0120694227356757,1185,"-",0.00192387268860106,0.00192387268860106,21995,"-",11590
"541361","Pid1",-0.00908823597438274,0.00908823597438274,3804,"Pid1",0.00269713171399084,0.00269713171399084,19377,"Pid1",11590
"126652","-",0.00512416375010378,0.00512416375010378,10735,"-",0.00465837791847742,0.00465837791847742,12450,"-",11592
"349096","-",-0.00323234356235475,0.00323234356235475,15953,"-",-0.00673107457302644,0.00673107457302644,7232,"-",11592
"472346","LOC108351432",-0.00270476536455444,0.00270476536455444,18095,"LOC108351432",0.00793328537748213,0.00793328537748213,5089,"LOC108351432",11592
"90372","-",-0.00267882712729456,0.00267882712729456,18205,"-",0.00800695591478808,0.00800695591478808,4978,"-",11592
"278083","Hist2h2aa2",0.00253570259681362,0.00253570259681362,18659,"Hist2h2aa2",-0.00830741388809113,0.00830741388809113,4528,"Hist2h2aa2",11594
"289304","Oxct1",-0.00233500467045639,0.00233500467045639,19557,"Oxct1",-0.00897615447551668,0.00897615447551668,3632,"Oxct1",11594
"535183","Fam135a",-0.00154242879841088,0.00154242879841088,23103,"Fam135a",-0.0170598269848235,0.0170598269848235,90,"Fam135a",11596
"30894","Bbip1",0.00355169732902814,0.00355169732902814,14774,"Bbip1",0.0061794291790792,0.0061794291790792,8420,"Bbip1",11597
"254438","Cotl1",0.00606004314312103,0.00606004314312103,8695,"Cotl1",0.00403873390163819,0.00403873390163819,14500,"Cotl1",11598
"422550","-",-0.00244118609606808,0.00244118609606808,19108,"-",-0.00860702632723066,0.00860702632723066,4088,"-",11598
"238694","LOC102552068",0.0090525438861849,0.0090525438861849,3890,"LOC102552068",0.00271841466574472,0.00271841466574472,19308,"LOC102552068",11599
"208928","Mtmr7",-0.00655611138234874,0.00655611138234874,7687,"Mtmr7",0.00375779308719936,0.00375779308719936,15513,"Mtmr7",11600
"579437","-",-0.00217645291298661,0.00217645291298661,20417,"-",-0.00975710711654345,0.00975710711654345,2785,"-",11601
"220946","Mindy3",-0.00595759943773492,0.00595759943773492,8867,"Mindy3",0.0040877144548254,0.0040877144548254,14338,"Mindy3",11602
"264829","Utp15",0.00313871199115465,0.00313871199115465,16294,"Utp15",0.00685953942014178,0.00685953942014178,6911,"Utp15",11602
"289144","-",-0.0017192152300409,0.0017192152300409,22386,"-",-0.0127670692005916,0.0127670692005916,818,"-",11602
"6015","Zfp758",-0.00741074573927734,0.00741074573927734,6300,"Zfp758",0.00338310214100002,0.00338310214100002,16906,"Zfp758",11603
"263709","Cox7c",0.00224016950561782,0.00224016950561782,20030,"Cox7c",0.00937366670065251,0.00937366670065251,3179,"Cox7c",11604
"244883","-",-0.00707743681281705,0.00707743681281705,6927,"-",0.00353746534674024,0.00353746534674024,16289,"-",11608
"277718","Psmd4",-0.00359310447822601,0.00359310447822601,14643,"Psmd4",-0.00610626370022655,0.00610626370022655,8573,"Psmd4",11608
"249886","Nup93",-0.00430752089481811,0.00430752089481811,12506,"Nup93",-0.00526177590088528,0.00526177590088528,10712,"Nup93",11609
"353493","Shld1",-0.0119275219157774,0.0119275219157774,1269,"Shld1",-0.00193662395473108,0.00193662395473108,21952,"Shld1",11610
"117287","Dnm1l",0.00511679895938659,0.00511679895938659,10743,"Dnm1l",-0.00465130186026131,0.00465130186026131,12484,"Dnm1l",11614
"541427","Dner",-0.00350554981737388,0.00350554981737388,14934,"Dner",-0.00624294794835931,0.00624294794835931,8293,"Dner",11614
"249159","Tmx3",-0.00635787236779359,0.00635787236779359,8043,"Tmx3",-0.00386003071383623,0.00386003071383623,15187,"Tmx3",11615
"54694","Mgmt",-0.0104057602485804,0.0104057602485804,2370,"Mgmt",-0.0022516868306892,0.0022516868306892,20863,"Mgmt",11616
"327897","Lnpk",-0.00596294617209018,0.00596294617209018,8864,"Lnpk",-0.00407890958635443,0.00407890958635443,14367,"Lnpk",11616
"328104","Ccdc141",0.00503623666138258,0.00503623666138258,10890,"Ccdc141",0.00470729363900666,0.00470729363900666,12342,"Ccdc141",11616
"492961","Cpq",0.00292114724021848,0.00292114724021848,17112,"Cpq",0.00731728386625493,0.00731728386625493,6122,"Cpq",11617
"205571","LOC108348302",-0.00267375869105407,0.00267375869105407,18222,"LOC108348302",0.00797936851921478,0.00797936851921478,5015,"LOC108348302",11618
"289752","Nup155",0.00196880681859703,0.00196880681859703,21221,"Nup155",-0.010647175630262,0.010647175630262,2017,"Nup155",11619
"448355","-",-0.00909612249865269,0.00909612249865269,3797,"-",-0.0026740331204896,0.0026740331204896,19442,"-",11620
"558972","-",-0.00889111605280512,0.00889111605280512,4137,"-",-0.00278117381165105,0.00278117381165105,19103,"-",11620
"248084","Pias2",0.00749402213701704,0.00749402213701704,6205,"Pias2",-0.0033441615395707,0.0033441615395707,17036,"Pias2",11620
"361208","Nom1",-0.00720031043579312,0.00720031043579312,6598,"Nom1",-0.003433171503011,0.003433171503011,16641,"Nom1",11620
"567283","Slc10a3",0.00270802843436281,0.00270802843436281,17950,"Slc10a3",-0.00780016156005218,0.00780016156005218,5294,"Slc10a3",11622
"440242","Lbh",-0.00449315693516818,0.00449315693516818,12031,"Lbh",-0.00510781150027221,0.00510781150027221,11217,"Lbh",11624
"378035","Tuba3a",-0.00270476536455444,0.00270476536455444,18061,"Tuba3a",0.00785955898635752,0.00785955898635752,5186,"Tuba3a",11624
"144207","Phlpp1",-0.00729533299811452,0.00729533299811452,6452,"Phlpp1",0.00338310214100002,0.00338310214100002,16798,"Phlpp1",11625
"119121","Ap5z1",0.0105757973955526,0.0105757973955526,2240,"Ap5z1",0.00219995116942254,0.00219995116942254,21013,"Ap5z1",11626
"339214","-",0.00964039637106505,0.00964039637106505,3134,"-",0.00246658488306733,0.00246658488306733,20118,"-",11626
"80665","-",-0.00540082041847085,0.00540082041847085,10041,"-",-0.00439172213688978,0.00439172213688978,13210,"-",11626
"575506","LOC108349244",0.00474088147819612,0.00474088147819612,11502,"LOC108349244",-0.00490774585413683,0.00490774585413683,11751,"LOC108349244",11626
"368168","Dgki",0.00354213560843328,0.00354213560843328,14800,"Dgki",0.00616622942185777,0.00616622942185777,8454,"Dgki",11627
"400623","Ccdc91",-0.00230504155982177,0.00230504155982177,19797,"Ccdc91",0.00912375416648574,0.00912375416648574,3459,"Ccdc91",11628
"548774","Ercc5",0.00209092358964623,0.00209092358964623,20729,"Ercc5",-0.0100749344227489,0.0100749344227489,2527,"Ercc5",11628
"191138","-",-0.00880950376337172,0.00880950376337172,4236,"-",-0.00278117381165105,0.00278117381165105,19022,"-",11629
"399526","Cdkn1b",-0.00743784817316476,0.00743784817316476,6272,"Cdkn1b",-0.00336244951101479,0.00336244951101479,16986,"Cdkn1b",11629
"98404","Chmp2b",-0.0051634930262159,0.0051634930262159,10657,"Chmp2b",-0.00460568273307607,0.00460568273307607,12602,"Chmp2b",11630
"364607","Sri",0.00914184440691134,0.00914184440691134,3761,"Sri",0.00265630340799968,0.00265630340799968,19501,"Sri",11631
"172833","Pex13",-0.00729533299811452,0.00729533299811452,6454,"Pex13",0.00338310214100002,0.00338310214100002,16808,"Pex13",11631
"482088","St13",-0.00399471659986779,0.00399471659986779,13347,"St13",-0.0055667406784172,0.0055667406784172,9916,"St13",11632
"508126","Scaper",-0.00530228340221221,0.00530228340221221,10208,"Scaper",-0.00444734501558159,0.00444734501558159,13058,"Scaper",11633
"358796","Zswim1",-0.00396445201453698,0.00396445201453698,13410,"Zswim1",-0.00559612651709131,0.00559612651709131,9856,"Zswim1",11633
"189889","LOC120097040",0.00249643250383616,0.00249643250383616,18794,"LOC120097040",-0.00833263273609928,0.00833263273609928,4472,"LOC120097040",11633
"829","-",-0.0124189131087676,0.0124189131087676,1020,"-",0.00185395928323854,0.00185395928323854,22248,"-",11634
"408612","Brinp1",0.0120114432270653,0.0120114432270653,1211,"Brinp1",-0.00190461599759842,0.00190461599759842,22056,"Brinp1",11634
"151381","Rab3gap2",0.00850121971978634,0.00850121971978634,4673,"Rab3gap2",-0.00290205019208628,0.00290205019208628,18595,"Rab3gap2",11634
"285580","LOC102549789",0.00715573047214371,0.00715573047214371,6725,"LOC102549789",-0.00346697519508609,0.00346697519508609,16543,"LOC102549789",11634
"437762","Wrap73",0.00293862382796068,0.00293862382796068,17070,"Wrap73",-0.00726782239982701,0.00726782239982701,6199,"Wrap73",11634
"521895","Cadm1",0.00248466589892134,0.00248466589892134,18923,"Cadm1",0.00840855390134218,0.00840855390134218,4345,"Cadm1",11634
"181748","Mycbp2",0.00550051286885123,0.00550051286885123,9844,"Mycbp2",0.0043277540965838,0.0043277540965838,13426,"Mycbp2",11635
"194699","Gnl3",0.00252822663080981,0.00252822663080981,18677,"Gnl3",0.00825856243865029,0.00825856243865029,4593,"Gnl3",11635
"276627","Dclk2",-0.00570097725925606,0.00570097725925606,9449,"Dclk2",0.00426408879080985,0.00426408879080985,13825,"Dclk2",11637
"434302","Ak2",0.00893982107858806,0.00893982107858806,4047,"Ak2",-0.00274431688428954,0.00274431688428954,19229,"Ak2",11638
"569705","Tceanc",-0.00484562063578711,0.00484562063578711,11277,"Tceanc",-0.00481644569429238,0.00481644569429238,11998,"Tceanc",11638
"169855","Hs3st1",0.00470026588029062,0.00470026588029062,11579,"Hs3st1",0.00492968242593278,0.00492968242593278,11698,"Hs3st1",11638
"412217","Zyg11b",-0.00723967537092911,0.00723967537092911,6545,"Zyg11b",-0.00340128320156042,0.00340128320156042,16734,"Zyg11b",11640
"518590","-",-0.00493715685056982,0.00493715685056982,11082,"-",-0.00475956627181937,0.00475956627181937,12198,"-",11640
"509803","Rab8b",-0.00315513816414755,0.00315513816414755,16239,"Rab8b",0.0068225204058944,0.0068225204058944,7041,"Rab8b",11640
"515225","LOC100360828",-0.0020945651045244,0.0020945651045244,20708,"LOC100360828",-0.0100294188574744,0.0100294188574744,2573,"LOC100360828",11640
"397854","Zfp239",-0.001998677125076,0.001998677125076,21103,"Zfp239",0.0104458967150611,0.0104458967150611,2176,"Zfp239",11640
"442882","-",-0.00851955619309369,0.00851955619309369,4585,"-",0.00287671654306332,0.00287671654306332,18699,"-",11642
"243215","Ik",-0.0023365138677843,0.0023365138677843,19481,"Ik",-0.00884587824189646,0.00884587824189646,3805,"Ik",11643
"300140","Rhbg",0.002221589956428,0.002221589956428,20168,"Rhbg",0.00942081649961959,0.00942081649961959,3118,"Rhbg",11643
"426851","LOC500475",-0.00300625062005185,0.00300625062005185,16782,"LOC500475",-0.00710745128555588,0.00710745128555588,6507,"LOC500475",11644
"81389","Pde6g",-0.00401146329494555,0.00401146329494555,13254,"Pde6g",-0.00551556905989977,0.00551556905989977,10036,"Pde6g",11645
"161224","-",0.00248466589892134,0.00248466589892134,18851,"-",0.00833356864878294,0.00833356864878294,4439,"-",11645
"3524","-",-0.0102573704519272,0.0102573704519272,2515,"-",-0.00227483683402862,0.00227483683402862,20777,"-",11646
"226986","Rala",0.00905835620848722,0.00905835620848722,3838,"Rala",0.00266971572948315,0.00266971572948315,19454,"Rala",11646
"339424","Psma7",0.00411285133875625,0.00411285133875625,12983,"Psma7",0.0054090812643002,0.0054090812643002,10309,"Psma7",11646
"387349","Tmem140",0.00372127408548914,0.00372127408548914,14188,"Tmem140",0.00584518024069843,0.00584518024069843,9105,"Tmem140",11646
"60401","Marveld1",-0.00490329133463561,0.00490329133463561,11156,"Marveld1",0.00478214668731873,0.00478214668731873,12138,"Marveld1",11647
"8153","Mark4",0.00353070122305199,0.00353070122305199,14859,"Mark4",-0.00617189542424995,0.00617189542424995,8438,"Mark4",11648
"435391","Rsrp1",-0.00452294544950966,0.00452294544950966,11977,"Rsrp1",-0.00506620666848835,0.00506620666848835,11321,"Rsrp1",11649
"296751","Mab21l1",-0.00334452548165841,0.00334452548165841,15466,"Mab21l1",-0.00641457287177505,0.00641457287177505,7832,"Mab21l1",11649
"86297","Kif3a",0.01205484408261,0.01205484408261,1191,"Kif3a",-0.0018873637419208,0.0018873637419208,22109,"Kif3a",11650
"358315","Srsf6",-0.00842427999124585,0.00842427999124585,4785,"Srsf6",0.00292639597589231,0.00292639597589231,18514,"Srsf6",11650
"277298","Ubap2l",0.00356172011753156,0.00356172011753156,14738,"Ubap2l",0.00610933881577786,0.00610933881577786,8561,"Ubap2l",11650
"373115","-",-0.00174267779770488,0.00174267779770488,22302,"-",-0.0123056434394282,0.0123056434394282,997,"-",11650
"471100","Polr3b",-0.00318845972051752,0.00318845972051752,16125,"Polr3b",-0.0067644334419062,0.0067644334419062,7179,"Polr3b",11652
"474984","Rassf3",0.00396527045241796,0.00396527045241796,13409,"Rassf3",0.00558117025064057,0.00558117025064057,9900,"Rassf3",11654
"257146","N4bp1",0.00252529056402582,0.00252529056402582,18696,"N4bp1",0.00824250727053481,0.00824250727053481,4613,"N4bp1",11654
"81320","LOC100912167",0.00559997436751303,0.00559997436751303,9680,"LOC100912167",0.0043277540965838,0.0043277540965838,13632,"LOC100912167",11656
"509151","LOC102546547",-0.00537208533510409,0.00537208533510409,10084,"LOC102546547",0.00438390606153586,0.00438390606153586,13228,"LOC102546547",11656
"474460","Frs2",0.00240666474819884,0.00240666474819884,19237,"Frs2",0.00861295738410403,0.00861295738410403,4076,"Frs2",11656
"240951","-",0.00626195838517575,0.00626195838517575,8183,"-",0.00387070487899913,0.00387070487899913,15134,"-",11658
"67856","Ttc1",0.00323598534002466,0.00323598534002466,15931,"Ttc1",0.00663500424395148,0.00663500424395148,7386,"Ttc1",11658
"545702","Cnpy3",0.006239734484617,0.006239734484617,8392,"Cnpy3",0.00392747082528299,0.00392747082528299,14926,"Cnpy3",11659
"525264","Bnip2",0.0118368509311786,0.0118368509311786,1333,"Bnip2",-0.00192743052745117,0.00192743052745117,21989,"Bnip2",11661
"261620","Banp",0.006239734484617,0.006239734484617,8285,"Banp",-0.00388543627875321,0.00388543627875321,15037,"Banp",11661
"446661","Ppp2r5e",0.00257462951518859,0.00257462951518859,18534,"Ppp2r5e",0.0081225276579827,0.0081225276579827,4788,"Ppp2r5e",11661
"96070","-",0.00559997436751303,0.00559997436751303,9685,"-",0.0043277540965838,0.0043277540965838,13638,"-",11662
"231108","Thnsl1",0.00270802843436281,0.00270802843436281,17908,"Thnsl1",0.00771085623758383,0.00771085623758383,5416,"Thnsl1",11662
"200679","LOC120097504",0.00317064581546049,0.00317064581546049,16179,"LOC120097504",0.0067778190893795,0.0067778190893795,7149,"LOC120097504",11664
"366192","-",-0.00567403099944677,0.00567403099944677,9504,"-",0.00426408879080985,0.00426408879080985,13827,"-",11666
"533706","Dlk2",-0.00537758157791164,0.00537758157791164,10076,"Dlk2",-0.00437611694433155,0.00437611694433155,13255,"Dlk2",11666
"325244","-",-0.00678581349266195,0.00678581349266195,7314,"-",-0.00361197042603914,0.00361197042603914,16020,"-",11667
"420551","Cpa6",0.00521719251504911,0.00521719251504911,10361,"Cpa6",0.00447724010249554,0.00447724010249554,12973,"Cpa6",11667
"109143","-",-0.00811873907663894,0.00811873907663894,5237,"-",0.00304982169225667,0.00304982169225667,18101,"-",11669
"554156","Ackr3",0.00713221774227733,0.00713221774227733,6820,"Ackr3",0.00347146176560803,0.00347146176560803,16521,"Ackr3",11670
"405939","Cntfr",-0.0157448166685966,0.0157448166685966,179,"Cntfr",-0.00161660980279583,0.00161660980279583,23166,"Cntfr",11672
"411571","LOC100362448",0.0100796694651115,0.0100796694651115,2666,"LOC100362448",0.00230290706465401,0.00230290706465401,20678,"LOC100362448",11672
"323134","Psmd5",0.0100027405656493,0.0100027405656493,2758,"Psmd5",0.00233160285736319,0.00233160285736319,20587,"Psmd5",11672
"471210","RGD1563365",0.0095391634780835,0.0095391634780835,3256,"RGD1563365",0.00247894688526061,0.00247894688526061,20087,"RGD1563365",11672
"421765","Fam110b",0.00251013348490015,0.00251013348490015,18749,"Fam110b",0.00825856243865029,0.00825856243865029,4595,"Fam110b",11672
"118715","-",-0.00823771931243807,0.00823771931243807,5034,"-",0.00298281886969921,0.00298281886969921,18313,"-",11674
"449809","Prima1",-0.00267882712729456,0.00267882712729456,18197,"Prima1",0.00787651943119827,0.00787651943119827,5152,"Prima1",11674
"297745","Rsrc1",0.00248466589892134,0.00248466589892134,18876,"Rsrc1",-0.00833227575658821,0.00833227575658821,4474,"Rsrc1",11675
"436173","Capzb",0.00190155818190934,0.00190155818190934,21626,"Capzb",-0.0110620050244635,0.0110620050244635,1724,"Capzb",11675
"278626","Atp1a1",0.00491328849782423,0.00491328849782423,11137,"Atp1a1",-0.00475000987284601,0.00475000987284601,12217,"Atp1a1",11677
"33742","-",-0.00749849769667229,0.00749849769667229,6178,"-",0.0032985702684942,0.0032985702684942,17177,"-",11678
"5523","Cep43",0.00448056262903426,0.00448056262903426,12061,"Cep43",0.00507612961517576,0.00507612961517576,11294,"Cep43",11678
"411282","-",-0.00726829211038383,0.00726829211038383,6492,"-",0.00338310214100002,0.00338310214100002,16866,"-",11679
"59457","-",0.00432672102805943,0.00432672102805943,12454,"-",-0.00517882663277361,0.00517882663277361,10906,"-",11680
"376868","Lrtm2",-0.00353393641384798,0.00353393641384798,14851,"Lrtm2",-0.00614044507804528,0.00614044507804528,8508,"Lrtm2",11680
"202683","Abhd13",0.00227608376242641,0.00227608376242641,19886,"Abhd13",-0.0091110762679718,0.0091110762679718,3474,"Abhd13",11680
"63560","RGD1309748",-0.0022512589190341,0.0022512589190341,19998,"RGD1309748",0.00920289055677747,0.00920289055677747,3364,"RGD1309748",11681
"210340","-",-0.0104125979953465,0.0104125979953465,2365,"-",-0.00220460393662827,0.00220460393662827,20999,"-",11682
"75584","Ankfn1",-0.00782482515243777,0.00782482515243777,5693,"Ankfn1",-0.00318145708295186,0.00318145708295186,17670,"Ankfn1",11682
"462641","Srsf5",-0.00767496190869719,0.00767496190869719,5893,"Srsf5",-0.00323551042590774,0.00323551042590774,17475,"Srsf5",11684
"27482","-",-0.00439572474764305,0.00439572474764305,12282,"-",0.00511542713606209,0.00511542713606209,11086,"-",11684
