"comparison_name","model_selection_mode","search_stage","filtered_rank_index","cutoff_feature_id","original_rank_index","objective_score","valid_split","improvement_vs_null","regime_plausible","lead_iod_mean","rem_iod_mean","lead_cv2_mean","rem_cv2_mean","lead_slope","rem_slope"
"RT0_ZT6","bic","coarse",6061,"236894",6061,50468.5484599595,FALSE,50468.5484599595,FALSE,2.66324853486049,2.07503776828369,0.786711456540588,-0.20843869161124,1.10007608616913,-1.09327738179505
"RT0_ZT6","bic","coarse",6060,"330009",6060,50467.9310615314,FALSE,50467.9310615314,FALSE,2.66329789646002,2.07504910784645,0.786739836849012,-0.208406401748176,1.10004503232905,-1.09328723450614
"RT0_ZT6","bic","coarse",6059,"455932",6059,50467.272193491,FALSE,50467.272193491,FALSE,2.66334438167686,2.07506113400397,0.786771625935356,-0.208374922334806,1.10001994668645,-1.09329718897472
"RT0_ZT6","bic","coarse",6098,"26684",6098,50467.1250597007,FALSE,50467.1250597007,FALSE,2.66134771671208,2.07463813719768,0.785312791750126,-0.209550123455254,1.10085482709879,-1.09295602133151
"RT0_ZT6","bic","coarse",6046,"165674",6046,50466.8518481266,FALSE,50466.8518481266,FALSE,2.66407870114209,2.07518690288047,0.787215845119632,-0.207973026543871,1.0994990836605,-1.09340318866253
"RT0_ZT6","bic","coarse",6058,"510691",6058,50466.8474325796,FALSE,50466.8474325796,FALSE,2.66339306347647,2.07507264092319,0.786805747163933,-0.208343997049631,1.09999317773417,-1.09330662386572
"RT0_ZT6","bic","coarse",6045,"151550",6045,50466.7750160857,FALSE,50466.7750160857,FALSE,2.66413687506507,2.07519620311702,0.78724713367062,-0.207941426670069,1.09945595493917,-1.09341126018137
"RT0_ZT6","bic","coarse",6047,"487133",6047,50466.7273275379,FALSE,50466.7273275379,FALSE,2.66401942442283,2.07517786792882,0.787181020134405,-0.208003788019053,1.09954349967347,-1.09339555554191
"RT0_ZT6","bic","coarse",6057,"511924",6057,50466.694290572,FALSE,50466.694290572,FALSE,2.66344653901612,2.07508301192566,0.78684009143323,-0.208313124500796,1.09995826810372,-1.09331531444184
"RT0_ZT6","bic","coarse",6044,"131523",6044,50466.4609066991,FALSE,50466.4609066991,FALSE,2.66419239165081,2.07520613680426,0.787275368965599,-0.207909103394461,1.09941693073801,-1.09342006636475
"RT0_ZT6","bic","coarse",6056,"132971",6056,50466.4213815682,FALSE,50466.4213815682,FALSE,2.66349897998629,2.07509363203829,0.786872974693327,-0.208281904663451,1.09992424471884,-1.09332429469032
"RT0_ZT6","bic","coarse",6048,"506957",6048,50466.4052797735,FALSE,50466.4052797735,FALSE,2.66395809042903,2.07516932475838,0.787143818242765,-0.208033985539834,1.09959060732109,-1.09338847471654
"RT0_ZT6","bic","coarse",6055,"26106",6055,50466.1780411667,FALSE,50466.1780411667,FALSE,2.66355238499366,2.07510402650171,0.786905410928714,-0.20825057854085,1.09988847028031,-1.09333315072002
"RT0_ZT6","bic","coarse",6049,"564134",6049,50466.1008550792,FALSE,50466.1008550792,FALSE,2.66389637476274,2.07516087625225,0.787107273058642,-0.208064338268231,1.09963868130979,-1.09338144201175
"RT0_ZT6","bic","coarse",6043,"28187",6043,50465.9923834256,FALSE,50465.9923834256,FALSE,2.6642461100695,2.07521650002851,0.787301671783386,-0.207876322659672,1.09938071314121,-1.09342936380592
"RT0_ZT6","bic","coarse",6050,"575149",6050,50465.853208755,FALSE,50465.853208755,FALSE,2.66383537593834,2.0751522618692,0.787071356384117,-0.208094839610443,1.09968572660822,-1.09337423125428
"RT0_ZT6","bic","coarse",6052,"273339",6052,50465.8454903722,FALSE,50465.8454903722,FALSE,2.6637190869297,2.0751336906309,0.787005163613863,-0.208157179665594,1.09977175460034,-1.09335833700647
"RT0_ZT6","bic","coarse",6054,"550172",6054,50465.8125170576,FALSE,50465.8125170576,FALSE,2.66360363232912,2.07511493661543,0.786937672452243,-0.2082192108509,1.09985606324015,-1.09334238062937
"RT0_ZT6","bic","coarse",6053,"310131",6053,50465.8053241374,FALSE,50465.8053241374,FALSE,2.66366181600212,2.07512420339672,0.786970434635679,-0.208187961933764,1.09981288580089,-1.09335033104069
"RT0_ZT6","bic","coarse",6051,"3346",6051,50465.7641213016,FALSE,50465.7641213016,FALSE,2.66377642015766,2.07514316683018,0.787037096767217,-0.208125733707147,1.09972981578301,-1.09336651536297
"RT0_ZT6","bic","coarse",6042,"13549",6042,50465.3071211023,FALSE,50465.3071211023,FALSE,2.66429825313042,2.07522723975788,0.787323193483299,-0.207842410077509,1.09934901748397,-1.09343933036365
"RT0_ZT6","bic","coarse",6099,"201483",6099,50465.2063696099,FALSE,50465.2063696099,FALSE,2.6612935051966,2.07462807694992,0.78525038796028,-0.209574255701696,1.10082530590991,-1.09294986381076
"RT0_ZT6","bic","coarse",6041,"26770",6041,50464.5298249947,FALSE,50464.5298249947,FALSE,2.66434954966445,2.07523818318259,0.787342672231754,-0.207808014715164,1.09931994265187,-1.09344962614146
"RT0_ZT6","bic","coarse",6040,"282978",6040,50463.5506963461,FALSE,50463.5506963461,FALSE,2.66439850800536,2.07524968331928,0.78735816865823,-0.207772677739072,1.09929713816477,-1.09346071380714
"RT0_ZT6","bic","coarse",6100,"440196",6100,50463.3606416325,FALSE,50463.3606416325,FALSE,2.66123952458767,2.07461796483293,0.785188652613559,-0.209598545138252,1.10079766745639,-1.0929436307438
"RT0_ZT6","bic","coarse",5985,"340468",5985,50463.0764220425,FALSE,50463.0764220425,FALSE,2.66732151665674,2.07583279418362,0.786554893263905,-0.205443993454541,1.1052875788272,-1.09412732834904
