"comparison_name","analysis_label","dataset_key","feature_id","orig_id","gene_symbol","baseMean","log2FoldChange","lfc_shrunk","regulation_direction","stat","pvalue","padj","greaterAbs_pvalue","greaterAbs_padj","lessAbs_pvalue","lessAbs_padj","empirical_p","empirical_p_calc","empirical_p_plot","empirical_bh","empirical_q","empirical_lfdr","neglog10_empirical_p_calc","neglog10_empirical_p_plot","neglog10_empirical_p","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","hc_pass","standard_flag","strong_alt_flag","strong_flag","lessAbs_alt_flag","weak_hbfss_flag","weak_flag","hbfss_flag","display_standard","display_strong","display_weak","display_hbfss","final_class","lfcSE","R4_1","R4_2","R4_3","R4_4","R4_5","ZT10_1","ZT10_2","ZT10_3","ZT10_4","ZT10_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier"
"RT4_ZT10","Rem_RawEVS","Rem","10794","10794","LOC102548014",1.5366362906377,-1.04680745397303,-0.0321560949069459,"downregulated",-0.528718867373167,0.597000486834444,NA,0.981138656331202,NA,0.509430671834399,NA,0.628118674540929,0.628118674540929,0.628118674540929,0.980505764536795,0.923219091330276,0.999999999999999,0.201958294433033,0.201958294433033,0.201958294433033,0.00649419008303352,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.97989426625511,0,1.81519319454987,0,2.97375642670153,0,0,0,5.13483309985248,0,5.44258018527316,4.36040359741445,3.84517970341904,4.0142897208682,6,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","10879","10879","LOC102555051",0.897623411691866,2.94843135998339,0.0605597568851239,"upregulated",1.21612909124256,0.223935750144836,NA,0.421591850083663,NA,0.789204074958168,NA,0.265221121881939,0.265221121881939,0.265221121881939,0.866920600549939,0.83544852955507,0.999999999999999,0.576391892214866,0.576391892214866,0.576391892214866,0.0349061528630888,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",2.42443946223742,1.422666931363,4.08418468773721,0,3.46938249781845,0,0,0,0,0,0,3.54153319426165,6.53239438668864,5.84176207650629,8,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","10917","10917","Vom2r38",22.1491867868832,-1.19505683988481,-0.517227893603482,"downregulated",-2.05875591917538,0.0395176263885829,0.339525945161513,0.736848575837315,1,0.631575712081342,0.683672138899403,0.0592824016037179,0.0592824016037179,0.0592824016037179,0.561520948897458,0.532303205810115,0.952075552707404,1.22707421086349,1.22707421086349,1.22707421086349,0.634677009380077,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.580475241748658,18.494670107719,8.16836937547442,15.568465542625,24.2856774847292,0,9.21979237960558,56.3899167074882,46.2134978986723,17.2992224924707,25.8522558800475,0.642380017509214,0.16788161708564,0.354615941036193,12,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","10937","10937","Zfp17",1.17117631028177,3.26177608164866,0.0496505513398208,"upregulated",1.20554353087966,0.227993543754751,NA,0.403185135030101,NA,0.798407432484949,NA,0.269403365522415,0.269403365522415,0.269403365522415,0.869861819194249,0.837588159214016,0.999999999999999,0.569596983153925,0.569596983153925,0.569596983153925,0.028280804255091,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",2.70564770006158,0,0,0,1.48687821335077,10.224884889467,0,0,0,0,0,10,5.07732422411692,7.61602638582901,8,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","10954","10954","Iglon5",5.44047455325186,0.22840483284207,0.0295646738316687,"upregulated",0.247063911758231,0.804858762325573,0.969997620330191,1,1,0.201963285933219,NA,0.820934443988331,0.820934443988331,0.820934443988331,0.991766869335293,0.94017400404216,0.999999999999999,0.0856915222360509,0.0856915222360509,0.0856915222360509,0.00253344190504803,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.924476712186034,6.63911234636066,1.3613948959124,0,9.91252142233844,11.5029955006503,3.95133959125953,9.02238667319812,3.85112482488936,0,8.16387027790974,0.813638058767385,0.843599933177971,0.830171263072492,5,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","10974","10974","Cd33",3.75372313659517,0.0153540168902245,0.00151340679904678,"upregulated",0.0130606517969108,0.9895794038367,0.998637329383121,1,1,0.201135128460818,NA,0.990453309797723,0.990453309797723,0.990453309797723,0.999478469626352,0.949900402097258,1,0.00416599238705815,0.00416599238705815,0.00416599238705815,6.30484120335092e-06,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.17559346416816,8.06177927772366,1.3613948959124,4.24594514798864,1.48687821335077,3.83433183355011,0,9.02238667319812,0,0,9.52451532422803,1.42890161652022,1.34009566522545,1.38086816220567,6,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","10986","10986","Zfp819",4.49125314140718,-0.119629800391848,-0.0146441412517232,"downregulated",-0.12783149326298,0.89828232649622,0.985510777295605,1,1,0.173422273714261,NA,0.906772423657313,0.906772423657313,0.906772423657313,0.995462635305602,0.945528836645172,1,0.0425016959071944,0.0425016959071944,0.0425016959071944,0.000622400838302741,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.935839810192475,2.37111155227167,5.89937788228708,4.24594514798864,2.97375642670153,6.39055305591685,7.90267918251906,11.2779833414976,3.85112482488936,0,0,0.523980087773298,1.07119721419158,0.822013699551587,5,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","10988","10988","LOC103691107",2.89018153404035,1.41710968594933,0.100441475654211,"upregulated",1.09410500421631,0.273908927936853,0.743911747464863,0.747424641559549,1,0.626287679220226,NA,0.316176933551847,0.316176933551847,0.316176933551847,0.89954106568981,0.858207769267091,0.999999999999999,0.50006981687236,0.50006981687236,0.50006981687236,0.0502277503367907,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.29522274415003,2.845333862726,3.63038638909974,4.24594514798864,6.44313892451998,3.83433183355011,7.90267918251906,0,0,0,0,0.890113171373102,1.84438246139024,1.50628324831344,7,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11000","11000","LOC120098457",4.40010034280438,-0.537209571736989,-0.065825819116166,"downregulated",-0.564323667181865,0.572533877326794,0.911721621631498,1,1,0.313430964743111,NA,0.605159481857691,0.605159481857691,0.605159481857691,0.979419674555148,0.920537568275112,0.999999999999999,0.218130157639434,0.218130157639434,0.218130157639434,0.0143585963005542,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.951952935838612,1.422666931363,6.35317618092455,5.66126019731819,4.4606346400523,0,0,11.2779833414976,6.4185413748156,4.32480562311767,4.08193513895487,0.57977085601622,1.09906446775818,0.857447309461459,6,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11007","11007","Clec11a",3.5823082725886,0.317866467183129,0.0304340497034363,"upregulated",0.290201412544321,0.771662155637433,0.96507797126605,1,1,0.266719476224055,NA,0.790344768360916,0.790344768360916,0.790344768360916,0.991766869335293,0.938002043103206,0.999999999999999,0.102183417147902,0.102183417147902,0.102183417147902,0.00310985519634623,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.0953305306003,2.845333862726,3.63038638909974,7.07657524664774,6.44313892451998,0,0,7.89458833904835,3.85112482488936,0,4.08193513895487,0.72773944560111,1.41977189382605,1.13989023152109,8,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11017","11017","RGD1309036",4.1411018024251,2.08085081700941,0.210789516605496,"upregulated",1.83844801593771,0.065996415276383,0.440453891590133,0.339607952363086,1,0.830196023818457,NA,0.0921310580251014,0.0921310580251014,0.0921310580251014,0.666172249800189,0.638161530179258,0.999999999999999,1.03559394140837,1.03559394140837,1.03559394140837,0.21829234630905,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.13185186579674,4.74222310454333,5.44557958364961,5.66126019731819,7.43439106675383,10.224884889467,7.90267918251906,0,0,0,0,0.723140500211454,1.18577305691791,1.06453741195752,10,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11018","11018","RGD1309036",8.7435779475001,-0.477318778031354,-0.0520034616209622,"downregulated",-0.472503001570845,0.636567799788656,0.929632925138121,1,1,0.302435767148399,NA,0.66510533184965,0.66510533184965,0.66510533184965,0.982849428152009,0.92717795914107,0.999999999999999,0.177109570608791,0.177109570608791,0.177109570608791,0.00921031075785935,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.0101920547478,1.422666931363,5.44557958364961,11.3225203946364,18.3381646313261,0,0,18.0447733463962,19.2556241244468,0,13.6064504631829,2.17476555913022,0.47453980142585,1.10726371359329,12,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11032","11032","LOC108349570",44.2089774530696,0.131624316321329,0.0597120111042241,"upregulated",0.334938168885238,0.737671728767649,0.955877562856356,1,1,0.0135624911087527,0.0592025909850647,0.75895927271379,0.75895927271379,0.75895927271379,0.991467677096804,0.935603322566424,0.999999999999999,0.11978152859758,0.11978152859758,0.11978152859758,0.00715239596569962,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.392980939614643,44.102674872253,59.4475771215083,62.2738621705001,43.6150942582891,21.7278803901173,9.21979237960558,67.6679000489859,44.9297896237092,36.040046859314,53.0651568064133,0.235175391054717,0.0981810293514588,0.161430698761997,12,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11106","11106","Emc10",15.0508080125658,0.370096327258767,0.0877736598433612,"upregulated",0.57912113676259,0.56250743891454,0.909519381737985,1,1,0.162149073606418,0.237305618443505,0.595729485924164,0.595729485924164,0.595729485924164,0.979419674555148,0.919381136943841,0.999999999999999,0.224950903749999,0.224950903749999,0.224950903749999,0.0197447641072091,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.639065480026656,8.53600158817799,11.7987557645742,22.6450407892728,6.93876499563691,35.7870971131343,23.7080375475572,0,10.269666199705,15.8576206180981,14.9670955095012,0.631213694245415,0.253151859505184,0.415809921839451,10,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11109","11109","Emc10",0.657784031091007,2.49253763252758,0.036349620876933,"upregulated",0.812622012713409,0.416434806806224,NA,0.626541788581758,NA,0.686729105709121,NA,0.456592535867831,0.456592535867831,0.456592535867831,0.954750551689859,0.897336365074716,0.999999999999999,0.340471192403185,0.340471192403185,0.340471192403185,0.0123759987633731,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",3.06727801306391,5.21644541499766,1.3613948959124,0,0,0,0,0,0,0,0,10,8.60573560769233,10,7,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11113","11113","Emc10",3.81176583645898,0.45605542499795,0.0446875153828732,"upregulated",0.421285769822005,0.673546420084992,0.939354438429846,1,1,0.307666979516802,NA,0.699531050676306,0.699531050676306,0.699531050676306,0.985526670256819,0.930512692916792,0.999999999999999,0.15519300334787,0.15519300334787,0.15519300334787,0.00693518972442222,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.08253223267103,1.89688924181733,4.08418468773721,0,8.42564320898767,7.66866366710022,5.26845278834604,5.63899167074882,5.13483309985248,0,0,0.837637202264726,1.31482351413032,1.11821992172731,9,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11117","11117","Pold1",6.70296450004055,2.20426939308812,1.22654889001676,"upregulated",2.61534814638404,0.00891365473873811,0.159526512013026,0.153045603039552,1,0.923477198480224,NA,0.0165748470981857,0.0165748470981857,0.0165748470981857,0.343332372462829,0.323839140825874,0.593469155168762,1.78055046924117,1.78055046924117,1.78055046924117,2.18393220166658,0.0475021845337043,1.3232864175516,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"HBFSS",0.842820637908465,10.9071131404497,10.4373608686618,9.90720534530683,8.42564320898767,15.3373273342004,0,0,3.85112482488936,0,8.16387027790974,0.0045633079576596,0.653676378793419,0.542371020339999,7,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11119","11119","Nr1h2",9.30797785093061,1.36994669227848,0.216354339559382,"upregulated",1.5594030351661,0.118901018389121,0.562690913975781,0.673675962594904,1,0.663162018702548,NA,0.153113549565635,0.153113549565635,0.153113549565635,0.772231362156257,0.745615135890683,0.999999999999999,0.814986375329109,0.814986375329109,0.814986375329109,0.176325838984224,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.878507134707845,31.298672489986,5.89937788228708,25.4756708879319,4.4606346400523,0,7.90267918251906,3.38339500244929,5.13483309985248,0,9.52451532422803,1.22286711285192,0.440742723101017,0.771351996967187,11,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11133","11133","Myh14",19.2325920717907,-0.735379453388181,-0.28979908580924,"downregulated",-1.45967904207541,0.144378304455512,0.607767238030007,1,1,0.299703283740458,0.374629104675573,0.181137985776807,0.181137985776807,0.181137985776807,0.807145534364372,0.776162319296879,0.999999999999999,0.74199046584622,0.74199046584622,0.74199046584622,0.215028158681407,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.503795308551255,14.7008916240843,20.8747217373235,15.568465542625,7.93001713787075,12.7811061118337,7.90267918251906,11.2779833414976,37.2275399739305,50.4560656030395,13.6064504631829,0.303947571618515,0.194508061261515,0.250421839538812,11,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11184","11184","Atf5",1.52426950733398,1.43853933232845,0.0314845954851498,"upregulated",0.623536189994749,0.53293222798353,NA,0.849242308640271,NA,0.575378845679865,NA,0.567835777709763,0.567835777709763,0.567835777709763,0.977158981590419,0.915754540339176,0.999999999999999,0.245777247293764,0.245777247293764,0.245777247293764,0.00773819721049777,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",2.30706630250373,0,4.08418468773721,7.07657524664774,0,0,0,0,0,0,4.08193513895487,10,3.87847298697553,5.40181561087688,9,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11199","11199","Il4i1",6.54715315941507,-0.0425974754650797,-0.00451218414871405,"downregulated",-0.0430728297599995,0.965643477902541,0.994423986719102,1,1,0.16650061493745,NA,0.968523310567163,0.968523310567163,0.968523310567163,0.998110868736829,0.948824064601469,1,0.0138899221530693,0.0138899221530693,0.0138899221530693,6.26738865659516e-05,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.988963940898045,13.2782246927213,6.35317618092455,0,6.93876499563691,5.11244244473348,10.5369055766921,4.51119333659906,0,18.7408243668433,0,1.59282363444731,0.672679568135043,1.01626231273604,9,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11216","11216","Med25",9.79203138160895,1.23744568444004,0.477089102734956,"upregulated",2.00411850844984,0.0450573672252456,0.363511756265225,0.700565124063016,1,0.649717437968492,NA,0.0663520285353956,0.0663520285353956,0.0663520285353956,0.588060129894658,0.559505589997921,0.999999999999998,1.17814579520706,1.17814579520706,1.17814579520706,0.562080520326295,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.617451352912853,16.5977808659017,15.4291421536739,21.2297257399432,8.92126928010459,6.39055305591685,6.58556598543255,4.51119333659906,0,10.0912131206079,8.16387027790974,0.172665345682597,0.415367003804759,0.316844588224451,8,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11217","11217","Med25",4.84684411517107,0.500523845505128,0.0511447939119278,"upregulated",0.474551380061267,0.635106767823646,0.929519396876003,1,1,0.317907546513721,NA,0.663742498887564,0.663742498887564,0.663742498887564,0.982849428152009,0.927039346124106,0.999999999999999,0.178000373948361,0.178000373948361,0.178000373948361,0.00910379244183501,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.05473056561443,1.89688924181733,5.89937788228708,11.3225203946364,9.41689535122152,0,6.58556598543255,9.02238667319812,0,4.32480562311767,0,1.29936037833835,0.973792682665866,1.10385871921965,7,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11309","11309","Prmt1",0.42067287586384,1.86476182205482,0.0334463903866686,"upregulated",0.603684183126577,0.546053631883776,NA,0.779514647098308,NA,0.610242676450846,NA,0.580225963803849,0.580225963803849,0.580225963803849,0.977706619450642,0.917404936663486,0.999999999999999,0.23640284139952,0.23640284139952,0.23640284139952,0.00790682172196606,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",3.08896915668209,2.845333862726,1.3613948959124,0,0,0,0,0,0,0,0,10,12.026768822253,10,8,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11317","11317","Bcl2l12",0.849744092564367,2.8124304196317,0.0553459716868295,"upregulated",1.12081032298852,0.262368609115198,NA,0.47011612189085,NA,0.764941939054575,NA,0.304509591747501,0.304509591747501,0.304509591747501,0.89190911192156,0.853570495094213,0.999999999999999,0.51639902297395,0.51639902297395,0.51639902297395,0.0285806057046227,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",2.50928311592694,0,2.26899149318734,4.24594514798864,1.98250428446769,0,0,0,0,0,0,4.68952207876264,6.86653982802766,6.32303139453022,9,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11368","11368","Prr12",9.2901544914992,0.0979917704256643,0.0295379405885561,"upregulated",0.180086990644836,0.857084275599289,0.97701638281757,1,1,0.0486900578720119,NA,0.868956936886074,0.868956936886074,0.868956936886074,0.991766869335293,0.943292770751813,1,0.0610017454571513,0.0610017454571513,0.0610017454571513,0.00180186593311156,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.544135753919736,8.53600158817799,14.0677472577615,8.49189029597729,8.92126928010459,7.66866366710022,17.1224715621246,10.1501850073479,3.85112482488936,8.64961124623535,5.44258018527316,0.0616573274437956,0.441736649367737,0.244051782341365,9,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11370","11370","Prr12",21.6832423968587,-0.147557450605477,-0.0661669843841968,"downregulated",-0.377431719361211,0.705852798300752,0.948858637005079,1,1,0.0146127597744795,0.0614342668719467,0.729509968505956,0.729509968505956,0.729509968505956,0.990137150798405,0.933177430387153,0.999999999999999,0.136968769243387,0.136968769243387,0.136968769243387,0.00906281041564987,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.390951377523894,24.185337833171,16.7905370495863,32.5522461345796,10.4081474934554,20.4497697789339,30.2936035329897,22.5559666829953,16.6882075745206,12.974416869353,29.9341910190024,0.101986750663313,0.17158454867038,0.13559270299856,9,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11371","11371","Prr12",4.94983121277753,-0.254343563204353,-0.0361705279804782,"downregulated",-0.29352518239895,0.769120753957866,0.96459608288926,1,1,0.194749911865092,NA,0.788000516911923,0.788000516911923,0.788000516911923,0.991766869335293,0.937829069927459,0.999999999999999,0.103473497622219,0.103473497622219,0.103473497622219,0.0037426910409824,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.866513602429713,5.690667725452,4.08418468773721,0,4.95626071116922,7.66866366710022,11.8540187737786,3.38339500244929,6.4185413748156,0,5.44258018527316,0.316608053684197,0.948572118819671,0.696244493915398,8,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11387","11387","Prrg2",6.42128512407389,1.08554413456251,0.143207101047362,"upregulated",1.15473058591286,0.248200770303654,0.718256231566203,0.927495583081139,1,0.53625220845943,NA,0.290107330457818,0.290107330457818,0.290107330457818,0.880570636255019,0.847410302128475,0.999999999999999,0.53744129726711,0.53744129726711,0.53744129726711,0.0769654101647563,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.940084334653996,14.22666931363,8.16836937547442,4.24594514798864,10.4081474934554,6.39055305591685,9.21979237960558,0,11.5533744746681,0,0,1.19179820737055,0.688792570824724,0.859336498055389,6,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11398","11398","Fcgrt",37.8423595266488,-0.146810022648921,-0.0711249546894279,"downregulated",-0.40013995841963,0.68905343465149,0.944306960362372,1,1,0.0100246766330926,0.0519896399928832,0.713931424897338,0.713931424897338,0.713931424897338,0.988359711602302,0.93181872604995,0.999999999999999,0.14634350141563,0.14634350141563,0.14634350141563,0.0104086749072789,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.36689668092323,53.1128987708853,46.2874264610217,33.9675611839091,25.7725556980799,19.1716591677505,34.2449431242493,34.9617483586427,74.455079947861,36.040046859314,20.4096756947744,0.164491076978183,0.106313430998378,0.134466656581906,11,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11419","11419","Flt3lg",2.17779377384651,2.32399799941486,0.153206876533888,"upregulated",1.63708490084908,0.101612731042849,0.53124064356119,0.350996174987918,NA,0.824501912506041,NA,0.133669677279269,0.133669677279269,0.133669677279269,0.746387699640178,0.719009375182122,0.999999999999999,0.873967100470681,0.873967100470681,0.873967100470681,0.133897769656491,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.41959528073927,3.79377848363466,4.53798298637468,4.24594514798864,1.98250428446769,3.83433183355011,0,3.38339500244929,0,0,0,1e-08,2.59126349789573,1.42185764526885,10,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11425","11425","-",4.74232522096874,-1.83538642171823,-0.228569240387368,"downregulated",-1.80331521080627,0.071338725122912,0.458667235900943,0.411766448090882,1,0.794116775954559,NA,0.0985191336104805,0.0985191336104805,0.0985191336104805,0.685746590662812,0.653493771747626,0.999999999999999,1.00647941605585,1.00647941605585,1.00647941605585,0.230050235593408,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.01778458403709,4.74222310454333,2.26899149318734,0,2.47813035558461,0,7.90267918251906,0,5.13483309985248,7.20800937186279,17.6883856021378,0.942978845383623,1.00068860570762,0.977135393832811,5,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11429","11429","Aldh16a1",36.6588992150281,-0.0682538279587347,-0.0408547827218605,"downregulated",-0.236359350905113,0.813153835906099,0.971461983930382,1,1,0.000626380495045463,0.0196121867495127,0.828569594317634,0.828569594317634,0.828569594317634,0.991766869335293,0.94069259658033,0.999999999999999,0.0816710078737821,0.0816710078737821,0.0816710078737821,0.00333665128135873,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.288771430863065,51.6902318395223,38.1190570855473,32.5522461345796,34.1981989070676,20.4497697789339,30.2936035329897,43.9841350318408,42.362373073783,38.9232506080591,34.0161261579573,0.0400046268940383,0.108457461028598,0.0723412188557036,7,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11445","11445","RGD1562492",2.45426635997955,0.199992055166621,0.0128563071959991,"upregulated",0.145939241347066,0.883969353092001,0.98238672139906,1,1,0.279682165014762,NA,0.893640059137571,0.893640059137571,0.893640059137571,0.993508893698541,0.944772571251984,1,0.0488373713691107,0.0488373713691107,0.0488373713691107,0.000627868248966377,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.37037888727275,1.89688924181733,5.89937788228708,0,4.95626071116922,0,0,3.38339500244929,0,4.32480562311767,4.08193513895487,1.23468287785334,2.24718216519765,1.83160716446457,8,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11447","11447","Trpm4",15.378186705103,0.670335428625683,0.336635638129488,"upregulated",1.57400659697486,0.115485924313159,0.558554198486349,1,1,0.21944131783539,0.294609062066297,0.149302778631683,0.149302778631683,0.149302778631683,0.769519439683539,0.740805189489022,0.999999999999999,0.825932109668291,0.825932109668291,0.825932109668291,0.278038182789819,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.42587841112866,19.4431147286277,27.2278979182481,19.8144106906137,12.390651777923,15.3373273342004,7.90267918251906,14.6613783439469,7.70224964977872,12.974416869353,16.3277405558195,0.0558936800160116,0.247193699699423,0.142822183766768,9,FALSE
"RT4_ZT10","Rem_RawEVS","Rem","11453","11453","Ppfia3",117.451744537057,-0.0165294831948796,-0.00788948793626904,"downregulated",-0.0474761738532651,0.962133719428441,0.993793384841644,1,1,0.00236598334652851,0.0296357707838365,0.965307376798258,0.965307376798258,0.965307376798258,0.997572541709464,0.948662324052268,1,0.0153343749550957,0.0153343749550957,0.0153343749550957,0.000120980366218453,0.0475021845337043,1.3232864175516,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.348163759909706,70.1849019472413,105.73500358253,104.733313650387,87.7258145876952,217.278803901173,168.590489227073,55.2621183733385,148.910159895722,116.769751824177,99.3270883812352,0.169444718193552,0.095323828395364,0.136558234980025,9,FALSE
