"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","nb_gap","log_alpha_mu"
"411233","Mysm1",18211,0.00378915465212052,7.4,6.8,-0.0109569028487947,7.4,0,-0.0810810810810812,2.05412373369555,2.12823170584927,0,-2.12823170584927,NA
"158167","Kcnip4",18212,0.00378922723262864,8.2,24.7,0.245389649018441,8.2,16.5,2.01219512195122,3.24649099190117,2.21920348405499,2.86220088092947,0.642997396874474,0.699226226636327
"243000","Nrg2",18213,0.00378926472516949,2.8,19.2,2.09183673469388,2.8,16.4,5.85714285714286,3.00568260440716,1.33500106673234,2.85647020622048,1.52146913948814,1.76766191764899
"550028","Ndufb3",18214,0.00378926472516949,2.8,19.2,2.09183673469388,2.8,16.4,5.85714285714286,3.00568260440716,1.33500106673234,2.85647020622048,1.52146913948814,1.76766191764899
"139736","Atp1a2",18215,0.00379006324069262,644.8,124936.2,0.298944812941401,644.8,124291.4,192.759615384615,11.7355664900393,6.47048985832418,11.7303921332321,5.25990227490793,5.2614438964631
"167027","RGD1563570",18216,0.00379014393615681,43,4226.5,2.26257436452136,43,4183.5,97.2906976744186,8.34936608077274,3.78418963391826,8.33914250147293,4.55495286755467,4.57770338004209
"39337","-",18217,0.00379017808103197,150.2,4446.7,0.190447357362842,150.2,4296.5,28.6051930758988,8.40014238761267,5.01860346374543,8.365788737257,3.34718527351157,3.35358827742324
"536439","Tmem131",18218,0.00379083148938009,11.8,37.7,0.186009767308245,11.8,25.9,2.19491525423729,3.65583960003574,2.54944517092557,3.29212628660779,0.742681115682222,0.786143437233873
"364919","Krit1",18219,0.00379092272164838,19.6,67.8,0.125468554768846,19.6,48.2,2.45918367346939,4.2312037449393,3.02529107579554,3.89589362349826,0.870602547702727,0.899829454820083
"259152","Nfat5",18220,0.00379144673050888,86.6,1053.3,0.128900895519204,86.6,966.7,11.162817551963,6.9606323185829,4.47278099794235,6.8749221218869,2.40214112394455,2.41258839390217
"223414","-",18221,0.00379155890037174,4.2,18.2,0.793650793650794,4.2,14,3.33333333333333,2.95491027903374,1.64865862558738,2.70805020110221,1.05939157551483,1.20397280432594
"530971","Azi2",18222,0.00379161511469251,32,109.5,0.07568359375,32,77.5,2.421875,4.70501552095781,3.49650756146648,4.36309862478836,0.866591063321882,0.884542033559575
"291478","LOC108350173",18223,0.00379219943364558,2.4,12.8,1.80555555555556,2.4,10.4,4.33333333333333,2.62466859216316,1.22377543162212,2.43361335540045,1.20983792377833,1.46633706879343
"415437","Pum1",18224,0.00379219943364558,2.4,12.8,1.80555555555556,2.4,10.4,4.33333333333333,2.62466859216316,1.22377543162212,2.43361335540045,1.20983792377833,1.46633706879343
"544523","Ndufa11",18225,0.00379234086247578,4.6,20.3,0.741965973534972,4.6,15.7,3.41304347826087,3.05870707271538,1.7227665977411,2.81540871942271,1.09264212168161,1.22760440885921
"325349","Arl5a",18226,0.00379256397430749,93,1940.5,0.213608509654295,93,1847.5,19.8655913978495,7.57121614917172,4.54329478227,7.52212977837669,2.97883499610668,2.9889891596691
"152605","Mtf2",18227,0.00379261934457608,25,139,0.1824,25,114,4.56,4.9416424226093,3.25809653802148,4.74493212836325,1.48683559034177,1.51732262352629
"42690","Tmem86a",18228,0.00379291481633788,29.8,170.7,0.158664024143057,29.8,140.9,4.72818791946309,5.14574876790343,3.42751468997953,4.955122584166,1.52760789418647,1.55354202539328
"140528","Akt3",18229,0.00379312717320878,132.2,2225.7,0.119787101100657,132.2,2093.5,15.8358547655068,7.70827594781041,4.89185175810629,7.64707014038709,2.7552183822808,2.76227665804161
"277173","Adar",18230,0.00379358366997661,153,2348.5,0.0937887137425776,153,2195.5,14.3496732026144,7.76195781854287,5.03695260241363,7.69462046341583,2.6576678610022,2.66372716860934
"153098","LOC679894",18231,0.00379365637646091,2.8,8.7,0.752551020408163,2.8,5.9,2.10714285714286,2.27212588550934,1.33500106673234,1.93152141160321,0.596520344870874,0.745332933730516
"20093","Eif4g2",18232,0.00379416228259232,2.2,4.2,0.413223140495868,2.2,2,0.909090909090909,1.64865862558738,1.16315080980568,1.09861228866811,-0.0645385211375713,-0.0953101798043249
"85407","-",18233,0.00379416228259232,2.2,4.2,0.413223140495868,2.2,2,0.909090909090909,1.64865862558738,1.16315080980568,1.09861228866811,-0.0645385211375713,-0.0953101798043249
"133184","Inhbb",18234,0.00379416228259232,2.2,4.2,0.413223140495868,2.2,2,0.909090909090909,1.64865862558738,1.16315080980568,1.09861228866811,-0.0645385211375713,-0.0953101798043249
"466282","Ak7",18235,0.00379416228259232,2.2,4.2,0.413223140495868,2.2,2,0.909090909090909,1.64865862558738,1.16315080980568,1.09861228866811,-0.0645385211375713,-0.0953101798043249
"574557","-",18236,0.00379480158984034,7.2,40.2,0.636574074074074,7.2,33,4.58333333333333,3.71843825635548,2.10413415427021,3.52636052461616,1.42222637034595,1.52242653544447
"102423","-",18237,0.00379531133983022,40.8,164.2,0.0741301422529796,40.8,123.4,3.02450980392157,5.10715686108688,3.73289633953071,4.82350218030508,1.09060584077437,1.10674903006117
"368168","Dgki",18238,0.00379566059925326,78.6,1889.8,0.293171208619026,78.6,1811.2,23.0432569974555,7.54475529891908,4.37701409285034,7.50229685578796,3.12528276293762,3.1373731885737
"9751","Zfp14",18239,0.00379625029937586,3.2,9.7,0.634765625,3.2,6.5,2.03125,2.37024374146786,1.43508452528932,2.01490302054226,0.579818495252942,0.70865136709591
"267179","-",18240,0.00379625029937586,3.2,9.7,0.634765625,3.2,6.5,2.03125,2.37024374146786,1.43508452528932,2.01490302054226,0.579818495252942,0.70865136709591
"117114","Ube2l3",18241,0.00379661876242609,113,1192.5,0.0845406844702013,113,1079.5,9.55309734513274,7.08464544577888,4.7361984483945,6.98517917594694,2.24898072755245,2.25686543124252
"567283","Slc10a3",18242,0.00379695943199365,3.6,8.3,0.362654320987654,3.6,4.7,1.30555555555556,2.23001440015921,1.52605630349505,1.7404661748405,0.214409871345455,0.266628663253949
"531389","Mobp",18243,0.00379766992216857,14.2,58.7,0.220690339218409,14.2,44.5,3.13380281690141,4.08933202039856,2.72129542785223,3.8177123259569,1.09641689810467,1.14224722456498
"150941","Parp1",18244,0.00379834876147262,99.4,1021.8,0.0933569222174091,99.4,922.4,9.27967806841046,6.93029924341703,4.60916220725763,6.82806251007289,2.21890030281526,2.22782685529232
"96223","Cacng5",18245,0.00379854168283156,30.4,933.3,0.976995325484765,30.4,902.9,29.7006578947368,6.83979758579891,3.44680789291421,6.80671873480436,3.35991084189016,3.39116919690126
"518066","-",18246,0.00379915343823673,11,29.5,0.152892561983471,11,18.5,1.68181818181818,3.41772668361337,2.484906649788,2.9704144655697,0.485507815781701,0.519875459285909
"72908","Nsrp1",18247,0.00379943411758043,4.4,9.3,0.253099173553719,4.4,4.9,1.11363636363636,2.33214389523559,1.68639895357023,1.77495235091167,0.0885533973414452,0.107630664192365
"33731","Tbpl1",18248,0.00379956856773638,49.2,318.2,0.111127635666601,49.2,269,5.46747967479675,5.76581786557565,3.91601502669768,5.59842195899838,1.68240693230069,1.69881775610358
"140688","Adss",18249,0.0038000615446069,68.6,856.3,0.167383488172445,68.6,787.7,11.4825072886297,6.75378791568471,4.24276456734037,6.67038602040394,2.42762145306357,2.44082477197744
"334479","-",18250,0.00380070014868717,8.6,15.3,0.0905895078420768,8.6,6.7,0.779069767441861,2.79116510781272,2.26176309847379,2.04122032885964,-0.220542769614152,-0.249654676862541
"258825","Nrn1l",18251,0.0038007507071309,6.2,20.2,0.36420395421436,6.2,14,2.25806451612903,3.05400118167797,1.97408102602201,2.70805020110221,0.7339691750802,0.814508037564213
"540997","Dock10",18252,0.00380151040007816,15.4,55.8,0.170349131388092,15.4,40.4,2.62337662337662,4.03953632572711,2.79728133483015,3.72328088083127,0.925999546001116,0.964462275547521
"9421","Nfkbib",18253,0.00380166419536679,72.4,620.3,0.104525960746009,72.4,547.9,7.56767955801105,6.43181405706965,4.29592393562047,6.30791627555584,2.01199233993537,2.0238864891527
"65332","Tbc1d24",18254,0.00380210266945882,60.2,472.2,0.113685279411927,60.2,412,6.84385382059801,6.15951813210423,4.11414718951828,6.02344759296103,1.90930040344275,1.92335099703475
"482894","Cdpf1",18255,0.00380236339652192,18.2,133.7,0.348689771766695,18.2,115.5,6.34615384615385,4.90305008341632,2.95491027903374,4.75789127300575,1.80298099397202,1.8478489358791
"113725","Gtpbp8",18256,0.00380247706524862,3,17,1.55555555555556,3,14,4.66666666666667,2.89037175789616,1.38629436111989,2.70805020110221,1.32175583998232,1.54044504094715
"439443","Pkdcc",18257,0.00380247706524862,3,17,1.55555555555556,3,14,4.66666666666667,2.89037175789616,1.38629436111989,2.70805020110221,1.32175583998232,1.54044504094715
"155739","Fip1l1",18258,0.00380266538694662,8.6,47.3,0.523255813953488,8.6,38.7,4.5,3.87743156065853,2.26176309847379,3.68135118769314,1.41958808921935,1.50407739677627
"460847","Nemf",18259,0.00380298585585775,12.2,31.2,0.127653856490191,12.2,19,1.55737704918033,3.47196645255036,2.58021682959233,2.99573227355399,0.415515443961666,0.44300302742723
"352715","Ttl",18260,0.00380339178604433,59.4,639.8,0.164495686381208,59.4,580.4,9.77104377104377,6.46271739575415,4.10098910494077,6.36543898812478,2.26444988318401,2.27942329464143
"115277","Fbxo45",18261,0.00380373522854174,18.8,67.7,0.138354459031236,18.8,48.9,2.60106382978723,4.2297491992283,2.98568193770049,3.91002100275747,0.924339065056983,0.955920526644923
"528506","Msl2",18262,0.00380376949535895,5.6,41.3,1.13839285714286,5.6,35.7,6.375,3.74478708605223,1.88706964903238,3.60277675506052,1.71570710602814,1.85238409104449
"256689","Irx3",18263,0.00380538703918985,4.2,16.2,0.680272108843537,4.2,12,2.85714285714286,2.84490938381941,1.64865862558738,2.56494935746154,0.916290731874155,1.04982212449868
"328989","-",18264,0.0038054206475257,20.4,125.3,0.252066512879662,20.4,104.9,5.1421568627451,4.83866002935645,3.06339092202781,4.66249525260736,1.59910433057955,1.63747261455208
"403408","Decr1",18265,0.00380578153084807,34.4,368.3,0.282162655489454,34.4,333.9,9.70639534883721,5.91160932185852,3.56671182013973,5.81383197980016,2.24712015966043,2.27278498257026
"107782","Eif4a2",18266,0.00380636376430178,27.6,174.8,0.193236714975845,27.6,147.2,5.33333333333333,5.16934698525108,3.35340671782581,4.99856271286199,1.64515599503618,1.67397643357167
"5625","Afdn",18267,0.0038065279309789,2.6,5.8,0.473372781065089,2.6,3.2,1.23076923076923,1.91692261218206,1.28093384546206,1.43508452528932,0.154150679827258,0.207639364778244
"339750","Arfrp1",18268,0.0038065279309789,2.6,5.8,0.473372781065089,2.6,3.2,1.23076923076923,1.91692261218206,1.28093384546206,1.43508452528932,0.154150679827258,0.207639364778244
"428476","-",18269,0.00380662357059817,6.8,17.2,0.224913494809689,6.8,10.4,1.52941176470588,2.90142159408275,2.05412373369555,2.43361335540045,0.379489621704904,0.424883193965266
"184588","Usp54",18270,0.0038075728362502,2.8,15.2,1.58163265306122,2.8,12.4,4.42857142857143,2.78501124223834,1.33500106673234,2.59525470695687,1.26025364022453,1.48807705542983
"230618","Plxdc2",18271,0.00380766599047745,20.8,115.2,0.218195266272189,20.8,94.4,4.53846153846154,4.75531284441781,3.08190996979504,4.55807857845424,1.4761686086592,1.51258808644418
"350956","Bahd1",18272,0.00380767622055884,46.6,245.8,0.09173128994824,46.6,199.2,4.27467811158798,5.50857829203123,3.86283276123737,5.29931686688112,1.43648410564375,1.4527088040189
"68829","Hnrnpab",18273,0.0038079372627774,566,45486.5,0.14022056711908,566,44920.5,79.3648409893993,10.7251928419204,6.34035930372775,10.712671800993,4.37231249726523,4.37405546148663
"29890","-",18274,0.00380855092260789,56.4,1676.3,0.509248780242442,56.4,1619.9,28.7216312056738,7.42494063670071,4.05004430332552,7.39073682951813,3.34069252619261,3.35765053942208
"81532","Fasn",18275,0.0038086858442502,26.2,88.2,0.0903210768603228,26.2,62,2.36641221374046,4.49088103958596,3.30321697330195,4.14313472639153,0.839917753089581,0.86137497427804
"39124","Zc3h4",18276,0.00380877472421269,24.8,93.2,0.111212278876171,24.8,68.4,2.75806451612903,4.54542018158232,3.25037449192757,4.23988686751276,0.989512375585187,1.01452917145757
"382712","Grm3",18277,0.00380959065305683,126,2216.5,0.131676744771983,126,2090.5,16.5912698412698,7.70413571418373,4.84418708645859,7.64563679088225,2.80144970442366,2.80887664384514
"146354","Csrp1",18278,0.00380985511967769,828.2,87568.7,0.126459502488966,828.2,86740.5,104.733759961362,11.3801903266796,6.72046138056162,11.3706877102996,4.65022632973793,4.65142151061452
"70066","Natd1",18279,0.00381020025992233,12.4,30.8,0.119667013527575,12.4,18.4,1.48387096774194,3.45946628978613,2.59525470695687,2.96527306606928,0.370018359112417,0.394654192003949
"125324","Lnx2",18280,0.00381056665338857,23,190,0.315689981096408,23,167,7.26086956521739,5.25227342804663,3.17805383034795,5.12396397940326,1.94591014905531,1.98249959648761
"171946","Vstm2a",18281,0.00381129842712873,4.4,14.3,0.511363636363636,4.4,9.9,2.25,2.72785282839839,1.68639895357023,2.3887627892351,0.702363835664869,0.810930216216329
"171433","Ogdh",18282,0.00381132987609339,19,92.5,0.203601108033241,19,73.5,3.86842105263158,4.53796143629464,2.99573227355399,4.31079912538551,1.31506685183152,1.35284642705235
"444111","Strn3",18283,0.00381195050090319,9.6,17.8,0.0889756944444445,9.6,8.2,0.854166666666667,2.9338568698359,2.36085400111802,2.21920348405499,-0.141650517063027,-0.157628944203583
"252052","-",18284,0.00381270759330231,73.2,723.2,0.121308489354713,73.2,650,8.87978142076503,6.58506759733154,4.30676415017333,6.47850964220857,2.17174549203523,2.18377694192242
"39702","Rtn2",18285,0.00381287855595787,45,263.5,0.107901234567901,45,218.5,4.85555555555556,5.57784125129835,3.8286413964891,5.39135223251523,1.56271083602613,1.58012352476532
"267739","Nipbl",18286,0.00381297450697097,3.6,12.8,0.709876543209877,3.6,9.2,2.55555555555556,2.62466859216316,1.52605630349505,2.32238772029023,0.796331416795176,0.93826963859293
"241503","Fhod3",18287,0.00381318077888616,18.2,159.7,0.427182707402488,18.2,141.5,7.77472527472527,5.07953927274347,2.95491027903374,4.95934199970871,2.00443172067497,2.05087812300054
"24657","Ssh3",18288,0.00381438987231806,34.6,213.3,0.149269938855291,34.6,178.7,5.16473988439306,5.36737690247953,3.57234563785798,5.19128879378951,1.61894315593153,1.6418547401017
"461456","Mnat1",18289,0.00381455592090052,66.6,595.3,0.119195772348926,66.6,528.7,7.93843843843844,6.39074389612906,4.21360798304892,6.27231080855048,2.05870282550156,2.07171658569506
"265810","Srek1",18290,0.00381476682833176,50,879,0.3316,50,829,16.58,6.77992190747225,3.93182563272433,6.72142570079064,2.78960006806632,2.80819714970715
"6658","Aurkc",18291,0.00381482663377004,10.2,18.7,0.0816993464052288,10.2,8.5,0.833333333333333,2.98061863574394,2.41591377830105,2.2512917986065,-0.164621979694553,-0.182321556793955
"136090","-",18292,0.00381535806119665,21.6,69.3,0.102237654320988,21.6,47.7,2.20833333333333,4.25277179881662,3.11794990627824,3.88567903008854,0.767729123810304,0.792238083204176
"190232","Epsti1",18293,0.0038162289418885,419,18134.5,0.100907946525709,419,17715.5,42.2804295942721,9.80562662233224,6.04025471127741,9.78225168772001,3.7419969764426,3.74432432164749
"303522","-",18294,0.00381648023872941,9,34.5,0.314814814814815,9,25.5,2.83333333333333,3.56953269648137,2.30258509299405,3.27714473299218,0.974559639998131,1.04145387482816
"167028","RGD1563570",18295,0.00381714437453889,32.8,104.2,0.066366745984533,32.8,71.4,2.17682926829268,4.65586330030361,3.52046080248897,4.28220629939167,0.761745496902698,0.777869353955441
"76175","Itga3",18296,0.00381757982957423,21.4,103.3,0.17883657961394,21.4,81.9,3.82710280373832,4.64727136200673,3.10906095886099,4.41763506214125,1.30857410328026,1.34210806883122
"92492","Ptrh2",18297,0.00381787995848887,4,32,1.75,4,28,7,3.49650756146648,1.6094379124341,3.36729582998647,1.75785791755237,1.94591014905531
"216696","Ripk1",18298,0.00381787995848887,4,32,1.75,4,28,7,3.49650756146648,1.6094379124341,3.36729582998647,1.75785791755237,1.94591014905531
"456792","Myt1l",18299,0.00381787995848887,4,32,1.75,4,28,7,3.49650756146648,1.6094379124341,3.36729582998647,1.75785791755237,1.94591014905531
"498232","RGD1560617",18300,0.00381787995848887,4,32,1.75,4,28,7,3.49650756146648,1.6094379124341,3.36729582998647,1.75785791755237,1.94591014905531
"279572","Celsr2",18301,0.00381919800996073,7.8,84.2,1.25575279421433,7.8,76.4,9.7948717948718,4.44500143383527,2.17475172148416,4.34898678059568,2.17423505911152,2.28185896247693
"199131","Cfap97",18302,0.00381961265958103,24.2,67.2,0.0734239464517451,24.2,43,1.77685950413223,4.22244456484942,3.22684399451738,3.78418963391826,0.557345639400884,0.574847482530922
"339830","Rgs19",18303,0.00381967009539966,34.8,155.7,0.0998315497423702,34.8,120.9,3.47413793103448,5.05433314936197,3.57794789340665,4.80320103648723,1.22525314308057,1.24534637084032
"301613","Mcl1",18304,0.00381976537718708,37,192.5,0.113586559532505,37,155.5,4.2027027027027,5.26527751246984,3.63758615972639,5.05305600998021,1.41546985025382,1.43572781897506
"560942","-",18305,0.00382044882967468,7.8,33.2,0.417488494411571,7.8,25.4,3.25641025641026,3.53222564406856,2.17475172148416,3.27336401015227,1.09861228866811,1.18062544032894
"142036","Kcnk2",18306,0.00382064859948206,21.8,145.7,0.260710377914317,21.8,123.9,5.68348623853211,4.98838968514894,3.1267605359604,4.82751341713153,1.70075288117114,1.73756481884005
"436669","LOC298611",18307,0.00382099292784522,4.4,24.8,1.05371900826446,4.4,20.4,4.63636363636364,3.25037449192757,1.68639895357023,3.06339092202781,1.37699196845758,1.53393035992596
"292287","Ctnnd2",18308,0.00382115975736207,155.6,3396.3,0.133850390890888,155.6,3240.7,20.8271208226221,8.13073627747875,5.0536947835567,8.08385316254202,3.03015837898532,3.03625602308949
"371103","Mrpl35",18309,0.00382142500830362,26.8,89.7,0.0875751837825796,26.8,62.9,2.34701492537313,4.50755735712109,3.32503602069659,4.15731936138349,0.832283340686898,0.853144276189584
"390117","Chn2",18310,0.00382178361039191,38.8,217.7,0.118835689233712,38.8,178.9,4.61082474226804,5.38770092768272,3.68386691229039,5.19240114095649,1.5085342286661,1.52840674388545
"414905","Zmym4",18311,0.00382189900248151,13.2,71.7,0.335743801652893,13.2,58.5,4.43181818181818,4.28634138453947,2.65324196460721,4.08597631255158,1.43273434794437,1.48880992464549
"331577","Scg5",18312,0.00382201706396141,524.2,46473.7,0.167219436940009,524.2,45949.5,87.6564288439527,10.7466633574854,6.26377914242864,10.7353200091174,4.47154086668881,4.47342495544251
"118734","-",18313,0.00382216288097656,4.8,16.7,0.516493055555555,4.8,11.9,2.47916666666667,2.87356463957978,1.75785791755237,2.55722731136763,0.799369393815253,0.907922482203638
"50772","Olfml1",18314,0.00382268712716562,1.8,7.2,1.66666666666667,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,0.826678573184468,1.09861228866811
"74520","Ggnbp2",18315,0.00382268712716562,1.8,7.2,1.66666666666667,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,0.826678573184468,1.09861228866811
"119525","LOC498154",18316,0.00382268712716562,1.8,7.2,1.66666666666667,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,0.826678573184468,1.09861228866811
"195914","Nrg3",18317,0.00382268712716562,1.8,7.2,1.66666666666667,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,0.826678573184468,1.09861228866811
"239757","-",18318,0.00382268712716562,1.8,7.2,1.66666666666667,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,0.826678573184468,1.09861228866811
"251067","-",18319,0.00382268712716562,1.8,7.2,1.66666666666667,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,0.826678573184468,1.09861228866811
"260182","Chst5",18320,0.00382268712716562,1.8,7.2,1.66666666666667,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,0.826678573184468,1.09861228866811
"284333","Lrrc7",18321,0.00382268712716562,1.8,7.2,1.66666666666667,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,0.826678573184468,1.09861228866811
"327473","LOC108350393",18322,0.00382268712716562,1.8,7.2,1.66666666666667,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,0.826678573184468,1.09861228866811
"420341","Lactb2",18323,0.00382268712716562,1.8,7.2,1.66666666666667,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,0.826678573184468,1.09861228866811
"464130","Adck1",18324,0.00382268712716562,1.8,7.2,1.66666666666667,1.8,5.4,3,2.10413415427021,1.02961941718116,1.85629799036563,0.826678573184468,1.09861228866811
"9533","Psmd8",18325,0.00382274860738001,18,96,0.240740740740741,18,78,4.33333333333333,4.57471097850338,2.94443897916644,4.36944785246702,1.42500887330058,1.46633706879343
"118404","Mtif3",18326,0.00382409732825364,3,8,0.555555555555556,3,5,1.66666666666667,2.19722457733622,1.38629436111989,1.79175946922805,0.405465108108164,0.510825623765991
"335312","Rrbp1",18327,0.00382431905662742,4,28.5,1.53125,4,24.5,6.125,3.38439026334577,1.6094379124341,3.23867845216438,1.62924053973028,1.81237875643079
"187458","Dhrs4",18328,0.00382465790328883,3.8,12.2,0.581717451523546,3.8,8.4,2.21052631578947,2.58021682959233,1.56861591791385,2.24070968927596,0.672093771362113,0.793230639116928
"135492","Ipo9",18329,0.00382649739410309,12.4,93.8,0.52939646201873,12.4,81.4,6.56451612903226,4.55176940926098,2.59525470695687,4.41158543691543,1.81633072995856,1.8816788003975
"119120","Ap5z1",18330,0.00382673192421686,23.2,69.2,0.0854637336504162,23.2,46,1.98275862068966,4.25134831103177,3.18635263316264,3.85014760171006,0.663794968547418,0.684489117816831
"167471","Arap2",18331,0.00382706087310009,30.8,123.7,0.0979296677348625,30.8,92.9,3.01623376623377,4.82591085268599,3.45946628978613,4.54223038621422,1.08276409642809,1.10400895584026
"302174","Spag17",18332,0.00382727439855242,5,23.5,0.74,5,18.5,3.7,3.19867311755068,1.79175946922805,2.9704144655697,1.17865499634165,1.30833281965018
"262645","Pard3",18333,0.00382760371018632,11.2,56.2,0.358737244897959,11.2,45,4.01785714285714,4.04655389838575,2.50143595173921,3.8286413964891,1.32720544474988,1.39074871146927
"514047","Atp2c1",18334,0.00382831855755121,11,22,0.0909090909090909,11,11,1,3.13549421592915,2.484906649788,2.484906649788,0,0
"425870","Slc44a1",18335,0.00382840956355928,200,7652.5,0.1863125,200,7452.5,37.2625,8.94291833853176,5.30330490805908,8.91643899971048,3.61313409165141,3.61798745900419
"552782","Acsl3",18336,0.00382847052925543,21.2,74.7,0.119037023851905,21.2,53.5,2.52358490566038,4.3267781604434,3.10009228887823,3.9982007016692,0.898108412790965,0.925680472223994
"141393","Degs1",18337,0.00382857318989715,158.2,9504.2,0.373433107286301,158.2,9346,59.0771175726928,9.15959429625823,5.07016127341028,9.14281071518258,4.0726494417723,4.07884366792682
"44032","Gabrb3",18338,0.00382881189330195,10.4,31.8,0.197855029585799,10.4,21.4,2.05769230769231,3.4904285153901,2.43361335540045,3.10906095886099,0.675447603460544,0.721585115880479
"565552","-",18339,0.00382889896185653,3.6,16.8,1.01851851851852,3.6,13.2,3.66666666666667,2.87919845729804,1.52605630349505,2.65324196460721,1.12718566111217,1.29928298413026
"78356","Kansl1",18340,0.0038293686273557,4.8,11.7,0.299479166666667,4.8,6.9,1.4375,2.54160199346455,1.75785791755237,2.06686275947298,0.309004841920602,0.362905493689368
"40848","Zfp84",18341,0.00382957874961587,3.8,8.2,0.304709141274238,3.8,4.4,1.15789473684211,2.21920348405499,1.56861591791385,1.68639895357023,0.117783035656383,0.146603474191875
"103088","Cd47",18342,0.00382976968649217,25.2,122.7,0.153533635676493,25.2,97.5,3.86904761904762,4.81785927939844,3.26575941076705,4.59005654817804,1.32429713741099,1.35300838348642
"250881","Cyld",18343,0.00382994148766641,24.4,69.8,0.0762563826928245,24.4,45.4,1.86065573770492,4.25985900069967,3.23474917402449,3.83729945923221,0.602550285207719,0.620928972748146
"462321","-",18344,0.00383001168636341,5.2,11.2,0.22189349112426,5.2,6,1.15384615384615,2.50143595173921,1.82454929205105,1.94591014905531,0.121360857004267,0.143100843640673
"92732","Supt4h1",18345,0.00383085534588,10.4,33.8,0.216346153846154,10.4,23.4,2.25,3.54961738678043,2.43361335540045,3.19458313229916,0.760969776898706,0.810930216216329
"26026","Ttc9c",18346,0.00383146645943494,24,111.5,0.151909722222222,24,87.5,3.64583333333333,4.72295322164447,3.2188758248682,4.48300255201388,1.26412672714568,1.29358496301562
"557279","Ddx3x",18347,0.00383147945328899,137,3971.5,0.204299643028398,137,3834.5,27.9890510948905,8.28715089841087,4.92725368515721,8.25205508339935,3.32480139824215,3.33181340137679
"48131","Rab30",18348,0.00383157709077651,67.2,1019.7,0.210924213435374,67.2,952.5,14.1741071428571,6.92824394540945,4.22244456484942,6.86013942504047,2.63769486019106,2.65141685947175
"92886","Mrps23",18349,0.0038317445770756,128.8,1788.7,0.100057627020562,128.8,1659.9,12.8874223602484,7.48980328702336,4.86599480426999,7.41511490310495,2.54912009883496,2.55625182490192
"334496","Tmx4",18350,0.00383257988078,13,65,0.307692307692308,13,52,4,4.18965474202643,2.63905732961526,3.97029191355212,1.33123458393686,1.38629436111989
"282841","Lmo4",18351,0.00383315824502712,207.8,4079.2,0.0896555046173256,207.8,3871.4,18.6304138594803,8.31390128580463,5.34137685600848,8.26162974884592,2.92025289283743,2.92479539904632
"367960","Cnot4",18352,0.00383322266952931,12,91.5,0.552083333333333,12,79.5,6.625,4.52720864451838,2.56494935746154,4.38825718442452,1.82330782696298,1.89085037187229
"112142","Pcp4",18353,0.0038335586222602,7.2,17.2,0.192901234567901,7.2,10,1.38888888888889,2.90142159408275,2.10413415427021,2.39789527279837,0.293761118528163,0.328504066972036
"310306","Snrpd3",18354,0.00383368265236073,334.8,24240.7,0.21327217590273,334.8,23905.9,71.4035244922342,10.0958295697373,5.81651574464344,10.0819223991818,4.26540665453836,4.26834723076358
"97244","LOC108352161",18355,0.00383380626700037,10.6,32.8,0.197579209683161,10.6,22.2,2.09433962264151,3.52046080248897,2.45100509811232,3.14415227867226,0.693147180559945,0.739238287760212
"81725","B3gntl1",18356,0.00383383890285282,3.6,14.3,0.825617283950617,3.6,10.7,2.97222222222222,2.72785282839839,1.52605630349505,2.45958884180371,0.933532538308661,1.0893098960058
"443997","-",18357,0.00383383890285282,3.6,14.3,0.825617283950617,3.6,10.7,2.97222222222222,2.72785282839839,1.52605630349505,2.45958884180371,0.933532538308661,1.0893098960058
"450798","Ahnak2",18358,0.00383438332234498,8.8,14.2,0.0697314049586777,8.8,5.4,0.613636363636363,2.72129542785223,2.28238238567653,1.85629799036563,-0.4260843953109,-0.488352767913932
"541922","Arl4c",18359,0.00383493326450178,49,625.5,0.240108288213244,49,576.5,11.765306122449,6.44014877433612,3.91202300542815,6.35870844239595,2.4466854369678,2.46515504159849
"467963","Clba1",18360,0.00383499125928666,16.6,60.3,0.158586151836261,16.6,43.7,2.63253012048193,4.11577984294217,2.86789890204411,3.79997350161952,0.932074599575417,0.967945406739047
"253438","Dhx38",18361,0.00383504444696186,18.8,141.7,0.347725215029425,18.8,122.9,6.53723404255319,4.96074452448279,2.98568193770049,4.8194747886351,1.83379285093461,1.87751414673609
"500364","Slc4a8",18362,0.00383506642216154,48,794,0.323784722222222,48,746,15.5416666666667,6.67834211465433,3.89182029811063,6.61606518513282,2.72424488702219,2.74352458929587
