"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","nb1","nb2","alpha_mu","log_variance","log_mu","log_alpha","log_nb1","log_nb2","nb_gap","log_alpha_mu"
"65486","Spsb3",18632,0.00444867076138369,7,12,0.102040816326531,7,5,0.714285714285714,2.56494935746154,1.94591014905531,-2.28238238567653,2.07944154167984,1.79175946922805,-0.287682072451781,-0.336472236621213
"460986","Pygl",18633,0.0044494821600192,20.6,91.3,0.166603826939391,20.6,70.7,3.43203883495146,4.52504414150881,3.02529107579554,-1.79213657868854,3.07269331469012,4.27249074760557,1.19979743291545,1.23315449710699
"434333","Fndc5",18634,0.00445013800661815,101.4,1782.8,0.163529132577835,101.4,1681.4,16.5818540433925,7.48650119923211,4.61907309115708,-1.81076412361297,4.62888671260541,7.42797662438849,2.79908991178308,2.80830896754411
"10050","Fxyd1",18635,0.00445035000208064,173.8,9160.7,0.297516026383778,173.8,8986.9,51.7082853855006,9.12278702996822,5.15790521283129,-1.21228718524983,5.16364246322143,9.10363450729762,3.93999204407619,3.94561802758146
"205498","Mau2",18636,0.00445038611726284,16.4,100.8,0.313801308744795,16.4,84.4,5.14634146341464,4.62301010411642,2.79728133483015,-1.15899526805839,2.85647020622048,4.44734610079452,1.59087589457404,1.63828606677176
"366097","Cttnbp2",18637,0.00445047391161693,8.8,31.7,0.295712809917355,8.8,22.9,2.60227272727273,3.48737507790321,2.17475172148416,-1.21836653240813,2.28238238567653,3.17387845893747,0.891496073260939,0.956385189076033
"467421","Dync1h1",18638,0.00445118026430714,2.8,7.2,0.561224489795918,2.8,4.4,1.57142857142857,2.10413415427021,1.02961941718116,-0.577634293438101,1.33500106673234,1.68639895357023,0.351397886837889,0.451985123743057
"548402","Map4k4",18639,0.0044518665391295,6.4,42.3,0.87646484375,6.4,35.9,5.609375,3.76815263500844,1.85629799036563,-0.131858685237019,2.00148000021012,3.60821155104648,1.60673155083636,1.72443930512861
"258853","Dus2",18640,0.0044525068129755,27.4,127.3,0.133065160637221,27.4,99.9,3.64598540145985,4.85437127162159,3.31054301339402,-2.01691634113354,3.34638914516716,4.61412992735956,1.2677407821924,1.29362667226048
"107237","Fam43a",18641,0.00445285502472429,5.2,20.7,0.573224852071006,5.2,15.5,2.98076923076923,3.07731226054641,1.64865862558738,-0.556477227249563,1.82454929205105,2.80336038090653,0.978811088855489,1.09218139833782
"126635","Vamp7",18642,0.00445297070654527,3.4,3.8,0.0346020761245675,3.4,0.4,0.117647058823529,1.56861591791385,1.22377543162212,-3.36384159511839,1.48160454092422,0.336472236621213,-1.145132304303,-2.14006616349627
"403058","-",18643,0.00445297070654527,3.4,3.8,0.0346020761245675,3.4,0.4,0.117647058823529,1.56861591791385,1.22377543162212,-3.36384159511839,1.48160454092422,0.336472236621213,-1.145132304303,-2.14006616349627
"358743","-",18644,0.00445317369136104,33.2,723.2,0.625997967774713,33.2,690,20.7831325301205,6.58506759733154,3.50254987592244,-0.468408154253581,3.53222564406856,6.53813982376767,3.00591417969911,3.03414172166886
"398413","M6pr",18645,0.00445335518195658,83.4,1151.8,0.153603735716463,83.4,1068.4,12.810551558753,7.04994904468531,4.4236483093647,-1.8733791374936,4.43556740160191,6.97485302251463,2.53928562091272,2.5502691718711
"368751","Parp12",18646,0.00445480962792597,27,189.5,0.222908093278464,27,162.5,6.01851851851852,5.24965219456676,3.29583686600433,-1.50099573023887,3.3322045101752,5.09681299033731,1.7646084801621,1.79484113576546
"316732","Pwp2",18647,0.00445504834825398,7.2,31.7,0.472608024691358,7.2,24.5,3.40277777777778,3.48737507790321,1.97408102602201,-0.749488934493338,2.10413415427021,3.23867845216438,1.13454429789417,1.22459209152867
"259904","Mtss2",18648,0.0044553380186295,26.8,187.7,0.224019826241925,26.8,160.9,6.00373134328358,5.2401584523745,3.28840188751681,-1.49602072103528,3.32503602069659,5.08697886068359,1.761942839987,1.79238116648153
"251526","Gadd45gip1",18649,0.00445534970698916,282,12700,0.156154116996127,282,12418,44.0354609929078,9.44943600950432,5.64190707093811,-1.85691182995139,5.64544689764324,9.42698283694803,3.7815359393048,3.78499524098672
"541922","Arl4c",18650,0.00445595905217446,56.2,573.2,0.163688403135725,56.2,517,9.19928825622776,6.35297776768696,4.02891675689965,-1.80979063929086,4.04655389838575,6.24997524225948,2.20342134387373,2.21912611760878
"333419","Trpm7",18651,0.00445608421651943,13.2,54.7,0.23817722681359,13.2,41.5,3.14393939393939,4.01998014693324,2.58021682959233,-1.434740231948,2.65324196460721,3.74950407593037,1.09626211132316,1.14547659764433
"244867","LOC108348790",18652,0.004456194549639,3.6,12.8,0.709876543209877,3.6,9.2,2.55555555555556,2.62466859216316,1.28093384546206,-0.342664206869134,1.52605630349505,2.32238772029023,0.796331416795176,0.93826963859293
"9186","-",18653,0.00445627875596387,17.6,75.3,0.186273243801653,17.6,57.7,3.27840909090909,4.33467293829041,2.86789890204411,-1.68054063057416,2.92316158071916,4.07243972683405,1.1492781461149,1.18735827146995
"470167","Cdc34",18654,0.00445674339278573,140.4,6481.3,0.321674539979383,140.4,6340.9,45.1631054131054,8.77683066464224,4.94449549159171,-1.13421498999096,4.95159275346247,8.75493368707741,3.80334093361494,3.81028050160075
"575734","Htr2c",18655,0.00445690257147669,26.8,295.7,0.374387391401203,26.8,268.9,10.0335820895522,5.69272152729678,3.28840188751681,-0.982464211758803,3.32503602069659,5.59805152002396,2.27301549932737,2.30593767575801
"56288","Znhit2",18656,0.00445708423867942,61.8,866.7,0.210748735350489,61.8,804.9,13.0242718446602,6.76584603279944,4.12390336446365,-1.5570886828276,4.13995507347415,6.69195966533047,2.55200459185631,2.56681468163604
"121939","-",18657,0.00445725606932425,11.8,94.2,0.591783970123528,11.8,82.4,6.98305084745763,4.55597994179732,2.46809953147162,-0.524613626027812,2.54944517092557,4.4236483093647,1.87420313843913,1.94348590544381
"6083","LOC102555191",18658,0.00445728958170262,10.2,70.7,0.581507112648981,10.2,60.5,5.93137254901961,4.27249074760558,2.32238772029023,-0.542132075543655,2.41591377830105,4.11903717481247,1.70312339651142,1.78025564474657
"531210","Acaa1a",18659,0.0044575568038533,63.6,698.8,0.157034927415846,63.6,635.2,9.9874213836478,6.55079457993359,4.15261347034608,-1.85128703075923,4.16821441078856,6.45551297931504,2.28729856852649,2.30132643958685
"300165","Cct3",18660,0.00445760384217853,322.8,18105.7,0.170661490459102,322.8,17782.9,55.0895291201983,9.80403731450534,5.77703293639579,-1.76807327241188,5.78012604124353,9.78604883259628,4.00592279135275,4.00895966398391
"132971","-",18661,0.00445764733953384,4,18.5,0.90625,4,14.5,3.625,2.9704144655697,1.38629436111989,-0.0984400728132525,1.6094379124341,2.7408400239252,1.1314021114911,1.28785428830664
"415137","RGD1561149",18662,0.00445842394411743,24,142.5,0.205729166666667,24,118.5,4.9375,4.96633503519968,3.17805383034795,-1.58119470012071,3.2188758248682,4.78331637137157,1.56444054650337,1.59685913022724
"396341","LOC120102361",18663,0.00445913039061876,12.8,65.2,0.31982421875,12.8,52.4,4.09375,4.19268046294296,2.54944517092557,-1.13998375052415,2.62466859216316,3.97781074596615,1.35314215380299,1.40946142040143
"430871","-",18664,0.00445927135599515,267.2,17587.2,0.242591164975438,267.2,17320,64.8203592814371,9.77498350162563,5.58799744166249,-1.41637770120855,5.59173297084758,9.75967491717028,4.1679419463227,4.17161974045394
"171219","Rasl10a",18665,0.00445941548714658,3.8,6.2,0.166204986149585,3.8,2.4,0.631578947368421,1.97408102602201,1.33500106673234,-1.79453339611078,1.56861591791385,1.22377543162212,-0.344840486291729,-0.45953232937844
"267923","Il7r",18666,0.00445941548714658,3.8,6.2,0.166204986149585,3.8,2.4,0.631578947368421,1.97408102602201,1.33500106673234,-1.79453339611078,1.56861591791385,1.22377543162212,-0.344840486291729,-0.45953232937844
"408930","Tle1",18667,0.00445963262913894,10.6,32.8,0.197579209683161,10.6,22.2,2.09433962264151,3.52046080248897,2.36085400111802,-1.62161571335781,2.45100509811232,3.14415227867226,0.693147180559945,0.739238287760212
"8586","Pou2f2",18668,0.00445975991759465,5.6,27.8,0.707908163265306,5.6,22.2,3.96428571428571,3.3603753871419,1.7227665977411,-0.345440906603973,1.88706964903238,3.14415227867226,1.25708262963988,1.37732569113713
"484160","Slc38a1",18669,0.00445976094251336,3.8,28.7,1.72437673130194,3.8,24.9,6.55263157894737,3.39114704580865,1.33500106673234,0.544865670005982,1.56861591791385,3.25424296870549,1.68562705079165,1.87986673673832
"261220","Mlycd",18670,0.00446022414365437,16,49,0.12890625,16,33,2.0625,3.91202300542815,2.77258872223978,-2.04866988301308,2.83321334405622,3.52636052461616,0.693147180559945,0.723918839226699
"163852","Mapk10",18671,0.00446069668432911,7.2,31.7,0.472608024691358,7.2,24.5,3.40277777777778,3.48737507790321,1.97408102602201,-0.749488934493338,2.10413415427021,3.23867845216438,1.13454429789417,1.22459209152867
"365874","Gpr85",18672,0.00446079409786975,18.2,100.7,0.249064122690496,18.2,82.5,4.53296703296703,4.62202730305451,2.90142159408275,-1.39004489482486,2.95491027903374,4.42484663185681,1.46993635282307,1.51137669925789
"294659","Ndufb5",18673,0.00446085504329021,7.2,12.7,0.106095679012346,7.2,5.5,0.763888888888889,2.61739583283408,1.97408102602201,-2.24341395980559,2.10413415427021,1.87180217690159,-0.232331977368616,-0.269332933783585
"342091","Niban2",18674,0.00446086588323875,10.6,76.3,0.584727661089356,10.6,65.7,6.19811320754717,4.34769395559338,2.36085400111802,-0.536609076745478,2.45100509811232,4.20020495292158,1.74919985480926,1.82424492437254
"301964","Rnf115",18675,0.00446088973138529,10.6,77.3,0.593627625489498,10.6,66.7,6.29245283018868,4.36054760299676,2.36085400111802,-0.521503049314465,2.45100509811232,4.21508617991823,1.76408108180591,1.83935095180356
"83722","RGD1565784",18676,0.0044610830010379,31,539.5,0.529136316337149,31,508.5,16.4032258064516,6.29249463707926,3.43398720448515,-0.636509193481678,3.46573590279973,6.23342985266278,2.76769394986305,2.79747801100347
"323631","Dennd1a",18677,0.00446119855905297,42.8,306.2,0.143789850641977,42.8,263.4,6.15420560747664,5.72749900127352,3.75653810258775,-1.93940241586632,3.7796338173824,5.57746310797753,1.79782929059513,1.81713568672143
"254616","LOC120098567",18678,0.00446229269200286,8,30.5,0.3515625,8,22.5,2.8125,3.44998754583159,2.07944154167984,-1.0453677741493,2.19722457733622,3.15700042115011,0.959775843813893,1.03407376753054
"467725","Mark3",18679,0.00446295501952451,71.4,978.8,0.177992765733744,71.4,907.4,12.7086834733894,6.88734846920447,4.26829786934554,-1.72601237146121,4.28220629939167,6.8116848102314,2.52947851083973,2.54228549788432
"367528","Mkln1",18680,0.00446324177491089,238,17081,0.297348351105148,238,16843,70.7689075630252,9.74578055650609,5.47227067367148,-1.21285092814456,5.47646355193151,9.73174978928182,4.25528623735031,4.25941974552691
"91461","Suz12",18681,0.0044637770403654,14.2,83.7,0.344673675857965,14.2,69.5,4.8943661971831,4.43911560165801,2.65324196460721,-1.06515717664368,2.72129542785223,4.25561270981822,1.53431728196599,1.58808478796353
"489545","-",18682,0.00446380534425126,24.2,183.7,0.272351615326822,24.2,159.5,6.59090909090909,5.21873288720519,3.18635263316264,-1.30066134410038,3.22684399451738,5.07829394257007,1.85144994805269,1.88569128906226
"223973","Sema4d",18683,0.00446426365755787,8.4,23.3,0.211167800453515,8.4,14.9,1.77380952380952,3.1904763503465,2.12823170584927,-1.55510219874712,2.24070968927596,2.76631910922619,0.525609419950228,0.573129507102145
"531285","Ttc21a",18684,0.00446486748363564,3.8,16.7,0.893351800554017,3.8,12.9,3.39473684210526,2.87356463957978,1.33500106673234,-0.112774822097054,1.56861591791385,2.63188884013665,1.0632729222228,1.22222624463529
"226444","Gmnn",18685,0.00446549769449577,5.6,26.8,0.676020408163265,5.6,21.2,3.78571428571429,3.32503602069659,1.7227665977411,-0.39153201380424,1.88706964903238,3.10009228887823,1.21302263984585,1.33123458393686
"375844","-",18686,0.00446588623347687,33.6,203.8,0.150758219954649,33.6,170.2,5.06547619047619,5.32203389316535,3.51452606696916,-1.89207791779904,3.54385368206368,5.14283246370764,1.59897878164396,1.62244814917012
"146215","Ppp1r12b",18687,0.0044658988467749,4.2,21.2,0.963718820861678,4.2,17,4.04761904761905,3.10009228887823,1.43508452528932,-0.0369557065224292,1.64865862558738,2.89037175789616,1.24171313230878,1.39812881876689
"487782","Nuak1",18688,0.00446599680136474,12.4,49.3,0.239984391259105,12.4,36.9,2.9758064516129,3.91800507710569,2.51769647261099,-1.4271813941755,2.59525470695687,3.63495111208838,1.03969640513151,1.09051507843549
"486889","Rnf126",18689,0.00446603833031927,21.8,91.2,0.146031478831748,21.8,69.4,3.18348623853211,4.52396013056255,3.08190996979504,-1.92393307207733,3.1267605359604,4.254193263164,1.1274327272036,1.15797689771772
"318924","Aifm2",18690,0.0044668889161141,16.4,85.3,0.256171921475312,16.4,68.9,4.20121951219512,4.45782959808938,2.79728133483015,-1.36190649164069,2.85647020622048,4.24706564923976,1.39059544301928,1.43537484318946
"57634","Gnaq",18691,0.00446689691281353,63,613,0.138573948097758,63,550,8.73015873015873,6.41999492814714,4.14313472639153,-1.97635117455655,4.15888308335967,6.31173480915291,2.15285172579324,2.16678355183498
"308988","Col11a2",18692,0.00446706636793228,30.4,260.3,0.248766447368421,30.4,229.9,7.5625,5.56566917252657,3.41444260841218,-1.39124078505522,3.44680789291421,5.44198471636045,1.99517682344624,2.02320182335696
"530086","Cspg5",18693,0.00446771891033293,3.6,4.3,0.0540123456790123,3.6,0.7,0.194444444444444,1.66770682055808,1.28093384546206,-2.91854263486286,1.52605630349505,0.53062825106217,-0.995428052432879,-1.6376087894008
"73541","-",18694,0.00446784322749959,14,106,0.469387755102041,14,92,6.57142857142857,4.67282883446191,2.63905732961526,-0.756326082181477,2.70805020110221,4.53259949315326,1.82454929205105,1.88273124743378
"509419","Rab11a",18695,0.00446793067848476,8.2,24.7,0.245389649018441,8.2,16.5,2.01219512195122,3.24649099190117,2.10413415427021,-1.40490792763388,2.21920348405499,2.86220088092947,0.642997396874474,0.699226226636327
"237553","Spire1",18696,0.0044679931443165,26.6,186.8,0.226411894397648,26.6,160.2,6.02255639097744,5.23537756677416,3.28091121578765,-1.48539939694105,3.3178157727231,5.08264583007253,1.76483005734942,1.79551181884661
"561763","-",18697,0.00446847067420692,11.6,40.3,0.213287752675386,11.6,28.7,2.47413793103448,3.72086249996699,2.45100509811232,-1.54511307345906,2.53369681395743,3.39114704580865,0.857450231851222,0.905892024653256
"227055","Cdk13",18698,0.00446869744726308,12.4,53.8,0.269250780437045,12.4,41.4,3.33870967741935,4.00369019395397,2.51769647261099,-1.31211206439071,2.59525470695687,3.74714836223791,1.15189365528105,1.20558440822028
"420077","Eloc",18699,0.0044698034814042,3.6,6.3,0.208333333333333,3.6,2.7,0.75,1.98787434815435,1.28093384546206,-1.56861591791385,1.52605630349505,1.30833281965018,-0.217723483844871,-0.287682072451781
"351158","Itpka",18700,0.00446991825506269,301,17129,0.185737464266399,301,16828,55.906976744186,9.74858659131817,5.70711026474888,-1.68342108478734,5.71042701737487,9.73085886771307,4.0204318503382,4.02368917996154
"153098","LOC679894",18701,0.00447005968634105,7.6,20.3,0.219875346260388,7.6,12.7,1.67105263157895,3.05870707271538,2.02814824729229,-1.51469450112003,2.15176220325946,2.61739583283408,0.465633629574617,0.51345374617226
"67710","LOC102548672",18702,0.00447040511086049,11.6,37.3,0.190992865636147,11.6,25.7,2.21551724137931,3.6454498961866,2.45100509811232,-1.65551920432346,2.53369681395743,3.2846635654062,0.750966751448772,0.795485893788855
"66706","Tenm2",18703,0.00447097391802728,13.4,83.3,0.389284918690131,13.4,69.9,5.21641791044776,4.43438186500781,2.59525470695687,-0.943443764673967,2.66722820658195,4.26127043353808,1.59404222695613,1.6518109422829
"513910","Uba5",18704,0.00447196584647492,82.8,2236.7,0.314170108987374,82.8,2153.9,26.0132850241546,7.71320383162923,4.41642806139121,-1.15782069139912,4.42843300748804,7.67549959774887,3.24706659026083,3.2586073699921
"444947","-",18705,0.00447206068621967,19.8,268.7,0.634884195490256,19.8,248.9,12.5707070707071,5.59731023014568,2.98568193770049,-0.454312666027433,3.03495298670727,5.52106083784091,2.48610785113363,2.53136927167306
"253105","Slc7a6os",18706,0.00447243168449071,24.4,146.8,0.205589895189465,24.4,122.4,5.01639344262295,4.9958600085141,3.19458313229916,-1.58187189452009,3.23474917402449,4.81543111147129,1.5806819374468,1.61271123777907
"426382","-",18707,0.00447258848657144,22.8,89.7,0.128693444136657,22.8,66.9,2.93421052631579,4.50755735712109,3.1267605359604,-2.05032210478661,3.16968558067743,4.21803603456465,1.04835045388722,1.07643843117379
"571323","Dmd",18708,0.00447276234019306,64.8,766.7,0.167157254991617,64.8,701.9,10.8317901234568,6.64339903183385,4.17130560335823,-1.78882026298008,4.18661983833127,6.55521463418186,2.36859479585059,2.38248534037815
"187106","LOC691091",18709,0.00447297709873387,19.4,122.8,0.274736953980232,19.4,103.4,5.3298969072165,4.8186673602505,2.96527306606928,-1.29194117006424,3.01553490085017,4.64822967544854,1.63269477459837,1.67333189600505
"299055","-",18710,0.00447304713334228,9.2,26.2,0.200850661625709,9.2,17,1.84782608695652,3.30321697330195,2.21920348405499,-1.60519362405377,2.32238772029023,2.89037175789616,0.567984037605939,0.614009860001222
"230013","Hspa14",18711,0.00447312446366937,13.6,54.8,0.222750865051903,13.6,41.2,3.02941176470588,4.02177386938726,2.61006979274201,-1.50170132912853,2.68102152871429,3.74242022104197,1.06139869232768,1.10836846361347
"412824","Faah",18712,0.00447335043044453,29.6,158.3,0.146890978816654,29.6,128.7,4.34797297297297,5.070789216916,3.38777436133001,-1.91806460805795,3.42100000895834,4.8652240913224,1.44422408236406,1.46970975327207
"419863","Tmem88b",18713,0.00447367104274887,38.4,340.8,0.205078125,38.4,302.4,7.875,5.83422577068149,3.64805745959368,-1.58436427488198,3.67376581630389,5.71505206691443,2.04128625061054,2.0636931847117
"174709","Synpr",18714,0.00447508379889772,9.2,90.7,0.962901701323252,9.2,81.5,8.85869565217391,4.51852237926242,2.21920348405499,-0.037803947863172,2.32238772029023,4.41279829334063,2.09041057305041,2.18139953619182
"543996","Myl12b",18715,0.00447509142300759,42.8,466.7,0.231406673071884,42.8,423.9,9.90420560747664,6.14782706473184,3.75653810258775,-1.46357862681691,3.7796338173824,6.05185384712077,2.27222002973837,2.29295947577084
"193623","Clybl",18716,0.00447553993480764,11.6,31.3,0.146403091557669,11.6,19.7,1.69827586206897,3.47506723022861,2.45100509811232,-1.9213915604807,2.53369681395743,3.03013370027132,0.496436886313891,0.529613537631624
"433610","Grik3",18717,0.00447581043607503,37.4,227.3,0.135763104463954,37.4,189.9,5.07754010695187,5.43066055353575,3.62167070442049,-1.99684379102273,3.64805745959368,5.2517497307317,1.60369227113802,1.62482691339775
"151223","Susd4",18718,0.00447592328377033,192.4,6674.3,0.175102437316575,192.4,6481.9,33.6897089397089,8.80616942607873,5.25957653823161,-1.74238412021796,5.26476058301919,8.77692322009845,3.51216263707925,3.51719241801364
"327022","RGD1560831",18719,0.00447671538008548,991,212185.5,0.215047944110516,991,211194.5,213.112512613522,12.2652208839111,6.89871453432999,-1.53689427985149,6.89972310728487,12.2605395237691,5.3608164164842,5.3618202544785
"146878","Glrx2",18720,0.00447682829880972,87.2,1697.7,0.211800879555593,87.2,1610.5,18.4690366972477,7.43761853162527,4.46820433091493,-1.55210869305861,4.47960696301275,7.38492070125549,2.90531373824275,2.91609563785632
"172308","Rab1a",18721,0.00447781855391997,19.2,66.7,0.128851996527778,19.2,47.5,2.47395833333333,4.21508617991823,2.95491027903374,-2.04909084702688,3.00568260440716,3.88156379794344,0.875881193536278,0.90581943200686
"359542","Cyp24a1",18722,0.0044794289267405,1957.8,1275723.2,0.332317184241391,1957.8,1273765.4,650.610583307794,14.0590245753237,7.57957667282733,-1.10166539192408,7.58008731982816,14.0574887388042,6.47740141897603,6.47791128090325
"172218","-",18723,0.00447946548866116,4.2,21.2,0.963718820861678,4.2,17,4.04761904761905,3.10009228887823,1.43508452528932,-0.0369557065224292,1.64865862558738,2.89037175789616,1.24171313230878,1.39812881876689
"39066","Meis3",18724,0.00447988128554204,40.2,572.2,0.329199772282864,40.2,532,13.2338308457711,6.35123469595402,3.69386699562498,-1.11109050190831,3.71843825635548,6.27852142416584,2.56008316781036,2.58277649371667
"551038","Creb1",18725,0.00447992273770762,31.8,412.7,0.376666271112693,31.8,380.9,11.9779874213836,6.02514107346737,3.45946628978613,-0.976395706087704,3.4904285153901,5.94515879423147,2.45473027884137,2.48307058369843
"126934","Srrt",18726,0.0044799289335958,31.6,176.3,0.144908668482615,31.6,144.7,4.57911392405063,5.17784321308016,3.45315712059287,-1.93165160754829,3.48431228837266,4.98154971320116,1.4972374248285,1.52150551304457
"377363","Iqsec3",18727,0.00448029265538888,198.2,7223.2,0.178829444821761,198.2,7025,35.4439959636731,8.88519178020639,5.28927662189589,-1.72132274958983,5.2943093451505,8.85737283282577,3.56306348767527,3.56795387230606
"59487","Papss2",18728,0.00448036117659476,13.2,52.7,0.226698806244261,13.2,39.5,2.99242424242424,3.98341300151482,2.58021682959233,-1.48413298727757,2.65324196460721,3.70130197411249,1.04806000950528,1.09608384231475
"329218","Madd",18729,0.00448070059436316,324,19986.5,0.187304717268709,324,19662.5,60.6867283950617,9.90286235714221,5.78074351579233,-1.67501848421813,5.78382518232974,9.88651940430597,4.10269422197624,4.1057250315742
"18852","Mrpl48",18730,0.0044807433629722,260,11058.5,0.159741124260355,260,10798.5,41.5326923076923,9.31104506609782,5.56068163101553,-1.83420074745359,5.56452040732269,9.28725511574431,3.72273470842161,3.72648088356194
"176843","Gjb6",18731,0.00448105646146131,82.2,1809.2,0.255592851096074,82.2,1727,21.0097323600973,7.50119261539307,4.40915530206213,-1.36416952597759,4.42124734782716,7.454719949364,3.03347260153684,3.04498577608454
"377906","P3h3",18732,0.00448159150728919,23,182.5,0.301512287334594,23,159.5,6.93478260869565,5.21221466749463,3.13549421592915,-1.1989445096334,3.17805383034795,5.07829394257007,1.90024011222212,1.93654970629575
"516422","Higd1a",18733,0.00448234730826013,100.8,2549.2,0.240969072814311,100.8,2448.4,24.2896825396825,7.84392706644944,4.61313835563727,-1.42308668229762,4.62301010411642,7.80359837558719,3.18058827147077,3.19005167333965
"191680","Slain1",18734,0.00448255926388641,17.4,68.3,0.168119963007002,17.4,50.9,2.92528735632184,4.23844490619586,2.85647020622048,-1.78307748888449,2.91235066461494,3.94931879017184,1.0369681255569,1.07339271733599
"37170","-",18735,0.00448325364992334,401.4,26876.8,0.164319004063754,401.4,26475.4,65.9576482311908,10.1990559460495,5.99495843636224,-1.80594559377599,5.99744661878553,10.184009049147,4.18656243036152,4.18901284258625
"28702","Htr7",18736,0.00448346459139378,9.4,25.3,0.179945676776822,9.4,15.9,1.69148936170213,3.26956893918372,2.24070968927596,-1.71510026932573,2.34180580614733,2.82731362192903,0.485507815781701,0.525609419950228
"574428","Tceal9",18737,0.00448366194935192,9.4,18.8,0.106382978723404,9.4,9.4,1,2.98568193770049,2.24070968927596,-2.24070968927596,2.34180580614733,2.34180580614733,0,0
"91073","Rskr",18738,0.0044840697857637,16.2,98.7,0.314357567443987,16.2,82.5,5.09259259259259,4.60216567696779,2.78501124223834,-1.15722419113604,2.84490938381941,4.42484663185681,1.5799372480374,1.6277870511023
"442040","Lpin1",18739,0.00448433575048827,20.4,85.3,0.155949634755863,20.4,64.9,3.18137254901961,4.45782959808938,3.01553490085017,-1.8582221779903,3.06339092202781,4.18813844150846,1.12474751948066,1.15731272285987
"217530","Elmo1",18740,0.00448528566622067,72.2,1034.2,0.18454431749296,72.2,962,13.3240997229917,6.94234992374664,4.27944004589878,-1.68986564113185,4.29319542096727,6.87005341179813,2.57685799083086,2.58957440476693
"167495","-",18741,0.00448534574927963,7,18.5,0.23469387755102,7,11.5,1.64285714285714,2.9704144655697,1.94591014905531,-1.44947326274142,2.07944154167984,2.52572864430826,0.44628710262842,0.496436886313891
"368797","Slc37a3",18742,0.00448595370759571,14.8,51.7,0.168462381300219,14.8,36.9,2.49324324324324,3.96461545554732,2.69462718077007,-1.78104281049366,2.76000994003292,3.63495111208838,0.87494117205546,0.913584370276412
"142066","-",18743,0.0044860038598874,9.2,320.7,3.68029300567108,9.2,311.5,33.8586956521739,5.77361943424498,2.21920348405499,1.30299237011752,2.32238772029023,5.74460446917646,3.42221674888623,3.52219585417251
"418741","Nmnat1",18744,0.0044869989867482,25,198,0.2768,25,173,6.92,5.29330482472449,3.2188758248682,-1.28446005523862,3.25809653802148,5.15905529921453,1.90095876119305,1.93441576962958
"415771","Xkr8",18745,0.00448714753977256,7.8,17.2,0.154503616042078,7.8,9.4,1.20512820512821,2.90142159408275,2.05412373369555,-1.86753777811513,2.17475172148416,2.34180580614733,0.167054084663166,0.186585955580412
"423110","LOC102553820",18746,0.00448748624692564,18.4,162.8,0.426512287334594,18.4,144.4,7.84782608695652,5.09864617141897,2.91235066461494,-0.852114102771154,2.96527306606928,4.97948856509942,2.01421549903014,2.06023656184379
"42635","Kcnc1",18747,0.00448813886401856,89.8,2569.7,0.307525756320653,89.8,2479.9,27.6158129175947,7.85193351434318,4.49758497530815,-1.1791964348509,4.50865928560725,7.81637667655139,3.30771739094414,3.31838854045725
"354514","Ndufaf5",18748,0.00448881999216731,62.2,645.7,0.150820400947054,62.2,583.5,9.38102893890675,6.47188250845255,4.13035499974513,-1.89166554776366,4.14630430115281,6.37075678091212,2.22445247975931,2.23868945198148
"576358","Stag2",18749,0.00448946907532896,12.8,63.2,0.3076171875,12.8,50.4,3.9375,4.16200321069592,2.54944517092557,-1.17889916677382,2.62466859216316,3.93963817246112,1.31496958029796,1.37054600415175
"456196","Grhl1",18750,0.00448973872676401,8.6,14.3,0.0770686857760952,8.6,5.7,0.662790697674419,2.72785282839839,2.15176220325946,-2.56305823167842,2.26176309847379,1.90210752639692,-0.35965557207687,-0.411296028418957
"362235","Fam126a",18751,0.00448977694992417,151,4779.5,0.20299548265427,151,4628.5,30.6523178807947,8.4723004225255,5.01727983681492,-1.59457155312258,5.02388052084628,8.4402041498881,3.41632362904183,3.42270828369234
"428544","-",18752,0.00448995055328262,8.8,289.7,3.62732438016529,8.8,280.9,31.9204545454545,5.67229180756483,2.17475172148416,1.28849529114188,2.28238238567653,5.64155239812007,3.35917001244354,3.46324701262604
"486446","Pias4",18753,0.00449036340764429,43.6,365.3,0.169230283646158,43.6,321.7,7.37844036697248,5.90345266978477,3.77505715035499,-1.776494866465,3.79773385902602,5.77672309905792,1.9789892400319,1.99856228388999
"400213","Cmas",18754,0.00449132474068426,439,35273.5,0.180750930101027,439,34834.5,79.3496583143508,10.4709156022761,6.08449941307517,-1.71063527216936,6.08677472691231,10.4583922607414,4.37161753382913,4.37386414090582
"393859","Tprkb",18755,0.00449134361104453,73.8,1169.7,0.201214004009959,73.8,1095.9,14.849593495935,7.06535713948563,4.30135873160643,-1.60338624074351,4.31481788498043,7.00024329841729,2.68542541343686,2.69797249086292
"120274","Rasa4",18756,0.00449154717389977,2.8,6.7,0.497448979591837,2.8,3.9,1.39285714285714,2.04122032885964,1.02961941718116,-0.698262281226715,1.33500106673234,1.58923520511658,0.254234138384241,0.331357135954443
"315962","Ppard",18757,0.00449163697282272,14.8,45.2,0.138787436084733,14.8,30.4,2.05405405405405,3.83297979808769,2.69462718077007,-1.97481175312796,2.76000994003292,3.44680789291421,0.686797952881287,0.719815427642107
"295623","Larp1b",18758,0.00449170449325141,6,21.5,0.430555555555556,6,15.5,2.58333333333333,3.11351530921037,1.79175946922805,-0.842678914530909,1.94591014905531,2.80336038090653,0.857450231851222,0.949080554697146
