"feature_id","gene_symbol","rank","abs_loading","variance","nb1","nb2","log_variance","log_nb1","log_nb2","log_alpha_mu"
"215854","Phactr1",17308,0.00282903739716183,3.5,2,1.5,1.50407739677627,1.09861228866811,0.916290731874155,-0.287682072451781
"432585","Med8",17309,0.00282903739716183,3.5,2,1.5,1.50407739677627,1.09861228866811,0.916290731874155,-0.287682072451781
"496501","-",17310,0.00282903739716183,3.5,2,1.5,1.50407739677627,1.09861228866811,0.916290731874155,-0.287682072451781
"572665","-",17311,0.00282903316736077,19.3,7.4,11.9,3.01062088604774,2.12823170584927,2.55722731136763,0.47505839990736
"140962","Tfb2m",17312,0.00282790441675638,28.7,5.8,22.9,3.39114704580865,1.91692261218206,3.17387845893747,1.37327899300782
"500669","Pfdn5",17313,0.00282781381208765,153936.5,685,153251.5,11.9443019548629,6.53087762772588,11.9398421668791,5.41041680341655
"243215","Ik",17314,0.00282774942244324,7864.7,125.2,7739.5,8.97026681343913,4.83786795010711,8.95422156398052,4.12417990634793
"448151","Irf2bpl",17315,0.00282772231720988,807.3,56.6,750.7,6.6949332767398,4.05352256770185,6.62233730818342,2.58499711936982
"439209","Ppm1b",17316,0.00282742720186497,34.3,7.4,26.9,3.56388296393925,2.12823170584927,3.32862668882732,1.29064628639767
"372264","Wdr54",17317,0.00282740164615456,2853.7,185.2,2668.5,7.95672203775984,5.22682136484297,7.88964646794024,2.66783547356192
"321765","Slc2a6",17318,0.00282720184952194,132.3,26.4,105.9,4.89260222718466,3.31054301339402,4.671893818031,1.38913124245509
"21389","Gga2",17319,0.0028267041835572,127.2,38.8,88.4,4.85359154448657,3.68386691229039,4.49312068217947,0.82345172301437
"77471","Plekhh3",17320,0.00282651605154442,686.3,69.6,616.7,6.53277087812756,4.2570301444992,6.42600290270185,2.18161811465707
"205279","-",17321,0.00282637253403699,1108,66,1042,7.01121398735037,4.20469261939097,6.94985645500077,2.75924248028689
"360626","Dnajc5",17322,0.00282568393127661,2058.7,163.2,1895.5,7.63031562011043,5.10108519701833,7.54776536112895,2.45226149242638
"546266","-",17323,0.00282524636120601,9.7,3.2,6.5,2.37024374146786,1.43508452528932,2.01490302054226,0.70865136709591
"201989","Fbxo25",17324,0.00282510515075688,100.3,17.6,82.7,4.61808641125464,2.92316158071916,4.42723897749543,1.54732069998554
