"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt","log_var_ctrl","log_var_trt","log_nb1_ctrl","log_nb1_trt","log_nb2_ctrl","log_nb2_trt","log_alpha_mu_ctrl","log_alpha_mu_trt","gene_symbol"
"75883",0.000855155024601405,0.0067969497113007,26460,7229,58.6,128.2,691.3,8619.2,58.6,128.2,632.7,8491,10.7969283276451,66.2324492979719,6.54001938768398,9.06186356524473,4.0876555740713,4.8613615913485,6.45157565632947,9.04687982282315,2.37926167956987,4.19317051351279,"LOC103693449"
"75893",0.00332439396399615,0.000869503170240145,15512,29898,2,10.2,8,7.7,2,10.2,6,0,3,-0.245098039215686,2.19722457733622,2.16332302566054,1.09861228866811,2.41591377830105,1.94591014905531,0,1.09861228866811,NA,"Utp18"
"75896",0.00181893448143643,0.00446263026636247,21696,17252,20.8,62.4,45.7,937.3,20.8,62.4,24.9,874.9,1.19711538461538,14.0208333333333,3.84374416467485,6.844069727296,3.08190996979504,4.14946386144318,3.25424296870549,6.77525192916904,0.17991481676339,2.64054431873684,"Utp18"
"75897",0,0.00528184845845724,30159,13134,0,7.4,0,22.3,0,7.4,0,14.9,NA,2.01351351351351,0,3.14845336057166,0,2.12823170584927,0,2.76631910922619,NA,0.699881212741289,"Utp18"
"75899",0.00991040102884436,0.00884667797159585,2935,2765,4.6,11.6,15.3,87.3,4.6,11.6,10.7,75.7,2.32608695652174,6.52586206896552,2.79116510781272,4.48074010760991,1.7227665977411,2.53369681395743,2.45958884180371,4.33990170837321,0.844187437972811,1.87577306233108,"Utp18"
"75907",0.00392473036071356,0.00621121825610312,13163,9217,133.2,245.8,7638.2,81419.7,133.2,245.8,7505,81173.9,56.3438438438438,330.243694060212,8.94104816463599,11.3073848194162,4.89933122453758,5.50857829203123,8.92345797969497,11.3043613650639,4.03147298596127,5.79983084877717,"Utp18"
"75914",0.000766881422121748,0.00654278822339647,26785,7995,4.8,22.4,7.2,445.8,4.8,22.4,2.4,423.4,0.5,18.9017857142857,2.10413415427021,6.10211106719505,1.75785791755237,3.15273602236366,1.22377543162212,6.05067640673983,-0.693147180559945,2.93925639983977,"Nme2"
"75917",0.00457946863857259,0.00109391394844677,11284,29501,410.6,654.6,36972.3,84944.3,410.6,654.6,36561.7,84289.7,89.0445689235266,128.765200122212,10.5179513095105,11.3497627989068,6.02005200395989,6.48555084686967,10.5067838740447,11.3420268176195,4.48913701880812,4.85799059177705,"Nme2"
"75924",0.00187421632538196,0.00641821547374227,21436,8457,29.6,72.4,92.8,2123.3,29.6,72.4,63.2,2050.9,2.13513513513514,28.3273480662983,4.54116485601218,7.66119761532584,3.42100000895834,4.29592393562047,4.16200321069592,7.6265214721597,0.758529939822797,3.34382770078802,"Nme1"
"75926",0.000576931394396268,0.00294138054106535,27571,24130,540.8,985.2,2897.7,168644.7,540.8,985.2,2356.9,167659.5,4.35817307692308,170.178136419001,7.97201763960684,12.0355553435742,6.29489692965099,6.89385917379003,7.765526671377,12.0296963804133,1.47205295049359,5.13684574971509,"Nme1"
"75930",0.0106491765115746,0.00495692455788785,2274,14727,2.2,2.2,10.2,10.2,2.2,2.2,8,8,3.63636363636364,3.63636363636364,2.41591377830105,2.41591377830105,1.16315080980568,1.16315080980568,2.19722457733622,2.19722457733622,1.29098418131557,1.29098418131557,"Nme1"
"75951",0.0043409713722032,0.00320301052333355,11921,23057,0.8,3.8,3.2,18.2,0.8,3.8,2.4,14.4,3,3.78947368421053,1.43508452528932,2.95491027903374,0.587786664902119,1.56861591791385,1.22377543162212,2.73436750941958,1.09861228866811,1.33222713984961,"-"
"75954",0.00160038490769161,0.00376655821494557,22690,20722,2,3.8,9.5,16.7,2,3.8,7.5,12.9,3.75,3.39473684210526,2.35137525716348,2.87356463957978,1.09861228866811,1.56861591791385,2.14006616349627,2.63188884013665,1.32175583998232,1.22222624463529,"Wfikkn2"
"75956",0.00892210688333323,0.00681130084171299,3902,7180,2.4,3.6,28.8,24.3,2.4,3.6,26.4,20.7,11,5.75,3.39450839351136,3.23080439573347,1.22377543162212,1.52605630349505,3.31054301339402,3.07731226054641,2.39789527279837,1.74919985480926,"Wfikkn2"
"75962",0.00011828343921162,0.00337762362567028,29480,22383,34.2,71.2,153.2,1239.7,34.2,71.2,119,1168.5,3.47953216374269,16.4115168539326,5.03825046112923,7.12343101544883,3.56104608260405,4.27944004589878,4.78749174278205,7.06433158602423,1.24689784904297,2.79798333556098,"-"
"75966",0.00670784015087986,0.00448398097012548,6875,17101,11.4,35.8,63.3,355.2,11.4,35.8,51.9,319.4,4.55263157894737,8.92178770949721,4.16355963124357,5.87549237085556,2.51769647261099,3.60549784517489,3.96840333886425,5.7695702151942,1.51570543477139,2.18849634237426,"Luc7l3"
"75967",0,0.00695804059778103,30160,6763,0,6.8,0,25.7,0,6.8,0,18.9,NA,2.77941176470588,0,3.2846635654062,0,2.05412373369555,0,2.99071973173045,NA,1.02223930988354,"Luc7l3"
"75979",0.0113554265761977,0.0092233311673532,1814,2225,3.6,5.2,17.3,38.7,3.6,5.2,13.7,33.5,3.80555555555556,6.44230769230769,2.90690105984738,3.68135118769314,1.52605630349505,1.82454929205105,2.68784749378469,3.54095932403731,1.33646198737201,1.86288681324364,"Luc7l3"
"75984",0.00210979478959767,0.00463878974079418,20454,16314,15.6,36.8,16.3,630.7,15.6,36.8,0.700000000000001,593.9,0.0448717948717949,16.1385869565217,2.85070650150373,6.44841459790466,2.8094026953625,3.63230910262554,0.530628251062171,6.38839332419386,-3.10394585819422,2.78121310984693,"Luc7l3"
"76014",0.0072937013104628,0.00494969524100196,5946,14761,16,16.4,479,245.3,16,16.4,463,228.9,28.9375,13.9573170731707,6.17378610390194,5.50655030512649,2.83321334405622,2.85647020622048,6.13988455222626,5.43764443176914,3.36513833184645,2.63600389212837,"Cacna1g"
"76016",0.00254627594878301,0.00438878764450028,18570,17637,71.6,125.4,268.3,5500.8,71.6,125.4,196.7,5375.4,2.74720670391061,42.866028708134,5.59582599981755,8.6128305904058,4.28496492183075,4.83945148171276,5.28675073017657,8.58977428419699,1.01058465142841,3.75807964063277,"Cacna1g"
"76034",0.0043409713722032,0.00591252209302054,11922,10397,0.8,4.6,3.2,9.8,0.8,4.6,2.4,5.2,3,1.1304347826087,1.43508452528932,2.37954613413017,0.587786664902119,1.7227665977411,1.22377543162212,1.82454929205105,1.09861228866811,0.122602322092333,"Cacna1g"
"76080",0.00412550433042594,0.00861537404466464,12588,3104,1.8,11.2,6.2,135.7,1.8,11.2,4.4,124.5,2.44444444444444,11.1160714285714,1.97408102602201,4.9177887437299,1.02961941718116,2.50143595173921,1.68639895357023,4.83230575857184,0.893817876022097,2.40839193760371,"Epn3"
"76083",0.00925997433662831,0.00344389577436135,3533,22093,6.6,4.4,24.3,23.3,6.6,4.4,17.7,18.9,2.68181818181818,4.29545454545454,3.23080439573347,3.1904763503465,2.02814824729229,1.68639895357023,2.92852352386054,2.99071973173045,0.986494990547404,1.45755738114138,"Mycbpap"
"76090",0.00165532135486785,0.00511680162354837,22360,13907,0.8,5.6,3.2,32.3,0.8,5.6,2.4,26.7,3,4.76785714285714,1.43508452528932,3.5055573969864,0.587786664902119,1.88706964903238,1.22377543162212,3.32143241319329,1.09861228866811,1.5618969676651,"Rsad1"
"76091",0.00623258679442245,0.00751607352162258,7499,5258,1,12.4,5,112.3,1,12.4,4,99.9,4,8.05645161290322,1.79175946922805,4.73003916803396,0.693147180559945,2.59525470695687,1.6094379124341,4.61412992735956,1.38629436111989,2.08647321304352,"Rsad1"
"76093",0.00801448752445085,0.00402423484217388,5001,19533,2.2,9.8,4.2,123.7,2.2,9.8,2,113.9,0.909090909090909,11.6224489795918,1.64865862558738,4.82591085268599,1.16315080980568,2.37954613413017,1.09861228866811,4.74406218485471,-0.0953101798043249,2.45293848477661,"Rsad1"
"76101",0.00428326841646242,0.00437303375242531,12161,17705,76.2,141.6,674.7,4592.3,76.2,141.6,598.5,4450.7,7.85433070866142,31.4314971751412,6.51574919055813,8.43235399897916,4.34639945703073,4.9600435079802,6.39609597446757,8.40104132468019,2.06106506230543,3.44781048490058,"Acsf2"
"76112",0.000176286477832718,0.00391097944142704,29244,20067,11.4,8.2,23.8,40.7,11.4,8.2,12.4,32.5,1.08771929824561,3.96341463414634,3.21084365317094,3.73050112880476,2.51769647261099,2.21920348405499,2.59525470695687,3.51154543883102,0.0840831172105414,1.37710593506548,"Acsf2"
"76120",0.000133038103003155,0.00266544195446991,29416,25099,59.6,161,220.3,3656,59.6,161,160.7,3495,2.69630872483221,21.7080745341615,5.399519247057,8.20439841814938,4.10429489307527,5.08759633523238,5.08574276658306,8.15937473677543,0.991883698672163,3.07768428968345,"Xylt2"
"76142",0.00372239300518471,0.00432068483091727,14046,17983,12.6,52.2,28.3,767.2,12.6,52.2,15.7,715,1.24603174603175,13.6973180076628,3.37758751602302,6.6440501159118,2.61006979274201,3.9740583963476,2.81540871942271,6.57368016696065,0.21996389839683,2.61720004780541,"Sgca"
"76148",0.00560866382782682,0.00553742639078933,8804,11951,1.4,2.2,9.8,9.2,1.4,2.2,8.4,7,6,3.18181818181818,2.37954613413017,2.32238772029023,0.8754687373539,1.16315080980568,2.24070968927596,2.07944154167984,1.79175946922806,1.15745278869104,"-"
"76151",0.00558756627361686,0.00515083969654425,8949,13762,64,59.4,1119.5,1029.3,64,59.4,1055.5,969.9,16.4921875,16.3282828282828,7.02153029324098,6.93760530095102,4.17438726989564,4.10098910494077,6.96271683705611,6.8782234763761,2.8028867839287,2.7928987470309,"Ppp1r9b"
"76158",0.00455827473933806,0.00625844253614821,11343,9017,337.2,715.6,23503.2,176640.3,337.2,715.6,23166,175924.7,68.7010676156584,245.842230296255,10.0649344075674,12.0818764016452,5.82363743646448,6.57451780487085,10.0504841312705,12.0778170257951,4.22976473936459,5.5046899899266,"Pdk2"
"76175",0.00381757982957423,0.00275163762543873,13462,24797,21.4,31.2,103.3,254.7,21.4,31.2,81.9,223.5,3.82710280373832,7.16346153846154,4.64727136200673,5.54400488229714,3.10906095886099,3.47196645255036,4.41763506214125,5.41387570718231,1.34210806883122,1.96899331923819,"Itga3"
"76197",0.00127956743884533,0.00544178725631776,24476,12397,173,375.6,1346.5,51522.8,173,375.6,1173.5,51147.2,6.78323699421965,136.174653887114,7.20600630278315,10.8497991158222,5.15905529921453,5.93118361622305,7.06859780409897,10.8424825801447,1.9144544207933,4.91393828158936,"Kat7"
"76229",0.00975315007160001,0.00128710029412303,3067,29130,5,10,23.5,18,5,10,18.5,8,3.7,0.8,3.19867311755068,2.94443897916644,1.79175946922805,2.39789527279837,2.9704144655697,2.19722457733622,1.30833281965018,-0.22314355131421,"Nxph3"
"76232",0.00427650101048692,0.00303234235641559,12187,23751,6.8,21.4,26.7,90.3,6.8,21.4,19.9,68.9,2.92647058823529,3.2196261682243,3.32143241319329,4.51415078760092,2.05412373369555,3.10906095886099,3.03974915897077,4.24706564923976,1.07379711954839,1.16926525599181,"Ngfr"
"76251",0.00599590343780449,0.000222230640938963,7942,31013,0.6,2.6,1.8,18.8,0.6,2.6,1.2,16.2,2,6.23076923076923,1.02961941718116,2.98568193770049,0.470003629245736,1.28093384546206,0.78845736036427,2.84490938381941,0.693147180559946,1.8294997972109,"Phospho1"
"76257",0.00636826044382837,0.00215061278272686,7306,26779,2.8,18.2,2.7,213.2,2.8,18.2,0,195,-0.0357142857142856,10.7142857142857,1.30833281965018,5.36691015801365,1.33500106673234,2.95491027903374,0,5.27811465923052,NA,2.371577964481,"Abi3"
"76274",0.000635112392419532,0.00333167371346995,27324,22538,25.4,73.4,27.8,1383.3,25.4,73.4,2.4,1309.9,0.094488188976378,17.8460490463215,3.3603753871419,7.23294987569369,3.27336401015227,4.30945594183905,1.22377543162212,7.17846920320376,-2.35928043667059,2.88178214178313,"Ube2z"
"76275",0.00746878530360234,0.00165896748108143,5667,28320,1.6,6.2,5.3,8.7,1.6,6.2,3.7,2.5,2.3125,0.403225806451613,1.84054963339749,2.27212588550934,0.955511445027436,1.97408102602201,1.54756250871601,1.25276296849537,0.838329190404443,-0.908258560176891,"Ube2z"
"76280",0.00660538585400924,0.0123126203749813,7013,212,4.4,20.6,19.3,312.3,4.4,20.6,14.9,291.7,3.38636363636364,14.1601941747573,3.01062088604774,5.74716119795815,1.68639895357023,3.07269331469012,2.76631910922619,5.67914819369784,1.2197566720272,2.65043480107814,"Ube2z"
"76288",0.00110743230118299,0.00409309597035808,25512,19171,526.8,1930.4,11398.7,1022365.8,526.8,1930.4,10871.9,1020435.4,20.6376233864844,528.613447990054,9.34134231824685,13.8376308894647,6.26871742406922,7.56600040753282,9.29402873386174,13.8357409368989,3.02711578797989,6.27025744261475,"Atp5mc1"
"76292",0.00259953224953372,0,18256,31445,1.2,0,2.7,0,1.2,0,1.5,0,1.25,NA,1.30833281965018,0,0.78845736036427,0,0.916290731874155,0,0.22314355131421,NA,"Ttll6"
"76309",0.00230736555666885,0.00440463991519405,19551,17559,139.8,182.6,2251.7,8512.8,139.8,182.6,2111.9,8330.2,15.1065808297568,45.6199342825849,7.71988477577395,9.04944365539102,4.94734044372394,5.21275947818639,7.65581669041947,9.02776278240863,2.71513046542062,3.82034477631564,"Skap1"
"76314",0.00800882188397638,0.00739703181982638,5024,5563,7.4,14.2,27.8,111.7,7.4,14.2,20.4,97.5,2.75675675675676,6.86619718309859,3.3603753871419,4.72472942104573,2.12823170584927,2.72129542785223,3.06339092202781,4.59005654817804,1.01405490064005,1.92661041339659,"Snx11"
"76315",0.00362954358566431,0.00280069099462518,14381,24581,3.4,13.8,12.8,67.7,3.4,13.8,9.4,53.9,2.76470588235294,3.90579710144928,2.62466859216316,4.2297491992283,1.48160454092422,2.69462718077007,2.34180580614733,4.00551334851549,1.01693425765384,1.36246188575179,"Snx11"
"76325",0.00532666153854153,0.00177010387414515,9396,28051,3.6,14.4,6.8,68.8,3.6,14.4,3.2,54.4,0.888888888888889,3.77777777777778,2.05412373369555,4.24563400976833,1.52605630349505,2.73436750941958,1.43508452528932,4.01457959375324,-0.117783035656384,1.32913594727994,"Nfe2l1"
"76335",0.000847545573151135,0.00293500670310523,26486,24146,192,261,741.5,8993.5,192,261,549.5,8732.5,2.86197916666667,33.4578544061303,6.61002287067685,9.10436855840274,5.26269018890489,5.5683445037611,6.31082695616273,9.07492148486845,1.05151340181589,3.51028656935829,"Nfe2l1"
"76337",0.00170027745530634,0.00965537273675037,22192,1762,5.2,15,8.7,144,5.2,15,3.5,129,0.673076923076923,8.6,2.27212588550934,4.97673374242057,1.82454929205105,2.77258872223978,1.50407739677627,4.86753445045558,-0.395895657092014,2.15176220325946,"Nfe2l1"
"76381",0.0086763745798588,0.0036413870148071,4140,21300,10.6,3.2,216.8,51.2,10.6,3.2,206.2,48,19.4528301886792,15,5.38357721049886,3.95508249488859,2.45100509811232,1.43508452528932,5.33368451038533,3.89182029811063,2.96799257046484,2.70805020110221,"Nfe2l1"
"76383",0.00293604566896041,0.00452726514530638,16917,16887,182,278.4,3262.5,21943.3,182,278.4,3080.5,21664.9,16.9258241758242,77.8193247126437,8.09055551807527,9.99626270368695,5.20948615284142,5.63264444682286,8.0331717704023,9.98349487496823,2.82884051337783,4.35438978996342,"Nfe2l1"
"76385",0.00265809863254509,0.00419330437054823,18035,18624,97.6,274,637.3,17750.5,97.6,274,539.7,17476.5,5.5297131147541,63.7828467153285,6.45880839226201,9.7842252983753,4.59107126160859,5.61677109766657,6.29286459638796,9.76866961838614,1.71013593620555,4.15548429394004,"Cdk5rap3"
"76394",0.00046080793867411,0.00504237180489039,28060,14301,2.6,4.4,8.3,8.3,2.6,4.4,5.7,3.9,2.19230769230769,0.886363636363636,2.23001440015921,2.23001440015921,1.28093384546206,1.68639895357023,1.90210752639692,1.58923520511658,0.784954729813068,-0.120627987788615,"Prr15l"
"76398",0.00343901866861237,0.00613414727813657,15050,9542,56.6,92.4,644.3,3329.8,56.6,92.4,587.7,3237.4,10.3833922261484,35.0367965367965,6.46971532494179,8.11096779436166,4.05352256770185,4.5368913452348,6.37791671603422,8.08283465965309,2.34020762840947,3.55639883885222,"Pnpo"
"76399",0.00698631627573072,0.00787736973710444,6381,4441,7,21.8,37.5,362.7,7,21.8,30.5,340.9,4.35714285714286,15.6376146788991,3.65065824129374,5.89632935199294,2.07944154167984,3.1267605359604,3.44998754583159,5.83451829664526,1.47181653455805,2.74967920934881,"Pnpo"
"76406",0.00034892572388307,0.00445328814560247,28570,17299,6.8,7.8,4.7,32.7,6.8,7.8,0,24.9,-0.308823529411765,3.19230769230769,1.7404661748405,3.51749783735832,2.05412373369555,2.17475172148416,0,3.25424296870549,NA,1.16074406977512,"Sp2"
"76407",0.00421698244397822,0.00634134357738633,12322,8719,3,6.2,17,40.7,3,6.2,14,34.5,4.66666666666667,5.56451612903226,2.89037175789616,3.73050112880476,1.38629436111989,1.97408102602201,2.70805020110221,3.56953269648137,1.54044504094715,1.71641003198627,"Sp2"
"76415",0.00558296736886973,0.00938455378401605,8957,2034,2.8,12.6,2.7,151.8,2.8,12.6,0,139.2,-0.0357142857142856,11.047619047619,1.30833281965018,5.02912987673242,1.33500106673234,2.61006979274201,0,4.94306997460049,NA,2.40221493394289,"LOC108352124"
"76416",0.00322191910468377,0.00213320330473268,15875,26826,1.4,0.6,3.8,1.8,1.4,0.6,2.4,1.2,1.71428571428571,2,1.56861591791385,1.02961941718116,0.8754687373539,0.470003629245736,1.22377543162212,0.78845736036427,0.538996500732687,0.693147180559946,"LOC108352124"
"76422",0.00542098921251998,0.00356754032996452,9220,21606,26,42,393.5,841,26,42,367.5,799,14.1346153846154,19.0238095238095,5.97761914028593,6.73578001424233,3.29583686600433,3.76120011569356,5.90944071162939,6.68461172766793,2.64862678063141,2.94569132748291,"Osbpl7"
"76428",0.000312253273649761,0.00403646624184696,28721,19467,54.6,128.6,98.8,3718.3,54.6,128.6,44.2,3589.7,0.809523809523809,27.9136858475894,4.60316818331742,8.2212907575176,4.01818320125654,4.86445278391817,3.81109708683819,8.18610244854743,-0.211309093667207,3.32911710072741,"Tbkbp1"
"76442",0.00144036081357574,0.00212536595705826,23470,26909,97.2,182,645.7,2789.5,97.2,182,548.5,2607.5,5.64300411522634,14.3269230769231,6.47188250845255,7.93397607022849,4.58700621536042,5.20948615284142,6.30900877384368,7.86653062246245,1.73041656824889,2.66214049979813,"-"
"76444",0.00394173072524942,0.00545959159517013,13101,12312,82.6,186.2,1282.3,10867.7,82.6,186.2,1199.7,10681.5,14.5242130750605,57.3657357679914,7.15719016425041,9.29364237774699,4.42604352009066,5.23217756404349,7.09065999903667,9.27636216751818,2.67581712399395,4.04944718724732,"Kpnb1"
"76450",0.0139962821097533,0.000942642062881219,632,29766,5.2,20.4,32.7,32.3,5.2,20.4,27.5,11.9,5.28846153846154,0.583333333333333,3.51749783735832,3.5055573969864,1.82454929205105,3.06339092202781,3.3499040872746,2.55722731136763,1.66552737908514,-0.538996500732687,"Kpnb1"
"76475",0.000874052542095421,0.00555341994207271,26385,11905,26.6,47.2,221.8,822.7,26.6,47.2,195.2,775.5,7.33834586466165,16.4300847457627,5.40627450805313,6.7138063859472,3.3178157727231,3.87535902105655,5.27913454713126,6.65479664258874,1.99311345819134,2.79911409002508,"Npepps"
"76477",0.00364611689358455,0.00428442564461059,14328,18134,14.2,24.8,32.7,228.7,14.2,24.8,18.5,203.9,1.30281690140845,8.22177419354839,3.51749783735832,5.43677410969505,2.72129542785223,3.25037449192757,2.9704144655697,5.32252205524485,0.264528767477064,2.10678602440947,"Npepps"
"76557",0.00501640838893622,0.00276946252880915,10054,24681,36.8,83.6,368.2,868.3,36.8,83.6,331.4,784.7,9.0054347826087,9.38636363636364,5.9113385026287,6.76768829008502,3.63230910262554,4.43793426661218,5.80633906298129,6.66657504018178,2.19782825981758,2.23925795904277,"-"
"76559",0.00322372901054518,0.00675997257813375,15852,7339,9.6,4.8,22.8,51.2,9.6,4.8,13.2,46.4,1.375,9.66666666666667,3.16968558067743,3.95508249488859,2.36085400111802,1.75785791755237,2.65324196460721,3.85862222870103,0.318453731118535,2.26868354131836,"-"
"76560",0.00153650726687971,0.000349192261836169,23019,30813,21.4,25.2,188.8,146.2,21.4,25.2,167.4,121,7.82242990654206,4.8015873015873,5.24597088617583,4.99179220629478,3.10906095886099,3.26575941076705,5.12634210180823,4.80402104473326,2.05699523602757,1.56894655107936,"-"
"76561",0.00449429308379581,0.00907155099055132,11494,2435,18,28.8,262.5,531.2,18,28.8,244.5,502.4,13.5833333333333,17.4444444444444,5.57405336798142,6.27701935854359,2.94443897916644,3.39450839351136,5.50329694723457,6.22138508270122,2.60884355101876,2.85902122801209,"-"
"76570",0.00140709277085398,0.000472844289378724,23831,30587,12.6,20.8,16.3,101.2,12.6,20.8,3.7,80.4,0.293650793650794,3.86538461538462,2.85070650150373,4.6269316777696,2.61006979274201,3.08190996979504,1.54756250871601,4.39937527300849,-1.22536399430725,1.35206118947765,"-"
"76580",0.0034069123507881,0.00602788192249041,15169,9943,1.6,3.4,5.3,24.8,1.6,3.4,3.7,21.4,2.3125,6.29411764705882,1.84054963339749,3.25037449192757,0.955511445027436,1.48160454092422,1.54756250871601,3.10906095886099,0.838329190404443,1.83961549040569,"Srcin1"
"76584",0.00591065014286419,0.00548330585942096,8337,12211,29.4,99.6,207.3,5989.3,29.4,99.6,177.9,5889.7,6.05102040816327,59.1335341365462,5.33897934826693,8.69789677332781,3.41444260841218,4.61115225766564,5.18682699051467,8.68113011508491,1.80022692032715,4.07979817697183,"Srcin1"
"76642",0.00391211557412112,0.0120655981651068,13200,269,2,9.8,3.5,88.7,2,9.8,1.5,78.9,0.75,8.05102040816327,1.50407739677627,4.49647076906475,1.09861228866811,2.37954613413017,0.916290731874155,4.38077585277223,-0.287682072451781,2.0857988421753,"-"
"76647",0.00880386903755258,0.00464021034266567,4019,16300,1.8,2,6.2,9.5,1.8,2,4.4,7.5,2.44444444444444,3.75,1.97408102602201,2.35137525716348,1.02961941718116,1.09861228866811,1.68639895357023,2.14006616349627,0.893817876022097,1.32175583998232,"-"
"76648",0.00147558874035291,0.00476885498841376,23265,15686,79,195.8,254,10612.7,79,195.8,175,10416.9,2.21518987341772,53.2017364657814,5.54126354515843,9.26990089843214,4.38202663467388,5.28218798461815,5.17048399503815,9.25128075948771,0.795338121456493,3.97409103614915,"Epop"
"76664",0.00264929368321521,0.00509348994604414,18069,14020,47.4,148.8,171.8,8390.2,47.4,148.8,124.4,8241.4,2.62447257383966,55.385752688172,5.15213485636996,9.03493881664739,3.87949981372259,5.00930107108312,4.83150862819882,9.01704684263086,0.964879951604048,4.01432238898528,"Pcgf2"
"76677",0.002839214717112,0.00387940381208445,17267,20207,219.8,371.4,3121.7,25753.8,219.8,371.4,2901.9,25382.4,13.2024567788899,68.3424878836834,8.04645329118953,10.1563762964871,5.39725731440294,5.91996854540291,7.97346551630765,10.141850696047,2.58040293188709,4.22453165052676,"Pip4k2b"
"76728",0.00101743764594587,0.00356817017867301,25841,21605,11,18,4,121,11,18,0,103,-0.636363636363636,5.72222222222222,1.6094379124341,4.80402104473326,2.484906649788,2.94443897916644,0,4.64439089914137,NA,1.74435723033347,"Rpl23"
"76729",0.000291415551760882,0.00657939216981066,28800,7876,696,1208.8,43300.5,668963.7,696,1208.8,42604.5,667754.9,61.2133620689655,552.411399735275,10.6759425554229,13.4134865723969,6.54678541076052,7.09821033567281,10.659738631905,13.4116779665753,4.114365500147,6.31429305806238,"Rpl23"
"76752",0.00559551319231276,0.000229760119904323,8935,30993,3,2,9,9.5,3,2,6,7.5,2,3.75,2.30258509299405,2.35137525716348,1.38629436111989,1.09861228866811,1.94591014905531,2.14006616349627,0.693147180559945,1.32175583998232,"Plxdc1"
"76753",0.0018428407143176,0.00473314724591144,21577,15830,1,2,5,9.5,1,2,4,7.5,4,3.75,1.79175946922805,2.35137525716348,0.693147180559945,1.09861228866811,1.6094379124341,2.14006616349627,1.38629436111989,1.32175583998232,"Plxdc1"
"76763",0.00559838619622379,0.0117405204473011,8850,365,0.8,20.4,3.2,294.3,0.8,20.4,2.4,273.9,3,13.4264705882353,1.43508452528932,5.68799178874988,0.587786664902119,3.06339092202781,1.22377543162212,5.6164073951712,1.09861228866811,2.59722817541886,"Arl5c"
"76766",0.0027293997087527,0.00366246364578611,17756,21205,233.2,601.6,7849.2,68690.3,233.2,601.6,7616,68088.7,32.6586620926244,113.179355053191,8.96829428815891,11.1373778326366,5.45617545116362,6.4012536266962,8.93813787037279,11.128581232534,3.48611012199486,4.72897377328139,"Cacnb1"
"76772",0.00394699206431382,0.00104092998500102,13070,29591,17.2,19.2,84.2,249.7,17.2,19.2,67,230.5,3.8953488372093,12.0052083333333,4.44500143383527,5.52425700516425,2.90142159408275,3.00568260440716,4.21950770517611,5.44457987352629,1.35978323557156,2.48534058340297,"Cacnb1"
"76791",0.00208681791447095,0.00366298261320255,20537,21202,30.4,89,323.3,1401.5,30.4,89,292.9,1312.5,9.63486842105263,14.747191011236,5.78166901331327,7.24601163739685,3.44680789291421,4.49980967033027,5.68323957342487,7.18045060912559,2.26538864542151,2.69105262473364,"Stac2"
"76800",0.00213416263444845,0.00311996738479961,20359,23414,46.6,82.8,514.3,2269.7,46.6,82.8,467.7,2186.9,10.0364806866953,26.4118357487923,6.24474925533418,7.72784343298323,3.86283276123737,4.42843300748804,6.14996290492866,7.6906974586583,2.30622652360024,3.27381223350306,"Fbxl20"
"76801",0.00316871899557884,0.0039049616847302,16103,20097,10,22,12.5,118.5,10,22,2.5,96.5,0.25,4.38636363636364,2.60268968544438,4.78331637137157,2.39789527279837,3.13549421592915,1.25276296849537,4.5798523780038,-1.38629436111989,1.47850055498662,"Fbxl20"
"76816",0.00320139440318571,0.00557098542898443,15968,11830,1.4,2.8,3.8,16.7,1.4,2.8,2.4,13.9,1.71428571428571,4.96428571428571,1.56861591791385,2.87356463957978,0.8754687373539,1.33500106673234,1.22377543162212,2.70136121295141,0.538996500732687,1.60226942295549,"Fbxl20"
"76818",0.000944210894665874,0.00806741721735299,26136,4081,2,9.8,3.5,54.7,2,9.8,1.5,44.9,0.75,4.58163265306122,1.50407739677627,4.01998014693324,1.09861228866811,2.37954613413017,0.916290731874155,3.8264651170665,-0.287682072451781,1.52205540907168,"Fbxl20"
"76858",0.00325453057211867,0.0117492491468897,15745,361,2.6,10,6.8,124.5,2.6,10,4.2,114.5,1.61538461538461,11.45,2.05412373369555,4.83230575857184,1.28093384546206,2.39789527279837,1.64865862558738,4.74927052996185,0.479573080261886,2.43798973000025,"Med1"
"76868",0.00391578282388655,0.00911061472526082,13186,2376,3.4,4.6,12.8,18.3,3.4,4.6,9.4,13.7,2.76470588235294,2.97826086956522,2.62466859216316,2.96010509591084,1.48160454092422,1.7227665977411,2.34180580614733,2.68784749378469,1.01693425765384,1.09133952933903,"Med1"
"76907",0.00284974366445429,0.00515145203192375,17228,13760,172.6,456.8,2602.3,71464.7,172.6,456.8,2429.7,71007.9,14.077056778679,155.446366024518,7.86453514998634,11.1769728932998,5.15675380222625,6.12643240751847,7.79593456069522,11.1705605002802,2.64454629327373,5.0463007590975,"Neurod2"
"76910",0.00564415542668832,0.00445369617303715,8731,17295,13.8,35.6,57.7,598.3,13.8,35.6,43.9,562.7,3.18115942028986,15.8061797752809,4.07243972683405,6.39576230746414,2.69462718077007,3.60004824040732,3.80443779474821,6.33452219508753,1.15724572791797,2.76040098858125,"Neurod2"
