"rank","feature_id","mu","empirical_variance.x","NB2","NB2_NB1","alpha_mu","abs_pc1_loading","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d2_spline"
271,"444705",0,0,0,0,0,0,0,0,1.98381793786919,-3.06460353850007e-06
272,"450041",0,0,0,0,0,0,0,0,1.99110500283002,-3.089997321817e-06
273,"453658",0,0,0,0,0,0,0,0,1.99838897779352,-3.11539110513394e-06
274,"457067",0,0,0,0,0,0,0,0,2.00566983736592,-3.14078488845087e-06
275,"458628",0,0,0,0,0,0,0,0,2.01294755615342,-3.1661786717678e-06
276,"460097",0,0,0,0,0,0,0,0,2.02022210876226,-3.19157245508474e-06
277,"460677",0,0,0,0,0,0,0,0,2.02749346979864,-3.21696623840167e-06
278,"465555",0,0,0,0,0,0,0,0,2.03476161386879,-3.2423600217186e-06
279,"465890",0,0,0,0,0,0,0,0,2.04202651557891,-3.26775380503554e-06
280,"468809",0,0,0,0,0,0,0,0,2.04928814953522,-3.29314758835247e-06
281,"469410",0,0,0,0,0,0,0,0,2.05654649034395,-3.31854137166941e-06
282,"470902",0,0,0,0,0,0,0,0,2.06380151261131,-3.34393515498634e-06
283,"471535",0,0,0,0,0,0,0,0,2.07105319094351,-3.36932893830327e-06
284,"472859",0,0,0,0,0,0,0,0,2.07830149994677,-3.39472272162021e-06
285,"473298",0,0,0,0,0,0,0,0,2.08554641422731,-3.42011650493714e-06
286,"476190",0,0,0,0,0,0,0,0,2.09278790839135,-3.44551028825407e-06
287,"476872",0,0,0,0,0,0,0,0,2.1000259570451,-3.47090407157101e-06
288,"481083",0,0,0,0,0,0,0,0,2.10726053479478,-3.49629785488794e-06
289,"481724",0,0,0,0,0,0,0,0,2.1144916162466,-3.52169163820487e-06
290,"483494",0,0,0,0,0,0,0,0,2.12171917600678,-3.54708542152181e-06
291,"485536",0,0,0,0,0,0,0,0,2.12894318868154,-3.57247920483874e-06
292,"486909",0,0,0,0,0,0,0,0,2.1361636288771,-3.59787298815567e-06
