"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","iod_ctrl","iod_trt","cv2_ctrl","cv2_trt","gene_symbol"
"829",0.00371877223053324,0.00469603890416161,14056,16032,3.4,4.2,16.8,20.7,4.94117647058824,4.92857142857143,1.45328719723183,1.1734693877551,"-"
"833",0.0080652709067978,0.00327203298215269,4963,22789,7.4,5.8,70.8,18.7,9.56756756756757,3.22413793103448,1.29291453615778,0.555885850178359,"Stxbp5"
"842",0.00594034104870723,0.00450716289393679,8278,16994,36.8,41.6,487.7,507.8,13.2527173913043,12.2067307692308,0.360128189981096,0.293431028106509,"Stxbp5"
"845",0.00154607304831786,0.00629709770896365,22968,8866,2.2,5.4,4.2,23.3,1.90909090909091,4.31481481481481,0.867768595041322,0.799039780521262,"Stxbp5"
"926",0.00132300789032415,0.00227795709080313,24179,26467,0.8,5.8,3.2,16.7,4,2.87931034482759,5,0.496432818073722,"-"
"964",0.0141611938666351,0.00650465791133596,598,8137,5.6,9.8,59.3,76.2,10.5892857142857,7.77551020408163,1.89094387755102,0.793419408579758,"-"
"969",0.00696102832323499,0.0103981586169965,6417,1117,0.8,6.6,3.2,42.8,4,6.48484848484848,5,0.982552800734619,"LOC120098778"
"984",0.00373925964032525,0.0074871719155548,13719,5330,8.6,31.6,29.3,583.3,3.40697674418605,18.4588607594937,0.396160086533261,0.584141163275116,"Grm1"
"986",0,0.00922522029391748,29912,2223,0,5.4,0,36.8,NA,6.81481481481481,NA,1.26200274348422,"Grm1"
"1106",0.0165993463917009,0.0039553228750352,218,19825,8.4,14.4,66.8,88.3,7.95238095238095,6.13194444444444,0.946712018140589,0.425829475308642,"-"
"1110",0,0.00213320330473268,29913,26816,0,0.6,0,1.8,NA,3,NA,5,"Epm2a"
"1132",0.00132300789032415,0.0028280034082496,24180,24477,0.8,4.2,3.2,21.2,4,5.04761904761905,5,1.20181405895692,"-"
"1137",0.0041294248548684,0.00469384706957148,12580,16041,55.2,127.6,525.7,5225.3,9.52355072463768,40.9506269592476,0.172528092837639,0.32092967836401,"Utrn"
"1138",0.00430253892508996,0.00973887191428664,12118,1682,3.2,11.4,21.2,96.3,6.625,8.44736842105263,2.0703125,0.740997229916897,"Utrn"
"1272",0.0142926662266238,0.00821793217625792,570,3788,10.6,8.4,100.3,150.3,9.4622641509434,17.8928571428571,0.892666429334283,2.13010204081633,"-"
"1282",0.00212990766211883,0.0137725698724989,20375,53,7.8,15.8,13.7,285.2,1.75641025641026,18.0506329113924,0.225180802103879,1.1424451209742,"Ltv1"
"1293",0.000120033749325268,0.00275892998808507,29474,24744,6.6,18.6,2.3,205.3,0.348484848484848,11.0376344086022,0.0528007346189164,0.593421204763556,"Phactr2"
"1295",0.00588436172551255,0.00418875156728432,8378,18653,15.6,26.6,104.8,259.3,6.71794871794872,9.74812030075188,0.430637738330046,0.366470687998191,"Phactr2"
"1345",0.00401048355378363,0.00674801565789784,12871,7379,1.6,5.8,5.3,22.7,3.3125,3.91379310344828,2.0703125,0.674791914387634,"Pex3"
"1346",0.00135706780658156,0.00192766119848441,24060,27587,8.4,15.6,6.8,21.3,0.809523809523809,1.36538461538462,0.0963718820861678,0.0875246548323471,"Pex3"
"1367",0.00190477076743882,0.00456039705878838,21316,16705,198.6,444,4804.3,49954,24.1908358509567,112.509009009009,0.121806827044092,0.253398668939209,"Aig1"
"1369",0.00102755742763621,0.00412749075927841,25806,18974,8.8,15,8.7,88.5,0.988636363636363,5.9,0.112345041322314,0.393333333333333,"Aig1"
"1473",0,0.00917231160518601,29914,2303,0,5,0,27,NA,5.4,NA,1.08,"Adgrg6"
"1501",0.00123369007272781,0.00316011257253149,24660,23267,18.4,18.4,33.3,71.3,1.80978260869565,3.875,0.0983577504725898,0.210597826086957,"Vta1"
"1540",0.000378873831943296,0.0088962748642948,28445,2682,49,54,485.5,2222,9.90816326530612,41.1481481481481,0.202207413577676,0.762002743484225,"-"
"1576",0,0.00542798497412446,29915,12471,0,2.2,0,10.2,NA,4.63636363636364,NA,2.10743801652893,"-"
"1579",0,0.00647673745003978,29916,8247,0,4.6,0,54.8,NA,11.9130434782609,NA,2.58979206049149,"-"
"1634",0.00416470867511656,0.00579181426649905,12485,10891,136.6,226.2,3101.8,18332.7,22.7071742313324,81.0464190981432,0.166231143714,0.358295398311862,"Heca"
"1655",0.00143993026153315,0.00166502140522322,23472,28301,42.4,76.4,290.8,1226.8,6.85849056603774,16.0575916230366,0.161756852972588,0.210177900825087,"Abracl"
"1656",0.000408786874025556,0.00226198827362293,28296,26501,5,9.4,28,39.8,5.6,4.23404255319149,1.12,0.450430058850158,"Abracl"
"1683",0.00169916521084681,0.00970451799443212,22197,1717,43.2,100.2,248.7,6174.2,5.75694444444444,61.6187624750499,0.133262602880658,0.614957709331835,"Ccdc28a"
"1693",0.00178584716838411,0.00176663186550802,21833,28061,22.8,34.2,76.2,303.7,3.34210526315789,8.88011695906433,0.146583564173592,0.2596525426627,"LOC102549339"
"1713",0.00461576401571053,0.00509683229461785,11194,14008,4.2,17.2,18.2,123.7,4.33333333333333,7.19186046511628,1.03174603174603,0.418131422390481,"Hebp2"
"1741",0.0032864879913653,0.00373592867629975,15642,20880,73.2,186.6,422.7,6099.3,5.77459016393443,32.6864951768489,0.078887843769596,0.175168784441848,"-"
"1742",0.00223319630849412,0.00671337223635534,19936,7498,2.8,9,3.2,36,1.14285714285714,4,0.408163265306123,0.444444444444444,"-"
"1866",0.0106491765115746,0.00380484772217646,2272,20562,2.2,13.2,10.2,42.2,4.63636363636364,3.1969696969697,2.10743801652893,0.242194674012856,"Tnfaip3"
"1895",0.00774959277233484,0.00772029211558608,5300,4804,1,3.4,5,13.8,5,4.05882352941177,5,1.19377162629758,"-"
"1910",0.00165318068644096,0.00396525929296573,22502,19782,11,11.2,8.5,39.7,0.772727272727273,3.54464285714286,0.0702479338842975,0.316485969387755,"Slc35d3"
"1918",0.00192692321858903,0.00906864088230725,21233,2443,6.4,12.4,14.8,98.3,2.3125,7.92741935483871,0.361328125,0.639308012486993,"Pex7"
"1922",0.00395870549898164,0.0029128365639941,13025,24222,360.6,190.2,28142.3,10928.7,78.0429839156961,57.4589905362776,0.216425357503317,0.302097742041418,"LOC102547604"
"1929",0.000487166833792009,0.00265749858790916,27951,25131,5,4.6,14,28.3,2.8,6.15217391304348,0.56,1.33742911153119,"Map3k5"
"1941",0.0174702525099567,0.00682585447698182,154,7136,17,18.2,710,219.7,41.7647058823529,12.0714285714286,2.45674740484429,0.663265306122449,"Map7"
"1946",0.00180756885172436,0.00469618654659452,21735,16031,11.6,35.4,6.3,384.3,0.543103448275862,10.8559322033898,0.0468192627824019,0.306664751508187,"-"
"1955",0.00319629425628651,0.0082468723489429,16019,3731,57.4,85.4,643.3,3473.3,11.2073170731707,40.6709601873536,0.195249426361859,0.476240751608356,"Pde7b"
"2081",0.00676879575993529,0.00255041527924191,6788,25462,1.2,2.8,7.2,10.7,6,3.82142857142857,5,1.36479591836735,"Pde7b"
"2104",0.00629178642397202,0.00861932092144776,7426,3095,4,4.2,11,18.2,2.75,4.33333333333333,0.6875,1.03174603174603,"LOC120098802"
"2155",0.00700815696931442,0.00397702437672205,6356,19734,8,13.4,38.5,43.3,4.8125,3.23134328358209,0.6015625,0.241145021162842,"Ptprk"
"2159",0.00125121261131306,0.00420233305403178,24577,18582,8,35.6,11.5,280.3,1.4375,7.87359550561798,0.1796875,0.221168413079157,"Ptprk"
"2181",0.00696102832323499,0.00318450952808972,6418,23147,0.8,6.6,3.2,54.3,4,8.22727272727273,5,1.2465564738292,"Ptprk"
"2244",0.00368261042649302,0.00587574227165598,14160,10560,1.2,5.2,2.7,15.7,2.25,3.01923076923077,1.875,0.580621301775148,"-"
"2383",0.00338166350704745,0.0040882095874803,15330,19199,278.8,395.6,12391.7,32381.3,44.4465566714491,81.8536400404449,0.159420934976503,0.206910111325695,"Epb41l2"
"2456",0.00394559350926517,0.00398372032266556,13074,19712,28.2,71.2,140.7,1338.7,4.98936170212766,18.8019662921348,0.176927719933605,0.264072560282793,"Med23"
"2485",0.00331182593465368,0.0122075811990858,15557,237,27.2,53.4,256.7,1511.8,9.4375,28.310861423221,0.346966911764706,0.530165944255074,"Ccn2"
"2500",0.00278615819283009,0.00550603903539427,17511,12101,12,17,37.5,270.5,3.125,15.9117647058824,0.260416666666667,0.93598615916955,"Moxd1"
"2513",0.00129681094437613,0.00370757127815593,24405,20992,79,148,442,4344.5,5.59493670886076,29.3547297297297,0.0708219836564653,0.19834276844412,"Stx7"
"2515",0.00306750725920228,0.00651517854526667,16471,8093,3,6.4,17,39.3,5.66666666666667,6.140625,1.88888888888889,0.95947265625,"Stx7"
"2554",0.00713548040682199,0.00993620353142041,6144,1500,1.2,5.8,2.7,36.2,2.25,6.24137931034483,1.875,1.07609988109394,"-"
"2555",0.000699858465200396,0.00354868871398642,27063,21686,19.6,29.8,29.8,190.7,1.52040816326531,6.3993288590604,0.0775718450645564,0.214742579163101,"Slc18b1"
"2563",0,0.00529718798096587,29917,13057,0,2.2,0,9.2,NA,4.18181818181818,NA,1.90082644628099,"LOC100910237"
"2569",0.00865807252915993,0.00954290274768156,4155,1856,10.4,17.6,101.3,218.3,9.74038461538461,12.4034090909091,0.936575443786982,0.704739152892562,"-"
"2587",0.00713579212396728,0.000675165782055924,6143,30249,4.6,7,7.3,40,1.58695652173913,5.71428571428571,0.344990548204159,0.816326530612245,"-"
"2591",0.0220892563725477,0.0100363676169557,21,1412,15.8,39.6,456.2,1945.3,28.873417721519,49.1237373737374,1.82743150136196,1.24049841852872,"LOC120098884"
"2598",0,0.00706038664929844,29918,6472,0,2.6,0,6.8,NA,2.61538461538462,NA,1.00591715976331,"Tbpl1"
"2605",0.00196263323949966,0.00119768789130165,21073,29303,6.6,14,3.8,40.5,0.575757575757576,2.89285714285714,0.0872359963269054,0.206632653061224,"Slc2a12"
"2625",0.000627167790082505,0.00421278318626369,27360,18524,53.4,92.6,114.3,2282.3,2.14044943820225,24.64686825054,0.0400833228127762,0.266164883915118,"Sgk1"
"2665",0,0.00427046700328165,29919,18213,0,1.6,0,5.3,NA,3.3125,NA,2.0703125,"Sgk1"
"2674",0,0.00764887891447264,29920,4963,0,7.8,0,36.2,NA,4.64102564102564,NA,0.59500328731098,"-"
"2704",0.00472821098218087,0.00593785765443691,10934,10303,7.6,10.8,42.3,64.7,5.56578947368421,5.99074074074074,0.732340720221607,0.554698216735254,"Trdn"
"2816",0.00285619342480185,0.00488791873856638,17204,15060,21.6,64.2,99.3,1419.7,4.59722222222222,22.113707165109,0.212834362139918,0.3444502673693,"Hddc2"
"2817",0.0120686752831224,0.00297295134439293,1382,23983,2.8,8.8,10.7,22.7,3.82142857142857,2.57954545454545,1.36479591836735,0.293130165289256,"Hddc2"
"2845",0.00971828380023576,0.00720857828514472,3096,6056,4.4,8.8,24.3,72.7,5.52272727272727,8.26136363636364,1.2551652892562,0.938791322314049,"-"
"2900",0.00111405609508845,0.00427772623147113,25479,18166,42.8,120.2,266.7,4059.7,6.23130841121495,33.7745424292845,0.145591318019041,0.280986209894214,"Echdc1"
"2935",0.00445880922720629,0.0067402866432896,11584,7412,1.4,7.8,3.8,45.2,2.71428571428571,5.7948717948718,1.93877551020408,0.74293228139382,"Kiaa0408L"
"2937",0.00142581620723974,0.000311493837043145,23510,30870,0.6,25.6,1.8,458.3,3,17.90234375,5,0.699310302734375,"Kiaa0408L"
"2944",0.00549834703307018,0.00750011102286223,9094,5297,23.8,57.6,110.7,1592.3,4.65126050420168,27.6440972222222,0.195431113621919,0.479932243441358,"Kiaa0408L"
"2954",0.00280765068632445,0.00620048009398508,17392,9256,2.6,3.6,12.8,24.8,4.92307692307692,6.88888888888889,1.89349112426035,1.91358024691358,"Kiaa0408L"
"3037",0.000318587008222419,0.00444757793948679,28694,17338,578,2258,6934.5,1717401.5,11.9974048442907,760.585252435784,0.02075675578597,0.336840235799727,"Rpl26-ps2"
"3038",0.0186944000679724,0.00150282375821918,87,28684,22,54.2,413.5,753.7,18.7954545454545,13.9059040590406,0.854338842975207,0.256566495554254,"Rpl26-ps2"
"3039",0.00133741161967483,0.00166954390602327,24117,28292,61.6,77.8,998.3,617.7,16.2061688311688,7.93958868894602,0.263087156350143,0.10205126849545,"Lrrc14b"
"3046",0.00429081018372534,0.00948570364872759,12141,1931,3,15.4,8,126.3,2.66666666666667,8.2012987012987,0.888888888888889,0.532551863720695,"Ccdc127"
"3048",0.0016522661972512,0.00373625608930396,22507,20878,14.6,32.6,53.8,266.8,3.68493150684932,8.1840490797546,0.252392568962282,0.251044450299221,"Ccdc127"
"3082",0.00413227357497655,0.00401310490991775,12573,19584,1250.6,2001,182196.3,880434,145.68711018711,439.99700149925,0.116493771139541,0.219888556471389,"Tppp"
"3091",0.0129719040505714,0.00443915181168799,981,17388,9,28,44,534,4.88888888888889,19.0714285714286,0.54320987654321,0.681122448979592,"Tppp"
"3130",0.00080676669583645,0.00317577226527054,26619,23217,44.4,62.4,73.8,782.3,1.66216216216216,12.536858974359,0.037436084733382,0.200911201512163,"Brd9"
"3136",0,0.00812602409139347,29921,3957,0,6,0,72,NA,12,NA,2,"Brd9"
"3144",0.00154332952564017,0.00769882362988084,22977,4853,13.2,9,34.2,45,2.59090909090909,5,0.196280991735537,0.555555555555556,"Brd9"
"3158",0.00872025541961192,0.0102004822777106,4104,1271,4.2,13,16.7,134.5,3.97619047619048,10.3461538461538,0.946712018140589,0.79585798816568,"Tert"
"3165",0.00166429973056816,0.00678049209621566,22302,7278,162.6,220.8,8064.3,21518.7,49.5959409594096,97.4578804347826,0.30501808708124,0.441385328056081,"Clptm1l"
"3174",0.006105000600504,0.00280687625792554,7755,24559,6.4,10.8,55.8,94.7,8.71875,8.76851851851852,1.3623046875,0.811899862825789,"Slc6a3"
"3179",0.000586276208179368,0.00393439847792706,27534,19945,28.8,55.8,167.7,741.2,5.82291666666667,13.2831541218638,0.202184606481481,0.238049357022649,"Lpcat1"
"3192",0.00201305162992927,0.0052000454626788,20844,13516,297.8,136.6,6881.7,6113.3,23.1084620550705,44.7532942898975,0.0775972533749849,0.327622945021212,"LOC120098984"
"3195",0.00120445208545193,0.00353735581545369,24780,21747,909.8,3009,104188.7,1823345,114.518245768301,605.963775340645,0.12587189027072,0.201383773792172,"Mrpl36"
"3197",0.00743402576899583,0.00161297963137081,5718,28435,18.8,36,117.2,182,6.23404255319149,5.05555555555556,0.331598008148483,0.140432098765432,"Mrpl36"
"3258",0,0.00121724265512767,29922,29249,0,5,0,2.5,NA,0.5,NA,0.1,"-"
"3279",0.00160026829082674,0.00998095255647259,22692,1461,2,5.8,3.5,30.2,1.75,5.20689655172414,0.875,0.897740784780024,"-"
"3295",0.00448162926533515,0.00458100070654005,11523,16606,166,315.6,4558.5,30687.8,27.460843373494,97.2363751584284,0.165426767310205,0.308100048030508,"Med10"
"3299",0.00284001386823655,0.00660402804315567,17262,7797,2.8,3.6,6.7,32.3,2.39285714285714,8.97222222222222,0.854591836734694,2.49228395061728,"-"
"3305",0.00353970224786945,0.00707205518929696,14669,6435,115.8,252,2509.7,33121.5,21.6727115716753,131.434523809524,0.187156403900478,0.521565570672713,"Nsun2"
"3317",0.00997169601297366,0.00417912897354216,2848,18695,1.6,3.6,5.3,64.8,3.3125,18,2.0703125,5,"-"
"3330",0.000795707555563958,0.00780306367390719,26670,4611,7.2,8,33.2,37.5,4.61111111111111,4.6875,0.640432098765432,0.5859375,"LOC680107"
"3331",0.00343358126368943,0.000752795370017688,15073,30103,2.8,9.2,10.7,47.2,3.82142857142857,5.1304347826087,1.36479591836735,0.55765595463138,"LOC680107"
"3339",0.00211672736025584,0.00469032412401001,20421,16061,23.4,85.2,115.3,2119.7,4.92735042735043,24.8791079812207,0.210570531083352,0.29200830963874,"LOC680123"
"3346",0.00377765043103711,0.00392045789647621,13580,20000,3,2.8,27,22.7,9,8.10714285714286,3,2.89540816326531,"Adcy2"
"3354",0.0153658739249817,0.00409678008716321,355,19151,572.6,557.8,250539.3,98860.7,437.546804051694,177.233237719613,0.764140419231041,0.31773617375334,"Adcy2"
"3357",0.00366996453145725,0.00259656924374638,14258,25308,9.8,23.4,19.7,278.3,2.01020408163265,11.8931623931624,0.20512286547272,0.508254803126598,"RGD1308544"
"3369",0.00392192394472348,0.0046441554353462,13168,16272,26.6,70.4,172.3,1489.3,6.47744360902256,21.1548295454545,0.243512917632427,0.30049473786157,"Fastkd3"
"3407",0.00130457026073359,0.00426199002623574,24374,18263,129.8,209.2,4653.7,13733.7,35.8528505392912,65.6486615678776,0.276216105849701,0.313808133689664,"RGD1566325"
"3426",0.00165532135486785,0.00651621733955117,22344,8082,0.8,4.2,3.2,39.2,4,9.33333333333333,5,2.22222222222222,"LOC682870"
"3428",0.00776997057740086,0.00593110606056425,5285,10327,4.2,14.8,28.2,100.7,6.71428571428571,6.80405405405405,1.59863945578231,0.459733382030679,"LOC102547287"
"3429",0.00213872431085961,0.00181268931949017,20325,27862,1.4,4,9.8,30,7,7.5,5,1.875,"LOC102547287"
"3447",0.00478677092848697,0.00917223472944687,10781,2304,2.2,4.6,12.2,17.8,5.54545454545454,3.8695652173913,2.52066115702479,0.841209829867675,"Zfp748"
"3452",0.0131200330650824,0.0075100629872647,928,5267,3.4,14.4,16.8,70.3,4.94117647058824,4.88194444444444,1.45328719723183,0.339023919753086,"LOC102551340"
"3458",0.0104311147542516,0.00196760842096119,2464,27395,1.8,0.6,6.2,1.8,3.44444444444444,3,1.91358024691358,5,"LOC501406"
"3460",0.00144859015138846,0.00331725080804746,23439,22611,5.6,15.4,7.3,45.3,1.30357142857143,2.94155844155844,0.232780612244898,0.191010288412886,"LOC120093155"
"3524",0.000387371460783313,0.00670038746557256,28414,7531,13.8,31,37.7,468.5,2.73188405797101,15.1129032258065,0.19796261289645,0.487513007284079,"-"
"3646",0.00374313710377141,0.00222394515826526,13709,26607,23,17.8,101.5,59.2,4.41304347826087,3.32584269662921,0.19187145557656,0.186845095316248,"Zbtb2"
"3656",0.0192015828350792,0.0063568243954592,72,8670,20.2,30.4,450.7,1292.3,22.3118811881188,42.5098684210526,1.10454857366925,1.39835093490305,"Zbtb2"
"3661",0.00604359554725164,0.00470443252068776,7837,15993,11,70.4,88,1289.3,8,18.3139204545455,0.727272727272727,0.260140915547521,"Rmnd1"
"3697",0.0102062045612725,0.00213253983938049,2657,26885,5.4,3.8,27.3,12.7,5.05555555555556,3.34210526315789,0.936213991769547,0.879501385041551,"LOC120099108"
"3721",0.0060076457015688,0.00519229682114544,7889,13556,6.4,24.2,22.8,433.2,3.5625,17.900826446281,0.556640625,0.739703572160372,"Syne1"
"3723",0.00152136546906019,0.00493765230411014,23068,14825,102.6,289.6,408.8,23210.8,3.98440545808967,80.1477900552486,0.0388343611899578,0.276753418699063,"Syne1"
"3759",0.00316686604064267,0.0030068825368546,16114,23841,1.4,4,3.8,21.5,2.71428571428571,5.375,1.93877551020408,1.34375,"Syne1"
"3799",0.00339637118827077,0.00178173461446965,15208,27932,1.2,0.6,2.7,1.8,2.25,3,1.875,5,"Syne1"
"3969",0.00667633340660299,0.00120075311175075,6931,29296,70.4,53.8,1615.3,1190.7,22.9446022727273,22.131970260223,0.325917645919421,0.411374911900057,"Syne1"
"4060",0.00147288186579785,0.00681998916095744,23277,7155,1,6.6,5,40.8,5,6.18181818181818,5,0.9366391184573,"Syne1"
"4087",0.00457736553042546,0.000330689013534244,11289,30845,7.8,10.2,25.7,85.2,3.29487179487179,8.35294117647059,0.422419460880999,0.818915801614764,"-"
"4090",0,0.000810697502520391,29923,30011,0,3.2,0,27.2,NA,8.5,NA,2.65625,"-"
"4092",0.00713548040682199,0.00541573100427827,6145,12544,1.2,5.6,2.7,50.3,2.25,8.98214285714286,1.875,1.60395408163265,"Mtrf1l"
"4096",0.0101035466460467,0.00399291442512203,2728,19666,6,7.6,18.5,136.3,3.08333333333333,17.9342105263158,0.513888888888889,2.35976454293629,"Mtrf1l"
"4097",0.0097393861257425,0.000606821070331573,3074,30362,5,8,26,21.5,5.2,2.6875,1.04,0.3359375,"Mtrf1l"
"4110",0.00181292277012111,0.00440907451772477,21716,17540,21.8,41.8,80.2,748.7,3.67889908256881,17.9114832535885,0.168756838649945,0.428504384057142,"Rgs17"
"4111",0.000892198860291463,0.00920366438821289,26313,2256,8,17,11.5,166,1.4375,9.76470588235294,0.1796875,0.57439446366782,"Rgs17"
"4117",0.00309148290019519,0.00320635525731169,16393,23039,12.6,33.4,25.8,191.3,2.04761904761905,5.72754491017964,0.162509448223734,0.171483380544301,"Rgs17"
"4121",0.00417256998898405,0.00425830695715234,12428,18291,1.4,1.4,3.8,3.8,2.71428571428571,2.71428571428571,1.93877551020408,1.93877551020408,"Rgs17"
"4123",0.00575575604363561,0.00777698438190019,8561,4675,46.2,37,492.7,907,10.6645021645022,24.5135135135135,0.23083338018403,0.662527392257122,"Rgs17"
"4124",0,0.00167965947405476,29924,28265,0,5,0,34,NA,6.8,NA,1.36,"Rgs17"
"4126",0.00259953224953372,0.00751448954416291,18244,5261,1.8,7.8,2.7,46.7,1.5,5.98717948717949,0.833333333333333,0.76758711374096,"Rgs17"
"4127",0.00623258679442245,0.00694231249026719,7492,6825,1,3.8,5,28.2,5,7.42105263157895,5,1.95290858725762,"Rgs17"
"4175",0.00388586120739416,0.000456043280721314,13275,30610,2.8,4,7.2,3,2.57142857142857,0.75,0.918367346938776,0.1875,"-"
"4189",0.00226357045505138,0.0057859717657035,19737,10929,8.8,24.2,32.7,846.7,3.71590909090909,34.9876033057851,0.422262396694215,1.44576873164401,"-"
"4211",0.00268677394100446,0.0057106623045122,17904,11236,106.2,164.6,1737.2,8899.3,16.3578154425612,54.0662211421628,0.154028393997751,0.328470359308401,"Ipcef1"
"4233",0,0.00248376441793731,29925,25734,0,3.2,0,16.7,NA,5.21875,NA,1.630859375,"Cnksr3"
"4236",0.0124867920581429,0.00583734888989537,1170,10720,6.8,36.2,130.7,560.2,19.2205882352941,15.475138121547,2.82655709342561,0.427490003357651,"Cnksr3"
"4256",0.00420708422821977,0.00228432263618337,12339,26382,3.6,0.8,14.3,3.2,3.97222222222222,4,1.10339506172839,5,"Cnksr3"
"4263",0.00142581620723974,0.0104429917523032,23511,1078,0.6,7.2,1.8,69.2,3,9.61111111111111,5,1.33487654320988,"RGD1560234"
"4276",0.0159518826825674,0.0047916514370765,280,15532,7,4,43.5,7,6.21428571428571,1.75,0.887755102040816,0.4375,"Scaf8"
"4279",0.00696102832323499,0.0075260752943023,6419,5238,0.8,3.4,3.2,16.8,4,4.94117647058824,5,1.45328719723183,"Scaf8"
"4283",0.0108448950348987,0.00856531482762984,2148,3196,5.8,4,42.7,15.5,7.36206896551724,3.875,1.26932223543401,0.96875,"-"
"4291",0.00513479739463775,0.00035698300555427,9784,30803,4.4,2.8,20.3,7.7,4.61363636363636,2.75,1.04855371900826,0.982142857142857,"Tiam2"
"4294",0.000759485804096295,0.0050717095564735,26817,14147,11.2,33.8,67.2,401.2,6,11.8698224852071,0.535714285714286,0.351178180035713,"Tfb1m"
"4303",0.00402109614004005,0.00675232140697315,12842,7366,3.6,8.6,14.3,50.8,3.97222222222222,5.90697674418605,1.10339506172839,0.686857760951866,"Tfb1m"
"4318",0.0054063152747135,0.0025009807198659,9232,25652,5.6,1.2,27.8,7.2,4.96428571428571,6,0.886479591836735,5,"-"
"4319",0,0.00388515064849684,29926,20185,0,13,0,113.5,NA,8.73076923076923,NA,0.671597633136095,"-"
"4363",0,0.00503508480878342,29927,14337,0,5.2,0,17.7,NA,3.40384615384615,NA,0.654585798816568,"-"
"4371",0.00407286554431341,0.00964607331139355,12720,1765,6.2,12.8,32.2,152.2,5.19354838709677,11.890625,0.837669094693028,0.928955078125,"-"
"4378",0.000240766654864927,0.00433003637429694,28990,17925,21.8,52.2,84.2,624.7,3.86238532110092,11.9674329501916,0.177173638582611,0.229261167628191,"Tmem242"
"4387",0.00146942853479491,0.00448910420919272,23351,17074,7.4,18.6,21.3,257.3,2.87837837837838,13.8333333333333,0.388970051132213,0.743727598566308,"LOC120099115"
"4389",0.00993935756842699,0.00527988287805403,2910,13146,1.6,7,4.8,69.5,3,9.92857142857143,1.875,1.41836734693878,"LOC120099115"
"4420",0.00225679421925328,0.00421133012378682,19793,18531,1.8,7,2.7,99,1.5,14.1428571428571,0.833333333333333,2.02040816326531,"-"
"4428",0.00696102832323499,0.00663728903487366,6420,7718,0.8,8,3.2,96.5,4,12.0625,5,1.5078125,"Synj2"
"4455",0.00605147299010422,0.00946555017817045,7828,1952,12,29.8,35,444.7,2.91666666666667,14.9228187919463,0.243055555555556,0.500765731273366,"Dynlt1"
