"rank","feature_id","mu","empirical_variance","nb1_mu","nb2_variance_minus_mu","alpha_hat","alpha_mu","log_nb1","log_nb2","log_alpha_mu","nb_gap","combined_nb_support","abs_pc1_loading"
284,"82572",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
285,"82996",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
286,"83790",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
287,"83889",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
288,"83973",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
289,"84604",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
290,"84980",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
291,"85120",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
292,"85215",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
293,"85603",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
294,"85731",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
295,"85938",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
296,"85957",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
297,"86259",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
298,"86419",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
299,"86453",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
300,"86762",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
301,"87487",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
302,"87637",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
303,"87646",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
304,"87977",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
305,"88390",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
306,"88480",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
307,"88497",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
308,"88624",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
309,"88735",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
310,"89120",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
311,"89508",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
312,"89756",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
313,"89811",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
314,"89852",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
315,"90138",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
316,"90372",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
317,"90899",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
318,"90900",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
319,"91119",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
320,"91324",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
321,"91459",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
322,"92014",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
323,"92046",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
324,"92522",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
325,"92978",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
326,"93609",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
327,"93635",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
328,"93752",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
329,"93917",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
330,"93927",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
331,"94265",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
332,"94987",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
333,"95296",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
334,"95599",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
335,"95637",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
336,"96153",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
337,"96247",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
338,"96706",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
339,"97235",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
340,"97872",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
341,"98173",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
342,"98571",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
343,"98747",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
344,"99171",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
345,"99495",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
346,"99665",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
347,"99942",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
348,"101376",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
349,"102312",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
350,"103239",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
351,"103397",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
352,"103433",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
353,"103455",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
354,"104046",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
355,"105252",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
356,"105353",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
357,"106428",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
358,"107036",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
359,"107238",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
360,"107250",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
361,"107354",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
362,"107499",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
363,"108089",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
364,"108141",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
365,"108727",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
366,"108741",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
367,"109045",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
368,"109413",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
369,"110705",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
370,"111191",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
371,"111535",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
372,"111921",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
373,"112064",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
374,"112739",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
375,"113112",0,0,0,0,0,0,0,0,0,0,0.347823038801768,0
