"feature_id","gene_symbol","rank","abs_loading","mu","variance","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","log_alpha_mu","nb_gap"
"560055","-",19035,0.00468107068175608,9.2,25.7,9.2,16.5,1.79347826086957,3.2846635654062,2.32238772029023,2.86220088092947,0.58415689685154,0.539813160639243
"78016","C1ql1",19036,0.00468125270186839,26.8,247.7,26.8,220.9,8.24253731343283,5.51624735080936,3.32503602069659,5.40222682993855,2.10930822290926,2.07719080924196
"424500","-",19037,0.00468218801805581,13.4,67.3,13.4,53.9,4.02238805970149,4.22390976657674,2.66722820658195,4.00551334851548,1.39187577095809,1.33828514193353
"402598","Bpnt2",19038,0.00468277386066594,7.6,70.8,7.6,63.2,8.31578947368421,4.27388447605418,2.15176220325946,4.16200321069592,2.11815605386053,2.01024100743645
"426820","Slc31a1",19039,0.00468322342602445,12.8,40.7,12.8,27.9,2.1796875,3.73050112880476,2.62466859216316,3.36384159511839,0.779181517901748,0.739173002955227
"378334","Ndufa9",19040,0.00468359917580226,142,6842.5,142,6700.5,47.1866197183099,8.83105457565132,4.96284463025991,8.81008666091855,3.85411037185902,3.84724203065865
"224952","Dtnbp1",19041,0.00468373138649008,348.2,30357.7,348.2,30009.5,86.1846639862148,10.3208384110934,5.85564482396545,10.3093025994086,4.45649224984856,4.45365777544313
"239968","Mtmr1",19042,0.00468432333843299,161,12018.5,161,11857.5,73.6490683229814,9.39428560988624,5.08759633523238,9.38080018900495,4.29931149276727,4.29320385377257
"496565","Triobp",19043,0.00468444799101159,18.2,212.7,18.2,194.5,10.6868131868132,5.3645731623251,2.95491027903374,5.27556037942542,2.36901056897575,2.32065010039168
"1106","-",19044,0.00468465908988357,9.4,36.8,9.4,27.4,2.91489361702128,3.63230910262554,2.34180580614733,3.34638914516716,1.06983332411807,1.00458333901983
"124874","LOC102546827",19045,0.0046851069228406,5.8,36.7,5.8,30.9,5.32758620689655,3.62966009445396,1.91692261218206,3.4626060097908,1.67289826635133,1.54568339760874
"275201","Kpna4",19046,0.00468565678267666,5.6,11.8,5.6,6.2,1.10714285714286,2.54944517092557,1.88706964903238,1.97408102602201,0.101782694309943,0.0870113769896301
"89968","Mettl16",19047,0.00468577109295271,9.8,38.2,9.8,28.4,2.89795918367347,3.66867674679642,2.37954613413017,3.38099467434464,1.06400675949063,1.00144854021446
"496578","H1f0",19048,0.00468629595652425,344.8,30849.7,344.8,30504.9,88.4712877030162,10.3369147195137,5.84586057324919,10.3256753865108,4.48267806663992,4.47981481326165
"396902","Thumpd3",19049,0.00468638350359809,4.2,20.7,4.2,16.5,3.92857142857143,3.07731226054641,1.64865862558738,2.86220088092947,1.36827585561721,1.21354225534209
"486957","Plpp2",19050,0.00468638350359809,4.2,20.7,4.2,16.5,3.92857142857143,3.07731226054641,1.64865862558738,2.86220088092947,1.36827585561721,1.21354225534209
"524064","Dennd4a",19051,0.0046869608659236,3.8,18.2,3.8,14.4,3.78947368421053,2.95491027903374,1.56861591791385,2.73436750941958,1.33222713984961,1.16575159150574
"127719","Gtf2ird2",19052,0.00468717415301493,7.4,73.3,7.4,65.9,8.9054054054054,4.30811095172371,2.12823170584927,4.20319896713418,2.18665844129834,2.07496726128492
"112641","-",19053,0.00468763486489542,2.4,5.3,2.4,2.9,1.20833333333333,1.84054963339749,1.22377543162212,1.3609765531356,0.189241999638528,0.137201121513485
"369746","LOC102546410",19054,0.00468763486489542,2.4,5.3,2.4,2.9,1.20833333333333,1.84054963339749,1.22377543162212,1.3609765531356,0.189241999638528,0.137201121513485
"444288","Dtd2",19055,0.00468763486489542,2.4,5.3,2.4,2.9,1.20833333333333,1.84054963339749,1.22377543162212,1.3609765531356,0.189241999638528,0.137201121513485
"460183","-",19056,0.00468763486489542,2.4,5.3,2.4,2.9,1.20833333333333,1.84054963339749,1.22377543162212,1.3609765531356,0.189241999638528,0.137201121513485
"461783","-",19057,0.00468763486489542,2.4,5.3,2.4,2.9,1.20833333333333,1.84054963339749,1.22377543162212,1.3609765531356,0.189241999638528,0.137201121513485
"426487","Akap2",19058,0.00468918854816765,5.8,16.2,5.8,10.4,1.79310344827586,2.84490938381941,1.91692261218206,2.43361335540045,0.583947888594953,0.516690743218389
"123436","Bicdl1",19059,0.00468942082714119,54.8,1011.7,54.8,956.9,17.4616788321168,6.92037531033824,4.02177386938726,6.86474338838885,2.86000869883125,2.84296951900158
"221847","Prtfdc1",19060,0.00468958711491215,22.6,120.3,22.6,97.7,4.32300884955752,4.79826681595,3.16124671203156,4.59208494643944,1.4639516527705,1.43083823440787
"322216","-",19061,0.00469019658339042,98.6,3734.8,98.6,3636.2,36.8782961460446,8.2257172647252,4.60116216459055,8.19896943385176,3.60762319767658,3.59780726926121
"358575","Ywhab",19062,0.00469153903462909,102.4,2151.3,102.4,2048.9,20.0087890625,7.67429231677013,4.63860496207433,7.62554629045484,2.99617163014775,2.98694132838051
"351899","Spata5l1",19063,0.00469163936883288,8.8,41.2,8.8,32.4,3.68181818181818,3.74242022104197,2.28238238567653,3.50855589998265,1.30340670131412,1.22617351430613
"80698","LOC100912319",19064,0.00469173410604772,5.6,32.3,5.6,26.7,4.76785714285714,3.5055573969864,1.88706964903238,3.32143241319329,1.5618969676651,1.43436276416091
"578127","Rpl10",19065,0.00469176133343244,200.4,11558.3,200.4,11357.9,56.6761477045908,9.35524558675971,5.30529298028446,9.33775685660081,4.03735344682094,4.03246387631634
"281712","Ap1ar",19066,0.00469182139277594,11.4,34.3,11.4,22.9,2.00877192982456,3.56388296393925,2.51769647261099,3.17387845893747,0.697523555159744,0.656181986326474
"305063","Elovl6",19067,0.00469192846132821,6.6,18.3,6.6,11.7,1.77272727272727,2.96010509591084,2.02814824729229,2.54160199346455,0.572519192771331,0.513453746172261
"170626","Letm1",19068,0.00469203725550315,6.2,20.2,6.2,14,2.25806451612903,3.05400118167797,1.97408102602201,2.70805020110221,0.814508037564213,0.7339691750802
"94640","-",19069,0.00469299698176783,7.4,22.3,7.4,14.9,2.01351351351351,3.14845336057166,2.12823170584927,2.76631910922619,0.699881212741289,0.638087403376918
"360453","Gid8",19070,0.00469328030288855,3.8,13.2,3.8,9.4,2.47368421052632,2.65324196460721,1.56861591791385,2.34180580614733,0.905708622543618,0.773189888233482
"234243","Etf1",19071,0.00469369840367147,119.8,4169.2,119.8,4049.4,33.8013355592654,8.33571927527342,4.79413628550071,8.3065709206557,3.52050031529607,3.51243463515499
"117989","Fry",19072,0.0046939760081662,37.8,453.7,37.8,415.9,11.0026455026455,6.11963786083096,3.65842024662923,6.03284638488675,2.39813574412332,2.37442613825752
"497252","LOC120093697",19073,0.00469408713403753,4.8,11.7,4.8,6.9,1.4375,2.54160199346455,1.75785791755237,2.06686275947298,0.362905493689368,0.309004841920602
"424272","-",19074,0.00469441929784199,4.6,25.8,4.6,21.2,4.60869565217391,3.28840188751681,1.7227665977411,3.10009228887823,1.52794487818292,1.37732569113713
"44765","Matr3-ps1",19075,0.00469464855920686,5.6,44.3,5.6,38.7,6.91071428571429,3.81330703248899,1.88706964903238,3.68135118769314,1.93307300229463,1.79428153866077
"94952","Rundc1",19076,0.00469489169072254,60,980,60,920,15.3333333333333,6.88857245956536,4.11087386417331,6.82546003625531,2.73002910782099,2.714586172082
"413344","Atp6v0b",19077,0.00469554040367072,680.4,152050.8,680.4,151370.4,222.47266313933,11.9319765312466,6.52414950522687,11.9274916985742,5.40480423176296,5.40334219334738
"223335","Cxcl14",19078,0.00469579950381283,230.6,16061.8,230.6,15831.2,68.652211621856,9.68426131850596,5.44501174569884,9.66980111984536,4.22905334759974,4.22478937414652
"261699","Trappc2l",19079,0.00469587268519473,4.6,7.3,4.6,2.7,0.58695652173913,2.11625551480255,1.7227665977411,1.30833281965018,-0.532804530484766,-0.414433778090925
"95173","Higd1b",19080,0.00469625630959595,28.2,288.7,28.2,260.5,9.23758865248227,5.6688459047753,3.37416870927424,5.56643428350498,2.22328088324935,2.19226557423074
"146310","Nav1",19081,0.00469653453134971,2.8,7.2,2.8,4.4,1.57142857142857,2.10413415427021,1.33500106673234,1.68639895357023,0.451985123743057,0.351397886837889
"288400","Pde4d",19082,0.00469671091555143,5.4,33.8,5.4,28.4,5.25925925925926,3.54961738678043,1.85629799036563,3.38099467434464,1.65999019159693,1.52469668397901
"69222","Pdlim4",19083,0.00469678745231854,66,1193.5,66,1127.5,17.0833333333333,7.08548296676586,4.20469261939097,7.02864459625759,2.83810332935041,2.82395197686663
"30956","Gpam",19084,0.00469728127781893,283.4,19295.3,283.4,19011.9,67.0850388143966,9.86766864666974,5.65038169792909,9.85287297513651,4.20596105062759,4.20249127720742
"319298","Asf1a",19085,0.00469731676520017,6.2,34.7,6.2,28.5,4.59677419354839,3.57515068878559,1.97408102602201,3.38439026334577,1.52535479522356,1.41030923732376
"184692","Ppp3cb",19086,0.00469745286435163,26.4,260.3,26.4,233.9,8.85984848484849,5.56566917252657,3.31054301339402,5.45915989166487,2.18152966343786,2.14861687827084
"112879","Nit2",19087,0.0046975532025747,11.8,38.2,11.8,26.4,2.23728813559322,3.66867674679642,2.54944517092557,3.31054301339402,0.805264478680652,0.761097842468453
"432573","Hyi",19088,0.00469764434554872,12.6,96.3,12.6,83.7,6.64285714285714,4.57779898919196,2.61006979274201,4.43911560165801,1.893542163538,1.829045808916
"220860","Fam171a1",19089,0.004697895954203,79.2,2762.2,79.2,2683,33.8762626262626,7.92414470739241,4.38452351487247,7.89506349809157,3.52271455160524,3.5105399832191
"240140","Snrpd1",19090,0.00469798707607186,138.8,4899.7,138.8,4760.9,34.3004322766571,8.49713333103847,4.94021282979971,8.46840202724631,3.53515795691047,3.5281891974466
"106468","Itgb5",19091,0.00469836810636531,57.6,1350.8,57.6,1293.2,22.4513888888889,7.20919231666625,4.07073469658297,7.16564802262317,3.11135247814943,3.0949133260402
"201990","Fbxo25",19092,0.00469925091187545,4.8,33.2,4.8,28.4,5.91666666666667,3.53222564406856,1.75785791755237,3.38099467434464,1.77777322725332,1.62313675679226
"391713","Ndnf",19093,0.00470027991940482,10.4,57.8,10.4,47.4,4.55769230769231,4.07414185490458,2.43361335540045,3.87949981372259,1.5168164225537,1.44588645832214
"242337","Wdr36",19094,0.00470073905538591,17.8,67.2,17.8,49.4,2.7752808988764,4.22244456484942,2.9338568698359,3.91999117507732,1.02075196689584,0.98613430524142
"570784","-",19095,0.00470105734040933,7,44,7,37,5.28571428571429,3.80666248977032,2.07944154167984,3.63758615972639,1.66500776358891,1.55814461804655
"116469","-",19096,0.00470117420217598,17.8,113.2,17.8,95.4,5.35955056179775,4.73795129722191,2.9338568698359,4.5685062016165,1.6788801211562,1.6346493317806
"338331","Sulf2",19097,0.00470120211286539,59.8,880.7,59.8,820.9,13.7274247491639,6.78185186209298,4.10758978897212,6.71161873315445,2.61939563839763,2.60402894418233
"547891","Arid5a",19098,0.00470209501704649,6,36,6,30,5,3.61091791264422,1.94591014905531,3.43398720448515,1.6094379124341,1.48807705542983
"327380","-",19099,0.00470267465011861,18.8,64.2,18.8,45.4,2.41489361702128,4.17745946893261,2.98568193770049,3.83729945923221,0.881655235211399,0.85161752153172
"350149","Ccdc34",19100,0.00470268036852547,13.2,114.2,13.2,101,7.65151515151515,4.74666974826179,2.65324196460721,4.62497281328427,2.03490368724893,1.97173084867706
"205023","Use1",19101,0.00470277090099899,420.4,76726.3,420.4,76305.9,181.507849666984,11.2480128562299,6.04358250137009,11.2425186456871,5.20129890162361,5.19893614431696
"545914","Abcc10",19102,0.00470287567010097,7,29,7,22,3.14285714285714,3.40119738166216,2.07944154167984,3.13549421592915,1.145132304303,1.05605267424931
"233918","Gypc",19103,0.00470419042071407,10.6,38.3,10.6,27.7,2.61320754716981,3.67122451887522,2.45100509811232,3.35689712276558,0.960578412075271,0.905892024653256
"397568","Tsen2",19104,0.0047043273169534,6.2,19.7,6.2,13.5,2.17741935483871,3.03013370027132,1.97408102602201,2.67414864942653,0.778140393393338,0.700067623404519
"78227","Nsf",19105,0.00470455443960042,23.8,144.7,23.8,120.9,5.07983193277311,4.98154971320116,3.21084365317094,4.80320103648723,1.62527817694332,1.59235738331629
"75793","LOC100363469",19106,0.00470468734278077,55.2,774.7,55.2,719.5,13.0344202898551,6.65376584749683,4.02891675689965,6.57994541543958,2.56759357304437,2.55102865853993
"266406","Zswim6",19107,0.00470539280656776,4,13.5,4,9.5,2.375,2.67414864942653,1.6094379124341,2.35137525716348,0.864997437486605,0.741937344729377
"311964","-",19108,0.00470546637016833,5.6,27.8,5.6,22.2,3.96428571428571,3.3603753871419,1.88706964903238,3.14415227867226,1.37732569113713,1.25708262963988
"352229","Eid1",19109,0.00470574853882007,5.2,11.7,5.2,6.5,1.25,2.54160199346455,1.82454929205105,2.01490302054226,0.22314355131421,0.190353728491219
"317232","Ggt5",19110,0.00470575814173216,125.2,26419.7,125.2,26294.5,210.019968051118,10.1819030728048,4.83786795010711,10.1771531008645,5.34720261215479,5.33928515075741
"192155","-",19111,0.00470589339986233,98,15790.5,98,15692.5,160.127551020408,9.66722709957121,4.59511985013459,9.66100189287061,5.07597069152111,5.06588204273602
"234105","Fam13b",19112,0.00470638762720047,6,36,6,30,5,3.61091791264422,1.94591014905531,3.43398720448515,1.6094379124341,1.48807705542983
"264490","Iqgap2",19113,0.00470654570080767,1070.2,282427.7,1070.2,281357.5,262.901794057186,12.5511814083325,6.97653479437696,12.5473849358854,5.57178055581748,5.57085014150847
"486663","Abhd17a",19114,0.00470714120818339,42.6,476.3,42.6,433.7,10.1807511737089,6.16814522401185,3.77505715035499,6.07465613799475,2.320498797566,2.29959898763976
"97244","LOC108352161",19115,0.00470718708425843,12,58,12,46,3.83333333333333,4.07753744390572,2.56494935746154,3.85014760171006,1.34373474670109,1.28519824424852
"23773","Pidd1",19116,0.00470772187543405,3,8,3,5,1.66666666666667,2.19722457733622,1.38629436111989,1.79175946922805,0.510825623765991,0.405465108108164
"75542","Dgke",19117,0.00470833082087042,5.4,12.3,5.4,6.9,1.27777777777778,2.58776403522771,1.85629799036563,2.06686275947298,0.245122458032985,0.21056476910735
"474675","Rap1b",19118,0.00470851281074272,4.4,24.3,4.4,19.9,4.52272727272727,3.23080439573347,1.68639895357023,3.03974915897077,1.50911519080623,1.35335020540054
"174760","-",19119,0.00470851444775433,4.6,20.8,4.6,16.2,3.52173913043478,3.08190996979504,1.7227665977411,2.84490938381941,1.25895493874329,1.1221427860783
"445165","Fkbp3",19120,0.00470865043985343,8.4,18.8,8.4,10.4,1.23809523809524,2.98568193770049,2.24070968927596,2.43361335540045,0.213574100298059,0.192903666124491
"319033","Rfx6",19121,0.00470933141049332,4.4,8.3,4.4,3.9,0.886363636363636,2.23001440015921,1.68639895357023,1.58923520511658,-0.120627987788615,-0.0971637484536476
"253888","Ldhd",19122,0.00470979336116038,3.8,16.7,3.8,12.9,3.39473684210526,2.87356463957978,1.56861591791385,2.63188884013665,1.22222624463529,1.0632729222228
"450618","Mark3",19123,0.00470979336116038,3.8,16.7,3.8,12.9,3.39473684210526,2.87356463957978,1.56861591791385,2.63188884013665,1.22222624463529,1.0632729222228
"23070","Dhx32",19124,0.00470997885976625,36.2,260.7,36.2,224.5,6.20165745856354,5.5671988095361,3.6163087612791,5.41832015894273,1.82481658835058,1.80201139766363
"157801","-",19125,0.00471003724726344,2,8,2,6,3,2.19722457733622,1.09861228866811,1.94591014905531,1.09861228866811,0.847297860387204
"359248","Ptpn1",19126,0.00471090730610976,8,25,8,17,2.125,3.25809653802148,2.19722457733622,2.89037175789616,0.75377180237638,0.693147180559945
"508714","Bbs4",19127,0.00471116648636004,10.6,155.8,10.6,145.2,13.6981132075472,5.05497110791631,2.45100509811232,4.98497554731568,2.61725810127267,2.53397044920336
"93581","Col1a1",19128,0.00471170327409064,37,275.5,37,238.5,6.44594594594595,5.62221082096239,3.63758615972639,5.47855341685097,1.86345139768417,1.84096725712458
"462728","-",19129,0.00471219571062714,3.8,6.7,3.8,2.9,0.763157894736842,2.04122032885964,1.56861591791385,1.3609765531356,-0.270290329739912,-0.207639364778244
"26714","Psat1",19130,0.00471226601925535,307,26744.5,307,26437.5,86.1156351791531,10.1941215138738,5.73009978297357,10.1825765601324,4.45569098820144,4.45247677715881
"310233","S100b",19131,0.00471230410848091,94.8,5280.7,94.8,5185.9,54.7035864978903,8.57200329457616,4.56226268497682,8.55389149519891,4.00192927396757,3.9916288102221
"431132","Czib",19132,0.00471285955146381,7.6,28.3,7.6,20.7,2.72368421052632,3.37758751602302,2.15176220325946,3.07731226054641,1.00198545297904,0.925550057286952
"97948","Rac3",19133,0.00471434499615927,11.6,128.8,11.6,117.2,10.1034482758621,4.86599480426999,2.53369681395743,4.772378104972,2.31287677903059,2.23868129101457
"128538","Rimbp2",19134,0.00471468495816868,18,76,18,58,3.22222222222222,4.34380542185368,2.94443897916644,4.07753744390572,1.17007125265025,1.13309846473928
"48040","Dlg2",19135,0.00471591647547991,21.4,247.3,21.4,225.9,10.5560747663551,5.51463769251412,3.10906095886099,5.4245093917858,2.35670150144615,2.3154484329248
"570224","Cdkl5",19136,0.00471617578760122,8.6,21.3,8.6,12.7,1.47674418604651,3.10458667846607,2.26176309847379,2.61739583283408,0.389839790205084,0.355632734360289
"532422","Lonp1",19137,0.00471676962120201,38.4,1188.8,38.4,1150.4,29.9583333333333,7.08154050475381,3.67376581630389,7.04873387224171,3.3998075273731,3.37496805593782
"92886","Mrps23",19138,0.00471677444177814,171.2,6672.2,171.2,6501,37.9731308411215,8.80585478398152,5.14865659199363,8.77986510086385,3.63687882649683,3.63120850887022
"142066","-",19139,0.00471691636433844,6.4,44.8,6.4,38.4,6,3.82428409112014,2.00148000021012,3.67376581630389,1.79175946922805,1.67228581609376
"70158","Rnf112",19140,0.00471717128307876,289.6,21716.3,289.6,21426.7,73.9872237569061,9.98586445692855,5.67194775113618,9.9724397565295,4.30389242636441,4.30049200539332
"414641","Thrap3",19141,0.00471831310266827,15.8,80.2,15.8,64.4,4.07594936708861,4.39691524716763,2.82137888640921,4.18052225846315,1.40510369307739,1.35914337205394
"469456","Tle2",19142,0.00471834204702441,13.6,68.8,13.6,55.2,4.05882352941176,4.24563400976833,2.68102152871429,4.02891675689964,1.40089316054104,1.34789522818535
"146021","LOC108352533",19143,0.00471837849757924,6.8,65.7,6.8,58.9,8.66176470588235,4.20020495292158,2.05412373369555,4.0926765051214,2.15891847847548,2.03855277142586
"118427","-",19144,0.00471941245525882,114,3396,114,3282,28.7894736842105,8.13064796816058,4.74493212836325,8.09651291750159,3.36000982325554,3.35158078913834
"94192","Cwc25",19145,0.00472010727511739,4.2,16.7,4.2,12.5,2.97619047619048,2.87356463957978,1.64865862558738,2.60268968544438,1.09064411901893,0.954031059857002
"306107","Tspan5",19146,0.00472034564737632,81.4,1895.3,81.4,1813.9,22.2837837837838,7.54765989814636,4.41158543691543,7.50378564876235,3.10385922935543,3.09220021184693
"329514","Mapk8ip1",19147,0.00472073437450244,387.6,46359.3,387.6,45971.7,118.606037151703,10.7441987685285,5.96255053694334,10.7358030210324,4.77580738873944,4.77325248408909
"216149","-",19148,0.00472102036661967,6.2,83.2,6.2,77,12.4193548387097,4.43319492124828,1.97408102602201,4.35670882668959,2.51925612980264,2.38262780066758
"187901","Mrpl57",19149,0.00472137706358026,27.6,207.3,27.6,179.7,6.51086956521739,5.33897934826693,3.35340671782581,5.19683819759818,1.87347302106641,1.84343147977238
"158039","Sod3",19150,0.00472175269651471,16,76.5,16,60.5,3.78125,4.3502779363593,2.83321334405622,4.11903717481247,1.33005464279701,1.28582383075626
"231436","Abi1",19151,0.00472189072306878,4.6,28.8,4.6,24.2,5.26086956521739,3.39450839351136,1.7227665977411,3.22684399451738,1.66029632966759,1.50407739677627
"94480","Msl1",19152,0.00472380591787996,46.8,651.7,46.8,604.9,12.9252136752137,6.48111760564117,3.86702563949741,6.40671495595094,2.55917995218927,2.53968931645353
"113239","Alcam",19153,0.00472399525004748,2.6,6.8,2.6,4.2,1.61538461538461,2.05412373369555,1.28093384546206,1.64865862558738,0.479573080261886,0.367724780125317
"339166","Bmp7",19154,0.00472399525004748,2.6,6.8,2.6,4.2,1.61538461538461,2.05412373369555,1.28093384546206,1.64865862558738,0.479573080261886,0.367724780125317
"110817","-",19155,0.00472416490262964,2.6,6.3,2.6,3.7,1.42307692307692,1.98787434815435,1.28093384546206,1.54756250871601,0.352821374622742,0.266628663253948
"271934","-",19156,0.00472416490262964,2.6,6.3,2.6,3.7,1.42307692307692,1.98787434815435,1.28093384546206,1.54756250871601,0.352821374622742,0.266628663253948
"308614","RT1-CE16",19157,0.00472416490262964,2.6,6.3,2.6,3.7,1.42307692307692,1.98787434815435,1.28093384546206,1.54756250871601,0.352821374622742,0.266628663253948
"403595","Wwp1",19158,0.00472416490262964,2.6,6.3,2.6,3.7,1.42307692307692,1.98787434815435,1.28093384546206,1.54756250871601,0.352821374622742,0.266628663253948
"470263","Brd4",19159,0.0047249535651483,29.4,334.3,29.4,304.9,10.3707482993197,5.81502565347218,3.41444260841218,5.72325825115686,2.33898917964957,2.30881564274468
"61768","LOC102554335",19160,0.00472529968801787,2.8,39.2,2.8,36.4,13,3.69386699562498,1.33500106673234,3.62167070442049,2.56494935746154,2.28666963768815
"444353","Npas3",19161,0.00472529968801787,2.8,39.2,2.8,36.4,13,3.69386699562498,1.33500106673234,3.62167070442049,2.56494935746154,2.28666963768815
"362839","Magi2",19162,0.00472560973703536,36.6,415.3,36.6,378.7,10.3469945355191,6.03140615420093,3.62700405039585,5.93938146723776,2.33669609450043,2.31237741684191
"23212","Insyn2a",19163,0.0047258807146969,4.2,7.2,4.2,3,0.714285714285714,2.10413415427021,1.64865862558738,1.38629436111989,-0.336472236621213,-0.262364264467491
"455335","Laptm4a",19164,0.0047258807146969,4.2,7.2,4.2,3,0.714285714285714,2.10413415427021,1.64865862558738,1.38629436111989,-0.336472236621213,-0.262364264467491
"9935","Cox6b1",19165,0.00472651422118121,13,67.5,13,54.5,4.19230769230769,4.22683374526818,2.63905732961526,4.01638302075239,1.43325134420766,1.37732569113713
"92488","Vmp1",19166,0.00472663273252199,19.4,204.3,19.4,184.9,9.53092783505155,5.32447232402489,3.01553490085017,5.2252088947274,2.2545420723238,2.20967399387723
"365877","Gpr85",19167,0.0047267276786154,3.8,14.2,3.8,10.4,2.73684210526316,2.72129542785223,1.56861591791385,2.43361335540045,1.00680473941499,0.864997437486605
"553864","Ugt1a9",19168,0.00472725223297764,17.2,81.7,17.2,64.5,3.75,4.41521960202965,2.90142159408275,4.18205014264121,1.32175583998232,1.28062854855846
"577918","Pnma3",19169,0.00472833850309281,48.6,591.8,48.6,543.2,11.1769547325103,6.38485707398188,3.90399083373088,6.29931682634915,2.41385404533804,2.39532599261826
"450071","Atg2b",19170,0.00472859252498617,6.4,36.3,6.4,29.9,4.671875,3.61899332664977,2.00148000021012,3.4307561839037,1.54156049003101,1.42927618369358
"118166","Mtus2",19171,0.00472887136252576,11,40,11,29,2.63636363636364,3.71357206670431,2.484906649788,3.40119738166216,0.969400557188103,0.916290731874155
"398635","Mlf2",19172,0.00472995145031711,225,21456.5,225,21231.5,94.3622222222222,9.97382951359237,5.42053499927229,9.96328830565416,4.54714080473082,4.54275330638188
"423788","Lyrm2",19173,0.0047307427246861,8.6,30.3,8.6,21.7,2.52325581395349,3.44361809754611,2.26176309847379,3.12236492448736,0.925550057286952,0.860601826013566
"162802","Acyp2",19174,0.00473090639302527,22.2,222.7,22.2,200.5,9.03153153153153,5.41030586849608,3.14415227867226,5.30578938138674,2.20072195786839,2.16163710271447
"233214","Celf4",19175,0.00473189433270756,301,22777.5,301,22476.5,74.6727574750831,10.0335723875987,5.71042701737487,10.0202700878589,4.31311533318701,4.30984307048406
"196815","Crlf1",19176,0.00473262443629141,76.6,1377.3,76.6,1300.7,16.9804177545692,7.22860613470039,4.35156742718917,7.17142638147241,2.83206078332315,2.81985895428324
"264325","Pde8b",19177,0.0047335823630276,9.8,34.7,9.8,24.9,2.54081632653061,3.57515068878559,2.37954613413017,3.25424296870549,0.932485417794136,0.874696834575318
"177084","LOC102550095",19178,0.00473365446911151,7.6,25.3,7.6,17.7,2.32894736842105,3.26956893918372,2.15176220325946,2.92852352386054,0.845416392287498,0.776761320601079
"356821","Asxl1",19179,0.00473387647318306,13,71.5,13,58.5,4.5,4.28358656186063,2.63905732961526,4.08597631255158,1.50407739677627,1.44691898293633
"202579","-",19180,0.00473412713871353,9.4,36.3,9.4,26.9,2.86170212765957,3.61899332664977,2.34180580614733,3.32862668882732,1.05141659733184,0.986820882679993
"446518","Trmt5",19181,0.00473428529441847,19.4,54.8,19.4,35.4,1.82474226804124,4.02177386938726,3.01553490085017,3.5945687746427,0.601438754070446,0.579033873792524
"124417","Pds5b",19182,0.00473479589771654,15.8,93.7,15.8,77.9,4.93037974683544,4.55071400019203,2.82137888640921,4.36818122785183,1.59541601284378,1.54680234144262
"16941","Man2a2",19183,0.00473492341130841,2.8,7.7,2.8,4.9,1.75,2.16332302566054,1.33500106673234,1.77495235091167,0.559615787935423,0.439951284179334
"320728","Grik2",19184,0.00473492341130841,2.8,7.7,2.8,4.9,1.75,2.16332302566054,1.33500106673234,1.77495235091167,0.559615787935423,0.439951284179334
"504512","Arhgap32",19185,0.00473492341130841,2.8,7.7,2.8,4.9,1.75,2.16332302566054,1.33500106673234,1.77495235091167,0.559615787935423,0.439951284179334
"347395","Med19",19186,0.00473499382301299,3,9,3,6,2,2.30258509299405,1.38629436111989,1.94591014905531,0.693147180559945,0.559615787935423
"425778","-",19187,0.00473499382301299,3,9,3,6,2,2.30258509299405,1.38629436111989,1.94591014905531,0.693147180559945,0.559615787935423
"82012","Bfar",19188,0.00473523993209893,6,42.5,6,36.5,6.08333333333333,3.77276093809464,1.94591014905531,3.62434093297637,1.80555279136039,1.67843078392105
"456878","Myt1l",19189,0.00473536415961309,64,900,64,836,13.0625,6.80350525760834,4.17438726989564,6.72982407048948,2.56974552972503,2.55543680059384
"299585","Gatb",19190,0.00473632023493525,17,77.5,17,60.5,3.55882352941176,4.36309862478836,2.89037175789616,4.11903717481247,1.26943002098058,1.22866541691631
"297804","Gfm1",19191,0.00473669863668718,22,178,22,156,7.09090909090909,5.18738580584075,3.13549421592915,5.05624580534831,1.95881355389122,1.92075158941916
"82379","LOC120095021",19192,0.00473714736462189,10.2,38.7,10.2,28.5,2.79411764705882,3.68135118769314,2.41591377830105,3.38439026334577,1.02751636698438,0.968476485044726
"78228","Nsf",19193,0.00473741868336309,7.6,24.3,7.6,16.7,2.19736842105263,3.23080439573347,2.15176220325946,2.87356463957978,0.787260472130424,0.721802436320322
"46459","Fah",19194,0.00473813587974031,8.2,36.7,8.2,28.5,3.47560975609756,3.62966009445396,2.21920348405499,3.38439026334577,1.2457699330044,1.16518677929078
"80653","-",19195,0.00473850032402111,4.2,61.2,4.2,57,13.5714285714286,4.13035499974513,1.64865862558738,4.06044301054642,2.60796674254523,2.41178438495904
"42635","Kcnc1",19196,0.00473879156087576,52,416.5,52,364.5,7.00961538461539,6.03428454429091,3.97029191355212,5.90126627918983,1.94728283286729,1.93097436563771
"420280","-",19197,0.00473881308217952,3.4,21.8,3.4,18.4,5.41176470588235,3.1267605359604,1.48160454092422,2.96527306606928,1.68857523299282,1.48366852514507
"352506","Stard7",19198,0.00473882375646881,115.8,4657.7,115.8,4541.9,39.2219343696028,8.44649171824325,4.76046307039413,8.42132085363072,3.66923614055152,3.66085778323659
"38513","Syt5",19199,0.00474001138051085,184.2,10166.7,184.2,9982.5,54.1938110749186,9.22697130810673,5.22143632221208,9.20868900922695,3.99256671511617,3.98725268701487
