"percentile","center_rank_trt","iod_local_amplitude_scaled_trt","cv2_local_amplitude_scaled_trt","window_n_trt","center_rank_ctrl","iod_local_amplitude_scaled_ctrl","cv2_local_amplitude_scaled_ctrl","window_n_ctrl","combined_rank","composite_iod_amplitude","composite_cv2_amplitude","regime_difference","local_window_n"
0.91,28122,0.303280937501967,0.15015282818696,155,28225,0.0581102026147465,0.191270083770752,157,28174,0.361391140116713,0.341422911957712,0.0199682281590015,157
0.915,28276,0.289207810759027,0.483199971976915,155,28380,0.0991761081982785,0.0242857287414312,157,28328,0.388383918957306,0.507485700718346,-0.119101781761041,157
0.92,28431,0.259652771038992,0.234840061251683,155,28535,0.311951798074891,0.198162980699322,157,28483,0.571604569113882,0.433003041951005,0.138601527162877,157
0.925,28585,0.32188667384738,0.156116197157814,155,28690,0.716226211547945,0.130893179934144,157,28638,1.03811288539532,0.287009377091958,0.751103508303366,157
0.93,28740,0.455093820682364,0.36161530520735,155,28845,0.257849234329716,0.152303918122116,157,28792,0.71294305501208,0.513919223329466,0.199023831682614,157
0.935,28894,0.282247545288974,0.1282525492451,155,29000,0.178726844943786,0.158941615303759,157,28947,0.46097439023276,0.287194164548859,0.173780225683901,157
0.94,29049,0.210243140602751,0.313974523756285,155,29155,0.297123610273458,0.116587086997287,157,29102,0.507366750876209,0.430561610753572,0.0768051401226361,157
0.945,29203,0.359176942740923,0.496608840519984,155,29310,0.218916346777833,0.12138937955958,157,29256,0.578093289518756,0.617998220079564,-0.0399049305608081,157
0.95,29358,0.220932698462578,0.259231498902827,155,29465,0.266065704288786,0.211324187289001,157,29412,0.486998402751364,0.470555686191828,0.0164427165595359,157
0.955,29512,0.47754609381012,0.180431068030544,155,29620,0.323817443620575,0.376096321210053,157,29566,0.801363537430695,0.556527389240597,0.244836148190098,157
0.96,29667,0.160601536081157,0.244537958277897,155,29775,0.49728254716635,0.62495490804427,157,29721,0.657884083247507,0.869492866322166,-0.211608783074659,157
0.965,29821,0.311746120623722,0.55333248127382,155,29930,0.155939135890899,0.223240179257641,157,29876,0.467685256514621,0.77657266053146,-0.308887404016839,157
0.97,29976,0.379787797407436,0.785947155414698,155,30086,0.321051442405719,0.168840796747295,157,30031,0.700839239813155,0.954787952161993,-0.253948712348839,157
0.975,30130,0.425128023008425,0.246929004014776,155,30241,0.438751308332246,0.209303984929413,157,30186,0.863879331340671,0.456232988944189,0.407646342396482,157
0.98,30285,0.440218049758668,0.879638106125102,155,30396,0.2020298110018,0.122205152649984,157,30340,0.642247860760468,1.00184325877509,-0.359595398014618,157
0.985,30439,0.318630942742637,0.11177035958106,155,30551,0.172529104675835,0.168202071205344,157,30495,0.491160047418472,0.279972430786404,0.211187616632068,157
0.99,30594,0.484330294957535,0.218341399617118,155,30706,0.491394027348609,0.0886435590262111,157,30650,0.975724322306144,0.306984958643329,0.668739363662815,157
0.995,30748,0.248233134976659,0.327624558117991,155,30861,0.202514593514701,0.141898509427397,157,30804,0.45074772849136,0.469523067545388,-0.0187753390540276,157
1,30903,0.502958163083824,0.535833267106489,78,31016,0.541902578883582,0.152217718377755,79,30960,1.04486074196741,0.688050985484244,0.356809756483161,79
