"feature_id","gene_symbol","rank","abs_loading","mu","variance","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","nb_gap","log_alpha_mu"
"223090","Klhl3",15679,0.00418658450286902,29.6,179.3,29.6,149.7,5.05743243243243,5.19462213020927,3.42100000895834,5.01529110563245,1.59429109667411,1.62085893009557
"319700","Hs3st5",15680,0.00418671886520183,6,36,6,30,5,3.61091791264422,1.94591014905531,3.43398720448515,1.48807705542983,1.6094379124341
"55611","Lto1",15681,0.00418712455647384,40.2,306.7,40.2,266.5,6.62935323383085,5.729125282328,3.71843825635548,5.58911956633606,1.87068130998058,1.89150724798092
"414855","Ncdn",15682,0.00418724128550362,972.4,195239.3,972.4,194266.9,199.78085150144,12.1819863865703,6.88079509739935,12.1769934132766,5.2961983158772,5.29722102329053
"336503","Ahcy",15683,0.00418724829650793,96.6,1880.3,96.6,1783.7,18.4648033126294,7.53971830621709,4.58087749341905,7.48700561286197,2.90612811944292,2.91586639634579
"419534","Smim1",15684,0.00418740125715963,33,435,33,402,12.1818181818182,6.07764224334903,3.52636052461616,5.99893656194668,2.47257603733052,2.49994452715254
"468042","Pacs2",15685,0.0041874212692167,24.8,489.2,24.8,464.4,18.7258064516129,6.19481347109401,3.25037449192757,6.14289725086819,2.89252275894062,2.9299025966528
"187165","Abhd4",15686,0.00418749415496861,67,1511.5,67,1444.5,21.5597014925373,7.321519189905,4.21950770517611,7.2762105614564,3.05670285628029,3.07082590051532
"254239","Cmc2",15687,0.00418775101559409,5.6,19.8,5.6,14.2,2.53571428571429,3.03495298670727,1.88706964903238,2.72129542785223,0.834225778819851,0.930475366866112
"346150","Metap1d",15688,0.00418778136594354,15.2,43.7,15.2,28.5,1.875,3.79997350161952,2.78501124223834,3.38439026334577,0.599379021107436,0.628608659422374
"230776","Armc3",15689,0.0041878868652466,3.6,5.3,3.6,1.7,0.472222222222222,1.84054963339749,1.52605630349505,0.993251773010283,-0.532804530484766,-0.750305594399894
"318009","Ctnna3",15690,0.0041878868652466,3.6,5.3,3.6,1.7,0.472222222222222,1.84054963339749,1.52605630349505,0.993251773010283,-0.532804530484766,-0.750305594399894
"387349","Tmem140",15691,0.00418814083999688,6.6,64.8,6.6,58.2,8.81818181818182,4.18661983833127,2.02814824729229,4.08092154188996,2.05277329459767,2.17681570570501
"26474","Dtx4",15692,0.0041881716441867,17.6,102.3,17.6,84.7,4.8125,4.63763737612559,2.92316158071916,4.45085282560373,1.52769124488458,1.5712166996139
"575734","Htr2c",15693,0.00418833408038625,30,493.5,30,463.5,15.45,6.20354715106277,3.43398720448515,6.14096155825389,2.70697435376875,2.73760900334375
"223009","Gkap1",15694,0.0041886736316961,59,792.5,59,733.5,12.4322033898305,6.67645353996646,4.0943445622221,6.59918999561393,2.50484543339183,2.52029015367732
"523116","Cox5a",15695,0.0041888521167436,10.2,50.2,10.2,40,3.92156862745098,3.93573953204546,2.41591377830105,3.71357206670431,1.29765828840326,1.36649173382371
"357112","Tp53inp2",15696,0.00418889082125155,369.8,24648.7,369.8,24278.9,65.6541373715522,10.1125200090114,5.9156628336917,10.0974041265488,4.18174129285711,4.18440062041652
"350888","Disp2",15697,0.00418904557720921,9.2,119.2,9.2,110,11.9565217391304,4.78915702210111,2.32238772029023,4.70953020131233,2.38714248102211,2.48127688173742
"359755","Vapb",15698,0.00418952594826626,180.6,6720.3,180.6,6539.7,36.2109634551495,8.81303686718865,5.20180646616719,8.7857994723627,3.5839930061955,3.58936193085659
"173816","Kat6b",15699,0.00418957369213237,5,10,5,5,1,2.39789527279837,1.79175946922805,1.79175946922805,0,0
"543278","-",15700,0.0041898878034075,19.2,79.2,19.2,60,3.125,4.38452351487247,3.00568260440716,4.11087386417331,1.10519125976615,1.13943428318836
"504474","-",15701,0.00419016362329447,11.2,84.7,11.2,73.5,6.5625,4.45085282560373,2.50143595173921,4.31079912538551,1.8093631736463,1.88137162791774
"344402","Pkp4",15702,0.00419059272554715,8.8,85.7,8.8,76.9,8.73863636363636,4.4624538837865,2.28238238567653,4.3554259528767,2.07304356720018,2.16775415502744
"249733","Coq9",15703,0.00419070327016587,170,5948.5,170,5778.5,33.9911764705882,8.69106246139521,5.14166355650266,8.66207245273432,3.52040889623166,3.52610097536523
"281961","Hadh",15704,0.00419095682310068,63.4,1404.8,63.4,1341.4,21.1577287066246,7.2483618147418,4.16511363311031,7.20221433571294,3.03710070260263,3.05200526222246
"22377","Stx1b",15705,0.00419119232685338,10.2,61.7,10.2,51.5,5.04901960784314,4.13836144763888,2.41591377830105,3.96081316959758,1.54489939129653,1.61919408737947
"69030","Hspa4",15706,0.00419152577698501,49.2,601.7,49.2,552.5,11.229674796748,6.401419560489,3.91601502669768,6.31626175214869,2.40024672545101,2.41855980989365
"236043","Atg12",15707,0.00419187853244082,156.2,9949.7,156.2,9793.5,62.6984635083227,9.20539817943686,5.05751887999511,9.18957628262346,4.13205740262835,4.13833694188921
"106007","Golgb1",15708,0.00419190498657422,26,113.5,26,87.5,3.36538461538462,4.74057482299429,3.29583686600433,4.48300255201388,1.18716568600955,1.21354225534209
"120125","Ache",15709,0.00419244019768266,91.2,1923.7,91.2,1832.5,20.093201754386,7.56252539042108,4.52396013056255,7.51398198751138,2.99002185694883,3.00038153668052
"337793","Fitm2",15710,0.00419262554038428,62,1123.5,62,1061.5,17.1209677419355,7.02509377139937,4.14313472639153,6.96837990079857,2.82524517440704,2.84030389609822
"73117","-",15711,0.00419271932361849,17.6,65.8,17.6,48.2,2.73863636363636,4.2017030805426,2.92316158071916,3.89589362349826,0.972732042779107,1.00746011901245
"301418","Lysmd1",15712,0.0041934880111768,22.4,92.3,22.4,69.9,3.12053571428571,4.5358201078533,3.15273602236366,4.26127043353808,1.10853441117443,1.13800469037877
"223495","Dbn1",15713,0.00419427524653049,104.2,1878.2,104.2,1774,17.0249520153551,7.5386014333447,4.65586330030361,7.48155570190952,2.82569240160591,2.83468003355026
"302950","Inka2",15714,0.00419474223958923,107.6,4722.8,107.6,4615.2,42.8921933085502,8.46036883941848,4.68767140749983,8.43732713480565,3.74965572730581,3.758689835215
"316120","Srsf3",15715,0.00419510206719394,66.6,919.3,66.6,852.7,12.8033033033033,6.82469970384481,4.21360798304892,6.74957984401626,2.53597186096734,2.54970320820166
"384961","Capza2",15716,0.00419536788219365,22,168.5,22,146.5,6.65909090909091,5.1328529268205,3.13549421592915,4.99382817577987,1.85833395985073,1.89598297509881
"392209","Chmp3",15717,0.00419542541186688,12.4,35.3,12.4,22.9,1.84677419354839,3.5918177412708,2.59525470695687,3.17387845893747,0.578623751980599,0.613440437949203
"453305","Dhx57",15718,0.00419544623281371,23,239.5,23,216.5,9.41304347826087,5.48272008954582,3.17805383034795,5.38219885052874,2.20414502018079,2.24209633151339
"80645","Srsf2",15719,0.00419570146471099,48.8,719.2,48.8,670.4,13.7377049180328,6.57952895121478,3.90801498403061,6.50936508454593,2.60135010051533,2.62014423630877
"518066","-",15720,0.00419571214663561,13.4,56.3,13.4,42.9,3.20149253731343,4.04830062372069,2.66722820658195,3.78191432008113,1.11468611349917,1.16361711897711
"24250","Mrgpre",15721,0.00419575190302683,23.8,481.7,23.8,457.9,19.2394957983193,6.17939534266645,3.21084365317094,6.12883232140079,2.91798866822985,2.95696523898562
"389556","Repin1",15722,0.00419594205059843,103.8,2506.7,103.8,2402.9,23.1493256262042,7.82712127737322,4.65205377188694,7.78484769745213,3.13279392556519,3.14196564949041
"360113","Fam217b",15723,0.0041961756292928,35.8,347.7,35.8,311.9,8.7122905027933,5.85421195368161,3.60549784517489,5.74588365067484,2.14038580549995,2.1647347302071
"349233","Commd9",15724,0.00419619009938776,133,7021,133,6888,51.7894736842105,8.85680335672838,4.89783979995091,8.8376812155932,3.93984141564229,3.94718691788581
"301535","Ctss",15725,0.00419662868164482,572.4,52452.8,572.4,51880.4,90.6366177498253,10.8676880611524,6.35158355344927,10.8567156234171,4.50513206996782,4.50685830081859
"40896","LOC103690163",15726,0.00419682646915508,8.4,67.3,8.4,58.9,7.01190476190476,4.22390976657674,2.24070968927596,4.0926765051214,1.85196681584544,1.94760938480827
"23320","LOC100362342",15727,0.00419687495632657,6.6,90.8,6.6,84.2,12.7575757575758,4.51961229762644,2.02814824729229,4.44500143383527,2.41685318654299,2.5461252722159
"170116","LOC680039",15728,0.00419728415060167,4.8,16.2,4.8,11.4,2.375,2.84490938381941,1.75785791755237,2.51769647261099,0.759838555058618,0.864997437486605
"56131","Fosl1",15729,0.00419769695607075,4.8,27.2,4.8,22.4,4.66666666666667,3.33932197794407,1.75785791755237,3.15273602236366,1.39487810481128,1.54044504094715
"9787","LOC102555183",15730,0.00419869372190063,61.4,907.3,61.4,845.9,13.7768729641694,6.81157472050817,4.13356527537538,6.74158262392755,2.60801734855217,2.62299131415687
"316678","Agpat3",15731,0.00419872526338442,23.2,162.7,23.2,139.5,6.01293103448276,5.09803548437709,3.18635263316264,4.9452074887738,1.75885485561116,1.79391232258916
"274854","Slc33a1",15732,0.00419885711186754,17,154.5,17,137.5,8.08823529411765,5.04664573161929,2.89037175789616,4.93087032562739,2.04049856773123,2.09041057305041
"88995","Neurl4",15733,0.00419893097763858,68.2,899.2,68.2,831,12.1847507331378,6.80261696085883,4.23700086262362,6.72383244082121,2.48683157819758,2.50018523000603
"408912","-",15734,0.0041990010557975,2.6,6.3,2.6,3.7,1.42307692307692,1.98787434815435,1.28093384546206,1.54756250871601,0.266628663253948,0.352821374622742
"276772","Bcan",15735,0.00419909747417565,66.6,2821.3,66.6,2754.7,41.3618618618619,7.94530743434578,4.21360798304892,7.92142677279785,3.70781878974893,3.72235924518945
"56315","Atg2a",15736,0.0041991301874834,18.8,74.2,18.8,55.4,2.9468085106383,4.32015123095579,2.98568193770049,4.03246915850401,1.04678722080352,1.08072272391733
"446481","Dhrs7",15737,0.00419913411958379,24.2,190.7,24.2,166.5,6.8801652892562,5.2559316500516,3.22684399451738,5.12098335126512,1.89413935674774,1.92864267625786
"549557","Hspe1",15738,0.00419922047214097,302,24101.5,302,23799.5,78.8062913907285,10.0900708485385,5.71373280550937,10.0774618678423,4.36372906233289,4.36699283366066
"179148","-",15739,0.00419924078821257,6.4,34.3,6.4,27.9,4.359375,3.56388296393925,2.00148000021012,3.36384159511839,1.36236159490826,1.47232869846169
"296772","Nbea",15740,0.00419930023278483,4,8.5,4,4.5,1.125,2.2512917986065,1.6094379124341,1.70474809223843,0.095310179804325,0.117783035656383
"479268","Asap1",15741,0.00419946993385795,32.6,204.3,32.6,171.7,5.26687116564417,5.32447232402489,3.51452606696916,5.15155598515263,1.63702991818347,1.66143647953077
"112593","Epha6",15742,0.00419955675685013,2.6,12.8,2.6,10.2,3.92307692307692,2.62466859216316,1.28093384546206,2.41591377830105,1.13497993283898,1.36687627526279
"530062","Cspg5",15743,0.00419955675685013,2.6,12.8,2.6,10.2,3.92307692307692,2.62466859216316,1.28093384546206,2.41591377830105,1.13497993283898,1.36687627526279
"339719","Stmn3",15744,0.00419987508628266,4811.6,5761778.8,4811.6,5756967.2,1196.4766813534,15.5667569779991,8.47899275760093,15.5659215399324,7.08692878233149,7.08713641810995
"465759","Cpsf2",15745,0.00420026291583886,41,580,41,539,13.1463414634146,6.36475075685191,3.73766961828337,6.29156913955832,2.55389952127495,2.57614350420469
"339536","Ythdf1",15746,0.00420047376036608,147.4,4934.3,147.4,4786.9,32.4755766621438,8.50416874029349,4.99991133073328,8.47384718091256,3.47393585017928,3.4804883195089
"329427","Mdk",15747,0.00420052946000571,31.4,696.8,31.4,665.4,21.1910828025478,6.54793252875267,3.47815842279828,6.50189009085263,3.02373166805435,3.05358047067017
"107008","Rnf168",15748,0.00420148475201184,7.2,79.7,7.2,72.5,10.0694444444444,4.3907385752759,2.10413415427021,4.29728540621879,2.19315125194858,2.30950553583862
"505004","Spa17",15749,0.00420184451968999,13,36.5,13,23.5,1.80769230769231,3.62434093297637,2.63905732961526,3.19867311755068,0.559615787935423,0.592051063688577
"152861","Zfp326",15750,0.00420204737424812,30.4,364.3,30.4,333.9,10.9835526315789,5.90071893380124,3.44680789291421,5.81383197980016,2.36702408688595,2.39639893853743
"4123","Rgs17",15751,0.00420211436082696,13,58.5,13,45.5,3.5,4.08597631255158,2.63905732961526,3.83945231259331,1.20039498297805,1.25276296849537
"10370","Lrp3",15752,0.00420217638141922,25.6,164.3,25.6,138.7,5.41796875,5.10776200482698,3.28091121578765,4.93949726626292,1.65858605047526,1.68972097583527
"475988","Uqcrb",15753,0.00420249531170634,492,51953.5,492,51461.5,104.596544715447,10.8581236145276,6.20050917404269,10.8486086660782,4.64809949203547,4.65011051777209
"322447","Dnm1",15754,0.0042025299751646,443.6,58810.3,443.6,58366.7,131.575067628494,10.9820892922939,6.0971750015301,10.9745179336182,4.87734293208807,4.87957754523169
"87262","Mrpl55",15755,0.00420271468818535,108.8,4980.2,108.8,4871.4,44.7738970588235,8.51342610484699,4.69866052907543,8.4913419078258,3.79268137875037,3.80162531467461
"80639","Jmjd6",15756,0.0042033846788691,24.8,1136.2,24.8,1111.4,44.8145161290323,7.03632437977685,3.25037449192757,7.01427512235981,3.76390063043224,3.80253210767488
"252443","-",15757,0.00420386832348883,8.8,48.2,8.8,39.4,4.47727272727273,3.89589362349826,2.28238238567653,3.6988297849671,1.41644739929058,1.49901409481973
"491517","Ptprr",15758,0.00420414569882695,87.2,2587.2,87.2,2500,28.6697247706422,7.85871793238757,4.47960696301275,7.82444593087762,3.34483896786487,3.35584167994136
"125760","Zfp316",15759,0.00420443754675086,16.4,53.8,16.4,37.4,2.28048780487805,4.00369019395397,2.85647020622048,3.64805745959368,0.791587253373198,0.824389369590334
"107006","Rnf168",15760,0.00420521806783312,18,81,18,63,3.5,4.40671924726425,2.94443897916644,4.15888308335967,1.21444410419323,1.25276296849537
"9850","Aplp1",15761,0.00420603700787111,3091,2935424,3091,2932333,948.668068586218,14.8923628048498,8.03657340970731,14.8913092509169,6.8547358412096,6.85505896775946
"116514","Ece2",15762,0.00420655089281071,229.8,20932.7,229.8,20702.9,90.0909486510009,9.94911557955835,5.44155153463394,9.93807736730442,4.49652583267047,4.50081970064455
"561043","Pdk3",15763,0.00420669603767663,66.8,1730.2,66.8,1663.4,24.9011976047904,7.45657008865216,4.21656219494635,7.41721997710879,3.20065778216244,3.21491589889199
"383938","Ppp1r9a",15764,0.0042067305547922,6.6,15.3,6.6,8.7,1.31818181818182,2.79116510781272,2.02814824729229,2.27212588550934,0.243977638217052,0.276253376628158
"77975","Gfap",15765,0.0042080168195037,1307.6,513947.8,1307.6,512640.2,392.04665035179,13.1498789285809,7.17671314243564,13.1473314642433,5.97061832180767,5.97138083870927
"164829","Rchy1",15766,0.00420831385512928,26.8,210.7,26.8,183.9,6.86194029850746,5.35517017814082,3.32503602069659,5.21981513839308,1.89477911769649,1.92599024409346
"470664","Rab11b",15767,0.00420845579695699,30.6,404.3,30.6,373.7,12.2124183006536,6.00462753363426,3.45315712059287,5.92612570579964,2.47296858520678,2.5024533275331
"119548","Get4",15768,0.00420906418924348,44.6,1663.3,44.6,1618.7,36.2937219730942,7.41715989359268,3.81990771652034,7.38999622589235,3.57008850937201,3.5916447779139
"7262","Ttyh1",15769,0.00420967828573495,83,1356,83,1273,15.3373493975904,7.21303165983487,4.43081679884331,7.14991683613211,2.7191000372888,2.73029099076081
"275119","Ift80",15770,0.00420979745936119,5.4,11.3,5.4,5.9,1.09259259259259,2.50959926237837,1.85629799036563,1.93152141160321,0.0752234212375875,0.088553397341445
"435667","Luzp1",15771,0.00421077777997206,103.4,2133.8,103.4,2030.4,19.6363636363636,7.66612824445979,4.64822967544854,7.6164804895054,2.96825081405686,2.97738313488579
"329514","Mapk8ip1",15772,0.00421083528079725,656.4,90407.3,656.4,89750.9,136.732023156612,11.4120913563249,6.48829266123012,11.4048044760429,4.91651181481276,4.91802297493946
"155368","Srp72",15773,0.00421100327054587,36.6,578.8,36.6,542.2,14.8142076502732,6.36268321648755,3.62700405039585,6.29747757624449,2.67047352584864,2.69558669665724
"62091","Shoc2",15774,0.004211176634825,7.2,31.7,7.2,24.5,3.40277777777778,3.48737507790321,2.10413415427021,3.23867845216438,1.13454429789417,1.22459209152867
"149326","Pogk",15775,0.00421131012925984,154.4,5006.8,154.4,4852.4,31.4274611398964,8.51875197588023,5.04600243793355,8.48743476925196,3.44143233131842,3.44768206930609
"567172","Irak1",15776,0.00421185956682726,25.4,207.8,25.4,182.4,7.18110236220472,5.34137685600848,3.27336401015227,5.21166955982236,1.93830554967009,1.97145290361574
"46860","Grm5",15777,0.00421204695896165,7.2,39.7,7.2,32.5,4.51388888888889,3.70622809244855,2.10413415427021,3.51154543883102,1.40741128456081,1.50715906331368
"145842","-",15778,0.00421217231408728,3.8,48.2,3.8,44.4,11.6842105263158,3.89589362349826,1.56861591791385,3.8155121050473,2.24689618713346,2.45823840270584
"41458","Tshz3",15779,0.00421261434758323,5,12.5,5,7.5,1.5,2.60268968544438,1.79175946922805,2.14006616349627,0.348306694268216,0.405465108108164
"346560","Hnrnpa3",15780,0.00421287702489716,39.4,400.3,39.4,360.9,9.15989847715736,5.99470927727287,3.6988297849671,5.8913679305697,2.19253814560259,2.21483509534486
"174782","RGD1306063",15781,0.00421323240281017,3,27,3,24,8,3.3322045101752,1.38629436111989,3.2188758248682,1.83258146374831,2.07944154167984
"155322","Polr2b",15782,0.00421446537060791,120,2859.5,120,2739.5,22.8291666666667,7.95875171370858,4.79579054559674,7.91589566448617,3.12010511888943,3.12803895819642
"201177","Ank1",15783,0.00421534777602261,34.2,371.2,34.2,337,9.85380116959064,5.91943134420815,3.56104608260405,5.82304589548302,2.26199981287897,2.2878572862838
"260181","Chst5",15784,0.00421556224044692,39.6,364.3,39.6,324.7,8.19949494949495,5.90071893380124,3.70376806660769,5.78597671228219,2.0822086456745,2.10407256084837
"435961","Eif4g3",15785,0.00421594392635398,40.2,341.2,40.2,301,7.48756218905473,5.83539536145809,3.71843825635548,5.71042701737487,1.99198876101939,2.0132432691239
"49540","Map6",15786,0.00421600656265437,71,1014.5,71,943.5,13.2887323943662,6.92313638102044,4.27666611901606,6.85065568694156,2.57398956792551,2.58691648776729
"111521","Itsn1",15787,0.00421617187312025,26.2,418.7,26.2,392.5,14.9809160305344,6.03954017033954,3.30321697330195,5.97508106785746,2.67186409455551,2.70677712645541
"20412","-",15788,0.00421638496707324,16,45.5,16,29.5,1.84375,3.83945231259331,2.83321334405622,3.41772668361337,0.58451333955715,0.611801541105993
"336333","Commd7",15789,0.00421697664044403,9,41.5,9,32.5,3.61111111111111,3.74950407593037,2.30258509299405,3.51154543883102,1.20896034583697,1.28401551199947
"220210","Upf2",15790,0.00421709489761852,55.6,744.8,55.6,689.2,12.3956834532374,6.61445746774472,4.03600898520914,6.5369814106639,2.50097242545477,2.51734830339724
"44964","Lysmd4",15791,0.00421743642756419,34.4,846.8,34.4,812.4,23.6162790697674,6.74264475891854,3.56671182013973,6.70122299347312,3.1345111733334,3.16193626532688
"165705","Igfbp7",15792,0.00421769657028418,405.6,53905.3,405.6,53499.7,131.902613412229,10.8950026331837,6.00782990119425,10.8874500169107,4.87962011571641,4.88206387311477
"91087","Spag5",15793,0.00421782123926378,14.4,42.8,14.4,28.4,1.97222222222222,3.7796338173824,2.73436750941958,3.38099467434464,0.646627164925052,0.679160938585205
"466826","RGD1566401",15794,0.0042182463321071,281,18173.5,281,17892.5,63.6743772241993,9.80777479170694,5.64190707093811,9.79219279739011,4.150285726452,4.15378224027901
"25325","-",15795,0.00421834559262718,11,88,11,77,7,4.48863636973214,2.484906649788,4.35670882668959,1.87180217690159,1.94591014905531
"147781","Glul",15796,0.004218378260557,121.6,3504.8,121.6,3383.2,27.8223684210526,8.16217401878845,4.80892702350211,8.12687282063453,3.31794579713242,3.32584031662621
"95459","Mapt",15797,0.0042184817922871,14.2,55.2,14.2,41,2.88732394366197,4.02891675689965,2.72129542785223,3.73766961828337,1.01637419043114,1.06033010209709
"506078","Phldb1",15798,0.00421853599821799,170.2,8506.7,170.2,8336.5,48.9806110458284,9.04872691476756,5.14283246370764,9.02851869022388,3.88568622651624,3.89142452686124
"337257","Zhx3",15799,0.00421877909579787,36,282.5,36,246.5,6.84722222222222,5.64721212316781,3.61091791264422,5.51141058200874,1.90049266936452,1.92384305502663
"170849","Patz1",15800,0.00421882313879098,19.6,111.3,19.6,91.7,4.67857142857143,4.7211738617444,3.02529107579554,4.52936847257181,1.50407739677627,1.54299281302595
"232787","Trappc8",15801,0.00421887476752586,3.4,6.3,3.4,2.9,0.852941176470588,1.98787434815435,1.48160454092422,1.3609765531356,-0.120627987788615,-0.159064694629687
"435680","-",15802,0.00421891649658131,2.8,15.2,2.8,12.4,4.42857142857143,2.78501124223834,1.33500106673234,2.59525470695687,1.26025364022453,1.48807705542983
"488867","Apaf1",15803,0.00421891649658131,2.8,15.2,2.8,12.4,4.42857142857143,2.78501124223834,1.33500106673234,2.59525470695687,1.26025364022453,1.48807705542983
"446244","LOC102552179",15804,0.00421897595355026,3.4,4.3,3.4,0.9,0.264705882352941,1.66770682055808,1.48160454092422,0.641853886172395,-0.839750654751821,-1.32913594727994
"23554","Caly",15805,0.00421912994734861,840.8,243147.7,840.8,242306.9,288.186132254995,12.4014284693237,6.73554245633647,12.3979645104828,5.6624220541463,5.66360656393092
"346130","Hat1",15806,0.00421946973708556,36.2,444.7,36.2,408.5,11.2845303867403,6.09964607995251,3.6163087612791,6.01493690329312,2.39862814201402,2.42343279546833
"50920","Rpl27a",15807,0.0042197287215743,944.8,190927.7,944.8,189982.9,201.08266299746,12.1596553389062,6.85203113020978,12.1546946107101,5.30266348050037,5.30371608220923
"18388","Capn5",15808,0.00422044590329703,130.4,4218.8,130.4,4088.4,31.3527607361963,8.34754301254203,4.87824610605051,8.31615353900895,3.43790743295844,3.44530232496237
"55035","-",15809,0.00422051442337354,3.2,8.7,3.2,5.5,1.71875,2.27212588550934,1.43508452528932,1.87180217690159,0.436717651612269,0.541597282432744
"171529","Ramp3",15810,0.00422056437340744,209.4,11827.3,209.4,11617.9,55.481852913085,9.37825024419485,5.34901048086356,9.36038836155318,4.01137788068962,4.01605599274555
"389473","Zfp212",15811,0.00422133290209026,35.6,260.8,35.6,225.2,6.32584269662921,5.5675808534758,3.60004824040732,5.42141956368202,1.8213713232747,1.84464325840755
"365890","LOC100363521",15812,0.00422206074508686,40.4,353.8,40.4,313.4,7.75742574257426,5.87155425043542,3.72328088083127,5.75066606055505,2.02738517972378,2.04865054495482
"127199","Ssc4d",15813,0.00422221236611746,6.4,91.3,6.4,84.9,13.265625,4.52504414150881,2.00148000021012,4.45318382899021,2.45170382878009,2.58517610295168
"536409","Fam178b",15814,0.0042224271611273,5.4,62.3,5.4,56.9,10.537037037037,4.14788532915013,1.85629799036563,4.05871738457895,2.20241939421332,2.35489638756206
"254987","Pgbd5",15815,0.00422251896430037,243,13016.5,243,12773.5,52.5658436213992,9.47404988503705,5.4971682252932,9.45520627536271,3.95803805006951,3.96206654800772
"558981","Trappc2",15816,0.00422259604257898,22.4,237.8,22.4,215.4,9.61607142857143,5.47562638151845,3.15273602236366,5.37712854697233,2.22439252460867,2.26343580586129
"73663","Asic2",15817,0.00422263468423001,29,430,29,401,13.8275862068966,6.06610809010375,3.40119738166216,5.99645208861902,2.59525470695687,2.6266655973201
"147128","Brinp3",15818,0.00422312146830307,9.4,25.3,9.4,15.9,1.69148936170213,3.26956893918372,2.34180580614733,2.82731362192903,0.485507815781701,0.525609419950228
"178457","-",15819,0.00422316089664265,22.8,163.7,22.8,140.9,6.17982456140351,5.10412563718359,3.16968558067743,4.955122584166,1.78543700348857,1.82128988294424
"134454","Rassf5",15820,0.00422356837033707,19.2,431.2,19.2,412,21.4583333333333,6.06888844407279,3.00568260440716,6.02344759296103,3.01776498855387,3.06611307031579
"23407","Bnip3",15821,0.00422378890310969,30.8,191.7,30.8,160.9,5.22402597402597,5.26113457542032,3.45946628978613,5.08697886068359,1.62751257089746,1.65326836401881
"216978","-",15822,0.00422440146939926,12,70,12,58,4.83333333333333,4.26267987704132,2.56494935746154,4.07753744390572,1.51258808644418,1.57553636075842
"88750","Kcnab3",15823,0.00422462569850625,20.2,283.7,20.2,263.5,13.0445544554455,5.65143599428399,3.05400118167797,5.57784125129835,2.52384006962039,2.56837076357426
"68940","Ube2b",15824,0.00422480896552315,125.2,4443.7,125.2,4318.5,34.4928115015974,8.39946765410679,4.83786795010711,8.37089493379894,3.53302698369183,3.54075094005434
"214633","Arl10",15825,0.00422487454182588,28.8,643.7,28.8,614.9,21.3506944444444,6.46878509231657,3.39450839351136,6.423084612693,3.02857621918164,3.06108426581752
"89802","Tax1bp3",15826,0.00422537739826516,3.2,8.7,3.2,5.5,1.71875,2.27212588550934,1.43508452528932,1.87180217690159,0.436717651612269,0.541597282432744
"131544","-",15827,0.00422537739826516,3.2,8.7,3.2,5.5,1.71875,2.27212588550934,1.43508452528932,1.87180217690159,0.436717651612269,0.541597282432744
"463240","Psen1",15828,0.00422537739826516,3.2,8.7,3.2,5.5,1.71875,2.27212588550934,1.43508452528932,1.87180217690159,0.436717651612269,0.541597282432744
"160878","-",15829,0.00422541336796281,3.2,31.7,3.2,28.5,8.90625,3.48737507790321,1.43508452528932,3.38439026334577,1.94930573805645,2.18675327746892
"339880","LOC108353098",15830,0.00422558469363983,6.2,20.7,6.2,14.5,2.33870967741935,3.07731226054641,1.97408102602201,2.7408400239252,0.766758997903191,0.849599357375483
"450305","Wars1",15831,0.00422597807827487,131.6,4303.3,131.6,4171.7,31.6998480243161,8.36736980201474,4.88733707775176,8.33631858728119,3.44898150952943,3.45631188668613
"289347","Oxct1",15832,0.00422629475856415,435.2,42457.2,435.2,42022,96.5579044117647,10.6562753415183,6.07810085376753,10.6459723664245,4.567871512657,4.57014287410726
"3759","Syne1",15833,0.00422682216180273,6.8,74.7,6.8,67.9,9.98529411764706,4.3267781604434,2.05412373369555,4.23265617801961,2.17853244432407,2.30111342238259
"65175","LOC120095041",15834,0.0042269097111985,4.8,13.7,4.8,8.9,1.85416666666667,2.68784749378469,1.75785791755237,2.29253475714054,0.53467683958817,0.617435358824249
"522941","Hmg20a",15835,0.0042288193380198,25.4,421.8,25.4,396.4,15.6062992125984,6.04689925399608,3.27336401015227,5.98494333011772,2.71157931996545,2.74767462843134
"351911","Bloc1s6",15836,0.0042290974974251,9.2,53.2,9.2,44,4.78260869565217,3.9926809084456,2.32238772029023,3.80666248977032,1.48427476948009,1.56498614986327
"245684","Phax",15837,0.00422909819413616,116.4,5250.8,116.4,5134.4,44.1099656357388,8.56632615396645,4.765586907394,8.54391301611562,3.77832610872162,3.78668573505826
"394204","Nfu1",15838,0.00422924568135143,12.8,69.7,12.8,56.9,4.4453125,4.25844557290253,2.62466859216316,4.05871738457895,1.43404879241579,1.49185017020671
"426357","-",15839,0.00422972051825789,63.4,2450.8,63.4,2387.4,37.6561514195584,7.80457772766089,4.16511363311031,7.77837896467284,3.61326533156253,3.62849632521776
"10779","Pop4",15840,0.00423006330211196,133.6,4294.3,133.6,4160.7,31.1429640718563,8.36527668064029,4.90230741721063,8.33367892362522,3.43137150641459,3.43858834722785
"286713","Serinc5",15841,0.00423006900189326,4.8,49.7,4.8,44.9,9.35416666666667,3.92592591059714,1.75785791755237,3.8264651170665,2.06860719951413,2.23582187683436
"148991","Kifap3",15842,0.00423049987942286,19.6,143.8,19.6,124.2,6.33673469387755,4.97535347995162,3.02529107579554,4.829912458666,1.80462138287046,1.84636360326291
"4276","Scaf8",15843,0.00423061627575839,2.2,4.2,2.2,2,0.909090909090909,1.64865862558738,1.16315080980568,1.09861228866811,-0.0645385211375713,-0.0953101798043249
