"feature_id","gene_symbol","rank","abs_loading","mu","variance","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","nb_gap","log_alpha_mu"
"186181","Cfap20dc",10395,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"186468","-",10396,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"194619","Prkcd",10397,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"195649","Nrg3",10398,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"197573","Tmem192",10399,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"199689","Vps37a",10400,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"212456","Col4a1",10401,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"214408","Prelid1",10402,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"219477","Adarb2",10403,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"219709","-",10404,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"221222","Malrd1",10405,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"224473","-",10406,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"229984","-",10407,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"235062","Nr3c1",10408,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"237069","Ablim3",10409,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"242331","Tslp",10410,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"246320","Csnk1a1",10411,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"246459","Napg",10412,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"248104","Pias2",10413,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"255335","Irf2bp2",10414,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"255459","-",10415,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"256030","-",10416,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"258517","-",10417,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"269318","Ctnnd2",10418,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"270267","LOC120100773",10419,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"271232","Naaladl2",10420,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"276908","-",10421,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"278207","Bcl9",10422,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"279686","Stxbp3",10423,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"282105","Tet2",10424,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"283099","Prkacb",10425,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"290677","Cdh12",10426,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"293852","Nceh1",10427,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"294750","Ttc14",10428,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"301969","Rnf115",10429,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"302700","-",10430,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"303657","Col11a1",10431,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"306089","Tspan5",10432,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"309727","Zfand3",10433,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"315783","Pacsin1",10434,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"316732","Pwp2",10435,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"317382","-",10436,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"321142","Ehmt1",10437,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"322558","Fpgs",10438,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"324909","Zeb2",10439,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"327542","Sp3",10440,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"328129","Ccdc141",10441,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"328761","Ctnnd1",10442,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"334037","RGD1565616",10443,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"343732","Arl6ip6",10444,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"344832","Kcnh7",10445,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"345013","Scn2a",10446,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"350717","Fam98b",10447,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"359233","-",10448,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"359799","Stx16",10449,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"360617","Dnajc5",10450,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"364357","Elapor2",10451,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"366632","-",10452,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"366983","Gcc1",10453,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"372353","Dguok",10454,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"377512","Rimklb",10455,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"378615","-",10456,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"378860","Dusp16",10457,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"378952","-",10458,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"380198","Itpr2",10459,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"383807","-",10460,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"384799","Foxp2",10461,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"385224","LOC102556178",10462,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"386131","Ccdc136",10463,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"386349","Nrf1",10464,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"391706","Ndnf",10465,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"396095","-",10466,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"398230","-",10467,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"400921","Crispld1",10468,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"403096","Dpy19l4",10469,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"408509","-",10470,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"411193","Plaa",10471,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"411978","Plpp3",10472,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"413828","-",10473,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"416856","Eif4g3",10474,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"417335","-",10475,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"422462","Runx1t1",10476,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"422546","-",10477,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"425355","Tgfbr1",10478,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"426704","RGD1310951",10479,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"428318","Dennd4c",10480,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"431945","-",10481,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"433056","Col9a2",10482,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"436669","LOC298611",10483,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"442713","Bcap29",10484,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"455607","-",10485,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"457383","-",10486,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"459799","Ppp2r3c",10487,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"463149","Dcaf4",10488,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"463208","Rbm25",10489,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"464500","Nrxn3",10490,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"467152","LOC102555254",10491,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"470642","Marchf2",10492,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"471099","Polr3b",10493,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"472586","-",10494,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"478095","-",10495,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"482280","Shisa8",10496,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"482284","Cenpm",10497,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"482991","LOC120093708",10498,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"484404","Asb8",10499,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"487035","Cyp4f5",10500,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"494614","-",10501,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"496053","-",10502,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"498485","Trabd",10503,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"503668","Jam3",10504,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"508738","Arih1",10505,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"522006","Nxpe4",10506,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"523882","-",10507,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"528029","Xrn1",10508,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"529666","Slc25a20",10509,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"529937","Map4",10510,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"532177","Stap2",10511,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"532986","-",10512,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"535997","LOC689904",10513,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"536564","Tsga10",10514,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"538601","Ppil3",10515,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"540039","-",10516,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"541680","Ncl",10517,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"547748","Arhgef4",10518,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"549399","-",10519,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"551080","Ccnyl1",10520,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"552618","-",10521,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"554853","Pam",10522,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"555167","Efna5",10523,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"564198","Chrdl1",10524,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"566549","-",10525,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"573960","Srpx2",10526,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"573976","Cstf2",10527,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"577379","RGD1561327",10528,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"577568","-",10529,0.00218419673896333,0.6,1.8,0.6,1.2,2,1.02961941718116,0.470003629245736,0.78845736036427,0.318453731118535,0.693147180559946
"547938","Cox5b",10530,0.00218579338431419,1036,422430,1036,421394,406.750965250965,12.9537813988328,6.94408720822953,12.9513259150706,6.00723870684111,6.00820111917799
"422296","Virma",10531,0.00218585605781146,8.6,8.3,8.6,0,-0.0348837209302324,2.23001440015921,2.26176309847379,0,-2.26176309847379,NA
"480672","Pycr3",10532,0.00218647121988951,100.4,1778.3,100.4,1677.9,16.7121513944223,7.48397530751279,4.61907309115708,7.42589409604235,2.80682100488527,2.81613608323802
"255038","RGD1559896",10533,0.00218747060234574,70,515.5,70,445.5,6.36428571428571,6.24707528855969,4.26267987704132,6.10143940031655,1.83875952327524,1.85070200486151
"195205","Sncg",10534,0.00218812654977237,7.4,35.8,7.4,28.4,3.83783783783784,3.60549784517489,2.12823170584927,3.38099467434464,1.25276296849537,1.34490914495704
"533715","Lrrc73",10535,0.00218894226029736,175.8,4674.7,175.8,4498.9,25.5910125142207,8.4501341631343,5.17501915020354,8.41181045328927,3.23679130308573,3.24224121618148
"506486","LOC120094332",10536,0.00218914297358003,118.4,4820.3,118.4,4701.9,39.7119932432432,8.48079888022313,4.7824792009585,8.45593461869539,3.67345541773688,3.68165323887823
"116825","Ranbp1",10537,0.00218939375212782,29.8,184.7,29.8,154.9,5.19798657718121,5.22413246835866,3.42751468997953,5.04921477606373,1.6217000860842,1.64827135391146
"135472","Shisa4",10538,0.00218945267212943,21.4,79.3,21.4,57.9,2.70560747663551,4.38576962095272,3.10906095886099,4.07584109065754,0.966780131796547,0.995326462551144
"538812","Als2",10539,0.00218952861369407,62,1888,62,1826,29.4516129032258,7.54380286750151,4.14313472639153,7.51043055637801,3.36729582998647,3.38274867610982
"160265","Nefh",10540,0.00218952886557472,131.2,856.7,131.2,725.5,5.5297256097561,6.75425438799638,4.88431592741759,6.58823848301034,1.70392255559275,1.71013819581425
"32007","LOC120098773",10541,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"39508","Irf2bp1",10542,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"55683","Kmt5b",10543,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"57176","Cpsf7",10544,0.00218967409322168,1.8,2.7,1.8,0.9,0.5,1.30833281965018,1.02961941718116,0.641853886172395,-0.387765531008764,-0.693147180559945
"60806","-",10545,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"68806","-",10546,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"74436","Acaca",10547,0.00218967409322168,1.8,2.7,1.8,0.9,0.5,1.30833281965018,1.02961941718116,0.641853886172395,-0.387765531008764,-0.693147180559945
"75897","Utp18",10548,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"76090","Rsad1",10549,0.00218967409322168,1.8,2.7,1.8,0.9,0.5,1.30833281965018,1.02961941718116,0.641853886172395,-0.387765531008764,-0.693147180559945
"78148","Lrrc37a",10550,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"90682","Git1",10551,0.00218967409322168,1.8,2.7,1.8,0.9,0.5,1.30833281965018,1.02961941718116,0.641853886172395,-0.387765531008764,-0.693147180559945
"117024","Pi4ka",10552,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"123894","Grk3",10553,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"141755","-",10554,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"149009","Scyl3",10555,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"160883","Pkd1l1",10556,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"176799","Zmym5",10557,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"185146","-",10558,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"187548","Gmpr2",10559,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"190610","-",10560,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"200463","Fut10",10561,0.00218967409322168,1.8,2.7,1.8,0.9,0.5,1.30833281965018,1.02961941718116,0.641853886172395,-0.387765531008764,-0.693147180559945
"227621","Ggps1",10562,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"245131","-",10563,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"245666","Gramd2b",10564,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"257263","Itfg1",10565,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"268859","Basp1",10566,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"278072","Otud7b",10567,0.00218967409322168,1.2,2.7,1.2,1.5,1.25,1.30833281965018,0.78845736036427,0.916290731874155,0.127833371509885,0.22314355131421
"282932","Sh3glb1",10568,0.00218967409322168,1.8,2.7,1.8,0.9,0.5,1.30833281965018,1.02961941718116,0.641853886172395,-0.387765531008764,-0.693147180559945
