"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt","gene_symbol"
"239564",0.00526680377178255,0.00135379801214882,20335,7137,20.2,5.6,122.7,15.3,20.2,5.6,102.5,9.7,5.07425742574257,1.73214285714286,"Timm21"
"239600",0.00828578648635452,0.00678206255102287,27434,24780,9,6,33.5,28.5,9,6,24.5,22.5,2.72222222222222,3.75,"-"
"239640",0,0,461,616,0,0,0,0,0,0,0,0,NA,NA,"-"
"239668",0.000361152993817319,0.000189159778253946,2145,2734,1.6,3.6,12.8,4.3,1.6,3.6,11.2,0.7,7,0.194444444444444,"LOC108348844"
"239704",0.00435812432358708,0.00623610989375853,16418,23610,3,5.8,11,48.7,3,5.8,8,42.9,2.66666666666667,7.39655172413793,"Socs6"
"239709",0.00536314192096646,0.0125644237703885,20740,30884,9.8,6.2,139.2,37.2,9.8,6.2,129.4,31,13.2040816326531,5,"Socs6"
"239739",0.00327807856349351,0,10818,617,2.8,0,22.7,0,2.8,0,19.9,0,7.10714285714286,NA,"Cd226"
"239740",0,0.00282939234357788,462,13070,0,1.8,0,6.2,0,1.8,0,4.4,NA,2.44444444444444,"Cd226"
"239750",0.00163302380277743,0.00304963481700469,5227,13815,38,49.6,296,420.8,38,49.6,258,371.2,6.78947368421053,7.48387096774194,"-"
"239756",0.00440593122827608,0.00347066466742805,16791,15227,6.4,5.8,18.3,20.2,6.4,5.8,11.9,14.4,1.859375,2.48275862068965,"-"
"239757",0.00294189124902448,0.00125838641608925,9239,6741,2.6,1.6,6.3,5.3,2.6,1.6,3.7,3.7,1.42307692307692,2.3125,"-"
"239766",0.00222354257375871,0.00114580139949008,6889,6333,6.8,5.8,19.2,5.7,6.8,5.8,12.4,0,1.82352941176471,-0.0172413793103448,"-"
"239793",0.000106779253416128,0.00107372708790631,1307,6012,3.6,11.2,15.3,39.2,3.6,11.2,11.7,28,3.25,2.5,"Dok6"
"239926",0.00309750639060367,0.00220260770382054,9982,10731,1.4,1.6,3.8,4.8,1.4,1.6,2.4,3.2,1.71428571428571,2,"-"
"239927",0.00319070787598655,0.00900556890873577,10482,28052,0.8,2.2,3.2,4.2,0.8,2.2,2.4,2,3,0.909090909090909,"-"
"239932",0.00395398750184485,0.00408141974829807,14559,17541,0.8,0.6,3.2,1.8,0.8,0.6,2.4,1.2,3,2,"-"
"239942",0.00739827753102813,0.0079009949924576,26036,26604,94.8,74.4,13357.7,1897.3,94.8,74.4,13262.9,1822.9,139.904008438819,24.5013440860215,"Cmc4"
"239968",0.00237276995860995,0.00112234767796045,7305,6195,383.4,202,69498.8,17702,383.4,202,69115.4,17500,180.269692227439,86.6336633663366,"Mtmr1"
"240020",0.00598122999713153,0,22737,618,4.6,0,7.3,0,4.6,0,2.7,0,0.58695652173913,NA,"Colec12"
"240039",0.00569634645960934,0.00431515110526126,21909,18579,7.6,2.8,23.3,3.2,7.6,2.8,15.7,0.4,2.06578947368421,0.142857142857143,"Thoc1"
"240042",0.0116536691217456,0.00880155946692716,30889,27761,14.4,12.8,177.3,95.7,14.4,12.8,162.9,82.9,11.3125,6.4765625,"Thoc1"
"240140",0.00705572297693186,0.002007016952061,25334,9692,260.6,119.8,24137.3,494.2,260.6,119.8,23876.7,374.4,91.6220260936301,3.12520868113523,"Snrpd1"
"240141",0.00447740747392887,0.000451264770261608,17046,3732,78.8,40.8,1353.7,193.2,78.8,40.8,1274.9,152.4,16.1789340101523,3.73529411764706,"Snrpd1"
"240142",0.00171357284628571,0.00989733960911501,5450,28980,7.2,6.4,3.2,36.3,7.2,6.4,0,29.9,-0.555555555555556,4.671875,"Snrpd1"
"240143",0.00425339939929659,0.00252526960823625,15944,11744,3.6,3,5.3,17,3.6,3,1.7,14,0.472222222222222,4.66666666666667,"Snrpd1"
"240145",0.00497110636565087,0.0102556995937328,19156,29363,23.8,14.2,164.2,81.7,23.8,14.2,140.4,67.5,5.89915966386554,4.75352112676056,"-"
"240227",0.00241478300984752,0.00919777479664755,7429,28228,5,8.2,36,31.7,5,8.2,31,23.5,6.2,2.86585365853659,"Mib1"
"240228",0.0022134327709336,0.0131340087651959,6855,31087,19.4,29.6,71.3,567.3,19.4,29.6,51.9,537.7,2.67525773195876,18.1655405405405,"Mib1"
"240229",0.00905475763875806,0.00161982664924662,28524,8216,16,11,154,79.5,16,11,138,68.5,8.625,6.22727272727273,"Mib1"
"240230",0.00637784384400424,0.000985219372384772,23778,5684,12.8,14,102.2,94,12.8,14,89.4,80,6.984375,5.71428571428571,"Mib1"
"240282",0.000107249890521048,0.00134614086396967,1309,7106,11.4,12.2,54.8,40.7,11.4,12.2,43.4,28.5,3.80701754385965,2.33606557377049,"Rbbp8"
"240322",0.00205406709436072,0.00720369274452671,6392,25506,4.4,2,10.8,7.5,4.4,2,6.4,5.5,1.45454545454545,2.75,"Cables1"
"240323",0.00345249647854931,0.00104714761050542,11991,5921,34.4,25.6,337.3,161.3,34.4,25.6,302.9,135.7,8.80523255813954,5.30078125,"Cables1"
"240336",0.00793054980082301,0.00356240840873827,26950,15537,5.6,2.8,20.3,6.7,5.6,2.8,14.7,3.9,2.625,1.39285714285714,"Riok3"
"240339",0.0104411019889172,0,30047,619,3,0,17,0,3,0,14,0,4.66666666666667,NA,"Riok3"
"240351",0.00360546686221395,0.00437933984701696,12690,18725,11.2,5.2,29.7,13.2,11.2,5.2,18.5,8,1.65178571428571,1.53846153846154,"Riok3"
"240354",0.00571517127982171,0.00255827314974732,21965,12037,7,3.4,51.5,14.3,7,3.4,44.5,10.9,6.35714285714286,3.20588235294118,"Riok3"
"240365",0.00528300025807233,0.0033892401874956,20376,14967,56.6,31.4,908.8,90.8,56.6,31.4,852.2,59.4,15.0565371024735,1.89171974522293,"Rmc1"
"240448",0.00533076039264979,0.000330845741988509,20616,3269,34.8,18.2,652.2,4.7,34.8,18.2,617.4,0,17.7413793103448,-0.741758241758242,"Ttc39c"
"240504",0.00638152187726036,0.0013137759026373,23786,7003,15.6,4.2,126.3,21.2,15.6,4.2,110.7,17,7.09615384615385,4.04761904761905,"Impact"
"240522",0.00335962555905452,0.00312618278047404,11123,14165,95.6,109.8,2029.3,2601.7,95.6,109.8,1933.7,2491.9,20.2269874476987,22.6948998178506,"Impact"
"240525",0.00591531810719951,0.00170939750450552,22561,8535,2,8.2,9.5,64.2,2,8.2,7.5,56,3.75,6.82926829268293,"-"
"240540",0.00653996346356761,0.00384284445570705,24196,16714,1.8,3.2,2.7,3.7,1.8,3.2,0.9,0.5,0.5,0.15625,"Zfp521"
"240564",0.00137853326209566,0.00835209025063825,4583,27140,2.8,1.4,10.7,9.8,2.8,1.4,7.9,8.4,2.82142857142857,6,"Ss18"
"240577",0.000264539786435189,0.00408141974829807,1821,17542,0.8,0.6,3.2,1.8,0.8,0.6,2.4,1.2,3,2,"Taf4b"
"240592",0.00502503936309411,0.0107143223593069,19355,29743,10.6,5.8,34.8,54.2,10.6,5.8,24.2,48.4,2.28301886792453,8.3448275862069,"Kctd1"
"240593",0.00372612533245409,0.00806096818064251,13252,26746,1.4,4,3.8,7.5,1.4,4,2.4,3.5,1.71428571428571,0.875,"Kctd1"
"240604",0.00166472943582833,0.00184105421331858,5326,9023,27.8,39.6,127.7,191.8,27.8,39.6,99.9,152.2,3.59352517985612,3.84343434343434,"LOC102551724"
"240641",0.0113058801324516,0.00191534825809188,30686,9411,4.2,1.8,48.2,6.2,4.2,1.8,44,4.4,10.4761904761905,2.44444444444444,"-"
"240650",0.000264539786435189,7.07937768050034e-06,1822,1924,0.8,1,3.2,5,0.8,1,2.4,4,3,4,"-"
"240708",0.00340577945591951,4.84422560539502e-05,11656,2199,0.6,2.4,1.8,15.3,0.6,2.4,1.2,12.9,2,5.375,"-"
"240749",0,0,463,620,0,0,0,0,0,0,0,0,NA,NA,"-"
"240755",0.00533436021430583,0.00948013111269991,20634,28549,2.8,4,7.7,20.5,2.8,4,4.9,16.5,1.75,4.125,"-"
"240798",0.00531071656564202,0.000990879230375892,20466,5703,1676.8,1238.4,931401.7,32784.8,1676.8,1238.4,929724.9,31546.4,554.46380009542,25.4735142118863,"Ttr"
"240801",0.00473446479301784,0.00642295478962381,18132,23952,3.4,4.2,21.8,10.7,3.4,4.2,18.4,6.5,5.41176470588235,1.54761904761905,"B4galt6"
"240818",0.0114244374585475,5.47735425835039e-06,30749,1678,3.8,0.6,28.2,1.8,3.8,0.6,24.4,1.2,6.42105263157895,2,"Trappc8"
"240845",0.00875638204189176,0.00900009155447741,28129,28030,4.8,1.6,38.7,4.8,4.8,1.6,33.9,3.2,7.0625,2,"Rnf138"
"240846",0.00277774170414087,0.00919862158379841,8663,28230,9.4,9,78.8,88.5,9.4,9,69.4,79.5,7.38297872340425,8.83333333333333,"Rnf138"
"240855",0.00349477607108817,0.00416613399694124,12188,17914,3,17.2,23,74.2,3,17.2,20,57,6.66666666666667,3.31395348837209,"-"
"240868",0.0083353231969162,0.00189722300933474,27539,9305,5.4,1.8,27.8,2.7,5.4,1.8,22.4,0.9,4.14814814814815,0.5,"Ccdc178"
"240913",0.00375552670224924,0.00613557806818444,13414,23439,5.6,4,26.8,6.5,5.6,4,21.2,2.5,3.78571428571429,0.625,"Asxl3"
"240951",0.00775116110258869,0.00134686330744431,26608,7110,1.6,2.8,5.3,15.2,1.6,2.8,3.7,12.4,2.3125,4.42857142857143,"-"
"240993",0,0.00900777999319593,464,28076,0,2.8,0,7.2,0,2.8,0,4.4,NA,1.57142857142857,"Dtna"
"241094",0.00308429794184663,0.00795319029270182,9909,26648,7.8,5.4,36.2,12.8,7.8,5.4,28.4,7.4,3.64102564102564,1.37037037037037,"Dtna"
"241096",0.00303525647263564,0.00371339152923204,9681,16369,11.6,20.4,45.3,138.8,11.6,20.4,33.7,118.4,2.9051724137931,5.80392156862745,"Dtna"
"241120",0.00438455014947546,0.00546030759645442,16524,21562,19.6,23.8,237.3,239.7,19.6,23.8,217.7,215.9,11.1071428571429,9.07142857142857,"Dtna"
"241152",0.00206516296872948,0.00556806016709216,6418,21986,3.6,0.6,15.3,1.8,3.6,0.6,11.7,1.2,3.25,2,"Mapre2"
"241221",0.0101176988462215,0.00700191913705354,29726,25131,12.4,8.4,90.8,124.3,12.4,8.4,78.4,115.9,6.32258064516129,13.797619047619,"Mapre2"
"241222",0.00861776892910362,0.0182276377652262,27900,31708,27.2,32.4,986.2,1466.3,27.2,32.4,959,1433.9,35.2573529411765,44.2561728395062,"Mapre2"
"241223",0.00288705364043129,0.00141682067803351,9057,7337,188,141.6,8073.5,2249.3,188,141.6,7885.5,2107.7,41.9441489361702,14.8848870056497,"Mapre2"
"241228",0.00281032293211579,0.000944675484026477,8766,5523,71.8,46.4,2214.7,335.3,71.8,46.4,2142.9,288.9,29.8454038997214,6.22629310344828,"Mapre2"
"241229",0.00321374980467246,0.00674971734775499,10589,24730,129,141.6,4237.5,6472.8,129,141.6,4108.5,6331.2,31.8488372093023,44.7118644067797,"Mapre2"
"241239",0.00391573814386866,0.00743193595331327,14321,25796,9.6,4.2,69.8,16.7,9.6,4.2,60.2,12.5,6.27083333333333,2.97619047619048,"Zfp397"
"241262",0.00545521586848358,0.0041388173934802,21112,17817,8.6,4.6,53.8,5.3,8.6,4.6,45.2,0.7,5.25581395348837,0.152173913043478,"Zfp35"
"241289",0.000867146612904083,0.0058573065631755,3354,22864,15,16.2,33.5,88.7,15,16.2,18.5,72.5,1.23333333333333,4.47530864197531,"Galnt1"
"241315",0.00520541947553063,0.00527515849952665,20149,21179,2.8,1,8.7,5,2.8,1,5.9,4,2.10714285714286,4,"Galnt1"
"241316",0.00131958302478629,0.00056953779635353,4462,4130,39.6,32.2,791.3,294.2,39.6,32.2,751.7,262,18.9823232323232,8.13664596273292,"Galnt1"
"241317",0.00126745346317719,0.000535737478837988,4340,4014,6.8,6.6,15.2,8.3,6.8,6.6,8.4,1.7,1.23529411764706,0.257575757575758,"Galnt1"
"241319",0.00640813151908705,0.0109524686152094,23846,29933,12,19,67.5,226,12,19,55.5,207,4.625,10.8947368421053,"Galnt1"
"241327",0.0175341670736119,0.00182680781037876,31745,8983,17,6.4,411,23.3,17,6.4,394,16.9,23.1764705882353,2.640625,"-"
"241333",0.00406728114929413,0.00454460629626011,15144,19087,7.4,7.4,24.8,23.3,7.4,7.4,17.4,15.9,2.35135135135135,2.14864864864865,"MGC116121"
"241334",0.00504306926555829,0.00136979272444422,19437,7182,1.4,2.6,9.8,13.8,1.4,2.6,8.4,11.2,6,4.30769230769231,"MGC116121"
"241340",0.00250585682745334,0.00457478309738103,7701,19183,8,3.2,7.5,4.7,8,3.2,0,1.5,-0.0625,0.46875,"MGC116121"
"241341",0.00390467769182921,0.00114054062553561,14263,6296,3.4,1.4,36.8,3.8,3.4,1.4,33.4,2.4,9.82352941176471,1.71428571428571,"MGC116121"
"241366",0.00188602963685505,0.00159584689003052,5928,8138,104.8,38,4719.7,359,104.8,38,4614.9,321,44.0353053435114,8.44736842105263,"Elp2"
"241367",0.000716862729351886,0.00592628875387054,3070,22990,5.4,5.2,30.8,13.2,5.4,5.2,25.4,8,4.7037037037037,1.53846153846154,"Elp2"
"241368",0.00809987439931233,0.00367631451201577,27155,16123,6.8,0.6,35.2,1.8,6.8,0.6,28.4,1.2,4.17647058823529,2,"Elp2"
"241384",0.000294507581604037,0.00580663545968319,1938,22709,1,3.2,5,3.7,1,3.2,4,0.5,4,0.15625,"Fhod3"
"241429",0.0092419262719942,0.00389335114909702,28769,16829,215.8,65.4,42101.7,2871.3,215.8,65.4,41885.9,2805.9,194.095922150139,42.9036697247706,"Fhod3"
"241503",0.000545269950652139,0.00252231900856462,2651,11734,22.6,27.6,459.8,404.8,22.6,27.6,437.2,377.2,19.3451327433628,13.6666666666667,"Fhod3"
"241567",0.00289684979572069,0.00500078397666736,9089,20465,10,6.2,14,27.2,10,6.2,4,21,0.4,3.38709677419355,"RGD1562608"
"241702",0.000886555260589997,0.0103103515290411,3391,29422,5,3.8,31,30.2,5,3.8,26,26.4,5.2,6.94736842105263,"LOC108348758"
"241728",0.0073089941933071,0.00426806897554577,25794,18355,1.4,0.8,3.8,3.2,1.4,0.8,2.4,2.4,1.71428571428571,3,"-"
"241731",0.00351055286738148,0.00717429356977057,12254,25360,2,5.4,8,20.3,2,5.4,6,14.9,3,2.75925925925926,"-"
"241785",0.00524664389570617,0.0064076204129682,20274,23923,4.8,4.8,20.7,10.7,4.8,4.8,15.9,5.9,3.3125,1.22916666666667,"-"
"241818",0.00340577945591951,0.00426806897554577,11657,18356,0.6,0.8,1.8,3.2,0.6,0.8,1.2,2.4,2,3,"-"
"241819",0.00777606324343879,0.00159117298942821,26691,8118,8.6,4.4,59.3,2.8,8.6,4.4,50.7,0,5.8953488372093,-0.363636363636364,"-"
"241836",0.00213877780027411,0.0165707367534869,6645,31644,16.6,32.8,194.3,1581.7,16.6,32.8,177.7,1548.9,10.7048192771084,47.2225609756098,"-"
"241862",0,0.00393312336427507,465,16985,0,2.4,0,12.8,0,2.4,0,10.4,NA,4.33333333333333,"-"
"241906",0.000673005931224614,0.00383678293955937,2962,16693,4.8,5.8,16.2,10.7,4.8,5.8,11.4,4.9,2.375,0.844827586206896,"Pik3c3"
"241916",0.00134080301402786,0.00145654870769189,4513,7486,29.6,15.2,284.3,29.2,29.6,15.2,254.7,14,8.60472972972973,0.921052631578947,"Pik3c3"
"241949",0.00337120901654171,0.00163281462262847,11419,8257,701.4,623.8,113866.3,134102.7,701.4,623.8,113164.9,133478.9,161.341459937268,213.977075985893,"-"
"242020",0.00262225154793698,0.00901136226450304,8103,28080,14.2,5.2,89.7,11.2,14.2,5.2,75.5,6,5.3169014084507,1.15384615384615,"Sap130"
"242023",0.00829936914851403,0.00408141974829807,27459,17543,1.8,0.6,6.2,1.8,1.8,0.6,4.4,1.2,2.44444444444444,2,"-"
"242043",0.0058592936983853,0.00292166549029552,22361,13381,12.8,19,159.7,37.5,12.8,19,146.9,18.5,11.4765625,0.973684210526316,"Ammecr1l"
"242045",0.00496419844627768,0.00775546095289979,19128,26239,17.6,8.8,177.8,36.2,17.6,8.8,160.2,27.4,9.10227272727273,3.11363636363636,"Polr2d"
"242063",0,0.00488761879838953,466,20214,0,3,0,11,0,3,0,8,NA,2.66666666666667,"Wdr33"
"242064",0.00873449657221902,0.00367631451201577,28077,16124,2.2,0.6,12.2,1.8,2.2,0.6,10,1.2,4.54545454545454,2,"Wdr33"
"242067",0.00494285928034651,0.000176256887158842,19062,2690,2.8,4.4,10.7,2.8,2.8,4.4,7.9,0,2.82142857142857,-0.363636363636364,"Wdr33"
"242090",0.0037916372918725,0.00789914783902082,13602,26602,0.6,4,1.8,13.5,0.6,4,1.2,9.5,2,2.375,"Wdr33"
"242111",0.0037916372918725,5.47735425835039e-06,13550,1679,2.4,0.6,1.8,1.8,2.4,0.6,0,1.2,-0.25,2,"Wdr33"
"242112",0.00669317878297851,0.00416646789717871,24522,17916,35,21.8,657,215.2,35,21.8,622,193.4,17.7714285714286,8.87155963302752,"Wdr33"
"242132",0.00195294983977705,0.00882516656660025,6100,27796,3.4,1.6,12.3,12.8,3.4,1.6,8.9,11.2,2.61764705882353,7,"Lims2"
"242135",0.00267297463513378,0.000919056313942726,8274,5450,16.8,12,161.7,21.5,16.8,12,144.9,9.5,8.625,0.791666666666667,"Lims2"
"242145",0.00611530368414934,0.0157997447363648,23148,31592,13.6,17,86.3,1322,13.6,17,72.7,1305,5.34558823529412,76.7647058823529,"Iws1"
"242171",0.009708822498707,0.0102528533583244,29284,29358,5,2.2,24,10.2,5,2.2,19,8,3.8,3.63636363636364,"Iws1"
"242175",0.0024827092648887,0.00338181233084523,7622,14942,18.8,12.2,45.7,14.7,18.8,12.2,26.9,2.5,1.43085106382979,0.204918032786885,"Iws1"
"242225",0.00866030843102263,0.00771856629747839,27944,26125,5.4,3.4,42.8,8.3,5.4,3.4,37.4,4.9,6.92592592592593,1.44117647058824,"Map3k2"
"242233",0.00309964574545538,0.00151284890926421,10004,7824,33,20,274.5,97,33,20,241.5,77,7.31818181818182,3.85,"Ercc3"
"242310",0.0054173146153789,0.00071272809626609,20984,4670,1305.8,730.6,451258.7,81678.3,1305.8,730.6,449952.9,80947.7,344.580257313524,110.796194908295,"Bin1"
"242331",0.00434538164666918,0.00218419673896333,16328,10410,1,0.6,5,1.8,1,0.6,4,1.2,4,2,"Tslp"
"242337",0.00464589148311699,0.00165572357096308,17741,8349,24.4,16,219.8,101.5,24.4,16,195.4,85.5,8.00819672131148,5.34375,"Wdr36"
"242338",0.00510310346652581,0.00551731253394182,19683,21784,4.6,4,8.3,5.5,4.6,4,3.7,1.5,0.804347826086957,0.375,"Wdr36"
"242344",0.0026404721051947,0,8172,621,4.4,0,2.8,0,4.4,0,0,0,-0.363636363636364,NA,"-"
"242398",0.00610479581759897,0.00557969386901963,23102,22261,2.2,4.2,24.2,61.2,2.2,4.2,22,57,10,13.5714285714286,"Camk4"
"242399",0.0105038124295588,0.00998064345039229,30101,29076,12.2,2.2,115.2,24.2,12.2,2.2,103,22,8.44262295081967,10,"Camk4"
"242401",0.00210613709796181,0.00305159384767347,6546,13823,112.6,95.4,2132.8,1889.8,112.6,95.4,2020.2,1794.4,17.9413854351687,18.8092243186583,"Camk4"
"242405",0.000713977152562845,0.00188406471172464,3059,9159,7.4,2.6,50.3,12.8,7.4,2.6,42.9,10.2,5.7972972972973,3.92307692307692,"Camk4"
"242408",0.00125122209595072,0.00939983406744127,4294,28496,5.2,2.4,0.7,6.3,5.2,2.4,0,3.9,-0.865384615384615,1.625,"Camk4"
"242431",0.00323550730811134,0.00211030836853275,10665,10122,122.6,71.8,2451.3,737.2,122.6,71.8,2328.7,665.4,18.9942903752039,9.26740947075209,"Camk4"
"242443",0.00556009752967112,0.00426259162128742,21438,18245,4.8,1.4,8.2,3.8,4.8,1.4,3.4,2.4,0.708333333333333,1.71428571428571,"LOC120098267"
"242450",0.00347255086789535,0.00176540724076408,12088,8821,717.4,354.2,75138.3,27219.7,717.4,354.2,74420.9,26865.5,103.736966824645,75.8483907396951,"LOC120098269"
"242469",0.00512848227730393,0.0103865287473682,19881,29465,1.6,4,5.3,20.5,1.6,4,3.7,16.5,2.3125,4.125,"LOC103694952"
"242624",0.00518603276758357,0.00360737526081405,20084,15649,25.6,28,172.3,109,25.6,28,146.7,81,5.73046875,2.89285714285714,"Apc"
"242625",0.00664574900830627,0.00192202708472472,24405,9435,3.6,11,14.3,52,3.6,11,10.7,41,2.97222222222222,3.72727272727273,"Apc"
"242630",0.00556172845940637,0.00417089150059426,21444,17934,37.8,62.6,876.7,1006.3,37.8,62.6,838.9,943.7,22.1931216931217,15.0750798722045,"Apc"
"242631",0.00940587746212358,0.00190571634299291,28924,9383,34,21.8,1598.5,205.7,34,21.8,1564.5,183.9,46.0147058823529,8.43577981651376,"Apc"
"242632",0.000253954825617905,0.00919407282976319,1777,28217,4.4,7.8,10.3,39.2,4.4,7.8,5.9,31.4,1.34090909090909,4.02564102564103,"Apc"
"242633",0.00214015598743556,0.00497319360417002,6647,20391,54,27,1222,164.5,54,27,1168,137.5,21.6296296296296,5.09259259259259,"Apc"
"242640",0.000294507581604037,0.0102723005651372,1939,29387,1,8,5,148.5,1,8,4,140.5,4,17.5625,"Srp19"
"242641",0.0121979727703528,0.000289093515166432,31152,3099,23.4,12.4,309.3,83.3,23.4,12.4,285.9,70.9,12.2179487179487,5.71774193548387,"Srp19"
"242643",0.00915659707162202,0.00391522631369687,28658,16908,13.2,5.8,184.7,22.7,13.2,5.8,171.5,16.9,12.9924242424242,2.91379310344828,"Srp19"
"242644",0.00361917445099186,0.000760568873928539,12746,4851,92,74.4,1896.5,299.3,92,74.4,1804.5,224.9,19.6141304347826,3.02284946236559,"Srp19"
"242645",0.00141185490191316,0.008043717618913,4657,26730,7.6,10.8,149.3,97.2,7.6,10.8,141.7,86.4,18.6447368421053,8,"LOC102549915"
"242646",0.00230500044669776,0.00498735815367807,7104,20433,5.6,3.6,21.3,14.3,5.6,3.6,15.7,10.7,2.80357142857143,2.97222222222222,"LOC102549915"
"242654",0.00189222063527202,0.00728560399335704,5941,25597,103.2,144.8,3810.2,13714.7,103.2,144.8,3707,13569.9,35.9205426356589,93.7147790055249,"Fam13b"
"242685",0.00329028241024019,0.00556383403195102,10871,21882,173.8,103.4,12213.2,3689.8,173.8,103.4,12039.4,3586.4,69.2715765247411,34.6847195357834,"Fam53c"
"242722",0.00372499187965922,0.00219055575033239,13231,10602,2.8,1.4,3.2,3.8,2.8,1.4,0.4,2.4,0.142857142857143,1.71428571428571,"Kdm3b"
"242723",0.00474467619762415,0.000714717970248463,18167,4680,27.8,16.6,319.7,18.3,27.8,16.6,291.9,1.7,10.5,0.102409638554217,"Kdm3b"
"242746",0.00318513405691316,0.000444804925065092,10446,3707,248,148.6,17194,3423.3,248,148.6,16946,3274.7,68.3306451612903,22.0370121130552,"Reep2"
"242751",0.00391047654628093,0.00313691666427498,14296,14209,199.8,253,6069.7,7983.5,199.8,253,5869.9,7730.5,29.3788788788789,30.5553359683794,"Egr1"
"242759",0.00676782563295837,0.00474609022295053,24704,19798,1.2,1.6,2.7,5.3,1.2,1.6,1.5,3.7,1.25,2.3125,"-"
"242800",0.00473735813029126,0.00308192021996854,18139,14002,353.2,169,40647.7,2921.5,353.2,169,40294.5,2752.5,114.084088335221,16.2869822485207,"Ctnna1"
"242810",0.00670666815231125,0.00811500085541403,24552,26836,8.4,14.4,30.3,300.3,8.4,14.4,21.9,285.9,2.60714285714286,19.8541666666667,"LOC120098220"
"242816",0.00459612664173982,0.00121313257936802,17524,6568,12,12.8,137.5,77.2,12,12.8,125.5,64.4,10.4583333333333,5.03125,"Matr3"
"242836",0.00345651403267052,0.00026952335889602,12019,3033,356,240.8,19075.5,3473.7,356,240.8,18719.5,3232.9,52.5828651685393,13.4256644518272,"Matr3"
"242837",0.0005494696632379,0.0020558859497593,2656,9873,17.8,13.8,90.7,38.7,17.8,13.8,72.9,24.9,4.09550561797753,1.80434782608696,"Matr3"
"242840",0.00681161057597226,0.00407594239403972,24840,17396,4.8,1.2,20.7,2.7,4.8,1.2,15.9,1.5,3.3125,1.25,"-"
"242859",0.00399570217125681,0.00348129352228211,14814,15258,13,7,94,29.5,13,7,81,22.5,6.23076923076923,3.21428571428571,"Paip2"
"242860",0.00360100541251035,0.00300839095531249,12671,13687,69.4,58.2,812.3,288.2,69.4,58.2,742.9,230,10.7046109510086,3.95189003436426,"Paip2"
"242863",0.00597916712239565,0.00695577529408712,22733,25046,132,118.6,9331.5,4608.3,132,118.6,9199.5,4489.7,69.6931818181818,37.8558178752108,"Paip2"
"242898",0.00330928515944617,0.0117368986664782,10942,30443,4,3.4,54.5,31.8,4,3.4,50.5,28.4,12.625,8.35294117647059,"Ube2d2"
"242900",0.00184650157839527,0.000652436507622718,5808,4468,14.4,20.2,16.3,106.7,14.4,20.2,1.9,86.5,0.131944444444444,4.28217821782178,"Ube2d2"
"242903",0.00471922844164749,8.2160313875253e-06,18034,2007,1.2,1.4,7.2,9.8,1.2,1.4,6,8.4,5,6,"Ube2d2"
"242928",0.00511862130578593,0.00317724579703071,19842,14310,16.8,24,134.7,196.5,16.8,24,117.9,172.5,7.01785714285714,7.1875,"Cxxc5"
"242932",0.00398771437644463,0.00130357399688888,14786,6939,124.2,101.8,2928.7,2016.2,124.2,101.8,2804.5,1914.4,22.5805152979066,18.8055009823183,"Cxxc5"
"242988",0.00317791728652875,0,10383,622,1.2,0,2.7,0,1.2,0,1.5,0,1.25,NA,"Psd2"
"242989",0.00436041965163511,0.0061775001885507,16434,23518,142.4,102,3847.3,11402.5,142.4,102,3704.9,11300.5,26.0175561797753,110.789215686275,"Psd2"
"243000",0.010740937122327,0.00208387223658244,30294,9996,5.6,1.4,28.3,3.8,5.6,1.4,22.7,2.4,4.05357142857143,1.71428571428571,"Nrg2"
"243039",0.00694478117862368,0.00519841884359988,25081,20966,197.8,156.4,22205.7,4877.3,197.8,156.4,22007.9,4720.9,111.263397371082,30.1847826086957,"LOC102557111"
"243041",0.00425833620675678,0.000157243192623339,15968,2608,54.4,46.2,980.8,228.7,54.4,46.2,926.4,182.5,17.0294117647059,3.95021645021645,"LOC102557111"
"243044",0.00508102440527405,0.00729870696843483,19600,25610,30.6,25,628.3,251.5,30.6,25,597.7,226.5,19.5326797385621,9.06,"LOC102557111"
"243045",0.00693840271007888,0.00249772623922265,25073,11677,16.4,16.4,134.8,69.3,16.4,16.4,118.4,52.9,7.21951219512195,3.22560975609756,"LOC102557111"
"243048",0.00434530189585799,0.00152807292240366,16301,7878,21.4,30,105.8,91.5,21.4,30,84.4,61.5,3.94392523364486,2.05,"LOC102557111"
"243053",0.00414000351932804,0.00826573188324383,15486,26986,7.8,3.6,25.7,10.8,7.8,3.6,17.9,7.2,2.29487179487179,2,"LOC102557111"
"243068",0.0118122227037684,0.00214793216742977,30977,10228,4.2,6.2,36.2,11.2,4.2,6.2,32,5,7.61904761904762,0.806451612903226,"LOC102557111"
"243081",0.00688690322692606,0.0116481998988091,24997,30413,5.6,2.6,27.3,13.8,5.6,2.6,21.7,11.2,3.875,4.30769230769231,"Igip"
"243082",0.00189394806830454,0.0012409352031445,5947,6670,113.6,95.8,4262.8,767.7,113.6,95.8,4149.2,671.9,36.5246478873239,7.01356993736952,"Igip"
"243112",0.00160811238253621,0.00415022256140866,5153,17868,82.6,46.6,1799.3,796.3,82.6,46.6,1716.7,749.7,20.7832929782082,16.087982832618,"Cystm1"
