"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","alpha_mu","log_alpha_mu","log_mu","log_alpha"
"29556","Avpi1",16184,0.0041619209939338,107.6,1987.3,0.162354375976009,17.4693308550186,2.86044682089487,4.67842064772768,-1.81797382683282
"27536","-",16185,0.00416146716103828,188.6,5590.3,0.151861289695012,28.6410392364793,3.35484062762404,5.23962837019936,-1.88478774257532
"76016","Cacna1g",16186,0.00416060322626723,73,1481,0.264214674422969,19.2876712328767,2.9594660955696,4.29045944114839,-1.33099334557879
"267521","Oxct1",16187,0.00415998303179528,4.4,12.8,0.433884297520661,1.90909090909091,0.646627164925052,1.48160454092422,-0.834977375999163
"144055","Tnfrsf11a",16188,0.00415996492040055,8,32.5,0.3828125,3.0625,1.11923157587085,2.07944154167984,-0.960209965808991
"185367","LOC498453",16189,0.00415996492040055,8,32.5,0.3828125,3.0625,1.11923157587085,2.07944154167984,-0.960209965808991
"534026","Rcan2",16190,0.00415989392354039,66.8,2147.2,0.466223242138477,31.1437125748503,3.43861238135632,4.2017030805426,-0.763090699186283
"476083","Rida",16191,0.00415929392589444,5.4,13.3,0.270919067215363,1.46296296296296,0.380463805902747,1.68639895357023,-1.30593514766748
"329041","Ptprj",16192,0.0041592441593112,209.4,11288.8,0.25267535661539,52.9102196752627,3.96859650877404,5.34424629843644,-1.3756497896624
"365659","Ndufa4",16193,0.00415863412094445,55.8,882.2,0.265412828714945,14.8100358422939,2.69530504841816,4.02177386938726,-1.3264688209691
"532248","Dpp9",16194,0.00415827306298691,14.4,301.8,1.38599537037037,19.9583333333333,2.99364676706297,2.66722820658195,0.326418560481015
"301855","Sv2a",16195,0.00415781737567595,250.8,15489.7,0.242269395033182,60.7611642743222,4.10695083939919,5.52465580875877,-1.41770496935958
"243229","Hars2",16196,0.00415733350217748,9,43.5,0.425925925925926,3.83333333333333,1.34373474670109,2.19722457733622,-0.853489830635125
"574436","Bex3",16197,0.00415716020669074,726,159051.5,0.300384574520562,218.079201101928,5.3848583046158,6.5875500148248,-1.202691710209
"495064","Rnf139",16198,0.00415700696828485,39.4,293.3,0.163557422247417,6.44416243654822,1.86317467240674,3.67376581630389,-1.81059114389714
"512707","Rnf7",16199,0.00415672216669058,112.4,3511.3,0.269033130279505,30.2393238434164,3.40914319138597,4.72206393745959,-1.31292074607362
"415882","Wdtc1",16200,0.00415653510033236,175.6,6171.3,0.194442354491726,34.1440774487472,3.53058914341419,5.16820868120102,-1.63761953778682
"116213","Bcl6",16201,0.00415622083140961,93.4,1382.3,0.147749313353723,13.7997858672377,2.62465307517594,4.5368913452348,-1.91223827005886
"227675","Kif5b",16202,0.00415500976999158,21.8,371.7,0.736259574109923,16.0504587155963,2.7757374295786,3.08190996979504,-0.306172540216444
"366653","Gpr37",16203,0.0041548824990175,122.8,3284.2,0.20964413415527,25.7442996742671,3.24821323073025,4.81055701571304,-1.56234378498279
"78787","Ddx5",16204,0.00415486183278744,54.4,933.3,0.296989889705882,16.15625,2.7823069717087,3.9963641538619,-1.21405718215319
"530221","Setd2",16205,0.00415468313691502,15.8,44.7,0.115766704053838,1.82911392405063,0.603831655085465,2.76000994003292,-2.15617828494746
"80394","Srp68",16206,0.0041544304670513,313.6,18869.8,0.188684809063932,59.171556122449,4.08044095552225,5.74811828847625,-1.667677332954
"55868","Pc",16207,0.00415433026434278,46,562,0.243856332703214,11.2173913043478,2.41746536899247,3.8286413964891,-1.41117602749663
"481881","Cbx6",16208,0.00415349794845235,232.4,13500.3,0.245657451542092,57.0907917383821,4.04464283812982,5.44846002497776,-1.40381718684793
"22742","Ate1",16209,0.00415346559080176,11,75,0.528925619834711,5.81818181818182,1.7609878105613,2.39789527279837,-0.636907462237069
"267458","Ghr",16210,0.00415331226008777,13,111.5,0.582840236686391,7.57692307692308,2.02510719071651,2.56494935746154,-0.53984216674503
"118398","Polr1d",16211,0.00415264443558995,6.2,25.7,0.507284079084287,3.14516129032258,1.14586517351866,1.82454929205105,-0.678684118532391
"474397","RGD1564883",16212,0.00415241550031347,854.6,182326.3,0.248475246828482,212.346945939621,5.35822147445487,6.75063352320992,-1.39241204875505
"221107","-",16213,0.00415227108436803,2.2,9.2,1.44628099173554,3.18181818181818,1.15745278869104,0.78845736036427,0.368995428326773
"525882","Wdr72",16214,0.00415227108436803,2.2,9.2,1.44628099173554,3.18181818181818,1.15745278869104,0.78845736036427,0.368995428326773
"145571","Rab29",16215,0.00415192605758023,7,23,0.326530612244898,2.28571428571429,0.826678573184468,1.94591014905531,-1.11923157587085
"308242","Gabbr1",16216,0.00415168708935825,48.2,439.7,0.168514660560252,8.12240663900415,2.0946264943743,3.87535902105655,-1.78073252668225
"272619","Ccdc39",16217,0.00415135283297017,9.2,17.7,0.100425330812854,0.923913043478261,-0.0791373205587237,2.21920348405499,-2.29834080461372
"529526","Rhoa",16218,0.00415116284964202,55.6,800.3,0.240897210289322,13.3938848920863,2.59479825146006,4.01818320125654,-1.42338494979647
"500066","Asic1",16219,0.00415096714196783,5.4,90.8,2.92866941015089,15.8148148148148,2.7609471472243,1.68639895357023,1.07454819365407
"510215","Mindy2",16220,0.00415096714196783,5.4,90.8,2.92866941015089,15.8148148148148,2.7609471472243,1.68639895357023,1.07454819365407
"124952","Hsph1",16221,0.00415081991662149,157.8,4639.7,0.179989911986905,28.4024081115336,3.3464739342321,5.06132840841177,-1.71485447417967
"145060","-",16222,0.004150778904178,91.4,4799.3,0.563553093383258,51.5087527352298,3.94175174925268,4.5152454784601,-0.573493729207424
"311814","Jmjd1c",16223,0.00415041933130792,61.8,2107.7,0.535682491804652,33.1051779935275,3.49968970499814,4.12390336446365,-0.624213659465509
"75743","Stxbp4",16224,0.00415020988520548,11.4,36.8,0.195444752231456,2.2280701754386,0.801135818624041,2.43361335540045,-1.63247753677641
"334419","Trmt6",16225,0.00414994753182023,9.4,39.3,0.338388411045722,3.18085106382979,1.15714879112068,2.24070968927596,-1.08356089815528
"468975","Myl6",16226,0.00414993567532415,1075.2,188737.2,0.162329641329188,174.536830357143,5.16213578159057,6.98026196976889,-1.81812618817832
"24411","Ighmbp2",16227,0.00414982246500907,22.4,161.3,0.276825573979592,6.20089285714286,1.8246932908993,3.10906095886099,-1.28436766796169
"264628","Hmgcr",16228,0.00414948956952091,28,299.5,0.346301020408163,9.69642857142857,2.27175762919879,3.3322045101752,-1.06044688097642
"159670","Nat8l",16229,0.00414938756528427,3.6,8.3,0.362654320987654,1.30555555555556,0.266628663253949,1.28093384546206,-1.01430518220812
"187532","Irf9",16230,0.0041492552315119,5.6,25.3,0.628188775510204,3.51785714285714,1.25785203800284,1.7227665977411,-0.464914559738264
"123448","Gcn1",16231,0.0041491240201512,78.8,1961.2,0.303151330876858,23.8883248730964,3.17338984054932,4.36691299686383,-1.19352315631451
"460901","Dmac2l",16232,0.00414899505594942,24.8,182.2,0.255918314255983,6.34677419354839,1.84794668281237,3.21084365317094,-1.36289697035857
"531972","Tmem42",16233,0.00414871135127793,24.4,176.3,0.255139747379737,6.22540983606557,1.82863927730257,3.19458313229916,-1.36594385499658
"73345","Lgals9",16234,0.00414864175134042,62,1061.5,0.260015608740895,16.1209677419355,2.78012076889536,4.12713438504509,-1.34701361614973
"308808","Ehmt2",16235,0.00414850801246725,120.8,4134.7,0.275063319591246,33.2276490066225,3.50338233074006,4.79413628550071,-1.29075395476066
"36458","Tulp4",16236,0.00414842011860008,11.8,54.7,0.30810112036771,3.63559322033898,1.29077229446235,2.46809953147162,-1.17732723700927
"406531","Coro2a",16237,0.00414830332012646,20.4,76.3,0.134323337178008,2.74019607843137,1.00802947931088,3.01553490085017,-2.00750542153929
"218524","Mtpap",16238,0.00414809437813349,6.8,17.7,0.235726643598616,1.60294117647059,0.471840177053037,1.91692261218206,-1.44508243512902
