"feature_id","gene_symbol","ctrl_abs_loading","trt_abs_loading","ctrl_rank","trt_rank","mu_ctrl","mu_trt","var_ctrl","var_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt"
"241327","-",0.00215120657611105,0.000829730211083159,11512,1780,1.8,21.4,6.2,465.3,1.8,21.4,4.4,443.9,2.44444444444444,20.7429906542056
"241333","MGC116121",0.00414408112591554,0.0085936924580857,19215,28613,6.8,25,18.7,338.5,6.8,25,11.9,313.5,1.75,12.54
"241334","MGC116121",0.00208717275395933,0.00873975932994187,11225,28845,4.4,9,12.8,51.5,4.4,9,8.4,42.5,1.90909090909091,4.72222222222222
"241340","MGC116121",0.0123778695310388,0.00659798633312647,30533,23927,4.2,16.4,19.2,89.3,4.2,16.4,15,72.9,3.57142857142857,4.44512195121951
"241341","MGC116121",0.00774959277233484,0.00645172307332059,26409,23413,1,3.2,5,21.2,1,3.2,4,18,4,5.625
"241366","Elp2",0.00324942411202868,0.0031808233904581,15992,8560,35.2,125.2,518.7,3486.2,35.2,125.2,483.5,3361,13.7357954545455,26.8450479233227
"241367","Elp2",0.00792522498857317,0.003696313911269,26643,10712,4.8,7.8,9.7,51.2,4.8,7.8,4.9,43.4,1.02083333333333,5.56410256410256
"241368","Elp2",0.0011395769690175,0.00196435977083761,6493,4260,0.6,2.4,1.8,10.8,0.6,2.4,1.2,8.4,2,3.5
"241384","Fhod3",0.00599590343780449,0,23690,149,0.6,0,1.8,0,0.6,0,1.2,0,2,NA
"241429","Fhod3",0.00227485507535959,0.00135011991351529,12085,2775,72.2,175,928.7,6168.5,72.2,175,856.5,5993.5,11.8628808864266,34.2485714285714
"241503","Fhod3",0.00381318077888616,0.00731322221957569,18287,25979,18.2,63.6,159.7,2220.3,18.2,63.6,141.5,2156.7,7.77472527472527,33.9103773584906
"241567","RGD1562608",0.00422652409464107,0.00673648292867558,19457,24334,10.4,17.2,46.3,210.2,10.4,17.2,35.9,193,3.45192307692308,11.2209302325581
"241702","LOC108348758",0.0131661072914038,0.00548809777055999,30850,19584,3.4,5.2,16.8,27.7,3.4,5.2,13.4,22.5,3.94117647058824,4.32692307692308
"241728","-",0.0011395769690175,0.00568497086506435,6494,20417,0.6,5.6,1.8,26.8,0.6,5.6,1.2,21.2,2,3.78571428571429
"241731","-",0.015434246096444,0.0050926004414527,31414,17726,5.2,2.4,37.7,15.3,5.2,2.4,32.5,12.9,6.25,5.375
"241785","-",0.00905565230907238,0.00735781264337779,28011,26097,4.6,11,13.8,46,4.6,11,9.2,35,2,3.18181818181818
"241818","-",0,0.00834299541737916,804,28204,0,3.8,0,13.2,0,3.8,0,9.4,NA,2.47368421052632
"241819","-",0.00649923993378766,0.00517314141833368,24594,18115,10.4,13,27.3,59,10.4,13,16.9,46,1.625,3.53846153846154
"241836","-",0.012068119120165,0.000997151001555145,30370,2083,20.2,14.4,271.2,109.8,20.2,14.4,251,95.4,12.4257425742574,6.625
"241862","-",0.00041580452980489,0.00232132137751784,3493,5516,3.4,3.4,5.3,14.3,3.4,3.4,1.9,10.9,0.558823529411765,3.20588235294118
"241906","Pik3c3",0.00586002640008243,0.0096316674009653,23351,29980,4.8,11,25.7,81.5,4.8,11,20.9,70.5,4.35416666666667,6.40909090909091
"241916","Pik3c3",0.00722453683639968,0.00914846070968296,25721,29431,15,35.4,96.5,504.8,15,35.4,81.5,469.4,5.43333333333333,13.2598870056497
"241949","-",0.0022121796310451,0.00599268534248134,11747,21665,816.8,1063.2,143249.7,626762.7,816.8,1063.2,142432.9,625699.5,174.3791625857,588.505925507901
"242020","Sap130",0.0072499013341659,0.00246128563490994,25781,5906,13.6,21.4,116.8,97.3,13.6,21.4,103.2,75.9,7.58823529411765,3.54672897196262
"242023","-",0.00423987210463116,0.00342971238236402,19489,9611,2.8,4,6.7,5.5,2.8,4,3.9,1.5,1.39285714285714,0.375
"242043","Ammecr1l",0.00964746338553772,0.0106090946742987,28591,30826,13,32.2,152,643.2,13,32.2,139,611,10.6923076923077,18.9751552795031
"242045","Polr2d",0.00856503227437674,0.000280444601663168,27492,845,5.8,13.2,18.7,30.2,5.8,13.2,12.9,17,2.22413793103448,1.28787878787879
"242063","Wdr33",0.000162338908972488,0.00484850996842378,2458,16515,4.4,14,7.3,53.5,4.4,14,2.9,39.5,0.659090909090909,2.82142857142857
"242064","Wdr33",0.00373910921855122,0.00765629538774878,17882,26818,0.6,5.6,1.8,60.8,0.6,5.6,1.2,55.2,2,9.85714285714286
"242067","Wdr33",0.00952642149949222,0.00413352696008493,28479,12822,2,10.4,3.5,130.8,2,10.4,1.5,120.4,0.75,11.5769230769231
"242090","Wdr33",0,0.00827632124096046,805,28081,0,3.8,0,16.7,0,3.8,0,12.9,NA,3.39473684210526
"242111","Wdr33",0.00623258679442245,0.00926082090967132,24238,29564,1,4.8,5,22.7,1,4.8,4,17.9,4,3.72916666666667
"242112","Wdr33",0.000187594796961433,0.00568295334600065,2548,20412,15.4,55.2,44.8,1191.2,15.4,55.2,29.4,1136,1.90909090909091,20.5797101449275
"242132","Lims2",0.00373910921855122,0.00587997573496775,17883,21218,0.6,2.8,1.8,19.2,0.6,2.8,1.2,16.4,2,5.85714285714286
"242135","Lims2",0.00248641090724753,0.00508766104897111,12950,17696,11,28.4,38.5,379.3,11,28.4,27.5,350.9,2.5,12.3556338028169
"242145","Iws1",0.00774959277233484,0.00753453345612931,26410,26545,1,4.8,5,47.7,1,4.8,4,42.9,4,8.9375
"242171","Iws1",0.002105772206918,0.00374026970755021,11286,10903,5.8,3.8,31.7,6.2,5.8,3.8,25.9,2.4,4.46551724137931,0.631578947368421
"242175","Iws1",0.00763415415403421,0.004249923380376,26221,13401,14.6,19,83.3,129.5,14.6,19,68.7,110.5,4.70547945205479,5.81578947368421
"242225","Map3k2",0.00339637118827077,0.00831601609770967,16506,28161,1.2,10.6,2.7,75.8,1.2,10.6,1.5,65.2,1.25,6.15094339622642
"242233","Ercc3",0.00141361745382874,0.0046856736909188,7956,15674,33.8,55,244.7,1103.5,33.8,55,210.9,1048.5,6.2396449704142,19.0636363636364
"242310","Bin1",0.00162618349330867,0.00425444353079903,9155,13427,743,1910,12618,914986,743,1910,11875,913076,15.9825033647375,478.050261780105
"242331","Tslp",0.00132300789032415,0.00677513955838232,7507,24465,0.8,3.6,3.2,26.3,0.8,3.6,2.4,22.7,3,6.30555555555556
"242337","Wdr36",0.00329115059276592,0.00546105189465805,16136,19454,17.2,44.6,39.7,861.8,17.2,44.6,22.5,817.2,1.30813953488372,18.3228699551569
"242338","Wdr36",0.00041794369940657,0.00777858105227345,3506,27090,2.8,10.6,8.7,90.8,2.8,10.6,5.9,80.2,2.10714285714286,7.56603773584906
"242344","-",0,0.00437774629549756,806,14071,0,5,0,11,0,5,0,6,NA,1.2
"242398","Camk4",0.00607828731592047,0.00231396741775294,23959,5498,3.4,2.2,20.3,12.2,3.4,2.2,16.9,10,4.97058823529412,4.54545454545454
"242399","Camk4",0.00518194829099394,0.00318117275134611,22055,8580,4.4,0.6,22.3,1.8,4.4,0.6,17.9,1.2,4.06818181818182,2
"242401","Camk4",0.00260769026446878,0.00496967648017905,13544,17116,88,217.6,1068.5,18812.3,88,217.6,980.5,18594.7,11.1420454545455,85.4535845588235
"242405","Camk4",0.0131042666870546,0.00314709513685598,30815,8452,4,5.8,14,16.7,4,5.8,10,10.9,2.5,1.87931034482759
"242408","Camk4",0.0045772654395546,0.00185878124502201,20464,3999,1.8,5.4,6.2,42.8,1.8,5.4,4.4,37.4,2.44444444444444,6.92592592592593
"242431","Camk4",0.00126735606532119,0.00377067132073555,7230,11054,84.8,174.6,574.2,6434.3,84.8,174.6,489.4,6259.7,5.77122641509434,35.8516609392898
"242443","LOC120098267",0.00391466851119313,0.00352021141920523,18568,9936,3.8,6.8,16.7,89.7,3.8,6.8,12.9,82.9,3.39473684210526,12.1911764705882
"242450","LOC120098269",0.00194684622010403,0.00288333731684645,10613,7449,520.2,797.4,40197.7,79695.8,520.2,797.4,39677.5,78898.4,76.2735486351403,98.9445698520191
"242469","LOC103694952",0.00841631451415128,0.00446858914082708,27248,14565,1.2,1.8,7.2,7.2,1.2,1.8,6,5.4,5,3
"242624","Apc",0.00171959206404939,0.0059349335735073,9670,21440,27.4,49.6,32.8,884.3,27.4,49.6,5.4,834.7,0.197080291970803,16.8286290322581
"242625","Apc",5.12867232754478e-05,0.00448775444974614,2019,14678,8.6,24.6,57.8,291.3,8.6,24.6,49.2,266.7,5.72093023255814,10.8414634146341
"242630","Apc",0.00226763941897863,0.00478404591605662,12060,16156,28.4,92,81.3,5744,28.4,92,52.9,5652,1.86267605633803,61.4347826086956
"242631","Apc",0.00290671824138165,0.00528399680590948,14720,18639,32,28.6,229,306.8,32,28.6,197,278.2,6.15625,9.72727272727273
"242632","Apc",0.00333871375492725,0.0104577658992214,16290,30694,5,19.2,36,212.7,5,19.2,31,193.5,6.2,10.078125
"242633","Apc",0.00320746763700404,0.00521697860175649,15813,18335,32,119.8,106,6185.7,32,119.8,74,6065.9,2.3125,50.6335559265442
"242640","Srp19",0.00468109471135467,0.00121330247424586,20725,2484,2.2,3.4,12.2,14.3,2.2,3.4,10,10.9,4.54545454545454,3.20588235294118
"242641","Srp19",0.000707872844491714,0.00280879752108161,4728,7207,15.8,21,474.2,605.5,15.8,21,458.4,584.5,29.0126582278481,27.8333333333333
"242643","Srp19",0.0140126180157184,0.00056310670615681,31129,1305,3.6,16.4,32.3,68.8,3.6,16.4,28.7,52.4,7.97222222222222,3.19512195121951
"242644","Srp19",0.00157700099466738,0.00470215999519139,8912,15751,70.2,165.2,176.7,7116.7,70.2,165.2,106.5,6951.5,1.51709401709402,42.0792978208232
"242645","LOC102549915",0.002978329245192,0.00221296498619705,14980,5122,1.6,5.8,4.8,61.2,1.6,5.8,3.2,55.4,2,9.55172413793104
"242646","LOC102549915",0.00373910921855122,0.00132436334412989,17884,2705,0.6,3.6,1.8,14.3,0.6,3.6,1.2,10.7,2,2.97222222222222
"242654","Fam13b",0.00742672561682889,0.00387876210626973,26032,11545,124.6,164.2,4663.3,5881.2,124.6,164.2,4538.7,5717,36.4261637239165,34.8172959805116
"242685","Fam53c",0.00230401344018363,0.00260919991041543,12195,6476,116.2,204.2,816.7,4354.7,116.2,204.2,700.5,4150.5,6.02839931153184,20.3256611165524
"242722","Kdm3b",0.00877025355401696,0.005898132146446,27707,21306,5.6,6.4,37.3,25.3,5.6,6.4,31.7,18.9,5.66071428571429,2.953125
"242723","Kdm3b",0.000425409383861699,0.00387449801134045,3542,11529,15.6,55.6,10.8,848.3,15.6,55.6,0,792.7,-0.307692307692308,14.2571942446043
"242746","Reep2",0.00143515083787038,0.0038607322049399,8271,11458,147,366.4,1052.5,29524.3,147,366.4,905.5,29157.9,6.15986394557823,79.5794213973799
"242751","Egr1",0.00019518214189701,0.00432170347150919,2581,13779,133.2,286.4,322.7,26253.3,133.2,286.4,189.5,25966.9,1.42267267267267,90.6665502793296
"242759","-",0,0.0011300905414062,807,2324,0,4.2,0,21.2,0,4.2,0,17,NA,4.04761904761905
"242800","Ctnna1",0.00524824404899541,0.00418643617685117,22164,13094,196,364.6,10936.5,32717.3,196,364.6,10740.5,32352.7,54.7984693877551,88.7347778387274
"242810","LOC120098220",0.00156211704681758,0.00322821034100028,8854,8803,9.4,8.2,9.8,14.7,9.4,8.2,0.4,6.5,0.0425531914893617,0.792682926829268
"242816","Matr3",0.000343345049458357,0.00929017422832575,3163,29592,6.2,21,9.7,298.5,6.2,21,3.5,277.5,0.564516129032258,13.2142857142857
"242836","Matr3",0.00170981167958168,0.00524106929935593,9621,18420,226.8,435.6,5161.7,77779.3,226.8,435.6,4934.9,77343.7,21.7588183421517,177.556703397612
"242837","Matr3",0.00147250999666394,0.00470253050512583,8423,15753,20.8,33,25.7,311.5,20.8,33,4.9,278.5,0.235576923076923,8.43939393939394
"242840","-",0.0102425184428681,0.00336389708026275,29121,9332,2.8,7.8,10.7,40.2,2.8,7.8,7.9,32.4,2.82142857142857,4.15384615384616
"242859","Paip2",0.00328837001982795,0.00124864357001658,16121,2557,4.4,15.2,16.3,143.2,4.4,15.2,11.9,128,2.70454545454545,8.42105263157895
"242860","Paip2",0.00405073911802657,0.00450499800427764,18983,14752,47,137,378,4486.5,47,137,331,4349.5,7.04255319148936,31.7481751824818
"242863","Paip2",0.00288724416452555,0.00703937020639154,14663,25239,105.4,263.2,2590.3,31121.2,105.4,263.2,2484.9,30858,23.5759013282732,117.241641337386
"242898","Ube2d2",0.00837209750645629,0.0144739360775381,27148,31739,2.8,18,7.7,326,2.8,18,4.9,308,1.75,17.1111111111111
"242900","Ube2d2",0.00268674968727147,0.006293506600958,13853,22877,21,24.8,260,259.2,21,24.8,239,234.4,11.3809523809524,9.45161290322581
"242903","Ube2d2",0.0115795236268551,0.00725803157328884,30104,25839,4.4,13.4,32.8,80.3,4.4,13.4,28.4,66.9,6.45454545454545,4.99253731343283
"242928","Cxxc5",0.00225684297812166,0.00826431278561147,11966,28059,37.2,53,153.7,1667.5,37.2,53,116.5,1614.5,3.13172043010753,30.4622641509434
"242932","Cxxc5",0.00202665542677762,0.00589682875130191,10964,21297,157.6,221.6,4332.3,16803.8,157.6,221.6,4174.7,16582.2,26.4892131979695,74.8294223826715
"242988","Psd2",0.00841631451415128,0.000707014581464295,27249,1570,1.2,6.4,7.2,69.8,1.2,6.4,6,63.4,5,9.90625
"242989","Psd2",0.00186177674197263,0.00613374485805123,10272,22214,133.2,220.6,5249.2,22333.8,133.2,220.6,5116,22113.2,38.4084084084084,100.241160471442
"243000","Nrg2",0.00378926472516949,0.0018502440111365,18213,3981,2.8,9,19.2,71,2.8,9,16.4,62,5.85714285714286,6.88888888888889
"243039","LOC102557111",0.00233727706675581,0.00644525795559635,12373,23390,177.6,421.4,1741.8,77967.8,177.6,421.4,1564.2,77546.4,8.80743243243243,184.020882771713
"243041","LOC102557111",0.00111987021625744,0.00287041743693107,6301,7407,52.6,92.2,109.8,1811.7,52.6,92.2,57.2,1719.5,1.08745247148289,18.6496746203905
"243044","LOC102557111",0.00471754813810399,0.00628753190034113,20801,22857,25.4,49,204.8,895,25.4,49,179.4,846,7.06299212598425,17.265306122449
"243045","LOC102557111",0.00519671314387058,0.00809657164126744,22075,27746,15.4,14.6,117.3,134.8,15.4,14.6,101.9,120.2,6.61688311688312,8.23287671232877
"243048","LOC102557111",0.0055919226242317,0.0059168884223665,22816,21383,54.4,33.8,523.3,550.2,54.4,33.8,468.9,516.4,8.61948529411765,15.2781065088757
"243053","LOC102557111",0.0100245341215398,0.0120788777808395,28947,31493,3.8,10,20.7,100.5,3.8,10,16.9,90.5,4.44736842105263,9.05
"243068","LOC102557111",0.00736361289029645,0.00157510759356388,25928,3230,7.6,3,72.8,9,7.6,3,65.2,6,8.57894736842105,2
"243081","Igip",0.00320139440318571,0.00826775982771381,15769,28069,1.4,3.8,3.8,14.2,1.4,3.8,2.4,10.4,1.71428571428571,2.73684210526316
"243082","Igip",0.00153677175678576,0.00305081576365886,8741,8063,102.6,175.2,400.8,6614.7,102.6,175.2,298.2,6439.5,2.90643274853801,36.7551369863014
"243112","Cystm1",0.00372762956466525,0.00359852349188524,17727,10279,48.2,119,473.2,2816.5,48.2,119,425,2697.5,8.81742738589212,22.6680672268908
"243117","Cystm1",0.00543312138404578,0.00628798119122502,22560,22862,37.8,57.2,399.2,1498.2,37.8,57.2,361.4,1441,9.56084656084656,25.1923076923077
"243119","Pfdn1",0.00928755705583153,0.00247814189761065,28239,6011,142.4,93.4,21718.3,3243.3,142.4,93.4,21575.9,3149.9,151.516151685393,33.7248394004283
"243161","Ankhd1",0.000892605844372482,0.00780533703639573,5449,27151,23.4,43.6,47.8,1099.8,23.4,43.6,24.4,1056.2,1.04273504273504,24.2247706422018
"243180","Ankhd1",0.00691006729302337,0.00786367693137747,25144,27293,2.8,14.4,8.7,246.3,2.8,14.4,5.9,231.9,2.10714285714286,16.1041666666667
"243183","Eif4ebp3",0.00262017824745569,0.00502384581493792,13588,17375,14,48.4,37.5,922.8,14,48.4,23.5,874.4,1.67857142857143,18.0661157024793
"243185","Apbb3",0.00137096953311749,0.00442313261119119,7782,14291,4.8,5.6,12.2,15.3,4.8,5.6,7.4,9.7,1.54166666666667,1.73214285714286
"243188","Slc35a4",0.00431345023270424,0.00103528013007362,19667,2153,35,58.4,176.5,188.8,35,58.4,141.5,130.4,4.04285714285714,2.23287671232877
"243193","Tmco6",0.0113934362495806,0.00770490318951156,29973,26921,4.2,10.6,28.2,91.3,4.2,10.6,24,80.7,5.71428571428571,7.61320754716981
"243210","Ik",0.000404153021608187,0.00813618943231576,3433,27820,12,12.8,16,99.7,12,12.8,4,86.9,0.333333333333333,6.7890625
"243215","Ik",0.00282774942244324,0.00128627702967496,14444,2627,125.2,264.2,7864.7,10869.7,125.2,264.2,7739.5,10605.5,61.8170926517572,40.1419379258138
"243217","Wdr55",0.00291629473506663,0.00342319323006902,14775,9582,12.2,29.4,17.7,416.3,12.2,29.4,5.5,386.9,0.450819672131148,13.1598639455782
"243227","Hars2",0.00263160591867696,0.00549872858267222,13623,19623,2.2,7.2,10.2,44.7,2.2,7.2,8,37.5,3.63636363636364,5.20833333333333
"243229","Hars2",0.00369123734881187,0.010194599622044,17615,30482,2.6,13,15.8,133.5,2.6,13,13.2,120.5,5.07692307692308,9.26923076923077
"243231","Hars2",0.00410892636538786,0.00299068353839664,19120,7842,1.8,6,7.2,17,1.8,6,5.4,11,3,1.83333333333333
"243236","Zmat2",0.010550769217754,0.00239245870882262,29383,5701,5,6.8,33.5,92.7,5,6.8,28.5,85.9,5.7,12.6323529411765
"243239","Zmat2",0.000363151575688077,0.00576104914491656,3243,20727,5.6,28.8,3.3,302.7,5.6,28.8,0,273.9,-0.410714285714286,9.51041666666667
"243240","Zmat2",0.000958078991369044,0.0048260392184611,5664,16400,105.4,195.4,454.3,12965.3,105.4,195.4,348.9,12769.9,3.31024667931689,65.3526100307062
"243241","Zmat2",0.00559838619622379,0.00197707103921765,22861,4391,0.8,3.8,3.2,20.2,0.8,3.8,2.4,16.4,3,4.31578947368421
"243242","Zmat2",0.00115516236186696,0.00507666911907946,6696,17645,9.8,29.8,9.2,259.7,9.8,29.8,0,229.9,-0.0612244897959185,7.71476510067114
"243245","Zmat2",0.00460268787353819,0.00724126820015787,20531,25796,48,83.6,305,4866.3,48,83.6,257,4782.7,5.35416666666667,57.2093301435407
"243330","Pcdha4",0.00837131567654167,0.000528669858396878,27147,1258,7.2,11.8,19.7,27.7,7.2,11.8,12.5,15.9,1.73611111111111,1.34745762711864
"243331","Pcdha4",0.00107843965275004,0.00646949656668706,6148,23485,14.8,9.4,79.7,136.3,14.8,9.4,64.9,126.9,4.38513513513514,13.5
"243337","Pcdha4",0.00298095597841203,0.005361657933407,15004,18985,60.6,140.6,274.3,6249.3,60.6,140.6,213.7,6108.7,3.52640264026403,43.4473684210526
"243338","Pcdha4",0.0043409713722032,0.00787652911474488,19789,27316,0.8,10,3.2,49.5,0.8,10,2.4,39.5,3,3.95
"243340","Pcdha4",0.0045967262458961,0.00572440375399951,20518,20577,82.4,102.8,2570.3,3479.7,82.4,102.8,2487.9,3376.9,30.1929611650485,32.8492217898833
"243355","Pcdhb5",0.00483272855802784,0.0068830962264864,21332,24780,1,34.8,5,747.7,1,34.8,4,712.9,4,20.485632183908
"243363","Pcdhb6",0.00231329301131148,0.0104939305928493,12242,30725,1.2,6.6,2.7,42.3,1.2,6.6,1.5,35.7,1.25,5.40909090909091
"243369","Pcdhb7",0.00320139440318571,0.00776989340467941,15770,27068,1.4,7.8,3.8,53.7,1.4,7.8,2.4,45.9,1.71428571428571,5.88461538461539
"243418","LOC680032",0.00165532135486785,0.000174869851962159,9353,642,0.8,3.2,3.2,10.7,0.8,3.2,2.4,7.5,3,2.34375
"243456","Pcdhb6l",0.00612250282156242,0.00743892968807197,24024,26296,4.2,6.6,11.7,23.3,4.2,6.6,7.5,16.7,1.78571428571429,2.53030303030303
"243491","LOC108348201",0,0.00134971854263912,808,2770,0,2.2,0,9.2,0,2.2,0,7,NA,3.18181818181818
"243504","Pcdhb17",0.000873757682361622,0.00559901185482061,5372,20055,9,15.2,15.5,106.7,9,15.2,6.5,91.5,0.722222222222222,6.01973684210526
"243505","Pcdhb19",0.00609636975607709,0.00354083928726785,23994,10018,3.2,9.6,11.7,22.3,3.2,9.6,8.5,12.7,2.65625,1.32291666666667
"243514","Pcdhb21",0.00487837359347138,0.00931895511359409,21447,29635,3.8,13.2,5.2,124.7,3.8,13.2,1.4,111.5,0.368421052631579,8.4469696969697
"243520","-",0.0125099332783781,0.0119968544653367,30597,31473,3.4,9.6,22.8,81.3,3.4,9.6,19.4,71.7,5.70588235294118,7.46875
"243600","Pcdhga1",0,0.00934796907457838,809,29676,0,5.6,0,51.3,0,5.6,0,45.7,NA,8.16071428571428
"243602","Pcdhga1",0.00599590343780449,0.00506285922813061,23691,17571,0.6,2,1.8,8,0.6,2,1.2,6,2,3
"243651","Pcdhga1",0.00104714055995749,0.00627929540899254,6021,22828,303.4,1287,14250.8,793487.5,303.4,1287,13947.4,792200.5,45.9703361898484,615.540404040404
"243677","Rell2",0.0030185960920015,0.0045505483808596,15141,15009,30,141.8,321,7993.2,30,141.8,291,7851.4,9.7,55.3695345557123
"243725","Dele1",0.00245950240126935,0.00667628729162077,12860,24151,6.8,37.6,18.2,755.3,6.8,37.6,11.4,717.7,1.67647058823529,19.0877659574468
"243728","Dele1",0.00440829219430462,0.00632219791755665,20031,22977,33.4,65.8,551.3,1987.7,33.4,65.8,517.9,1921.9,15.5059880239521,29.2082066869301
"243769","Rnf14",0.00591748075990378,0.00401769862420191,23433,12196,4.6,8.8,13.8,50.7,4.6,8.8,9.2,41.9,2,4.76136363636364
"243772","Rnf14",0.00262507321342714,0.00446799934601079,13606,14557,532.4,1234.2,18473.3,357984.2,532.4,1234.2,17940.9,356750,33.6981592787378,289.053637984119
"243773","Rnf14",0.00592542851946567,0.0061636835233313,23445,22339,5.2,16.6,22.7,126.8,5.2,16.6,17.5,110.2,3.36538461538462,6.63855421686747
"243776","Rnf14",0.00320139440318571,0.00453084650497136,15771,14884,1.4,3.6,3.8,64.8,1.4,3.6,2.4,61.2,1.71428571428571,17
"243793","LOC120098124",0.00246968060081391,0.00267656598986194,12893,6719,614.2,1647.6,127149.7,1049907.3,614.2,1647.6,126535.5,1048259.7,206.01676978183,636.234340859432
"243820","Ndfip1",0.00703743289407979,0.0056705448172659,25435,20363,21.8,34.4,147.2,571.3,21.8,34.4,125.4,536.9,5.75229357798165,15.6075581395349
"243823","Ndfip1",0.00229310605477447,0.00115780532486035,12143,2376,508,988.2,36823.5,71980.2,508,988.2,36315.5,70992,71.4872047244095,71.83970856102
"243859","LOC120098334",0.00359167475371265,0.00277232875408665,17244,7084,4.2,15.6,9.2,92.8,4.2,15.6,5,77.2,1.19047619047619,4.94871794871795
"244029","Arhgap26",0.00373910921855122,0.000348738733691787,17885,943,0.6,5.2,1.8,2.2,0.6,5.2,1.2,0,2,-0.576923076923077
"244056","Arhgap26",0.00502418783143902,0.00845938491986572,21725,28390,10.8,18.8,131.2,130.7,10.8,18.8,120.4,111.9,11.1481481481481,5.95212765957447
"244069","-",0.0181427711775951,0.00339140308717542,31644,9441,9.2,14.8,130.7,146.2,9.2,14.8,121.5,131.4,13.2065217391304,8.87837837837838
"244082","-",0.00519614366463021,0.00360968851324285,22074,10327,10.2,13.6,29.7,184.3,10.2,13.6,19.5,170.7,1.91176470588235,12.5514705882353
"244083","-",0.00267201334755223,0.00191847118516314,13766,4149,142.4,152,2968.3,4951,142.4,152,2825.9,4799,19.8448033707865,31.5723684210526
"244121","Kctd16",0.0150126587627008,0.0044914015933111,31341,14693,5.8,18.6,30.7,288.8,5.8,18.6,24.9,270.2,4.29310344827586,14.5268817204301
"244242","Kctd16",0.00600410260167883,0.000545313731698238,23865,1279,3,9,11,66.5,3,9,8,57.5,2.66666666666667,6.38888888888889
"244261","Kctd16",0.00052687767664818,0.00349951184082805,3984,9870,17,36.6,76,438.8,17,36.6,59,402.2,3.47058823529412,10.9890710382514
"244268","-",0.00435259241453641,0.00511829291807373,19879,17859,17,26.8,71.5,407.2,17,26.8,54.5,380.4,3.20588235294118,14.1940298507463
"244314","Prelid2",0.000168417612940657,0.00575568959550172,2480,20702,7.4,7,0.8,35.5,7.4,7,0,28.5,-0.891891891891892,4.07142857142857
"244325","Sh3rf2",0.00727551695748633,0.00852175581622935,25800,28492,3.8,4.4,16.7,29.3,3.8,4.4,12.9,24.9,3.39473684210526,5.65909090909091
"244378","Rbm27",0.00297256356185349,0.00489298040917918,14952,16723,8.2,16.8,43.7,91.7,8.2,16.8,35.5,74.9,4.32926829268293,4.45833333333333
"244379","Rbm27",0.00845630102417846,0.00577175228497923,27333,20766,58.8,130,1562.2,6714.5,58.8,130,1503.4,6584.5,25.5680272108844,50.65
"244404","Tcerg1",0,0,810,150,0,0,0,0,0,0,0,0,NA,NA
"244415","Tcerg1",0.00326360469641846,0.00592763450109515,16039,21418,24.4,74,218.3,2698.5,24.4,74,193.9,2624.5,7.94672131147541,35.4662162162162
"244441","-",0.00541383255981935,0.00298920553419364,22531,7836,52,65.8,660,1866.7,52,65.8,608,1800.9,11.6923076923077,27.3693009118541
"244484","LOC120098288",0.00500821990664902,0.010004297808669,21689,30322,3,6,8,39.5,3,6,5,33.5,1.66666666666667,5.58333333333333
"244511","-",0.00578286471755886,0.00231291253595801,23231,5494,4.6,9.6,10.3,15.3,4.6,9.6,5.7,5.7,1.23913043478261,0.59375
"244524","Dcp2",0.00207336329794662,0.00974445513520401,11146,30081,2,6,3.5,45.5,2,6,1.5,39.5,0.75,6.58333333333333
"244526","Dcp2",0.0018428407143176,0.000503179630155663,10164,1222,1,3.2,5,11.7,1,3.2,4,8.5,4,2.65625
"244538","-",0.00151375539515791,0.00863016162374526,8653,28682,5,4.8,11.5,43.7,5,4.8,6.5,38.9,1.3,8.10416666666667
"244541","-",0.0061552990244072,0.00565598500215197,24075,20299,92,186.2,2506,11780.7,92,186.2,2414,11594.5,26.2391304347826,62.2690655209452
"244549","Mcc",0.00305510417883996,0.00068006474193275,15259,1516,8,8.2,26.5,23.7,8,8.2,18.5,15.5,2.3125,1.89024390243902
"244587","Ythdc2",0,0.00141395719933643,811,2905,0,3,0,4.5,0,3,0,1.5,NA,0.5
"244712","Kcnn2",0.00105453419896366,0.00315680698745165,6052,8479,12.8,27,27.7,192,12.8,27,14.9,165,1.1640625,6.11111111111111
"244761","Ticam2",0.00141446485591159,0.00707748992836784,7960,25345,11,25.4,239,723.8,11,25.4,228,698.4,20.7272727272727,27.496062992126
"244777","Eif1a",0.00210688269510695,0.0106292071384704,11290,30848,2.8,6.8,8.7,43.7,2.8,6.8,5.9,36.9,2.10714285714286,5.4264705882353
"244779","Eif1a",0.00639123983872624,0.00508885854129689,24471,17701,4.2,11.4,10.2,57.8,4.2,11.4,6,46.4,1.42857142857143,4.07017543859649
"244780","Eif1a",0.00165292934200756,0.00807484098681544,9255,27697,29.6,55.8,244.8,1799.7,29.6,55.8,215.2,1743.9,7.27027027027027,31.252688172043
"244788","-",0.0050700472068039,0.00277286176008245,21823,7087,10.6,12,58.3,50,10.6,12,47.7,38,4.5,3.16666666666667
"244802","Ap3s1",0.00441302646128562,0.000991738722137763,20046,2069,35,40.2,341,154.7,35,40.2,306,114.5,8.74285714285714,2.84825870646766
"244803","Ap3s1",0.00188697707241663,0.00651067221980306,10359,23649,2.4,6.8,6.3,19.7,2.4,6.8,3.9,12.9,1.625,1.89705882352941
