"feature_id","gene_symbol","rank","abs_loading","mu","variance","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","log_alpha_mu","nb_gap"
"59543","-",7509,0.00290509823584683,3.4,14.3,3.4,10.9,3.20588235294118,2.72785282839839,1.48160454092422,2.47653840011748,1.16498735761298,0.994933859193268
"139628","LOC100359583",7510,0.0029060339674764,47.2,741.2,47.2,694,14.7033898305085,6.6096187486265,3.87535902105655,6.54391184556479,2.68807806791529,2.66855282450824
"313167","Cep85l",7511,0.00290626632901498,10.2,40.7,10.2,30.5,2.99019607843137,3.73050112880476,2.41591377830105,3.44998754583159,1.09533896332314,1.03407376753054
"210773","Hgsnat",7512,0.00290629396060583,98.4,1362.3,98.4,1263.9,12.8445121951219,7.21766351019208,4.59915211366253,7.1427483466535,2.55291665359487,2.54359623299097
"77749","Atxn7l3",7513,0.00290632255139021,292.4,11279.3,292.4,10986.9,37.5748974008208,9.33081312044307,5.68153686570888,9.30454994633647,3.62633620511823,3.62301308062759
"342673","Nek6",7514,0.00290646604525343,5.2,15.2,5.2,10,1.92307692307692,2.78501124223834,1.82454929205105,2.39789527279837,0.653926467406664,0.573345980747325
"444180","Hectd1",7515,0.00290766172708827,139.4,2424.8,139.4,2285.4,16.3945480631277,7.79391664587478,4.94449549159171,7.7347338071756,2.79694884438619,2.79023831558389
"312551","Ddit4",7516,0.00290794123409001,240,12042.5,240,11802.5,49.1770833333333,9.39628037429285,5.48479693349065,9.37615137664315,3.89542772907845,3.89135444315249
"454147","-",7517,0.00290828187204235,11.8,91.2,11.8,79.4,6.72881355932203,4.52396013056255,2.54944517092557,4.38701417618492,1.90639883678147,1.83756900525935
"250426","-",7518,0.00290840152795865,3.6,6.8,3.6,3.2,0.888888888888889,2.05412373369555,1.52605630349505,1.43508452528932,-0.117783035656384,-0.0909717782057269
"556496","LOC120094815",7519,0.00290858841451321,3.6,5.3,3.6,1.7,0.472222222222222,1.84054963339749,1.52605630349505,0.993251773010283,-0.750305594399894,-0.532804530484766
"509264","RGD1309779",7520,0.00290861768866451,15.4,40.3,15.4,24.9,1.61688311688312,3.72086249996699,2.79728133483015,3.25424296870549,0.480500294051078,0.456961633875339
"408612","Brinp1",7521,0.00290872205245896,5.4,32.3,5.4,26.9,4.98148148148148,3.5055573969864,1.85629799036563,3.32862668882732,1.60572733303756,1.47232869846169
"64921","Smim22",7522,0.00290883621446685,2.2,12.2,2.2,10,4.54545454545454,2.58021682959233,1.16315080980568,2.39789527279837,1.51412773262978,1.23474446299269
"416650","Ephb2",7523,0.00290925240831966,64.8,1321.7,64.8,1256.9,19.3966049382716,7.187430381032,4.18661983833127,7.13719894284483,2.96509804757256,2.95057910451356
"356293","Entpd6",7524,0.00290964244840709,54.4,786.8,54.4,732.4,13.4632352941176,6.66924425053681,4.01457959375324,6.59769125563723,2.59996265893846,2.58311166188399
"146040","Fmod",7525,0.00290966706824871,28.6,163.8,28.6,135.2,4.72727272727273,5.10473261747537,3.38777436133001,4.91412439371541,1.55334844578306,1.5263500323854
"418316","Fbxo44",7526,0.00290985231499865,298.2,15886.7,298.2,15588.5,52.2753185781355,9.67330050393146,5.70111224610032,9.65435288969659,3.9565243395694,3.95324064359626
"307434","Erich3",7527,0.00291016851135476,73.6,955.8,73.6,882.2,11.9864130434783,6.86359438319637,4.31214050720972,6.78355167552283,2.48377376193601,2.47141116831312
"160223","Nf2",7528,0.00291030435215218,5.6,13.8,5.6,8.2,1.46428571428571,2.69462718077007,1.88706964903238,2.21920348405499,0.381367556529104,0.332133835022615
"529738","Ip6k2",7529,0.00291063183833384,6.2,21.2,6.2,15,2.41935483870968,3.10009228887823,1.97408102602201,2.77258872223978,0.883500909051164,0.798507696217772
"251440","Hook2",7530,0.00291065283081693,23,454,23,431,18.7391304347826,6.12029741895095,3.17805383034795,6.06842558824411,2.9306138741746,2.89037175789616
"42202","Nup62",7531,0.00291120153433975,39.2,396.7,39.2,357.5,9.11989795918367,5.98569795221364,3.69386699562498,5.88192866003967,2.21045861533765,2.1880616644147
"328213","Zfp385b",7532,0.00291178178879128,44.4,420.3,44.4,375.9,8.46621621621622,6.04334516898497,3.8155121050473,5.93197990027309,2.13608368113195,2.11646779522579
"500860","Pde1b",7533,0.00291204006968961,6.4,10.3,6.4,3.9,0.609375,2.42480272571829,2.00148000021012,1.58923520511658,-0.495321437230025,-0.412244795093543
"60599","Scd2",7534,0.00291205276027521,6,69.5,6,63.5,10.5833333333333,4.25561270981822,1.94591014905531,4.16666522380173,2.35928043667059,2.22075507474641
"335240","Pcsk2",7535,0.00291235082048609,4,33.5,4,29.5,7.375,3.54095932403731,1.6094379124341,3.41772668361337,1.99809590222588,1.80828877117927
"1922","LOC102547604",7536,0.0029128365639941,190.2,10928.7,190.2,10738.5,56.4589905362776,9.2992391334014,5.2533200006173,9.28168381204432,4.03351454339306,4.02836381142702
"469243","Olr1050-ps",7537,0.00291301958048877,31,572.5,31,541.5,17.4677419354839,6.35175793656943,3.46573590279973,6.29618808541461,2.8603558619559,2.83045218261489
"318898","Sar1a",7538,0.00291323558351094,29.8,307.7,29.8,277.9,9.3255033557047,5.73236993150811,3.42751468997953,5.63085329463344,2.2327529432371,2.20333860465391
"333600","Mal",7539,0.00291397051984809,25.8,376.2,25.8,350.4,13.5813953488372,5.9327755507593,3.28840188751681,5.861925175753,2.60870086713466,2.57352328823619
"573916","-",7540,0.00291405609379087,30.8,230.7,30.8,199.9,6.49025974025974,5.44544343143833,3.45946628978613,5.30280727182089,1.87030255152683,1.84334098203476
"223744","Thoc3",7541,0.00291489886864775,8.6,15.3,8.6,6.7,0.779069767441861,2.79116510781272,2.26176309847379,2.04122032885964,-0.249654676862541,-0.220542769614152
"323098","Rabepk",7542,0.00291520171589743,11.2,46.7,11.2,35.5,3.16964285714286,3.8649313978943,2.50143595173921,3.59731226058845,1.15361891818032,1.09587630884924
"450520","Ankrd9",7543,0.00291520215462522,26.2,202.7,26.2,176.5,6.73664122137405,5.31664832323276,3.30321697330195,5.17897060891547,1.9075614656063,1.87575363561352
"306175","-",7544,0.00291532430452145,281.2,37518.2,281.2,37237,132.421763869132,10.5326080809312,5.64261603941871,10.525085024256,4.88599200967028,4.88246898483728
"533501","Trerf1",7545,0.00291598614258304,3.6,4.8,3.6,1.2,0.333333333333333,1.75785791755237,1.52605630349505,0.78845736036427,-1.09861228866811,-0.737598943130779
"127512","Eif4h",7546,0.0029162420100765,568.8,56315.7,568.8,55746.9,98.0079113924051,10.9387463953652,6.34528542206381,10.9285950204515,4.58504820390613,4.58330959838766
"190937","-",7547,0.00291641093748836,27.8,279.7,27.8,251.9,9.06115107913669,5.63728648336784,3.3603753871419,5.53299415367592,2.20399616266197,2.17261876653402
"565099","-",7548,0.00291659962797677,11.4,48.8,11.4,37.4,3.28070175438596,3.90801498403061,2.51769647261099,3.64805745959368,1.18805734902004,1.13036098698269
"121212","Sfswap",7549,0.00291725724945601,133.2,2526.7,133.2,2393.5,17.9692192192192,7.83506507733872,4.89933122453758,7.78092971978266,2.88866025072628,2.88159849524508
"340051","Zmynd19",7550,0.00291815075251029,33.2,308.2,33.2,275,8.28313253012048,5.73398831671327,3.53222564406856,5.62040086571715,2.11422122174413,2.08817522164859
"458693","Nova1",7551,0.00291819269437513,3.4,12.8,3.4,9.4,2.76470588235294,2.62466859216316,1.48160454092422,2.34180580614733,1.01693425765384,0.860201265223111
"553609","-",7552,0.00291819269437513,3.4,12.8,3.4,9.4,2.76470588235294,2.62466859216316,1.48160454092422,2.34180580614733,1.01693425765384,0.860201265223111
"124260","Chfr",7553,0.00291909028597435,26.8,110.7,26.8,83.9,3.13059701492537,4.71581670607516,3.32503602069659,4.4414740933173,1.14122372595635,1.11643807262071
"415716","Sesn2",7554,0.00291943850648089,5,17.5,5,12.5,2.5,2.91777073208428,1.79175946922805,2.60268968544438,0.916290731874155,0.810930216216329
"354514","Ndufaf5",7555,0.00292004160392265,117.4,2899.3,117.4,2781.9,23.6959114139693,7.97256945890002,4.7740687224499,7.93124882843331,3.16530251908029,3.1571801059834
"124548","Pnpla6",7556,0.00292006425725203,40.4,467.8,40.4,427.4,10.5792079207921,6.1501762382628,3.72328088083127,6.06005733857359,2.35889055791794,2.33677645774232
"484406","Asb8",7557,0.00292009669482191,13,67.5,13,54.5,4.19230769230769,4.22683374526818,2.63905732961526,4.01638302075239,1.43325134420766,1.37732569113713
"554421","Gpc1",7558,0.00292053929177418,303.2,11079.2,303.2,10776,35.5408970976253,9.31291501067988,5.71768537982519,9.28516951259683,3.57068406432198,3.56748413277164
"227617","Ggps1",7559,0.00292155697101212,7,10,7,3,0.428571428571429,2.39789527279837,2.07944154167984,1.38629436111989,-0.847297860387204,-0.693147180559945
"493392","LOC120093637",7560,0.00292158246655217,20,214.5,20,194.5,9.725,5.3729609095438,3.04452243772342,5.27556037942542,2.27469988950451,2.231037941702
"347029","Nup35",7561,0.00292180243243808,10.2,58.7,10.2,48.5,4.75490196078431,4.08933202039856,2.41591377830105,3.90197266957464,1.55917607765321,1.4860588912736
"33581","LOC102553363",7562,0.00292188218143401,16.6,302.3,16.6,285.7,17.210843373494,5.71472241469454,2.86789890204411,5.65843637288932,2.84553961387423,2.79053747084522
"483215","Lmf2",7563,0.00292193397698525,66,987.5,66,921.5,13.9621212121212,6.89618864261067,4.20469261939097,6.82708737591468,2.63634803508345,2.62239475652372
"423810","Rragd",7564,0.00292215969743664,21.4,150.8,21.4,129.4,6.04672897196262,5.02256386496153,3.10906095886099,4.87060664949255,1.79951746003899,1.76154569063156
"36354","Synj2",7565,0.002922313456349,19,94.5,19,75.5,3.97368421052632,4.55912624748668,2.99573227355399,4.33729074083249,1.37969367708854,1.3415584672785
"282976","Clca1",7566,0.00292264096432885,3.4,12.3,3.4,8.9,2.61764705882353,2.58776403522771,1.48160454092422,2.29253475714054,0.962275845115978,0.810930216216329
"50297","Clpb",7567,0.00292269866331081,82.6,1300.3,82.6,1217.7,14.7421307506053,7.17111904378271,4.42604352009066,7.10553999582946,2.69070943198603,2.6794964757388
"256080","Got2",7568,0.0029228265514286,1708.8,544300.7,1708.8,542591.9,317.528031367041,13.207258967695,7.44413168359213,13.2041145939758,5.76056610220582,5.75998291038363
"371110","Immt",7569,0.00292298051022171,10,92.5,10,82.5,8.25,4.53796143629464,2.39789527279837,4.42484663185681,2.11021320034659,2.02695135905844
"241289","Galnt1",7570,0.00292298167063715,23.4,219.3,23.4,195.9,8.37179487179487,5.3949902538083,3.19458313229916,5.28269598564508,2.12486830258684,2.08811285334592
"48300","LOC120099885",7571,0.00292337432232716,14.4,66.8,14.4,52.4,3.63888888888889,4.21656219494635,2.73436750941958,3.97781074596615,1.29167838474504,1.24344323654657
"477036","Rspo2",7572,0.00292371805359883,8.2,41.2,8.2,33,4.02439024390244,3.74242022104197,2.21920348405499,3.52636052461616,1.39237340719627,1.30715704056117
"346861","Ube2e3",7573,0.0029239315856339,143.6,2935.3,143.6,2791.7,19.4408077994429,7.98490556435091,4.97397130972466,7.93476414879055,2.96737435163826,2.96079283906589
"15772","Synm",7574,0.00292481034622398,138.2,6959.7,138.2,6821.5,49.3596237337193,8.84803532298381,4.93591174790032,8.82798125258249,3.89913275666936,3.89206950468217
"482818","RGD1304694",7575,0.00292494611381616,218.6,9526.8,218.6,9308.2,42.5809698078683,9.16196912005076,5.39180770963538,9.13875843747051,3.7514074353419,3.74695072783514
"415681","LOC120103240",7576,0.00292513907414721,87.4,1910.8,87.4,1823.4,20.8627002288329,7.55580048562966,4.4818719696436,7.50900644483754,3.03796288648931,3.02713447519395
"153527","Enoph1",7577,0.00292523190969838,18.6,108.3,18.6,89.7,4.82258064516129,4.69409639518249,2.97552956623647,4.50755735712109,1.57330918834559,1.53202779088462
"153933","Septin11",7578,0.00292543574466808,14.2,117.7,14.2,103.5,7.2887323943662,4.77659930161562,2.72129542785223,4.64918707140487,1.98632964809821,1.92789164355263
"219197","Larp4b",7579,0.00292594384572212,11.8,77.2,11.8,65.4,5.54237288135593,4.35926964755127,2.54944517092557,4.19569705648239,1.71242272699153,1.64625188555682
"359207","Rnf114",7580,0.00292641215877034,130.4,2390.3,130.4,2259.9,17.3305214723926,7.77959243010199,4.87824610605051,7.72351824308227,2.85246919400721,2.84527213703176
"299595","Fam160a1",7581,0.00292651431834458,1269.6,400861.3,1269.6,399591.7,314.738264020164,12.9013732557951,7.14724450883243,12.8982010573214,5.75174138555785,5.75095654848897
"155920","Slc10a4",7582,0.00292656001679123,12.6,45.3,12.6,32.7,2.59523809523809,3.83514196109219,2.61006979274201,3.51749783735832,0.953678263945775,0.90742804461631
"434331","Fndc5",7583,0.00292670255405024,12,23,12,11,0.916666666666667,3.17805383034795,2.56494935746154,2.484906649788,-0.0870113769896298,-0.0800427076735364
"223570","Uimc1",7584,0.00292687681177781,3.6,20.3,3.6,16.7,4.63888888888889,3.05870707271538,1.52605630349505,2.87356463957978,1.53447487396065,1.34750833608473
"9365","Samd4b",7585,0.00292817552845239,75.2,1776.7,75.2,1701.5,22.626329787234,7.48307567292864,4.3333614626926,7.43985303802367,3.11911426298517,3.10649157533107
"218835","-",7586,0.00292859990689896,6.4,45.3,6.4,38.9,6.078125,3.83514196109219,2.00148000021012,3.68637632389582,1.80469626025877,1.68489632368569
"434979","Rpa2",7587,0.00292867217713918,39.4,195.3,39.4,155.9,3.95685279187817,5.27964410128242,3.6988297849671,5.05560865973899,1.37544895975984,1.35677887477188
"46060","Zfp592",7588,0.00292896541999809,71.8,1051.7,71.8,979.9,13.6476323119777,6.95911357125728,4.28771595520264,6.88847051757027,2.61356604958759,2.60075456236763
"60968","Pprc1",7589,0.00292904763870945,16.8,117.7,16.8,100.9,6.00595238095238,4.77659930161562,2.87919845729804,4.62399194022868,1.79275104095035,1.74479348293064
"216825","Foxc1",7590,0.00292933326290691,7.2,21.7,7.2,14.5,2.01388888888889,3.12236492448736,2.10413415427021,2.7408400239252,0.700067623404519,0.636705869654993
"345059","Scn2a",7591,0.00292934288844926,9.6,31.8,9.6,22.2,2.3125,3.4904285153901,2.36085400111802,3.14415227867226,0.838329190404443,0.783298277554243
"277461","-",7592,0.00292998624076875,11.2,124.7,11.2,113.5,10.1339285714286,4.8338981155962,2.50143595173921,4.74057482299429,2.31588905862041,2.23913887125508
"526181","LOC100912347",7593,0.00293013965722769,73.6,1022.8,73.6,949.2,12.8967391304348,6.93127647402348,4.31214050720972,6.85667248875282,2.55697449882678,2.54453198154311
"489141","Nr2c1",7594,0.00293015876629161,25.4,181.3,25.4,155.9,6.13779527559055,5.20565368168462,3.27336401015227,5.05560865973899,1.81446560203924,1.78224464958672
"31981","Ppil4",7595,0.00293025302742253,167.8,4047.7,167.8,3879.9,23.1221692491061,8.3061511209187,5.12871458216186,8.26382236448193,3.1407918650562,3.13510778232008
"481029","Lrrc24",7596,0.00293046529043264,47.8,429.7,47.8,381.9,7.98953974895398,6.06541179206006,3.8877303128591,5.94777385848325,2.07813315473406,2.06004354562415
"279703","Fndc7",7597,0.0029305589387997,7.2,53.7,7.2,46.5,6.45833333333333,4.00186370942794,2.10413415427021,3.8607297110406,1.8653712865713,1.75659555677039
"139647","LOC103692288",7598,0.00293068643512663,6,39.5,6,33.5,5.58333333333333,3.70130197411249,1.94591014905531,3.54095932403731,1.71978596960297,1.595049174982
"81696","Wdr45b",7599,0.00293113370872174,2.6,8.3,2.6,5.7,2.19230769230769,2.23001440015921,1.28093384546206,1.90210752639692,0.784954729813068,0.621173680934856
"167135","Smim14",7600,0.00293123188524708,57.8,450.2,57.8,392.4,6.78892733564014,6.11191070018385,4.07414185490458,5.97482690595496,1.91529295201288,1.90068505105038
"171754","Vwc2",7601,0.00293127850189757,11,19,11,8,0.727272727272727,2.99573227355399,2.484906649788,2.19722457733622,-0.318453731118535,-0.287682072451781
"550389","Nbeal1",7602,0.00293147091998554,18.4,211.8,18.4,193.4,10.5108695652174,5.36035275746749,2.96527306606928,5.26991789202634,2.35240991840425,2.30464482595706
"37801","RGD1565566",7603,0.00293165635262054,1034.2,146932.7,1034.2,145898.5,141.073776832334,11.8977367436124,6.94234992374664,11.8906733075002,4.94928299348151,4.94832338375357
"122778","-",7604,0.00293174221062595,3.4,12.8,3.4,9.4,2.76470588235294,2.62466859216316,1.48160454092422,2.34180580614733,1.01693425765384,0.860201265223111
"351207","Mga",7605,0.00293174221062595,3.4,12.8,3.4,9.4,2.76470588235294,2.62466859216316,1.48160454092422,2.34180580614733,1.01693425765384,0.860201265223111
"540525","Tuba4a",7606,0.00293174221062595,3.4,12.8,3.4,9.4,2.76470588235294,2.62466859216316,1.48160454092422,2.34180580614733,1.01693425765384,0.860201265223111
"159686","Nsd2",7607,0.00293257510755888,130,4228.5,130,4098.5,31.5269230769231,8.34983906174407,4.87519732320115,8.31862029403623,3.4508418816375,3.44342297083508
"543632","Ptprm",7608,0.0029326457575005,25.2,142.7,25.2,117.5,4.66269841269841,4.96772779308498,3.26575941076705,4.77491296057519,1.53959433906684,1.50915354980813
"186401","Psmc6",7609,0.00293301264758703,14.6,43.3,14.6,28.7,1.96575342465753,3.79098467705109,2.74727091425549,3.39114704580865,0.675875594051285,0.643876131553163
"265350","Rad17",7610,0.00293313695518323,11.4,20.3,11.4,8.9,0.780701754385965,3.05870707271538,2.51769647261099,2.29253475714054,-0.247562078662356,-0.225161715470447
"201757","Arhgef10",7611,0.00293316586534121,16.2,52.7,16.2,36.5,2.25308641975309,3.98341300151482,2.84490938381941,3.62434093297637,0.812301018350107,0.779431549156958
"76335","Nfe2l1",7612,0.00293500670310523,261,8993.5,261,8732.5,33.4578544061303,9.10436855840274,5.5683445037611,9.07492148486845,3.51028656935829,3.50657698110735
"225123","Tbc1d7",7613,0.00293529948072062,7.2,33.2,7.2,26,3.61111111111111,3.53222564406856,2.10413415427021,3.29583686600433,1.28401551199947,1.19170271173412
"369785","Hnrnpa2b1",7614,0.00293540592532541,160.8,7068.2,160.8,6907.4,42.9564676616915,8.86350259831564,5.08636100462439,8.84049334146976,3.76018722293018,3.75413233684537
"165620","-",7615,0.00293558161243998,36,371.5,36,335.5,9.31944444444444,5.92023703781961,3.61091791264422,5.81859814908478,2.23210301795563,2.20768023644056
"51714","Sox6",7616,0.00293696990711728,6,44,6,38,6.33333333333333,3.80666248977032,1.94591014905531,3.66356164612965,1.84582669049833,1.71765149707433
"467814","Zfyve21",7617,0.0029370269523471,5.2,12.7,5.2,7.5,1.44230769230769,2.61739583283408,1.82454929205105,2.14006616349627,0.366244394954883,0.315516871445225
"495034","Fam91a1",7618,0.00293742900908838,24.4,127.3,24.4,102.9,4.2172131147541,4.85437127162159,3.23474917402449,4.64342889810518,1.43917451054085,1.40867972408069
"449225","Ttc7b",7619,0.00293760245326451,340.6,15899.8,340.6,15559.2,45.681738109219,9.674124701408,5.83364046191442,9.65247165112021,3.82169861430031,3.8188311892058
"323465","Zbtb6",7620,0.00293823766842567,47.6,386.3,47.6,338.7,7.11554621848739,5.95919958652071,3.88362353090645,5.82806287516654,1.96228199858635,1.94443934426009
"190911","-",7621,0.00293827022534698,8.8,38.7,8.8,29.9,3.39772727272727,3.68135118769314,2.28238238567653,3.4307561839037,1.22310675891248,1.14837379822717
"360624","Dnajc5",7622,0.00293847600747811,830.8,98869.7,830.8,98038.9,118.005416466057,11.5015682148702,6.72359202730881,11.4931298176497,4.77073052566691,4.76953779034088
"433694","Stk40",7623,0.00293922831177814,36.4,326.8,36.4,290.4,7.97802197802198,5.79240366630973,3.62167070442049,5.6746968937611,2.07669050830795,2.05302618934062
"345063","Scn2a",7624,0.00293961585900206,59,854.5,59,795.5,13.4830508474576,6.75168609333225,4.0943445622221,6.6802271293501,2.60143340387212,2.585882567128
"173281","Rtn4",7625,0.0029397912553995,7.4,44.3,7.4,36.9,4.98648648648649,3.81330703248899,2.12823170584927,3.63495111208838,1.60673155083636,1.50671940623911
"36567","Wtap",7626,0.00293980769865862,4.2,19.2,4.2,15,3.57142857142857,3.00568260440716,1.64865862558738,2.77258872223978,1.27296567581289,1.1239300966524
"89045","Dvl2",7627,0.00293999925304346,11.2,84.7,11.2,73.5,6.5625,4.45085282560373,2.50143595173921,4.31079912538551,1.88137162791774,1.8093631736463
"75926","Nme1",7628,0.00294138054106535,985.2,168644.7,985.2,167659.5,170.178136419001,12.0355553435742,6.89385917379003,12.0296963804133,5.13684574971509,5.13583720662331
"208838","Asah1",7629,0.00294155486280012,11,108.5,11,97.5,8.86363636363636,4.69592454925656,2.484906649788,4.59005654817804,2.18195710520543,2.10514989839004
"221990","Pdss1",7630,0.00294161038096192,4.4,24.8,4.4,20.4,4.63636363636364,3.25037449192757,1.68639895357023,3.06339092202781,1.53393035992596,1.37699196845758
"474074","Atxn7l3b",7631,0.00294214920367642,7.6,39.3,7.6,31.7,4.17105263157895,3.69635146895264,2.15176220325946,3.48737507790321,1.42816843359095,1.33561287464375
"417079","Aldh4a1",7632,0.00294229283417143,37.4,313.3,37.4,275.9,7.37700534759358,5.75034794380352,3.64805745959368,5.62365643017692,1.99836777680275,1.97559897058323
"392129","Krcc1",7633,0.00294240568067565,18.2,81.7,18.2,63.5,3.48901098901099,4.41521960202965,2.95491027903374,4.16666522380173,1.2496183118159,1.21175494476799
"275554","Golim4",7634,0.00294257802531069,7.8,32.7,7.8,24.9,3.19230769230769,3.51749783735832,2.17475172148416,3.25424296870549,1.16074406977512,1.07949124722133
"14431","LOC102555866",7635,0.00294330498978601,7.8,37.2,7.8,29.4,3.76923076923077,3.64283551561253,2.17475172148416,3.41444260841218,1.32687094064909,1.23969088692801
"497438","Tef",7636,0.00294375105442854,22.6,320.3,22.6,297.7,13.1725663716814,5.77237526612181,3.16124671203156,5.69943972522206,2.57813636174349,2.5381930131905
"53896","Armc5",7637,0.0029443146373197,92.8,2042.7,92.8,1949.9,21.0118534482759,7.62251716951449,4.54116485601218,7.57604608354322,3.04508672839939,3.03488122753104
"347804","C1qtnf4",7638,0.00294432475452027,6.6,18.8,6.6,12.2,1.84848484848485,2.98568193770049,2.02814824729229,2.58021682959233,0.614366302706831,0.55206858230004
"466261","Gskip",7639,0.00294453179630732,34.6,494.3,34.6,459.7,13.2861271676301,6.20516363959419,3.57234563785798,6.13274707194187,2.5867204207485,2.56040143408389
"415238","Txlna",7640,0.00294522260518858,28.2,101.2,28.2,73,2.5886524822695,4.6269316777696,3.37416870927424,4.30406509320417,0.951137463204323,0.929896383929933
"274725","Dhx36",7641,0.00294535429691563,59.2,902.7,59.2,843.5,14.2483108108108,6.80649744690791,4.09767235231478,6.73874473624785,2.65663836009606,2.64107238393308
"60969","Pprc1",7642,0.00294553024552707,20.2,115.2,20.2,95,4.7029702970297,4.75531284441781,3.05400118167797,4.56434819146784,1.54819428719338,1.51034700978987
"113245","Alcam",7643,0.00294577731703865,112.6,2428.8,112.6,2316.2,20.5701598579041,7.79556422842064,4.73268350628705,7.74811483922247,3.02384147504469,3.01543133293542
"300497","Ash1l",7644,0.00294631784332898,251.4,36624.3,251.4,36372.9,144.68138424821,10.5084945374121,5.53101513066706,10.5016067634667,4.97453397469233,4.97059163279965
"486483","Diras1",7645,0.0029466269052882,14.6,129.8,14.6,115.2,7.89041095890411,4.8736694390231,2.74727091425549,4.75531284441781,2.0656482195475,2.00804193016232
"123195","Wsb2",7646,0.0029468432919553,15.6,42.8,15.6,27.2,1.74358974358974,3.7796338173824,2.8094026953625,3.33932197794407,0.55594605904646,0.529919282581571
"470342","Akap8l",7647,0.00294697399187994,88.6,2113.8,88.6,2025.2,22.8577878103838,7.65671552436129,4.49535531998088,7.61391739661958,3.12929188248472,3.11856207663869
"487256","Ndufa7",7648,0.00294751746718324,483.6,40044.3,483.6,39560.7,81.8045905707196,10.5977665923017,6.18332380838243,10.585616757513,4.40433336148051,4.40229294913062
"17097","-",7649,0.00294771398280646,8.6,11.3,8.6,2.7,0.313953488372093,2.50959926237837,2.26176309847379,1.30833281965018,-1.15851043024918,-0.953430278823612
"56537","Bad",7650,0.00294825562390799,277,10661,277,10384,37.4873646209386,9.27444129738271,5.62762111369064,9.24811773631021,3.62400393275653,3.62049662261958
"297248","P2ry1",7651,0.00294829848898805,10.8,79.7,10.8,68.9,6.37962962962963,4.3907385752759,2.46809953147162,4.24706564923976,1.85311004388944,1.77896611776815
"55155","Lmntd2",7652,0.00294912833342343,6.6,25.8,6.6,19.2,2.90909090909091,3.28840188751681,2.02814824729229,3.00568260440716,1.06784063000136,0.977534357114874
"331569","Grem1",7653,0.00295016695576843,9.6,20.3,9.6,10.7,1.11458333333333,3.05870707271538,2.36085400111802,2.45958884180371,0.10848064299407,0.0987348406856889
"404793","Akirin2",7654,0.00295061167192578,15.2,73.7,15.2,58.5,3.84868421052632,4.31348009213877,2.78501124223834,4.08597631255158,1.34773132638558,1.30096507031325
"120997","Tmem248",7655,0.00295069093222556,60.2,878.2,60.2,818,13.5880398671096,6.77901240308941,4.11414718951828,6.70808408385307,2.60918998428797,2.59393689433479
"442457","-",7656,0.0029511515194134,19,110,19,91,4.78947368421053,4.70953020131233,2.99573227355399,4.52178857704904,1.56642052735041,1.52605630349505
"19803","-",7657,0.00295141263144178,1.4,9.8,1.4,8.4,6,2.37954613413017,0.8754687373539,2.24070968927596,1.79175946922806,1.36524095192206
"130330","Med13l",7658,0.00295141263144178,1.4,9.8,1.4,8.4,6,2.37954613413017,0.8754687373539,2.24070968927596,1.79175946922806,1.36524095192206
"130458","Rfc5",7659,0.00295141263144178,1.4,9.8,1.4,8.4,6,2.37954613413017,0.8754687373539,2.24070968927596,1.79175946922806,1.36524095192206
"146443","RGD1564839",7660,0.00295141263144178,1.4,9.8,1.4,8.4,6,2.37954613413017,0.8754687373539,2.24070968927596,1.79175946922806,1.36524095192206
"171585","-",7661,0.00295141263144178,1.4,9.8,1.4,8.4,6,2.37954613413017,0.8754687373539,2.24070968927596,1.79175946922806,1.36524095192206
"185367","LOC498453",7662,0.00295141263144178,1.4,9.8,1.4,8.4,6,2.37954613413017,0.8754687373539,2.24070968927596,1.79175946922806,1.36524095192206
"189636","-",7663,0.00295141263144178,1.4,9.8,1.4,8.4,6,2.37954613413017,0.8754687373539,2.24070968927596,1.79175946922806,1.36524095192206
"277317","Nup210l",7664,0.00295141263144178,1.4,9.8,1.4,8.4,6,2.37954613413017,0.8754687373539,2.24070968927596,1.79175946922806,1.36524095192206
"315709","Itpr3",7665,0.00295141263144178,1.4,9.8,1.4,8.4,6,2.37954613413017,0.8754687373539,2.24070968927596,1.79175946922806,1.36524095192206
"317233","-",7666,0.00295141263144178,1.4,9.8,1.4,8.4,6,2.37954613413017,0.8754687373539,2.24070968927596,1.79175946922806,1.36524095192206
"322604","Stxbp1",7667,0.00295141263144178,1.4,9.8,1.4,8.4,6,2.37954613413017,0.8754687373539,2.24070968927596,1.79175946922806,1.36524095192206
"327150","LOC685184",7668,0.00295141263144178,1.4,9.8,1.4,8.4,6,2.37954613413017,0.8754687373539,2.24070968927596,1.79175946922806,1.36524095192206
"339310","Atp5f1e",7669,0.00295141263144178,1.4,9.8,1.4,8.4,6,2.37954613413017,0.8754687373539,2.24070968927596,1.79175946922806,1.36524095192206
"352701","Ttl",7670,0.00295141263144178,1.4,9.8,1.4,8.4,6,2.37954613413017,0.8754687373539,2.24070968927596,1.79175946922806,1.36524095192206
"407406","Frrs1l",7671,0.00295141263144178,1.4,9.8,1.4,8.4,6,2.37954613413017,0.8754687373539,2.24070968927596,1.79175946922806,1.36524095192206
"418335","LOC108351059",7672,0.00295141263144178,1.4,9.8,1.4,8.4,6,2.37954613413017,0.8754687373539,2.24070968927596,1.79175946922806,1.36524095192206
