"feature_id","pc1_loading","pc1_loading_abs","baseMean","dispGeneEst","dispFit","rank","split_class"
"18017",-0.000190746966534209,0.000190746966534209,8.65466485122599,0.174143825082617,0.852746804549265,12010,"background_loading"
"82055",-0.000190685790284564,0.000190685790284564,2.96085737989723,10,2.40583426070336,12011,"background_loading"
"98012",-0.000190685790284564,0.000190685790284564,2.96085737989723,10,2.40583426070336,12012,"background_loading"
"112593",-0.000190685790284564,0.000190685790284564,2.96085737989723,10,2.40583426070336,12013,"background_loading"
"114211",-0.000190685790284564,0.000190685790284564,2.96085737989723,10,2.40583426070336,12014,"background_loading"
"151001",-0.000190685790284564,0.000190685790284564,2.96085737989723,10,2.40583426070336,12015,"background_loading"
"157269",-0.000190685790284564,0.000190685790284564,2.96085737989723,10,2.40583426070336,12016,"background_loading"
"193343",-0.000190685790284564,0.000190685790284564,2.96085737989723,10,2.40583426070336,12017,"background_loading"
"240525",-0.000190685790284564,0.000190685790284564,2.96085737989723,10,2.40583426070336,12018,"background_loading"
"292398",-0.000190685790284564,0.000190685790284564,2.96085737989723,10,2.40583426070336,12019,"background_loading"
"302039",-0.000190685790284564,0.000190685790284564,2.96085737989723,10,2.40583426070336,12020,"background_loading"
"403530",-0.000190685790284564,0.000190685790284564,2.96085737989723,10,2.40583426070336,12021,"background_loading"
"448661",-0.000190685790284564,0.000190685790284564,2.96085737989723,10,2.40583426070336,12022,"background_loading"
"91176",0.000190674962614979,0.000190674962614979,8.94427268555594,0.166407426796721,0.826596551395763,12023,"background_loading"
"137467",-0.000190558354782497,0.000190558354782497,30.0217973403161,1e-08,0.277942281855562,12024,"background_loading"
"83705",0.000190537243858569,0.000190537243858569,7.02629492988301,0.632198233984302,1.03991726937282,12025,"background_loading"
"301964",-0.000190527972504201,0.000190527972504201,12.1841218483635,0.0437925811498565,0.618796139586808,12026,"background_loading"
"541687",-0.000190485519759757,0.000190485519759757,10.0478829597601,0.207955140258266,0.740763013549536,12027,"background_loading"
"125229",0.000190464274441882,0.000190464274441882,7.78965682154263,0.0917806787603681,0.942430281397621,12028,"background_loading"
"542894",-0.00019045546605471,0.00019045546605471,4.21068372823179,2.71314798380102,1.70512082844246,12029,"background_loading"
"205206",0.0001904062773792,0.0001904062773792,11.2262088485269,1.31608797425656,0.66774691699766,12030,"background_loading"
"67718",0.000190364009424896,0.000190364009424896,8.53521899455649,0.956332788928077,0.864049110089857,12031,"background_loading"
"162457",-0.000190287329636252,0.000190287329636252,18.1483098955388,0.271744369774027,0.430265567561812,12032,"background_loading"
"529355",-0.000190280669868178,0.000190280669868178,8.66798180360172,0.310835754493488,0.851506016853019,12033,"background_loading"
"336333",-0.000190250379871056,0.000190250379871056,11.2557548204768,0.0360401594392625,0.666112543103912,12034,"background_loading"
"543362",-0.00019022142495167,0.00019022142495167,6.66240967737718,3.35841389199638,1.09425076194056,12035,"background_loading"
"572006",-0.000190207927126611,0.000190207927126611,9.11951593187334,0.231833577893251,0.811579476405808,12036,"background_loading"
"56852",0.000190159007577221,0.000190159007577221,7.37909498732932,0.778890944662522,0.992355275982844,12037,"background_loading"
"329706",0.000190158320256819,0.000190158320256819,2.58082431325294,6.55285664691155,2.75345552396953,12038,"background_loading"
"417255",-0.000190145147239126,0.000190145147239126,13.0042633232306,0.21736712484286,0.582616047850542,12039,"background_loading"
"424390",-0.00019014386510729,0.00019014386510729,7.00258490512952,0.461258333582367,1.04328554890298,12040,"background_loading"
"123982",-0.000190136378753243,0.000190136378753243,59.9485673201757,0.0854587337447212,0.161715764312066,12041,"background_loading"
"42386",0.000190111006894977,0.000190111006894977,65.8785679046876,0.00565294403130504,0.15122051752388,12042,"background_loading"
"396835",-0.00019007654245296,0.00019007654245296,8.65615434486185,0.388501158513959,0.85260783351713,12043,"background_loading"
"451162",-0.00019005956404679,0.00019005956404679,3.8901879517655,2.7098216160653,1.84188110850758,12044,"background_loading"
"514594",-0.000190014453651758,0.000190014453651758,6.61512594057966,9.45691539141309,1.10174975958784,12045,"background_loading"
"219930",0.000190011885622204,0.000190011885622204,4.26072577405942,2.13256977745376,1.6856241904364,12046,"background_loading"
"83368",-0.000190004027434236,0.000190004027434236,214.227505987868,0.0503446762533517,0.0777478280310619,12047,"background_loading"
"340575",-0.000189966957129379,0.000189966957129379,3.1526321315257,8.42086997965491,2.26223191960248,12048,"background_loading"
"323027",-0.000189942085775526,0.000189942085775526,6.87303604696005,0.301665768289548,1.06209982278756,12049,"background_loading"
"41131",-0.000189936531294343,0.000189936531294343,24.8815532243957,1e-08,0.326040661435368,12050,"background_loading"
"1866",-0.000189919873516228,0.000189919873516228,5.80166749787823,0.38127348219336,1.24990100146886,12051,"background_loading"
"261646",0.000189844564189073,0.000189844564189073,4.55324567558781,2.16854143455495,1.5802312239523,12052,"background_loading"
"7548",0.000189836076429955,0.000189836076429955,6.86682445923456,2.83732790491254,1.06301976158113,12053,"background_loading"
"327044",-0.000189810884448048,0.000189810884448048,11.167498789621,0.0771632089758413,0.671020206079712,12054,"background_loading"
"126860",0.000189807764936007,0.000189807764936007,14.0512303269367,1.01696451287668,0.542566855325777,12055,"background_loading"
"17096",0.000189714698817282,0.000189714698817282,8.70621504026749,3.10080410868,0.847964783372374,12056,"background_loading"
"167470",-0.000189705695145067,0.000189705695145067,9.3730789826336,0.303092503348076,0.790845013857014,12057,"background_loading"
"430977",0.000189695513788852,0.000189695513788852,4.98430298161927,2.10174128439358,1.44747026830534,12058,"background_loading"
"206358",0.000189690095145582,0.000189690095145582,6.11693388017857,0.623561147479087,1.18780667519849,12059,"background_loading"
"289717",-0.000189627642387379,0.000189627642387379,9.69888535870156,0.314920048453392,0.765794516437948,12060,"background_loading"
"83526",0.000189617178716951,0.000189617178716951,120.679834737048,1e-08,0.10303987149569,12061,"background_loading"
"541960",0.000189595333107844,0.000189595333107844,11.618812239651,0.0600552956502574,0.64670816022352,12062,"background_loading"
"251440",-0.000189585977417497,0.000189585977417497,13.4805516236134,0.353193104034903,0.563625505319435,12063,"background_loading"
"53830",-0.000189582754901586,0.000189582754901586,14.76622448901,0.146522752473523,0.51848003052877,12064,"background_loading"
"225317",0.000189538426657837,0.000189538426657837,4.10223749697052,0.853525612557538,1.74900439523829,12065,"background_loading"
"84986",0.000189521859716929,0.000189521859716929,2.82607912756181,6.7790006707634,2.5184188354627,12066,"background_loading"
"118418",0.000189521859716929,0.000189521859716929,2.82607912756181,6.7790006707634,2.5184188354627,12067,"background_loading"
"576169",0.000189521859716929,0.000189521859716929,2.82607912756181,6.7790006707634,2.5184188354627,12068,"background_loading"
"569186",-0.000189473489978267,0.000189473489978267,30.9724512173342,1e-08,0.270796149848489,12069,"background_loading"
"369488",0.000189473445019716,0.000189473445019716,30.1470989978792,1e-08,0.276974593584077,12070,"background_loading"
"91087",0.000189403786634231,0.000189403786634231,10.6431801245447,0.154974619575461,0.701854135173278,12071,"background_loading"
