"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt","gene_symbol"
"217853",0.00464645808125336,0.00305574743079201,19241,13478,153.4,110.6,4922.3,2628.3,153.4,110.6,4768.9,2517.7,31.0880052151239,22.7640144665461,"Vps41"
"217936",0.0118476536101888,0.00532147146920966,30670,20582,9.6,5.6,100.3,37.3,9.6,5.6,90.7,31.7,9.44791666666667,5.66071428571429,"Pou6f2"
"218006",0.00809945423289469,0.00547921987611942,26996,20992,18,20,131.5,161.5,18,20,113.5,141.5,6.30555555555556,7.075,"Mplkip"
"218009",0.00679409717559914,0.00078506174369203,24533,5372,7.2,4.2,18.7,6.7,7.2,4.2,11.5,2.5,1.59722222222222,0.595238095238095,"Mplkip"
"218011",0.00690636842336005,0.00720294994362406,24683,25251,2.8,1.8,10.7,6.2,2.8,1.8,7.9,4.4,2.82142857142857,2.44444444444444,"Sugct"
"218035",0.0112504580062607,0.00477199097915637,30326,19285,2.6,2.8,15.8,7.7,2.6,2.8,13.2,4.9,5.07692307692308,1.75,"Sugct"
"218053",0.00724276877700439,0.00331867081201609,25539,14475,2.2,2.4,4.2,5.3,2.2,2.4,2,2.9,0.909090909090909,1.20833333333333,"-"
"218064",0.00616052177776496,0.00144885947734815,23472,7376,3.6,1.6,12.3,5.3,3.6,1.6,8.7,3.7,2.41666666666667,2.3125,"LOC120097752"
"218074",0.000902812292801246,0.00839621156997913,3694,27396,2.2,1.2,4.2,7.2,2.2,1.2,2,6,0.909090909090909,5,"Inhba"
"218095",0.00341877041396759,0.00128635911636195,14194,6885,12.6,9.8,30.8,9.7,12.6,9.8,18.2,0,1.44444444444444,-0.0102040816326532,"-"
"218098",0.00139005354126854,0.00340144628295662,5541,14779,2.4,2.4,5.3,6.3,2.4,2.4,2.9,3.9,1.20833333333333,1.625,"Gli3"
"218126",0.00431857787981827,0.00691653554823046,18187,24545,3.6,3.6,11.3,6.8,3.6,3.6,7.7,3.2,2.13888888888889,0.888888888888889,"-"
"218139",0.00533169818403487,0.0021664286283762,21269,9795,36,30.2,271,96.7,36,30.2,235,66.5,6.52777777777778,2.20198675496689,"RGD1308147"
"218148",0.00257921857886385,0.00271291643456623,10550,11957,515.2,513.2,14636.2,25570.7,515.2,513.2,14121,25057.5,27.4087732919255,48.8259937646142,"Psma2"
"218204",0.0014798757537813,0.00357272224527888,5853,15585,22,21.6,34,264.8,22,21.6,12,243.2,0.545454545454545,11.2592592592593,"Arid4b"
"218280",0.00127375521935948,0.00161191193421696,5014,7869,4,5.4,6.5,20.3,4,5.4,2.5,14.9,0.625,2.75925925925926,"B3galnt2"
"218308",0.00913026456889014,0.00931650373447503,28460,28600,17,9.2,351.5,187.7,17,9.2,334.5,178.5,19.6764705882353,19.4021739130435,"Arhgap12"
"218312",0.0120373880829353,0.00773093745187303,30769,26203,4.6,3.8,22.8,20.7,4.6,3.8,18.2,16.9,3.95652173913044,4.44736842105263,"Arhgap12"
"218319",0.00787290029812699,0.00358029535673601,26682,15610,35.2,23.2,1188.7,92.2,35.2,23.2,1153.5,69,32.7698863636364,2.97413793103448,"LOC102554214"
"218327",0.00316286325490723,0.0015484766350707,13007,7698,68.8,52.2,483.2,359.7,68.8,52.2,414.4,307.5,6.02325581395349,5.89080459770115,"Zeb1"
"218333",0.00232770054728202,0.00456878524357138,9378,18777,147.6,110.6,3238.8,4832.3,147.6,110.6,3091.2,4721.7,20.9430894308943,42.6916817359855,"Zeb1"
"218368",0.00126684442797181,0.00715267626101634,4954,25181,1.2,3.2,2.7,13.7,1.2,3.2,1.5,10.5,1.25,3.28125,"Zeb1"
"218454",0.00751063355460242,0.00534303702520014,25967,20629,3,1.8,27,7.2,3,1.8,24,5.4,8,3,"LOC120097728"
"218470",0.00167003646503988,0.00889262217952456,6654,28081,3.4,2.6,14.3,13.8,3.4,2.6,10.9,11.2,3.20588235294118,4.30769230769231,"Svil"
"218498",0.00339236128457131,0.00734367757101233,13981,25532,2.8,1.4,14.7,3.8,2.8,1.4,11.9,2.4,4.25,1.71428571428571,"-"
"218499",0.0134980234889452,0.00941886625480864,31279,28730,10.6,6.8,155.3,43.2,10.6,6.8,144.7,36.4,13.6509433962264,5.35294117647059,"-"
"218503",0.00514456972389726,0.00548500933892989,20797,21003,87.2,76.2,1893.2,1728.7,87.2,76.2,1806,1652.5,20.7110091743119,21.6863517060367,"Jcad"
"218518",0.0104017360517598,0.00180159795845932,29698,8491,16,8.8,360.5,32.7,16,8.8,344.5,23.9,21.53125,2.71590909090909,"LOC108348576"
"218521",0.00903256394598218,0.0106658956471265,28294,29928,18.4,26.4,160.3,1581.8,18.4,26.4,141.9,1555.4,7.71195652173913,58.9166666666667,"LOC120097757"
"218524",0.00440550189881877,0.0027912094125693,18482,12254,9.2,8.8,35.7,9.7,9.2,8.8,26.5,0.899999999999999,2.8804347826087,0.102272727272727,"Mtpap"
"218541",0.0120701279625904,0.00589259847287267,30784,21895,8.6,7.4,116.3,137.8,8.6,7.4,107.7,130.4,12.5232558139535,17.6216216216216,"-"
"218554",0.00510315372629168,0.00155626102711904,20711,7719,18.6,19.8,71.8,13.2,18.6,19.8,53.2,0,2.86021505376344,-0.333333333333333,"Bambi"
"218558",0.00276247428506427,0.00217665479051276,11361,9828,11,8.4,41.5,21.3,11,8.4,30.5,12.9,2.77272727272727,1.53571428571429,"Cul2"
"218560",0.00150538851272336,0.00635791380579434,6001,23223,24,17,166.5,123,24,17,142.5,106,5.9375,6.23529411764706,"Cul2"
"218582",0.00164191021470313,0.00170983686154674,6537,8188,3.4,4.8,14.3,1.7,3.4,4.8,10.9,0,3.20588235294118,-0.645833333333333,"-"
"218589",0.00101896594226857,0.00153834879872173,3997,7657,35.6,35,100.3,115,35.6,35,64.7,80,1.81741573033708,2.28571428571429,"Epc1"
"218673",0.00158042263521858,0.000990934804823171,6271,6016,5,5,3.5,11.5,5,5,0,6.5,-0.3,1.3,"Mkx"
"218696",0.00201642364781735,0.00975812517662735,8040,29118,3.4,5.4,21.8,55.8,3.4,5.4,18.4,50.4,5.41176470588235,9.33333333333333,"Odad2"
"218703",0.00820456309856867,0,27117,491,4,0,19.5,0,4,0,15.5,0,3.875,NA,"Odad2"
"218719",0.00869845116858513,0.00172067736521571,27870,8215,12.2,15.2,57.2,26.2,12.2,15.2,45,11,3.68852459016393,0.723684210526316,"Mpp7"
"218787",0.00287659180793076,0.0171179227548493,11835,31681,16.8,15,92.7,428,16.8,15,75.9,413,4.51785714285714,27.5333333333333,"Wac"
"218798",0.00298234402037203,0.0085485491432496,12258,27695,12.2,7.4,25.2,29.3,12.2,7.4,13,21.9,1.0655737704918,2.95945945945946,"LOC688655"
"218802",0.00162660943546109,0.00239818381745741,6475,10595,700.4,552.6,101286.8,23846.3,700.4,552.6,100586.4,23293.7,143.612792689892,42.152913499819,"LOC688682"
"218835",0.00257526673025791,0.00717055353376685,10537,25210,5.6,3.2,6.8,9.2,5.6,3.2,1.2,6,0.214285714285714,1.875,"-"
"218840",0.00207800398928683,0.00851659707432018,8281,27625,19.2,22.4,109.2,387.8,19.2,22.4,90,365.4,4.6875,16.3125,"Fzd8"
"218855",0.00163900559151022,0.00175034604820878,6529,8315,25.4,22.6,76.3,107.3,25.4,22.6,50.9,84.7,2.00393700787402,3.74778761061947,"-"
"218858",0.00411208297823988,0.00277725840531997,17345,12215,12.2,11.4,65.2,99.8,12.2,11.4,53,88.4,4.34426229508197,7.75438596491228,"Ccny"
"218861",0.00495634232442711,0.00212715592996195,20280,9663,46.4,56,412.8,1732.5,46.4,56,366.4,1676.5,7.89655172413793,29.9375,"Ccny"
"218913",0.00230937169396514,0.00518939167621906,9311,20257,20.6,19.2,102.8,124.7,20.6,19.2,82.2,105.5,3.99029126213592,5.49479166666667,"Heatr1"
"218929",0.0108117667561463,0.00310771657757503,30046,13684,3.6,1.2,12.3,2.7,3.6,1.2,8.7,1.5,2.41666666666667,1.25,"LOC120097928"
"218931",0.00264046346533573,0.00271835150857481,10833,11978,3.2,2,9.7,3.5,3.2,2,6.5,1.5,2.03125,0.75,"LOC120097928"
"219016",0,0,390,492,0,0,0,0,0,0,0,0,NA,NA,"Chrm3"
"219039",0.0118974582799826,0.00492276052018892,30699,19691,4.6,1.8,18.8,6.2,4.6,1.8,14.2,4.4,3.08695652173913,2.44444444444444,"Dip2c"
"219040",0.00260857090544947,0.00414998959008919,10665,17553,38,35,99.5,324,38,35,61.5,289,1.61842105263158,8.25714285714286,"Dip2c"
"219044",0.000144937517292706,0.00362843512433848,1622,15800,1,1.4,5,9.8,1,1.4,4,8.4,4,6,"Dip2c"
"219197",0.00532353632956249,0.00856834387399581,21250,27721,3.8,4.8,14.2,28.7,3.8,4.8,10.4,23.9,2.73684210526316,4.97916666666667,"Larp4b"
"219198",0.00147727626993278,0.00236793694685663,5845,10490,47.6,57,134.8,474,47.6,57,87.2,417,1.83193277310924,7.31578947368421,"Larp4b"
"219200",0.00299563109644615,0.00808154979609841,12310,26852,10.2,10.6,17.7,75.8,10.2,10.6,7.5,65.2,0.735294117647059,6.15094339622642,"Larp4b"
"219253",0.0129650789086972,0.00335931884500211,31117,14609,5.8,3.8,31.2,6.2,5.8,3.8,25.4,2.4,4.37931034482759,0.631578947368421,"-"
"219262",0.00132364913533162,1.56677528953666e-05,5233,1315,19.8,28,64.7,334,19.8,28,44.9,306,2.26767676767677,10.9285714285714,"Idi1"
"219265",0.00263221058299122,0.00288913061298204,10790,12827,20.2,17.6,78.7,52.3,20.2,17.6,58.5,34.7,2.8960396039604,1.97159090909091,"Idi1"
"219270",0.0079986684052618,0.00056271333480124,26836,4254,14,17,136,57.5,14,17,122,40.5,8.71428571428571,2.38235294117647,"Adarb2"
"219477",0.000144937517292706,0.000208274831123733,1623,2156,1,2.4,5,15.3,1,2.4,4,12.9,4,5.375,"Adarb2"
"219504",0.00611325145568035,0.0059815818114122,23335,22273,3,0.6,4.5,1.8,3,0.6,1.5,1.2,0.5,2,"Adarb2"
"219553",0,0.00897237271711829,391,28215,0,1.4,0,9.8,0,1.4,0,8.4,NA,6,"Adarb2"
"219637",0.00583526078244607,0.00365958862115442,22410,15932,7.8,5.6,47.7,60.8,7.8,5.6,39.9,55.2,5.11538461538462,9.85714285714286,"-"
"219661",0.00323346740684087,0.000399276141119725,13340,2886,4.4,0.6,14.3,1.8,4.4,0.6,9.9,1.2,2.25,2,"LOC120097887"
"219668",0.00212446322057274,0.00266166714471871,8463,11785,50,51.6,118.5,215.3,50,51.6,68.5,163.7,1.37,3.17248062015504,"Pitrm1"
"219680",0.00122243638836089,0.00204138945216989,4812,9403,3.2,4.6,3.7,50.3,3.2,4.6,0.5,45.7,0.15625,9.93478260869565,"-"
"219683",0.00403405304334534,0.00595336958053712,17013,22051,12.6,13.4,67.3,257.8,12.6,13.4,54.7,244.4,4.34126984126984,18.2388059701493,"-"
"219696",0.0154702526649926,0.00690233846116301,31594,24513,9.8,18.6,102.2,183.8,9.8,18.6,92.4,165.2,9.42857142857143,8.88172043010753,"Klf6"
"219702",0.00457138893888245,0.00025475469168997,19027,2303,36.2,37.8,437.2,283.2,36.2,37.8,401,245.4,11.0773480662983,6.49206349206349,"Klf6"
"219709",0.00561235657505252,0.00339543506855944,21986,14729,2.4,1.2,6.3,7.2,2.4,1.2,3.9,6,1.625,5,"-"
"219715",0.000131297623812936,0.0193188093410508,1575,31732,15.6,17.4,92.8,1513.8,15.6,17.4,77.2,1496.4,4.94871794871795,86,"-"
"219739",0.000246984960514073,0.00729358671197718,1965,25421,8.6,5.6,20.3,25.3,8.6,5.6,11.7,19.7,1.36046511627907,3.51785714285714,"LOC364772"
"219746",0.0152214356371564,0.00303385117134705,31574,13378,7.2,9.8,71.7,10.7,7.2,9.8,64.5,0.899999999999999,8.95833333333333,0.0918367346938774,"Akr1c14"
"219748",0.00472120869524407,0.00257259604925886,19507,11459,3.4,3.4,6.3,16.8,3.4,3.4,2.9,13.4,0.852941176470588,3.94117647058824,"Akr1c15"
"219763",0.00686405644883737,0.00350699271869476,24633,15228,3,0.6,3.5,1.8,3,0.6,0.5,1.2,0.166666666666667,2,"-"
"219775",0.0110645919422814,0.00948058286608405,30221,28830,2.4,1.6,15.3,12.8,2.4,1.6,12.9,11.2,5.375,7,"Tasor2"
"219779",0.00275370513201956,0.00590923320396478,11316,21930,477,419.2,22152,59214.7,477,419.2,21675,58795.5,45.440251572327,140.256440839695,"Gdi2"
"219795",0.000478199960303494,0.000632837711107413,2530,4641,2.2,1.6,4.7,12.8,2.2,1.6,2.5,11.2,1.13636363636364,7,"Ankrd16"
"219838",0.00189636247387499,0.00164354793576618,7579,7973,75.2,51.4,230.2,165.3,75.2,51.4,155,113.9,2.06117021276596,2.215953307393,"Prkcq"
"219873",0.00430110707463522,0.00310771657757503,18078,13685,0.8,1.2,3.2,2.7,0.8,1.2,2.4,1.5,3,1.25,"-"
"219899",0.0101493181132538,0.0059815818114122,29482,22274,5.2,0.6,100.7,1.8,5.2,0.6,95.5,1.2,18.3653846153846,2,"Sfmbt2"
"219914",0.00847774523835181,0.00882010669445979,27549,27996,13.4,10.2,72.3,51.2,13.4,10.2,58.9,41,4.3955223880597,4.01960784313725,"LOC684327"
"219929",0.00479653633938214,0.00186544025680966,19788,8705,23.4,15.6,154.3,45.8,23.4,15.6,130.9,30.2,5.59401709401709,1.93589743589744,"LOC684327"
"219930",0.00349946398890987,0.00685622625215921,14543,24411,10,4,11.5,16,10,4,1.5,12,0.15,3,"LOC684327"
"219931",0.00126684442797181,0,4955,493,1.2,0,2.7,0,1.2,0,1.5,0,1.25,NA,"LOC684327"
"219958",0.00745878132431688,0.00194645669759337,25894,9035,1.6,2,5.3,3.5,1.6,2,3.7,1.5,2.3125,0.75,"Kin"
"219969",2.46763226969362e-05,0.00881937455758712,1045,27993,3.2,4.4,16.7,24.8,3.2,4.4,13.5,20.4,4.21875,4.63636363636364,"LOC102546431"
"219975",0.000820453808474565,0.00984223147112935,3456,29184,27,26.2,62.5,1057.7,27,26.2,35.5,1031.5,1.31481481481481,39.3702290076336,"Taf3"
"219987",0.00889913523507161,0.00422408962005337,28067,17779,4.4,1.6,32.8,5.3,4.4,1.6,28.4,3.7,6.45454545454545,2.3125,"-"
"220035",0.000592907925847574,0.000135645728151518,2813,1878,26.6,21.2,116.3,203.2,26.6,21.2,89.7,182,3.37218045112782,8.58490566037736,"-"
"220052",0.00115470545709523,0.00299615892743971,4467,13233,0.6,1.8,1.8,7.2,0.6,1.8,1.2,5.4,2,3,"LOC120097922"
"220087",0.0065058245098625,0.000268557480153078,24052,2355,45.8,24.8,755.7,114.7,45.8,24.8,709.9,89.9,15.5,3.625,"Usp6nl"
"220158",0.00409173903858823,0.0112206966753815,17238,30340,2.8,5,10.7,29.5,2.8,5,7.9,24.5,2.82142857142857,4.9,"Upf2"
"220178",0,0,392,494,0,0,0,0,0,0,0,0,NA,NA,"Upf2"
"220209",0.00419997379266328,0.00934669694701158,17687,28616,29.4,47.6,596.8,1823.3,29.4,47.6,567.4,1775.7,19.2993197278912,37.3046218487395,"Upf2"
"220210",0.00312126595148868,0.00191065198874276,12823,8930,66,47.4,481,290.3,66,47.4,415,242.9,6.28787878787879,5.12447257383966,"Upf2"
"220223",0.00169497106467413,0.0059815818114122,6747,22275,3.4,0.6,6.3,1.8,3.4,0.6,2.9,1.2,0.852941176470588,2,"Nudt5"
"220249",0.00609653548483729,0.000454908484278181,23272,3284,1.4,0.6,3.8,1.8,1.4,0.6,2.4,1.2,1.71428571428571,2,"Ccdc3"
"220253",0.0113158613521054,0.000828557246196641,30373,5514,30,21.6,623.5,189.8,30,21.6,593.5,168.2,19.7833333333333,7.78703703703704,"LOC108348590"
"220268",0.00311806671258459,0.00825891963757081,12807,27109,4.2,3.2,24.2,27.2,4.2,3.2,20,24,4.76190476190476,7.5,"Ucma"
"220271",0.0037778842841314,0.00152855823675042,15988,7624,75.2,81,731.2,460.5,75.2,81,656,379.5,8.72340425531915,4.68518518518519,"Phyh"
"220272",0,0,393,495,0,0,0,0,0,0,0,0,NA,NA,"Phyh"
"220273",0.0133880619515595,0.00990497791731046,31254,29260,5,5.8,33.5,49.2,5,5.8,28.5,43.4,5.7,7.48275862068966,"Phyh"
"220274",0.00537894940772948,0.00169349962066972,21399,8127,35,25.6,497.5,102.3,35,25.6,462.5,76.7,13.2142857142857,2.99609375,"Phyh"
"220291",0.00139165443843795,0.00103887529844676,5551,6158,7,3.6,3.5,6.3,7,3.6,0,2.7,-0.5,0.75,"Sephs1"
"220293",0.00631725347444466,0.00897237271711829,23745,28216,3,1.4,13.5,9.8,3,1.4,10.5,8.4,3.5,6,"Sephs1"
"220294",0.00134057152107459,0.00352429132256378,5319,15359,0.8,2.6,3.2,6.8,0.8,2.6,2.4,4.2,3,1.61538461538461,"Sephs1"
"220312",0.0019293582589374,0.000468321353378005,7713,3631,5.2,4.2,2.2,7.7,5.2,4.2,0,3.5,-0.576923076923077,0.833333333333333,"Bend7"
"220331",0.00692671339952,0.00403512511381882,24770,17116,0.8,1.4,3.2,3.8,0.8,1.4,2.4,2.4,3,1.71428571428571,"-"
"220336",0.00305044269194842,0.003706750955865,12533,16088,89.6,87.4,961.8,1284.3,89.6,87.4,872.2,1196.9,9.734375,13.6945080091533,"Frmd4a"
"220337",0.00166523909669702,0.00322915898321875,6618,14165,1.4,2,3.8,9.5,1.4,2,2.4,7.5,1.71428571428571,3.75,"Frmd4a"
"220342",0.00970270992565969,0.0102303462490604,29055,29580,5.6,6.2,76.8,44.7,5.6,6.2,71.2,38.5,12.7142857142857,6.20967741935484,"Frmd4a"
"220368",0.00385180753110492,0.00422408962005337,16291,17780,3.6,1.6,4.3,5.3,3.6,1.6,0.7,3.7,0.194444444444444,2.3125,"Frmd4a"
"220392",0.00392717209918169,0.00864828470657103,16585,27803,3,3,11,27,3,3,8,24,2.66666666666667,8,"Frmd4a"
"220445",0,0,394,496,0,0,0,0,0,0,0,0,NA,NA,"Frmd4a"
"220535",0.00361219016564568,0.00592594946825374,15172,21990,2,1.2,8,2.7,2,1.2,6,1.5,3,1.25,"Frmd4a"
"220544",0.0012347339465909,0.00778755432003781,4843,26419,10.6,10.4,56.3,70.8,10.6,10.4,45.7,60.4,4.31132075471698,5.80769230769231,"Frmd4a"
"220574",0.00484062271584369,0.000463545244842051,19932,3513,1.8,0.8,7.2,3.2,1.8,0.8,5.4,2.4,3,3,"Frmd4a"
"220713",0.00379805622962503,0.00452544468033363,16081,18619,1.8,1.4,7.2,3.8,1.8,1.4,5.4,2.4,3,1.71428571428571,"Frmd4a"
"220750",0.00641621122668034,0.00687981427961059,23930,24463,3,1.6,27,4.8,3,1.6,24,3.2,8,2,"Frmd4a"
"220782",0.0034210770151523,0.0111810914983042,14207,30319,3.6,5.4,6.8,69.8,3.6,5.4,3.2,64.4,0.888888888888889,11.9259259259259,"Fam107b"
"220806",0.00906165822787495,0.00492472082145335,28354,19698,2,2,9.5,3.5,2,2,7.5,1.5,3.75,0.75,"Dclre1c"
"220822",0.00230771369388733,0.00870800538707676,9302,27838,8.2,9,27.2,58.5,8.2,9,19,49.5,2.31707317073171,5.5,"Nmt2"
"220825",0.00467301222768204,0.00984511424535535,19359,29187,8,10.2,16.5,83.2,8,10.2,8.5,73,1.0625,7.15686274509804,"Nmt2"
"220828",0.00409719066802741,0.00645408186337781,17303,23554,2.8,2,2.7,3.5,2.8,2,0,1.5,-0.0357142857142856,0.75,"Nmt2"
"220838",1.65204731622771e-05,0.000727139345294415,1022,5149,7,9.4,23,21.3,7,9.4,16,11.9,2.28571428571429,1.26595744680851,"Nmt2"
"220839",0.00786714827174843,0.00213587512304157,26670,9699,7.4,10.6,48.3,47.3,7.4,10.6,40.9,36.7,5.52702702702703,3.4622641509434,"Nmt2"
"220852",0.000837972107876513,0.00763400446683828,3514,26042,20.6,22,214.8,1176,20.6,22,194.2,1154,9.42718446601942,52.4545454545455,"Nmt2"
"220860",0.00547745847672564,0.004697895954203,21632,19089,88.4,79.2,2888.3,2762.2,88.4,79.2,2799.9,2683,31.6730769230769,33.8762626262626,"Fam171a1"
"220944",0.0032817851866347,0.00318037577743671,13500,13986,87.2,84.2,1404.7,835.7,87.2,84.2,1317.5,751.5,15.1089449541284,8.92517814726841,"Mindy3"
"220946",0.00131465836040295,0.00192743316557845,5206,8981,9.8,10.4,24.7,37.8,9.8,10.4,14.9,27.4,1.52040816326531,2.63461538461538,"Mindy3"
"220982",0.00179256635178612,0.00568823039265338,7116,21478,120.6,110,949.3,5932,120.6,110,828.7,5822,6.87147595356551,52.9272727272727,"Pter"
"220983",0.00635960605327572,0.00397856709993606,23831,16931,12.8,14,72.2,38,12.8,14,59.4,24,4.640625,1.71428571428571,"Pter"
"220986",0.000873665129386872,0.00994412811092611,3603,29366,6,2.4,27.5,12.8,6,2.4,21.5,10.4,3.58333333333333,4.33333333333333,"C1ql3"
"220990",0.00204811356312724,0.0123963752149383,8160,30938,2.6,10.2,15.8,200.2,2.6,10.2,13.2,190,5.07692307692308,18.6274509803922,"Rsu1"
"220991",0.0133979809015441,0.000723651691135548,31256,5138,11.4,21.6,61.3,161.3,11.4,21.6,49.9,139.7,4.37719298245614,6.46759259259259,"Rsu1"
"220992",0.00141302829393281,0.000103789932363379,5618,1710,219.4,163.4,1300.3,2735.3,219.4,163.4,1080.9,2571.9,4.92661804922516,15.7399020807834,"Rsu1"
"221008",0.00857221012323485,0.00219007666384074,27721,9877,14.8,20.2,140.2,31.7,14.8,20.2,125.4,11.5,8.47297297297297,0.569306930693069,"Rsu1"
"221061",0.00356422046702507,0.00086601200630461,14914,5631,20,13.8,47,21.2,20,13.8,27,7.4,1.35,0.536231884057971,"Trdmt1"
"221100",0.00626402654927701,0.0066523600374715,23646,24049,5.2,3.4,27.2,13.8,5.2,3.4,22,10.4,4.23076923076923,3.05882352941176,"-"
"221107",0.00200967943047345,0.00408885651722536,8008,17336,9.2,3.6,81.2,32.3,9.2,3.6,72,28.7,7.82608695652174,7.97222222222222,"-"
"221122",0.00263922396228848,0.00772751897313948,10827,26199,9.4,4.6,35.3,11.8,9.4,4.6,25.9,7.2,2.75531914893617,1.56521739130435,"Hacd1"
"221168",0.00200016832537289,0.0107218732444542,7966,29972,2.2,2.2,4.2,24.2,2.2,2.2,2,22,0.909090909090909,10,"Cacnb2"
"221190",0.00958662426138789,0.00297466437529371,28931,13136,2.4,2.2,12.8,4.7,2.4,2.2,10.4,2.5,4.33333333333333,1.13636363636364,"Nsun6"
"221218",1.20541807913476e-05,0.00762512183684767,1006,26029,3.2,4.8,3.7,43.2,3.2,4.8,0.5,38.4,0.15625,8,"Malrd1"
"221222",0,0.00241895674955898,395,10793,0,0.6,0,1.8,0,0.6,0,1.2,NA,2,"Malrd1"
"221270",0.00850671654866224,0.00545344941628813,27616,20908,3.6,1.4,20.3,3.8,3.6,1.4,16.7,2.4,4.63888888888889,1.71428571428571,"-"
"221302",0.000316151484021868,4.95250153098575e-05,2121,1437,4,3,16.5,17,4,3,12.5,14,3.125,4.66666666666667,"Nebl"
"221304",0.00129451098515566,0.00572589931315762,5114,21556,60.8,64,268.7,1319.5,60.8,64,207.9,1255.5,3.41940789473684,19.6171875,"Nebl"
"221305",0.0120385038837894,0.00540550050880228,30770,20797,11.6,5.6,101.3,31.3,11.6,5.6,89.7,25.7,7.73275862068966,4.58928571428572,"Nebl"
"221307",0.000193968550765938,0.00539646585714948,1811,20779,2,5.4,20,18.3,2,5.4,18,12.9,9,2.38888888888889,"Nebl"
"221474",0.00443022559327733,0.00712233065672184,18575,25129,1.8,3,6.2,11,1.8,3,4.4,8,2.44444444444444,2.66666666666667,"Nebl"
"221516",0.00328061379298778,0.00229708568782709,13497,10239,9.4,6.2,24.3,19.2,9.4,6.2,14.9,13,1.58510638297872,2.09677419354839,"Dnajc1"
"221579",0.0109153544975774,0.00087012595033281,30111,5649,12.6,5.4,151.3,2.3,12.6,5.4,138.7,0,11.0079365079365,-0.574074074074074,"Pip4k2a"
"221584",0.0127505446706325,0.0103331198850848,31043,29660,6.2,7.8,43.2,76.2,6.2,7.8,37,68.4,5.96774193548387,8.76923076923077,"Pip4k2a"
"221593",0.0111042384871649,0.00948842964323186,30243,28894,4.6,2.4,19.8,11.3,4.6,2.4,15.2,8.9,3.30434782608696,3.70833333333333,"Pip4k2a"
"221596",0.00368658040943494,0.00554235434455078,15476,21206,16.2,13.8,79.2,83.2,16.2,13.8,63,69.4,3.88888888888889,5.02898550724638,"Pip4k2a"
"221666",0.00961384189380527,0.00345050589750924,28964,14976,2.8,3.6,15.2,14.3,2.8,3.6,12.4,10.7,4.42857142857143,2.97222222222222,"LOC100361451"
"221675",0.00310161361273579,0.00245858732409145,12742,11032,3.6,3.2,12.3,10.7,3.6,3.2,8.7,7.5,2.41666666666667,2.34375,"Msrb2"
"221732",0.00166127003467898,0.00942275329264515,6599,28733,6.6,5,2.8,21,6.6,5,0,16,-0.575757575757576,3.2,"Arhgap21"
"221747",0.0127643515268059,0,31048,497,4.4,0,36.3,0,4.4,0,31.9,0,7.25,NA,"Arhgap21"
"221755",0.00596634617133225,0,22785,498,0.6,0,1.8,0,0.6,0,1.2,0,2,NA,"Arhgap21"
"221847",0.00291614104490935,0.00468958711491215,11989,19060,32,22.6,89.5,120.3,32,22.6,57.5,97.7,1.796875,4.32300884955752,"Prtfdc1"
"221853",0.00344189311648531,0.0048309839592635,14300,19450,44,36.6,322.5,568.3,44,36.6,278.5,531.7,6.32954545454545,14.5273224043716,"Prtfdc1"
"221913",0.0023883834765211,0.0067270708194105,9686,24184,26.2,22.6,119.7,253.3,26.2,22.6,93.5,230.7,3.56870229007634,10.2079646017699,"Enkur"
"221935",0.0066621875608031,0.00413018922060919,24316,17469,27.8,15.4,792.2,344.8,27.8,15.4,764.4,329.4,27.4964028776978,21.3896103896104,"RGD1566369"
"221970",0.0091233007736387,0.00529122742097203,28450,20497,6,3.6,30.5,14.3,6,3.6,24.5,10.7,4.08333333333333,2.97222222222222,"-"
"221990",0.00315097565282518,0.00631531453725397,12965,23137,2,1.4,7.5,3.8,2,1.4,5.5,2.4,2.75,1.71428571428571,"Pdss1"
"222000",0.00347755514002099,0.0053936211248527,14458,20760,3.6,1.6,16.8,5.3,3.6,1.6,13.2,3.7,3.66666666666667,2.3125,"Pdss1"
"222004",0.00255006652452281,0.00385299302603585,10385,16553,1.2,3.6,2.7,6.3,1.2,3.6,1.5,2.7,1.25,0.75,"Pdss1"
"222006",0.00261916799853578,0.00282927725369659,10705,12505,130.6,117.6,1167.3,1611.3,130.6,117.6,1036.7,1493.7,7.93797856049005,12.7015306122449,"Abi1"
"222007",0.00696038282874895,0.00635368272020728,24934,23194,6.8,7,23.2,46,6.8,7,16.4,39,2.41176470588235,5.57142857142857,"Abi1"
"222009",0.00089462633765848,0.00376150934531535,3664,16242,26.4,27,25.3,197,26.4,27,0,170,-0.0416666666666666,6.2962962962963,"Abi1"
"222011",0.00352841861768602,0.00993519233559871,14709,29311,0.6,1.8,1.8,16.2,0.6,1.8,1.2,14.4,2,8,"Abi1"
"222018",3.65576944984016e-05,0.00454623222316012,1078,18722,6.6,5,57.8,32,6.6,5,51.2,27,7.75757575757576,5.4,"Abi1"
"222049",0.00510020086216746,0.016422593953379,20706,31654,9.6,8.6,35.3,309.8,9.6,8.6,25.7,301.2,2.67708333333333,35.0232558139535,"Acbd5"
"222063",0.000740931048753008,0.000637535399719905,3200,4688,17,18,22.5,235.5,17,18,5.5,217.5,0.323529411764706,12.0833333333333,"LOC102549174"
