"rank","feature_id","mu","empirical_variance.x","NB2","NB2_NB1","alpha_mu","abs_pc1_loading","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d2_spline"
21851,"89928",82.4807941294979,1208.60741418405,7.02742685915257,2.60281026417739,2.68465861062273,0.00507814372286651,1208.60741418405,7.09805113485758,3.45321009778541,-4.04156146346702e-07
21852,"94549",6.5091538003762,14.3785477223695,2.18260646501213,0.166483681965877,0.792527891121133,0.00507881258031906,14.3785477223695,2.73297353324515,3.45297786205972,-4.07408512125151e-07
21853,"94518",73.1973319912395,1248.68895382411,7.07029208687804,2.76356389434255,2.83669047084537,0.00507974422572957,1248.68895382411,7.13064996239059,3.45274521892552,-4.10660877903599e-07
21854,"78417",26.5525398498854,202.038482796176,5.17324122983786,1.85714650792977,2.02933278214023,0.00508003840547711,202.038482796176,5.3133955315001,3.45251216513044,-4.13913243682048e-07
21855,"241228",81.0083034514162,1994.86122058432,7.55739609299031,3.15057558925003,3.20377810212307,0.00508039758491663,1994.86122058432,7.5988309256888,3.45227869742211,-4.17165609460496e-07
21856,"396393",101.479711831289,1499.36469451073,7.2434307573325,2.61376591169871,2.69293786531342,0.00508049151033722,1499.36469451073,7.31346348721289,3.45204481254818,-4.20417975238945e-07
21857,"175205",31.2125073360245,686.27471337724,6.4862556107307,3.0139008070138,3.0904591137419,0.00508079083104625,686.27471337724,6.53273408620564,3.45181050725627,-4.23670341017394e-07
21858,"537477",24.6028693041091,176.947819191642,5.03268995808146,1.78998553068492,1.97299180776786,0.0050811951247668,176.947819191642,5.18149035670629,3.45157577829402,-4.26922706795842e-07
21859,"316165",18.6768542484763,71.4155260451942,3.98413288752497,1.00468985377521,1.34123028081609,0.00508156250887808,71.4155260451942,4.282420724539,3.45134062240906,-4.30175072574291e-07
21860,"381985",26.1909116851189,151.676892459535,4.84013147810849,1.53724868986372,1.75634008247803,0.0050826808949756,151.676892459535,5.02832387437893,3.45110503634903,-4.33427438352739e-07
21861,"319892",24.3462374892164,465.41464822459,6.09146464552062,2.85883434901525,2.95055140516349,0.0050832705760138,465.41464822459,6.14507504154264,3.45086901686156,-4.36679804131188e-07
21862,"396095",5.20240148142784,12.1402357817703,2.07164047991051,0.246703927140406,0.847404865003558,0.00508358904109074,12.1402357817703,2.57567895671361,3.45063256069429,-4.39932169909636e-07
21863,"279686",3.25867558776283,4.81740896703189,0.939512362327541,-0.509445854724548,0.390915373409308,0.00508458309618786,4.81740896703189,1.76085496794672,3.45039566459485,-4.43184535688085e-07
21864,"295648",3.25867558776283,4.81740896703189,0.939512362327541,-0.509445854724548,0.390915373409308,0.00508458309618786,4.81740896703189,1.76085496794672,3.45015832531087,-4.46436901466534e-07
21865,"422461",5.07320903256297,27.1369210881012,3.13826047567346,1.33437333936635,1.67692163977698,0.00508478198510071,27.1369210881012,3.33708263163119,3.44992053958999,-4.49689267244982e-07
21866,"233964",3.10657738657075,9.03842218955865,1.93612598311282,0.523536054194975,1.06796302122942,0.0050852706690054,9.03842218955865,2.30641994947945,3.44968230417984,-4.52941633023431e-07
21867,"349578",3.10657738657075,9.03842218955865,1.93612598311282,0.523536054194975,1.06796302122942,0.0050852706690054,9.03842218955865,2.30641994947945,3.44944361582807,-4.5619399880188e-07
21868,"317076",5.95592129748325,24.182845916488,2.95631162060233,1.01671833850966,1.40125763464036,0.00508535846110384,24.182845916488,3.22616304512427,3.44920447128229,-4.59446364580328e-07
21869,"371145",3.94449633473612,16.8908473521014,2.63521789823435,1.03694279178771,1.45445062408078,0.00508580255426874,16.8908473521014,2.88428926096584,3.44896486729014,-4.62698730358788e-07
21870,"357368",43.6004842054945,846.18515670964,6.68908255921998,2.89133784362746,2.96566994109455,0.00508596390194602,846.18515670964,6.74191927372488,3.44872480059927,-4.65951096137237e-07
