"rank","feature_id","mu","empirical_variance.x","NB2","NB2_NB1","alpha_mu","abs_pc1_loading","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d2_spline"
241,"130155",0,0,0,0,0,0,0,0,-0.266320613154322,2.03748929116833e-06
242,"131708",0,0,0,0,0,0,0,0,-0.26417279088952,2.05187440881136e-06
243,"132596",0,0,0,0,0,0,0,0,-0.26202291675031,2.06625952645439e-06
244,"133172",0,0,0,0,0,0,0,0,-0.259870976351573,2.08064464409741e-06
245,"134761",0,0,0,0,0,0,0,0,-0.257716955308192,2.09502976174044e-06
246,"134762",0,0,0,0,0,0,0,0,-0.255560839235049,2.10941487938347e-06
247,"135433",0,0,0,0,0,0,0,0,-0.253402613747027,2.1237999970265e-06
248,"135737",0,0,0,0,0,0,0,0,-0.251242264459008,2.13818511466952e-06
249,"137407",0,0,0,0,0,0,0,0,-0.249079776985874,2.15257023231255e-06
250,"137699",0,0,0,0,0,0,0,0,-0.246915136942508,2.16695534995558e-06
251,"138398",0,0,0,0,0,0,0,0,-0.244748329943792,2.18134046759861e-06
252,"139152",0,0,0,0,0,0,0,0,-0.242579341604608,2.19572558524163e-06
253,"139405",0,0,0,0,0,0,0,0,-0.240408157539839,2.21011070288466e-06
254,"139457",0,0,0,0,0,0,0,0,-0.238234763364367,2.22449582052769e-06
255,"139563",0,0,0,0,0,0,0,0,-0.236059144693075,2.23888093817072e-06
256,"141415",0,0,0,0,0,0,0,0,-0.233881287140845,2.25326605581374e-06
257,"143037",0,0,0,0,0,0,0,0,-0.231701176322558,2.26765117345677e-06
258,"143750",0,0,0,0,0,0,0,0,-0.229518797853099,2.2820362910998e-06
259,"143842",0,0,0,0,0,0,0,0,-0.227334137347348,2.29642140874283e-06
260,"145202",0,0,0,0,0,0,0,0,-0.225147180420188,2.31080652638586e-06
261,"145513",0,0,0,0,0,0,0,0,-0.222957912686502,2.32519164402888e-06
262,"145852",0,0,0,0,0,0,0,0,-0.220766319761172,2.33957676167191e-06
263,"146022",0,0,0,0,0,0,0,0,-0.21857238725908,2.35396187931494e-06
264,"146047",0,0,0,0,0,0,0,0,-0.216376100795109,2.36834699695797e-06
265,"146065",0,0,0,0,0,0,0,0,-0.214177445984141,2.38273211460099e-06
266,"146357",0,0,0,0,0,0,0,0,-0.211976408441059,2.39711723224402e-06
267,"146713",0,0,0,0,0,0,0,0,-0.209772973780744,2.41150234988705e-06
268,"146780",0,0,0,0,0,0,0,0,-0.207567127618079,2.42588746753008e-06
269,"146908",0,0,0,0,0,0,0,0,-0.205358855567947,2.4402725851731e-06
270,"147207",0,0,0,0,0,0,0,0,-0.20314814324523,2.45465770281613e-06
271,"148914",0,0,0,0,0,0,0,0,-0.200934976264809,2.46904282045916e-06
272,"150667",0,0,0,0,0,0,0,0,-0.198719340241569,2.48342793810219e-06
273,"150962",0,0,0,0,0,0,0,0,-0.19650122079039,2.49781305574521e-06
274,"151742",0,0,0,0,0,0,0,0,-0.194280603526155,2.51219817338824e-06
275,"151970",0,0,0,0,0,0,0,0,-0.192057474063747,2.52658329103127e-06
276,"151971",0,0,0,0,0,0,0,0,-0.189831818018048,2.5409684086743e-06
277,"152586",0,0,0,0,0,0,0,0,-0.187603621003941,2.55535352631732e-06
278,"152961",0,0,0,0,0,0,0,0,-0.185372868636307,2.56973864396035e-06
279,"153203",0,0,0,0,0,0,0,0,-0.183139546530029,2.58412376160338e-06
280,"153497",0,0,0,0,0,0,0,0,-0.180903640299989,2.59850887924641e-06
281,"154231",0,0,0,0,0,0,0,0,-0.178665135561071,2.61289399688944e-06
282,"156598",0,0,0,0,0,0,0,0,-0.176424017928155,2.62727911453246e-06
283,"157167",0,0,0,0,0,0,0,0,-0.174180273016125,2.64166423217549e-06
284,"157905",0,0,0,0,0,0,0,0,-0.171933886439862,2.65604934981852e-06
285,"158108",0,0,0,0,0,0,0,0,-0.16968484381425,2.67043446746155e-06
286,"158196",0,0,0,0,0,0,0,0,-0.167433130754171,2.68481958510457e-06
287,"159257",0,0,0,0,0,0,0,0,-0.165178732874506,2.6992047027476e-06
288,"159292",0,0,0,0,0,0,0,0,-0.162921635790138,2.71358982039063e-06
289,"160652",0,0,0,0,0,0,0,0,-0.160661825115951,2.72797493803366e-06
290,"160709",0,0,0,0,0,0,0,0,-0.158399286466825,2.74236005567668e-06
291,"160887",0,0,0,0,0,0,0,0,-0.156134005457643,2.75674517331971e-06
292,"161185",0,0,0,0,0,0,0,0,-0.153865967703288,2.77113029096274e-06
293,"161251",0,0,0,0,0,0,0,0,-0.151595158818642,2.78551540860577e-06
