"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt","log_var_ctrl","log_var_trt","log_nb1_ctrl","log_nb1_trt","log_nb2_ctrl","log_nb2_trt","log_alpha_mu_ctrl","log_alpha_mu_trt","gene_symbol"
"66705",0.00216202631070361,0.00357627496233946,23136,16163,56.6,66.8,225.3,891.7,56.6,66.8,168.7,824.9,2.98056537102474,12.3488023952096,5.42186155263949,6.79425057818532,4.05352256770185,4.21656219494635,5.13403217224018,6.71647370081667,1.09211300434279,2.51355908632409,"Tenm2"
"66706",0.00447097391802728,0.00730714817473263,13055,6316,13.4,16,83.3,118.5,13.4,16,69.9,102.5,5.21641791044776,6.40625,4.43438186500781,4.78331637137157,2.66722820658195,2.83321334405622,4.26127043353808,4.63957161270542,1.6518109422829,1.85727407633868,"Tenm2"
"66708",0.000306896089950465,0.00162920702034145,29658,23831,37.4,21,531.8,70.5,37.4,21,494.4,49.5,13.2192513368984,2.35714285714286,6.27814611922618,4.26969744969996,3.64805745959368,3.09104245335832,6.20536551705526,3.92197333628131,2.58167420172299,0.857450231851222,"Tenm2"
"66785",0.00879669241138784,0.0045163184653346,3800,13165,4.6,3,67.8,17,4.6,3,63.2,14,13.7391304347826,4.66666666666667,4.2312037449393,2.89037175789616,1.7227665977411,1.38629436111989,4.16200321069592,2.70805020110221,2.62024799765776,1.54044504094715,"Tenm2"
"67047",0.00606711195150723,0.00830345980708835,8609,4577,6,7.6,20,34.3,6,7.6,14,26.7,2.33333333333333,3.51315789473684,3.04452243772342,3.56388296393925,1.94591014905531,2.15176220325946,2.70805020110221,3.32143241319329,0.847297860387204,1.25651531811392,"Tenm2"
"67386",0.00370477198161804,0.00701858160573443,16068,6820,0.6,2.2,1.8,4.2,0.6,2.2,1.2,2,2,0.909090909090909,1.02961941718116,1.64865862558738,0.470003629245736,1.16315080980568,0.78845736036427,1.09861228866811,0.693147180559946,-0.0953101798043249,"Tenm2"
"67477",0.00614408223504108,7.80898661957426e-05,8335,30123,2.2,2.4,12.2,10.8,2.2,2.4,10,8.4,4.54545454545454,3.5,2.58021682959233,2.46809953147162,1.16315080980568,1.22377543162212,2.39789527279837,2.24070968927596,1.51412773262978,1.25276296849537,"LOC108352072"
"67491",0.00223928756349252,0.0052163250429981,22802,11446,9.4,6.2,21.3,60.7,9.4,6.2,11.9,54.5,1.26595744680851,8.79032258064516,3.10458667846607,4.12228393091134,2.34180580614733,1.97408102602201,2.55722731136763,4.01638302075239,0.235828710841525,2.17365140961815,"-"
"67520",0.0056541227273013,0.0131365030030212,9693,587,6.4,4,36.8,80,6.4,4,30.4,76,4.75,19,3.63230910262554,4.39444915467244,2.00148000021012,1.6094379124341,3.44680789291421,4.34380542185368,1.55814461804655,2.94443897916644,"-"
"67603",0.00899919547617607,0.00295432394022148,3499,18674,5.6,4.6,25.3,28.3,5.6,4.6,19.7,23.7,3.51785714285714,5.15217391304348,3.26956893918372,3.37758751602302,1.88706964903238,1.7227665977411,3.03013370027132,3.20680324363393,1.25785203800284,1.63941874464604,"LOC102547424"
"67617",0.00498032721471735,0.00705826273935757,11394,6751,7.2,4.2,46.7,21.2,7.2,4.2,39.5,17,5.48611111111111,4.04761904761905,3.8649313978943,3.10009228887823,2.10413415427021,1.64865862558738,3.70130197411249,2.89037175789616,1.70221964588507,1.39812881876689,"-"
"67620",0.000991230976489568,0.00459532097955587,27837,12931,12.6,16,65.3,92.5,12.6,16,52.7,76.5,4.18253968253968,4.78125,4.19418989719182,4.53796143629464,2.61006979274201,2.83321334405622,3.98341300151482,4.3502779363593,1.43091864158988,1.56470201859271,"-"
"67650",0.00333096250384333,0.0014385096490782,18058,24412,97.4,87.8,952.3,1034.7,97.4,87.8,854.9,946.9,8.77720739219713,10.7847380410023,6.85992964949953,6.94283280559483,4.58904080405821,4.48638664999812,6.75215354688756,6.854249011459,2.1721582923837,2.37813199034838,"Mat2b"
"67669",0.00377075186345954,0.00540957596609791,15801,10952,294.6,344.4,15451.8,35242.8,294.6,344.4,15157.2,34898.4,51.4501018329939,101.331010452962,9.64554549567922,10.4700449062457,5.68900718907405,5.84470316571258,9.62629691863775,10.4602249160657,3.9406124415394,4.61839248931381,"Ccng1"
"67675",0.00241153993354083,0.00404308305551975,21962,14609,17.8,16,57.7,112.5,17.8,16,39.9,96.5,2.24157303370787,6.03125,4.07243972683405,4.73180283692146,2.9338568698359,2.83321334405622,3.71113006304876,4.5798523780038,0.807177866597778,1.79695428610516,"Ccng1"
"67690",0.00198791789647768,0.00513298126714175,23841,11624,4.6,2.6,7.8,6.8,4.6,2.6,3.2,4.2,0.695652173913044,1.61538461538461,2.17475172148416,2.05412373369555,1.7227665977411,1.28093384546206,1.43508452528932,1.64865862558738,-0.362905493689368,0.479573080261886,"-"
"67697",0.0124266218309165,0.000133132046810562,842,29894,3.6,3,26.3,9.5,3.6,3,22.7,6.5,6.30555555555556,2.16666666666667,3.30688670219091,2.35137525716348,1.52605630349505,1.38629436111989,3.16547504814109,2.01490302054226,1.84143107902529,0.773189888233482,"-"
"67710",0.00447040511086049,0.00416379565624504,13056,14166,11.6,4,37.3,7,11.6,4,25.7,3,2.21551724137931,0.75,3.6454498961866,2.07944154167984,2.53369681395743,1.6094379124341,3.2846635654062,1.38629436111989,0.795485893788855,-0.287682072451781,"LOC102548672"
"67714",0.0046890578498887,0.000371039606436624,12337,29078,163.6,122.2,5753.3,1416.7,163.6,122.2,5589.7,1294.5,34.1668704156479,10.5932896890344,8.65770268039575,7.25679111912359,5.10351828824297,4.81380905109942,8.62885978192292,7.16665200000216,3.53125647327739,2.3602207524541,"LOC102548672"
"67718",0.000196717147119635,0.00416845727689491,29936,14152,5.8,2.8,6.2,3.2,5.8,2.8,0.4,0.4,0.0689655172413794,0.142857142857143,1.97408102602201,1.43508452528932,1.91692261218206,1.33500106673234,0.336472236621213,0.336472236621213,-2.67414864942653,-1.94591014905531,"LOC102548672"
"67759",0.00310928165232012,0.00383834750987995,18986,15247,118.4,98.2,1274.8,2935.7,118.4,98.2,1156.4,2837.5,9.76689189189189,28.8951120162933,7.15132871180785,7.98504178093549,4.7824792009585,4.59713801429083,7.05393138913974,7.95103102261078,2.27899828769229,3.36367244642924,"Gabra1"
"67760",0.00292263686904089,0.00283795620654441,19752,19218,175.4,165.4,2234.3,3079.3,175.4,165.4,2058.9,2913.9,11.7383124287343,17.6172914147521,7.71213072622779,8.0327822738217,5.17275414357269,5.11439452838711,7.63041271691602,7.97759079287883,2.46285805864462,2.8688808864868,"Gabra1"
"67761",0.00115470545709523,0.01240721578017,27182,815,0.6,7.4,1.8,207.8,0.6,7.4,1.2,200.4,2,27.0810810810811,1.02961941718116,5.34137685600848,0.470003629245736,2.12823170584927,0.78845736036427,5.30529298028446,0.693147180559946,3.29883536900059,"Gabra1"
"67764",0.00115470545709523,0.00310742680382485,27183,18087,0.6,2.8,1.8,10.7,0.6,2.8,1.2,7.9,2,2.82142857142857,1.02961941718116,2.45958884180371,0.470003629245736,1.33500106673234,0.78845736036427,2.18605127673809,0.693147180559946,1.03724334229182,"Gabra1"
"67850",0.00840427372497848,0.00914832993854955,4288,3296,3.6,3.8,42.3,27.2,3.6,3.8,38.7,23.4,10.75,6.15789473684211,3.76815263500844,3.33932197794407,1.52605630349505,1.56861591791385,3.68135118769314,3.19458313229916,2.37490575457367,1.81773495563132,"Pwwp2a"
"67854",0.00284741574414932,0.00374006521783405,20018,15571,103.8,84.2,1735.2,1143.2,103.8,84.2,1631.4,1059,15.7167630057803,12.5771971496437,7.45945409595771,7.04246098183443,4.65205377188694,4.44500143383527,7.39780660353165,6.96602418710611,2.75472785013469,2.53188542435313,"Ttc1"
"67856",0.00300467688202081,0.00387928576041702,19406,15128,13.8,11.8,30.7,48.7,13.8,11.8,16.9,36.9,1.22463768115942,3.1271186440678,3.45631668088323,3.90600493310258,2.69462718077007,2.54944517092557,2.88480071284671,3.63495111208838,0.202645029765869,1.14011201957486,"Ttc1"
"67867",0.0123681968595484,0.00260764129499876,857,20175,4.6,2.2,22.8,4.7,4.6,2.2,18.2,2.5,3.95652173913044,1.13636363636364,3.16968558067743,1.7404661748405,1.7227665977411,1.16315080980568,2.95491027903374,1.25276296849537,1.3753652905877,0.127833371509885,"Ttc1"
"67868",0.00128312887810279,0.00272721793430404,26718,19736,37.2,32.2,87.2,162.7,37.2,32.2,50,130.5,1.34408602150538,4.0527950310559,4.47960696301275,5.09803548437709,3.64283551561253,3.50254987592244,3.93182563272433,4.87900685161782,0.295714244149045,1.39940677421239,"Adra1b"
"67897",0.00104034762747963,0.00273964212820097,27714,19676,84.8,79.4,398.7,931.8,84.8,79.4,313.9,852.4,3.70165094339623,10.735516372796,5.99071426571728,6.83819081559623,4.45201900649392,4.38701417618492,5.75225512810698,6.7492283707539,1.30877892105005,2.37355753197137,"Ublcp1"
"67898",0.00149243515298463,0.0059815818114122,25816,9311,1,0.6,5,1.8,1,0.6,4,1.2,4,2,1.79175946922805,1.02961941718116,0.693147180559945,0.470003629245736,1.6094379124341,0.78845736036427,1.38629436111989,0.693147180559946,"Ublcp1"
"67939",0.010572143723488,0.00261117131733692,1924,20161,3.2,3,9.7,11,3.2,3,6.5,8,2.03125,2.66666666666667,2.37024374146786,2.484906649788,1.43508452528932,1.38629436111989,2.01490302054226,2.19722457733622,0.70865136709591,0.980829253011726,"-"
"67942",0.00162083402425154,0.000399276141119725,25318,28740,1.2,0.6,7.2,1.8,1.2,0.6,6,1.2,5,2,2.10413415427021,1.02961941718116,0.78845736036427,0.470003629245736,1.94591014905531,0.78845736036427,1.6094379124341,0.693147180559946,"LOC102550742"
"67944",0.000887937508289754,0.00330145578560816,28118,17338,6.2,3,3.7,8,6.2,3,0,5,-0.403225806451613,1.66666666666667,1.54756250871601,2.19722457733622,1.97408102602201,1.38629436111989,0,1.79175946922805,NA,0.510825623765991,"Clint1"
"67946",0.0018212815705545,0.00424153923399141,24539,13911,7.6,12.2,36.8,69.2,7.6,12.2,29.2,57,3.84210526315789,4.67213114754098,3.63230910262554,4.25134831103177,2.15176220325946,2.58021682959233,3.40784192438082,4.06044301054642,1.34602046198195,1.54161531609534,"Lsm11"
"67948",0.00596634617133225,0,8838,30681,0.6,0,1.8,0,0.6,0,1.2,0,2,NA,1.02961941718116,0,0.470003629245736,0,0.78845736036427,0,0.693147180559946,NA,"Lsm11"
"67954",0.00760371884160958,0.0059815818114122,5644,9312,2.6,0.6,6.3,1.8,2.6,0.6,3.7,1.2,1.42307692307692,2,1.98787434815435,1.02961941718116,1.28093384546206,0.470003629245736,1.54756250871601,0.78845736036427,0.352821374622742,0.693147180559946,"Thg1l"
"67955",0.00758897063782192,0.00694236724366321,5668,7164,2.4,2.4,5.3,6.3,2.4,2.4,2.9,3.9,1.20833333333333,1.625,1.84054963339749,1.98787434815435,1.22377543162212,1.22377543162212,1.3609765531356,1.58923520511658,0.189241999638528,0.485507815781701,"Thg1l"
"67956",0.00894951925699837,0.00201968060843926,3585,22424,1.4,1.8,9.8,2.7,1.4,1.8,8.4,0.9,6,0.5,2.37954613413017,1.30833281965018,0.8754687373539,1.02961941718116,2.24070968927596,0.641853886172395,1.79175946922806,-0.693147180559945,"Thg1l"
"67969",0.00287787394708467,0.00290726176483801,19915,18877,13.8,7.6,25.7,12.8,13.8,7.6,11.9,5.2,0.86231884057971,0.68421052631579,3.2846635654062,2.62466859216316,2.69462718077007,2.15176220325946,2.55722731136763,1.82454929205105,-0.148130192045676,-0.379489621704904,"Nipal4"
"67985",0.00486131148648267,0.00282650967020949,11749,19262,378.8,325.2,26415.7,17278.2,378.8,325.2,26036.9,16953,68.7352164730729,52.1309963099631,10.1817516649003,9.75725874499004,5.93964479837819,5.78751069018691,10.1673084479092,9.73825907316835,4.2302616803048,3.9537597106243,"Cyfip2"
"68007",0.00322468238721169,0.00366271280932616,18446,15810,134.6,101.2,1611.3,1687.7,134.6,101.2,1476.7,1586.5,10.9710252600297,15.6768774703557,7.38541700996969,7.43171428113809,4.90970937550629,4.6269316777696,7.29824210390959,7.36991573076685,2.3952577302691,2.75218685416989,"Cyfip2"
"68036",0.00326077193239443,0.000560454920016314,18329,27528,2.6,1.2,6.3,7.2,2.6,1.2,3.7,6,1.42307692307692,5,1.98787434815435,2.10413415427021,1.28093384546206,0.78845736036427,1.54756250871601,1.94591014905531,0.352821374622742,1.6094379124341,"Cyfip2"
"68129",0.000387772744652708,0.00281967473887121,29462,19293,3.6,6.6,5.3,33.3,3.6,6.6,1.7,26.7,0.472222222222222,4.04545454545454,1.84054963339749,3.53514535417189,1.52605630349505,2.02814824729229,0.993251773010283,3.32143241319329,-0.750305594399894,1.39759391637382,"LOC100359777"
"68466",0.00304394570911072,0.00439235027758576,19250,13471,17.6,17.8,33.8,152.7,17.6,17.8,16.2,134.9,0.920454545454545,7.57865168539326,3.54961738678043,5.03500265054455,2.92316158071916,2.9338568698359,2.84490938381941,4.9119193211571,-0.082887659805768,2.02533530591567,"LOC108352217"
"68468",0.0123058966002603,0.0049945822029957,886,11912,3.6,6.6,24.3,44.3,3.6,6.6,20.7,37.7,5.75,5.71212121212121,3.23080439573347,3.81330703248899,1.52605630349505,2.02814824729229,3.07731226054641,3.65583960003574,1.74919985480926,1.74259044542159,"-"
"68471",0.00771334665350963,0.00798453892553981,5350,5034,36.8,32,1366.2,664,36.8,32,1329.4,632,36.125,19.75,7.22052013180138,6.49978704065585,3.63230910262554,3.49650756146648,7.19323492787872,6.45047042214418,3.5869851464326,2.98315349134713,"Trim41"
"68475",0.00882274595762007,0.00857868065712602,3784,4026,4.8,3.4,20.7,31.8,4.8,3.4,15.9,28.4,3.3125,8.35294117647059,3.07731226054641,3.4904285153901,1.75785791755237,1.48160454092422,2.82731362192903,3.38099467434464,1.19770319131234,2.12261371354504,"Trim41"
"68483",0.00213128302643268,0.010262637769184,23275,2159,10.2,5.2,78.7,70.7,10.2,5.2,68.5,65.5,6.7156862745098,12.5961538461538,4.37826958579617,4.27249074760558,2.41591377830105,1.82454929205105,4.24132675257075,4.19720194766181,1.90444602497795,2.53339151705382,"Trim41"
"68531",0.00243888917776602,0.00105152457414375,21815,25564,83.6,78.8,627.8,1009.7,83.6,78.8,544.2,930.9,6.50956937799043,11.8134517766497,6.443813241115,6.91839843908062,4.43793426661218,4.37952350445576,6.30115269982238,6.83722551279161,1.87327330625849,2.46923886325861,"Cnot6"
"68536",0.00209779141339966,0.00116305096162493,23393,25236,5.6,8.4,2.8,36.8,5.6,8.4,0,28.4,-0.5,3.38095238095238,1.33500106673234,3.63230910262554,1.88706964903238,2.24070968927596,0,3.38099467434464,NA,1.21815743931789,"Cnot6"
"68552",0.00828428194397975,0.0120316598890714,4515,962,438.4,405,56218.8,409142.5,438.4,405,55780.4,408737.5,127.236313868613,1009.22839506173,10.9370242870013,12.9218212292352,6.08541015995051,6.00635315960173,10.9291957594682,12.9208308662412,4.846046096551,6.9169413525797,"-"
"68573",0.00108503660567332,0.00847400634591133,27583,4186,6.2,4.2,1.7,21.2,6.2,4.2,0,17,-0.725806451612903,4.04761904761905,0.993251773010283,3.10009228887823,1.97408102602201,1.64865862558738,0,2.89037175789616,NA,1.39812881876689,"Mrnip"
"68576",0.00318250001422564,0.00150572890837343,18656,24193,41.8,33.8,696.7,232.7,41.8,33.8,654.9,198.9,15.6674641148325,5.88461538461538,6.54778921094519,5.45403824154481,3.75653810258775,3.54961738678043,6.48600833829969,5.29781724150635,2.7515862126933,1.77234138337095,"Sqstm1"
"68596",0.00386761621325401,0.00727339598968997,15387,6395,53.4,44.2,394.3,889.7,53.4,44.2,340.9,845.5,6.38389513108614,19.1289592760181,5.97964497030264,6.79200767043782,3.9963641538619,3.81109708683819,5.83451829664526,6.74111020157319,1.85377843317771,2.95120337925498,"Sqstm1"
"68606",0.00426208492982633,0.00141679327718368,13833,24488,18.4,12,95.3,68.5,18.4,12,76.9,56.5,4.17934782608696,4.70833333333333,4.56746831880408,4.24132675257075,2.96527306606928,2.56494935746154,4.3554259528767,4.0517849478033,1.43015521189666,1.54933398836439,"Ltc4s"
"68608",0,0.00999663979219763,30905,2351,0,2.6,0,13.8,0,2.6,0,11.2,NA,4.30769230769231,0,2.69462718077007,0,1.28093384546206,0,2.50143595173921,NA,1.46040233327361,"Maml1"
"68622",0.00344701650118752,0.000121892954970847,17434,29981,16,15.4,43.5,20.8,16,15.4,27.5,5.4,1.71875,0.350649350649351,3.79548918917219,3.08190996979504,2.83321334405622,2.79728133483015,3.3499040872746,1.85629799036563,0.541597282432744,-1.04796855584935,"Canx"
"68623",0.00167451891304526,5.62596064799863e-05,25091,30229,38.8,33.4,55.7,62.8,38.8,33.4,16.9,29.4,0.435567010309279,0.880239520958084,4.03777421073371,4.15575319035074,3.68386691229039,3.53805656437935,2.88480071284671,3.41444260841218,-0.8311066247002,-0.127561225638019,"Canx"
"68624",0.00165797439177104,0.00208110625774977,25173,22237,398.8,310.8,5907.7,3135.7,398.8,310.8,5508.9,2824.9,13.8136910732197,9.08912483912484,8.68418112004499,8.05092657084741,5.9909644220663,5.74236195662368,8.61430175316194,7.94658217691421,2.62566020710556,2.20707862623043,"Canx"
"68627",0.00433469803788389,0.00030027986641987,13522,29297,270.6,171.4,11243.3,1528.3,270.6,171.4,10972.7,1356.9,40.5495195861049,7.91656942823804,9.32761661256697,7.33256539335408,5.60433039568454,5.14981735822959,9.30325677990244,7.21369466770475,3.70252393304623,2.06895795898823,"Canx"
"68630",0.00176743477767699,0.000663183315401913,24730,26910,3.6,1.8,8.3,16.2,3.6,1.8,4.7,14.4,1.30555555555556,8,2.23001440015921,2.84490938381941,1.52605630349505,1.02961941718116,1.7404661748405,2.73436750941958,0.266628663253949,2.07944154167984,"Canx"
"68631",0.000112138970876576,0.000235725769300351,30335,29519,0.6,2.6,1.8,18.8,0.6,2.6,1.2,16.2,2,6.23076923076923,1.02961941718116,2.98568193770049,0.470003629245736,1.28093384546206,0.78845736036427,2.84490938381941,0.693147180559946,1.8294997972109,"Canx"
"68641",0.00778812764297785,0.0085006687510223,5253,4161,33.6,27.8,1097.3,702.7,33.6,27.8,1063.7,674.9,31.6577380952381,24.2769784172662,7.0015188087943,6.5563521289725,3.54385368206368,3.3603753871419,6.97044834832056,6.51604513610631,3.45498260828846,3.18952851105277,"Maml1"
"68685",0.00247040659210399,0.00214495103154124,21695,22035,26.2,19.8,39.7,87.7,26.2,19.8,13.5,67.9,0.515267175572519,3.42929292929293,3.70622809244855,4.48525988931553,3.30321697330195,3.03495298670727,2.67414864942653,4.23265617801961,-0.663069725322667,1.23235409686416,"Rufy1"
"68733",0.0104322222672978,0.00889262217952456,2028,3671,2.6,2.6,18.8,13.8,2.6,2.6,16.2,11.2,6.23076923076923,4.30769230769231,2.98568193770049,2.69462718077007,1.28093384546206,1.28093384546206,2.84490938381941,2.50143595173921,1.8294997972109,1.46040233327361,"Adamts2"
"68734",0.00453265904119271,0.00160294355444663,12880,23911,3,3.8,18,48.2,3,3.8,15,44.4,5,11.6842105263158,2.94443897916644,3.89589362349826,1.38629436111989,1.56861591791385,2.77258872223978,3.8155121050473,1.6094379124341,2.45823840270584,"Adamts2"
"68739",0.00685314112495061,0.00877856168081272,7141,3844,10.6,14.6,75.3,172.8,10.6,14.6,64.7,158.2,6.10377358490566,10.8356164383562,4.33467293829041,5.15790521283129,2.45100509811232,2.74727091425549,4.18509892549057,5.07016127341028,1.80890720038883,2.38283852661926,"Zfp354c"
"68763",0.00892816964419066,0.00161503644558592,3666,23881,3.2,3.8,10.7,7.7,3.2,3.8,7.5,3.9,2.34375,1.02631578947368,2.45958884180371,2.16332302566054,1.43508452528932,1.56861591791385,2.14006616349627,1.58923520511658,0.851752210736584,0.0259754864032607,"Znf454"
"68774",0.00736796870100132,0.00514246975498679,6006,11598,5.6,6.2,12.8,16.7,5.6,6.2,7.2,10.5,1.28571428571429,1.69354838709677,2.62466859216316,2.87356463957978,1.88706964903238,1.97408102602201,2.10413415427021,2.4423470353692,0.251314428280906,0.526825965112432,"-"
"68777",0.00367337130312122,0.00375572475616972,16325,15534,26.4,26.2,299.3,333.7,26.4,26.2,272.9,307.5,10.3371212121212,11.736641221374,5.70478197498928,5.81323460821728,3.31054301339402,3.30321697330195,5.61276307626903,5.73172184334544,2.33574141756202,2.46271567647952,"Zfp2"
"68806",0,0.000516056926113569,30906,27867,0,1,0,5,0,1,0,4,NA,4,0,1.79175946922805,0,0.693147180559945,0,1.6094379124341,NA,1.38629436111989,"-"
"68823",0.00274650278562447,0.00367329851899846,20477,15769,2.4,3,5.3,9.5,2.4,3,2.9,6.5,1.20833333333333,2.16666666666667,1.84054963339749,2.35137525716348,1.22377543162212,1.38629436111989,1.3609765531356,2.01490302054226,0.189241999638528,0.773189888233482,"Phykpl"
"68826",0.00771139055960755,0.000638544786212057,5367,27026,1,1.2,5,7.2,1,1.2,4,6,4,5,1.79175946922805,2.10413415427021,0.693147180559945,0.78845736036427,1.6094379124341,1.94591014905531,1.38629436111989,1.6094379124341,"Phykpl"
"68829",0.00247020670070449,0.00244298486687625,21697,20768,555.6,503.2,16795.3,25370.7,555.6,503.2,16239.7,24867.5,29.2291216702664,49.418720190779,9.72891390304014,10.1413896586259,6.32184684909179,6.22297301475382,9.69527571623502,10.1213572213476,3.37516552975845,3.90032930364034,"Hnrnpab"
"68830",0.00222951936358571,0.00598235315019901,22854,9262,25.2,27,87.7,461,25.2,27,62.5,434,2.48015873015873,16.0740740740741,4.48525988931553,6.13556489108174,3.26575941076705,3.3322045101752,4.15103990589865,6.07534603108868,0.908322562224978,2.77720766809608,"Hnrnpab"
"68831",0.000130189313505039,0.00839621156997913,30197,4303,0.8,1.2,3.2,7.2,0.8,1.2,2.4,6,3,5,1.43508452528932,2.10413415427021,0.587786664902119,0.78845736036427,1.22377543162212,1.94591014905531,1.09861228866811,1.6094379124341,"Hnrnpab"
"68843",0.00530490899668534,0.00365939440654151,10560,15828,9.8,9.6,42.2,65.3,9.8,9.6,32.4,55.7,3.30612244897959,5.80208333333333,3.76584049525006,4.19418989719182,2.37954613413017,2.36085400111802,3.50855589998265,4.03777421073371,1.19577603712176,1.75821704845945,"-"
"68847",0.00259450665446114,0.00361022342885636,21142,16029,20.4,20.6,48.8,259.3,20.4,20.6,28.4,238.7,1.3921568627451,11.5873786407767,3.90801498403061,5.56183481200052,3.06339092202781,3.07269331469012,3.38099467434464,5.47938814144034,0.33085424431699,2.44991645754925,"Rmnd5b"
"68852",0.00577722228297411,0.00237981876261272,9456,21218,29.4,15.8,239.3,56.7,29.4,15.8,209.9,40.9,7.13945578231293,2.58860759493671,5.48188814274242,4.05525717351405,3.41444260841218,2.82137888640921,5.35138408748473,3.73528582692809,1.96563655248195,0.951120123015835,"N4bp3"
"68857",0.00159992033877984,0.00423621938413715,25423,13927,33.8,27.2,96.7,142.7,33.8,27.2,62.9,115.5,1.86094674556213,4.24632352941176,4.58190155904874,4.96772779308498,3.54961738678043,3.33932197794407,4.15731936138349,4.75789127300575,0.621085361217422,1.4460535566599,"Trappc2b"
"68860",0.000926572989218308,0.000778335292639193,27997,26414,35.4,35.4,97.3,122.3,35.4,35.4,61.9,86.9,1.74858757062147,2.45480225988701,4.58802402715312,4.8146204101703,3.5945687746427,3.5945687746427,4.1415461637064,4.47619980469113,0.558808359550822,0.898046212131618,"Sec24a"
"68887",0.00297541987847387,0.0012350495862339,19526,25034,17.6,11.2,197.8,62.2,17.6,11.2,180.2,51,10.2386363636364,4.55357142857143,5.29229929422247,4.14630430115281,2.92316158071916,2.50143595173921,5.19960139360888,3.95124371858143,2.32616844313013,1.51591185442328,"Sec24a"
"68890",0.000423489570565657,0.00782350028485389,29372,5274,19.6,32.8,24.8,493.7,19.6,32.8,5.2,460.9,0.26530612244898,14.0518292682927,3.25037449192757,6.20395151823366,3.02529107579554,3.52046080248897,1.82454929205105,6.13534841743656,-1.32687094064909,2.64275258433636,"Jade2"
"68891",0.00607923074589265,0.00782708401149099,8525,5273,9.6,5.4,34.8,31.8,9.6,5.4,25.2,26.4,2.625,4.88888888888889,3.57794789340665,3.4904285153901,2.36085400111802,1.85629799036563,3.26575941076705,3.31054301339402,0.965080896043587,1.58696505658204,"Jade2"
"68896",0.00580669156588745,0.00439462812506485,9400,13463,3.8,2.6,6.2,5.8,3.8,2.6,2.4,3.2,0.631578947368421,1.23076923076923,1.97408102602201,1.91692261218206,1.56861591791385,1.28093384546206,1.22377543162212,1.43508452528932,-0.45953232937844,0.207639364778244,"Jade2"
"68940",0.00313323120803652,0.000449122250260897,18872,28583,138.4,118.6,1537.3,486.8,138.4,118.6,1398.9,368.2,10.1076589595376,3.10455311973019,7.33843318956171,6.18990548578182,4.93734749832642,4.78415284151653,7.24415608448078,5.9113385026287,2.31329344929882,1.13286978223535,"Ube2b"
"68943",0.001497978466997,0.00773108233874813,25783,5436,2,1,8,5,2,1,6,4,3,4,2.19722457733622,1.79175946922805,1.09861228866811,0.693147180559945,1.94591014905531,1.6094379124341,1.09861228866811,1.38629436111989,"Ube2b"
"68944",0,0,30907,30682,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,"Ube2b"
"68945",0.0020547192211636,0.00586199476104902,23573,9913,22.6,39,45.3,500.5,22.6,39,22.7,461.5,1.00442477876106,11.8333333333333,3.83514196109219,6.21760360740199,3.16124671203156,3.68887945411394,3.16547504814109,6.13664655695248,0.00441501820911647,2.47092040781326,"Ube2b"
"68946",0.0086779220308198,0.000646575836673392,3905,27002,8.2,11,35.7,13.5,8.2,11,27.5,2.5,3.35365853658537,0.227272727272727,3.60277675506052,2.67414864942653,2.21920348405499,2.484906649788,3.3499040872746,1.25276296849537,1.21005185040232,-1.48160454092422,"Ube2b"
"68948",0.00382206878400278,0.00545344941628813,15565,10832,5.4,1.4,12.8,3.8,5.4,1.4,7.4,2.4,1.37037037037037,1.71428571428571,2.62466859216316,1.56861591791385,1.85629799036563,0.8754687373539,2.12823170584927,1.22377543162212,0.315081046639895,0.538996500732687,"Ube2b"
"68977",0.000170569052067163,0.00383395573891733,30014,15273,3.6,1.6,6.3,12.8,3.6,1.6,2.7,11.2,0.75,7,1.98787434815435,2.62466859216316,1.52605630349505,0.955511445027436,1.30833281965018,2.50143595173921,-0.287682072451781,1.94591014905531,"Tcf7"
"68989",0.0210700152331454,0.00403636048795615,9,14625,31.8,8.4,2886.2,43.8,31.8,8.4,2854.4,35.4,89.7610062893082,4.21428571428571,7.96804245332858,3.80220813942094,3.4904285153901,2.24070968927596,7.95696721735512,3.5945687746427,4.49715065259956,1.43848011429046,"Vdac1"
"68996",0.00259679609434337,0.00173743903831937,21130,23488,49.6,46.2,615.3,832.7,49.6,46.2,565.7,786.5,11.4052419354839,17.0238095238095,6.4237338579682,6.72587362541657,3.92395157629342,3.85439389259151,6.33983006317557,6.66886337069979,2.43407306861823,2.83461292441064,"LOC100362027"
"69012",0.00367941988236946,0.000528132395124067,16306,27720,5.4,0.8,24.8,3.2,5.4,0.8,19.4,2.4,3.59259259259259,3,3.25037449192757,1.43508452528932,1.85629799036563,0.587786664902119,3.01553490085017,1.22377543162212,1.27887411249905,1.09861228866811,"Fstl4"
"69018",0.00293433118419121,0.00889262217952456,19694,3672,6,2.6,31.5,13.8,6,2.6,25.5,11.2,4.25,4.30769230769231,3.48124008933569,2.69462718077007,1.94591014905531,1.28093384546206,3.27714473299218,2.50143595173921,1.44691898293633,1.46040233327361,"Fstl4"
