"index","rank","d1","d2","left_d1","right_d1","left_d2","right_d2","before_terminal_start","inside_terminal_block"
9460,9460,0.000292261252920261,-1.40782205474143e-08,0.000292265687706616,0.000292237531265521,5.2086478374997e-09,-3.33650889323282e-08,TRUE,FALSE
10217,10217,-0.00142286215216412,3.64178338534658e-08,-0.00142288004071555,-0.00142280720504784,-6.40731006086975e-10,7.3476398713019e-08,TRUE,FALSE
10842,10842,0.00161054348240826,-1.87555738345686e-08,0.00161054899563018,0.00161051148448251,7.72913000934334e-09,-4.52402776784806e-08,TRUE,FALSE
11670,11670,-0.000680465929389954,1.13958544546922e-08,-0.000680467171675367,-0.000680444379966457,-8.9112836301226e-09,3.17029925395071e-08,TRUE,FALSE
12204,12204,0.000725241388640858,-5.2787598994484e-09,0.000725241914131308,0.000725231356611509,4.22777899946549e-09,-1.47852987983623e-08,TRUE,FALSE
12803,12803,-0.00016413404462625,7.5768135026908e-10,-0.000164128782525549,-0.000164127267162849,-1.12818827521692e-08,1.27972454527073e-08,TRUE,FALSE
13172,13172,0.000233608412646913,-1.73305993937738e-08,0.00023361688471576,0.000233582223516972,3.86461700877289e-10,-3.50476604884249e-08,TRUE,FALSE
13639,13639,-0.000184395112591648,3.58684372372595e-09,-0.000184395986170074,-0.000184388812482626,-1.83968687227683e-09,9.01337431972879e-09,TRUE,FALSE
14179,14179,0.000525826919063074,-1.08728582858228e-10,0.000525820178314137,0.000525819960856971,1.35902264583118e-08,-1.38076836240283e-08,TRUE,FALSE
15646,15646,-0.00192838091688074,9.64181423721891e-09,-0.00192838213801539,-0.00192836285438692,-7.19954494568848e-09,2.64831734200965e-08,TRUE,FALSE
16351,16351,0.00218074804908401,-8.67463471911529e-09,0.00218074203134402,0.00218072468207458,2.07101147174503e-08,-3.80593841556809e-08,TRUE,FALSE
17264,17264,-0.00180771397522697,2.09366413231423e-08,-0.00180772215662301,-0.00180768028334036,-4.57384925415123e-09,4.64471319003458e-08,TRUE,FALSE
17838,17838,0.000563156234241657,-2.38862862237224e-09,0.000563148060037792,0.000563143282780547,1.87370363532448e-08,-2.35142935979893e-08,TRUE,FALSE
18103,18103,0.000293279031632175,4.27914899017373e-09,0.000293286846666608,0.000293295404964588,-1.9909217854835e-08,2.84675158351828e-08,TRUE,FALSE
18552,18552,0.00146488840481568,-1.96717252665372e-09,0.00146487691752976,0.00146487298318471,2.49417443627622e-08,-2.88760894159749e-08,TRUE,FALSE
19427,19427,-0.0012331442029363,3.2666691669006e-08,-0.0012331599488091,-0.00123309461542576,-1.17494607612607e-09,6.6508329414138e-08,TRUE,FALSE
20028,20028,0.00152750116006344,-2.62656605416998e-08,0.00152750897562943,0.00152745644430834,1.06345285751799e-08,-6.31658496585793e-08,TRUE,FALSE
20776,20776,-0.000829292748352868,1.56370591412859e-08,-0.000829296597703166,-0.000829265323584884,-7.93835854344634e-09,3.92124768260182e-08,TRUE,FALSE
21177,21177,-0.000621491541079704,-4.75068391510958e-09,-0.000621492775605315,-0.000621502276973145,7.21973513662124e-09,-1.67211029668404e-08,TRUE,FALSE
21692,21692,-0.00167434685376607,1.80865291539752e-08,-0.00167435162954216,-0.00167431545648385,-8.53497696173615e-09,4.47080352697803e-08,TRUE,FALSE
22461,22461,0.0018480132898313,-3.68236269439343e-09,0.0018480121782529,0.00184800481352752,5.90551948057362e-09,-1.32702448693605e-08,TRUE,FALSE
23747,23747,-0.00120206633187788,7.93534134506217e-09,-0.00120206901294551,-0.00120205314226282,-2.57320607660522e-09,1.84438887667296e-08,TRUE,FALSE
24474,24474,0.00107867068883884,-6.04805293805572e-09,0.00107867042453224,0.00107865832842636,6.57666614638926e-09,-1.86727720225007e-08,TRUE,FALSE
25374,25374,-0.000564151586387004,1.56660679398627e-09,-0.000564146081030353,-0.000564142947816765,-1.2577320096973e-08,1.57105336849454e-08,TRUE,FALSE
25574,25574,-0.000476386910908154,-1.92603963956555e-09,-0.00047638817478197,-0.000476392026861249,4.45378727113116e-09,-8.30586655023976e-09,TRUE,FALSE
26034,26034,-0.000895949572511339,6.23467487023957e-09,-0.000895950158958618,-0.000895937689608877,-5.06178031286141e-09,1.75311300533405e-08,TRUE,FALSE
26566,26566,0.000419336955024618,-1.1462974815696e-08,0.000419339582992443,0.000419316657042812,6.20703916490813e-09,-2.91329887963003e-08,FALSE,TRUE
27042,27042,-0.000192608007180824,6.3504050421491e-09,-0.000192605887254388,-0.000192593186444303,-1.05902579136406e-08,2.32910679979388e-08,FALSE,FALSE
27391,27391,0.000139966915616459,-7.71275890339253e-09,0.000139969226292332,0.000139953800774525,3.09140715812913e-09,-1.85169249648761e-08,FALSE,FALSE
27562,27562,9.38700767485473e-05,2.56038132012156e-10,9.38720230585057e-05,9.38725351347697e-05,-4.1486580487097e-09,4.66073431273401e-09,FALSE,FALSE
27682,27682,0.000102298143458609,-1.10020124906735e-09,0.000102298435100102,0.000102296234697603,5.16918264161992e-10,-2.71732076229669e-09,FALSE,FALSE
27798,27798,9.60199147385925e-05,4.88923611671714e-10,9.60205090051082e-05,9.60214868523316e-05,-1.67745664300578e-09,2.65530386634922e-09,FALSE,FALSE
27957,27957,0.000114161361049407,-2.57436364843893e-10,0.000114159505372005,0.000114158990499276,3.96879116696451e-09,-4.48366389665232e-09,FALSE,FALSE
28419,28419,-0.000110994109198958,2.06024699725105e-09,-0.000110995077777775,-0.00011099095728378,-1.23089363861805e-10,4.24358335836387e-09,FALSE,FALSE
28612,28612,-8.9721202905684e-05,-2.11001670034148e-09,-8.97202891465096e-05,-8.97245091799102e-05,2.82498351366733e-10,-4.50253175204971e-09,FALSE,FALSE
29006,29006,-0.000210550054166254,6.62773060927097e-10,-0.000210547952336307,-0.000210546626790185,-4.86643295646573e-09,6.19197907831995e-09,FALSE,FALSE
31740,31740,0.00242631688890813,-8.27804693836015e-09,0.0024263208715533,0.00242630431545942,3.1275660482279e-10,-1.6868850481543e-08,FALSE,FALSE
