"percentile","center_rank","lo_rank","hi_rank","iod_amplitude","cv2_amplitude","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","iod_amp_scaled","cv2_amp_scaled","center_distance","center_agreement","local_fourier_score"
0.26,7939,6718,9160,0.0381712623488981,0.0684078588140541,7586.5,8170,0.38595329364198,0.695634318325225,0.100706432907717,0.166377992468104,583.5,0.00171086398631309,0.268795289362134
0.27,8244,7023,9465,0.0317601440095524,0.0636321289552678,7901,8244,0.386880189446827,0.692582192465891,0.0794432423476898,0.150308740497045,343,0.00290697674418605,0.232658959588921
0.28,8550,7329,9771,0.0259503856389014,0.0608348024427749,9153.5,8550,0.392307673456994,0.702602457105426,0.0601745293394263,0.140896368796022,603.5,0.00165425971877585,0.202725157854224
0.29,8855,7634,10076,0.0305758747478825,0.0768120740920209,9312.5,8855,0.394607332989941,0.712850301009684,0.0755154809724663,0.194656278073436,457.5,0.00218102508178844,0.27235278412769
0.3,9160,7939,10381,0.0401176298316221,0.111277010026463,9978,8845,0.397686865534762,0.714777081579176,0.107161778214793,0.310623000663078,1133,0.000881834215167548,0.418666613093038
0.31,9466,8245,10687,0.0378571942690499,0.108998488649451,9168,9466,0.398568444788008,0.72589867580704,0.099664791016684,0.302956291026793,298,0.00334448160535117,0.405965563648828
0.32,9771,8550,10992,0.0404763088558237,0.106383117688107,10204,9104.5,0.402065911116973,0.727085739940899,0.108351377289057,0.294156158645287,1099.5,0.000908677873693776,0.403416213808038
0.33,10077,8856,11298,0.0862110261695191,0.243438501264518,11046,10077,0.405112428670787,0.736703380288781,0.260035679149774,0.755316558793873,969,0.00103092783505155,1.0163831657787
0.34,10382,9161,11603,0.0786839611283622,0.136784398097003,10323.5,10382,0.405639928910561,0.733820135180589,0.235071326620887,0.396449598512824,58.5,0.0168067226890756,0.648327647822787
0.35,10687,9466,11908,0.0468753380440372,0.150061890172123,10687,10687,0.40647780093246,0.734779806892812,0.129574472828118,0.441125359497568,0,1,1.57069983232569
0.36,10993,9772,12214,0.0369110854776508,0.0650387684923371,10993,11148,0.403492479767537,0.731116056399433,0.0965269154609368,0.155041764730406,155,0.00641025641025641,0.257978936601599
0.37,11298,10077,12519,0.0090312163084288,0.0488993875016012,11335,10954.5,0.403171101856937,0.727677724516486,0.00406021315478278,0.100736394145027,380.5,0.00262123197903014,0.10741783927884
0.38,11603,10382,12824,0.0563000178065633,0.239915149380451,12504,11603,0.400495969075269,0.731704965741924,0.160832476681823,0.743461275751929,901,0.00110864745011086,0.905402399883863
0.39,11909,10688,13130,0.0347026799448849,0.089734196375306,11012.5,11628,0.407202870652504,0.725712927649952,0.0892024916722138,0.238136299999071,615.5,0.0016220600162206,0.328960851687506
0.4,12214,10993,13435,0.0377583739718684,0.110129218870256,13018,13078.5,0.40342186527967,0.726413046645798,0.0993370424556765,0.306760942748453,60.5,0.016260162601626,0.422358147805756
0.41,12519,11298,13740,0.0851596882101582,0.316157630830926,12519,12519,0.399812951253767,0.715843493894504,0.256548799296741,1,0,1,2.25654879929674
0.42,12825,11604,14046,0.0684997864007054,0.0975856754162202,12825,12825,0.403161444878598,0.725988072087645,0.201294372824573,0.264554753049094,0,1,1.46584912587367
0.43,13130,11909,14351,0.0611994734237709,0.242529439870272,13130,13130,0.402590715279171,0.724773265754213,0.177082068861355,0.752257772590876,0,1,1.92933984145223
0.44,13435,12214,14656,0.0401667736331023,0.082991288319766,12909,13632.5,0.402593412725859,0.71674525632908,0.107324769125334,0.215447937850026,723.5,0.00138026224982747,0.324152969225187
0.45,13741,12520,14962,0.0443043121935316,0.295061781784409,14199,14148,0.399140553427552,0.718820253342618,0.121047378224584,0.929017234245729,51,0.0192307692307692,1.06929538170108
0.46,14046,12825,15267,0.0239849662448959,0.1263711915585,13852.5,13997.5,0.404217303243938,0.712336167867197,0.0536559962391034,0.361411511216908,145,0.00684931506849315,0.421916822524504
0.47,14351,13130,15572,0.0841165385944278,0.21731729047692,15230,15274,0.397659672813057,0.708799531572134,0.25308907700059,0.667424586185165,44,0.0222222222222222,0.942735885407977
0.48,14657,13436,15878,0.0434841761794143,0.133468408639697,15062.5,14657,0.401797292417531,0.706985610671291,0.118327305465001,0.385292043186536,405.5,0.002460024600246,0.506079373251782
0.49,14962,13741,16183,0.0447394281034285,0.142157140956928,15422.5,15492,0.402805610389786,0.693466894210292,0.122490488773808,0.414527664346681,69.5,0.0141843971631206,0.55120255028361
