"dataset_name","feature_id","gene_symbol","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","wald_pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","hc_empirical_pass","deseq2_strong_call","deseq2_weak_call_raw","deseq2_weak_call","standard_significant","HBFSS_significant","effect_class","log2FoldChange","lfcSE","stat","raw_lfc_pass","shrunk_lfc_pass","neglog10_wald_pvalue","padj_strong_effect","padj_weak_effect","HBFSS_only_call","overlap_call","R0_1","R0_2","R0_3","R0_4","R0_5","ZT6_1","ZT6_2","ZT6_3","ZT6_4","ZT6_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p","hc_threshold_source"
"RT0_ZT6_remainder_dataset","506785","Zbtb16",72.8135623276405,0.821489021551009,"upregulated",0.152013638240496,0.000189897396816369,0.000189897396816369,0.087211292858449,0.000157016777100782,0.0701317233468339,3.12498855003307,0.0382798771872104,1.41702946423381,0.800665291702328,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",0.973511287318878,0.260848802797263,3.73209030242516,FALSE,FALSE,3.72148098869129,1,0.800665291702328,TRUE,FALSE,102.349740577329,51.9660475797151,139.301516158344,94.0392335460236,96.08946402536,50.6771749967152,33.1561465256605,51.6001725947439,42.8806592501602,66.0754680223534,0.0747320187828381,0.0618003871322029,0.0670034045839101,8,FALSE,1.05942727529034,3.80405394113843,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","286775","Homer1",57.5614367310168,1.28462359255803,"upregulated",0.329336035538292,0.00169287275124317,0.00169287275124317,0.268759649999737,0.00147548806043107,0.229009164494045,3.63685199239027,0.0382798771872104,1.41702946423381,0.947890389837333,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.75806544566826,0.559998327239714,3.13941195919984,TRUE,TRUE,2.77137568542909,1,0.947890389837333,TRUE,FALSE,98.6503523636907,121.622664548269,74.0039304591201,108.313045780688,41.5522006596151,36.6001819420721,18.4200814031447,33.4703822236177,39.6443830803368,3.33714484961381,0.353260062266886,0.0747176187070579,0.353260062266886,8,TRUE,0.570635933154865,2.83106430043707,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","206366","-",11.5238570706123,3.2797292722965,"upregulated",0.0760506288039139,2.5927114280987e-05,2.5927114280987e-05,0.0297902543088541,2.04209484089279e-05,0.0228793498704161,15.3816813289453,0.0382798771872104,1.41702946423381,0.999982127161716,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",3.79565124129746,0.902314136584535,4.20657406040968,TRUE,TRUE,4.58624581803918,1,0.999982127161716,TRUE,FALSE,51.7914349909376,6.63396352081469,6.52975856992236,21.8305363588983,19.4775940591946,0,0,6.97299629658701,0,2.00228690976828,1.41735678167939,0.443980462987959,0.672419877103639,9,FALSE,1.5259257893509,4.68992409186717,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","287258","LOC120100676",17.57186079352,1.73205647126137,"upregulated",0.329336035538292,0.000654296965045137,0.000654296965045137,0.187946803209216,0.000557431080375981,0.152498491808618,5.635780623328,0.0382798771872104,1.41702946423381,0.980242039100983,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",2.2096334347606,0.648357734224369,3.40804669725115,TRUE,TRUE,3.18422509417085,1,0.980242039100983,TRUE,FALSE,67.8221172500374,18.7962299756416,16.3243964248059,33.5854405521513,7.79103762367784,6.56926342550012,4.91202170750526,6.97299629658701,12.9451046792936,0,0.721847685925117,0.262485830021187,0.415169930219582,8,FALSE,0.725965056810529,3.25380882023076,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","518345","Swsap1",92.6987100890706,-0.564664251737199,"downregulated",0.329336035538292,0.001260049768446,0.001260049768446,0.254512628129359,0.00109052303304114,0.206773073975674,1.67274170487013,0.0382798771872104,1.41702946423381,0.697537004299137,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-0.712042833264234,0.220793501665841,-3.22492658475915,FALSE,FALSE,2.89961230112481,1,0.697537004299137,TRUE,FALSE,36.993882136384,64.128314034542,90.328326883926,72.2086971871253,86.9999201310692,100.415883789788,115.432510126374,122.724734819931,107.606182646628,130.148649134938,0.0360401594392625,0.0521469934488018,0.046781249983215,11,FALSE,0.594290664443774,2.96236515721318,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","272852","Bbs7",25.9252732325586,-1.05317341033896,"downregulated",0.612872768615043,0.0026903679413878,0.0026903679413878,0.356422805275954,0.00237088971501631,0.298064607596358,2.76467356313824,0.0382798771872104,1.41702946423381,0.911119540320626,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-1.52083782343882,0.506765975165301,-3.00106537922705,TRUE,TRUE,2.57018832074595,1,0.911119540320626,TRUE,FALSE,7.3987764272768,7.73962410761713,29.3839135646506,2.51890804141135,20.7761003298076,44.5771446730365,50.3482225019289,12.5513933338566,52.5894877596304,31.3691615863698,0.42083558549325,0.164691609474156,0.255456533452648,8,FALSE,0.448034515946486,2.62508864731823,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","282462","Metap1",24.1782557900091,0.864674390692462,"upregulated",0.612872768615043,0.00269312270779758,0.00269312270779758,0.356422805275954,0.00237337501301194,0.298225017742401,2.2694534884573,0.0382798771872104,1.41702946423381,0.847874619215292,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.22531760942646,0.408336610221184,3.0007537378604,TRUE,FALSE,2.56974385820925,1,0.847874619215292,TRUE,FALSE,46.8589173727531,40.9094417116906,11.9712240448577,25.1890804141135,44.1492132008411,12.6692937491788,18.4200814031447,13.945992593174,16.9904498915729,10.6788635187642,0.117881755318518,0.178471217261342,0.153319034802352,9,FALSE,0.448034515946486,2.62463363421673,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","21931","Sult1a1",22.0094408275995,1.08147851911891,"upregulated",0.612872768615043,0.00447620309530672,0.00447620309530672,0.440270279545383,0.00399246655869301,0.37664269477196,2.59420602051726,0.0382798771872104,1.41702946423381,0.934230238517518,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.74402269520726,0.613553628849531,2.84249430400642,TRUE,TRUE,2.34909021678846,1,0.934230238517518,TRUE,FALSE,51.7914349909376,47.5434052325053,19.5892757097671,16.7927202760756,35.0596693065503,3.7538648145715,0,5.57839703726961,7.28162138210267,32.7040195262153,0.799218948857827,0.19940514985432,0.392100660159069,11,FALSE,0.356280630609265,2.39875871286911,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","500532","Nr4a1",35.5620897234285,1.56746253943621,"upregulated",0.030251203343043,1.23566772211587e-06,1.23566772211587e-06,0.00312352086796451,9.02897660637336e-07,0.0022462901061711,9.47431018250155,0.0382798771872104,1.41702946423381,0.986615181779837,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.72543835748249,0.355772890550306,4.84983089862073,TRUE,TRUE,5.90809829773604,1,0.986615181779837,TRUE,FALSE,44.3926585636608,66.3396352081469,26.1190342796894,78.9257852975555,55.8357696363578,11.7308275455359,11.0520488418868,26.4973859270306,15.3723118066612,19.3554401277601,0.112331254588893,0.117437257356671,0.115417320542957,9,FALSE,2.50535558822554,6.04436147221056,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","382119","Magi2",54.3965498514109,1.37543393097511,"upregulated",0.030251203343043,8.20478214690541e-06,8.20478214690541e-06,0.0183821313394817,6.28216497045031e-06,0.010835605574905,7.15485692333219,0.0382798771872104,1.41702946423381,0.965031858632793,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.54443767261701,0.346304366531983,4.45976956075826,TRUE,TRUE,5.08593294583001,1,0.965031858632793,TRUE,FALSE,49.3251761818454,42.015102298493,57.6795340343142,131.822854167194,123.358095708232,17.3616247673932,30.7001356719079,29.2865844456654,21.0357951038522,41.3805961352112,0.184064464092335,0.078466849873395,0.121241898263375,6,FALSE,1.73560413520713,5.20189066315949,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","335041","Esf1",32.7291061874548,0.854964085600362,"upregulated",0.612872768615043,0.00357254899471428,0.00357254899471428,0.399621691880969,0.00316954232285616,0.342378922202959,2.13655819503137,0.0382798771872104,1.41702946423381,0.853991745013332,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.26110440748754,0.4328295305799,2.9136283880583,TRUE,FALSE,2.44702180648713,1,0.853991745013332,TRUE,FALSE,38.2270115409301,17.6905693888392,26.1190342796894,83.9636013803782,64.9253135306486,17.8308578692146,4.91202170750526,27.891985186348,21.0357951038522,24.6948718871422,0.294900409780599,0.127870478164987,0.190075630796425,10,FALSE,0.398350945850158,2.49900344472489,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","351649","Pdia3",7.85977919056959,3.19343523973476,"upregulated",0.329336035538292,0.000436185059047911,0.000436185059047911,0.149437734077785,0.000367995018210721,0.119474405131072,10.9667613695877,0.0382798771872104,1.41702946423381,0.998016834074671,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",3.97112167327531,1.12906940596206,3.51716347312731,TRUE,TRUE,3.36032921469537,1,0.998016834074671,TRUE,FALSE,45.625787968207,11.0566058680245,0,8.39636013803782,9.08954389429081,0,0,0,2.42720712736756,2.00228690976828,2.01842859295428,0.710030707718792,1.04166792757428,11,FALSE,0.825539726265046,3.43415806061517,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","429458","Ak4",15.7850566658808,1.15298429544947,"upregulated",0.612872768615043,0.00251500489936973,0.00251500489936973,0.341797278743377,0.00221280608397367,0.287513982913059,3.06123861310064,0.0382798771872104,1.41702946423381,0.933347706764973,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.66249140059705,0.550215040106231,3.02153027346558,TRUE,TRUE,2.59946116457737,1,0.933347706764973,TRUE,FALSE,41.9263997545685,23.2188723228514,5.4414654749353,27.7079884555248,20.7761003298076,7.03849652732156,9.82404341501052,11.1567940745392,8.09069042455852,2.66971587969104,0.256540229349595,0.300009326628779,0.282101495948761,10,FALSE,0.466231399284796,2.65505664316727,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","311274","Ank3",119.817770140435,0.571333680704783,"upregulated",0.612872768615043,0.00349605768642704,0.00349605768642704,0.394523866953137,0.00310009192873095,0.339026789340837,1.43326219906126,0.0382798771872104,1.41702946423381,0.800665291702328,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",0.79125156482223,0.270941383272336,2.92037914350981,FALSE,FALSE,2.4564214099363,1,0.800665291702328,TRUE,FALSE,138.110493309167,252.090613790958,112.094188783667,156.172298567504,97.3879702959729,79.3003942078229,73.6803256125789,157.589716302866,66.3436614813799,65.4080390524306,0.133130987026414,0.0446959797368114,0.0793672408321332,10,FALSE,0.403926718759976,2.50862542760165,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","33583","-",50.133356602455,0.896018853367303,"upregulated",0.612872768615043,0.00228195774737149,0.00228195774737149,0.322253228704226,0.0020031260898592,0.272377923413194,2.4177202462941,0.0382798771872104,1.41702946423381,0.853737091850502,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.24581478354889,0.40835027747095,3.05084838258135,TRUE,FALSE,2.64169240122074,1,0.853737091850502,TRUE,FALSE,80.1534112954987,59.7056716873322,103.387844023771,64.6519730628912,42.8507069302281,10.7923613418931,73.6803256125789,11.1567940745392,35.5990378680575,19.3554401277601,0.339414540370925,0.0843879975076905,0.177265244983977,10,FALSE,0.491802722690139,2.69829171251044,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","116400","-",64.4392925321159,1.60458135185832,"upregulated",0.00353426775295981,7.35968785258107e-08,7.35968785258107e-08,0.000372076379075089,5.01375576611451e-08,0.00024947124049987,11.7131820418794,0.0382798771872104,1.41702946423381,0.992742615420931,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.73039435946917,0.321505497308055,5.38216103288327,TRUE,TRUE,7.13314060506147,1,0.992742615420931,TRUE,FALSE,76.4540230818603,58.6000111005297,129.50687830346,146.096666401858,83.1044013192302,12.2000606473574,33.1561465256605,29.2865844456654,29.9355545708665,46.0525989246705,0.158584140380229,0.0680149306271474,0.103746934107949,11,FALSE,3.42936789988699,7.29983682554577,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","399295","Klra2",7.0997198335806,3.60970819214675,"upregulated",0.329336035538292,0.000511931739625139,0.000511931739625139,0.167281491798029,0.000433571899545404,0.132217417063591,12.1392279989931,0.0382798771872104,1.41702946423381,0.998438719453448,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",4.49186264313416,1.2928328105826,3.47443428598472,TRUE,TRUE,3.29078794347821,1,0.998438719453448,TRUE,FALSE,45.625787968207,9.95094528122203,0,7.55672412423404,5.19402508245189,0,0,0,0,2.66971587969104,3.09915045530667,0.804482400297817,1.28958519269611,11,FALSE,0.776552107182475,3.36293887284383,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","105798","Gsk3b",14.5718241641021,1.55042437412814,"upregulated",0.329336035538292,0.00137987852839044,0.00137987852839044,0.258048717087082,0.00119682787022901,0.213841678437618,4.53029088213868,0.0382798771872104,1.41702946423381,0.970890831445722,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",2.10774830543463,0.658912838290926,3.1988271937479,TRUE,TRUE,2.86015914314346,1,0.970890831445722,TRUE,FALSE,51.7914349909376,23.2188723228514,8.70634475989648,19.311628317487,14.2835689767427,2.34616550910719,0,15.3405918524914,4.04534521227926,6.67428969922761,0.583980388006489,0.331580414751783,0.417047303548683,7,FALSE,0.588298295723602,2.9219683060557,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","376552","Zfp9",18.3711351941048,-0.96689926057235,"downregulated",0.612872768615043,0.00386469854646623,0.00386469854646623,0.408752509864324,0.0034351135541375,0.354474078240014,2.38249673029873,0.0382798771872104,1.41702946423381,0.898379204381461,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-1.48267312275863,0.513213377876466,-2.88899936492989,TRUE,FALSE,2.41288437618605,1,0.898379204381461,TRUE,FALSE,14.7975528545536,4.42264234720979,6.52975856992236,14.2738122346643,7.79103762367784,24.4001212947147,45.4362007944237,26.4973859270306,31.5536926557782,8.00914763907313,0.233672234246531,0.24842522481289,0.242208498524515,7,FALSE,0.388539567623695,2.46405890194644,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","137659","Brinp2",53.4439872355968,0.789776613046286,"upregulated",0.329336035538292,0.000441369183501124,0.000441369183501124,0.149437734077785,0.000372474921603638,0.120397149932056,2.7080673682526,0.0382798771872104,1.41702946423381,0.800665291702328,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",0.963771695420939,0.274264227155427,3.5140262564201,FALSE,FALSE,3.35519799265742,1,0.800665291702328,TRUE,FALSE,97.4172229591446,61.9169928609371,72.915637364133,69.6897891457139,51.9402508245189,43.6386784693937,45.4362007944237,25.1027866677132,43.689728292616,22.6925849773739,0.0559897120829484,0.0796958525014318,0.070396159778505,8,FALSE,0.825539726265046,3.42890296258227,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","2485","Ccn2",18.6426650380891,0.890787950151687,"upregulated",0.612872768615043,0.00537775880979586,0.00537775880979586,0.468755128255241,0.00481736823518175,0.403258573676739,2.06412506859354,0.0382798771872104,1.41702946423381,0.900405163305553,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.51979021640318,0.546001760369373,2.78348959053727,TRUE,FALSE,2.26939867959945,1,0.900405163305553,TRUE,FALSE,45.625787968207,32.064157017271,9.79463785488354,28.5476244693286,22.0746066004205,6.10003032367868,0,16.7351911118088,12.1360356368378,13.3485793984552,0.40672671030526,0.243970423990304,0.292136648887767,8,FALSE,0.329053967987916,2.31719015534736,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","454366","Cgref1",23.0243259781566,-0.76729776063953,"downregulated",0.612872768615043,0.00641928423473193,0.00641928423473193,0.498722335561526,0.0057743256146312,0.427489329956445,1.71759506262224,0.0382798771872104,1.41702946423381,0.874704557517897,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-1.37838810173431,0.505726885872918,-2.72555828103764,TRUE,FALSE,2.19251339408629,1,0.874704557517897,TRUE,FALSE,3.6993882136384,15.4792482152343,29.3839135646506,4.19818006901891,11.6865564355168,40.3540467566436,36.8401628062895,12.5513933338566,49.353211589807,26.6971587969104,0.354141013746254,0.189007716156502,0.250645676795029,10,FALSE,0.302141181222377,2.23849872986812,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","81582","Ccdc57",39.9146894621144,1.08659437000655,"upregulated",0.329336035538292,0.00148023457417918,0.00148023457417918,0.259842844209037,0.00128602704369474,0.219172803918969,3.14107256490908,0.0382798771872104,1.41702946423381,0.906474121525218,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.45588306345236,0.458036471978444,3.17853086494141,TRUE,TRUE,2.82966945609212,1,0.906474121525218,TRUE,FALSE,147.975528545536,36.4867993644808,67.4741718891977,25.1890804141135,15.5820752473557,14.0769930546431,25.7881139644026,13.945992593174,29.9355545708665,22.6925849773739,0.401661607601792,0.10465854738143,0.221501278897529,10,FALSE,0.585289238676874,2.89074989859383,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","88204","Arhgap44",10.5826256446985,1.86161173884178,"upregulated",0.329336035538292,0.000857906193321939,0.000857906193321939,0.221055194402485,0.000735673027307149,0.175304747081186,5.83301629567992,0.0382798771872104,1.41702946423381,0.983780051148501,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",2.4056275966509,0.721673223605196,3.33340287260948,TRUE,TRUE,3.06656019694137,1,0.983780051148501,TRUE,FALSE,18.496941068192,12.1622664548269,43.5317237994824,10.0756321656454,5.19402508245189,2.34616550910719,3.68401628062895,0,5.66348329719096,4.67200278945933,0.426402863289922,0.492964034057973,0.466374730890194,9,FALSE,0.655499275493094,3.1333151666249,"hc.thresh_primary"
"RT0_ZT6_remainder_dataset","330596","Caprin1",11.5469072227572,1.78741169761712,"upregulated",0.329336035538292,0.00126727001427669,0.00126727001427669,0.254512628129359,0.00109692183608612,0.207222937602377,5.29042460899961,0.0382798771872104,1.41702946423381,0.981269977517513,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",2.41160266306771,0.748180386269762,3.22329040873599,TRUE,TRUE,2.89713084114123,1,0.981269977517513,TRUE,FALSE,45.625787968207,19.9018905624441,4.35317237994824,20.1512643312908,6.49253135306486,4.22309791639293,3.68401628062895,8.36759555590441,0,2.66971587969104,0.662032435537773,0.442890637800244,0.523342300258348,8,FALSE,0.594290664443774,2.95982431806423,"hc.thresh_primary"
