"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","alpha_emp_ctrl","alpha_emp_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt","gene_symbol"
"260791",0.00657639042512812,0.00724338515333479,23745,25568,12.2,14.2,61.7,168.7,0.332571889277076,0.766217020432454,12.2,14.2,49.5,154.5,4.05737704918033,10.8802816901408,"Gan"
"260801",0.000252130443476456,0.00606368833829106,2012,22754,66.8,51.2,313.2,1099.7,0.0552189035103446,0.399971008300781,66.8,51.2,246.4,1048.5,3.68862275449102,20.478515625,"-"
"260915",0.000615594829896734,0.00202569150539834,3515,6304,105.6,100.6,1169.8,1558.8,0.0954323060146924,0.144085783509678,105.6,100.6,1064.2,1458.2,10.0776515151515,14.4950298210736,"Cmip"
"260921",0.00104063264678406,0.0062352966266366,5186,23225,104,76.2,2568.5,3251.2,0.227856878698225,0.546806649168854,104,76.2,2464.5,3175,23.6971153846154,41.6666666666667,"Cmip"
"260923",0.00219642531999501,0.00377746705709808,10090,13965,485.8,504,18014.7,44556.5,0.0742744838552817,0.173424115016377,485.8,504,17528.9,44052.5,36.0825442568958,87.405753968254,"Cmip"
"260924",0.00796323219160993,0.0050158970983731,26520,19289,60.8,52.8,1781.2,1050.7,0.465395602493075,0.35794737144169,60.8,52.8,1720.4,997.9,28.2960526315789,18.8996212121212,"Cmip"
"260936",0.0014432268669718,0.00187586050774897,6756,5821,9.8,9.8,28.2,19.7,0.191586838817159,0.103082049146189,9.8,9.8,18.4,9.9,1.87755102040816,1.01020408163265,"Plcg2"
"260937",0.00504093808319886,0.00354276387285134,20060,12652,4.8,1.4,11.7,3.8,0.299479166666667,1.22448979591837,4.8,1.4,6.9,2.4,1.4375,1.71428571428571,"-"
"260945",0.00944666551781142,0.00201568942653601,28708,6272,4.2,4.2,16.2,39.2,0.680272108843537,1.98412698412698,4.2,4.2,12,35,2.85714285714286,8.33333333333333,"-"
"261086",0.00539524346227356,0.00363274926050882,21149,13103,0.6,0.6,1.8,1.8,3.33333333333333,3.33333333333333,0.6,0.6,1.2,1.2,2,2,"Cdh13"
"261146",0.00776176433934217,0.00431220310934768,26148,16403,4.4,3,8.8,27,0.227272727272727,2.66666666666667,4.4,3,4.4,24,1,8,"Cdh13"
"261189",0.000400002700254999,0,2657,381,4.8,0,3.7,0,-0.0477430555555555,NA,4.8,0,0,0,-0.229166666666667,NA,"Cdh13"
"261190",0.00650974912760402,0.0119428900161279,23620,31014,7.6,7.6,94.3,70.3,1.50103878116343,1.08552631578947,7.6,7.6,86.7,62.7,11.4078947368421,8.25,"Cdh13"
"261192",0.00468673021045273,0.00538229870689211,19150,20584,200,162.6,8414,9948.8,0.20535,0.370145952382033,200,162.6,8214,9786.2,41.07,60.1857318573186,"Cdh13"
"261204",0.00158742085267764,0.00563118956536504,7384,21458,23.8,20.2,97.7,156.2,0.130463950285997,0.333300656798353,23.8,20.2,73.9,136,3.10504201680672,6.73267326732673,"Hsbp1"
"261207",0.00242521629440646,0.00454611951661066,11075,17438,968,1061.2,79871,256028.2,0.0842059541697971,0.226406812960145,968,1061.2,78903,254967,81.5113636363636,240.262909913306,"Hsbp1"
"261220",0.00168280409106434,0.00574813560159031,7871,21775,31.2,35,147.7,481.5,0.119678665351742,0.364489795918367,31.2,35,116.5,446.5,3.73397435897436,12.7571428571429,"Mlycd"
"261230",0.000991133848099394,0.00547158118798162,4978,20929,262,173.8,4590,9606.7,0.0630499388147544,0.312281089727886,262,173.8,4328,9432.9,16.5190839694656,54.2744533947066,"Necab2"
"261246",0.00690045765499654,0.00283065893429525,24388,9398,26.8,9.2,331.2,22.2,0.423813766985966,0.15359168241966,26.8,9.2,304.4,13,11.3582089552239,1.41304347826087,"Wfdc1"
"261266",0.00351363817909177,0.00327582587444134,15483,11423,57.6,40.2,882.8,250.7,0.248722029320988,0.13025667681493,57.6,40.2,825.2,210.5,14.3263888888889,5.2363184079602,"Klhl36"
"261268",0.00088890233078063,0.00881919902351954,4578,28265,2.4,4.8,11.3,27.2,1.54513888888889,0.972222222222222,2.4,4.8,8.9,22.4,3.70833333333333,4.66666666666667,"-"
"261288",0.0108066405463873,0.00698561773379856,29953,25061,16.8,13.8,288.2,200.7,0.961592970521542,0.981411468178954,16.8,13.8,271.4,186.9,16.1547619047619,13.5434782608696,"Usp10"
"261293",0.00163246687295006,0.00467055585737083,7693,17882,10.4,11.2,43.3,57.2,0.30417899408284,0.366709183673469,10.4,11.2,32.9,46,3.16346153846154,4.10714285714286,"Crispld2"
"261335",0.00270314730960322,0.00393055551280064,12360,14591,4.6,2.4,3.8,4.8,-0.0378071833648393,0.416666666666667,4.6,2.4,0,2.4,-0.173913043478261,1,"RGD1304884"
"261345",0.00414895021308108,0.00245952814122668,17536,7909,62.6,63.8,1151.3,453.2,0.277817472874072,0.0956653334774619,62.6,63.8,1088.7,389.4,17.3913738019169,6.10344827586207,"RGD1304884"
"261346",0.00450681852210176,0.00263354930904961,18656,8559,275.4,232.8,24811.3,6234.2,0.323499877909151,0.110735436520589,275.4,232.8,24535.9,6001.4,89.0918663761801,25.7792096219931,"RGD1304884"
"261466",0.00182766189351706,0.00795947548220601,8479,26954,25.4,19.6,134.8,286.3,0.169570339140678,0.694241982507288,25.4,19.6,109.4,266.7,4.30708661417323,13.6071428571429,"Gse1"
"261468",0.00311361543667966,0.00144249351835633,14054,4600,6.8,8.2,7.2,46.7,0.00865051903114188,0.572575847709697,6.8,8.2,0.4,38.5,0.0588235294117648,4.69512195121951,"Gse1"
"261469",0.00641550906568355,0.00280062305316413,23460,9300,49.8,34,999.7,192.5,0.383018015838454,0.137110726643599,49.8,34,949.9,158.5,19.074297188755,4.66176470588235,"Gse1"
"261478",0.000803556481036135,0.00268739541566487,4261,8837,437.8,223.8,49977.7,11978.2,0.258466112697296,0.234682281272137,437.8,223.8,49539.9,11754.4,113.156464138876,52.5218945487042,"Cox4i1"
"261487",0.00893690977841877,0.00199278427586009,28062,6166,7.8,14,25.2,60.5,0.285996055226824,0.237244897959184,7.8,14,17.4,46.5,2.23076923076923,3.32142857142857,"Irf8"
"261498",0.00689824560678875,0.00452412698994872,24383,17368,3.2,4,4.7,10.5,0.146484375,0.40625,3.2,4,1.5,6.5,0.46875,1.625,"Foxc2"
"261517",0.00253982746403438,0.00282496414304196,11565,9379,140,101.4,2392,1221.3,0.114897959183673,0.108918922073223,140,101.4,2252,1119.9,16.0857142857143,11.0443786982249,"Map1lc3b"
"261522",0.00111165341924052,0.00531778870151396,5462,20366,416.6,343.8,31199.8,53235.7,0.177367985214648,0.4474839092631,416.6,343.8,30783.2,52891.9,73.8915026404225,153.844968004654,"Map1lc3b"
"261577",0.00301363321378434,0.00617991417692815,13691,23071,3,2.6,8,8.3,0.555555555555556,0.843195266272189,3,2.6,5,5.7,1.66666666666667,2.19230769230769,"Jph3"
"261584",0.00182714888330601,0.00314983089474358,8476,10879,363.4,301.6,11687.8,11790.3,0.0857522166513352,0.126301414560012,363.4,301.6,11324.4,11488.7,31.1623555310952,38.0925066312997,"Jph3"
"261585",0.00115194474726732,0.0122463292668854,5608,31146,24.6,25.2,90.3,496.7,0.108566329565735,0.742472915091963,24.6,25.2,65.7,471.5,2.67073170731707,18.7103174603175,"Jph3"
"261591",0.00264474148407049,0.0031750276982229,12073,10976,68.4,64.6,463.3,550.3,0.0844063130535891,0.116386623086582,68.4,64.6,394.9,485.7,5.7733918128655,7.51857585139319,"-"
"261596",0.00698386295850377,0.00180003112744487,24649,5570,4,7.2,33.5,25.2,1.84375,0.347222222222222,4,7.2,29.5,18,7.375,2.5,"Ca5a"
"261598",0,0.00393233037590515,329,14632,0,0.8,0,3.2,NA,3.75,0,0.8,0,2.4,NA,3,"Banp"
"261620",0.00513142541721058,0.00676465620124769,20336,24480,3.4,3,11.8,13.5,0.726643598615917,1.16666666666667,3.4,3,8.4,10.5,2.47058823529412,3.5,"Banp"
"261621",0.000597862692076826,0.00370198399330529,3451,13641,146.2,99.8,1308.2,1713.2,0.0543639973725628,0.161987301255818,146.2,99.8,1162,1613.4,7.94801641586867,16.1663326653307,"Banp"
"261624",0.00123691367459247,0.00735665994970329,5946,25823,22,8,98.5,32.5,0.158057851239669,0.3828125,22,8,76.5,24.5,3.47727272727273,3.0625,"-"
"261632",0.00614006527119086,0.00661039828089572,22774,24118,4.4,4.8,8.3,24.2,0.201446280991736,0.842013888888889,4.4,4.8,3.9,19.4,0.886363636363636,4.04166666666667,"-"
"261646",0.0103745015403508,0.0104055135668515,29618,30041,3,6.4,11,55.3,0.888888888888889,1.19384765625,3,6.4,8,48.9,2.66666666666667,7.640625,"Zfpm1"
"261649",0.00607702136375826,0.00665242022919065,22624,24200,35.4,34.2,438.8,559.7,0.321906221073127,0.449283540234602,35.4,34.2,403.4,525.5,11.3954802259887,15.3654970760234,"Zc3h18"
"261655",0.00650323724119741,0.00707994540660551,23610,25271,5.8,6,48.7,32,1.27526753864447,0.722222222222222,5.8,6,42.9,26,7.39655172413793,4.33333333333333,"Zc3h18"
"261676",0.000907437846821509,0.00556632329981357,4650,21229,68.2,65,552.7,1644,0.104165770848204,0.373727810650888,68.2,65,484.5,1579,7.10410557184751,24.2923076923077,"Zc3h18"
"261677",0.00301130527157123,0.0147560689859385,13678,31646,5.2,12.8,20.7,194.7,0.573224852071006,1.1102294921875,5.2,12.8,15.5,181.9,2.98076923076923,14.2109375,"-"
"261681",0.00452086182819718,0.00889915021094921,18686,28368,3.8,3,13.2,17,0.650969529085872,1.55555555555556,3.8,3,9.4,14,2.47368421052632,4.66666666666667,"-"
"261689",0.00809334439111169,0.00349986862974713,26832,12484,27.8,25,366.7,239,0.438512499353035,0.3424,27.8,25,338.9,214,12.1906474820144,8.56,"Ctu2"
"261692",0.00716638542973427,0.00311382219595597,25032,10487,12.8,1,130.7,5,0.7196044921875,4,12.8,1,117.9,4,9.2109375,4,"Piezo1"
"261694",0.00809286519341034,0.00497673787590504,26800,19150,1.4,1.6,9.8,12.8,4.28571428571429,4.375,1.4,1.6,8.4,11.2,6,7,"Cdt1"
"261698",0.00550869719554086,0.00365928901891067,21481,13460,196.8,182,11676.7,6016.5,0.296406632130346,0.176141166525782,196.8,182,11479.9,5834.5,58.332825203252,32.0576923076923,"Trappc2l"
"261699",0.00872724137114462,0.00555463670436521,27771,21196,5,5.2,12.5,19.7,0.3,0.536242603550296,5,5.2,7.5,14.5,1.5,2.78846153846154,"Trappc2l"
"261704",0.000207350149825029,0.00421739476315441,1828,15908,49.4,28.2,344.3,179.2,0.120842826468226,0.189879784719079,49.4,28.2,294.9,151,5.96963562753036,5.35460992907801,"-"
"261707",0.00205075143368635,0.00651396738289823,9474,23902,8.4,8.6,120.8,40.3,1.59297052154195,0.428610059491617,8.4,8.6,112.4,31.7,13.3809523809524,3.68604651162791,"-"
"261708",0.00182559715157767,0.00733056202518595,8472,25772,33.6,25.2,547.8,439.7,0.45546343537415,0.652714789619552,33.6,25.2,514.2,414.5,15.3035714285714,16.4484126984127,"LOC100909629"
"261709",0.00164406032480519,0.00553522041305414,7735,21121,6.8,2.8,18.7,22.7,0.257352941176471,2.53826530612245,6.8,2.8,11.9,19.9,1.75,7.10714285714286,"LOC100909629"
"261719",0.00208648864786976,0.00383019476807614,9628,14165,45,37.4,137.5,419.3,0.045679012345679,0.273027538677114,45,37.4,92.5,381.9,2.05555555555556,10.2112299465241,"Acsf3"
"261723",0.00119847642742652,0.0107354040799005,5787,30324,19.8,11,201.2,137,0.462707886950311,1.04132231404959,19.8,11,181.4,126,9.16161616161616,11.4545454545455,"Cdh15"
"261725",0.00364115149520684,0.00587185416339264,15910,22221,3.8,4.6,12.7,17.3,0.616343490304709,0.600189035916824,3.8,4.6,8.9,12.7,2.34210526315789,2.76086956521739,"Cdh15"
"261738",0.00276906374069972,0.00769110419927859,12661,26446,3.2,1.6,6.2,5.3,0.29296875,1.4453125,3.2,1.6,3,3.7,0.9375,2.3125,"-"
"261739",0.0110376244391962,0.00338712502300457,30131,11944,4.4,0.6,16.8,1.8,0.640495867768595,3.33333333333333,4.4,0.6,12.4,1.2,2.81818181818182,2,"LOC102551789"
"261771",0.00081285579939445,0.00584590853577177,4289,22140,69.6,72.4,422.3,2548.3,0.0728093209142555,0.472341350996612,69.6,72.4,352.7,2475.9,5.06752873563218,34.1975138121547,"Spg7"
"261774",0.00288131711501837,0.00537612512566858,13165,20556,18.4,8.8,226.3,36.7,0.614071361058601,0.360278925619835,18.4,8.8,207.9,27.9,11.2989130434783,3.17045454545455,"Spg7"
"261776",0.00282497133159344,0.00841984213282927,12943,27687,2,4.4,3.5,33.3,0.375,1.49276859504132,2,4.4,1.5,28.9,0.75,6.56818181818182,"Spg7"
"261780",0.000259808718043993,0.00484440588318908,2050,18651,1653.2,1590.4,304874.2,602374.3,0.11094519107566,0.237522935335858,1653.2,1590.4,303221,600783.9,183.414589886281,377.756476358149,"Rpl13"
"261797",0.00315103680763453,0.000824127831788152,14180,2848,128.2,106.8,3351.2,422.2,0.196103007926869,0.0276515310917533,128.2,106.8,3223,315.4,25.1404056162247,2.95318352059925,"Cpne7"
"261805",0.00922040543776369,0.00364736331622344,28459,13416,7.4,3.2,80.3,3.7,1.33126369612856,0.048828125,7.4,3.2,72.9,0.5,9.85135135135135,0.15625,"Spata33"
"261808",0.000988532210028155,0.00548040715117427,4966,20959,16.8,13.4,41.7,58.3,0.0882227891156463,0.2500556916908,16.8,13.4,24.9,44.9,1.48214285714286,3.35074626865672,"Spata33"
"261815",0.000864583062551922,0.00722068362726462,4473,25537,25.4,18.6,110.8,239.3,0.132370264740529,0.637935021389756,25.4,18.6,85.4,220.7,3.36220472440945,11.8655913978495,"Spata33"
"261835",0.00665988824962135,0.00453420380738975,23901,17404,4.2,3.4,16.2,8.3,0.680272108843537,0.423875432525952,4.2,3.4,12,4.9,2.85714285714286,1.44117647058824,"Cdk10"
"261838",0.00159826661913081,0.00471137765429362,7428,18146,542.2,441.8,19709.2,53938.2,0.0651981265173608,0.274077342350863,542.2,441.8,19167,53496.4,35.350424197713,121.087369850611,"Cdk10"
"261851",0.00959963076697474,0.00681208919346389,28877,24699,8.2,4.4,63.7,16.3,0.825401546698394,0.614669421487603,8.2,4.4,55.5,11.9,6.76829268292683,2.70454545454545,"Zfp276"
"261871",0.015894377369605,0.000120017470991796,31649,1079,26,27,526,5.5,0.739644970414201,-0.0294924554183813,26,27,500,0,19.2307692307692,-0.796296296296296,"Spire2"
"261878",0.013691271660233,0.00364539460387743,31289,13342,8.4,0.8,119.3,3.2,1.57171201814059,3.75,8.4,0.8,110.9,2.4,13.202380952381,3,"Tcf25"
"261879",0.00369879068651155,0.00477802290131376,16129,18427,16.8,28.8,91.2,337.2,0.263605442176871,0.37181712962963,16.8,28.8,74.4,308.4,4.42857142857143,10.7083333333333,"Tcf25"
"261881",0.0124444257692306,0.0105923954711352,30924,30221,5.6,6,108.8,31.5,3.29081632653061,0.708333333333333,5.6,6,103.2,25.5,18.4285714285714,4.25,"Tcf25"
"261900",0.00165526110386473,0.00590754530003574,7772,22323,80.6,72.6,469.3,2181.8,0.0598335067637877,0.400169994460002,80.6,72.6,388.7,2109.2,4.82258064516129,29.0523415977962,"Tcf25"
"261901",0.00180671954371595,0.000830366261823793,8368,2869,2.2,1.4,4.2,3.8,0.413223140495868,1.22448979591837,2.2,1.4,2,2.4,0.909090909090909,1.71428571428571,"Tcf25"
"261909",0.000904889599212913,0.00213233565716921,4633,6633,174,123,3347,1169,0.104802483815563,0.0691387401678895,174,123,3173,1046,18.235632183908,8.50406504065041,"Tcf25"
"261910",0.0113198205638514,0.00679521882222715,30319,24662,7.6,4.2,78.3,21.2,1.22403047091413,0.963718820861678,7.6,4.2,70.7,17,9.30263157894737,4.04761904761905,"Tcf25"
"261912",0.00209927255107106,0.0052930732079898,9684,20275,901.6,855,45231.3,262142.5,0.0545339538346105,0.357426216613659,901.6,855,44329.7,261287.5,49.1678127772848,305.599415204678,"Tcf25"
"261913",0.00450940958491018,0.00474565998020428,18666,18289,11.2,12,29.7,57.5,0.147480867346939,0.315972222222222,11.2,12,18.5,45.5,1.65178571428571,3.79166666666667,"Tcf25"
"261935",0.00328946347949398,0.00457131766794512,14693,17534,334.4,316.2,11954.8,27705.7,0.103917464114833,0.273943104409134,334.4,316.2,11620.4,27389.5,34.75,86.6208096141683,"Tubb3"
"261948",0.00340741005484143,0.00378165845128181,15106,13981,84.6,66.4,1376.8,841.3,0.180546473740981,0.175755733778487,84.6,66.4,1292.2,774.9,15.274231678487,11.6701807228916,"Def8"
"261967",0.00128744259358835,0.00429228778490439,6130,16308,41.8,37.2,379.7,318.7,0.193390719076944,0.203419470459013,41.8,37.2,337.9,281.5,8.08373205741627,7.56720430107527,"Afg3l1"
"261970",0.0101767000161591,0.00617991417692815,29457,23072,4.4,2.6,17.3,8.3,0.666322314049587,0.843195266272189,4.4,2.6,12.9,5.7,2.93181818181818,2.19230769230769,"Afg3l1"
"261990",0.00254789242810608,0.00228948097761296,11596,7204,6.2,3.6,23.2,15.3,0.442247658688866,0.902777777777778,6.2,3.6,17,11.7,2.74193548387097,3.25,"Gas8"
"261992",0.00506110928435717,0.00645534033862228,20112,23759,2,4.6,3.5,13.3,0.375,0.411153119092628,2,4.6,1.5,8.7,0.75,1.89130434782609,"Gas8"
"261995",0.0128231911557818,0.00397261595984036,31061,14879,13.8,9.8,268.7,71.2,1.3384793110691,0.639316951270304,13.8,9.8,254.9,61.4,18.4710144927536,6.26530612244898,"Gas8"
"262011",0.0012976962359845,0.00643008870159382,6169,23716,69,59.8,664,1524.2,0.124973745011552,0.409503249404369,69,59.8,595,1464.4,8.6231884057971,24.4882943143813,"Rhou"
"262040",0.00156042957215223,0.00183603416977898,7243,5705,321.2,240.4,7569.7,2682.3,0.070258208244612,0.0422531360655148,321.2,240.4,7248.5,2441.9,22.5669364881694,10.1576539101498,"Rab4a"
"262063",0.00378985308603429,0.00171448887718453,16419,5321,2.6,3.2,5.8,10.7,0.473372781065089,0.732421875,2.6,3.2,3.2,7.5,1.23076923076923,2.34375,"Nup133"
"262119",0.000570476320067281,0.00305263793974057,3344,10213,24.4,20,111.3,46,0.145962106960495,0.065,24.4,20,86.9,26,3.56147540983607,1.3,"Galnt2"
"262121",0.00626368368690517,0.00714226406621637,23112,25398,0.8,2.6,3.2,5.8,3.75,0.473372781065089,0.8,2.6,2.4,3.2,3,1.23076923076923,"Galnt2"
"262128",0.00665806395240171,0.00355300419272362,23899,12698,107.4,95.6,4170.3,1564.3,0.352230995703422,0.160700530452898,107.4,95.6,4062.9,1468.7,37.8296089385475,15.3629707112971,"Galnt2"
"262141",0.00702723627386932,0.00142802907865353,24745,4555,1.2,2.8,2.7,7.7,1.04166666666667,0.625,1.2,2.8,1.5,4.9,1.25,1.75,"Cog2"
"262149",0.00294125376973088,0.00557539970451914,13404,21265,53.2,39,852.7,696.5,0.282484877607553,0.432281393819855,53.2,39,799.5,657.5,15.0281954887218,16.8589743589744,"Cog2"
"262172",0.00174447876534773,0.00768523276544713,8102,26426,75.8,70.2,651.2,3521.2,0.100145501632542,0.700278406831113,75.8,70.2,575.4,3451,7.5910290237467,49.1595441595442,"Arv1"
"262189",0.00576786361843357,0.000148342032612309,22026,1140,4.8,4.2,25.2,19.2,0.885416666666667,0.850340136054422,4.8,4.2,20.4,15,4.25,3.57142857142857,"Trim67"
"262202",0.00371637251988473,0.0042108806803163,16184,15888,60.8,66.2,849.7,1201.7,0.213410015581717,0.259102235284453,60.8,66.2,788.9,1135.5,12.9753289473684,17.1525679758308,"Gnpat"
"262204",0.00291977057100845,0.00324019487778571,13322,11257,70.2,50.2,1032.2,447.2,0.195209454468714,0.157537181949493,70.2,50.2,962,397,13.7037037037037,7.90836653386454,"Gnpat"
"262211",0.00189395973683863,0.00915611487973902,8729,28698,7,6.4,17.5,33.3,0.214285714285714,0.65673828125,7,6.4,10.5,26.9,1.5,4.203125,"Sprtn"
"262241",0.00222753050945983,0.00252203971110995,10220,8155,369,335,12312.5,8881,0.0877160126614816,0.0761505903319225,369,335,11943.5,8546,32.3672086720867,25.510447761194,"Tsnax"
"262257",0.00333583188794873,0.00540438521153831,14852,20661,34.4,28.4,747.8,387.3,0.602859653866955,0.444976195199365,34.4,28.4,713.4,358.9,20.7383720930233,12.637323943662,"Disc1"
"262268",0.00094197847648542,0.00405194010179761,4780,15182,12.2,8,26.7,23.5,0.097420048374093,0.2421875,12.2,8,14.5,15.5,1.18852459016393,1.9375,"Disc1"
"262277",0.00156055080203283,0.0039703382634583,7258,14858,1.2,2,2.7,3.5,1.04166666666667,0.375,1.2,2,1.5,1.5,1.25,0.75,"Set"
"262280",0.00023855957254419,0.00286401303163818,1945,9525,36.4,20.2,211.8,107.7,0.132381354908827,0.214439760807764,36.4,20.2,175.4,87.5,4.81868131868132,4.33168316831683,"Set"
"262281",0.0046766958419982,2.61498056785357e-05,19120,908,4.4,1.6,10.8,5.3,0.330578512396694,1.4453125,4.4,1.6,6.4,3.7,1.45454545454545,2.3125,"Set"
"262293",0.00364770233016493,0.0115744693349193,15928,30854,5.4,5.6,7.3,51.3,0.0651577503429355,1.45727040816327,5.4,5.6,1.9,45.7,0.351851851851852,8.16071428571428,"Ntpcr"
"262295",0.0022429576061928,0.00353015726400504,10298,12600,36,35.6,232,203.8,0.151234567901235,0.132716828683247,36,35.6,196,168.2,5.44444444444444,4.7247191011236,"Ntpcr"
"262296",0.00597742537543331,0.00317701652892261,22451,10984,60.4,51.2,1169.8,361.2,0.304098504451559,0.118255615234375,60.4,51.2,1109.4,310,18.3675496688742,6.0546875,"Ntpcr"
"262304",0.0101880166376441,0.00428481730895791,29488,16286,15.2,28,135.7,194,0.521554709141274,0.211734693877551,15.2,28,120.5,166,7.92763157894737,5.92857142857143,"-"
"262309",0.0027106813857471,0.00775079305234751,12393,26541,1.8,2.4,16.2,12.8,4.44444444444444,1.80555555555556,1.8,2.4,14.4,10.4,8,4.33333333333333,"-"
"262324",0.000367941909198748,0.00745084710746279,2526,26028,368.4,331,7021.3,67948,0.0490198245545782,0.617163041593268,368.4,331,6652.9,67617,18.0589033659066,204.280966767372,"Kcnk1"
"262424",0.000984551177721881,0.00335368661004937,4949,11738,40.8,32.4,73.7,265.8,0.0197640330642061,0.222336534064929,40.8,32.4,32.9,233.4,0.806372549019608,7.2037037037037,"Slc35f3"
"262428",0.00205673317677519,0.00628852414562802,9498,23372,82.4,79.6,616.8,2972.8,0.0787067584126685,0.456617257139971,82.4,79.6,534.4,2893.2,6.48543689320388,36.3467336683417,"Slc35f3"
"262448",0.00754486278103392,0.0120987225516981,25738,31082,4.2,6,21.2,49.5,0.963718820861678,1.20833333333333,4.2,6,17,43.5,4.04761904761905,7.25,"Coa6"
"262450",0.0128743217472959,9.11081771266878e-05,31086,1025,5.8,5,32.7,4,0.799643281807372,-0.04,5.8,5,26.9,0,4.63793103448276,-0.2,"Coa6"
"262451",0.0021512907713031,0.000639654089273924,9934,2352,2.6,5.4,5.8,6.3,0.473372781065089,0.0308641975308642,2.6,5.4,3.2,0.899999999999999,1.23076923076923,0.166666666666667,"Coa6"
"262643",0.00312161283934959,0.00636594339030664,14081,23572,12.8,10,68.7,56.5,0.3411865234375,0.465,12.8,10,55.9,46.5,4.3671875,4.65,"Pard3"
"262645",0.00593439171898392,0.0035445661776853,22371,12663,20,21,128,122,0.27,0.229024943310658,20,21,108,101,5.4,4.80952380952381,"Pard3"
"262667",0.00809774087553924,0.000351853527959145,26837,1706,3.6,3.4,14.3,10.8,0.825617283950617,0.640138408304498,3.6,3.4,10.7,7.4,2.97222222222222,2.17647058823529,"-"
"262668",0.00477684531847119,0.0102370069674653,19372,29924,2.4,4.8,28.8,22.7,4.58333333333333,0.776909722222222,2.4,4.8,26.4,17.9,11,3.72916666666667,"-"
"262722",0.00144196797701115,0.00414733076683912,6747,15623,16,16.8,88.5,189.7,0.283203125,0.612599206349206,16,16.8,72.5,172.9,4.53125,10.2916666666667,"Nrp1"
"262730",0.00266647146225888,0.00260543367790843,12208,8452,21.2,12.4,67.2,37.3,0.102349590601638,0.161940686784599,21.2,12.4,46,24.9,2.16981132075472,2.00806451612903,"Nrp1"
"262751",0.00563560997947705,0.00260570510764951,21749,8455,34.6,29.8,368.3,101.7,0.278743025159544,0.0809648214044412,34.6,29.8,333.7,71.9,9.64450867052023,2.41275167785235,"Itgb1"
"262766",0.00467844677151296,0.000976414523669175,19125,3253,3.4,0.6,21.8,1.8,1.5916955017301,3.33333333333333,3.4,0.6,18.4,1.2,5.41176470588235,2,"LOC103690393"
"262790",0.00789567649850094,0.00265633473683965,26393,8676,1.4,1.2,3.8,2.7,1.22448979591837,1.04166666666667,1.4,1.2,2.4,1.5,1.71428571428571,1.25,"LOC108351591"
"262849",0.00258177172569687,0.00238339713945527,11774,7534,0.6,1.8,1.8,6.2,3.33333333333333,1.35802469135802,0.6,1.8,1.2,4.4,2,2.44444444444444,"LOC120093088"
"262944",0.00286341159937266,0.00961024176015277,13113,29253,6,4,12.5,16.5,0.180555555555556,0.78125,6,4,6.5,12.5,1.08333333333333,3.125,"Cast"
"263064",0.00287296328926696,0.000530795079997659,13144,2123,10,9.2,26,5.7,0.16,-0.041351606805293,10,9.2,16,0,1.6,-0.380434782608696,"Rfesd"
"263071",0.00239488224789409,0.00438981783502148,10926,16801,6,3,3.5,3.5,-0.0694444444444444,0.0555555555555556,6,3,0,0.5,-0.416666666666667,0.166666666666667,"Rfesd"
"263081",0.0020589558032147,0.00632739055398596,9517,23472,13.8,19.4,28.7,218.3,0.0782398655744591,0.528483366989053,13.8,19.4,14.9,198.9,1.07971014492754,10.2525773195876,"Gpr150"
"263170",0.0106605786796753,0.000647680253247567,29854,2369,2.6,4,13.8,8.5,1.65680473372781,0.28125,2.6,4,11.2,4.5,4.30769230769231,1.125,"RGD1560883"
"263238",6.14343933018831e-05,0.00514435110248538,970,19786,262.8,217,8362.7,19691.5,0.117281344333011,0.413567924568371,262.8,217,8099.9,19474.5,30.8215372907154,89.7442396313364,"Nr2f1"
"263253",0.00626368368690517,0.00426145966511047,23113,16202,0.8,3.2,3.2,4.7,3.75,0.146484375,0.8,3.2,2.4,1.5,3,0.46875,"-"
"263271",0.0144360594831779,0.00433143811825584,31453,16482,16.4,12.6,281.3,75.8,0.984904818560381,0.398085159989922,16.4,12.6,264.9,63.2,16.1524390243902,5.01587301587302,"-"
"263317",0.00194915336383534,0.0110106037909878,9066,30515,2,3.4,3.5,21.8,0.375,1.5916955017301,2,3.4,1.5,18.4,0.75,5.41176470588235,"-"
"263321",0.00371884265480082,0.00313997200163451,16202,10708,2,0.6,9.5,1.8,1.875,3.33333333333333,2,0.6,7.5,1.2,3.75,2,"-"
"263344",0.00199071538803042,0.00117844105205626,9246,3818,9.6,2.8,52.3,22.7,0.463324652777778,2.53826530612245,9.6,2.8,42.7,19.9,4.44791666666667,7.10714285714286,"LOC365970"
"263350",0.00239939748524319,0.00971834198498856,10976,29394,27.4,26.4,103.3,709.3,0.101097554478129,0.979826675849403,27.4,26.4,75.9,682.9,2.77007299270073,25.8674242424242,"Adgrv1"
"263417",0.005990697710474,0.00404127093626036,22464,15135,1030.6,1453.4,457757.8,524792.3,0.430008064124648,0.247749453699329,1030.6,1453.4,456727.2,523338.9,443.166310886862,360.079056006605,"Mblac2"
"263429",0.0129804542366713,0.00414638489252759,31114,15616,6.2,11.4,35.2,45.3,0.754422476586889,0.260849492151431,6.2,11.4,29,33.9,4.67741935483871,2.97368421052632,"LOC100360544"
