"feature_id","original_rank_index","baseMean","alpha_used","dispFit","dispersion","mean_trt","mean_untrt","baseMean_scoring","iod_nb","cv2_nb","log_baseMean","log_iod_nb","log_cv2_nb","filtered_rank_index","log_baseMean_smooth","log_iod_nb_smooth","log_cv2_nb_smooth"
"391876",32,18.2501766551938,1.43432455724907,0.412917028995744,0.941211413119557,20.7928529734349,15.7075003369527,18.2501766551938,27.1766765506781,1.48911854740562,2.9041747597183,3.30235912570141,0.398184365983111,32,3.2467555685591,4.36619171845134,1.11943614989224
"132931",33,16.9140699245014,2.89175089099608,0.440707253162909,2.89175089099608,18.7879270548174,15.0402127941853,16.9140699245014,49.9112767745468,2.95087326689163,2.82814581547123,3.91024696469202,1.08210114922079,33,3.23063249715438,4.33542289314872,1.10479039599434
"85211",34,17.0224614527683,1.47118102346414,0.438290173573206,0.980957238634494,20.5846535578399,13.4602693476966,17.0224614527683,26.0431222619625,1.52992693414073,2.83453373388532,3.25975371268576,0.425219978800441,34,3.22382109230985,4.3076963017431,1.08387520943325
"313448",35,39.0639638152214,1.00675834678885,0.225472046364418,0.65035663597591,45.613718883899,32.5142087465437,39.0639638152214,40.3279716296317,1.03235738749885,3.66520040046417,3.6970453132895,0.0318449128253309,35,3.20936075347786,4.28113875422658,1.07177800074872
"499613",36,13.6370652663634,3.30724726244704,0.531923901509583,1.94311301595917,16.1501757541034,11.1239547786233,13.6370652663634,46.1011467699918,3.38057682276429,2.61279147284088,3.83083782539802,1.21804635255714,36,3.19083767296629,4.24581935462841,1.05498168166212
"457865",37,23.2217369330961,7.86218413779765,0.337599332624992,7.86218413779765,36.4778306788614,9.96564318733084,23.2217369330961,183.573571767498,7.90524723867081,3.14508877679236,5.2126155232039,2.06752674641154,37,3.17344791079226,4.21154845178579,1.03810054099352
"104836",38,9.79243451569807,6.3631521873587,0.71676950811225,6.3631521873587,16.7169776278128,2.86789140358329,9.79243451569807,63.310751108131,6.46527183885057,2.28161009934612,4.14805515845867,1.86644505911255,38,3.16133825520662,4.17819769469158,1.01685943948496
"494885",39,27.4956211353803,3.65681758546701,0.294622875764708,3.65681758546701,36.455107381262,18.5361348894985,27.4956211353803,101.546470891197,3.69318701298699,3.31402676055314,4.62051653499708,1.30648977444394,39,3.15568973091743,4.14724494227773,0.991555211360298
"372804",40,10.7282751001241,4.38626692277618,0.659575913818987,4.38626692277618,10.5636516493941,10.8928985508542,10.7282751001241,48.0570782101178,4.47947855192134,2.3728827888389,3.87238943383099,1.49950664499209,40,3.12981257837219,4.12386225928458,0.994049680912386
"83253",41,42.1283687090305,0.868899878434902,0.213516724081282,0.563409768344395,55.1824146309614,29.0743227870996,42.1283687090305,37.6053344499373,0.892636852607976,3.74072135482899,3.62714591400128,-0.11357544082771,41,3.11190632173743,4.09046979719914,0.978563475461703
"350700",42,23.5980645364762,1.02962815344702,0.333190119598185,0.729384409957884,20.8759690172022,26.3201600557501,23.5980645364762,25.2972316136156,1.07200451013739,3.1611646975022,3.23069496735967,0.0695302698574714,42,3.09037631291073,4.06187046371155,0.971494150800809
"60409",43,11.1812485122846,6.09222798554509,0.635331114019477,6.09222798554509,8.3792213498226,13.9832756747466,11.1812485122846,69.1187150998748,6.1816634362375,2.41423813522041,4.23582553491148,1.82158739969108,43,3.08515770098526,4.03594801729499,0.950790316309722
"482689",44,10.9442801092136,2.62013244473416,0.647764202786254,1.66603978834103,6.15706923393178,15.7314909844953,10.9442801092136,29.6754633984091,2.71150437509604,2.39281695532728,3.39032055615844,0.99750360083116,44,3.06841808640701,4.01974044596558,0.951322359558566
"331759",45,53.4126441838364,0.906569534323758,0.181319305672747,0.558388189708303,57.9110045103077,48.9142838573651,53.4126441838364,49.4222759647411,0.925291693005103,3.97804750040645,3.90040125301564,-0.0776462473908138,45,3.06017611324323,3.99019553146995,0.930019418226712
"56594",46,50.762678436214,0.977789338021791,0.187594363692629,0.605308399201224,56.4510555315484,45.0743013408795,50.762678436214,50.6352057443587,0.997488850159563,3.92716140812496,3.92464710005947,-0.00251430806548989,46,3.04181960881712,3.96131104437399,0.919491435556867
"92285",47,14.861556754921,4.48620791690441,0.493132395570463,4.48620791690441,21.6367958921696,8.08631761767236,14.861556754921,67.6720335714509,4.55349561875765,2.69877779523731,4.21467300109231,1.515895205855,47,3.03384354598702,3.93426452550599,0.900420979518975
"426214",48,9.20968109329284,4.16827897481951,0.758256854486766,2.36059235229758,10.1907977081264,8.22856447845925,9.20968109329284,39.3885200659653,4.27686036758112,2.2202552235323,3.6734744049636,1.45321918143129,48,3.01194933914165,3.90016647314656,0.888217134004905
"31707",49,12.2113272977667,1.37953700644229,0.586893430685862,1.0197828058392,10.7856366689165,13.6370179266168,12.2113272977667,17.845977905048,1.4614281862965,2.50236398801036,2.88177815538731,0.379414167376953,49,3.00288100496848,3.87181431609018,0.868933311121699
"514194",50,14.954481499024,1.4701553304216,0.490447905498384,1.01482403831387,16.1920252724982,13.7169377255499,14.954481499024,22.9854106894813,1.53702491731201,2.7050110207369,3.13485969681583,0.429848676078927,50,2.98437803039188,3.84387196572206,0.859493935330181
"544520",51,11.8033379409012,4.13832087210177,0.605067292147453,4.13832087210177,11.4849555178951,12.1217203639074,11.8033379409012,49.8459997613022,4.22304266902116,2.46838236781721,3.90893824767752,1.44055587986031,51,2.95793419672534,3.81897854241628,0.861044345690941
"125388",52,44.3767856266405,0.788062687928246,0.205795032472584,0.510928445118397,39.8554033791668,48.8981678741142,44.3767856266405,35.9716889625459,0.810596992427301,3.79271648645958,3.58273221136043,-0.209984275099154,52,2.94192178012997,3.78627725328088,0.844355473150911
"63560",53,11.9196884039955,1.3677494985256,0.599757659627132,1.02213609378661,10.3119907376568,13.5273860703342,11.9196884039955,17.3031478371463,1.45164430903632,2.47819152069113,2.85088844085617,0.372696920165048,53,2.95445348958762,3.77923826963511,0.82478478004749
"481991",54,15.0341428157932,1.68042599927383,0.488172999048225,1.13573640155187,19.6833309728623,10.3849546587242,15.0341428157932,26.2637644644548,1.74694126471014,2.71032380223079,3.26819021215934,0.557866409928544,54,2.92863524371493,3.76957239503308,0.840937151318149
"71208",55,41.0760651164503,1.33207297910834,0.217421028472478,0.827444048525043,43.4005383649034,38.7515918679972,41.0760651164503,55.7163164297181,1.35641805688453,3.71542559460235,4.02027303814267,0.304847443540316,55,2.90940889828863,3.75901874709115,0.849609848802526
"354681",56,12.0450088869034,3.29197389762918,0.594153427377621,1.99395056598812,18.332735261216,5.75728251259077,12.0450088869034,40.6518548523975,3.37499583720511,2.48865037387506,3.70504446477809,1.21639409090302,56,2.91400824029971,3.74046403351239,0.826455793212682
"84957",57,9.01597948154278,10,0.773234440428009,10,7.22631130747551,10.80564765561,9.01597948154278,91.1597948154278,10.1109141832063,2.19899850095214,4.51261395355691,2.31361545260477,57,2.90495595071227,3.73962236936822,0.834666418655947
"329429",58,278.327481098125,6.19295040732051,0.084182452387201,6.19295040732051,175.478368298785,381.176593897464,278.327481098125,1724.66828743512,6.19654329723585,5.62879840996693,7.45279001383494,1.823991603868,58,2.90504651264754,3.71808926253671,0.813042749889169
"94429",59,32.1547332134879,0.94474414214287,0.260788294601587,0.638522015842073,31.0357181348759,33.2737482920998,32.1547332134879,31.3779958456095,0.975843762636084,3.47055966266197,3.44610687801256,-0.0244527846494054,59,2.89303711392563,3.70911435036509,0.816077236439459
"212124",60,7.39672273093072,6.61872454408177,0.929128495814113,6.61872454408177,9.68624677738452,5.10719868447692,7.39672273093072,49.9568702849787,6.75391955359839,2.00103702791383,3.91116003887917,1.91012301096534,60,2.89435984115644,3.70352158277474,0.80916174161829
