"index","rank","d1","d2","left_d1","right_d1","left_d2","right_d2","before_terminal_start","inside_terminal_block"
18329,18329,0.0001842758000915,-6.34398593715018e-10,0.000184274565861418,0.00018427329706423,3.1028587582453e-09,-4.37165594567532e-09,TRUE,FALSE
18363,18363,0.000183264508353223,2.34469181110209e-09,0.000183263907417191,0.000183268596800813,-1.14281974646364e-09,5.83220336866781e-09,TRUE,FALSE
18694,18694,0.000272989204670741,-1.52954370228095e-09,0.000272988153597157,0.000272985094509753,3.6316908701786e-09,-6.69077827474049e-09,TRUE,FALSE
19499,19499,-0.000295259344829528,4.00510024583763e-10,-0.000295258635102979,-0.00029525783408293,-1.81996312106805e-09,2.62098317023555e-09,TRUE,FALSE
19807,19807,-0.000267874155581691,-3.74646925596289e-11,-0.000267874519414216,-0.000267874594343601,7.65129743685887e-10,-8.40059128805151e-10,TRUE,FALSE
19926,19926,-0.000271665442218277,1.68157009500255e-09,-0.000271666278575684,-0.000271662915435494,-8.85528159239332e-12,3.3719954715975e-09,TRUE,FALSE
20818,20818,-1.15078787868772e-05,-2.70062887613525e-09,-1.15075585855065e-05,-1.15129598432588e-05,2.06022613484101e-09,-7.46148388711151e-09,TRUE,FALSE
21280,21280,-0.000240244531999724,1.55181175108259e-09,-0.000240244700980209,-0.000240241597356706,-1.21385078230638e-09,4.31747428447156e-09,TRUE,FALSE
22667,22667,0.000425834930453909,-5.58095627037697e-09,0.000425836851441155,0.000425825689528615,1.73898177788103e-09,-1.2900894318635e-08,TRUE,FALSE
23501,23501,-0.000156289574854527,3.77369241110818e-09,-0.000156291264051502,-0.00015628371666668,-3.95298460702589e-10,7.94268328291892e-09,TRUE,FALSE
23766,23766,-0.000106229263057373,-7.96209031612396e-10,-0.00010623000198902,-0.000106231594407083,2.27407232581644e-09,-3.86649038904123e-09,TRUE,FALSE
24315,24315,-0.00037255309296676,4.78830319465494e-10,-0.000372549628865875,-0.000372548671205236,-7.40703208936953e-09,8.36469272830057e-09,TRUE,FALSE
24655,24655,-0.000224696772216515,-3.17932934469637e-09,-0.000224696297113542,-0.000224702655772232,2.22912339824783e-09,-8.58778208764058e-09,TRUE,FALSE
25231,25231,-0.000433153592391215,2.17224444362916e-09,-0.000433154082653946,-0.000433149738165059,-1.19171898012226e-09,5.53620786738055e-09,TRUE,FALSE
26381,26381,9.3589942401424e-05,-1.18215606737948e-09,9.35905307137292e-05,9.35881664015944e-05,5.53145692562495e-12,-2.36984359168459e-09,FALSE,TRUE
27553,27553,-0.000385078118482642,1.42335618591267e-10,-0.000385077452230012,-0.000385077167558775,-1.47484087698955e-09,1.75951211417209e-09,FALSE,FALSE
29052,29052,3.3552098198955e-05,-9.6552633486577e-10,3.35525664322569e-05,3.35506353795872e-05,2.90597310593764e-11,-1.96011240079092e-09,FALSE,FALSE
29510,29510,1.54041395227161e-06,3.776955008298e-10,1.54041801166234e-06,1.541173402664e-06,-3.85814282281069e-10,1.14120528394066e-09,FALSE,FALSE
31742,31742,0.00128101154745354,-1.33742908323893e-10,0.00128100991599489,0.00128100964850908,3.39666019923935e-09,-3.66414601588713e-09,FALSE,FALSE
