"feature_id","rank_trt","iod_local_amplitude_trt","cv2_local_amplitude_trt","iod_local_amplitude_scaled_trt","cv2_local_amplitude_scaled_trt","window_left_trt","window_right_trt","window_n_trt","rank_ctrl","iod_local_amplitude_ctrl","cv2_local_amplitude_ctrl","iod_local_amplitude_scaled_ctrl","cv2_local_amplitude_scaled_ctrl","window_left_ctrl","window_right_ctrl","window_n_ctrl","combined_rank","composite_iod_amplitude","composite_cv2_amplitude","regime_difference","local_window_left_rank","local_window_right_rank","local_window_n"
"65334",30203,0.103367225494367,0.240963089545403,0.138977108415218,0.150089838133798,30128,30210,83,1301,0.0628369247333467,0.148733891364827,0.099294607859528,0.0916771930469188,1225,1377,153,15752,0.238271716274746,0.241767031180717,-0.00349531490597058,1225,30210,153
"166811",23481,0.101463264803897,0.40131751804438,0.136417235592549,0.249970571995796,23406,23556,151,8027,0.0463002581946057,0.712624501298706,0.0731634465043849,0.439250350918846,7951,8103,153,15754,0.209580682096934,0.689220922914642,-0.479640240817708,7951,23556,153
"290935",13515,0.183005914426758,0.628111468773568,0.246051228407014,0.391234810510031,13440,13590,151,17992,0.100597678247141,0.374087266798597,0.158963969919233,0.23058141127073,17916,18068,153,15754,0.405015198326246,0.62181622178076,-0.216801023454514,13440,18068,153
"436003",17805,0.141669429314788,0.229181420261739,0.190474374666044,0.142751333140908,17730,17880,151,13702,0.0761066715276684,0.828289681288879,0.120263398263081,0.510544518895368,13626,13778,153,15754,0.310737772929125,0.653295852036276,-0.342558079107151,13626,17880,153
"474640",9101,0.197324977205426,0.181196723788162,0.265303190822351,0.112862874538365,9026,9176,151,22407,0.105713881584961,0.212530247823679,0.16704856995837,0.131000247349466,22331,22483,153,15754,0.432351760780721,0.243863121887831,0.18848863889289,9026,22483,153
"98457",17344,0.193495073239319,0.183023596327985,0.260153889618107,0.114000787420834,17269,17419,151,14166,0.108659452249412,0.0640890228942226,0.171703146631089,0.0395034492148806,14090,14242,153,15755,0.431857036249196,0.153504236635714,0.278352799613482,14090,17419,153
"329427",24664,0.274200499028666,0.412827605628991,0.368662236011072,0.257139915590034,24589,24739,151,6848,0.0760254864960643,0.518419493368128,0.12013511006452,0.319545488500781,6772,6924,153,15756,0.488797346075591,0.576685404090815,-0.0878880580152239,6772,24739,153
"372189",15801,0.248463687352341,0.458895580544777,0.334059124149493,0.285834496620294,15726,15876,151,15713,0.1589676538606,0.450044083721878,0.251199926148849,0.277399979012122,15637,15789,153,15757,0.585259050298341,0.563234475632416,0.0220245746659258,15637,15876,153
"146040",19972,0.189827127600438,0.36007306270767,0.255222341186988,0.224280439797201,19897,20047,151,11545,0.0267944591596461,0.0656710660114186,0.0423404761826811,0.0404785953025195,11469,11621,153,15758,0.297562817369669,0.26475903509972,0.0328037822699487,11469,20047,153
"474678",13661,0.235779711154464,0.382929461244203,0.317005533644788,0.238517114647036,13586,13736,151,17856,0.230355565377977,0.429227577638812,0.364006762417634,0.264569017425442,17780,17932,153,15758,0.681012296062421,0.503086132072479,0.177926163989943,13586,17932,153
"559842",18375,0.0927199579509761,0.31018844578648,0.124661870208653,0.19320856861065,18300,18450,151,13141,0.0606833144556731,0.348158098793647,0.0958914832013544,0.21459908660402,13065,13217,153,15758,0.220553353410007,0.40780765521467,-0.187254301804663,13065,18450,153
"9570",14748,0.275940738627469,0.181029493716778,0.371001986025978,0.112758711139762,14673,14823,151,16768,0.145982484405977,0.920272914343514,0.230680823496104,0.567241513349341,16692,16844,153,15758,0.601682809522082,0.680000224489103,-0.0783174149670205,14673,16844,153
"307086",14763,0.0633147440421453,0.668920471078309,0.0851265960263833,0.416653709984949,14688,14838,151,16757,0.132167736056545,1.01043625270904,0.208850824242385,0.622816753808934,16681,16833,153,15760,0.293977420268769,1.03947046379388,-0.745493043525114,14688,16833,153
"342226",18536,0.0914345495666566,0.275235825334676,0.122933640206048,0.171437461857908,18461,18611,151,12984,0.147232415794861,0.294154677714687,0.2326559590973,0.181312241124358,12908,13060,153,15760,0.355589599303348,0.352749702982266,0.00283989632108217,12908,18611,153
"94331",27387,0.0222155295923585,1.06057119276375,0.0298687524008947,0.66060307805477,27312,27462,151,4134,0.072813447783119,0.287359123060014,0.115059461856321,0.177123569865773,4058,4210,153,15760,0.144928214257216,0.837726647920543,-0.692798433663327,4058,27462,153
"333789",23260,0.156779369901415,0.398770319450705,0.210789671328132,0.248383986160843,23185,23335,151,8262,0.0869014710333431,0.331793326578918,0.137321288800958,0.204512102610449,8186,8338,153,15761,0.34811096012909,0.452896088771292,-0.104785128642202,8186,23335,153
"153855",13911,0.19247344660107,0.310621959470154,0.258780313850888,0.193478593363131,13836,13986,151,17614,0.217186169640627,0.376493971154559,0.34319654627424,0.232064865363296,17538,17690,153,15762,0.601976860125128,0.425543458726426,0.176433401398701,13836,17690,153
"309068",25981,0.192391591597698,1.05481343111023,0.258670259898838,0.657016713370373,25906,26056,151,5543,0.247928066804889,0.594864446902648,0.391774745107758,0.366664935846218,5467,5619,153,15762,0.650445005006596,1.02368164921659,-0.373236644209995,5467,26056,153
"186070",4641,0.176778785797069,0.515993841923773,0.237678861570768,0.321399565213424,4566,4716,151,26888,0.230532107685576,0.405744781484827,0.364285733727546,0.250094597261112,26812,26964,153,15764,0.601964595298313,0.571494162474536,0.0304704328237768,4566,26964,153
"287344",7173,0.0368754973014802,0.143561712642622,0.0495790610788154,0.0894209741973032,7098,7248,151,24355,0.092898184855585,0.111190378145693,0.146797267295324,0.0685359716516715,24279,24431,153,15764,0.196376328374139,0.157956945848975,0.0384193825251647,7098,24431,153
"279951",9291,0.183038047056471,0.385074107005494,0.246094430688413,0.239852960463812,9216,9366,151,22239,0.271631920062646,0.325685268147936,0.429231460629352,0.200747193034154,22163,22315,153,15765,0.675325891317765,0.440600153497966,0.234725737819799,9216,22315,153
"235056",7779,0.132701197024289,0.745947398088902,0.178416597306067,0.464631842356901,7704,7854,151,23753,0.107892351266855,0.484354133532179,0.170490977328168,0.298548145250797,23677,23829,153,15766,0.348907574634236,0.763179987607698,-0.414272412973462,7704,23829,153
"434406",3032,0.119284824640999,0.239646340005493,0.160378301024689,0.149269668016953,2957,3107,151,28500,0.239770310203312,0.177781538652198,0.378883897151649,0.109581698492763,28424,28576,153,15766,0.539262198176338,0.258851366509715,0.280410831666623,2957,28576,153
"286795",26809,0.172623355669202,1.09189936879557,0.232091890839664,0.680116609685336,26734,26884,151,4725,0.285682627286405,0.335723240219522,0.451434320967485,0.206934438556757,4649,4801,153,15767,0.683526211807149,0.887051048242093,-0.203524836434944,4649,26884,153
"287938",1076,0.0611937915873568,0.13448299097945,0.0822749780416408,0.08376606718454,1001,1151,151,30460,0.291578718439268,0.439631488683517,0.460751296001065,0.270981821881347,30384,30536,153,15768,0.543026274042706,0.354747889065887,0.188278384976819,1001,30536,153
"351447",4085,0.103945335344179,0.0770722268862301,0.139754376402135,0.0480063485232906,4010,4160,151,27451,0.0856893469608622,0.377333002339583,0.135405896140275,0.232582030773384,27375,27527,153,15768,0.275160272542411,0.280588379296675,-0.00542810675426425,4010,27527,153
"550947",13622,0.158638032458839,0.305325733177597,0.213288640866253,0.190179707428071,13547,13697,151,17913,0.148868587391917,0.407435741231893,0.235241429627725,0.251136877818313,17837,17989,153,15768,0.448530070493978,0.441316585246383,0.00721348524759502,13547,17989,153
"466315",18697,0.212744514363294,0.201410728899646,0.286034739696305,0.125453669090934,18622,18772,151,12841,0.207072835764848,0.217783289670479,0.327215504464677,0.134238138371165,12765,12917,153,15769,0.613250244160983,0.259691807462099,0.353558436698884,12765,18772,153
"412758",3265,0.152495333284605,0.255407879812992,0.205029789329737,0.15908713409821,3190,3340,151,28276,0.192907433098298,1.17041866260115,0.304831402936537,0.721427353862518,28200,28352,153,15770,0.509861192266274,0.880514487960728,-0.370653295694453,3190,28352,153
"415264",14619,0.240067008046026,0.323648604477057,0.322769799078605,0.201592562370588,14544,14694,151,16922,0.167525678803941,0.776734943618067,0.264723276223778,0.478767002724981,16846,16998,153,15770,0.587493075302384,0.680359565095569,-0.092866489793185,14544,16998,153
"424647",16502,0.192401095089735,0.934833011764567,0.258683037332274,0.582283932707619,16427,16577,151,15039,0.216674191707625,0.884297308335363,0.34238752119375,0.545066724895113,14963,15115,153,15770,0.601070558526025,1.12735065760273,-0.526280099076707,14963,16577,153
"483681",6562,0.202326887560048,0.295605587991304,0.27202825318436,0.184125273861502,6487,6637,151,24979,0.0532096074603032,0.32413281762274,0.0840815671605645,0.199790287347171,24903,25055,153,15770,0.356109820344925,0.383915561208673,-0.0278057408637479,6487,25055,153
"573590",15094,0.138258909159319,0.889038208381862,0.185888934482929,0.553759503343576,15019,15169,151,16445,0.0668954738503089,0.274112470006912,0.105707907758553,0.168958544678635,16369,16521,153,15770,0.291596842241482,0.722718048022212,-0.43112120578073,15019,16521,153
"418292",24722,0.174349853288732,0.619816698133945,0.234413164780223,0.386068206840536,24647,24797,151,6823,0.153856612261734,0.315202686950215,0.243123482664914,0.194285897553515,6747,6899,153,15772,0.477536647445137,0.580354104394051,-0.102817456948914,6747,24797,153
"114270",17626,0.153686282545095,0.313909857010003,0.206631019155734,0.195526541911962,17551,17701,151,13923,0.0821518542888953,0.216160938463872,0.129815967142962,0.13323814702156,13847,13999,153,15774,0.336446986298697,0.328764688933522,0.00768229736517456,13847,17701,153
"31925",12012,0.142223958479008,0.0680851718861959,0.191219938449985,0.0424085383657291,11937,12087,151,19537,0.167508912389167,0.115224504552316,0.264696782015361,0.0710225426810576,19461,19613,153,15774,0.455916720465347,0.113431081046787,0.34248563941856,11937,19613,153
"55747",2000,0.0704617252777098,0.206503017776413,0.0947357035676387,0.128625527547291,1925,2075,151,29547,0.15916610995373,0.43898907462426,0.251513525517824,0.270585848124551,29471,29623,153,15774,0.346249229085463,0.399211375671842,-0.0529621465863793,1925,29623,153
"292948",16302,0.0384411816708052,0.468906026013428,0.0516841218009063,0.292069750919496,16227,16377,151,15249,0.118780581941792,0.229465828242155,0.187696507352749,0.141439068395154,15173,15325,153,15776,0.239380629153655,0.43350881931465,-0.194128190160995,15173,16377,153
"10044",22077,0.199510787395411,0.357560373893648,0.268242009952843,0.222715349234622,22002,22152,151,9477,0.0611666467957548,0.676784505572869,0.0966552426529491,0.417159150474833,9401,9553,153,15777,0.364897252605792,0.639874499709456,-0.274977247103664,9401,22152,153
"344819",2898,0.121399892188492,0.190567341327551,0.163222006758761,0.11869959613898,2823,2973,151,28656,0.205719736215542,0.772101976448539,0.325077343029926,0.475911315822128,28580,28732,153,15777,0.488299349788687,0.594610911961109,-0.106311562172422,2823,28732,153
"406552",10043,0.191795623279177,0.138623885592096,0.257868981222555,0.0863453261213083,9968,10118,151,21511,0.141881173825823,0.341522398375673,0.224199952137509,0.210508946941581,21435,21587,153,15777,0.482068933360065,0.29685427306289,0.185214660297175,9968,21587,153
"309897",27409,0.184675558964955,1.07332452142145,0.248296063449166,0.668546805193702,27334,27484,151,4147,0.10869628690125,0.312595896364655,0.171761352571709,0.19267911350751,4071,4223,153,15778,0.420057416020876,0.861225918701211,-0.441168502680336,4071,27484,153
"46021",26323,0.177801224082941,1.16927127121016,0.239053528597225,0.728309618545819,26248,26398,151,5235,0.276178096406511,0.399073410895653,0.43641530673958,0.245982471075352,5159,5311,153,15779,0.675468835336806,0.974292089621171,-0.298823254284365,5159,26398,153
"131757",5985,0.108810732635902,0.3970164260827,0.146295897117827,0.247291530166009,5910,6060,151,25575,0.123302738225902,0.141390218061133,0.194842397079462,0.0871506702150453,25499,25651,153,15780,0.341138294197289,0.334442200381054,0.00669609381623548,5910,25651,153
"242408",3009,0.13549798927852,0.325608045677654,0.182176881075628,0.202813048932182,2934,3084,151,28551,0.201650398943457,1.34978352187318,0.318646995739785,0.831984985875121,28475,28627,153,15780,0.500823876815413,1.0347980348073,-0.53397415799189,2934,28627,153
"370805",1453,0.10915589396609,0.14115956556634,0.146759966104654,0.0879247372983951,1378,1528,151,30109,0.181473719152564,0.517618497106014,0.286763902856966,0.319051767209165,30033,30185,153,15781,0.43352386896162,0.40697650450756,0.0265473644540597,1378,30185,153
"29011",14514,0.171542702060833,0.745974789664615,0.230638953383219,0.464648903879364,14439,14589,151,17050,0.212974400965322,0.206509698415175,0.336541129562106,0.127289276935748,16974,17126,153,15782,0.567180082945325,0.591938180815112,-0.0247580978697871,14439,17126,153
"343725",5332,0.233516150371543,0.0814053124813654,0.313962178937065,0.0507053183813743,5257,5407,151,26233,0.138806498958729,0.341332424817665,0.219341365621394,0.210391850277254,26157,26309,153,15782,0.533303544558459,0.261097168658628,0.272206375899831,5257,26309,153
"474233",22459,0.125473695722121,0.154808476137987,0.168699230633618,0.096426299850012,22384,22534,151,9104,0.133888521704648,0.771332424192224,0.211570001491492,0.475436976113038,9028,9180,153,15782,0.38026923212511,0.57186327596305,-0.19159404383794,9028,22534,153
"126860",28611,0.181880627991632,0.324769590610231,0.244538282169512,0.20229079639305,28536,28686,151,2957,0.121329406625591,0.185302606230834,0.191724147924826,0.114217564319969,2881,3033,153,15784,0.436262430094337,0.316508360713019,0.119754069381318,2881,28686,153
"269687",20157,0.121151406885474,1.34792158531491,0.162887918572375,0.839586398641556,20082,20232,151,11415,0.0750834495847812,0.820375036913902,0.118646507843899,0.505666058622431,11339,11491,153,15786,0.281534426416274,1.34525245726399,-1.06371803084771,11339,20232,153
"374489",13464,0.247924898430938,0.574633648386225,0.333334723102791,0.357924823404423,13389,13539,151,18113,0.130269540772133,0.344884011868999,0.205851305134691,0.212580991761688,18037,18189,153,15788,0.539186028237481,0.570505815166111,-0.0313197869286295,13389,18189,153
"481370",20793,0.19423320601345,0.355089605087414,0.261146308231305,0.221176369588847,20718,20868,151,10782,0.0960330376110505,0.233114840157214,0.151750946622761,0.1436882610082,10706,10858,153,15788,0.412897254854067,0.364864630597046,0.0480326242570204,10706,20868,153
"263071",24734,0.158642226626398,0.811126304091886,0.213294279919413,0.505230140918651,24659,24809,151,6846,0.147089855137892,0.46443452409585,0.232430685429152,0.286270016419796,6770,6922,153,15790,0.445724965348565,0.791500157338446,-0.345775191989881,6770,24809,153
"292327",24370,0.271316494196071,0.991263316420373,0.364784695036429,0.617432947885045,24295,24445,151,7211,0.0675448297383809,0.271050714567536,0.106734016826446,0.167071327569593,7135,7287,153,15790,0.471518711862875,0.784504275454638,-0.312985563591763,7135,24445,153
"315839",22365,0.146164663470699,0.319111743345275,0.196518211497786,0.198766665864242,22290,22440,151,9220,0.0617666598482174,0.718971748487093,0.097603380408062,0.443162692621645,9144,9296,153,15792,0.294121591905848,0.641929358485887,-0.347807766580039,9144,22440,153
"322096",18581,0.295043292324408,0.254538556328043,0.396685346137948,0.15854565439944,18506,18656,151,13004,0.150950545910746,0.230133102737454,0.238531330519346,0.141850365727319,12928,13080,153,15792,0.635216676657294,0.300396020126758,0.334820656530536,12928,18656,153
"342983",9848,0.128907062939106,0.186412099155859,0.173315388663033,0.116111400469127,9773,9923,151,21737,0.145987389652873,0.265955611379468,0.230688574743784,0.163930787412402,21661,21813,153,15792,0.404003963406817,0.280042187881529,0.123961775525288,9773,21813,153
"577380",11133,0.0397440285851189,0.141214053146541,0.0534357978857875,0.0879586762394506,11058,11208,151,20453,0.168138019143953,0.0871523502719356,0.265690893499705,0.0537193155309481,20377,20529,153,15793,0.319126691385493,0.141677991770399,0.177448699615094,11058,20529,153
"80584",17955,0.0924432543833973,0.738989409815986,0.124289842600033,0.460297886747396,17880,18030,151,13631,0.133177908472135,0.829553607443813,0.210447093860961,0.511323582772737,13555,13707,153,15793,0.334736936460994,0.971621469520134,-0.63688453305914,13555,18030,153
"184588",26377,0.158115842554253,0.588219060213305,0.212586557177386,0.366386834187711,26302,26452,151,5211,0.120211030131031,0.410882236028556,0.189956894738297,0.253261242116923,5135,5287,153,15794,0.402543451915684,0.619648076304634,-0.21710462438895,5135,26452,153
"443110",27390,0.0942572540807305,1.07138898910489,0.126728762977317,0.667341210873658,27315,27465,151,4199,0.124196048825979,0.381239630572964,0.196254002216216,0.23499001396691,4123,4275,153,15794,0.322982765193532,0.902331224840568,-0.579348459647036,4123,27465,153
"310285",26719,0.163682873866492,1.09579320915509,0.220071423976623,0.682541984751626,26644,26794,151,4871,0.100045343177044,0.708630671928404,0.158091172683768,0.436788618338478,4795,4947,153,15795,0.378162596660391,1.1193306030901,-0.741168006429714,4795,26794,153
"426723",17689,0.102600761529175,0.0735422708312399,0.137946598550245,0.0458076278233177,17614,17764,151,13901,0.168719092995161,0.841099683922948,0.266609103619599,0.518440399744303,13825,13977,153,15795,0.404555702169844,0.56424802756762,-0.159692325397776,13825,17764,153
"65150",26234,0.172063123754924,0.795666414429434,0.231338659715235,0.49560056511357,26159,26309,151,5356,0.187390035593126,0.635170434950851,0.296112837793413,0.391508902566474,5280,5432,153,15795,0.527451497508648,0.887109467680044,-0.359657970171397,5280,26309,153
"162005",28260,0.228476001502713,0.789253489288967,0.307185704939412,0.491606115598034,28185,28335,151,3331,0.244082817851449,0.40085208324308,0.38569850110673,0.247078816277283,3255,3407,153,15796,0.692884206046142,0.738684931875317,-0.0458007258291749,3255,28335,153
"266262",2964,0.172756877364009,0.500241281581111,0.232271410595236,0.311587692214603,2889,3039,151,28627,0.245618136475969,1.38442147293244,0.388124604252421,0.853335265201983,28551,28703,153,15796,0.620396014847657,1.16492295741659,-0.544526942568929,2889,28703,153
"424431",20324,0.0952138618886238,1.05334395656246,0.128014921006543,0.656101414693578,20249,20399,151,11267,0.078440372046316,0.6492073671252,0.123951100658513,0.400161043170916,11191,11343,153,15796,0.251966021665056,1.05626245786449,-0.804296436199439,11191,20399,153
"578807",14686,0.235997356492589,0.0894894096761618,0.317298157536046,0.0557406988693733,14611,14761,151,16905,0.129526767050265,0.742789455136517,0.204677577652733,0.457843546261642,16829,16981,153,15796,0.521975735188779,0.513584245131015,0.00839149005776407,14611,16981,153
"117298",10019,0.145502822328126,0.197813334569219,0.195628366890028,0.123212942788097,9944,10094,151,21576,0.131776337893825,0.436222717631608,0.208232338738057,0.268880709895968,21500,21652,153,15798,0.403860705628085,0.392093652684065,0.0117670529440196,9944,21652,153
"522612",23732,0.0446849068266602,0.446054397376429,0.0600788026463099,0.277836047119916,23657,23807,151,7867,0.0956146488914555,0.445715740639571,0.151089810769577,0.274732057527055,7791,7943,153,15800,0.211168613415887,0.552568104646971,-0.341399491231084,7791,23807,153
"402002",22396,0.091131633301984,0.26319816733303,0.122526369658204,0.163939507941458,22321,22471,151,9208,0.0665247044380521,0.788206421828363,0.10512201970702,0.485837838516127,9132,9284,153,15802,0.227648389365224,0.649777346457585,-0.422128957092361,9132,22471,153
"503245",14380,0.139361390418344,0.646028502058471,0.187371219189019,0.402394879177154,14305,14455,151,17225,0.166268810127804,0.378227966699342,0.262737178354452,0.233133672498259,17149,17301,153,15802,0.450108397543471,0.635528551675413,-0.185420154131942,14305,17301,153
"76580",29113,0.0800355629471596,0.290584891918115,0.107607716619874,0.180998008758928,29038,29188,151,2493,0.105108930409187,0.380080673989141,0.166092629004424,0.23427565165518,2417,2569,153,15803,0.273700345624298,0.415273660414107,-0.141573314789809,2417,29188,153
"374538",29167,0.140089431457454,0.352176715707174,0.188350069476809,0.219362004175427,29092,29242,151,2440,0.108144193174667,0.144230748341215,0.170888936706111,0.0889015276723006,2364,2516,153,15804,0.35923900618292,0.308263531847727,0.0509754743351931,2364,29242,153
"533805",13607,0.315010932157747,0.370763784347218,0.423531813503615,0.230939420985732,13532,13682,151,18003,0.0505672095368936,0.168300499884936,0.0799060626028987,0.103737737756069,17927,18079,153,15805,0.503437876106514,0.334677158741802,0.168760717364712,13532,18079,153
"496510",23342,0.0494957874107058,0.477543751178018,0.0665470257151202,0.29744997232288,23267,23417,151,8270,0.127600789463031,0.0858979202653245,0.201634157083025,0.0529461049276038,8194,8346,153,15806,0.268181182798145,0.350396077250483,-0.082214894452338,8194,23417,153
"512475",14578,0.209103847388178,0.276173632493737,0.281139867395298,0.172021598312043,14503,14653,151,17033,0.181338336740737,0.563712693605339,0.28654997221745,0.347463493091102,16957,17109,153,15806,0.567689839612748,0.519485091403145,0.0482047482096031,14503,17109,153
"254035",17074,0.139752193004824,0.490214860124979,0.187896652789181,0.305342486875266,16999,17149,151,14542,0.21501858424017,0.899568745109718,0.339771338193899,0.554479794400787,14466,14618,153,15808,0.52766799098308,0.859822281276053,-0.332154290292972,14466,17149,153
"1713",1961,0.0600564792694058,0.173480568853847,0.0807458630193705,0.108056676015216,1886,2036,151,29657,0.110261113834895,0.306733754630841,0.174234084606316,0.18906578305224,29581,29733,153,15809,0.254979947625687,0.297122459067456,-0.0421425114417693,1886,29733,153
"28331",19799,0.276603661215631,0.206690117978724,0.37189328463601,0.128742067549881,19724,19874,151,11819,0.194753862990183,0.292642213258659,0.3077491226186,0.180379982211211,11743,11895,153,15809,0.67964240725461,0.309122049761092,0.370520357493518,11743,19874,153
"69904",21710,0.182433275669609,0.873535376274958,0.2452813162975,0.544103179771653,21635,21785,151,9908,0.0212717928188795,0.14457901197602,0.0336135852507572,0.0891161918096151,9832,9984,153,15809,0.278894901548257,0.633219371581268,-0.354324470033012,9832,21785,153
"350358",5342,0.300511133595137,0.140352519825683,0.404036852047534,0.0874220488376422,5267,5417,151,26280,0.0646372433620854,0.453712583170272,0.102139462744158,0.279661183429198,26204,26356,153,15811,0.506176314791692,0.36708323226684,0.139093082524852,5267,26356,153
"126210",13703,0.18784075788426,0.228432990923466,0.252551669529915,0.142285155360536,13628,13778,151,17920,0.155736536311451,0.597361656778958,0.246094129654952,0.368204176094747,17844,17996,153,15812,0.498645799184868,0.510489331455283,-0.0118435322704152,13628,17996,153
"171230",15937,0.117900134006049,0.685921424359549,0.158516586157384,0.427243175495686,15862,16012,151,15686,0.118835140774536,0.338256482427823,0.187782720959248,0.20849588855873,15610,15762,153,15812,0.346299307116632,0.635739064054416,-0.289439756937784,15610,16012,153
"405870",18480,0.029816305705026,0.214565580012277,0.0400879866001096,0.13364749445188,18405,18555,151,13144,0.0520627281330235,0.419074154036934,0.0822692739341264,0.258310609425121,13068,13220,153,15812,0.122357260534236,0.391958103877001,-0.269600843342765,13068,18555,153
"119816",13794,0.133985519389171,0.659854616824305,0.180143367156865,0.411006817757201,13719,13869,151,17832,0.253162203342072,0.741705295688007,0.40004570262435,0.457175287708446,17756,17908,153,15813,0.580189069781215,0.868182105465646,-0.287993035684431,13719,17908,153
"558575",17154,0.148412013786583,0.824616847035941,0.199539771252377,0.51363306026464,17079,17229,151,14473,0.0617005705621523,0.10807300923625,0.0974989464343849,0.0666144752886909,14397,14549,153,15814,0.297038717686762,0.58024753555333,-0.283208817866568,14397,17229,153
"141996",10135,0.0796536166285478,0.235270616947673,0.107094190261044,0.146544140357486,10060,10210,151,21495,0.173272950472892,0.238431803321873,0.273805087420816,0.146965552108412,21419,21571,153,15815,0.38089927768186,0.293509692465898,0.087389585215962,10060,21571,153
"315135",20388,0.173698732476623,0.307972166570835,0.233537733643681,0.191828104119748,20313,20463,151,11247,0.0639269947932917,0.974349511612672,0.101017131353492,0.600573463462881,11171,11323,153,15818,0.334554864997173,0.792401567582629,-0.457846702585457,11171,20463,153
"327380",5311,0.12636490310615,0.0743224457182805,0.169897457872845,0.0462935791062835,5236,5386,151,26325,0.0220824389600693,0.14919363631634,0.0348945644050341,0.0919605724857639,26249,26401,153,15818,0.204792022277879,0.138254151592047,0.0665378706858316,5236,26401,153
"553436",11031,0.0532874235432246,0.14879090548493,0.0716448758638488,0.0926781066849096,10956,11106,151,20605,0.114994477386062,0.548950214404613,0.181713723046043,0.338364136897856,20529,20681,153,15818,0.253358598909892,0.431042243582766,-0.177683644672873,10956,20681,153
"339849",11735,0.171163253595296,0.183133903738053,0.230128785384796,0.1140694951277,11660,11810,151,19904,0.0395283711504817,0.180754792032531,0.0624625429931334,0.111414364347363,19828,19980,153,15820,0.29259132837793,0.225483859475063,0.0671074689028665,11660,19980,153
"254938",19542,0.0814059615368024,0.878942186245695,0.109450215849721,0.547470945494026,19467,19617,151,12102,0.30506128660636,0.692516761977458,0.482056385719759,0.426856261834136,12026,12178,153,15822,0.59150660156948,0.974327207328162,-0.382820605758682,12026,19617,153
"132056",1534,0.0664645260039833,0.0835571922871168,0.0893614740266496,0.052045670102204,1459,1609,151,30114,0.147668867426546,0.548579167880234,0.233345637877759,0.338135429751605,30038,30190,153,15824,0.322707111904409,0.390181099853809,-0.0674739879494006,1459,30190,153
"215299",9876,0.156133600481553,0.24485478643328,0.209921435131929,0.152513878085598,9801,9951,151,21772,0.0621216105282656,0.168868459470104,0.0981642717746339,0.104087818965232,21696,21848,153,15824,0.308085706906563,0.256601697050829,0.0514840098557333,9801,21848,153
"536086",7395,0.189038842748232,0.10564936084802,0.254162493166078,0.0658063253527075,7320,7470,151,24252,0.248618080629967,0.181194511518697,0.392865101653206,0.111685400409486,24176,24328,153,15824,0.647027594819284,0.177491725762194,0.46953586905709,7320,24328,153
"567356",9969,0.119806192618853,0.0814121414769033,0.161079279634068,0.0507095719906588,9894,10044,151,21678,0.207590231810173,0.18861291911162,0.328033091220341,0.116257988262573,21602,21754,153,15824,0.489112370854409,0.166967560253231,0.322144810601177,9894,21754,153
"151440",16146,0.207387958093022,0.195321534516552,0.278832856333901,0.121660863308737,16071,16221,151,15504,0.051861080278286,0.260101811982167,0.0819506309587286,0.160322599040003,15428,15580,153,15825,0.36078348729263,0.28198346234874,0.0788000249438898,15428,16221,153
"444371",10209,0.163474501630844,0.131700189158437,0.219791267760319,0.0820327300345963,10134,10284,151,21441,0.216769152117195,0.235032976779621,0.342537577178673,0.144870569759818,21365,21517,153,15825,0.562328844938992,0.226903299794414,0.335425545144578,10134,21517,153
"540936",26350,0.239936786500039,1.59720994811505,0.32259471636909,0.994861839755384,26275,26425,151,5300,0.0993751625901496,0.435549762158189,0.157032156526419,0.268465910899704,5224,5376,153,15825,0.479626872895509,1.26332775065509,-0.783700877759579,5224,26425,153
"112981",7814,0.192298044114068,0.122636201960631,0.258544485421365,0.0763870007491194,7739,7889,151,23839,0.15807038530329,0.365676447210717,0.24978206666701,0.225397116528185,23763,23915,153,15826,0.508326552088375,0.301784117277304,0.206542434811071,7739,23915,153
"561310",14074,0.138530388294384,0.254009127223981,0.186253937848416,0.158215886347901,13999,14149,151,17577,0.223945209058002,0.809320924279746,0.353877148027164,0.498852480300607,17501,17653,153,15826,0.54013108587558,0.657068366648509,-0.116937280772929,13999,17653,153
"73354",22354,0.150384127302459,0.669427741442632,0.202191275465557,0.416969675915727,22279,22429,151,9298,0.124900401970081,0.683405848278198,0.197367017684986,0.421240440272714,9222,9374,153,15826,0.399558293150543,0.838210116188441,-0.438651823037898,9222,22429,153
"175611",26123,0.114319364129187,0.510506342805456,0.153702245431815,0.317981540253745,26048,26198,151,5531,0.187579282195657,0.575785114429891,0.2964118843694,0.354904740303288,5455,5607,153,15827,0.450114129801215,0.672886280557033,-0.222772150755819,5455,26198,153
"256216",28719,0.288926098364755,0.208603898703586,0.388460786331281,0.129934113351419,28644,28794,151,2935,0.0635923625486612,0.19105361912807,0.100488347081367,0.117762396736825,2859,3011,153,15827,0.488949133412648,0.247696510088243,0.241252623324404,2859,28794,153
"392521",15843,0.277648574709019,0.835943584808774,0.373298169551519,0.520688199880071,15768,15918,151,15811,0.239894180569536,0.836143165064641,0.379079636511775,0.515385280752632,15735,15887,153,15827,0.752377806063294,1.0360734806327,-0.283695674569409,15735,15918,153
"455594",16038,0.237102659608354,0.852093096020326,0.318784236225075,0.530747323575134,15963,16113,151,15616,0.056910620400231,0.135138258136976,0.0899298901030483,0.0832970620586996,15540,15692,153,15827,0.408714126328123,0.614044385633834,-0.20533025930571,15540,16113,153
