"comparison_name","analysis_label","dataset_key","feature_id","orig_id","gene_symbol","baseMean","log2FoldChange","lfc_shrunk","regulation_direction","stat","pvalue","padj","greaterAbs_pvalue","greaterAbs_padj","lessAbs_pvalue","lessAbs_padj","empirical_p","empirical_bh","empirical_q","empirical_lfdr","neglog10_empirical_p","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","hc_pass","standard_flag","strong_alt_BH20_flag","strong_flag","lessAbs_alt_BH20_flag","weak_hbfss_flag","weak_flag","hbfss_flag","display_standard","display_strong","display_weak","display_hbfss","final_class","lfcSE","R4_1","R4_2","R4_3","R4_4","R4_5","ZT10_1","ZT10_2","ZT10_3","ZT10_4","ZT10_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier"
"RT4_ZT10","Raw","Raw","224","224","Sash1",45.5577952714223,-0.62155975842667,-0.385580972726854,"downregulated",-1.97458042700563,0.048315782066468,0.376325075768798,1,1,0.114636309285731,0.206231181979784,0.0742247225935904,0.613752973452134,0.623646627851028,1,1.12945141685483,0.435494975958608,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.314780674378121,27.1280184410862,48.4517697952151,38.7917088459353,28.5537226102224,36.5195381799139,39.1428398479341,46.0754751583375,51.9741082414064,60.7740392720857,78.1667323220862,0.048499634344592,0.21773453273531,0.0959333287211473,10,FALSE
"RT4_ZT10","Raw","Raw","304","304","Sash1",3.05795384405792,1.32016742031976,0.0923391689281578,"upregulated",1.18105942067522,0.237579118853144,0.731785961681633,0.774548107612097,1,0.612725946193952,NA,0.285610602064763,0.910559963762966,0.86443061353299,1,0.544225675282549,0.050253346564956,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.11778238859905,2.71280184410862,5.48510601455266,5.74691982902745,3.00565501160236,5.21707688284484,0,3.21456803430261,5.19741082414064,0,0,0.0926003235521853,2.20087390043102,1.03053399729673,10,FALSE
"RT4_ZT10","Raw","Raw","576","576","-",2.43549129583252,-0.807079392318077,-0.0265128827333582,"downregulated",-0.496692255518456,0.619406084549201,0.935547293534461,1,NA,0.452745794609791,NA,0.653387399298214,0.995238594411,0.935843828123379,1,0.184829245232516,0.0049003561045448,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.62490834787757,1.80853456273908,2.28546083939694,0,4.50848251740353,0,0,5.35761339050436,10.3948216482813,0,0,2.73905264152279,2.74419337169849,2.74338918606351,2,FALSE
"RT4_ZT10","Raw","Raw","615","615","-",2.8175209940279,-1.09359432429967,-0.0347862218375806,"downregulated",-0.668193145714244,0.50401031016826,0.901796812778822,0.954396446877771,NA,0.522801776561115,NA,0.545766551151044,0.988436926564059,0.924152294486102,1,0.262993084817958,0.00914853579022715,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.63664403221423,0,4.11382951091449,0,4.50848251740353,0,0,0,9.09546894224612,4.55805294540642,5.89937602430839,3.33371117634338,2.38228141308177,2.82700902959869,8,FALSE
"RT4_ZT10","Raw","Raw","672","672","-",0.849990166984703,2.84559078557526,0.0402401246960385,"upregulated",1.14067846043476,0.254003753241374,NA,0.459409076535094,NA,0.770295461732453,NA,0.302404039000847,0.920548797703443,0.870987924273956,1,0.519412412562148,0.020901220250171,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",2.49464760164813,3.16493548479339,1.82836867151755,0,3.50659751353608,0,0,0,0,0,0,2.91645480308861,7.72300417224686,6.2426793737368,8,FALSE
"RT4_ZT10","Raw","Raw","673","673","-",2.02103560851148,1.80782068781538,0.0599457060418039,"upregulated",1.11203809558609,0.26612177111165,0.757403496298741,0.619251270559419,NA,0.69037436472029,NA,0.314705310062538,0.923093762481228,0.875402449857284,1,0.502095929119182,0.0300984949717649,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.62568233497665,2.71280184410862,2.28546083939694,0,7.01319502707216,3.91280766213363,0,4.28609071240349,0,0,0,1.22676121442641,3.2915584766329,2.33263583692465,9,FALSE
"RT4_ZT10","Raw","Raw","708","708","-",10.571275303607,-1.2253375271891,-0.269199623181387,"downregulated",-1.85190035058299,0.0640401336029007,0.434023878388155,0.733433803512119,1,0.63328309824394,0.69652585535396,0.0940696645833297,0.676985096926358,0.677431674401085,1,1.02655040450136,0.276346982068467,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.661664936130797,3.61706912547817,9.14184335758776,0,7.01319502707216,11.7384229864009,14.3523746109092,21.4304535620174,11.6941743543164,6.07740392720857,20.6478160850794,0.227427983060213,0.68998262852353,0.420271004224014,10,FALSE
"RT4_ZT10","Raw","Raw","774","774","-",3.82825745719062,0.67281168186091,0.0222777114788922,"upregulated",0.414481720523155,0.678521351392998,0.95159020689939,1,1,0.420129398088725,NA,0.707857934904977,0.995924545897087,0.940486914257854,1,0.150053895244894,0.00334285738454967,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.62326020315611,6.32987096958679,15.5411337078992,0,1.50282750580118,0,0,3.21456803430261,11.6941743543164,0,0,4.1809904645625,1.77312448703334,2.85834362075056,9,FALSE
"RT4_ZT10","Raw","Raw","829","829","-",3.69093121903728,-0.849605543871975,-0.0449629492274918,"downregulated",-0.677114377793351,0.498333387214009,0.898995839994572,1,1,0.452296779475768,NA,0.540417563069009,0.986877648289303,0.923459024732747,1,0.267270545253245,0.0120172719562257,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.25474450364022,1.35640092205431,1.37127650363816,4.31018987177058,6.01131002320471,0,3.91428398479341,0,5.19741082414064,0,14.748440060771,1.42730874460323,1.83630395798735,1.59944116999955,7,FALSE
"RT4_ZT10","Raw","Raw","833","833","Stxbp5",6.9573425201337,-0.968070784687022,-0.0552299299929271,"downregulated",-0.808066678563952,0.41905219842911,0.863429121982695,1,1,0.489368685065532,NA,0.465038084982082,0.974727730468313,0.9121422886682,1,0.332511478464336,0.0183645856774299,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.19800854356155,3.61706912547817,3.19964517515572,15.8040295298255,1.50282750580118,0,0,21.4304535620174,7.79611623621096,0,16.2232840668481,2.04931689442429,1.00940759187339,1.56463694215164,9,FALSE
"RT4_ZT10","Raw","Raw","842","842","Stxbp5",36.2780461568641,-0.822805478366238,-0.487352110519183,"downregulated",-2.17884217083861,0.0293433949746323,0.297662997812513,1,1,0.319455279351305,0.409779905389623,0.0488498931960377,0.525838122679416,0.521664001412028,1,1.31113638147279,0.638985082689246,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.377634272632767,20.3460138308147,26.9684379048839,24.4244092733666,33.5631476295596,26.0853844142242,36.5333171914052,78.2211555013636,51.9741082414064,42.54182749046,22.1226600911565,0.0928705078806379,0.254234224600061,0.14203583584294,6,FALSE
"RT4_ZT10","Raw","Raw","845","845","Stxbp5",3.03788470865645,0.070575826319105,0.00433097313864768,"upregulated",0.0592555063415453,0.952748599602109,0.995195154342423,1,1,0.217593887545043,NA,0.9572752664952,0.998958232261888,0.955299878761255,1,0.0189631619824915,8.21289451699955e-05,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.19104249843567,4.52133640684771,5.02801384667327,4.31018987177058,1.50282750580118,0,5.21904531305788,0,3.89805811810548,0,5.89937602430839,0.666592459236143,2.21491774454172,1.35435693750266,10,FALSE
"RT4_ZT10","Raw","Raw","926","926","-",2.48916457547899,1.89483823985653,0.0885404896331725,"upregulated",1.38124162711601,0.167204679525397,0.65388449523082,0.514212819457577,NA,0.742893590271211,NA,0.211743431400847,0.866809058539755,0.825394659066422,1,0.674190053255168,0.0596931174210273,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.37183690576492,5.87773732890202,2.28546083939694,4.31018987177058,2.0037700077349,5.21707688284484,0,0,5.19741082414064,0,0,0.412203923228521,2.68663910955382,1.52584528193383,10,FALSE
"RT4_ZT10","Raw","Raw","964","964","-",6.42117836908271,-0.0921835206795102,-0.00422775035578294,"downregulated",-0.0696405124994941,0.944479790887161,0.994236708060795,1,1,0.246415012441003,NA,0.949796563618539,0.998958232261888,0.954963761142731,1,0.0223694060365928,9.45722643298581e-05,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.32370537451429,3.61706912547817,4.11382951091449,11.4938396580549,12.0226200464094,0,0,16.0728401715131,16.8915851784571,0,0,2.88785672771665,1.08742638086002,1.93938337455141,7,FALSE
"RT4_ZT10","Raw","Raw","969","969","LOC120098778",1.97689673754097,1.80977904331537,0.0438399493496031,"upregulated",0.96161468837965,0.336243190422451,0.813561716674433,0.666998526479327,NA,0.666500736760337,NA,0.38462866373416,0.953217210963783,0.895690871167861,1,0.414958353904834,0.0181917532173826,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.88202100611098,3.61706912547817,6.85638251819082,0,5.00942501933726,0,0,4.28609071240349,0,0,0,3.45198409551875,3.36337474265872,3.39721862747563,8,FALSE
"RT4_ZT10","Raw","Raw","984","984","Grm1",14.18230511486,0.699704209850993,0.182903002198591,"upregulated",1.27214344049828,0.203322159029368,0.697520191643984,1,1,0.292542389412748,0.384370346354284,0.250082215459753,0.892150217989498,0.848096352046307,1,0.601917191925321,0.110092461478087,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.550019901511206,28.0322857224558,21.4833318903312,12.9305696153118,17.0320450657467,7.82561532426726,3.91428398479341,18.2158855277148,12.9935270603516,7.59675490901071,11.7987520486168,0.154950408926223,0.533409792856003,0.280754160776734,6,FALSE
"RT4_ZT10","Raw","Raw","986","986","Grm1",1.29355591007257,3.44408842795876,0.0526195289822932,"upregulated",1.52605248900504,0.12699679299449,0.586529083524804,0.278826535670559,NA,0.860586732164721,NA,0.167676001077355,0.818245758667141,0.789180317945114,1,0.775529092107791,0.0408079755387775,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",2.25686105345188,1.80853456273908,4.11382951091449,0,7.01319502707216,0,0,0,0,0,0,4.63172887136107,5.1004863844931,4.96397587291367,8,FALSE
"RT4_ZT10","Raw","Raw","1106","1106","-",9.74617079690196,-0.174648171917548,-0.0179567015262777,"downregulated",-0.199489490790358,0.841879863281101,0.979078467788449,1,1,0.17290519888276,0.266748581296551,0.856870578621298,0.995924545897087,0.950322297263914,1,0.0670847687829127,0.00120462116999412,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.875475551246377,4.97347004753248,9.14184335758776,10.057109700798,14.0263900541443,7.82561532426726,13.0476132826447,15.0013174934122,23.3883487086329,0,0,0.874639446647172,0.742042981582829,0.812728527753495,7,FALSE
"RT4_ZT10","Raw","Raw","1110","1110","Epm2a",0.135640092205431,0.592410399784209,0.0168948174789546,"upregulated",0.189180758816145,0.849951147599494,NA,1,NA,0.448219938887507,NA,0.864193067192158,0.995924545897087,0.950722484464263,1,0.0633892220473144,0.0010709493366223,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",3.13145165233184,1.35640092205431,0,0,0,0,0,0,0,0,0,1e-08,48.0010755701849,10,4,FALSE
"RT4_ZT10","Raw","Raw","1132","1132","-",1.81553033977674,1.31408281965537,0.0281613488901737,"upregulated",0.659716245304102,0.509435939614457,0.904009648300948,0.874708385622065,NA,0.562645807188968,NA,0.550873338059916,0.989114653059892,0.924802555102642,1,0.258948246711199,0.00729233192013286,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.99189095161607,2.71280184410862,5.02801384667327,0,0,5.21707688284484,0,0,5.19741082414064,0,0,4.43891918531176,3.65564536173143,3.973374460479,7,FALSE
"RT4_ZT10","Raw","Raw","1137","1137","Utrn",75.6385929133564,0.162531824836989,0.0842750429978484,"upregulated",0.551928020640976,0.580997669632202,0.926190372304826,1,1,0.00222834215856015,0.0174636990157623,0.617779231401696,0.99342330656499,0.932395924373949,1,0.20916669596861,0.0176275322964725,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.294480111098969,79.1233871198349,100.560276933465,81.8936075636411,65.1225252513844,73.0390763598278,105.685667589422,81.4357235356662,59.7702244776173,71.4094961447006,38.3459441580045,0.0580670443073934,0.160987552044968,0.0898237757082754,6,FALSE
"RT4_ZT10","Raw","Raw","1138","1138","Utrn",5.15789610482802,0.443873244374303,0.0220579113938306,"upregulated",0.337961012737817,0.735392568190013,0.962086521304357,1,1,0.335990851263329,NA,0.759945898841621,0.995924545897087,0.944338992478694,1,0.119217324391409,0.00262968517803526,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.3133859458477,9.49480645438018,9.59893552546715,4.31018987177058,6.01131002320471,0,13.0476132826447,0,0,9.11610589081285,0,2.42115273532454,1.33538124133537,1.85288511894154,7,FALSE
"RT4_ZT10","Raw","Raw","1272","1272","-",8.55696251709134,-1.62960754659325,-0.0770341935535711,"downregulated",-1.23612408435989,0.216412443716083,0.710469476983011,0.632946949449746,1,0.683526525275127,NA,0.263744503396654,0.898872159385432,0.854822777069931,1,0.578816582573405,0.0445886686539763,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.31832035894448,0,6.85638251819082,0,13.5254475522106,0,30.0095105500828,20.3589308839166,10.3948216482813,0,4.42453201823129,3.23917078369076,0.834739586408907,1.94092422715331,9,FALSE
"RT4_ZT10","Raw","Raw","1282","1282","Ltv1",8.73034295220309,-0.410595946628091,-0.0420790374245255,"downregulated",-0.461105048673095,0.64472323974433,0.944147308672322,1,1,0.254014746559643,NA,0.676761192002938,0.995924545897087,0.937922083655296,1,0.169564553311537,0.0071351131846691,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.89046074817365,15.3725437832822,15.0840415400198,0,6.01131002320471,0,5.21904531305788,10.7152267810087,16.8915851784571,10.635456872615,7.37422003038549,0.846415088380291,0.819652384396459,0.834518274017655,6,FALSE
"RT4_ZT10","Raw","Raw","1293","1293","Phactr2",10.6047559647888,0.480095547354081,0.106110049752657,"upregulated",0.832391250858282,0.405188138879788,0.8544725700916,1,1,0.183684635045568,0.278044637720521,0.451709500886473,0.97059663733492,0.909783750803723,1,0.345140774749266,0.0366229047803151,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.57676669097501,19.4417465494451,9.14184335758776,15.8040295298255,4.50848251740353,13.0426922071121,11.7428519543802,6.42913606860523,6.4967635301758,9.11610589081285,10.3239080425397,0.143618697108596,0.688041181633153,0.291759015786571,7,FALSE
"RT4_ZT10","Raw","Raw","1295","1295","Phactr2",18.1690260747208,-0.227954455365931,-0.0683089585062309,"downregulated",-0.494232833241312,0.621141754306941,0.935802758212204,1,1,0.0470762937742012,0.120040721783256,0.654992191760706,0.995238594411,0.935990955281863,1,0.183763877253181,0.0125527190662316,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.461228878443677,14.0161428612279,23.3117005618488,12.9305696153118,13.0245050502769,20.8683075313794,14.3523746109092,35.3602483773288,20.7896432965626,16.7128607998236,10.3239080425397,0.0952415618134963,0.432833200387489,0.19855308358974,10,FALSE
"RT4_ZT10","Raw","Raw","1345","1345","Pex3",2.6311882325524,0.754406294166803,0.0351687829861734,"upregulated",0.554559570578183,0.579195949025793,0.925853597283556,1,NA,0.428366498126805,NA,0.616104127092442,0.99342330656499,0.932224575535603,1,0.210345881991413,0.00739760867579125,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",1.36037016434548,5.42560368821725,2.28546083939694,4.31018987177058,4.50848251740353,0,0,5.35761339050436,0,0,4.42453201823129,0.977553487550767,2.54567300053194,1.76965718432171,11,FALSE
"RT4_ZT10","Raw","Raw","1346","1346","Pex3",11.3534166511254,-0.0317560171007625,-0.00740774534294546,"downregulated",-0.0605185459776855,0.951742645367122,0.995120550317639,1,1,0.0325030456052444,0.0957926632552985,0.956365481596906,0.998958232261888,0.955259258305894,1,0.0193761074020643,0.000143533269372053,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.524731990627661,9.04267281369541,7.77056685394959,11.4938396580549,9.01696503480707,19.5640383106682,9.13332929785129,9.64370410290784,6.4967635301758,13.6741588362193,17.6981280729252,0.0583264282958739,0.647619225738341,0.236301308620102,10,FALSE
"RT4_ZT10","Raw","Raw","1367","1367","Aig1",272.206711603827,0.106715006763489,0.0591759822982216,"upregulated",0.392917681047756,0.694380282109508,0.953940362383208,1,1,0.000502689810729308,0.00635740452569114,0.722411025023082,0.995924545897087,0.941615818403765,1,0.141215634690466,0.00835657389867516,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.271596346794378,291.174064600992,244.087217647593,212.636033674015,313.590006210512,349.544151150604,380.990307853225,219.662149010679,228.686076262188,332.737865014669,148.959244613787,0.0782929684216509,0.0989248954328694,0.0846022656140986,9,FALSE
"RT4_ZT10","Raw","Raw","1369","1369","Aig1",10.9086469054685,-0.227897197005122,-0.045964279536133,"downregulated",-0.384885076210392,0.700322563237542,0.954883044212324,1,1,0.0961221014907399,0.185433238476785,0.727858164798806,0.995924545897087,0.942027423273224,1,0.137953241904747,0.00634092137382555,0.0223630001696145,1.65046993290979,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.592117520505121,4.52133640684771,11.4273041969847,18.6774894443392,12.0226200464094,3.91280766213363,13.0476132826447,8.57218142480697,14.2928797663868,16.7128607998236,5.89937602430839,0.16054084006227,0.670964411177731,0.324858430878451,6,FALSE
