"feature_id","gene","baseMean","lfc","stat","pvalue","padj","emp_p","emp_q","lfdr","hc","hbfss_thr","hbfss","std","weak","strong","hbfss_sig","hbfss_only","overlap","dir"
"102694","Tmem45a",4.55879008700771,-0.0146183552289898,-0.198979671857753,0.842278646140345,0.994870262861832,0.843033391673404,0.960082201564153,1,0.0338872008385749,1.46996430341307,0.00108402739311361,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"102867","-",3.18096741529447,0.0538650562287149,0.890375964472937,0.373264043920298,0.95927095030081,0.375585748929911,0.914641866363054,1,0.0338872008385749,1.46996430341307,0.0229083179610597,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"102876","-",3.54940695799364,0.0177120949676808,0.244316383281007,0.806985795854398,0.994870262861832,0.807903286030283,0.958418628390451,1,0.0338872008385749,1.46996430341307,0.00164085955556945,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"102913","-",3.18455646121321,0.0284581847952829,0.443926903999196,0.657095432475244,0.994870262861832,0.658652376146199,0.949472361244792,1,0.0338872008385749,1.46996430341307,0.00516071358133769,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"102946","-",3.66278588403593,0.0592534395469341,0.880788324091694,0.378432400504472,0.960730585086476,0.380748593469004,0.915701729251175,1,0.0338872008385749,1.46996430341307,0.0248486226844729,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"102951","-",15.0675413828719,0.0510673778128678,0.708118509363363,0.478871666190508,0.974746067128068,0.481006166900563,0.932078862004294,1,0.0338872008385749,1.46996430341307,0.0162317331286079,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"103027","-",4.05968176187097,-0.0259892930530779,-0.597750010526439,0.550006750547232,0.987320808892075,0.551942526657628,0.940286919482919,1,0.0338872008385749,1.46996430341307,0.00670799618039578,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"103037","-",15.8113188493604,-0.0038298644677403,-0.0554465210029699,0.955782734414381,0.998086932113952,0.955996903936452,0.964632187258577,1,0.0338872008385749,1.46996430341307,7.4849010666807e-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"103094","Cd47",5.21453363468354,0.00632222730937815,0.0701035235489447,0.944111262218186,0.998009953868884,0.944381798524234,0.964212760026519,1,0.0338872008385749,1.46996430341307,0.000157122470499252,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"103097","Cd47",3.9204484655586,-0.05514205756843,-1.10521030211834,0.269068473886339,0.913838026634651,0.271396747847769,0.885621020809097,1,0.0338872008385749,1.46996430341307,0.0312322055919393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"103101","Cd47",5.32555029510354,0.291660474755725,2.51071337797857,0.0120487480629921,0.328524831695822,0.0124706005619921,0.323421616900288,0.529773472127068,0.0338872008385749,1.46996430341307,0.555354393994337,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
"103135","Ift57",15.9926671212199,-0.0980699466367649,-1.06563923416351,0.286586756342364,0.922994959854079,0.288929703752657,0.891810896666775,1,0.0338872008385749,1.46996430341307,0.0528800809286041,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"down"
"103234","-",9.45886381376837,0.192074600160386,1.7479146746409,0.0804788033992341,0.682414912654576,0.0819574140989501,0.70043912579847,1,0.0338872008385749,1.46996430341307,0.20867210303091,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"up"
