"index","rank","d1","d2","left_d1","right_d1","left_d2","right_d2","before_terminal_start","inside_terminal_block"
25471,25471,0.000489684071075791,-1.96509193358222e-09,0.0004896834205632,0.000489679490379333,3.26611711539837e-09,-7.19630098256282e-09,FALSE,TRUE
26149,26149,-0.000244695956230191,1.03212132559648e-08,-0.000244700695614681,-0.000244680053188169,-8.42444274952938e-10,2.14848707868826e-08,FALSE,FALSE
26591,26591,0.000156047879875635,-4.60254616411976e-09,0.000156049738316394,0.000156040533224065,8.85664647378814e-10,-1.00907569756183e-08,FALSE,FALSE
27009,27009,-0.000105705235510929,1.41525216991281e-09,-0.000105704918430792,-0.000105702087926453,-2.04941244290652e-09,4.87991678273215e-09,FALSE,FALSE
27619,27619,0.000350426760599448,-2.81463940162877e-09,0.000350425350180394,0.000350419720901591,5.63547750804371e-09,-1.12647563113311e-08,FALSE,FALSE
28050,28050,4.68026342950229e-06,8.35563858784344e-09,4.67623837327794e-06,4.69294965045362e-06,-3.05526139147897e-10,1.70168033148348e-08,FALSE,FALSE
28436,28436,0.000188511272965814,-9.12677148267637e-10,0.000188508319092199,0.000188506493737902,6.82042437869321e-09,-8.64577867522848e-09,FALSE,FALSE
28759,28759,4.38174326077696e-05,2.3966349562064e-09,4.38183731599957e-05,4.38231664299081e-05,-4.27773940849637e-09,9.07100932090926e-09,FALSE,FALSE
29267,29267,0.000207088282360782,-6.51913338019049e-10,0.000207088483557375,0.000207087179730699,2.49520153335366e-10,-1.55334682937347e-09,FALSE,FALSE
29332,29332,0.000206391222679239,2.59335243681619e-10,0.000206391221013268,0.000206391739683755,-2.56003301149959e-10,7.74673788511383e-10,FALSE,FALSE
29613,29613,0.000216112479605015,-2.06262407506928e-10,0.000216111891099871,0.000216111478575056,1.38327269499799e-09,-1.79579751001745e-09,FALSE,FALSE
29847,29847,0.000190306201201455,1.74313489439082e-09,0.000190305631196964,0.000190309117466753,-6.0312591139945e-10,4.08939570018111e-09,FALSE,FALSE
31747,31747,0.00280162109243995,-1.55413459721451e-09,0.00280161961234574,0.00280161650407655,4.51432301267315e-09,-7.62259220710216e-09,FALSE,FALSE
