"feature_id","gene_symbol_trt","pc1_loading_trt","pc1_loading_abs_trt","rank_trt","gene_symbol_ctrl","pc1_loading_ctrl","pc1_loading_abs_ctrl","rank_ctrl","gene_symbol","combined_rank","in_treatment_leading_edge","in_control_leading_edge","in_leading_edge_union","in_remainder"
"231852","-",0.0148220948660437,0.0148220948660437,380,"-",-0.008675355507958,0.008675355507958,4185,"-",2282,TRUE,TRUE,TRUE,FALSE
"481716","-",-0.0115473850061682,0.0115473850061682,1700,"-",-0.00994750499302765,0.00994750499302765,2866,"-",2283,TRUE,TRUE,TRUE,FALSE
"229627","-",-0.0131036455136823,0.0131036455136823,877,"-",-0.0091087469820332,0.0091087469820332,3705,"-",2291,TRUE,TRUE,TRUE,FALSE
"499613","LOC120093719",0.0207491857156132,0.0207491857156132,22,"LOC120093719",-0.00838847116262807,0.00838847116262807,4566,"LOC120093719",2294,TRUE,TRUE,TRUE,FALSE
"157980","Anapc4",0.00843283838739226,0.00843283838739226,4594,"Anapc4",-0.0222321337607998,0.0222321337607998,7,"Anapc4",2300,TRUE,TRUE,TRUE,FALSE
"185282","Rarb",-0.00866772726428867,0.00866772726428867,4329,"Rarb",0.0155775144712811,0.0155775144712811,276,"Rarb",2302,TRUE,TRUE,TRUE,FALSE
"57823","LOC499331",-0.0106889126374556,0.0106889126374556,2374,"LOC499331",-0.0106507225932025,0.0106507225932025,2232,"LOC499331",2303,TRUE,TRUE,TRUE,FALSE
"413801","Foxo6",0.00868929345037291,0.00868929345037291,4314,"Foxo6",0.0154529216518491,0.0154529216518491,294,"Foxo6",2304,TRUE,TRUE,TRUE,FALSE
"336070","LOC108350501",0.0125953869835035,0.0125953869835035,1116,"LOC108350501",-0.00929174340658074,0.00929174340658074,3501,"LOC108350501",2308,TRUE,TRUE,TRUE,FALSE
"65376","E4f1",-0.0104217241518381,0.0104217241518381,2561,"E4f1",-0.0108971541249423,0.0108971541249423,2055,"E4f1",2308,TRUE,TRUE,TRUE,FALSE
"462321","-",-0.0132061837732775,0.0132061837732775,835,"-",0.00904806669738183,0.00904806669738183,3783,"-",2309,TRUE,TRUE,TRUE,FALSE
"386541","LOC120102252",-0.0137490420291156,0.0137490420291156,649,"LOC120102252",0.00885309399574631,0.00885309399574631,3972,"LOC120102252",2310,TRUE,TRUE,TRUE,FALSE
"499727","LOC102548155",0.012129954610823,0.012129954610823,1365,"LOC102548155",0.00952135199014904,0.00952135199014904,3255,"LOC102548155",2310,TRUE,TRUE,TRUE,FALSE
"173756","Samd8",-0.0114524024769155,0.0114524024769155,1792,"Samd8",0.00998924791785663,0.00998924791785663,2833,"Samd8",2312,TRUE,TRUE,TRUE,FALSE
"139752","Atp1a2",-0.0109897019418898,0.0109897019418898,2103,"Atp1a2",0.0102886167662855,0.0102886167662855,2529,"Atp1a2",2316,TRUE,TRUE,TRUE,FALSE
"433030","Rims3",-0.0131633057259686,0.0131633057259686,855,"Rims3",-0.00904779601407211,0.00904779601407211,3784,"Rims3",2320,TRUE,TRUE,TRUE,FALSE
"445786","-",-0.0098868779341723,0.0098868779341723,3058,"-",0.0115651563630168,0.0115651563630168,1584,"-",2321,TRUE,TRUE,TRUE,FALSE
"523989","Megf11",0.0139576601706235,0.0139576601706235,592,"Megf11",-0.00879478174822455,0.00879478174822455,4056,"Megf11",2324,TRUE,TRUE,TRUE,FALSE
"178398","Dock5",-0.00958634685767854,0.00958634685767854,3339,"Dock5",-0.0120155383034547,0.0120155383034547,1309,"Dock5",2324,TRUE,TRUE,TRUE,FALSE
"78815","Cep95",-0.0122534476945831,0.0122534476945831,1294,"Cep95",-0.00941401094373869,0.00941401094373869,3357,"Cep95",2326,TRUE,TRUE,TRUE,FALSE
"419657","Rer1",-0.0104187463037304,0.0104187463037304,2567,"Rer1",0.0108339653800678,0.0108339653800678,2099,"Rer1",2333,TRUE,TRUE,TRUE,FALSE
"496933","Cacna1i",-0.0101100795809367,0.0101100795809367,2839,"Cacna1i",-0.0112192784281531,0.0112192784281531,1830,"Cacna1i",2334,TRUE,TRUE,TRUE,FALSE
"26579","-",-0.00907328087390254,0.00907328087390254,3839,"-",-0.0130952433517626,0.0130952433517626,832,"-",2336,TRUE,TRUE,TRUE,FALSE
"208971","-",-0.0106276124997076,0.0106276124997076,2416,"-",-0.0106195279449529,0.0106195279449529,2259,"-",2338,TRUE,TRUE,TRUE,FALSE
"212965","Fam155a",-0.0109947697794281,0.0109947697794281,2100,"Fam155a",-0.0102375889127439,0.0102375889127439,2581,"Fam155a",2340,TRUE,TRUE,TRUE,FALSE
"488921","-",-0.0104361900156092,0.0104361900156092,2543,"-",0.0107676701030898,0.0107676701030898,2138,"-",2340,TRUE,TRUE,TRUE,FALSE
"110360","-",-0.00896094435396791,0.00896094435396791,4030,"-",0.0136358280702427,0.0136358280702427,658,"-",2344,TRUE,TRUE,TRUE,FALSE
"163168","LOC689892",-0.00889598969235333,0.00889598969235333,4111,"LOC689892",-0.0139263167384878,0.0139263167384878,582,"LOC689892",2346,TRUE,TRUE,TRUE,FALSE
"249568","Setd6",-0.0149775669370615,0.0149775669370615,363,"Setd6",0.00857720923095326,0.00857720923095326,4336,"Setd6",2350,TRUE,TRUE,TRUE,FALSE
"440656","-",0.0137639371456,0.0137639371456,645,"-",0.00879462349554328,0.00879462349554328,4058,"-",2352,TRUE,TRUE,TRUE,FALSE
"442252","Cys1",-0.0109985800450887,0.0109985800450887,2092,"Cys1",0.0101994798989585,0.0101994798989585,2621,"Cys1",2356,TRUE,TRUE,TRUE,FALSE
"264373","Pde8b",-0.0163301444727865,0.0163301444727865,175,"Pde8b",0.00841505120024043,0.00841505120024043,4543,"Pde8b",2359,TRUE,TRUE,TRUE,FALSE
"308644","RT1-CE5",0.0105420787693969,0.0105420787693969,2475,"RT1-CE5",0.0106389557068013,0.0106389557068013,2243,"RT1-CE5",2359,TRUE,TRUE,TRUE,FALSE
"163658","Ptpn13",-0.0108284821821635,0.0108284821821635,2213,"Ptpn13",-0.0103169614325309,0.0103169614325309,2506,"Ptpn13",2360,TRUE,TRUE,TRUE,FALSE
"125691","Rac1",-0.00947030666264803,0.00947030666264803,3456,"Rac1",0.0120756569658522,0.0120756569658522,1265,"Rac1",2360,TRUE,TRUE,TRUE,FALSE
"503624","Acad8",0.00929717757281299,0.00929717757281299,3615,"Acad8",0.0123738521393494,0.0123738521393494,1109,"Acad8",2362,TRUE,TRUE,TRUE,FALSE
"401105","Terf1",-0.0127943422682317,0.0127943422682317,1027,"Terf1",0.00910443190739981,0.00910443190739981,3710,"Terf1",2368,TRUE,TRUE,TRUE,FALSE
"337732","Ptprt",-0.0127186754236509,0.0127186754236509,1064,"Ptprt",0.00911924293300395,0.00911924293300395,3673,"Ptprt",2368,TRUE,TRUE,TRUE,FALSE
"389543","Lrrc61",0.00844216457709385,0.00844216457709385,4583,"Lrrc61",0.0166234721728291,0.0166234721728291,156,"Lrrc61",2370,TRUE,TRUE,TRUE,FALSE
"107123","Dlg1",0.00966500818262032,0.00966500818262032,3256,"Dlg1",-0.0117038411945109,0.0117038411945109,1492,"Dlg1",2374,TRUE,TRUE,TRUE,FALSE
"157148","LOC498368",-0.01653471138648,0.01653471138648,153,"LOC498368",0.00835826475993173,0.00835826475993173,4597,"LOC498368",2375,TRUE,TRUE,TRUE,FALSE
"401961","Sgk3",-0.00946950134826461,0.00946950134826461,3462,"Sgk3",0.0120323806933082,0.0120323806933082,1289,"Sgk3",2376,TRUE,TRUE,TRUE,FALSE
"969","LOC120098778",-0.00936849628054578,0.00936849628054578,3532,"LOC120098778",0.0121643170662862,0.0121643170662862,1221,"LOC120098778",2376,TRUE,TRUE,TRUE,FALSE
"493888","Zfpm2",-0.00928022560300631,0.00928022560300631,3629,"Zfpm2",-0.0123454677173458,0.0123454677173458,1128,"Zfpm2",2378,TRUE,TRUE,TRUE,FALSE
"420234","-",-0.0124469969724581,0.0124469969724581,1177,"-",0.00921833048114165,0.00921833048114165,3582,"-",2380,TRUE,TRUE,TRUE,FALSE
"21257","LOC691551",-0.0108839656139378,0.0108839656139378,2164,"LOC691551",0.0102192618521837,0.0102192618521837,2595,"LOC691551",2380,TRUE,TRUE,TRUE,FALSE
"172082","Ppp3r1",-0.0136400049579495,0.0136400049579495,686,"Ppp3r1",-0.00877650915133409,0.00877650915133409,4078,"Ppp3r1",2382,TRUE,TRUE,TRUE,FALSE
"38581","Cdc42ep5",-0.0115051011645852,0.0115051011645852,1735,"Cdc42ep5",-0.00977652335172713,0.00977652335172713,3029,"Cdc42ep5",2382,TRUE,TRUE,TRUE,FALSE
"14777","-",-0.013031985342176,0.013031985342176,917,"-",0.00896326319322152,0.00896326319322152,3857,"-",2387,TRUE,TRUE,TRUE,FALSE
"108710","Hic2",0.0147666030254297,0.0147666030254297,397,"Hic2",-0.00854560739559557,0.00854560739559557,4380,"Hic2",2388,TRUE,TRUE,TRUE,FALSE
"482897","Celsr1",-0.0118971701011259,0.0118971701011259,1498,"Celsr1",0.00948225050453914,0.00948225050453914,3291,"Celsr1",2394,TRUE,TRUE,TRUE,FALSE
"385224","LOC102556178",-0.0110809733156008,0.0110809733156008,2046,"LOC102556178",0.0100896075305056,0.0100896075305056,2741,"LOC102556178",2394,TRUE,TRUE,TRUE,FALSE
"79543","Fam20a",-0.00982038722507652,0.00982038722507652,3110,"Fam20a",-0.0113850128202803,0.0113850128202803,1698,"Fam20a",2404,TRUE,TRUE,TRUE,FALSE
"279533","Gpr61",-0.015440152386324,0.015440152386324,276,"Gpr61",0.00841775548746352,0.00841775548746352,4538,"Gpr61",2407,TRUE,TRUE,TRUE,FALSE
"168756","Kcnip4",-0.0100901744660548,0.0100901744660548,2846,"Kcnip4",-0.0110220743561534,0.0110220743561534,1976,"Kcnip4",2411,TRUE,TRUE,TRUE,FALSE
"164476","Antxr2",-0.0114630455235745,0.0114630455235745,1786,"Antxr2",0.00976330701665918,0.00976330701665918,3038,"Antxr2",2412,TRUE,TRUE,TRUE,FALSE
"368140","Ptn",-0.00838368228662507,0.00838368228662507,4670,"Ptn",-0.0166149480365216,0.0166149480365216,157,"Ptn",2414,TRUE,TRUE,TRUE,FALSE
"513835","Tmem108",-0.01070688149509,0.01070688149509,2318,"Tmem108",0.0103026030790127,0.0103026030790127,2516,"Tmem108",2417,TRUE,TRUE,TRUE,FALSE
"504735","Srpra",-0.0133749409859388,0.0133749409859388,770,"Srpra",-0.00878542390174622,0.00878542390174622,4066,"Srpra",2418,TRUE,TRUE,TRUE,FALSE
"97554","Rbfox3",-0.0113239613442604,0.0113239613442604,1873,"Rbfox3",0.00986350297160291,0.00986350297160291,2966,"Rbfox3",2420,TRUE,TRUE,TRUE,FALSE
"556427","Ppidl1",0.0101155942209325,0.0101155942209325,2831,"Ppidl1",-0.0109571227889032,0.0109571227889032,2015,"Ppidl1",2423,TRUE,TRUE,TRUE,FALSE
"430118","Sgip1",-0.00900175658455189,0.00900175658455189,3990,"Sgip1",0.0129788613712754,0.0129788613712754,860,"Sgip1",2425,TRUE,TRUE,TRUE,FALSE
"549399","-",-0.00998573663379644,0.00998573663379644,2920,"-",0.0110752366456699,0.0110752366456699,1943,"-",2432,TRUE,TRUE,TRUE,FALSE
"43888","Gabrb3",-0.00947030666264803,0.00947030666264803,3460,"Gabrb3",-0.011831901702254,0.011831901702254,1409,"Gabrb3",2434,TRUE,TRUE,TRUE,FALSE
"342054","Stxbp1",-0.0151611133526117,0.0151611133526117,323,"Stxbp1",0.00840621089409605,0.00840621089409605,4551,"Stxbp1",2437,TRUE,TRUE,TRUE,FALSE
"443153","Tspan13",-0.00895234787717012,0.00895234787717012,4034,"Tspan13",0.0130595902485391,0.0130595902485391,841,"Tspan13",2438,TRUE,TRUE,TRUE,FALSE
"418844","H6pd",-0.011515472477357,0.011515472477357,1720,"H6pd",-0.00961940049995457,0.00961940049995457,3158,"H6pd",2439,TRUE,TRUE,TRUE,FALSE
"477894","-",-0.00845967027612733,0.00845967027612733,4559,"-",0.0152809979736449,0.0152809979736449,319,"-",2439,TRUE,TRUE,TRUE,FALSE
"83286","Srrm2",-0.0143667316834317,0.0143667316834317,488,"Srrm2",-0.00852795378486959,0.00852795378486959,4393,"Srrm2",2440,TRUE,TRUE,TRUE,FALSE
"45376","Rgma",-0.0120184227400753,0.0120184227400753,1427,"Rgma",0.00932358932444412,0.00932358932444412,3459,"Rgma",2443,TRUE,TRUE,TRUE,FALSE
"212805","Fam155a",-0.00958678944893698,0.00958678944893698,3336,"Fam155a",-0.0116168148212199,0.0116168148212199,1555,"Fam155a",2446,TRUE,TRUE,TRUE,FALSE
"450694","Ppp1r13b",-0.00911814481055674,0.00911814481055674,3789,"Ppp1r13b",0.0123740909219831,0.0123740909219831,1108,"Ppp1r13b",2448,TRUE,TRUE,TRUE,FALSE
"489765","-",-0.0145372288098569,0.0145372288098569,452,"-",0.00848091863288888,0.00848091863288888,4448,"-",2450,TRUE,TRUE,TRUE,FALSE
"562922","-",-0.0122811466591749,0.0122811466591749,1281,"-",-0.00917257656721776,0.00917257656721776,3622,"-",2452,TRUE,TRUE,TRUE,FALSE
"323137","Psmd5",-0.0102745680253358,0.0102745680253358,2705,"Psmd5",-0.0106900414842196,0.0106900414842196,2202,"Psmd5",2454,TRUE,TRUE,TRUE,FALSE
"200958","-",-0.0133261776624396,0.0133261776624396,785,"-",0.00871293980521768,0.00871293980521768,4128,"-",2456,TRUE,TRUE,TRUE,FALSE
"22698","Ate1",0.0118454889359711,0.0118454889359711,1527,"Ate1",-0.00937453834129952,0.00937453834129952,3392,"Ate1",2460,TRUE,TRUE,TRUE,FALSE
"177680","Fdft1",0.0113250715070301,0.0113250715070301,1869,"Fdft1",-0.00974647376644031,0.00974647376644031,3055,"Fdft1",2462,TRUE,TRUE,TRUE,FALSE
"17651","-",-0.0090784082502476,0.0090784082502476,3832,"-",0.0124025430078618,0.0124025430078618,1091,"-",2462,TRUE,TRUE,TRUE,FALSE
"396204","Setmar",-0.0110721066786733,0.0110721066786733,2048,"Setmar",0.00993752362556857,0.00993752362556857,2879,"Setmar",2464,TRUE,TRUE,TRUE,FALSE
"243505","Pcdhb19",-0.0116746462237165,0.0116746462237165,1630,"Pcdhb19",-0.00946221953927003,0.00946221953927003,3306,"Pcdhb19",2468,TRUE,TRUE,TRUE,FALSE
"368123","Ptn",-0.0111401721850633,0.0111401721850633,2004,"Ptn",-0.00990183389394262,0.00990183389394262,2931,"Ptn",2468,TRUE,TRUE,TRUE,FALSE
"434259","A3galt2",0.00830042181531517,0.00830042181531517,4739,"A3galt2",-0.016079241566054,0.016079241566054,199,"A3galt2",2469,TRUE,TRUE,TRUE,FALSE
"422470","Runx1t1",-0.00922047202193748,0.00922047202193748,3680,"Runx1t1",0.0120894107709012,0.0120894107709012,1259,"Runx1t1",2470,TRUE,TRUE,TRUE,FALSE
"67954","Thg1l",0.00907310951749922,0.00907310951749922,3921,"Thg1l",-0.0125592169275405,0.0125592169275405,1021,"Thg1l",2471,TRUE,TRUE,TRUE,FALSE
"526559","Senp6",-0.00972581933393006,0.00972581933393006,3215,"Senp6",-0.0113469363525153,0.0113469363525153,1731,"Senp6",2473,TRUE,TRUE,TRUE,FALSE
"441808","LOC689965",-0.00840631006182118,0.00840631006182118,4647,"LOC689965",0.0154170500884926,0.0154170500884926,301,"LOC689965",2474,TRUE,TRUE,TRUE,FALSE
"122089","Rhof",0.0137548336503442,0.0137548336503442,648,"Rhof",-0.00858954025770897,0.00858954025770897,4305,"Rhof",2476,TRUE,TRUE,TRUE,FALSE
"327942","-",0.0115768496574595,0.0115768496574595,1683,"-",0.00950105722817297,0.00950105722817297,3269,"-",2476,TRUE,TRUE,TRUE,FALSE
"55418","Cd81",-0.00864508174359718,0.00864508174359718,4357,"Cd81",0.0138618498380977,0.0138618498380977,601,"Cd81",2479,TRUE,TRUE,TRUE,FALSE
"194064","Appl1",-0.0126072737276149,0.0126072737276149,1109,"Appl1",-0.00896596322712692,0.00896596322712692,3852,"Appl1",2480,TRUE,TRUE,TRUE,FALSE
"308543","Dhx16",-0.0119091723012179,0.0119091723012179,1482,"Dhx16",0.00930474251707086,0.00930474251707086,3484,"Dhx16",2483,TRUE,TRUE,TRUE,FALSE
"531296","Rpsa",0.00921434093789934,0.00921434093789934,3697,"Rpsa",-0.0120529710489051,0.0120529710489051,1276,"Rpsa",2486,TRUE,TRUE,TRUE,FALSE
"374519","Uba3",-0.00912848231845243,0.00912848231845243,3780,"Uba3",-0.0122007541635186,0.0122007541635186,1193,"Uba3",2486,TRUE,TRUE,TRUE,FALSE
"323422","Rc3h2",-0.0123164919485157,0.0123164919485157,1266,"Rc3h2",0.0091010666536778,0.0091010666536778,3717,"Rc3h2",2492,TRUE,TRUE,TRUE,FALSE
"360453","Gid8",-0.00879778697633065,0.00879778697633065,4214,"Gid8",0.0132800414207519,0.0132800414207519,770,"Gid8",2492,TRUE,TRUE,TRUE,FALSE
"321454","Fcna",-0.0117968279008003,0.0117968279008003,1565,"Fcna",0.00935571879129143,0.00935571879129143,3422,"Fcna",2494,TRUE,TRUE,TRUE,FALSE
"26283","Ppp1r32",-0.0104316803507502,0.0104316803507502,2552,"Ppp1r32",-0.0104101207863446,0.0104101207863446,2445,"Ppp1r32",2498,TRUE,TRUE,TRUE,FALSE
"255297","-",-0.0154575066978444,0.0154575066978444,272,"-",-0.00825404015555695,0.00825404015555695,4734,"-",2503,TRUE,TRUE,TRUE,FALSE
"518567","-",0.0099620748565935,0.0099620748565935,2986,"-",0.0109370051369133,0.0109370051369133,2026,"-",2506,TRUE,TRUE,TRUE,FALSE
"489739","LOC100910453",-0.00955543278520669,0.00955543278520669,3370,"LOC100910453",0.0114578520962461,0.0114578520962461,1648,"LOC100910453",2509,TRUE,TRUE,TRUE,FALSE
"472694","RGD1307947",-0.00888438539864118,0.00888438539864118,4124,"RGD1307947",0.0128778417789894,0.0128778417789894,902,"RGD1307947",2513,TRUE,TRUE,TRUE,FALSE
"16715","Det1",-0.00999451066283124,0.00999451066283124,2903,"Det1",-0.0107842374082292,0.0107842374082292,2126,"Det1",2514,TRUE,TRUE,TRUE,FALSE
"87131","Mrpl22",-0.0139100332507101,0.0139100332507101,608,"Mrpl22",0.00850478724744205,0.00850478724744205,4422,"Mrpl22",2515,TRUE,TRUE,TRUE,FALSE
"385576","Wnt16",-0.0111060340849013,0.0111060340849013,2021,"Wnt16",0.00979806363327985,0.00979806363327985,3014,"Wnt16",2518,TRUE,TRUE,TRUE,FALSE
"251393","Dhps",-0.00978156016465779,0.00978156016465779,3162,"Dhps",-0.0111659110695648,0.0111659110695648,1879,"Dhps",2520,TRUE,TRUE,TRUE,FALSE
"541697","Ncl",-0.0162626352643472,0.0162626352643472,185,"Ncl",0.00815262610370974,0.00815262610370974,4862,"Ncl",2524,TRUE,TRUE,TRUE,FALSE
"27141","Gda",-0.00811937989480984,0.00811937989480984,4987,"Gda",-0.0183120047481712,0.0183120047481712,67,"Gda",2527,TRUE,TRUE,TRUE,FALSE
"18979","Fchsd2",-0.0131178954484932,0.0131178954484932,871,"Fchsd2",0.00867477435601396,0.00867477435601396,4189,"Fchsd2",2530,TRUE,TRUE,TRUE,FALSE
"529568","-",-0.0114278051402985,0.0114278051402985,1804,"-",0.00952125748548028,0.00952125748548028,3257,"-",2530,TRUE,TRUE,TRUE,FALSE
"252958","LOC100911357",-0.0115805581575751,0.0115805581575751,1676,"LOC100911357",0.00938142102192062,0.00938142102192062,3386,"LOC100911357",2531,TRUE,TRUE,TRUE,FALSE
"31782","Eif3a",-0.0127973856897555,0.0127973856897555,1026,"Eif3a",0.00880368410124561,0.00880368410124561,4041,"Eif3a",2534,TRUE,TRUE,TRUE,FALSE
"329711","Ext2",-0.00864092792992393,0.00864092792992393,4360,"Ext2",0.0134661408373953,0.0134661408373953,712,"Ext2",2536,TRUE,TRUE,TRUE,FALSE
"287615","-",0.0118454889359711,0.0118454889359711,1528,"-",-0.00925264136459479,0.00925264136459479,3550,"-",2539,TRUE,TRUE,TRUE,FALSE
"212006","Csmd1",0.0109596013954674,0.0109596013954674,2118,"Csmd1",0.0098592176559047,0.0098592176559047,2969,"Csmd1",2544,TRUE,TRUE,TRUE,FALSE
"242646","LOC102549915",-0.00963765169870006,0.00963765169870006,3289,"LOC102549915",-0.011256567255741,0.011256567255741,1801,"LOC102549915",2545,TRUE,TRUE,TRUE,FALSE
"505276","-",-0.00912802278596409,0.00912802278596409,3781,"-",0.0120152603921708,0.0120152603921708,1311,"-",2546,TRUE,TRUE,TRUE,FALSE
"157855","-",-0.0165001543571977,0.0165001543571977,157,"-",0.00811121442010145,0.00811121442010145,4937,"-",2547,TRUE,TRUE,TRUE,FALSE
"199919","Sgcz",-0.0108446168824338,0.0108446168824338,2199,"Sgcz",-0.00993093349123058,0.00993093349123058,2895,"Sgcz",2547,TRUE,TRUE,TRUE,FALSE
"344617","Tank",-0.00885653364406374,0.00885653364406374,4164,"Tank",0.0127669187498722,0.0127669187498722,944,"Tank",2554,TRUE,TRUE,TRUE,FALSE
"40499","LOC102553565",-0.0110574205940676,0.0110574205940676,2057,"LOC102553565",0.00974223009635732,0.00974223009635732,3060,"LOC102553565",2558,TRUE,TRUE,TRUE,FALSE
"118213","Mtus2",-0.0119596245457267,0.0119596245457267,1454,"Mtus2",0.00913014001657373,0.00913014001657373,3664,"Mtus2",2559,TRUE,TRUE,TRUE,FALSE
"353039","RGD1565616",0.0106778270807299,0.0106778270807299,2385,"RGD1565616",-0.010098422981423,0.010098422981423,2735,"RGD1565616",2560,TRUE,TRUE,TRUE,FALSE
"533215","-",-0.0104187463037304,0.0104187463037304,2568,"-",0.0102716865360466,0.0102716865360466,2554,"-",2561,TRUE,TRUE,TRUE,FALSE
"329766","Accs",-0.0100560373595062,0.0100560373595062,2869,"Accs",0.0106175884518345,0.0106175884518345,2263,"Accs",2566,TRUE,TRUE,TRUE,FALSE
"547062","-",-0.0128929554571829,0.0128929554571829,975,"-",-0.00870052864965139,0.00870052864965139,4159,"-",2567,TRUE,TRUE,TRUE,FALSE
"361230","Rnf32",-0.0121727260531788,0.0121727260531788,1335,"Rnf32",-0.00902568002840499,0.00902568002840499,3801,"Rnf32",2568,TRUE,TRUE,TRUE,FALSE
"116033","Fgf12",-0.0110898020094123,0.0110898020094123,2037,"Fgf12",-0.00966052193072363,0.00966052193072363,3114,"Fgf12",2576,TRUE,TRUE,TRUE,FALSE
"438053","-",-0.0081108317428463,0.0081108317428463,5007,"-",-0.0167272453508719,0.0167272453508719,148,"-",2578,TRUE,TRUE,TRUE,FALSE
"164650","Fam47e",-0.013435770376465,0.013435770376465,751,"Fam47e",0.00851224248921449,0.00851224248921449,4412,"Fam47e",2582,TRUE,TRUE,TRUE,FALSE
"117692","LOC103690865",0.0103869885376475,0.0103869885376475,2597,"LOC103690865",-0.0102527155869252,0.0102527155869252,2569,"LOC103690865",2583,TRUE,TRUE,TRUE,FALSE
"3091","Tppp",-0.0114183563277602,0.0114183563277602,1809,"Tppp",-0.00940536992971927,0.00940536992971927,3364,"Tppp",2586,TRUE,TRUE,TRUE,FALSE
"456291","Mboat2",-0.0107435426014183,0.0107435426014183,2271,"Mboat2",0.00992950030385615,0.00992950030385615,2906,"Mboat2",2588,TRUE,TRUE,TRUE,FALSE
"79892","Fam104a",-0.00837674971537244,0.00837674971537244,4682,"Fam104a",0.014235829326238,0.014235829326238,493,"Fam104a",2588,TRUE,TRUE,TRUE,FALSE
"188932","Ccdc25",-0.010327946670625,0.010327946670625,2663,"Ccdc25",0.0102892412917717,0.0102892412917717,2527,"Ccdc25",2595,TRUE,TRUE,TRUE,FALSE
"558359","Fam104b",-0.00984717116352897,0.00984717116352897,3083,"Fam104b",-0.010797255643545,0.010797255643545,2117,"Fam104b",2600,TRUE,TRUE,TRUE,FALSE
"324888","-",-0.00905726130765396,0.00905726130765396,3938,"-",-0.0120792154218268,0.0120792154218268,1263,"-",2600,TRUE,TRUE,TRUE,FALSE
"381221","Kmt2c",-0.0103467026006271,0.0103467026006271,2655,"Kmt2c",0.010277621564092,0.010277621564092,2550,"Kmt2c",2602,TRUE,TRUE,TRUE,FALSE
"384900","Tes",-0.00826883213522129,0.00826883213522129,4778,"Tes",0.0145211994362215,0.0145211994362215,427,"Tes",2602,TRUE,TRUE,TRUE,FALSE
"4096","Mtrf1l",-0.0133969143216979,0.0133969143216979,761,"Mtrf1l",0.0084757248141407,0.0084757248141407,4456,"Mtrf1l",2608,TRUE,TRUE,TRUE,FALSE
"165442","Epha5",-0.00803696882866961,0.00803696882866961,5074,"Epha5",0.0167955128021693,0.0167955128021693,141,"Epha5",2608,TRUE,TRUE,TRUE,FALSE
"535046","-",-0.0101894026291399,0.0101894026291399,2772,"-",0.0104086672161534,0.0104086672161534,2448,"-",2610,TRUE,TRUE,TRUE,FALSE
"97194","Galr2",-0.00841328503223834,0.00841328503223834,4617,"Galr2",0.0138533126783039,0.0138533126783039,603,"Galr2",2610,TRUE,TRUE,TRUE,FALSE
"272024","Sec62",-0.0115936779416742,0.0115936779416742,1662,"Sec62",0.00924421465385818,0.00924421465385818,3560,"Sec62",2611,TRUE,TRUE,TRUE,FALSE
"45685","-",-0.0142954810491458,0.0142954810491458,511,"-",0.0082750894151888,0.0082750894151888,4712,"-",2612,TRUE,TRUE,TRUE,FALSE
"85044","Ebf1",-0.0125723812517939,0.0125723812517939,1127,"Ebf1",-0.00875341296417653,0.00875341296417653,4099,"Ebf1",2613,TRUE,TRUE,TRUE,FALSE
"42826","Nav2",0.00838983871534834,0.00838983871534834,4666,"Nav2",-0.0139834323381496,0.0139834323381496,565,"Nav2",2616,TRUE,TRUE,TRUE,FALSE
"111058","-",-0.0124586247944762,0.0124586247944762,1173,"-",0.0087939534936047,0.0087939534936047,4061,"-",2617,TRUE,TRUE,TRUE,FALSE
"474050","-",0.0107064177415759,0.0107064177415759,2319,"-",-0.0099107708685109,0.0099107708685109,2924,"-",2622,TRUE,TRUE,TRUE,FALSE
"428764","Mysm1",-0.0132824502856392,0.0132824502856392,799,"Mysm1",0.00848091863288888,0.00848091863288888,4447,"Mysm1",2623,TRUE,TRUE,TRUE,FALSE
"279173","Atp5pb",0.00958822215066608,0.00958822215066608,3331,"Atp5pb",0.011105451508111,0.011105451508111,1915,"Atp5pb",2623,TRUE,TRUE,TRUE,FALSE
"464062","Ism2",0.0110283445054842,0.0110283445054842,2076,"Ism2",-0.00960556081391641,0.00960556081391641,3172,"Ism2",2624,TRUE,TRUE,TRUE,FALSE
"50997","Zfp143",-0.0147848442391358,0.0147848442391358,395,"Zfp143",0.00815353658488412,0.00815353658488412,4858,"Zfp143",2626,TRUE,TRUE,TRUE,FALSE
"361058","-",-0.00894629568245285,0.00894629568245285,4047,"-",0.0121643170662862,0.0121643170662862,1219,"-",2633,TRUE,TRUE,TRUE,FALSE
"487939","Tdg",-0.0117540876946321,0.0117540876946321,1582,"Tdg",0.00911384981320675,0.00911384981320675,3694,"Tdg",2638,TRUE,TRUE,TRUE,FALSE
"436711","Dhrs3",0.00858690171621691,0.00858690171621691,4412,"Dhrs3",-0.01296510933659,0.01296510933659,866,"Dhrs3",2639,TRUE,TRUE,TRUE,FALSE
"557129","Efhc2",-0.016952133896424,0.016952133896424,123,"Efhc2",0.00795739679784188,0.00795739679784188,5160,"Efhc2",2642,TRUE,TRUE,TRUE,FALSE
"327058","B3galt1",-0.0117424340748917,0.0117424340748917,1593,"B3galt1",0.00911384981320675,0.00911384981320675,3692,"B3galt1",2642,TRUE,TRUE,TRUE,FALSE
"182715","-",-0.0101213861170875,0.0101213861170875,2825,"-",0.010394265329785,0.010394265329785,2460,"-",2642,TRUE,TRUE,TRUE,FALSE
