"percentile","center_rank","lo_rank","hi_rank","iod_amplitude","cv2_amplitude","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","center_distance","center_agreement","local_fourier_score"
0.88,27637,25753,29521,0.0720134164276552,0.274926175112579,27860.5,27715,0.442496414162843,0.752545617997634,145.5,0.0068259385665529,0.762550255349446
0.89,27951,26067,29835,0.0913511830545782,0.275700911949042,27276.5,27688,0.441426860928667,0.746193822887712,411.5,0.00242424242424242,0.801727647386365
0.9,28265,26381,30149,0.0821054492730904,0.275654842347045,27444.5,28265,0.442436629411949,0.704210098524373,820.5,0.00121728545343883,0.780465126658546
0.91,28579,26695,30463,0.0774803031619907,0.203540742797543,27888.5,29238,0.444062211401769,0.684739553417111,1349.5,0.000740466493891151,0.596503382233799
0.92,28894,27010,30778,0.0757033502646264,0.184011862640683,27917.5,28605.5,0.448505553185555,0.663380857911121,688,0.00145137880986938,0.546394295401554
0.93,29208,27324,31092,0.0711406867137117,0.200489581664022,27900,29307.5,0.451223791821558,0.640021180316623,1407.5,0.00070997515086972,0.575456050579437
0.94,29522,27638,31406,0.0985243040427381,0.232568890659963,28051,29522,0.45286814916316,0.646117118991403,1471,0.000679347826086957,0.711680155425138
0.95,29836,27952,31406,0.0504229334942458,0.132008149857427,29633,29591,0.455893869776316,0.601245248082681,42,0.0232558139534884,0.388542555810747
0.96,30150,28266,31406,0.0916378347961223,0.36703114059334,29836,29836,0.460979698178205,0.597004724457695,0,1,2.01966372009232
0.97,30464,28580,31406,0.00970263066671495,0.0335949108655031,30548.5,30529,0.459036850807935,0.565256018295959,19.5,0.0487804878048781,0.089442384507399
0.98,30778,28894,31406,0.018316658268512,0.0629723013105444,30150,29229.5,0.459302562521578,0.563924218290766,920.5,0.0010851871947911,0.131011558916579
0.99,31092,29208,31406,0.0396502681262862,0.0247713949646171,30307,30307,0.460588449565275,0.567080717280391,0,1,1.08403484885515
1,31406,29522,31406,0.067422355616011,0.0166948140467308,30464,30464,0.459125356537461,0.570765051913042,0,1,1.12451188356734
