"feature_id","rank","diff_emp","diff_nb"
"193302",15187,15.3185411043343,15.6237214323556
"406034",15188,49.4331610185557,50.3452758684998
"3048",15189,3.41929809974222,3.33078316179181
"55741",15191,6.89525610452536,9.33958556198881
"10734",15192,2.71432278896755,2.2286273163103
"76034",15193,2.39585632742643,4.4518476799329
"509856",15194,4.66046655862213,4.66531198680223
"310363",15196,NA,NA
"187299",15196,62.6931411943516,73.957041599061
"321571",15198,2.80638235274914,5.88583505918234
"426576",15198,34.0066819210155,24.8398204703687
"399541",15199,2.74471881388214,3.13878226183995
"412104",15201,42.3143347216169,40.6089113335038
"30818",15203,25.8088303605966,21.7152414685408
"482687",15204,19.8100446029145,18.708753917102
"395634",15205,3.54529315489864,3.26195266966992
"490364",15206,2.45008073379353,2.68778104699328
"361198",15206,3.2869492640873,3.25159264573773
"203508",15207,17.0350384879967,17.9789680377127
"43570",15209,10.734272078627,10.0336862887352
"77805",15209,47.4591101211692,46.4240458659706
"347003",15210,3.31034160015224,4.39793609250377
"551781",15211,4.49676520031238,4.11430950097129
"526965",15213,6.281126094804,6.18530296790524
"124182",15213,12.6192610699364,9.99295014677197
"476378",15214,334.675949813045,291.780598773584
"308801",15214,31.9719730283064,32.890704948421
"414089",15215,8.32870479447692,8.39096035483036
"267768",15216,4.0045772603359,3.99400715389577
"56738",15216,11.1944539053994,10.3701629541411
"262296",15217,9.28493149296189,9.00223376617228
"218327",15217,27.8482598851404,25.7738171739833
"397641",15218,6.66428703351265,16.0755734567168
"315622",15221,31.5321826669186,31.2470867810946
"247039",15222,4.81063329474174,5.49392374165898
"196782",15223,36.3934386224304,36.5695087426346
"375874",15224,6.48412262914079,6.06888241081331
"425586",15224,5.00364426920501,9.0604646817084
"567919",15226,12.2046090652608,12.1652436030071
"178811",15227,5.53251525509667,7.8627942041752
"432317",15227,3.49915493409577,7.29461248253253
"280302",15228,0.954741036247421,5.68550520011837
"6956",15228,8.59941522778584,10.1881447646521
"307442",15231,10.0969592667349,10.5027796673632
"347316",15235,15.2469120758309,16.4579297053549
"373797",15236,8.51979096863863,7.28488039908862
"251549",15237,1.71558597679051,1.6008482498275
"20398",15238,6.48972804747359,8.65781788280621
"342165",15239,31.9747548031225,31.7990048420893
"391752",15240,2.96393351970786,4.17359971074056
"80360",15241,13.443677258692,47.4468084307432
"330647",15243,16.130577604851,16.3435661989148
"325244",15244,6.11308181341657,8.77064712114428
"503245",15245,1.33081658221168,2.50110820104391
"14269",15246,2.89314680156402,3.37627488880841
"205023",15247,71.0410755330873,79.4100753533352
"210811",15247,4.20587207067368,6.93276623341196
"247895",15248,10.7213490971062,11.6678692427897
"126287",15250,4.6455296226802,5.50567569959859
"407366",15251,8.20958982515648,9.08220288068264
"331577",15253,102.20576440303,111.817235480087
"412324",15253,13.2123623160264,14.1945324020418
"184707",15255,5.08315450371,5.34000072081077
"55424",15256,10.0009743768298,10.689583270926
"492697",15257,20.569471930048,19.8240930332769
"77036",15258,8.27913638519767,8.09866135954504
"336091",15259,8.9212716488112,10.2750995637776
"287122",15260,5.91258825610167,6.36539547206642
"373010",15260,103.691782193279,105.856098636272
"529325",15261,5.86855644622028,5.23261384179689
"224214",15262,4.15460000432322,4.82893103914805
"286038",15262,8.16764131445482,13.5370600354655
"444905",15263,24.505948720306,24.7488021800225
"308847",15263,4.48961356575906,3.85487694587072
"24475",15265,3.56288216232698,4.32494813139051
"303872",15265,4.80725973747241,6.11037692547593
"79500",15266,22.5972961454336,21.8569523362517
"129975",15267,12.9472163198613,14.1545409100545
"240230",15268,3.32104480272258,3.5388209206124
"249570",15268,257.762151917526,207.223064839872
"225473",15269,2.50922047307011,2.71910719936756
"335264",15271,16.4353386401213,16.6971873996617
"118847",15271,13.0079513223888,12.0628430124033
"4685",15272,5.89946316292554,6.47328474233872
"529097",15273,11.0853685207516,26.7552475941772
"544280",15274,22.1594118802503,20.7902164772727
"471977",15274,10.3779250015773,9.9115351088123
"509891",15275,6.16968567378012,15.5912514395648
"481322",15277,17.1720634253985,19.2076811932629
"417966",15278,5.39019833743359,5.36572471308178
"270929",15279,20.1354059410344,22.5072560965676
"73451",15279,31.2739199758719,32.8274606692265
"316116",15280,18.6919854304585,17.7734748770633
"97149",15281,11.9116182400467,11.9240693963679
"435485",15281,8.14319237600448,8.72351001439058
"485231",15283,8.12363436501128,8.44107461812311
"398753",15283,NA,NA
"561708",15285,6.77551593663688,7.2396194436746
"222459",15286,7.64676004691036,7.11487240632591
"303528",15287,10.0710913405711,18.5629144560408
"424795",15288,10.6430197815,10.1404565928972
"151062",15288,6.98701003557611,6.88826232580174
"515623",15289,10.5492343950765,10.1159516865464
"371419",15289,2.67144371222612,3.16975699758947
"533775",15290,3.90541195984639,8.16397102555237
"557725",15291,4.32489000549495,4.28779436591875
"537017",15292,5.86901392386379,8.49546776658386
"116716",15292,34.4338899055364,31.9665930918234
"153386",15293,41.1541911916243,42.6907225371609
"317176",15296,141.935549494869,162.070014005671
"25585",15297,10.5146760620194,8.92046836246073
"191962",15298,2.92571953736024,3.69894875231985
"26110",15298,5.79069457705329,6.34124884398297
"485030",15299,16.1646523692266,21.0477732383077
"135483",15300,8.01340441873429,6.6571127127963
"377547",15301,13.0434882252075,14.6616206267189
"289257",15302,109.497357683494,93.8275081026571
"227473",15302,5.38084973206463,6.24717529265437
"253476",15303,45.5554669044631,45.8884511003423
