"rank","feature_id","gene_symbol","region","abs_loading","mu","variance","nb1","nb2","alpha_mu","log_nb1","log_nb2","log_alpha_mu","nb_gap","nb_support","var_fit","d1","d2"
12125,"315518","C4a","middle",0.00275323951599109,29.2,348.7,29.2,319.5,10.9417808219178,3.40784192438082,5.76988227636072,2.39258856454335,2.3620403519799,0.423729001612195,4.3819086276783,-0.000651010219221785,-1.9962479404466e-06
12126,"467800","Klc1","middle",0.00275328250559902,99,2071,99,1972,19.9191919191919,4.60517018598809,7.58731050602262,2.99168368502799,2.98214032003452,0.480598119142458,4.38125662050307,-0.00065300296326841,-1.98924015279872e-06
12127,"244848","LOC120098285","middle",0.00275329651514498,20.8,93.2,20.8,72.4,3.48076923076923,3.08190996979504,4.29592393562047,1.2472533126844,1.21401396582543,0.34896208288382,4.38060262408769,-0.000654988699527385,-1.98223236515086e-06
12128,"438034","Ssu72","middle",0.00275389935560699,122,1319.5,122,1197.5,9.8155737704918,4.81218435537242,7.08882605387444,2.28397028455181,2.27664169850202,0.441311705197366,4.37994664543995,-0.000656967427998711,-1.975224577503e-06
12129,"253476","Ist1","middle",0.00275402744669902,75.2,512.2,75.2,437,5.81117021276596,4.3333614626926,6.08221891037645,1.7597819641398,1.74885744768385,0.401542793297542,4.37928869156763,-0.00065893914868239,-1.96821678985513e-06
12130,"412999","Tmem69","middle",0.00275406330993226,13,36.5,13,23.5,1.80769230769231,2.63905732961526,3.19867311755068,0.592051063688577,0.559615787935423,0.302035415001082,4.37862876947851,-0.000660903861578421,-1.96120900220727e-06
12131,"29100","Sorbs1","middle",0.00275430199721036,61.6,505.8,61.6,444.2,7.21103896103896,4.13676527810605,6.09852361940139,1.97561304092085,1.96175834129534,0.411226833452594,4.3779668861804,-0.000662861566686804,-1.95420121455941e-06
12132,"550172","Nop58","middle",0.00275433811073144,35.6,364.3,35.6,328.7,9.23314606741573,3.60004824040732,5.79818315007769,2.22279984281219,2.19813490967036,0.416870736548499,4.37730304868107,-0.000664812264007539,-1.94719342691154e-06
12133,"69315","Tnip1","middle",0.00275495785880784,41.8,420.2,41.8,378.4,9.05263157894737,3.75653810258775,5.93859105750091,2.20305549764701,2.18205295491316,0.418409439710604,4.37663726398831,-0.000666755953540626,-1.94018563926368e-06
12134,"502910","Fdx2","middle",0.00275497528688487,444.4,23305.3,444.4,22860.9,51.4421692169217,6.09897275482327,10.0372270485056,3.94045824888709,3.93825429368238,0.562996563657024,4.37596953910992,-0.000668692635286065,-1.93317785161582e-06
12135,"103239","LOC100360368","middle",0.00275504598478058,2.8,8.7,2.8,5.9,2.10714285714286,1.33500106673234,1.93152141160321,0.745332933730516,0.596520344870874,0.285218497522133,4.37529988105367,-0.00067062230924386,-1.92617006396794e-06
12136,"471099","Polr3b","middle",0.00275504598478058,2.8,8.7,2.8,5.9,2.10714285714286,1.33500106673234,1.93152141160321,0.745332933730516,0.596520344870874,0.285218497522133,4.37462829682736,-0.000672544975414004,-1.91916227632008e-06
12137,"23588","Sprn","middle",0.00275512070485591,63.6,656.3,63.6,592.7,9.31918238993711,4.16821441078856,6.38637414127663,2.23207489844772,2.21815973048807,0.427255173412262,4.37395479343877,-0.0006744606337965,-1.91215448867221e-06
12138,"433175","Hpcal4","middle",0.00275539364442516,7.8,16.7,7.8,8.9,1.14102564102564,2.17475172148416,2.29253475714054,0.131927543042548,0.117783035656383,0.267226164094054,4.37327937789569,-0.000676369284391348,-1.90514670102435e-06
12139,"205369","Upf1","middle",0.00275540013722483,25.6,192.3,25.6,166.7,6.51171875,3.28091121578765,5.12217666882916,1.87360343827123,1.84126545304151,0.390171646910909,4.37260205720592,-0.000678270927198548,-1.89813891337649e-06
12140,"345927","Ubr3","middle",0.00275563332409045,12.6,23.3,12.6,10.7,0.849206349206349,2.61006979274201,2.45958884180371,-0.163453072489572,-0.150480950938296,0.257618000215658,4.37192283837723,-0.0006801655622181,-1.89113112572863e-06
12141,"383631","Pex1","middle",0.00275580911836593,88.2,2005.7,88.2,1917.5,21.7403628117914,4.49088103958596,7.55929890968701,3.07917057022867,3.06841787010104,0.483949755963224,4.37124172841741,-0.000682053189450004,-1.88412333808076e-06
12142,"69090","Sowaha","middle",0.00275638016113809,14.6,60.3,14.6,45.7,3.13013698630137,2.74727091425549,3.84374416467485,1.14107676918587,1.09647325041936,0.336560773171274,4.37055873433426,-0.000683933808894261,-1.8771155504329e-06
12143,"503127","Spc24","middle",0.00275668191382846,16.4,62.8,16.4,46.4,2.82926829268293,2.85647020622048,3.85862222870103,1.04001812440206,1.00215202248055,0.332517470127465,4.36987386313555,-0.000685807420550869,-1.87010776278504e-06
12144,"249279","Cdh11","middle",0.00275697233822995,7.2,15.7,7.2,8.5,1.18055555555556,2.10413415427021,2.2512917986065,0.165985137474261,0.147157644336288,0.267935682882467,4.36918712182908,-0.000687674024419833,-1.86309997513716e-06
12145,"120329","Srrm3","middle",0.00275703810034086,7.6,11.8,7.6,4.2,0.552631578947369,2.15176220325946,1.64865862558738,-0.593063722002962,-0.50310357767208,0.227019166860601,4.36849851742264,-0.000689533620501146,-1.8560921874893e-06
12146,"4294","Tfb1m","middle",0.00275715749699529,21.2,92.7,21.2,71.5,3.37264150943396,3.10009228887823,4.28358656186063,1.215696268022,1.18349427298239,0.34739475979672,4.36780805692401,-0.000691386208794811,-1.84908439984143e-06
12147,"154501","Utp3","middle",0.00275778151452209,32.2,116.2,32.2,84,2.60869565217391,3.50254987592244,4.44265125649032,0.958850346292951,0.940101380567874,0.339045450418042,4.36711574734098,-0.000693231789300828,-1.84207661219357e-06
12148,"335443","-","middle",0.00275849923303399,7.6,15.3,7.6,7.7,1.01315789473684,2.15176220325946,2.16332302566054,0.0130720815673529,0.0115608224010764,0.2601451760022,4.36642159568134,-0.000695070362019197,-1.83506882454571e-06
12149,"327022","RGD1560831","middle",0.00275888065301605,822,142287.5,822,141465.5,172.099148418491,6.71295620067707,11.8598182189193,5.14807075502682,5.14686201824226,0.646234317936313,4.36572560895287,-0.000696901926949919,-1.82806103689784e-06
12150,"287307","-","middle",0.00275930674185551,18.2,53.7,18.2,35.5,1.95054945054945,2.95491027903374,3.59731226058845,0.66811110239862,0.64240198155471,0.312125264753782,4.36502779416337,-0.000698726484092992,-1.82105324924998e-06
12151,"469465","Tle5","middle",0.00275971850827821,998.8,97769.2,998.8,96770.4,96.8866639967962,6.90755525897947,11.4801067750639,4.57354188297328,4.57255151608445,0.614719773519872,4.36432815832062,-0.000700544033448418,-1.81404546160212e-06
12152,"211247","Smim19","middle",0.00276029369812238,2.8,19.2,2.8,16.4,5.85714285714286,1.33500106673234,2.85647020622048,1.76766191764899,1.52146913948814,0.343286288260227,4.3636267084324,-0.000702354575016196,-1.80703767395425e-06
12153,"176137","Rab2b","middle",0.00276098691201525,73.8,1031.7,73.8,957.9,12.979674796748,4.31481788498043,6.86578679415964,2.56338465678242,2.5509689091792,0.449777160010536,4.36292345150651,-0.000704158108796329,-1.80002988630638e-06
12154,"457857","Etv1","middle",0.00276115595569819,6.6,6.3,6.6,0,NA,2.02814824729229,0,NA,-2.02814824729229,0.0995215474638012,4.36221839455074,-0.000705954634788811,-1.79302209865851e-06
12155,"156961","-","middle",0.00276117630470182,100.8,1779.2,100.8,1678.4,16.6507936507937,4.62301010411642,7.42619186574946,2.81245788200476,2.80318176163304,0.470064923188951,4.36151154457286,-0.000707744152993645,-1.78601431101065e-06
12156,"563787","Rab9b","middle",0.00276164611026109,5.2,14.7,5.2,9.5,1.82692307692308,1.82454929205105,2.35137525716348,0.602633173019113,0.526825965112432,0.287513309415159,4.36080290858068,-0.000709526663410832,-1.77900652336279e-06
12157,"9350","Med29","middle",0.00276170753797987,10.8,21.2,10.8,10.4,0.962962962962963,2.46809953147162,2.43361335540045,-0.0377403279828472,-0.0344861760711694,0.262494570061063,4.36009249358197,-0.00071130216604037,-1.77199873571492e-06
12158,"95060","-","middle",0.00276175277290395,14.8,272.7,14.8,257.9,17.4256756756757,2.76000994003292,5.55644188675749,2.85794473211723,2.79643194672457,0.439949011644069,4.35938030658453,-0.000713070660882261,-1.76499094806706e-06
12159,"470376","Wiz","middle",0.00276184199431418,15.4,50.3,15.4,34.9,2.26623376623377,2.79728133483015,3.58073729549423,0.818119319788798,0.78345596066408,0.318241318105183,4.35866635459614,-0.000714832147936504,-1.7579831604192e-06
12160,"481344","Eif3d","middle",0.00276201383628605,98,3647.5,98,3549.5,36.219387755102,4.59511985013459,8.17484371762215,3.58959454880887,3.57972386748756,0.516578555814599,4.35795064462458,-0.000716586627203099,-1.75097537277133e-06
12161,"50297","Clpb","middle",0.0027624122826455,50.2,203.2,50.2,153,3.04780876494024,3.93573953204546,5.03695260241363,1.11442289469475,1.10121307036817,0.355841150798172,4.35723318367766,-0.000718334098682049,-1.74396758512346e-06
12162,"79426","-","middle",0.00276259735745202,2.8,15.2,2.8,12.4,4.42857142857143,1.33500106673234,2.59525470695687,1.48807705542983,1.26025364022453,0.327087080021898,4.35651397876315,-0.000720074562373348,-1.7369597974756e-06
12163,"158029","-","middle",0.00276259735745202,2.8,15.2,2.8,12.4,4.42857142857143,1.33500106673234,2.59525470695687,1.48807705542983,1.26025364022453,0.327087080021898,4.35579303688884,-0.000721808018276999,-1.72995200982773e-06
12164,"167244","Tlr1","middle",0.00276259735745202,2.8,15.2,2.8,12.4,4.42857142857143,1.33500106673234,2.59525470695687,1.48807705542983,1.26025364022453,0.327087080021898,4.35507036506252,-0.000723534466393003,-1.72294422217987e-06
12165,"247350","Tcf4","middle",0.00276259735745202,2.8,15.2,2.8,12.4,4.42857142857143,1.33500106673234,2.59525470695687,1.48807705542983,1.26025364022453,0.327087080021898,4.35434597029198,-0.000725253906721358,-1.71593643453201e-06
12166,"423461","-","middle",0.00276259735745202,2.8,15.2,2.8,12.4,4.42857142857143,1.33500106673234,2.59525470695687,1.48807705542983,1.26025364022453,0.327087080021898,4.35361985958501,-0.000726966339262066,-1.70892864688414e-06
12167,"487336","-","middle",0.00276259735745202,2.8,15.2,2.8,12.4,4.42857142857143,1.33500106673234,2.59525470695687,1.48807705542983,1.26025364022453,0.327087080021898,4.35289203994939,-0.000728671764015126,-1.70192085923628e-06
12168,"527045","-","middle",0.00276259735745202,2.8,15.2,2.8,12.4,4.42857142857143,1.33500106673234,2.59525470695687,1.48807705542983,1.26025364022453,0.327087080021898,4.35216251839291,-0.000730370180980538,-1.69491307158842e-06
12169,"350097","-","middle",0.00276265505518882,106.8,1088.2,106.8,981.4,9.18913857677903,4.6802776584749,6.88999855739288,2.21802219712971,2.20972089891798,0.435101541984971,4.35143130192336,-0.000732061590158302,-1.68790528394055e-06
12170,"196472","Klf2","middle",0.0027629444216501,11.6,36.3,11.6,24.7,2.12931034482759,2.53369681395743,3.24649099190117,0.755798145521612,0.712794177943742,0.309785565921458,4.35069839754852,-0.000733745991548421,-1.68089749629268e-06
12171,"86416","Acsl6","middle",0.00276325072263726,107.2,982.2,107.2,875,8.16231343283582,4.68398136641238,6.77536609093639,2.09952763772091,2.09138472452401,0.428002862372006,4.34996381227619,-0.00073542338515089,-1.67388970864481e-06
12172,"260307","Cntnap4","middle",0.00276344479401129,3.4,11.8,3.4,8.4,2.47058823529412,1.48160454092422,2.24070968927596,0.904456274227152,0.759105148351743,0.297403005578699,4.34922755311415,-0.00073709377096571,-1.66688192099695e-06
12173,"396313","Itpr1","middle",0.00276360755569816,147.4,2288.3,147.4,2140.9,14.5244233378562,4.99991133073328,7.6694485645771,2.67583160059744,2.66953723384382,0.468158660654946,4.34848962707019,-0.000738757148992883,-1.65987413334909e-06
12174,"259306","-","middle",0.00276431631522383,6,75.5,6,69.5,11.5833333333333,1.94591014905531,4.25561270981822,2.44956728334269,2.30970256076291,0.398746227868941,4.34775004115209,-0.000740413519232408,-1.65286634570122e-06
12175,"430683","Dab1","middle",0.00276526727409245,7.6,35.3,7.6,27.7,3.64473684210526,2.15176220325946,3.35689712276558,1.29328416590101,1.20513491950611,0.334223471749834,4.34700880236765,-0.000742062881684285,-1.64585855805336e-06
12176,"558355","Fam104b","middle",0.00276533110320962,18,38,18,20,1.11111111111111,2.94443897916644,3.04452243772342,0.105360515657826,0.100083458556983,0.278707434137537,4.34626591772465,-0.000743705236348514,-1.6388507704055e-06
12177,"518655","Septin7","middle",0.00276551136478764,559.8,24612.7,559.8,24052.9,42.9669524830297,6.32936433572038,10.0880524245492,3.7604312733037,3.75868808882883,0.555942140242213,4.34552139423089,-0.000745340583225095,-1.63184298275764e-06
12178,"500671","Myg1","middle",0.00276560425318469,132.4,3672.8,132.4,3540.4,26.7401812688822,4.89335213348152,8.17227740817212,3.28616735059181,3.27892527469059,0.503268421135377,4.34477523889413,-0.000746968922314029,-1.62483519510977e-06
12179,"294252","-","middle",0.00276577547881591,28,116,28,88,3.14285714285714,3.36729582998647,4.48863636973214,1.145132304303,1.12134053974567,0.347876713146811,4.34402745872219,-0.000748590253615317,-1.6178274074619e-06
12180,"129501","Vps33a","middle",0.00276585527740062,22.2,61.7,22.2,39.5,1.77927927927928,3.14415227867226,3.70130197411249,0.576208383028842,0.557149695440229,0.309957790594892,4.3432780628528,-0.000750198187229252,-1.59803982040955e-06
12181,"109365","Gbe1","middle",0.00276602522924854,28,102.5,28,74.5,2.66071428571429,3.36729582998647,4.32413265625498,0.97859461521031,0.956836826268505,0.337883626118626,4.34252706894359,-0.000751786333256135,-1.5782522333572e-06
12182,"249733","Coq9","middle",0.00276605168723607,147.2,2842.7,147.2,2695.5,18.3118206521739,4.99856271286199,7.89970991477728,2.90754678859695,2.9011472019153,0.482145568393739,4.34177449678215,-0.000753354691695966,-1.55846464630486e-06
12183,"18067","Ankrd42","middle",0.00276619613418531,14.4,53.8,14.4,39.4,2.73611111111111,2.73436750941958,3.6988297849671,1.00653760972193,0.964462275547521,0.328308245042392,4.34102036615606,-0.000754903262548744,-1.53867705925251e-06
12184,"94552","Wipf2","middle",0.00276635713240255,34.8,282.7,34.8,247.9,7.1235632183908,3.57794789340665,5.51705120937355,1.96340805226072,1.93910331596689,0.400831586084772,4.34026469685291,-0.00075643204581447,-1.51888947220016e-06
12185,"469934","Efna2","middle",0.0027668182933721,14.2,36.7,14.2,22.5,1.58450704225352,2.72129542785223,3.15700042115011,0.46027334460316,0.435704993297883,0.295731468572552,4.33950750866029,-0.000757941041493144,-1.49910188514782e-06
12186,"135459","Timm17a","middle",0.00276695248921287,11,68,11,57,5.18181818181818,2.484906649788,4.06044301054642,1.64515599503618,1.57553636075842,0.361735393923613,4.33874882136579,-0.000759430249584765,-1.47931429809547e-06
12187,"521683","Sik3","middle",0.00276778639489635,29,94,29,65,2.24137931034483,3.40119738166216,4.18965474202643,0.807091439909163,0.78845736036427,0.328193702899602,4.33798865475699,-0.000760899670089334,-1.45952671104312e-06
12188,"462898","Pcnx1","middle",0.00276793823583791,16.2,40.2,16.2,24,1.48148148148148,2.84490938381941,3.2188758248682,0.393042588109607,0.373966441048794,0.293924587906477,4.33722702862147,-0.000762349303006854,-1.43973912399074e-06
12189,"414492","-","middle",0.00276824407314199,3,27,3,24,8,1.38629436111989,3.2188758248682,2.07944154167984,1.83258146374831,0.362965233373926,4.33646396274683,-0.000763779148337318,-1.41995153693839e-06
12190,"252430","Anapc10","middle",0.00276838231816868,11.6,69.8,11.6,58.2,5.01724137931034,2.53369681395743,4.08092154188996,1.61288025662507,1.54722472793253,0.360744434355077,4.33569947692066,-0.00076518920608073,-1.40016394988605e-06
12191,"187017","Rnase4","middle",0.00276867792113525,182.6,4071.3,182.6,3888.7,21.2962760131435,5.21275947818639,8.26608731281591,3.05853222236626,3.05332783462952,0.494869757274225,4.33493359093054,-0.000766579476237089,-1.3803763628337e-06
12192,"108739","Ydjc","middle",0.00276869192579941,185,2885,185,2700,14.5945945945946,5.2257466737132,7.90137735379262,2.6806512269141,2.67563068007941,0.472239030959956,4.33416632456405,-0.000767949958806397,-1.36058877578135e-06
12193,"350229","LOC100363452","middle",0.00276915061530985,106.2,3287.7,106.2,3181.5,29.9576271186441,4.6746962486367,8.06542233043156,3.39978395386501,3.39072608179486,0.506448615827052,4.33339769760878,-0.000769300653788651,-1.34080118872901e-06
12194,"323516","Strbp","middle",0.00276921804397936,61.2,294.7,61.2,233.5,3.81535947712418,4.13035499974513,5.45745558788633,1.33903488759067,1.3271005881412,0.372696853093622,4.33262772985233,-0.000770631561183854,-1.32101360167666e-06
12195,"535171","Sdhaf4","middle",0.00276941822211042,36,319.5,36,283.5,7.875,3.61091791264422,5.65073325356639,2.0636931847117,2.03981534092216,0.40745891685516,4.33185644108228,-0.000771942680992004,-1.30122601462431e-06
12196,"336848","LOC120101764","middle",0.00276977546823199,1669,174291.5,1669,172622.5,103.428699820252,7.4205789054108,12.0588682013183,4.63888248468566,4.6382892959075,0.627182096923547,4.33108385108621,-0.000773234013213102,-1.28143842757197e-06
12197,"465564","Calm1","middle",0.00277026048830711,348.6,41527.3,348.6,41178.7,118.125932300631,5.85678964378138,10.6257006954654,4.77175127827488,4.76891105168401,0.609235180806119,4.33030997965171,-0.00077450555784715,-1.26165084051958e-06
12198,"342050","Ptrh1","middle",0.00277082643341552,3.6,20.3,3.6,16.7,4.63888888888889,1.52605630349505,2.87356463957978,1.53447487396065,1.34750833608473,0.334633961483704,4.32953484656638,-0.000775757314894143,-1.24186325346724e-06
12199,"22516","Tial1","middle",0.00277087912313464,42.8,233.2,42.8,190.4,4.44859813084112,3.7796338173824,5.25436547901885,1.49258901976951,1.47473166163645,0.375946842358164,4.32875847161779,-0.000776989284354084,-1.22207566641489e-06
12200,"181695","Kctd12","middle",0.00277106039846891,21.2,76.2,21.2,55,2.59433962264151,3.10009228887823,4.02535169073515,0.953332003554504,0.925259401856916,0.331687311512938,4.32798087459353,-0.000778201466226973,-1.20228807936254e-06
12201,"126508","Pdgfa","middle",0.00277116693546976,228.4,6557.8,228.4,6329.4,27.7119089316988,5.43546720469527,8.75311870429498,3.32186224613396,3.31765149959971,0.514521300299948,4.3272020752812,-0.000779393860512809,-1.1825004923102e-06
12202,"485164","LOC103692984","middle",0.00277161008511378,76.2,937.7,76.2,861.5,11.3057742782152,4.34639945703073,6.75983514890551,2.42531359327538,2.41343569187478,0.441970855584998,4.32642209346837,-0.000780566467211592,-1.16271290525785e-06
12203,"393979","Snrpg","middle",0.0027721274449618,22.4,93.3,22.4,70.9,3.16517857142857,3.15273602236366,4.275276264727,1.15220947467709,1.12254024236335,0.34452482951314,4.32564094894264,-0.000781719286323324,-1.1429253182055e-06
12204,"284929","Glrx","middle",0.0027726543514001,67.6,545.8,67.6,478.2,7.07396449704142,4.22829253473184,6.17211804680124,1.95642107197531,1.9438255120694,0.411630424196186,4.32485866149159,-0.000782852317848003,-1.12313773115316e-06
12205,"424816","Rgp1","middle",0.00277276821340866,27.2,151.7,27.2,124.5,4.57720588235294,3.33932197794407,4.83230575857184,1.52108874260281,1.49298378062777,0.369983479156504,4.3240752509028,-0.00078396556178563,-1.10335014410081e-06
12206,"522692","Dnaja4","middle",0.00277355825612887,147,2359,147,2212,15.047619047619,4.99721227376411,7.70210434005105,2.71121977586349,2.70489206628694,0.470252828145646,4.32329073696388,-0.000785059018136206,-1.08356255704843e-06
12207,"441716","Vsnl1","middle",0.00277454203477606,20.8,237.2,20.8,216.4,10.4038461538462,3.08190996979504,5.38173897468711,2.34217556026505,2.29982900489207,0.414827496271029,4.32250513946239,-0.000786132686899728,-1.06377496999608e-06
12208,"243239","Zmat2","middle",0.00277498954830305,4.4,22.3,4.4,17.9,4.06818181818182,1.68639895357023,2.9391619220656,1.40319617192249,1.25276296849537,0.330760125782018,4.32171847818594,-0.000787186568076198,-1.04398738294373e-06
12209,"235104","-","middle",0.00277526724570242,3,13.5,3,10.5,3.5,1.38629436111989,2.4423470353692,1.25276296849537,1.05605267424931,0.314906526026549,4.3209307729221,-0.000788220661665615,-1.02419979589139e-06
12210,"545498","Taf8","middle",0.0027753423142243,14.6,41.3,14.6,26.7,1.82876712328767,2.74727091425549,3.32143241319329,0.603642036691913,0.574161498937801,0.304642417211903,4.32014204345847,-0.00078923496766798,-1.00441220883904e-06
12211,"436711","Dhrs3","middle",0.00277534260018154,8.2,15.2,8.2,7,0.853658536585366,2.21920348405499,2.07944154167984,-0.158224005214894,-0.139761942375159,0.251673593941772,4.31935230958263,-0.000790229486083293,-9.84624621786695e-07
12212,"328999","-","middle",0.00277560156905988,26.4,159.3,26.4,132.9,5.03409090909091,3.31054301339402,4.89709325269713,1.61623295556693,1.5865502393031,0.375199990078245,4.31856159108217,-0.000791204216911553,-9.64837034734348e-07
12213,"88052","Pigl","middle",0.00277599929366696,2.8,7.2,2.8,4.4,1.57142857142857,1.33500106673234,1.68639895357023,0.451985123743057,0.351397886837889,0.269339432655376,4.31776990774467,-0.000792159160152761,-9.45049447682001e-07
12214,"532125","LOC102555317","middle",0.00277599929366696,2.8,7.2,2.8,4.4,1.57142857142857,1.33500106673234,1.68639895357023,0.451985123743057,0.351397886837889,0.269339432655376,4.31697727935772,-0.000793094315806918,-9.25261860629619e-07
12215,"218858","Ccny","middle",0.00277725840531997,11.4,99.8,11.4,88.4,7.75438596491228,2.51769647261099,4.49312068217947,2.04825861424315,1.97542420956848,0.386532481492833,4.31618372570892,-0.000794009683874022,-9.05474273577273e-07
12216,"322398","Fibcd1","middle",0.00277760551480095,40.6,215.3,40.6,174.7,4.30295566502463,3.72810016726722,5.16877799519305,1.45930215053232,1.44067782792583,0.373050793699973,4.31538926658584,-0.000794905264354073,-8.85686686524926e-07
12217,"81461","Sirt7","middle",0.00277797061677498,34,224.5,34,190.5,5.60294117647059,3.55534806148941,5.2548878086207,1.72329166995059,1.69953974713129,0.385957307039473,4.31459392177607,-0.000795781057247071,-8.65899099472579e-07
12218,"499833","Adcy6","middle",0.00277820535899709,19.2,129.2,19.2,110,5.72916666666667,3.00568260440716,4.70953020131233,1.74557008675868,1.70384759690517,0.377508742172451,4.31379771106721,-0.000796637062553017,-8.46111512420232e-07
12219,"478696","Zhx1","middle",0.00277821869387504,30.2,120.2,30.2,90,2.98013245033113,3.44041809481544,4.51085950651685,1.09196774594944,1.07044141170141,0.34595982990633,4.31300065424683,-0.000797473280271911,-8.26323925367886e-07
12220,"51292","Mical2","middle",0.00277854049932127,47.2,756.2,47.2,709,15.021186440678,3.87535902105655,6.56526497003536,2.70946163394062,2.68990594897881,0.451058531119123,4.31220277110253,-0.000798289710403753,-8.06536338315539e-07
12221,"546051","Hsp90ab1","middle",0.00277880822261968,8.4,105.3,8.4,96.9,11.5357142857143,2.24070968927596,4.58394654953646,2.44544781304745,2.34323686026051,0.404832317682094,4.31140408142188,-0.000799086352948542,-7.86748751263192e-07
12222,"528628","Ky","middle",0.0027788429904245,4.8,28.7,4.8,23.9,4.97916666666667,1.75785791755237,3.21486780347066,1.60526254102362,1.45700988591829,0.344247871759631,4.31060460499249,-0.000799863207906279,-7.66961164210845e-07
12223,"23576","Echs1","middle",0.00277960347137456,51.6,257.3,51.6,205.7,3.98643410852713,3.96271611974366,5.33126846668772,1.38289712417139,1.36855234694406,0.372480416236238,4.30980436160193,-0.000800620275276965,-7.47173577158464e-07
12224,"305454","-","middle",0.00278020927528546,8.4,18.8,8.4,10.4,1.23809523809524,2.24070968927596,2.43361335540045,0.213574100298059,0.192903666124491,0.27300417836173,4.3090033710378,-0.000801357555060597,-7.27385990106117e-07
12225,"416390","Srrm1","middle",0.00278045759885511,30.4,101.8,30.4,71.4,2.34868421052632,3.44680789291421,4.28220629939167,0.853855260933363,0.835398406477463,0.331783940163523,4.30820165308767,-0.000802075047257177,-7.0759840305377e-07
12226,"70250","Prpsap2","middle",0.00278124394391225,13,24,13,11,0.846153846153846,2.63905732961526,2.484906649788,-0.167054084663166,-0.154150679827258,0.25787759118872,4.30739922753915,-0.000802772751866704,-6.87810816001423e-07
12227,"129657","Camkk2","middle",0.00278191843457921,8.4,16.8,8.4,8.4,1,2.24070968927596,2.24070968927596,0,0,0.260885887881826,4.3065961141798,-0.000803450668889179,-6.68023228949076e-07
12228,"150374","Sdccag8","middle",0.00278207862492818,29.6,114.3,29.6,84.7,2.86148648648649,3.42100000895834,4.45085282560373,1.05134124032799,1.0298528166454,0.343182793997341,4.30579233279723,-0.000804108798324602,-6.4823564189673e-07
12229,"8925","Ltbp4","middle",0.00278249070274591,31.8,128.7,31.8,96.9,3.04716981132075,3.4904285153901,4.58394654953646,1.11421322911059,1.09351803414637,0.348165388485017,4.30498790317902,-0.000804747140172972,-6.28448054844383e-07
12230,"440594","Zfp512","middle",0.00278262333529092,68.2,371.2,68.2,303,4.44281524926686,4.23700086262362,5.71702770140622,1.49128824065995,1.4800268387826,0.383696568030072,4.30418284511275,-0.000805365694434291,-6.08660467792036e-07
12231,"499812","Ccdc184","middle",0.00278290027308165,89.8,1026.2,89.8,936.4,10.4276169265033,4.50865928560725,6.84311008548861,2.3444577603086,2.33445079988136,0.439840151386039,4.30337717838601,-0.000805964461108556,-5.88872880739689e-07
12232,"275048","Lxn","middle",0.00278318736108083,55.8,272.2,55.8,216.4,3.87813620071685,4.03953632572711,5.38173897468711,1.35535467758506,1.34220264896,0.372132895576167,4.30257092278639,-0.000806543440195771,-5.69085293687308e-07
12233,"356499","Csnk2a1","middle",0.00278322180672811,3.6,4.8,3.6,1.2,0.333333333333333,1.52605630349505,0.78845736036427,-1.09861228866811,-0.737598943130779,0.196546993635604,4.30176409810148,-0.000807102631695932,-5.49297706634961e-07
12234,"513925","Dnajc13","middle",0.00278358405725936,28.8,207.7,28.8,178.9,6.21180555555555,3.39450839351136,5.19240114095649,1.82645160337277,1.79789274744513,0.389347067440893,4.30095672411886,-0.00080764203560904,-5.29510119582614e-07
12235,"186400","Psmc6","middle",0.0027843800531665,21.8,121.7,21.8,99.9,4.58256880733945,3.1267605359604,4.61412992735956,1.52225971585946,1.48736939139917,0.366272456104022,4.30014882062612,-0.000808161651935097,-5.09722532530267e-07
12236,"321769","Fam163b","middle",0.00278443526775724,138.8,1828.7,138.8,1689.9,12.1750720461095,4.94021282979971,7.43301621054438,2.49939058649607,2.49280338074467,0.45648825956196,4.29934040741086,-0.000808661480674101,-4.89934945477921e-07
12237,"408799","Cdk5rap2","middle",0.0027845973944982,9.6,27.3,9.6,17.7,1.84375,2.36085400111802,2.92852352386054,0.611801541105993,0.567669522742519,0.298171430067429,4.29853150426064,-0.000809141521826052,-4.70147358425574e-07
12238,"208942","Mtmr7","middle",0.00278479163636917,15,41,15,26,1.73333333333333,2.77258872223978,3.29583686600433,0.550046336919272,0.523248143764548,0.301923934457252,4.29772213096307,-0.000809601775390952,-4.50359771373227e-07
12239,"537036","Creg2","middle",0.00278556123909495,25.6,172.3,25.6,146.7,5.73046875,3.28091121578765,4.99518318953733,1.74579733366342,1.71427197374968,0.382473761330643,4.29691230730572,-0.000810042241368799,-4.3057218432088e-07
12240,"475967","Nab2","middle",0.00278605309432908,38.4,344.3,38.4,305.9,7.96614583333333,3.67376581630389,5.72652196162569,2.07520079156318,2.0527561453218,0.409250910037759,4.29610205307619,-0.000810462919759593,-4.10784597268534e-07
12241,"69808","Cops3","middle",0.00278627607642752,52.6,839.3,52.6,786.7,14.9562737642586,3.98154906807676,6.66911730670928,2.70513086159153,2.68756823863252,0.452632012725516,4.29529138806206,-0.000810863810563336,-3.90997010216152e-07
12242,"493298","Spag1","middle",0.00278642990995359,5.8,7.7,5.8,1.9,0.327586206896552,1.91692261218206,1.06471073699243,-1.11600403137998,-0.852211875189633,0.198214908793267,4.29448033205093,-0.000811244913780026,-3.71209423163805e-07
