"crossing_rank","crossing_type"
13190,"exact_zero"
13191,"exact_zero"
13192,"exact_zero"
13193,"exact_zero"
13194,"exact_zero"
13195,"exact_zero"
13196,"exact_zero"
13197,"exact_zero"
13198,"exact_zero"
13199,"exact_zero"
13200,"exact_zero"
13201,"exact_zero"
13202,"exact_zero"
13203,"exact_zero"
13204,"exact_zero"
13205,"exact_zero"
13206,"exact_zero"
13207,"exact_zero"
13208,"exact_zero"
13209,"exact_zero"
13210,"exact_zero"
13211,"exact_zero"
13212,"exact_zero"
13213,"exact_zero"
13214,"exact_zero"
13215,"exact_zero"
13216,"exact_zero"
13217,"exact_zero"
13218,"exact_zero"
13219,"exact_zero"
13220,"exact_zero"
13221,"exact_zero"
13222,"exact_zero"
13223,"exact_zero"
13224,"exact_zero"
13225,"exact_zero"
13226,"exact_zero"
13227,"exact_zero"
13228,"exact_zero"
13229,"exact_zero"
13230,"exact_zero"
13231,"exact_zero"
13232,"exact_zero"
13233,"exact_zero"
13234,"exact_zero"
13235,"exact_zero"
13236,"exact_zero"
13237,"exact_zero"
13238,"exact_zero"
13239,"exact_zero"
13240,"exact_zero"
13241,"exact_zero"
13242,"exact_zero"
13243,"exact_zero"
13244,"exact_zero"
13245,"exact_zero"
13246,"exact_zero"
13247,"exact_zero"
13248,"exact_zero"
13249,"exact_zero"
13250,"exact_zero"
13251,"exact_zero"
13252,"exact_zero"
13253,"exact_zero"
13254,"exact_zero"
13255,"exact_zero"
13256,"exact_zero"
13257,"exact_zero"
13258,"exact_zero"
13259,"exact_zero"
13260,"exact_zero"
13261,"exact_zero"
13262,"exact_zero"
13263,"exact_zero"
13264,"exact_zero"
13265,"exact_zero"
13266,"exact_zero"
13267,"exact_zero"
13268,"exact_zero"
13269,"exact_zero"
13270,"exact_zero"
13271,"exact_zero"
13272,"exact_zero"
13273,"exact_zero"
13274,"exact_zero"
13275,"exact_zero"
13276,"exact_zero"
13277,"exact_zero"
13278,"exact_zero"
13279,"exact_zero"
13280,"exact_zero"
13281,"exact_zero"
13282,"exact_zero"
13283,"exact_zero"
13284,"exact_zero"
13285,"exact_zero"
13286,"exact_zero"
13287,"exact_zero"
13288,"exact_zero"
13289,"exact_zero"
13290,"exact_zero"
13291,"exact_zero"
13292,"exact_zero"
13293,"exact_zero"
13294,"exact_zero"
13295,"exact_zero"
13296,"exact_zero"
13297,"exact_zero"
13298,"exact_zero"
13299,"exact_zero"
13300,"exact_zero"
13301,"exact_zero"
13302,"exact_zero"
13303,"exact_zero"
13304,"exact_zero"
13305,"exact_zero"
13306,"exact_zero"
13307,"exact_zero"
13308,"exact_zero"
13309,"exact_zero"
13310,"exact_zero"
13311,"exact_zero"
13312,"exact_zero"
13313,"exact_zero"
13314,"exact_zero"
13315,"exact_zero"
13316,"exact_zero"
13317,"exact_zero"
13318,"exact_zero"
13319,"exact_zero"
13320,"exact_zero"
13321,"exact_zero"
13322,"exact_zero"
13323,"exact_zero"
13324,"exact_zero"
13325,"exact_zero"
13326,"exact_zero"
13327,"exact_zero"
13328,"exact_zero"
13329,"exact_zero"
13330,"exact_zero"
13331,"exact_zero"
13332,"exact_zero"
13333,"exact_zero"
13334,"exact_zero"
13335,"exact_zero"
13336,"exact_zero"
13337,"exact_zero"
13338,"exact_zero"
13339,"exact_zero"
13340,"exact_zero"
13341,"exact_zero"
13342,"exact_zero"
13343,"exact_zero"
13344,"exact_zero"
13345,"exact_zero"
13346,"exact_zero"
13347,"exact_zero"
13348,"exact_zero"
13349,"exact_zero"
13350,"exact_zero"
13351,"exact_zero"
13352,"exact_zero"
13353,"exact_zero"
13354,"exact_zero"
13355,"exact_zero"
13356,"exact_zero"
13357,"exact_zero"
13358,"exact_zero"
13359,"exact_zero"
13360,"exact_zero"
13361,"exact_zero"
13362,"exact_zero"
13363,"exact_zero"
13364,"exact_zero"
13365,"exact_zero"
13366,"exact_zero"
13367,"exact_zero"
13368,"exact_zero"
13369,"exact_zero"
13370,"exact_zero"
13371,"exact_zero"
13372,"exact_zero"
13373,"exact_zero"
13374,"exact_zero"
13375,"exact_zero"
13376,"exact_zero"
13377,"exact_zero"
13378,"exact_zero"
13379,"exact_zero"
13380,"exact_zero"
13381,"exact_zero"
13382,"exact_zero"
13383,"exact_zero"
13384,"exact_zero"
13385,"exact_zero"
13386,"exact_zero"
13387,"exact_zero"
13388,"exact_zero"
13389,"exact_zero"
13390,"exact_zero"
13391,"exact_zero"
13392,"exact_zero"
13393,"exact_zero"
13394,"exact_zero"
13395,"exact_zero"
13396,"exact_zero"
13397,"exact_zero"
13398,"exact_zero"
13399,"exact_zero"
13400,"exact_zero"
13401,"exact_zero"
13402,"exact_zero"
13403,"exact_zero"
13404,"exact_zero"
13405,"exact_zero"
13406,"exact_zero"
13407,"exact_zero"
13408,"exact_zero"
13409,"exact_zero"
13410,"exact_zero"
13411,"exact_zero"
13412,"exact_zero"
13413,"exact_zero"
13414,"exact_zero"
13415,"exact_zero"
13416,"exact_zero"
13417,"exact_zero"
13418,"exact_zero"
13419,"exact_zero"
13420,"exact_zero"
13421,"exact_zero"
13422,"exact_zero"
13423,"exact_zero"
13424,"exact_zero"
13425,"exact_zero"
13426,"exact_zero"
13427,"exact_zero"
13428,"exact_zero"
13429,"exact_zero"
13430,"exact_zero"
13431,"exact_zero"
13432,"exact_zero"
13433,"exact_zero"
13434,"exact_zero"
13435,"exact_zero"
13436,"exact_zero"
13437,"exact_zero"
13438,"exact_zero"
13439,"exact_zero"
13440,"exact_zero"
13441,"exact_zero"
13442,"exact_zero"
13443,"exact_zero"
13444,"exact_zero"
13445,"exact_zero"
13446,"exact_zero"
13447,"exact_zero"
13448,"exact_zero"
13449,"exact_zero"
13450,"exact_zero"
13451,"exact_zero"
13452,"exact_zero"
13453,"exact_zero"
13454,"exact_zero"
13455,"exact_zero"
13456,"exact_zero"
13457,"exact_zero"
13458,"exact_zero"
13459,"exact_zero"
13460,"exact_zero"
13461,"exact_zero"
13462,"exact_zero"
13463,"exact_zero"
13464,"exact_zero"
13465,"exact_zero"
13466,"exact_zero"
13467,"exact_zero"
13468,"exact_zero"
13469,"exact_zero"
13470,"exact_zero"
13471,"exact_zero"
13472,"exact_zero"
13473,"exact_zero"
13474,"exact_zero"
13475,"exact_zero"
13476,"exact_zero"
13477,"exact_zero"
13478,"exact_zero"
13479,"exact_zero"
13480,"exact_zero"
13481,"exact_zero"
13482,"exact_zero"
13483,"exact_zero"
13484,"exact_zero"
13485,"exact_zero"
13486,"exact_zero"
13487,"exact_zero"
13488,"exact_zero"
13489,"exact_zero"
13490,"exact_zero"
13491,"exact_zero"
13492,"exact_zero"
13493,"exact_zero"
13494,"exact_zero"
13495,"exact_zero"
13496,"exact_zero"
13497,"exact_zero"
13498,"exact_zero"
13499,"exact_zero"
13500,"exact_zero"
13501,"exact_zero"
13502,"exact_zero"
13503,"exact_zero"
13504,"exact_zero"
13505,"exact_zero"
13506,"exact_zero"
13507,"exact_zero"
13508,"exact_zero"
13509,"exact_zero"
13510,"exact_zero"
13511,"exact_zero"
13512,"exact_zero"
13513,"exact_zero"
13514,"exact_zero"
13515,"exact_zero"
13516,"exact_zero"
13517,"exact_zero"
13518,"exact_zero"
13519,"exact_zero"
13520,"exact_zero"
13521,"exact_zero"
13522,"exact_zero"
13523,"exact_zero"
13524,"exact_zero"
13525,"exact_zero"
13526,"exact_zero"
13527,"exact_zero"
13528,"exact_zero"
13529,"exact_zero"
13530,"exact_zero"
13531,"exact_zero"
13532,"exact_zero"
13533,"exact_zero"
13534,"exact_zero"
13535,"exact_zero"
13536,"exact_zero"
13537,"exact_zero"
13538,"exact_zero"
13539,"exact_zero"
13540,"exact_zero"
13541,"exact_zero"
13542,"exact_zero"
13543,"exact_zero"
13544,"exact_zero"
13545,"exact_zero"
13546,"exact_zero"
13547,"exact_zero"
13548,"exact_zero"
13549,"exact_zero"
13550,"exact_zero"
13551,"exact_zero"
13552,"exact_zero"
13553,"exact_zero"
13554,"exact_zero"
13555,"exact_zero"
13556,"exact_zero"
13557,"exact_zero"
13558,"exact_zero"
13559,"exact_zero"
13560,"exact_zero"
13561,"exact_zero"
13562,"exact_zero"
13563,"exact_zero"
13564,"exact_zero"
13565,"exact_zero"
13566,"exact_zero"
13567,"exact_zero"
13568,"exact_zero"
13569,"exact_zero"
13570,"exact_zero"
13571,"exact_zero"
13572,"exact_zero"
13573,"exact_zero"
13574,"exact_zero"
13575,"exact_zero"
13576,"exact_zero"
13577,"exact_zero"
13578,"exact_zero"
13579,"exact_zero"
13580,"exact_zero"
13581,"exact_zero"
13582,"exact_zero"
13583,"exact_zero"
13584,"exact_zero"
13585,"exact_zero"
13586,"exact_zero"
13587,"exact_zero"
13588,"exact_zero"
13589,"exact_zero"
13590,"exact_zero"
13591,"exact_zero"
13592,"exact_zero"
13593,"exact_zero"
13594,"exact_zero"
13595,"exact_zero"
13596,"exact_zero"
13597,"exact_zero"
13598,"exact_zero"
13599,"exact_zero"
13600,"exact_zero"
13601,"exact_zero"
13602,"exact_zero"
13603,"exact_zero"
13604,"exact_zero"
13605,"exact_zero"
13606,"exact_zero"
13607,"exact_zero"
13608,"exact_zero"
13609,"exact_zero"
13610,"exact_zero"
13611,"exact_zero"
13612,"exact_zero"
13613,"exact_zero"
13614,"exact_zero"
13615,"exact_zero"
13616,"exact_zero"
13617,"exact_zero"
13618,"exact_zero"
13619,"exact_zero"
13620,"exact_zero"
13621,"exact_zero"
13622,"exact_zero"
13623,"exact_zero"
13624,"exact_zero"
13625,"exact_zero"
13626,"exact_zero"
13627,"exact_zero"
13628,"exact_zero"
13629,"exact_zero"
13630,"exact_zero"
13631,"exact_zero"
13632,"exact_zero"
13633,"exact_zero"
13634,"exact_zero"
13635,"exact_zero"
13636,"exact_zero"
13637,"exact_zero"
13638,"exact_zero"
13639,"exact_zero"
13640,"exact_zero"
13641,"exact_zero"
13642,"exact_zero"
13643,"exact_zero"
13644,"exact_zero"
13645,"exact_zero"
13646,"exact_zero"
13647,"exact_zero"
13648,"exact_zero"
13649,"exact_zero"
13650,"exact_zero"
13651,"exact_zero"
13652,"exact_zero"
13653,"exact_zero"
13654,"exact_zero"
13655,"exact_zero"
13656,"exact_zero"
13657,"exact_zero"
13658,"exact_zero"
13659,"exact_zero"
13660,"exact_zero"
13661,"exact_zero"
13662,"exact_zero"
13663,"exact_zero"
13664,"exact_zero"
13665,"exact_zero"
13666,"exact_zero"
13667,"exact_zero"
13668,"exact_zero"
13669,"exact_zero"
13670,"exact_zero"
13671,"exact_zero"
13672,"exact_zero"
13673,"exact_zero"
13674,"exact_zero"
13675,"exact_zero"
13676,"exact_zero"
13677,"exact_zero"
13678,"exact_zero"
13679,"exact_zero"
13680,"exact_zero"
13681,"exact_zero"
13682,"exact_zero"
13683,"exact_zero"
13684,"exact_zero"
13685,"exact_zero"
13686,"exact_zero"
13687,"exact_zero"
13688,"exact_zero"
13689,"exact_zero"
13690,"exact_zero"
13691,"exact_zero"
13692,"exact_zero"
13693,"exact_zero"
13694,"exact_zero"
13695,"exact_zero"
13696,"exact_zero"
13697,"exact_zero"
13698,"exact_zero"
13699,"exact_zero"
13700,"exact_zero"
13701,"exact_zero"
13702,"exact_zero"
13703,"exact_zero"
13704,"exact_zero"
13705,"exact_zero"
13706,"exact_zero"
13707,"exact_zero"
13708,"exact_zero"
13709,"exact_zero"
13710,"exact_zero"
13711,"exact_zero"
13712,"exact_zero"
13713,"exact_zero"
13714,"exact_zero"
13715,"exact_zero"
13716,"exact_zero"
13717,"exact_zero"
13718,"exact_zero"
13719,"exact_zero"
13720,"exact_zero"
13721,"exact_zero"
13722,"exact_zero"
13723,"exact_zero"
13724,"exact_zero"
13725,"exact_zero"
13726,"exact_zero"
13727,"exact_zero"
13728,"exact_zero"
13729,"exact_zero"
13730,"exact_zero"
13731,"exact_zero"
13732,"exact_zero"
13733,"exact_zero"
13734,"exact_zero"
13735,"exact_zero"
13736,"exact_zero"
13737,"exact_zero"
13738,"exact_zero"
13739,"exact_zero"
13740,"exact_zero"
13741,"exact_zero"
13742,"exact_zero"
13743,"exact_zero"
13744,"exact_zero"
13745,"exact_zero"
13746,"exact_zero"
13747,"exact_zero"
13748,"exact_zero"
13749,"exact_zero"
13750,"exact_zero"
13751,"exact_zero"
13752,"exact_zero"
13753,"exact_zero"
13754,"exact_zero"
13755,"exact_zero"
13756,"exact_zero"
13757,"exact_zero"
13758,"exact_zero"
13759,"exact_zero"
13760,"exact_zero"
13761,"exact_zero"
13762,"exact_zero"
13763,"exact_zero"
13764,"exact_zero"
13765,"exact_zero"
13766,"exact_zero"
13767,"exact_zero"
13768,"exact_zero"
13769,"exact_zero"
13770,"exact_zero"
13771,"exact_zero"
13772,"exact_zero"
13773,"exact_zero"
13774,"exact_zero"
13775,"exact_zero"
13776,"exact_zero"
13777,"exact_zero"
13778,"exact_zero"
13779,"exact_zero"
13780,"exact_zero"
13781,"exact_zero"
13782,"exact_zero"
13783,"exact_zero"
13784,"exact_zero"
13785,"exact_zero"
13786,"exact_zero"
13787,"exact_zero"
13788,"exact_zero"
13789,"exact_zero"
13790,"exact_zero"
13791,"exact_zero"
13792,"exact_zero"
13793,"exact_zero"
13794,"exact_zero"
13795,"exact_zero"
13796,"exact_zero"
13797,"exact_zero"
13798,"exact_zero"
13799,"exact_zero"
13800,"exact_zero"
13801,"exact_zero"
13802,"exact_zero"
13803,"exact_zero"
13804,"exact_zero"
13805,"exact_zero"
13806,"exact_zero"
13807,"exact_zero"
13808,"exact_zero"
13809,"exact_zero"
13810,"exact_zero"
13811,"exact_zero"
13812,"exact_zero"
13813,"exact_zero"
13814,"exact_zero"
13815,"exact_zero"
13816,"exact_zero"
13817,"exact_zero"
13818,"exact_zero"
13819,"exact_zero"
13820,"exact_zero"
13821,"exact_zero"
13822,"exact_zero"
13823,"exact_zero"
13824,"exact_zero"
13825,"exact_zero"
13826,"exact_zero"
13827,"exact_zero"
13828,"exact_zero"
13829,"exact_zero"
13830,"exact_zero"
13831,"exact_zero"
13832,"exact_zero"
13833,"exact_zero"
13834,"exact_zero"
13835,"exact_zero"
13836,"exact_zero"
13837,"exact_zero"
13838,"exact_zero"
13839,"exact_zero"
13840,"exact_zero"
13841,"exact_zero"
13842,"exact_zero"
13843,"exact_zero"
13844,"exact_zero"
13845,"exact_zero"
13846,"exact_zero"
13847,"exact_zero"
13848,"exact_zero"
13849,"exact_zero"
13850,"exact_zero"
13851,"exact_zero"
13852,"exact_zero"
13853,"exact_zero"
13854,"exact_zero"
13855,"exact_zero"
13856,"exact_zero"
13857,"exact_zero"
13858,"exact_zero"
13859,"exact_zero"
13860,"exact_zero"
13861,"exact_zero"
13862,"exact_zero"
13863,"exact_zero"
13864,"exact_zero"
13865,"exact_zero"
13866,"exact_zero"
13867,"exact_zero"
13868,"exact_zero"
13869,"exact_zero"
13870,"exact_zero"
13871,"exact_zero"
13872,"exact_zero"
13873,"exact_zero"
13874,"exact_zero"
13875,"exact_zero"
13876,"exact_zero"
13877,"exact_zero"
13878,"exact_zero"
13879,"exact_zero"
13880,"exact_zero"
13881,"exact_zero"
13882,"exact_zero"
13883,"exact_zero"
13884,"exact_zero"
13885,"exact_zero"
13886,"exact_zero"
13887,"exact_zero"
13888,"exact_zero"
13889,"exact_zero"
13890,"exact_zero"
13891,"exact_zero"
13892,"exact_zero"
13893,"exact_zero"
13894,"exact_zero"
13895,"exact_zero"
13896,"exact_zero"
13897,"exact_zero"
13898,"exact_zero"
13899,"exact_zero"
13900,"exact_zero"
13901,"exact_zero"
13902,"exact_zero"
13903,"exact_zero"
13904,"exact_zero"
13905,"exact_zero"
13906,"exact_zero"
13907,"exact_zero"
13908,"exact_zero"
13909,"exact_zero"
13910,"exact_zero"
13911,"exact_zero"
13912,"exact_zero"
13913,"exact_zero"
13914,"exact_zero"
13915,"exact_zero"
13916,"exact_zero"
13917,"exact_zero"
13918,"exact_zero"
13919,"exact_zero"
13920,"exact_zero"
13921,"exact_zero"
13922,"exact_zero"
13923,"exact_zero"
13924,"exact_zero"
13925,"exact_zero"
13926,"exact_zero"
13927,"exact_zero"
13928,"exact_zero"
13929,"exact_zero"
13930,"exact_zero"
13931,"exact_zero"
13932,"exact_zero"
13933,"exact_zero"
13934,"exact_zero"
13935,"exact_zero"
13936,"exact_zero"
13937,"exact_zero"
13938,"exact_zero"
13939,"exact_zero"
13940,"exact_zero"
13941,"exact_zero"
13942,"exact_zero"
13943,"exact_zero"
13944,"exact_zero"
13945,"exact_zero"
13946,"exact_zero"
13947,"exact_zero"
13948,"exact_zero"
13949,"exact_zero"
13950,"exact_zero"
13951,"exact_zero"
13952,"exact_zero"
13953,"exact_zero"
13954,"exact_zero"
13955,"exact_zero"
13956,"exact_zero"
13957,"exact_zero"
13958,"exact_zero"
13959,"exact_zero"
13960,"exact_zero"
13961,"exact_zero"
13962,"exact_zero"
13963,"exact_zero"
13964,"exact_zero"
13965,"exact_zero"
13966,"exact_zero"
13967,"exact_zero"
13968,"exact_zero"
13969,"exact_zero"
13970,"exact_zero"
13971,"exact_zero"
13972,"exact_zero"
13973,"exact_zero"
13974,"exact_zero"
13975,"exact_zero"
13976,"exact_zero"
13977,"exact_zero"
13978,"exact_zero"
13979,"exact_zero"
13980,"exact_zero"
13981,"exact_zero"
13982,"exact_zero"
13983,"exact_zero"
13984,"exact_zero"
13985,"exact_zero"
13986,"exact_zero"
13987,"exact_zero"
13988,"exact_zero"
13989,"exact_zero"
13990,"exact_zero"
13991,"exact_zero"
13992,"exact_zero"
13993,"exact_zero"
13994,"exact_zero"
13995,"exact_zero"
13996,"exact_zero"
13997,"exact_zero"
13998,"exact_zero"
13999,"exact_zero"
14000,"exact_zero"
14001,"exact_zero"
14002,"exact_zero"
14003,"exact_zero"
14004,"exact_zero"
14005,"exact_zero"
14006,"exact_zero"
14007,"exact_zero"
14008,"exact_zero"
14009,"exact_zero"
14010,"exact_zero"
14011,"exact_zero"
14012,"exact_zero"
14013,"exact_zero"
14014,"exact_zero"
14015,"exact_zero"
14016,"exact_zero"
14017,"exact_zero"
14018,"exact_zero"
14019,"exact_zero"
14020,"exact_zero"
14021,"exact_zero"
14022,"exact_zero"
14023,"exact_zero"
14024,"exact_zero"
14025,"exact_zero"
14026,"exact_zero"
14027,"exact_zero"
14028,"exact_zero"
14029,"exact_zero"
14030,"exact_zero"
14031,"exact_zero"
14032,"exact_zero"
14033,"exact_zero"
14034,"exact_zero"
14035,"exact_zero"
14036,"exact_zero"
14037,"exact_zero"
14038,"exact_zero"
14039,"exact_zero"
14040,"exact_zero"
14041,"exact_zero"
14042,"exact_zero"
14043,"exact_zero"
14044,"exact_zero"
14045,"exact_zero"
14046,"exact_zero"
14047,"exact_zero"
14048,"exact_zero"
14049,"exact_zero"
14050,"exact_zero"
14051,"exact_zero"
14052,"exact_zero"
14053,"exact_zero"
14054,"exact_zero"
14055,"exact_zero"
14056,"exact_zero"
14057,"exact_zero"
14058,"exact_zero"
14059,"exact_zero"
14060,"exact_zero"
14061,"exact_zero"
14062,"exact_zero"
14063,"exact_zero"
14064,"exact_zero"
14065,"exact_zero"
14066,"exact_zero"
14067,"exact_zero"
14068,"exact_zero"
14069,"exact_zero"
14070,"exact_zero"
14071,"exact_zero"
14072,"exact_zero"
14073,"exact_zero"
14074,"exact_zero"
14075,"exact_zero"
14076,"exact_zero"
14077,"exact_zero"
14078,"exact_zero"
14079,"exact_zero"
14080,"exact_zero"
14081,"exact_zero"
14082,"exact_zero"
14083,"exact_zero"
14084,"exact_zero"
14085,"exact_zero"
14086,"exact_zero"
14087,"exact_zero"
14088,"exact_zero"
14089,"exact_zero"
14090,"exact_zero"
14091,"exact_zero"
14092,"exact_zero"
14093,"exact_zero"
14094,"exact_zero"
14095,"exact_zero"
14096,"exact_zero"
14097,"exact_zero"
14098,"exact_zero"
14099,"exact_zero"
14100,"exact_zero"
14101,"exact_zero"
14102,"exact_zero"
14103,"exact_zero"
14104,"exact_zero"
14105,"exact_zero"
14106,"exact_zero"
14107,"exact_zero"
14108,"exact_zero"
14109,"exact_zero"
14110,"exact_zero"
14111,"exact_zero"
14112,"exact_zero"
14113,"exact_zero"
14114,"exact_zero"
14115,"exact_zero"
14116,"exact_zero"
14117,"exact_zero"
14118,"exact_zero"
14119,"exact_zero"
14120,"exact_zero"
14121,"exact_zero"
14122,"exact_zero"
14123,"exact_zero"
14124,"exact_zero"
14125,"exact_zero"
14126,"exact_zero"
14127,"exact_zero"
14128,"exact_zero"
14129,"exact_zero"
14130,"exact_zero"
14131,"exact_zero"
14132,"exact_zero"
14133,"exact_zero"
14134,"exact_zero"
14135,"exact_zero"
14136,"exact_zero"
14137,"exact_zero"
14138,"exact_zero"
14139,"exact_zero"
14140,"exact_zero"
14141,"exact_zero"
14142,"exact_zero"
14143,"exact_zero"
14144,"exact_zero"
14145,"exact_zero"
14146,"exact_zero"
14147,"exact_zero"
14148,"exact_zero"
14149,"exact_zero"
14150,"exact_zero"
14151,"exact_zero"
14152,"exact_zero"
14153,"exact_zero"
14154,"exact_zero"
14155,"exact_zero"
14156,"exact_zero"
14157,"exact_zero"
14158,"exact_zero"
14159,"exact_zero"
14160,"exact_zero"
14161,"exact_zero"
14162,"exact_zero"
14163,"exact_zero"
14164,"exact_zero"
14165,"exact_zero"
14166,"exact_zero"
14167,"exact_zero"
14168,"exact_zero"
14169,"exact_zero"
14170,"exact_zero"
14171,"exact_zero"
14172,"exact_zero"
14173,"exact_zero"
14174,"exact_zero"
14175,"exact_zero"
14176,"exact_zero"
14177,"exact_zero"
14178,"exact_zero"
14179,"exact_zero"
14180,"exact_zero"
14181,"exact_zero"
14182,"exact_zero"
14183,"exact_zero"
14184,"exact_zero"
14185,"exact_zero"
14186,"exact_zero"
14187,"exact_zero"
14188,"exact_zero"
14189,"exact_zero"
14190,"exact_zero"
14191,"exact_zero"
14192,"exact_zero"
14193,"exact_zero"
14194,"exact_zero"
14195,"exact_zero"
14196,"exact_zero"
14197,"exact_zero"
14198,"exact_zero"
14199,"exact_zero"
14200,"exact_zero"
14201,"exact_zero"
14202,"exact_zero"
14203,"exact_zero"
14204,"exact_zero"
14205,"exact_zero"
14206,"exact_zero"
14207,"exact_zero"
14208,"exact_zero"
14209,"exact_zero"
14210,"exact_zero"
14211,"exact_zero"
14212,"exact_zero"
14213,"exact_zero"
14214,"exact_zero"
14215,"exact_zero"
14216,"exact_zero"
14217,"exact_zero"
14218,"exact_zero"
14219,"exact_zero"
14220,"exact_zero"
14221,"exact_zero"
14222,"exact_zero"
14223,"exact_zero"
14224,"exact_zero"
14225,"exact_zero"
14226,"exact_zero"
14227,"exact_zero"
14228,"exact_zero"
14229,"exact_zero"
14230,"exact_zero"
14231,"exact_zero"
14232,"exact_zero"
14233,"exact_zero"
14234,"exact_zero"
14235,"exact_zero"
14236,"exact_zero"
14237,"exact_zero"
14238,"exact_zero"
14239,"exact_zero"
14240,"exact_zero"
14241,"exact_zero"
14242,"exact_zero"
14243,"exact_zero"
14244,"exact_zero"
14245,"exact_zero"
14246,"exact_zero"
14247,"exact_zero"
14248,"exact_zero"
14249,"exact_zero"
14250,"exact_zero"
14251,"exact_zero"
14252,"exact_zero"
14253,"exact_zero"
14254,"exact_zero"
14255,"exact_zero"
14256,"exact_zero"
14257,"exact_zero"
14258,"exact_zero"
14259,"exact_zero"
14260,"exact_zero"
14261,"exact_zero"
14262,"exact_zero"
14263,"exact_zero"
14264,"exact_zero"
14265,"exact_zero"
14266,"exact_zero"
14267,"exact_zero"
14268,"exact_zero"
14269,"exact_zero"
14270,"exact_zero"
14271,"exact_zero"
14272,"exact_zero"
14273,"exact_zero"
14274,"exact_zero"
14275,"exact_zero"
14276,"exact_zero"
14277,"exact_zero"
14278,"exact_zero"
14279,"exact_zero"
14280,"exact_zero"
14281,"exact_zero"
14282,"exact_zero"
14283,"exact_zero"
14284,"exact_zero"
14285,"exact_zero"
14286,"exact_zero"
14287,"exact_zero"
14288,"exact_zero"
14289,"exact_zero"
14290,"exact_zero"
14291,"exact_zero"
14292,"exact_zero"
14293,"exact_zero"
14294,"exact_zero"
14295,"exact_zero"
14296,"exact_zero"
14297,"exact_zero"
14298,"exact_zero"
14299,"exact_zero"
14300,"exact_zero"
14301,"exact_zero"
14302,"exact_zero"
14303,"exact_zero"
14304,"exact_zero"
14305,"exact_zero"
14306,"exact_zero"
14307,"exact_zero"
14308,"exact_zero"
14309,"exact_zero"
14310,"exact_zero"
14311,"exact_zero"
14312,"exact_zero"
14313,"exact_zero"
14314,"exact_zero"
14315,"exact_zero"
14316,"exact_zero"
14317,"exact_zero"
14318,"exact_zero"
14319,"exact_zero"
14320,"exact_zero"
14321,"exact_zero"
14322,"exact_zero"
14323,"exact_zero"
14324,"exact_zero"
14325,"exact_zero"
14326,"exact_zero"
14327,"exact_zero"
14328,"exact_zero"
14329,"exact_zero"
14330,"exact_zero"
14331,"exact_zero"
14332,"exact_zero"
14333,"exact_zero"
14334,"exact_zero"
14335,"exact_zero"
14336,"exact_zero"
14337,"exact_zero"
14338,"exact_zero"
14339,"exact_zero"
14340,"exact_zero"
14341,"exact_zero"
14342,"exact_zero"
14343,"exact_zero"
14344,"exact_zero"
14345,"exact_zero"
14346,"exact_zero"
14347,"exact_zero"
14348,"exact_zero"
14349,"exact_zero"
14350,"exact_zero"
14351,"exact_zero"
14352,"exact_zero"
14353,"exact_zero"
14354,"exact_zero"
14355,"exact_zero"
14356,"exact_zero"
14357,"exact_zero"
14358,"exact_zero"
14359,"exact_zero"
14360,"exact_zero"
14361,"exact_zero"
14362,"exact_zero"
14363,"exact_zero"
14364,"exact_zero"
14365,"exact_zero"
14366,"exact_zero"
14367,"exact_zero"
14368,"exact_zero"
14369,"exact_zero"
14370,"exact_zero"
14371,"exact_zero"
14372,"exact_zero"
14373,"exact_zero"
14374,"exact_zero"
14375,"exact_zero"
14376,"exact_zero"
14377,"exact_zero"
14378,"exact_zero"
14379,"exact_zero"
14380,"exact_zero"
14381,"exact_zero"
14382,"exact_zero"
14383,"exact_zero"
14384,"exact_zero"
14385,"exact_zero"
14386,"exact_zero"
14387,"exact_zero"
14388,"exact_zero"
14389,"exact_zero"
14390,"exact_zero"
14391,"exact_zero"
14392,"exact_zero"
14393,"exact_zero"
14394,"exact_zero"
14395,"exact_zero"
14396,"exact_zero"
14397,"exact_zero"
14398,"exact_zero"
14399,"exact_zero"
14400,"exact_zero"
14401,"exact_zero"
14402,"exact_zero"
14403,"exact_zero"
14404,"exact_zero"
14405,"exact_zero"
14406,"exact_zero"
14407,"exact_zero"
14408,"exact_zero"
14409,"exact_zero"
14410,"exact_zero"
14411,"exact_zero"
14412,"exact_zero"
14413,"exact_zero"
14414,"exact_zero"
14415,"exact_zero"
14416,"exact_zero"
14417,"exact_zero"
14418,"exact_zero"
14419,"exact_zero"
14420,"exact_zero"
14421,"exact_zero"
14422,"exact_zero"
14423,"exact_zero"
14424,"exact_zero"
14425,"exact_zero"
14426,"exact_zero"
14427,"exact_zero"
14428,"exact_zero"
14429,"exact_zero"
14430,"exact_zero"
14431,"exact_zero"
14432,"exact_zero"
14433,"exact_zero"
14434,"exact_zero"
14435,"exact_zero"
14436,"exact_zero"
14437,"exact_zero"
14438,"exact_zero"
14439,"exact_zero"
14440,"exact_zero"
14441,"exact_zero"
14442,"exact_zero"
14443,"exact_zero"
14444,"exact_zero"
14445,"exact_zero"
14446,"exact_zero"
14447,"exact_zero"
14448,"exact_zero"
14449,"exact_zero"
14450,"exact_zero"
14451,"exact_zero"
14452,"exact_zero"
14453,"exact_zero"
14454,"exact_zero"
14455,"exact_zero"
14456,"exact_zero"
14457,"exact_zero"
14458,"exact_zero"
14459,"exact_zero"
14460,"exact_zero"
