"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","alpha_emp_ctrl","alpha_emp_trt","alpha_mu_ctrl","alpha_mu_trt","log_alpha_mu_ctrl","log_alpha_mu_trt","gene_symbol"
"1473",0,0.00917231160518601,29914,2303,0,5,0,27,NA,0.88,NA,4.4,NA,1.48160454092422,"Adgrg6"
"1501",0.00123369007272781,0.00316011257253149,24660,23267,18.4,18.4,33.3,71.3,0.0440099243856333,0.15625,0.809782608695652,2.875,-0.210989451663527,1.05605267424931,"Vta1"
"1540",0.000378873831943296,0.0088962748642948,28445,2682,49,54,485.5,2222,0.18179925031237,0.743484224965706,8.90816326530612,40.1481481481481,2.18696807716903,3.69257631599526,"-"
"1576",0,0.00542798497412446,29915,12471,0,2.2,0,10.2,NA,1.65289256198347,NA,3.63636363636364,NA,1.29098418131557,"-"
"1579",0,0.00647673745003978,29916,8247,0,4.6,0,54.8,NA,2.37240075614367,NA,10.9130434782609,NA,2.38995872320263,"-"
"1634",0.00416470867511656,0.00579181426649905,12485,10891,136.6,226.2,3101.8,18332.7,0.158910499497309,0.35387453182203,21.7071742313324,80.0464190981432,3.07764281564588,4.38260670512727,"Heca"
"1655",0.00143993026153315,0.00166502140522322,23472,28301,42.4,76.4,290.8,1226.8,0.138171947312211,0.197088895589485,5.85849056603774,15.0575916230366,1.76789198782141,2.71188229079431,"Abracl"
"1656",0.000408786874025556,0.00226198827362293,28296,26501,5,9.4,28,39.8,0.92,0.344047080126754,4.6,3.23404255319149,1.52605630349505,1.17373291913622,"Abracl"
"1683",0.00169916521084681,0.00970451799443212,22197,1717,43.2,100.2,248.7,6174.2,0.11011445473251,0.604977669411676,4.75694444444444,60.6187624750499,1.55960553868622,4.10460445695493,"Ccdc28a"
"1693",0.00178584716838411,0.00176663186550802,21833,28061,22.8,34.2,76.2,303.7,0.102723915050785,0.230412776580828,2.3421052631579,7.88011695906433,0.851050210005754,2.06434274628049,"LOC102549339"
"1713",0.00461576401571053,0.00509683229461785,11194,14008,4.2,17.2,18.2,123.7,0.793650793650794,0.35999188750676,3.33333333333333,6.19186046511628,1.20397280432594,1.82323560133007,"Hebp2"
"1741",0.0032864879913653,0.00373592867629975,15642,20880,73.2,186.6,422.7,6099.3,0.0652266415838036,0.169809727635846,4.77459016393443,31.6864951768489,1.5633081407066,3.45589057045331,"-"
"1742",0.00223319630849412,0.00671337223635534,19936,7498,2.8,9,3.2,36,0.0510204081632654,0.333333333333333,0.142857142857143,3,-1.94591014905531,1.09861228866811,"-"
"1866",0.0106491765115746,0.00380484772217646,2272,20562,2.2,13.2,10.2,42.2,1.65289256198347,0.16643709825528,3.63636363636364,2.1969696969697,1.29098418131557,0.787079000394149,"Tnfaip3"
"1895",0.00774959277233484,0.00772029211558608,5300,4804,1,3.4,5,13.8,4,0.899653979238754,4,3.05882352941176,1.38629436111989,1.11803037452521,"-"
"1910",0.00165318068644096,0.00396525929296573,22502,19782,11,11.2,8.5,39.7,-0.0206611570247934,0.227200255102041,-0.227272727272727,2.54464285714286,NA,0.933990308973556,"Slc35d3"
"1918",0.00192692321858903,0.00906864088230725,21233,2443,6.4,12.4,14.8,98.3,0.205078125,0.55866285119667,1.3125,6.92741935483871,0.271933715483642,1.93548735637922,"Pex7"
"1922",0.00395870549898164,0.0029128365639941,13025,24222,360.6,190.2,28142.3,10928.7,0.213652201651958,0.296840118487264,77.0429839156961,56.4589905362776,4.34436349877117,4.03351454339306,"LOC102547604"
"1929",0.000487166833792009,0.00265749858790916,27951,25131,5,4.6,14,28.3,0.36,1.12003780718337,1.8,5.15217391304348,0.587786664902119,1.63941874464604,"Map3k5"
"1941",0.0174702525099567,0.00682585447698182,154,7136,17,18.2,710,219.7,2.39792387543253,0.608320251177394,40.7647058823529,11.0714285714286,3.70781665513369,2.40436778730399,"Map7"
"1946",0.00180756885172436,0.00469618654659452,21735,16031,11.6,35.4,6.3,384.3,-0.0393876337693222,0.278416163937566,-0.456896551724138,9.85593220338983,NA,2.288073528053,"-"
"1955",0.00319629425628651,0.0082468723489429,16019,3731,57.4,85.4,643.3,3473.3,0.177827823574403,0.46453114973482,10.2073170731707,39.6709601873536,2.32310482322522,3.68061943860321,"Pde7b"
"2081",0.00676879575993529,0.00255041527924191,6788,25462,1.2,2.8,7.2,10.7,4.16666666666667,1.00765306122449,5,2.82142857142857,1.6094379124341,1.03724334229182,"Pde7b"
"2104",0.00629178642397202,0.00861932092144776,7426,3095,4,4.2,11,18.2,0.4375,0.793650793650794,1.75,3.33333333333333,0.559615787935423,1.20397280432594,"LOC120098802"
"2155",0.00700815696931442,0.00397702437672205,6356,19734,8,13.4,38.5,43.3,0.4765625,0.166518155491201,3.8125,2.23134328358209,1.33828514193353,0.802603773439775,"Ptprk"
"2159",0.00125121261131306,0.00420233305403178,24577,18582,8,35.6,11.5,280.3,0.0546875,0.193078525438707,0.4375,6.87359550561798,-0.826678573184468,1.92768733259064,"Ptprk"
"2181",0.00696102832323499,0.00318450952808972,6418,23147,0.8,6.6,3.2,54.3,3.75,1.09504132231405,3,7.22727272727273,1.09861228866811,1.97786174886192,"Ptprk"
"2244",0.00368261042649302,0.00587574227165598,14160,10560,1.2,5.2,2.7,15.7,1.04166666666667,0.388313609467456,1.25,2.01923076923077,0.22314355131421,0.702716631576096,"-"
"2383",0.00338166350704745,0.0040882095874803,15330,19199,278.8,395.6,12391.7,32381.3,0.155834134402615,0.204382305461185,43.4465566714491,80.8536400404449,3.77153160050319,4.39264060715492,"Epb41l2"
"2456",0.00394559350926517,0.00398372032266556,13074,19712,28.2,71.2,140.7,1338.7,0.141466727025804,0.250027616462568,3.98936170212766,17.8019662921348,1.38363124370041,2.87930891704741,"Med23"
"2485",0.00331182593465368,0.0122075811990858,15557,237,27.2,53.4,256.7,1511.8,0.310202205882353,0.511439352494775,8.4375,27.310861423221,2.13268605619865,3.3072844773983,"Ccn2"
"2500",0.00278615819283009,0.00550603903539427,17511,12101,12,17,37.5,270.5,0.177083333333333,0.877162629757785,2.125,14.9117647058824,0.75377180237638,2.70215047897502,"Moxd1"
"2513",0.00129681094437613,0.00370757127815593,24405,20992,79,148,442,4344.5,0.058163755808364,0.191586011687363,4.59493670886076,28.3547297297297,1.52495498179783,3.34479384975877,"Stx7"
"2515",0.00306750725920228,0.00651517854526667,16471,8093,3,6.4,17,39.3,1.55555555555556,0.80322265625,4.66666666666667,5.140625,1.54044504094715,1.6371746674057,"Stx7"
"2554",0.00713548040682199,0.00993620353142041,6144,1500,1.2,5.8,2.7,36.2,1.04166666666667,0.903686087990488,1.25,5.24137931034483,0.22314355131421,1.6565846908598,"-"
"2555",0.000699858465200396,0.00354868871398642,27063,21686,19.6,29.8,29.8,190.7,0.0265514369012911,0.181185532183235,0.520408163265306,5.3993288590604,-0.653141845946246,1.68627466048698,"Slc18b1"
"2563",0,0.00529718798096587,29917,13057,0,2.2,0,9.2,NA,1.44628099173554,NA,3.18181818181818,NA,1.15745278869104,"LOC100910237"
"2569",0.00865807252915993,0.00954290274768156,4155,1856,10.4,17.6,101.3,218.3,0.840421597633136,0.64792097107438,8.74038461538461,11.4034090909091,2.16795419503611,2.43391235375819,"-"
"2587",0.00713579212396728,0.000675165782055924,6143,30249,4.6,7,7.3,40,0.127599243856333,0.673469387755102,0.58695652173913,4.71428571428571,-0.532804530484766,1.55059741241117,"-"
"2591",0.0220892563725477,0.0100363676169557,21,1412,15.8,39.6,456.2,1945.3,1.76414036212145,1.2152458932762,27.873417721519,48.1237373737374,3.3276734648156,3.8737755558739,"LOC120098884"
"2598",0,0.00706038664929844,29918,6472,0,2.6,0,6.8,NA,0.621301775147929,NA,1.61538461538461,NA,0.479573080261886,"Tbpl1"
"2605",0.00196263323949966,0.00119768789130165,21073,29303,6.6,14,3.8,40.5,-0.0642791551882461,0.135204081632653,-0.424242424242424,1.89285714285714,NA,0.638087403376918,"Slc2a12"
"2625",0.000627167790082505,0.00421278318626369,27360,18524,53.4,92.6,114.3,2282.3,0.0213567310524765,0.255365747846004,1.14044943820225,23.64686825054,0.131422428749702,3.16323068547356,"Sgk1"
"2665",0,0.00427046700328165,29919,18213,0,1.6,0,5.3,NA,1.4453125,NA,2.3125,NA,0.838329190404443,"Sgk1"
"2674",0,0.00764887891447264,29920,4963,0,7.8,0,36.2,NA,0.466798159105851,NA,3.64102564102564,NA,1.29226541147161,"-"
"2704",0.00472821098218087,0.00593785765443691,10934,10303,7.6,10.8,42.3,64.7,0.600761772853186,0.462105624142661,4.56578947368421,4.99074074074074,1.51859143966053,1.60758434378478,"Trdn"
"2816",0.00285619342480185,0.00488791873856638,17204,15060,21.6,64.2,99.3,1419.7,0.166538065843621,0.328873943381761,3.59722222222222,21.113707165109,1.28016194268348,3.0499224582428,"Hddc2"
"2817",0.0120686752831224,0.00297295134439293,1382,23983,2.8,8.8,10.7,22.7,1.00765306122449,0.179493801652893,2.82142857142857,1.57954545454545,1.03724334229182,0.457137118652485,"Hddc2"
"2845",0.00971828380023576,0.00720857828514472,3096,6056,4.4,8.8,24.3,72.7,1.02789256198347,0.825154958677686,4.52272727272727,7.26136363636364,1.50911519080623,1.98256763989933,"-"
"2900",0.00111405609508845,0.00427772623147113,25479,18166,42.8,120.2,266.7,4059.7,0.122226832037733,0.272666742340137,5.23130841121495,32.7745424292845,1.65466142101696,3.48965206858464,"Echdc1"
"2935",0.00445880922720629,0.0067402866432896,11584,7412,1.4,7.8,3.8,45.2,1.22448979591837,0.614727153188692,1.71428571428571,4.7948717948718,0.538996500732687,1.56754697072494,"Kiaa0408L"
"2937",0.00142581620723974,0.000311493837043145,23510,30870,0.6,25.6,1.8,458.3,3.33333333333333,0.660247802734375,2,16.90234375,0.693147180559946,2.82745229574532,"Kiaa0408L"
"2944",0.00549834703307018,0.00750011102286223,9094,5297,23.8,57.6,110.7,1592.3,0.15341430689923,0.462571132330247,3.65126050420168,26.6440972222222,1.29507245159392,3.2825676334792,"Kiaa0408L"
"2954",0.00280765068632445,0.00620048009398508,17392,9256,2.6,3.6,12.8,24.8,1.50887573964497,1.6358024691358,3.92307692307692,5.88888888888889,1.36687627526279,1.7730673362159,"Kiaa0408L"
